"Status","Year","Age","Region_ITL2","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","60-64","Inner London - West","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Inner London - West","Other","160","150","39430","29390"
"In post","2021","60-64","Inner London - West","Planning","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Inner London - West","Policy","470","440","50130","45720"
"In post","2021","60-64","Inner London - West","Project Delivery","90","90","50440","44030"
"In post","2021","60-64","Inner London - West","Property","40","40","[c]","[c]"
"In post","2021","60-64","Inner London - West","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Inner London - West","Security","70","60","41610","41170"
"In post","2021","60-64","Inner London - West","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Inner London - West","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Inner London - West","Tax","70","50","54040","45960"
"In post","2021","60-64","Inner London - West","Unknown","350","310","49760","39000"
"In post","2021","60-64","Inner London - West","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Kent","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Kent","Communications","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Kent","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Kent","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Kent","Finance","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Kent","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Kent","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Kent","Legal","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Kent","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Kent","Operational Delivery","390","310","27620","27370"
"In post","2021","60-64","Kent","Other","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Kent","Policy","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Kent","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Kent","Property","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Kent","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Kent","Security","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Kent","Tax","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Kent","Unknown","180","150","29450","29290"
"In post","2021","60-64","Lancashire","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Lancashire","Communications","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Lancashire","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Lancashire","Finance","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Lancashire","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Lancashire","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Lancashire","Legal","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Lancashire","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Lancashire","Operational Delivery","410","310","26810","25560"
"In post","2021","60-64","Lancashire","Other","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Lancashire","Policy","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Lancashire","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Lancashire","Property","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Lancashire","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Lancashire","Security","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Lancashire","Tax","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Lancashire","Unknown","630","490","26800","26120"
"In post","2021","60-64","Lancashire","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Leicestershire, Rutland and Northamptonshire","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Leicestershire, Rutland and Northamptonshire","Communications","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Leicestershire, Rutland and Northamptonshire","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Leicestershire, Rutland and Northamptonshire","Finance","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Leicestershire, Rutland and Northamptonshire","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Leicestershire, Rutland and Northamptonshire","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Leicestershire, Rutland and Northamptonshire","Legal","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Leicestershire, Rutland and Northamptonshire","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Leicestershire, Rutland and Northamptonshire","Operational Delivery","310","260","24550","21550"
"In post","2021","60-64","Leicestershire, Rutland and Northamptonshire","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Leicestershire, Rutland and Northamptonshire","Other","30","30","[c]","[c]"
"In post","2021","60-64","Leicestershire, Rutland and Northamptonshire","Policy","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Leicestershire, Rutland and Northamptonshire","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Leicestershire, Rutland and Northamptonshire","Property","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Leicestershire, Rutland and Northamptonshire","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Leicestershire, Rutland and Northamptonshire","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Leicestershire, Rutland and Northamptonshire","Security","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Leicestershire, Rutland and Northamptonshire","Tax","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Leicestershire, Rutland and Northamptonshire","Unknown","150","110","25570","27570"
"In post","2021","60-64","Lincolnshire","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Lincolnshire","Communications","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Lincolnshire","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Lincolnshire","Finance","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Lincolnshire","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Lincolnshire","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Lincolnshire","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Lincolnshire","Legal","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Lincolnshire","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Lincolnshire","Operational Delivery","90","80","27300","25180"
"In post","2021","60-64","Lincolnshire","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Lincolnshire","Other","80","80","22470","20920"
"In post","2021","60-64","Lincolnshire","Policy","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Lincolnshire","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Lincolnshire","Property","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Lincolnshire","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Lincolnshire","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Lincolnshire","Security","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Lincolnshire","Tax","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Lincolnshire","Unknown","80","60","26110","27570"
"In post","2021","60-64","Merseyside","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Merseyside","Communications","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Merseyside","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Merseyside","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Merseyside","Finance","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Merseyside","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Merseyside","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Merseyside","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Merseyside","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Merseyside","Legal","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Merseyside","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Merseyside","Operational Delivery","870","690","25640","21440"
"In post","2021","60-64","Merseyside","Other","40","30","[c]","[c]"
"In post","2021","60-64","Merseyside","Policy","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Merseyside","Project Delivery","30","30","[c]","[c]"
"In post","2021","60-64","Merseyside","Property","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Merseyside","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Merseyside","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Merseyside","Security","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Merseyside","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Merseyside","Tax","100","80","31930","28130"
"In post","2021","60-64","Merseyside","Unknown","520","390","25960","27570"
"In post","2021","60-64","North Eastern Scotland","Finance","[c]","[c]","[c]","[c]"
"In post","2021","60-64","North Eastern Scotland","Legal","[c]","[c]","[c]","[c]"
"In post","2021","60-64","North Eastern Scotland","Operational Delivery","40","30","[c]","[c]"
"In post","2021","60-64","North Eastern Scotland","Other","[c]","[c]","[c]","[c]"
"In post","2021","60-64","North Eastern Scotland","Policy","[c]","[c]","[c]","[c]"
"In post","2021","60-64","North Eastern Scotland","Property","[c]","[c]","[c]","[c]"
"In post","2021","60-64","North Eastern Scotland","Security","[c]","[c]","[c]","[c]"
"In post","2021","60-64","North Eastern Scotland","Unknown","80","70","31600","27570"
"In post","2021","60-64","North Eastern Scotland","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","60-64","North Yorkshire","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","60-64","North Yorkshire","Communications","[c]","[c]","[c]","[c]"
"In post","2021","60-64","North Yorkshire","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","60-64","North Yorkshire","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","60-64","North Yorkshire","Finance","[c]","[c]","[c]","[c]"
"In post","2021","60-64","North Yorkshire","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","60-64","North Yorkshire","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2021","60-64","North Yorkshire","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","60-64","North Yorkshire","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","60-64","North Yorkshire","Legal","[c]","[c]","[c]","[c]"
"In post","2021","60-64","North Yorkshire","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","60-64","North Yorkshire","Operational Delivery","100","80","27620","26520"
"In post","2021","60-64","North Yorkshire","Other","100","100","22500","20920"
"In post","2021","60-64","North Yorkshire","Policy","[c]","[c]","[c]","[c]"
"In post","2021","60-64","North Yorkshire","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","60-64","North Yorkshire","Property","[c]","[c]","[c]","[c]"
"In post","2021","60-64","North Yorkshire","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","60-64","North Yorkshire","Security","[c]","[c]","[c]","[c]"
"In post","2021","60-64","North Yorkshire","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","60-64","North Yorkshire","Unknown","80","60","29360","27570"
"In post","2021","60-64","North Yorkshire","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Northern Ireland","Communications","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Northern Ireland","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Northern Ireland","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Northern Ireland","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Northern Ireland","Legal","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Northern Ireland","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Northern Ireland","Operational Delivery","100","80","26180","21440"
"In post","2021","60-64","Northern Ireland","Other","40","40","[c]","[c]"
"In post","2021","60-64","Northern Ireland","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Northern Ireland","Property","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Northern Ireland","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Northern Ireland","Security","30","30","[c]","[c]"
"In post","2021","60-64","Northern Ireland","Tax","40","30","[c]","[c]"
"In post","2021","60-64","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Northumberland and Tyne and Wear","Communications","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Northumberland and Tyne and Wear","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Northumberland and Tyne and Wear","Finance","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Northumberland and Tyne and Wear","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Northumberland and Tyne and Wear","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Northumberland and Tyne and Wear","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Northumberland and Tyne and Wear","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Northumberland and Tyne and Wear","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Northumberland and Tyne and Wear","Legal","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Northumberland and Tyne and Wear","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Northumberland and Tyne and Wear","Operational Delivery","1010","730","23740","21440"
"In post","2021","60-64","Northumberland and Tyne and Wear","Other","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Northumberland and Tyne and Wear","Policy","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Northumberland and Tyne and Wear","Project Delivery","40","30","[c]","[c]"
"In post","2021","60-64","Northumberland and Tyne and Wear","Property","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Northumberland and Tyne and Wear","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Northumberland and Tyne and Wear","Security","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Northumberland and Tyne and Wear","Tax","70","50","31860","28130"
"In post","2021","60-64","Northumberland and Tyne and Wear","Unknown","820","610","25650","21010"
"In post","2021","60-64","Northumberland and Tyne and Wear","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Outer London - East and North East","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Outer London - East and North East","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Outer London - East and North East","Operational Delivery","130","110","30320","27350"
"In post","2021","60-64","Outer London - East and North East","Other","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Outer London - East and North East","Policy","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Outer London - East and North East","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Outer London - East and North East","Property","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Outer London - East and North East","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Outer London - East and North East","Unknown","150","120","29780","31060"
"In post","2021","60-64","Outer London - South","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Outer London - South","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Outer London - South","Finance","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Outer London - South","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Outer London - South","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Outer London - South","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Outer London - South","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Outer London - South","Legal","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Outer London - South","Operational Delivery","410","360","30870","28760"
"In post","2021","60-64","Outer London - South","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Outer London - South","Other","40","40","[c]","[c]"
"In post","2021","60-64","Outer London - South","Policy","40","40","[c]","[c]"
"In post","2021","60-64","Outer London - South","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Outer London - South","Property","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Outer London - South","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Outer London - South","Security","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Outer London - South","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Outer London - South","Tax","100","80","43010","39800"
"In post","2021","60-64","Outer London - South","Unknown","80","70","30950","31060"
"In post","2021","60-64","Outer London - West and North West","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Outer London - West and North West","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Outer London - West and North West","Finance","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Outer London - West and North West","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Outer London - West and North West","Intelligence Analysis","40","30","[c]","[c]"
"In post","2021","60-64","Outer London - West and North West","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Outer London - West and North West","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Outer London - West and North West","Legal","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Outer London - West and North West","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Outer London - West and North West","Operational Delivery","420","340","30290","29080"
"In post","2021","60-64","Outer London - West and North West","Other","80","70","29000","25630"
"In post","2021","60-64","Outer London - West and North West","Policy","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Outer London - West and North West","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Outer London - West and North West","Property","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Outer London - West and North West","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Outer London - West and North West","Security","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Outer London - West and North West","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Outer London - West and North West","Tax","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Outer London - West and North West","Unknown","160","130","31180","31060"
"In post","2021","60-64","Overseas","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Overseas","Communications","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Overseas","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Overseas","Economics","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Overseas","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Overseas","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Overseas","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Overseas","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Overseas","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Overseas","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Overseas","Other","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Overseas","Policy","60","60","69360","69590"
"In post","2021","60-64","Overseas","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Overseas","Property","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Overseas","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Overseas","Security","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Overseas","Tax","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Shropshire and Staffordshire","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Shropshire and Staffordshire","Communications","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Shropshire and Staffordshire","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Shropshire and Staffordshire","Digital, Data and Technology","30","20","[c]","[c]"
"In post","2021","60-64","Shropshire and Staffordshire","Finance","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Shropshire and Staffordshire","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Shropshire and Staffordshire","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Shropshire and Staffordshire","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Shropshire and Staffordshire","Legal","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Shropshire and Staffordshire","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Shropshire and Staffordshire","Operational Delivery","330","270","26610","25400"
"In post","2021","60-64","Shropshire and Staffordshire","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Shropshire and Staffordshire","Other","100","100","28500","29050"
"In post","2021","60-64","Shropshire and Staffordshire","Policy","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Shropshire and Staffordshire","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Shropshire and Staffordshire","Property","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Shropshire and Staffordshire","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Shropshire and Staffordshire","Security","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Shropshire and Staffordshire","Tax","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Shropshire and Staffordshire","Unknown","200","150","26380","27570"
"In post","2021","60-64","Shropshire and Staffordshire","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","60-64","South Yorkshire","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","60-64","South Yorkshire","Communications","[c]","[c]","[c]","[c]"
"In post","2021","60-64","South Yorkshire","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","60-64","South Yorkshire","Finance","[c]","[c]","[c]","[c]"
"In post","2021","60-64","South Yorkshire","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","60-64","South Yorkshire","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","60-64","South Yorkshire","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","60-64","South Yorkshire","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","60-64","South Yorkshire","Legal","[c]","[c]","[c]","[c]"
"In post","2021","60-64","South Yorkshire","Operational Delivery","300","240","26090","23240"
"In post","2021","60-64","South Yorkshire","Other","[c]","[c]","[c]","[c]"
"In post","2021","60-64","South Yorkshire","Policy","[c]","[c]","[c]","[c]"
"In post","2021","60-64","South Yorkshire","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","60-64","South Yorkshire","Property","[c]","[c]","[c]","[c]"
"In post","2021","60-64","South Yorkshire","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","60-64","South Yorkshire","Security","[c]","[c]","[c]","[c]"
"In post","2021","60-64","South Yorkshire","Tax","[c]","[c]","[c]","[c]"
"In post","2021","60-64","South Yorkshire","Unknown","310","230","27400","27570"
"In post","2021","60-64","Southern Scotland","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Southern Scotland","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Southern Scotland","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Southern Scotland","Finance","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Southern Scotland","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Southern Scotland","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Southern Scotland","Legal","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Southern Scotland","Operational Delivery","290","200","24330","21440"
"In post","2021","60-64","Southern Scotland","Other","30","30","[c]","[c]"
"In post","2021","60-64","Southern Scotland","Policy","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Southern Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Southern Scotland","Property","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Southern Scotland","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Southern Scotland","Security","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Southern Scotland","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Southern Scotland","Tax","40","30","[c]","[c]"
"In post","2021","60-64","Southern Scotland","Unknown","230","180","27980","27570"
"In post","2021","60-64","Southern Scotland","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Surrey, East and West Sussex","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Surrey, East and West Sussex","Communications","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Surrey, East and West Sussex","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Surrey, East and West Sussex","Finance","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Surrey, East and West Sussex","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Surrey, East and West Sussex","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Surrey, East and West Sussex","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Surrey, East and West Sussex","Legal","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Surrey, East and West Sussex","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Surrey, East and West Sussex","Operational Delivery","390","300","28570","26990"
"In post","2021","60-64","Surrey, East and West Sussex","Other","30","30","[c]","[c]"
"In post","2021","60-64","Surrey, East and West Sussex","Policy","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Surrey, East and West Sussex","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Surrey, East and West Sussex","Property","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Surrey, East and West Sussex","Science and Engineering","40","40","[c]","[c]"
"In post","2021","60-64","Surrey, East and West Sussex","Security","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Surrey, East and West Sussex","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Surrey, East and West Sussex","Tax","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Surrey, East and West Sussex","Unknown","290","240","26320","27570"
"In post","2021","60-64","Surrey, East and West Sussex","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Tees Valley and Durham","Communications","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Tees Valley and Durham","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Tees Valley and Durham","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Tees Valley and Durham","Finance","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Tees Valley and Durham","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Tees Valley and Durham","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Tees Valley and Durham","Legal","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Tees Valley and Durham","Operational Delivery","490","360","26660","23240"
"In post","2021","60-64","Tees Valley and Durham","Other","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Tees Valley and Durham","Policy","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Tees Valley and Durham","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Tees Valley and Durham","Property","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Tees Valley and Durham","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Tees Valley and Durham","Security","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Tees Valley and Durham","Tax","[c]","[c]","[c]","[c]"
