"Status","Year","Age","Function_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","40-49","Counter Fraud","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","East Surrey","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","Enfield","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","Falkirk","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","Glasgow City","140","130","28540","27570"
"In post","2022","40-49","Counter Fraud","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","Greater Manchester South West","190","190","37080","33370"
"In post","2022","40-49","Counter Fraud","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","Hackney and Newham","320","310","39450","37930"
"In post","2022","40-49","Counter Fraud","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","Lambeth","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","Leeds","250","240","34550","33080"
"In post","2022","40-49","Counter Fraud","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","Liverpool","90","80","36680","33370"
"In post","2022","40-49","Counter Fraud","Manchester","90","80","33050","33370"
"In post","2022","40-49","Counter Fraud","Medway","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","North Lanarkshire","80","70","30920","28920"
"In post","2022","40-49","Counter Fraud","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","Nottingham","170","160","35820","33370"
"In post","2022","40-49","Counter Fraud","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","Portsmouth","40","30","[c]","[c]"
"In post","2022","40-49","Counter Fraud","Redbridge and Waltham Forest","90","80","27620","25110"
"In post","2022","40-49","Counter Fraud","Sandwell","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","Sefton","110","100","32760","27570"
"In post","2022","40-49","Counter Fraud","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","Solihull","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","South Teesside","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","Suffolk CC","120","100","30830","28310"
"In post","2022","40-49","Counter Fraud","Sunderland","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","Tyneside","220","210","33310","31990"
"In post","2022","40-49","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","Walsall","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","West Lothian","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","Westminster","100","90","51170","51730"
"In post","2022","40-49","Counter Fraud","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","York","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Debt","Barnsley, Doncaster and Rotherham","60","50","23200","21260"
"In post","2022","40-49","Debt","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Debt","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Debt","Birmingham","70","60","23860","21250"
"In post","2022","40-49","Debt","Blackpool","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Debt","Bradford","110","90","23090","21260"
"In post","2022","40-49","Debt","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Debt","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Debt","Cardiff and Vale of Glamorgan","40","40","[c]","[c]"
"In post","2022","40-49","Debt","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Debt","City of Edinburgh","110","100","22990","21250"
"In post","2022","40-49","Debt","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Debt","Croydon","40","30","[c]","[c]"
"In post","2022","40-49","Debt","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Debt","Durham","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Debt","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Debt","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Debt","Greater Manchester South West","70","60","22720","21260"
"In post","2022","40-49","Debt","Hackney and Newham","40","40","[c]","[c]"
"In post","2022","40-49","Debt","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Debt","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Debt","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Debt","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Debt","Liverpool","80","70","24730","22080"
"In post","2022","40-49","Debt","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Debt","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Debt","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Debt","North Lanarkshire","60","50","25850","22080"
"In post","2022","40-49","Debt","North Northamptonshire","50","40","[c]","[c]"
"In post","2022","40-49","Debt","Nottingham","40","40","[c]","[c]"
"In post","2022","40-49","Debt","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Debt","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Debt","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Debt","South Lanarkshire","60","50","24560","21250"
"In post","2022","40-49","Debt","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Debt","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Debt","Sunderland","110","90","22940","21260"
"In post","2022","40-49","Debt","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Debt","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Debt","Tyneside","100","90","23070","21250"
"In post","2022","40-49","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Debt","Warwickshire CC","40","30","[c]","[c]"
"In post","2022","40-49","Debt","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Barnet","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","170","160","39520","37830"
"In post","2022","40-49","Digital, Data & Technology","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Berkshire","50","50","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Birmingham","100","100","45580","40520"
"In post","2022","40-49","Digital, Data & Technology","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Blackpool","240","240","42970","36900"
"In post","2022","40-49","Digital, Data & Technology","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Bradford","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Bristol, City of","140","140","47530","47640"
"In post","2022","40-49","Digital, Data & Technology","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Camden and City of London","30","30","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Cardiff and Vale of Glamorgan","110","100","41970","38000"
"In post","2022","40-49","Digital, Data & Technology","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Central Hampshire","40","40","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","City of Edinburgh","90","90","42500","39730"
"In post","2022","40-49","Digital, Data & Technology","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Coventry","70","70","43130","40300"
"In post","2022","40-49","Digital, Data & Technology","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Darlington","30","30","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Derby","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Devon CC","300","280","42980","40140"
"In post","2022","40-49","Digital, Data & Technology","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Durham","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Falkirk","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Glasgow City","50","50","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Greater Manchester South West","40","40","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Hounslow and Richmond upon Thames","50","40","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Lambeth","40","40","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Leeds","200","190","45050","40520"
"In post","2022","40-49","Digital, Data & Technology","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Liverpool","50","50","40000","33300"
"In post","2022","40-49","Digital, Data & Technology","Luton","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Manchester","250","240","49560","49860"
"In post","2022","40-49","Digital, Data & Technology","Medway","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Monmouthshire and Newport","200","200","46810","49290"
"In post","2022","40-49","Digital, Data & Technology","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Nottingham","70","60","41280","37690"
"In post","2022","40-49","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Plymouth","160","150","40200","38450"
"In post","2022","40-49","Digital, Data & Technology","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Powys","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Sefton","60","50","39960","37910"
"In post","2022","40-49","Digital, Data & Technology","Sheffield","160","150","46750","49750"
"In post","2022","40-49","Digital, Data & Technology","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Somerset CC","60","60","43620","42510"
"In post","2022","40-49","Digital, Data & Technology","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","South Hampshire","60","60","41740","38000"
"In post","2022","40-49","Digital, Data & Technology","South Lanarkshire","70","70","42700","40520"
"In post","2022","40-49","Digital, Data & Technology","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","South Teesside","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Southend-on-Sea","60","60","41230","40520"
"In post","2022","40-49","Digital, Data & Technology","Staffordshire CC","40","40","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Sunderland","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Swansea","280","280","42060","40070"
"In post","2022","40-49","Digital, Data & Technology","Telford and Wrekin","100","100","46930","40890"
"In post","2022","40-49","Digital, Data & Technology","Thurrock","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Tower Hamlets","340","330","57490","56340"
"In post","2022","40-49","Digital, Data & Technology","Tyneside","640","620","44650","40520"
"In post","2022","40-49","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Walsall","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Warrington","40","40","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","West Sussex (South West)","50","50","45470","40520"
"In post","2022","40-49","Digital, Data & Technology","Westminster","610","590","53150","53360"
"In post","2022","40-49","Digital, Data & Technology","Wiltshire","140","140","39970","36300"
"In post","2022","40-49","Digital, Data & Technology","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data & Technology","York","50","50","44090","47550"
"In post","2022","40-49","Finance","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Finance","Barnet","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Finance","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","120","110","44500","41120"
"In post","2022","40-49","Finance","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Finance","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Finance","Birmingham","60","50","41530","37970"
"In post","2022","40-49","Finance","Blackpool","100","90","35680","35310"
"In post","2022","40-49","Finance","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Finance","Bradford","50","40","[c]","[c]"
"In post","2022","40-49","Finance","Bristol, City of","70","60","42760","39430"
"In post","2022","40-49","Finance","Buckinghamshire","30","30","[c]","[c]"
"In post","2022","40-49","Finance","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Finance","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Finance","Cardiff and Vale of Glamorgan","30","30","[c]","[c]"
"In post","2022","40-49","Finance","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Finance","Central Hampshire","60","60","38220","38070"
"In post","2022","40-49","Finance","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Finance","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Finance","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Finance","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Finance","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Finance","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Finance","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Finance","Coventry","130","120","44110","41360"
"In post","2022","40-49","Finance","Croydon","30","30","[c]","[c]"
