"Status","Year","Region_ITL1","Ethnicity","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Northern Ireland","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","Undeclared","Undeclared","70","70","31420","28260"
"In post","2022","Northern Ireland","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","Unknown","Heterosexual / straight","40","30","[c]","[c]"
"In post","2022","Northern Ireland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","Unknown","Unknown","760","730","27460","24880"
"In post","2022","Northern Ireland","White","Heterosexual / straight","2820","2680","30230","26820"
"In post","2022","Northern Ireland","White","LGBO","120","110","28400","26590"
"In post","2022","Northern Ireland","White","Undeclared","150","140","28690","26700"
"In post","2022","Northern Ireland","White","Unknown","220","190","29190","26820"
"In post","2022","Overseas","Asian","Heterosexual / straight","150","140","44240","38300"
"In post","2022","Overseas","Asian","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","Asian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","Black","Heterosexual / straight","70","70","43910","38540"
"In post","2022","Overseas","Black","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","Black","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","Mixed","Heterosexual / straight","90","90","49430","49370"
"In post","2022","Overseas","Mixed","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","Undeclared","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Overseas","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","Undeclared","Undeclared","150","140","44100","39110"
"In post","2022","Overseas","Undeclared","Unknown","60","60","52100","52190"
"In post","2022","Overseas","Unknown","Heterosexual / straight","50","40","[c]","[c]"
"In post","2022","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","Unknown","Unknown","460","460","49810","50000"
"In post","2022","Overseas","White","Heterosexual / straight","2080","2070","50120","49370"
"In post","2022","Overseas","White","LGBO","150","150","49800","52430"
"In post","2022","Overseas","White","Undeclared","180","180","48880","49630"
"In post","2022","Overseas","White","Unknown","120","120","50770","46600"
"In post","2022","Scotland","Asian","Heterosexual / straight","620","580","32810","27570"
"In post","2022","Scotland","Asian","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","Asian","Undeclared","30","30","[c]","[c]"
"In post","2022","Scotland","Asian","Unknown","70","60","30530","26860"
"In post","2022","Scotland","Black","Heterosexual / straight","280","270","31240","27570"
"In post","2022","Scotland","Black","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","Black","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","Mixed","Heterosexual / straight","240","230","35720","28990"
"In post","2022","Scotland","Mixed","LGBO","40","40","[c]","[c]"
"In post","2022","Scotland","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","Other ethnicity","Heterosexual / straight","60","60","33210","28240"
"In post","2022","Scotland","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","Undeclared","Heterosexual / straight","240","220","34620","35000"
"In post","2022","Scotland","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","Undeclared","Undeclared","890","830","34810","29460"
"In post","2022","Scotland","Undeclared","Unknown","440","390","32170","32170"
"In post","2022","Scotland","Unknown","Heterosexual / straight","260","240","32040","27560"
"In post","2022","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","Unknown","Undeclared","80","70","35670","33220"
"In post","2022","Scotland","Unknown","Unknown","10390","9790","31310","27230"
"In post","2022","Scotland","White","Heterosexual / straight","29140","27280","34270","29230"
"In post","2022","Scotland","White","LGBO","2000","1950","32870","27570"
"In post","2022","Scotland","White","Undeclared","1940","1780","32310","27570"
"In post","2022","Scotland","White","Unknown","4130","3710","32940","27570"
"In post","2022","South East (England)","Asian","Heterosexual / straight","1290","1200","30650","28350"
"In post","2022","South East (England)","Asian","LGBO","30","30","[c]","[c]"
"In post","2022","South East (England)","Asian","Undeclared","80","80","30840","28280"
"In post","2022","South East (England)","Asian","Unknown","130","120","31280","29290"
"In post","2022","South East (England)","Black","Heterosexual / straight","800","760","30570","29290"
"In post","2022","South East (England)","Black","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","South East (England)","Black","Undeclared","40","40","[c]","[c]"
"In post","2022","South East (England)","Black","Unknown","60","60","33490","30910"
"In post","2022","South East (England)","Mixed","Heterosexual / straight","580","560","31850","29290"
"In post","2022","South East (England)","Mixed","LGBO","70","70","31630","27570"
"In post","2022","South East (England)","Mixed","Undeclared","50","50","29720","27820"
"In post","2022","South East (England)","Mixed","Unknown","60","60","35260","30710"
"In post","2022","South East (England)","Other ethnicity","Heterosexual / straight","140","130","30960","27570"
"In post","2022","South East (England)","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","South East (England)","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","South East (England)","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","South East (England)","Undeclared","Heterosexual / straight","280","260","31810","28350"
"In post","2022","South East (England)","Undeclared","LGBO","30","30","[c]","[c]"
"In post","2022","South East (England)","Undeclared","Undeclared","1460","1360","33580","31130"
"In post","2022","South East (England)","Undeclared","Unknown","400","370","36790","33620"
"In post","2022","South East (England)","Unknown","Heterosexual / straight","320","290","32260","30400"
"In post","2022","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","South East (England)","Unknown","Undeclared","130","120","36910","33520"
"In post","2022","South East (England)","Unknown","Unknown","4110","3820","30530","27570"
"In post","2022","South East (England)","White","Heterosexual / straight","25750","23970","32170","28920"
"In post","2022","South East (England)","White","LGBO","1560","1510","31060","28610"
"In post","2022","South East (England)","White","Undeclared","2300","2120","32400","29290"
"In post","2022","South East (England)","White","Unknown","2860","2590","35810","31880"
"In post","2022","South West (England)","Asian","Heterosexual / straight","760","720","34560","31990"
"In post","2022","South West (England)","Asian","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","South West (England)","Asian","Undeclared","50","40","[c]","[c]"
"In post","2022","South West (England)","Asian","Unknown","70","70","37550","33350"
"In post","2022","South West (England)","Black","Heterosexual / straight","520","500","32820","31440"
"In post","2022","South West (England)","Black","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","South West (England)","Black","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","South West (England)","Black","Unknown","40","30","[c]","[c]"
"In post","2022","South West (England)","Mixed","Heterosexual / straight","510","480","34100","30640"
"In post","2022","South West (England)","Mixed","LGBO","50","50","[c]","[c]"
"In post","2022","South West (England)","Mixed","Undeclared","50","40","[c]","[c]"
"In post","2022","South West (England)","Mixed","Unknown","60","60","34330","30210"
"In post","2022","South West (England)","Other ethnicity","Heterosexual / straight","110","110","33400","29480"
"In post","2022","South West (England)","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","South West (England)","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","South West (England)","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","South West (England)","Undeclared","Heterosexual / straight","210","200","34040","32750"
"In post","2022","South West (England)","Undeclared","LGBO","40","30","[c]","[c]"
"In post","2022","South West (England)","Undeclared","Undeclared","1690","1610","37100","34320"
"In post","2022","South West (England)","Undeclared","Unknown","410","380","37930","38070"
"In post","2022","South West (England)","Unknown","Heterosexual / straight","300","290","31620","28050"
"In post","2022","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","South West (England)","Unknown","Undeclared","220","210","38970","37450"
"In post","2022","South West (England)","Unknown","Unknown","3830","3640","31800","27540"
"In post","2022","South West (England)","White","Heterosexual / straight","30020","28280","34940","31990"
"In post","2022","South West (England)","White","LGBO","1600","1550","32040","28240"
"In post","2022","South West (England)","White","Undeclared","2530","2330","35210","32690"
"In post","2022","South West (England)","White","Unknown","3520","3220","36270","32010"
"In post","2022","Unknown","Asian","Heterosexual / straight","120","110","30290","30330"
"In post","2022","Unknown","Asian","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Heterosexual / straight","50","50","34800","31060"
"In post","2022","Unknown","Black","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Unknown","2190","2180","37010","32700"
"In post","2022","Unknown","White","Heterosexual / straight","640","610","35050","31060"
"In post","2022","Unknown","White","LGBO","60","60","33730","28000"
"In post","2022","Unknown","White","Undeclared","50","40","[c]","[c]"
"In post","2022","Unknown","White","Unknown","40","30","[c]","[c]"
"In post","2022","Wales","Asian","Heterosexual / straight","500","480","31370","27570"
"In post","2022","Wales","Asian","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Asian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Asian","Unknown","50","40","[c]","[c]"
"In post","2022","Wales","Black","Heterosexual / straight","200","190","30650","27570"
"In post","2022","Wales","Black","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Black","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Mixed","Heterosexual / straight","340","320","32210","27570"
"In post","2022","Wales","Mixed","LGBO","40","40","[c]","[c]"
"In post","2022","Wales","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Other ethnicity","Heterosexual / straight","80","80","31790","29430"
"In post","2022","Wales","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Undeclared","Heterosexual / straight","210","190","30220","27570"
"In post","2022","Wales","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Undeclared","Undeclared","860","810","35100","30820"
"In post","2022","Wales","Undeclared","Unknown","180","150","28710","26910"
"In post","2022","Wales","Unknown","Heterosexual / straight","240","220","31160","26780"
"In post","2022","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Unknown","Undeclared","70","60","31680","28550"
"In post","2022","Wales","Unknown","Unknown","4200","3960","29290","25710"
"In post","2022","Wales","White","Heterosexual / straight","24150","22460","32580","27570"
"In post","2022","Wales","White","LGBO","1490","1450","31280","27570"
"In post","2022","Wales","White","Undeclared","3040","2680","29920","26780"
"In post","2022","Wales","White","Unknown","2080","1800","29990","27570"
"In post","2022","West Midlands (England)","Asian","Heterosexual / straight","4010","3780","29110","27570"
"In post","2022","West Midlands (England)","Asian","LGBO","80","70","28030","26590"
"In post","2022","West Midlands (England)","Asian","Undeclared","240","220","26510","26120"
"In post","2022","West Midlands (England)","Asian","Unknown","540","480","28130","27570"
"In post","2022","West Midlands (England)","Black","Heterosexual / straight","1200","1140","29340","27570"
"In post","2022","West Midlands (England)","Black","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Black","Undeclared","70","70","26760","26970"
"In post","2022","West Midlands (England)","Black","Unknown","130","120","28890","27570"
"In post","2022","West Midlands (England)","Mixed","Heterosexual / straight","520","490","29620","27570"
"In post","2022","West Midlands (England)","Mixed","LGBO","40","40","[c]","[c]"
"In post","2022","West Midlands (England)","Mixed","Undeclared","30","30","[c]","[c]"
"In post","2022","West Midlands (England)","Mixed","Unknown","50","40","31330","27570"
"In post","2022","West Midlands (England)","Other ethnicity","Heterosexual / straight","140","130","29970","26820"
"In post","2022","West Midlands (England)","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Undeclared","Heterosexual / straight","230","220","28840","27570"
"In post","2022","West Midlands (England)","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Undeclared","Undeclared","780","720","32360","27570"
"In post","2022","West Midlands (England)","Undeclared","Unknown","250","210","29890","27570"
"In post","2022","West Midlands (England)","Unknown","Heterosexual / straight","240","230","32590","27570"
"In post","2022","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Unknown","Undeclared","110","100","34730","29580"
"In post","2022","West Midlands (England)","Unknown","Unknown","3800","3590","29630","26590"
"In post","2022","West Midlands (England)","White","Heterosexual / straight","16390","15250","32080","27570"
"In post","2022","West Midlands (England)","White","LGBO","1040","1000","30800","27570"
"In post","2022","West Midlands (England)","White","Undeclared","1380","1260","31220","27570"
"In post","2022","West Midlands (England)","White","Unknown","1810","1590","31440","27570"
"In post","2022","Yorkshire and The Humber","Asian","Heterosexual / straight","2420","2260","29210","27570"
"In post","2022","Yorkshire and The Humber","Asian","LGBO","60","50","28000","27570"
"In post","2022","Yorkshire and The Humber","Asian","Undeclared","130","120","27890","25250"
"In post","2022","Yorkshire and The Humber","Asian","Unknown","330","290","28140","26820"
"In post","2022","Yorkshire and The Humber","Black","Heterosexual / straight","550","520","29710","27570"
"In post","2022","Yorkshire and The Humber","Black","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Black","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Black","Unknown","40","40","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Mixed","Heterosexual / straight","440","410","32080","27570"
"In post","2022","Yorkshire and The Humber","Mixed","LGBO","50","50","30860","27570"
"In post","2022","Yorkshire and The Humber","Mixed","Undeclared","40","40","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Other ethnicity","Heterosexual / straight","90","80","32000","27570"
"In post","2022","Yorkshire and The Humber","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Undeclared","Heterosexual / straight","240","220","30350","27570"
"In post","2022","Yorkshire and The Humber","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Undeclared","Undeclared","960","900","32860","29030"
"In post","2022","Yorkshire and The Humber","Undeclared","Unknown","240","210","30300","27570"
"In post","2022","Yorkshire and The Humber","Unknown","Heterosexual / straight","230","220","34410","28840"
"In post","2022","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Unknown","Undeclared","280","270","39620","36820"
"In post","2022","Yorkshire and The Humber","Unknown","Unknown","4930","4700","30580","26820"
"In post","2022","Yorkshire and The Humber","White","Heterosexual / straight","22620","20920","32760","28000"
"In post","2022","Yorkshire and The Humber","White","LGBO","1540","1490","32040","28000"
"In post","2022","Yorkshire and The Humber","White","Undeclared","1880","1710","31550","27570"
"In post","2022","Yorkshire and The Humber","White","Unknown","2040","1780","32030","27570"
"Leaver CS","2021","East Midlands (England)","Asian","Heterosexual / straight","50","40","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Black","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Chinese","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Chinese","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Undeclared","Undeclared","30","30","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Undeclared","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Unknown","Unknown","320","300","25340","24250"
"Leaver CS","2021","East Midlands (England)","White","Heterosexual / straight","640","570","28420","26580"
"Leaver CS","2021","East Midlands (England)","White","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","White","Undeclared","80","60","25680","21010"
"Leaver CS","2021","East Midlands (England)","White","Unknown","320","270","26740","26120"
"Leaver CS","2021","East of England","Asian","Heterosexual / straight","40","30","[c]","[c]"
"Leaver CS","2021","East of England","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Black","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Chinese","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Chinese","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Undeclared","Undeclared","40","30","[c]","[c]"
"Leaver CS","2021","East of England","Undeclared","Unknown","90","80","30780","31770"
"Leaver CS","2021","East of England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Unknown","Unknown","310","290","27770","26350"
"Leaver CS","2021","East of England","White","Heterosexual / straight","700","640","30780","26680"
"Leaver CS","2021","East of England","White","LGBO","30","30","[c]","[c]"
"Leaver CS","2021","East of England","White","Undeclared","80","70","31150","27080"
"Leaver CS","2021","East of England","White","Unknown","390","330","32120","28550"
"Leaver CS","2021","London","Asian","Heterosexual / straight","380","350","32920","28870"
"Leaver CS","2021","London","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Asian","Undeclared","40","30","[c]","[c]"
"Leaver CS","2021","London","Asian","Unknown","170","140","[c]","[c]"
"Leaver CS","2021","London","Black","Heterosexual / straight","260","260","32880","28290"
"Leaver CS","2021","London","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Black","Unknown","70","50","[c]","[c]"
"Leaver CS","2021","London","Chinese","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Chinese","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Chinese","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Mixed","Heterosexual / straight","110","100","36590","31590"
"Leaver CS","2021","London","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Other ethnicity","Heterosexual / straight","40","40","[c]","[c]"
"Leaver CS","2021","London","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Undeclared","Undeclared","110","90","44900","40000"
"Leaver CS","2021","London","Undeclared","Unknown","150","140","29400","20170"
"Leaver CS","2021","London","Unknown","Heterosexual / straight","50","50","[c]","[c]"
"Leaver CS","2021","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Unknown","Unknown","1320","1160","38140","31060"
"Leaver CS","2021","London","White","Heterosexual / straight","1590","1470","45650","39760"
"Leaver CS","2021","London","White","LGBO","160","150","46100","40000"
"Leaver CS","2021","London","White","Undeclared","190","170","46590","40470"
"Leaver CS","2021","London","White","Unknown","510","400","48570","40340"
"Leaver CS","2021","North East (England)","Asian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Black","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Chinese","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Chinese","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Undeclared","Unknown","30","20","[c]","[c]"
"Leaver CS","2021","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Unknown","Unknown","330","290","24570","21050"
"Leaver CS","2021","North East (England)","White","Heterosexual / straight","550","460","26940","21100"
"Leaver CS","2021","North East (England)","White","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","White","Undeclared","50","40","[c]","[c]"
