"Status","Year","Age","Organisation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","65+","Crown Prosecution Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Defence Electronics and Components Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Defence Electronics and Components Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Defence Equipment and Support","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Defence Equipment and Support","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Defence Equipment and Support","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Defence Equipment and Support","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Defence Equipment and Support","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Defence Equipment and Support","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Defence Equipment and Support","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Defence Equipment and Support","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Defence Equipment and Support","South West (England)","50","40","[c]","[c]"
"Leaver CS","2022","65+","Defence Equipment and Support","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Defence Science and Technology Laboratory","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Defence Science and Technology Laboratory","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Education (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Education (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Education (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Education (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Education (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Education (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Levelling Up, Housing and Communities (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Transport (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Transport (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Work and Pensions (excl. agencies)","East Midlands (England)","60","50","25020","21260"
"Leaver CS","2022","65+","Department for Work and Pensions (excl. agencies)","East of England","60","50","27130","27570"
"Leaver CS","2022","65+","Department for Work and Pensions (excl. agencies)","London","80","60","31440","31060"
"Leaver CS","2022","65+","Department for Work and Pensions (excl. agencies)","North East (England)","140","100","24460","21260"
"Leaver CS","2022","65+","Department for Work and Pensions (excl. agencies)","North West (England)","250","180","25370","21260"
"Leaver CS","2022","65+","Department for Work and Pensions (excl. agencies)","Scotland","140","90","24280","21260"
"Leaver CS","2022","65+","Department for Work and Pensions (excl. agencies)","South East (England)","90","60","27620","27570"
"Leaver CS","2022","65+","Department for Work and Pensions (excl. agencies)","South West (England)","80","60","25300","27570"
"Leaver CS","2022","65+","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Work and Pensions (excl. agencies)","Wales","70","50","24730","21260"
"Leaver CS","2022","65+","Department for Work and Pensions (excl. agencies)","West Midlands (England)","80","60","24710","26120"
"Leaver CS","2022","65+","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","120","80","25960","27570"
"Leaver CS","2022","65+","Department of Health and Social Care (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Driver and Vehicle Licensing Agency","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","65+","Driver and Vehicle Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Driver and Vehicle Standards Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Driver and Vehicle Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Driver and Vehicle Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Driver and Vehicle Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Driver and Vehicle Standards Agency","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Driver and Vehicle Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Driver and Vehicle Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Driver and Vehicle Standards Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Driver and Vehicle Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Driver and Vehicle Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Education and Skills Funding Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Education and Skills Funding Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Education and Skills Funding Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Education and Skills Funding Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Education Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Estyn","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Estyn","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","FCDO Services","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","FCDO Services","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Food Standards Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Food Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Food Standards Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Foreign, Commonwealth and Development Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Foreign, Commonwealth and Development Office (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Forestry and Land Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Forestry and Land Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Government Internal Audit Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Government Internal Audit Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Government Internal Audit Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Government Internal Audit Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Government Legal Department","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Government Legal Department","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Government Property Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Health and Safety Executive","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Health and Safety Executive","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Health and Safety Executive","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Health and Safety Executive","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Health and Safety Executive","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Health and Safety Executive","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Health and Safety Executive","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Health and Safety Executive","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Health and Safety Executive","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Courts and Tribunals Service","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Courts and Tribunals Service","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Courts and Tribunals Service","London","70","50","25720","23040"
"Leaver CS","2022","65+","HM Courts and Tribunals Service","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Courts and Tribunals Service","North West (England)","40","30","[c]","[c]"
"Leaver CS","2022","65+","HM Courts and Tribunals Service","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Courts and Tribunals Service","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Courts and Tribunals Service","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Courts and Tribunals Service","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Courts and Tribunals Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Courts and Tribunals Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Land Registry","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Land Registry","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Land Registry","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Land Registry","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Land Registry","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Land Registry","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Land Registry","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Land Registry","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Prison and Probation Service","East Midlands (England)","50","40","[c]","[c]"
"Leaver CS","2022","65+","HM Prison and Probation Service","East of England","60","40","[c]","[c]"
"Leaver CS","2022","65+","HM Prison and Probation Service","London","40","30","[c]","[c]"
"Leaver CS","2022","65+","HM Prison and Probation Service","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Prison and Probation Service","North West (England)","80","50","[c]","[c]"
"Leaver CS","2022","65+","HM Prison and Probation Service","South East (England)","90","60","[c]","[c]"
"Leaver CS","2022","65+","HM Prison and Probation Service","South West (England)","50","30","[c]","[c]"
"Leaver CS","2022","65+","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Prison and Probation Service","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Prison and Probation Service","West Midlands (England)","50","40","[c]","[c]"
"Leaver CS","2022","65+","HM Prison and Probation Service","Yorkshire and The Humber","80","50","[c]","[c]"
"Leaver CS","2022","65+","HM Revenue and Customs (excl. agencies)","East Midlands (England)","40","30","[c]","[c]"
"Leaver CS","2022","65+","HM Revenue and Customs (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Revenue and Customs (excl. agencies)","London","70","60","[c]","[c]"
"Leaver CS","2022","65+","HM Revenue and Customs (excl. agencies)","North East (England)","130","90","[c]","[c]"
"Leaver CS","2022","65+","HM Revenue and Customs (excl. agencies)","North West (England)","120","80","[c]","[c]"
"Leaver CS","2022","65+","HM Revenue and Customs (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Revenue and Customs (excl. agencies)","Scotland","110","70","[c]","[c]"
"Leaver CS","2022","65+","HM Revenue and Customs (excl. agencies)","South East (England)","40","20","[c]","[c]"
"Leaver CS","2022","65+","HM Revenue and Customs (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Revenue and Customs (excl. agencies)","Wales","30","20","[c]","[c]"
"Leaver CS","2022","65+","HM Revenue and Customs (excl. agencies)","West Midlands (England)","30","20","[c]","[c]"
"Leaver CS","2022","65+","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","50","30","[c]","[c]"
"Leaver CS","2022","65+","HM Treasury (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Home Office","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Home Office","London","110","80","32220","29080"
"Leaver CS","2022","65+","Home Office","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Home Office","North West (England)","50","30","[c]","[c]"
"Leaver CS","2022","65+","Home Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Home Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Home Office","South East (England)","30","20","[c]","[c]"
"Leaver CS","2022","65+","Home Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Home Office","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Home Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Home Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Institute for Apprenticeships and Technical Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Intellectual Property Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Intellectual Property Office","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal Aid Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal Aid Agency","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal Aid Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal Aid Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Maritime and Coastguard Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Maritime and Coastguard Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Maritime and Coastguard Agency","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Maritime and Coastguard Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Maritime and Coastguard Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Maritime and Coastguard Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Medicines and Healthcare Products Regulatory Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Medicines and Healthcare Products Regulatory Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Met Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Met Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Met Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Ministry of Defence (excl. agencies)","East Midlands (England)","40","40","[c]","[c]"
"Leaver CS","2022","65+","Ministry of Defence (excl. agencies)","East of England","70","60","29130","22750"
"Leaver CS","2022","65+","Ministry of Defence (excl. agencies)","London","30","30","[c]","[c]"
"Leaver CS","2022","65+","Ministry of Defence (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Ministry of Defence (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Ministry of Defence (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Ministry of Defence (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Ministry of Defence (excl. agencies)","Scotland","40","40","[c]","[c]"
"Leaver CS","2022","65+","Ministry of Defence (excl. agencies)","South East (England)","150","130","28590","26670"
"Leaver CS","2022","65+","Ministry of Defence (excl. agencies)","South West (England)","140","120","30610","26670"
"Leaver CS","2022","65+","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Ministry of Defence (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Ministry of Defence (excl. agencies)","West Midlands (England)","40","40","[c]","[c]"
"Leaver CS","2022","65+","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","40","40","[c]","[c]"
"Leaver CS","2022","65+","Ministry of Justice (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Ministry of Justice (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Ministry of Justice (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Ministry of Justice (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Ministry of Justice (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Ministry of Justice (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","National Crime Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","National Crime Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","National Crime Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","National Crime Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","National Crime Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","National Records of Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","National Savings and Investments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office for Standards in Education, Children's Services and Skills","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office for Standards in Education, Children's Services and Skills","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office for Standards in Education, Children's Services and Skills","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of Rail and Road","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of the Public Guardian","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of the Public Guardian","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of the Scottish Charity Regulator","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Planning Inspectorate","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Planning Inspectorate","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Planning Inspectorate","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Planning Inspectorate","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Planning Inspectorate","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Public Health England","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Public Health England","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Public Health England","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Public Health England","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Public Health England","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Public Health England","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Public Health England","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Public Health England","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Queen Elizabeth II Centre","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Registers of Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Revenue Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Rural Payments Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Rural Payments Agency","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Rural Payments Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Rural Payments Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Rural Payments Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Rural Payments Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Scottish Courts and Tribunals Service","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Scottish Forestry","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Scottish Government (excl. agencies)","Scotland","50","40","[c]","[c]"
"Leaver CS","2022","65+","Scottish Prison Service","Scotland","30","20","[c]","[c]"
"Leaver CS","2022","65+","Scottish Public Pensions Agency","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Serious Fraud Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Social Security Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Student Awards Agency for Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Submarine Delivery Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Submarine Delivery Agency","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Submarine Delivery Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","The Insolvency Service","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","The Insolvency Service","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","The Insolvency Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","The Insolvency Service","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","The Insolvency Service","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Transport Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","UK Debt Management Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","UK Health Security Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","UK Health Security Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","UK Health Security Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","UK Health Security Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","UK Health Security Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","UK Health Security Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","UK Health Security Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","UK Hydrographic Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","UK Space Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","UK Statistics Authority","South East (England)","70","40","22160","20100"
"Leaver CS","2022","65+","UK Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Valuation Office Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Valuation Office Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Valuation Office Agency","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Valuation Office Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Valuation Office Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Valuation Office Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Valuation Office Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
