"Status","Year","Organisation","Ethnicity","Age","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Asian","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Asian","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Asian","65+","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Black","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Black","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Black","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Black","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Black","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Black","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Black","65+","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Mixed","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Mixed","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Mixed","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Mixed","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Mixed","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Mixed","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Mixed","65+","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Other ethnicity","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Other ethnicity","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Other ethnicity","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Other ethnicity","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Other ethnicity","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Other ethnicity","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Other ethnicity","65+","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Undeclared","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Undeclared","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Undeclared","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Undeclared","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Undeclared","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Unknown","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Unknown","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Unknown","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Unknown","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Unknown","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","White","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","White","20-29","110","110","26110","25460"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","White","30-39","150","140","33050","30220"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","White","40-49","160","150","35070","30660"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","White","50-59","140","130","39910","37280"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","White","60-64","40","30","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","White","65+","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Asian","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Asian","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Asian","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Asian","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Asian","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Asian","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Asian","65+","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Black","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Black","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Black","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Black","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Black","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Black","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Black","65+","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Mixed","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Mixed","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Mixed","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Mixed","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Mixed","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Mixed","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Mixed","65+","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Other ethnicity","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Other ethnicity","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Other ethnicity","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Other ethnicity","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Other ethnicity","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Other ethnicity","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Other ethnicity","65+","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Undeclared","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Undeclared","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Undeclared","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Unknown","20-29","40","40","[c]","[c]"
"In post","2022","Charity Commission","Unknown","30-39","40","40","[c]","[c]"
"In post","2022","Charity Commission","Unknown","40-49","30","30","[c]","[c]"
"In post","2022","Charity Commission","Unknown","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Unknown","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Unknown","65+","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","White","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","White","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","White","30-39","70","70","33320","29160"
"In post","2022","Charity Commission","White","40-49","100","100","35800","29340"
"In post","2022","Charity Commission","White","50-59","90","90","34090","29310"
"In post","2022","Charity Commission","White","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","White","65+","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Asian","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Asian","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Asian","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Asian","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Asian","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Asian","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Asian","65+","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Black","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Black","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Black","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Black","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Black","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Black","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Black","65+","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Mixed","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Mixed","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Mixed","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Mixed","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Mixed","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Mixed","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Mixed","65+","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Other ethnicity","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Other ethnicity","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Other ethnicity","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Other ethnicity","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Other ethnicity","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Other ethnicity","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Other ethnicity","65+","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Undeclared","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Undeclared","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Undeclared","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Undeclared","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Undeclared","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Undeclared","65+","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Unknown","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Unknown","20-29","40","40","[c]","[c]"
"In post","2022","Companies House","Unknown","30-39","30","30","[c]","[c]"
"In post","2022","Companies House","Unknown","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Unknown","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","White","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","White","20-29","100","100","26200","24500"
"In post","2022","Companies House","White","30-39","190","180","31200","25460"
"In post","2022","Companies House","White","40-49","230","210","34110","30660"
"In post","2022","Companies House","White","50-59","290","270","32300","27460"
"In post","2022","Companies House","White","60-64","100","80","27630","22740"
"In post","2022","Companies House","White","65+","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Asian","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Asian","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Asian","30-39","50","40","[c]","[c]"
"In post","2022","Competition and Markets Authority","Asian","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Asian","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Asian","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Asian","65+","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Black","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Black","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Black","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Black","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Black","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Black","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Black","65+","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Mixed","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Mixed","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Mixed","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Mixed","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Mixed","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Mixed","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Mixed","65+","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Other ethnicity","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Other ethnicity","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Other ethnicity","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Other ethnicity","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Other ethnicity","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Other ethnicity","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Other ethnicity","65+","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Undeclared","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Undeclared","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Undeclared","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Undeclared","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Undeclared","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Unknown","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Unknown","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Unknown","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Unknown","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Unknown","65+","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","White","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","White","20-29","90","90","42160","35030"
"In post","2022","Competition and Markets Authority","White","30-39","210","200","63410","59870"
"In post","2022","Competition and Markets Authority","White","40-49","160","150","76070","74810"
"In post","2022","Competition and Markets Authority","White","50-59","110","110","70700","61570"
"In post","2022","Competition and Markets Authority","White","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","White","65+","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Asian","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Asian","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Asian","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Asian","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Asian","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Asian","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Asian","65+","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Black","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Black","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Black","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Black","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Black","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Black","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Black","65+","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Mixed","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Mixed","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Mixed","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Mixed","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Mixed","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Mixed","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Mixed","65+","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Other ethnicity","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Other ethnicity","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Other ethnicity","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Other ethnicity","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Other ethnicity","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Other ethnicity","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Other ethnicity","65+","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Undeclared","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Undeclared","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Undeclared","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Undeclared","65+","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Unknown","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Unknown","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Unknown","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Unknown","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Unknown","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Unknown","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","White","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","White","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","White","30-39","60","50","28510","25120"
"In post","2022","Criminal Injuries Compensation Authority","White","40-49","60","50","28420","25120"
"In post","2022","Criminal Injuries Compensation Authority","White","50-59","80","70","29370","25120"
"In post","2022","Criminal Injuries Compensation Authority","White","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","White","65+","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Asian","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Asian","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Asian","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Asian","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Asian","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Asian","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Asian","65+","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Black","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Black","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Black","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Black","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Black","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Black","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Black","65+","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Mixed","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Mixed","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Mixed","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Mixed","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Mixed","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Mixed","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Mixed","65+","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Other ethnicity","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Other ethnicity","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Other ethnicity","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Other ethnicity","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Other ethnicity","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Other ethnicity","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Other ethnicity","65+","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Undeclared","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Undeclared","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Undeclared","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Undeclared","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Undeclared","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Unknown","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Unknown","20-29","30","30","[c]","[c]"
"In post","2022","Crown Commercial Service","Unknown","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Unknown","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Unknown","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","White","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","White","20-29","100","100","30730","30420"
"In post","2022","Crown Commercial Service","White","30-39","190","190","38090","38330"
"In post","2022","Crown Commercial Service","White","40-49","150","140","43410","39360"
"In post","2022","Crown Commercial Service","White","50-59","150","150","43550","39360"
"In post","2022","Crown Commercial Service","White","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","White","65+","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Asian","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Asian","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Asian","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Asian","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Asian","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Asian","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Asian","65+","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Black","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Black","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Black","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Black","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Black","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Black","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Black","65+","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Mixed","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Mixed","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Mixed","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Mixed","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Mixed","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Mixed","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Mixed","65+","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Other ethnicity","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Other ethnicity","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Other ethnicity","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Other ethnicity","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Other ethnicity","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Other ethnicity","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Other ethnicity","65+","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Undeclared","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Undeclared","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Undeclared","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Undeclared","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Undeclared","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Undeclared","65+","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Unknown","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Unknown","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Unknown","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Unknown","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","White","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","White","20-29","520","510","28020","27230"
"In post","2022","Crown Office and Procurator Fiscal Service","White","30-39","540","520","38310","34600"
"In post","2022","Crown Office and Procurator Fiscal Service","White","40-49","430","400","42520","36130"
"In post","2022","Crown Office and Procurator Fiscal Service","White","50-59","520","470","38560","31540"
"In post","2022","Crown Office and Procurator Fiscal Service","White","60-64","120","100","36660","30040"
"In post","2022","Crown Office and Procurator Fiscal Service","White","65+","40","30","[c]","[c]"
"In post","2022","Crown Prosecution Service","Asian","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Asian","20-29","120","110","27840","24590"
