"Status","Year","Function_of_post","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Analysis","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Outer London - South","Heterosexual / straight","50","50","50800","44080"
"In post","2022","Analysis","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Outer London - West and North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Shropshire and Staffordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","South Yorkshire","Heterosexual / straight","150","140","46690","45820"
"In post","2022","Analysis","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","South Yorkshire","Unknown","30","30","[c]","[c]"
"In post","2022","Analysis","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Surrey, East and West Sussex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Central Scotland","Heterosexual / straight","40","40","[c]","[c]"
"In post","2022","Analysis","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Midlands","Heterosexual / straight","60","50","41540","39100"
"In post","2022","Analysis","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Yorkshire","Heterosexual / straight","180","170","41670","38650"
"In post","2022","Analysis","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","130","130","39150","37590"
"In post","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Derbyshire and Nottinghamshire","Heterosexual / straight","70","70","39240","37710"
"In post","2022","Commercial","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Devon","Heterosexual / straight","180","170","44030","45150"
"In post","2022","Commercial","Devon","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Devon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Dorset and Somerset","Heterosexual / straight","60","60","43410","42510"
"In post","2022","Commercial","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Anglia","Heterosexual / straight","120","110","38100","35350"
"In post","2022","Commercial","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Anglia","Unknown","60","60","54050","51430"
"In post","2022","Commercial","East Wales","Heterosexual / straight","100","100","36180","31780"
"In post","2022","Commercial","East Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Wales","Unknown","30","30","[c]","[c]"
"In post","2022","Commercial","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Eastern Scotland","Heterosexual / straight","60","50","40410","40290"
"In post","2022","Commercial","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Eastern Scotland","Unknown","50","40","[c]","[c]"
"In post","2022","Commercial","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","770","750","40680","38960"
"In post","2022","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","110","100","42520","40000"
"In post","2022","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","210","200","52690","47210"
"In post","2022","Commercial","Greater Manchester","Heterosexual / straight","160","150","39850","36500"
"In post","2022","Commercial","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Greater Manchester","Unknown","130","130","54750","51560"
"In post","2022","Commercial","Hampshire and Isle of Wight","Heterosexual / straight","160","150","36140","34800"
"In post","2022","Commercial","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Hampshire and Isle of Wight","Unknown","80","80","51010","47760"
"In post","2022","Commercial","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Inner London - East","Heterosexual / straight","130","120","47780","45560"
"In post","2022","Commercial","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Inner London - East","Unknown","60","50","63250","61820"
"In post","2022","Commercial","Inner London - West","Heterosexual / straight","690","680","56140","49700"
"In post","2022","Commercial","Inner London - West","LGBO","60","60","48990","52100"
"In post","2022","Commercial","Inner London - West","Undeclared","130","120","50240","44040"
"In post","2022","Commercial","Inner London - West","Unknown","690","680","68810","64500"
"In post","2022","Commercial","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Lancashire","Unknown","30","30","[c]","[c]"
"In post","2022","Commercial","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Merseyside","Heterosexual / straight","170","170","39000","38330"
"In post","2022","Commercial","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Merseyside","Unknown","80","80","50300","49700"
"In post","2022","Commercial","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Yorkshire","Heterosexual / straight","60","60","37650","37300"
"In post","2022","Commercial","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northumberland, and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northumberland, and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Overseas","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Commercial","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Shropshire and Staffordshire","Heterosexual / straight","100","90","34380","30130"
"In post","2022","Commercial","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Shropshire and Staffordshire","Unknown","60","60","45980","40940"
"In post","2022","Commercial","South Yorkshire","Heterosexual / straight","80","80","37740","36500"
"In post","2022","Commercial","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South Yorkshire","Unknown","40","40","[c]","[c]"
"In post","2022","Commercial","Southern Scotland","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Commercial","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","Heterosexual / straight","50","50","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Tees Valley and Durham","Heterosexual / straight","40","40","[c]","[c]"
"In post","2022","Commercial","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Unknown","Heterosexual / straight","40","40","[c]","[c]"
"In post","2022","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Central Scotland","Heterosexual / straight","120","120","35360","33000"
"In post","2022","Commercial","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Central Scotland","Unknown","50","50","53570","49700"
"In post","2022","Commercial","West Midlands","Heterosexual / straight","70","60","42160","36780"
"In post","2022","Commercial","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Midlands","Unknown","60","50","65260","64250"
"In post","2022","Commercial","West Wales and The Valleys","Heterosexual / straight","140","130","33780","30730"
"In post","2022","Commercial","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Wales and The Valleys","Undeclared","40","40","[c]","[c]"
"In post","2022","Commercial","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Yorkshire","Heterosexual / straight","140","140","42210","36820"
"In post","2022","Commercial","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Yorkshire","Undeclared","40","30","[c]","[c]"
"In post","2022","Commercial","West Yorkshire","Unknown","100","100","60020","61710"
"In post","2022","Communications","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","70","60","33580","33000"
"In post","2022","Communications","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Derbyshire and Nottinghamshire","Heterosexual / straight","380","370","30800","26820"
"In post","2022","Communications","Derbyshire and Nottinghamshire","LGBO","40","40","[c]","[c]"
"In post","2022","Communications","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Derbyshire and Nottinghamshire","Unknown","200","200","28770","26820"
"In post","2022","Communications","Devon","Heterosexual / straight","40","40","[c]","[c]"
"In post","2022","Communications","Devon","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Devon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Dorset and Somerset","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Communications","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Anglia","Heterosexual / straight","40","30","[c]","[c]"
"In post","2022","Communications","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Wales","Heterosexual / straight","520","490","31720","26820"
"In post","2022","Communications","East Wales","LGBO","40","40","[c]","[c]"
"In post","2022","Communications","East Wales","Undeclared","40","40","[c]","[c]"
"In post","2022","Communications","East Wales","Unknown","260","250","29880","26820"
"In post","2022","Communications","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Eastern Scotland","Heterosexual / straight","40","30","[c]","[c]"
"In post","2022","Communications","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","140","130","36470","34000"
"In post","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","40","30","[c]","[c]"
"In post","2022","Communications","Greater Manchester","Heterosexual / straight","330","320","30760","26820"
"In post","2022","Communications","Greater Manchester","LGBO","40","30","[c]","[c]"
"In post","2022","Communications","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Greater Manchester","Unknown","260","260","28940","26820"
"In post","2022","Communications","Hampshire and Isle of Wight","Heterosexual / straight","130","120","33670","33000"
"In post","2022","Communications","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Inner London - East","Heterosexual / straight","160","160","48060","42630"
"In post","2022","Communications","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Inner London - East","Unknown","40","30","[c]","[c]"
"In post","2022","Communications","Inner London - West","Heterosexual / straight","1260","1230","48230","44500"
"In post","2022","Communications","Inner London - West","LGBO","140","140","45010","43010"
"In post","2022","Communications","Inner London - West","Undeclared","250","240","45830","41500"
"In post","2022","Communications","Inner London - West","Unknown","460","450","47050","42470"
"In post","2022","Communications","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Merseyside","Heterosexual / straight","60","60","43200","39500"
"In post","2022","Communications","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Northumberland, and Tyne and Wear","Heterosexual / straight","950","900","30270","26820"
"In post","2022","Communications","Northumberland, and Tyne and Wear","LGBO","70","70","30010","26820"
"In post","2022","Communications","Northumberland, and Tyne and Wear","Undeclared","80","70","28290","26820"
"In post","2022","Communications","Northumberland, and Tyne and Wear","Unknown","390","370","28470","26820"
"In post","2022","Communications","Outer London - East and North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Outer London - West and North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
