"Status","Year","Parent_department","Responsibility_level","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Department for International Trade","EO","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","EO","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","EO","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","EO","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","EO","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","EO","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","EO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","G6/G7","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","G6/G7","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","G6/G7","London","980","960","56720","53600"
"In post","2022","Department for International Trade","G6/G7","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","G6/G7","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","G6/G7","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","G6/G7","Overseas","100","100","56980","54700"
"In post","2022","Department for International Trade","G6/G7","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","G6/G7","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","G6/G7","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","G6/G7","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","G6/G7","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","G6/G7","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","SCS","London","140","140","87490","77270"
"In post","2022","Department for International Trade","SCS","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","SCS","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","SCS","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","SCS","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","SCS","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","SCS","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","SCS","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","SCS","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","SEO/HEO","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","SEO/HEO","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","SEO/HEO","London","1110","1100","36520","38160"
"In post","2022","Department for International Trade","SEO/HEO","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","SEO/HEO","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","SEO/HEO","Overseas","50","50","[c]","[c]"
"In post","2022","Department for International Trade","SEO/HEO","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","SEO/HEO","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","SEO/HEO","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","SEO/HEO","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","SEO/HEO","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","SEO/HEO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","AA/AO","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","AA/AO","London","30","30","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","AA/AO","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","AA/AO","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","AA/AO","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","AA/AO","South West (England)","150","140","21510","21520"
"In post","2022","Department for Levelling Up, Housing and Communities","AA/AO","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","EO","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","EO","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","EO","London","230","230","28920","27850"
"In post","2022","Department for Levelling Up, Housing and Communities","EO","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","EO","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","EO","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","EO","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","EO","South West (England)","100","100","26630","26050"
"In post","2022","Department for Levelling Up, Housing and Communities","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","EO","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","EO","West Midlands (England)","50","50","25010","24830"
"In post","2022","Department for Levelling Up, Housing and Communities","EO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","G6/G7","East Midlands (England)","70","60","55650","57450"
"In post","2022","Department for Levelling Up, Housing and Communities","G6/G7","East of England","60","50","56550","58810"
"In post","2022","Department for Levelling Up, Housing and Communities","G6/G7","London","1010","980","57820","54120"
"In post","2022","Department for Levelling Up, Housing and Communities","G6/G7","North East (England)","70","70","52900","48200"
"In post","2022","Department for Levelling Up, Housing and Communities","G6/G7","North West (England)","100","90","54060","48720"
"In post","2022","Department for Levelling Up, Housing and Communities","G6/G7","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","G6/G7","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","G6/G7","South East (England)","50","40","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","G6/G7","South West (England)","150","140","54470","54940"
"In post","2022","Department for Levelling Up, Housing and Communities","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","G6/G7","Wales","30","30","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","G6/G7","West Midlands (England)","120","110","51860","48200"
"In post","2022","Department for Levelling Up, Housing and Communities","G6/G7","Yorkshire and The Humber","70","60","56440","57450"
"In post","2022","Department for Levelling Up, Housing and Communities","SCS","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","SCS","London","150","150","85260","77020"
"In post","2022","Department for Levelling Up, Housing and Communities","SCS","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","SCS","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","SCS","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","SCS","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","SCS","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","SCS","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","SCS","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","SCS","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","SEO/HEO","East Midlands (England)","30","30","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","SEO/HEO","East of England","50","40","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","SEO/HEO","London","850","840","37100","37600"
"In post","2022","Department for Levelling Up, Housing and Communities","SEO/HEO","North East (England)","50","50","34150","36340"
"In post","2022","Department for Levelling Up, Housing and Communities","SEO/HEO","North West (England)","100","100","33630","32060"
"In post","2022","Department for Levelling Up, Housing and Communities","SEO/HEO","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","SEO/HEO","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","SEO/HEO","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","SEO/HEO","South West (England)","220","210","35990","34860"
"In post","2022","Department for Levelling Up, Housing and Communities","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","SEO/HEO","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","SEO/HEO","West Midlands (England)","170","170","33070","30320"
"In post","2022","Department for Levelling Up, Housing and Communities","SEO/HEO","Yorkshire and The Humber","70","70","34980","36340"
"In post","2022","Department for Levelling Up, Housing and Communities","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","AA/AO","East Midlands (England)","90","90","24210","21840"
"In post","2022","Department for Transport","AA/AO","East of England","70","70","26700","26830"
"In post","2022","Department for Transport","AA/AO","London","150","130","30440","31930"
"In post","2022","Department for Transport","AA/AO","North East (England)","160","140","22470","21840"
"In post","2022","Department for Transport","AA/AO","North West (England)","90","90","25380","26830"
"In post","2022","Department for Transport","AA/AO","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","AA/AO","Scotland","90","80","25640","26840"
"In post","2022","Department for Transport","AA/AO","South East (England)","260","240","25180","26830"
"In post","2022","Department for Transport","AA/AO","South West (England)","160","140","23930","21840"
"In post","2022","Department for Transport","AA/AO","Wales","4280","3650","21010","21840"
"In post","2022","Department for Transport","AA/AO","West Midlands (England)","170","160","23410","21840"
"In post","2022","Department for Transport","AA/AO","Yorkshire and The Humber","190","180","23960","21840"
"In post","2022","Department for Transport","EO","East Midlands (England)","270","250","27160","26700"
"In post","2022","Department for Transport","EO","East of England","250","220","28000","26780"
"In post","2022","Department for Transport","EO","London","540","520","30600","30540"
"In post","2022","Department for Transport","EO","North East (England)","130","120","27030","26780"
"In post","2022","Department for Transport","EO","North West (England)","310","290","27690","26780"
"In post","2022","Department for Transport","EO","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","EO","Scotland","210","190","27780","26780"
"In post","2022","Department for Transport","EO","South East (England)","550","520","28500","26780"
"In post","2022","Department for Transport","EO","South West (England)","290","270","27420","26780"
"In post","2022","Department for Transport","EO","Wales","1120","1050","26810","26470"
"In post","2022","Department for Transport","EO","West Midlands (England)","330","310","27500","26700"
"In post","2022","Department for Transport","EO","Yorkshire and The Humber","270","250","27350","26780"
"In post","2022","Department for Transport","G6/G7","East Midlands (England)","60","60","61810","55320"
"In post","2022","Department for Transport","G6/G7","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","G6/G7","London","1230","1200","59030","54760"
"In post","2022","Department for Transport","G6/G7","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","G6/G7","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","G6/G7","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","G6/G7","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","G6/G7","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","G6/G7","South East (England)","220","210","64120","60140"
"In post","2022","Department for Transport","G6/G7","South West (England)","50","50","[c]","[c]"
"In post","2022","Department for Transport","G6/G7","Wales","340","330","62320","57270"
"In post","2022","Department for Transport","G6/G7","West Midlands (England)","40","40","[c]","[c]"
"In post","2022","Department for Transport","G6/G7","Yorkshire and The Humber","60","60","54100","49410"
"In post","2022","Department for Transport","SCS","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","SCS","London","220","210","87300","79000"
"In post","2022","Department for Transport","SCS","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","SCS","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","SCS","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","SCS","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","SCS","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","SCS","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","SCS","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","SEO/HEO","East Midlands (England)","230","230","36920","34900"
"In post","2022","Department for Transport","SEO/HEO","East of England","70","70","36400","33680"
"In post","2022","Department for Transport","SEO/HEO","London","1260","1240","39090","37660"
"In post","2022","Department for Transport","SEO/HEO","North East (England)","90","80","35500","33350"
"In post","2022","Department for Transport","SEO/HEO","North West (England)","80","80","36010","33350"
"In post","2022","Department for Transport","SEO/HEO","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","SEO/HEO","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","SEO/HEO","Scotland","130","130","38900","36180"
"In post","2022","Department for Transport","SEO/HEO","South East (England)","480","460","36970","36580"
"In post","2022","Department for Transport","SEO/HEO","South West (England)","270","260","36990","35280"
"In post","2022","Department for Transport","SEO/HEO","Wales","1180","1140","37230","35680"
"In post","2022","Department for Transport","SEO/HEO","West Midlands (England)","140","140","34200","32180"
"In post","2022","Department for Transport","SEO/HEO","Yorkshire and The Humber","150","150","36740","34550"
"In post","2022","Department for Work and Pensions","AA/AO","East Midlands (England)","1620","1380","21090","21260"
"In post","2022","Department for Work and Pensions","AA/AO","East of England","1020","870","22910","23230"
"In post","2022","Department for Work and Pensions","AA/AO","London","1530","1340","24540","25110"
"In post","2022","Department for Work and Pensions","AA/AO","North East (England)","4170","3600","21130","21260"
"In post","2022","Department for Work and Pensions","AA/AO","North West (England)","6880","6030","21060","21260"
"In post","2022","Department for Work and Pensions","AA/AO","Scotland","3680","3190","21040","21260"
"In post","2022","Department for Work and Pensions","AA/AO","South East (England)","1800","1550","22390","21260"
"In post","2022","Department for Work and Pensions","AA/AO","South West (England)","1730","1430","21130","21260"
"In post","2022","Department for Work and Pensions","AA/AO","Unknown","120","100","23010","23050"
"In post","2022","Department for Work and Pensions","AA/AO","Wales","2030","1780","21140","21260"
"In post","2022","Department for Work and Pensions","AA/AO","West Midlands (England)","2380","1990","20990","21260"
"In post","2022","Department for Work and Pensions","AA/AO","Yorkshire and The Humber","2370","2020","21100","21260"
"In post","2022","Department for Work and Pensions","EO","East Midlands (England)","2620","2360","27500","27570"
"In post","2022","Department for Work and Pensions","EO","East of England","3120","2820","28760","29200"
"In post","2022","Department for Work and Pensions","EO","London","6110","5730","31090","31060"
"In post","2022","Department for Work and Pensions","EO","North East (England)","3660","3260","27480","27570"
"In post","2022","Department for Work and Pensions","EO","North West (England)","8530","7760","27470","27570"
"In post","2022","Department for Work and Pensions","EO","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","EO","Scotland","4290","3830","27470","27570"
"In post","2022","Department for Work and Pensions","EO","South East (England)","4050","3680","28510","27570"
"In post","2022","Department for Work and Pensions","EO","South West (England)","3270","2880","27490","27570"
"In post","2022","Department for Work and Pensions","EO","Unknown","340","320","28740","27570"
"In post","2022","Department for Work and Pensions","EO","Wales","3200","2910","27510","27570"
"In post","2022","Department for Work and Pensions","EO","West Midlands (England)","4590","4110","27450","27570"
"In post","2022","Department for Work and Pensions","EO","Yorkshire and The Humber","4620","4110","27480","27570"
"In post","2022","Department for Work and Pensions","G6/G7","East Midlands (England)","140","130","58910","57510"
"In post","2022","Department for Work and Pensions","G6/G7","East of England","60","60","55640","52820"
"In post","2022","Department for Work and Pensions","G6/G7","London","720","690","60290","57230"
"In post","2022","Department for Work and Pensions","G6/G7","North East (England)","720","700","56600","52990"
"In post","2022","Department for Work and Pensions","G6/G7","North West (England)","1100","1070","57250","55000"
"In post","2022","Department for Work and Pensions","G6/G7","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","G6/G7","Scotland","140","130","58900","49170"
"In post","2022","Department for Work and Pensions","G6/G7","South East (England)","70","70","56090","53430"
"In post","2022","Department for Work and Pensions","G6/G7","South West (England)","80","80","55430","52800"
"In post","2022","Department for Work and Pensions","G6/G7","Unknown","40","30","[c]","[c]"
"In post","2022","Department for Work and Pensions","G6/G7","Wales","70","70","54950","50450"
"In post","2022","Department for Work and Pensions","G6/G7","West Midlands (England)","90","90","54870","49170"
"In post","2022","Department for Work and Pensions","G6/G7","Yorkshire and The Humber","860","830","55990","52750"
"In post","2022","Department for Work and Pensions","SCS","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","SCS","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","SCS","London","130","120","91340","82100"
"In post","2022","Department for Work and Pensions","SCS","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","SCS","North West (England)","50","50","86600","82020"
"In post","2022","Department for Work and Pensions","SCS","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","SCS","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","SCS","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","SCS","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","SCS","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","SCS","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","SCS","Yorkshire and The Humber","60","60","83440","77800"
"In post","2022","Department for Work and Pensions","SEO/HEO","East Midlands (England)","520","490","35310","33650"
"In post","2022","Department for Work and Pensions","SEO/HEO","East of England","420","390","37300","35310"
"In post","2022","Department for Work and Pensions","SEO/HEO","London","1640","1590","38920","38120"
"In post","2022","Department for Work and Pensions","SEO/HEO","North East (England)","1680","1590","35190","34290"
"In post","2022","Department for Work and Pensions","SEO/HEO","North West (England)","2770","2630","35390","34290"
"In post","2022","Department for Work and Pensions","SEO/HEO","Scotland","750","700","39400","33180"
"In post","2022","Department for Work and Pensions","SEO/HEO","South East (England)","520","490","36210","35120"
"In post","2022","Department for Work and Pensions","SEO/HEO","South West (England)","510","470","34690","33170"
"In post","2022","Department for Work and Pensions","SEO/HEO","Unknown","100","100","36890","35720"
"In post","2022","Department for Work and Pensions","SEO/HEO","Wales","500","470","34750","33180"
"In post","2022","Department for Work and Pensions","SEO/HEO","West Midlands (England)","660","620","34220","32640"
"In post","2022","Department for Work and Pensions","SEO/HEO","Yorkshire and The Humber","1990","1840","35360","34290"
"In post","2022","Department of Health and Social Care","AA/AO","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","AA/AO","East of England","80","70","22030","21820"
"In post","2022","Department of Health and Social Care","AA/AO","London","250","210","23730","23780"
"In post","2022","Department of Health and Social Care","AA/AO","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","AA/AO","North West (England)","120","110","20150","19880"
"In post","2022","Department of Health and Social Care","AA/AO","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","AA/AO","South East (England)","60","50","21650","21820"
"In post","2022","Department of Health and Social Care","AA/AO","South West (England)","170","150","20570","19880"
"In post","2022","Department of Health and Social Care","AA/AO","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","AA/AO","West Midlands (England)","70","70","20550","19880"
"In post","2022","Department of Health and Social Care","AA/AO","Yorkshire and The Humber","50","40","[c]","[c]"
"In post","2022","Department of Health and Social Care","EO","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","EO","East of England","100","90","26650","27140"
"In post","2022","Department of Health and Social Care","EO","London","860","810","27750","27270"
"In post","2022","Department of Health and Social Care","EO","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","EO","North West (England)","100","90","24730","23690"
"In post","2022","Department of Health and Social Care","EO","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","EO","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","EO","South East (England)","60","50","25960","25260"
"In post","2022","Department of Health and Social Care","EO","South West (England)","150","140","24360","23690"
"In post","2022","Department of Health and Social Care","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","EO","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","EO","West Midlands (England)","60","60","24640","23390"
"In post","2022","Department of Health and Social Care","EO","Yorkshire and The Humber","180","170","24670","23690"
"In post","2022","Department of Health and Social Care","G6/G7","East Midlands (England)","60","60","59150","55150"
"In post","2022","Department of Health and Social Care","G6/G7","East of England","180","180","58820","53920"
"In post","2022","Department of Health and Social Care","G6/G7","London","2210","2130","59260","54700"
"In post","2022","Department of Health and Social Care","G6/G7","North East (England)","40","30","[c]","[c]"
"In post","2022","Department of Health and Social Care","G6/G7","North West (England)","110","110","55560","50990"
"In post","2022","Department of Health and Social Care","G6/G7","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","G6/G7","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","G6/G7","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","G6/G7","South East (England)","180","170","57210","53220"
"In post","2022","Department of Health and Social Care","G6/G7","South West (England)","300","280","56950","52000"
"In post","2022","Department of Health and Social Care","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","G6/G7","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","G6/G7","West Midlands (England)","100","90","57200","50930"
"In post","2022","Department of Health and Social Care","G6/G7","Yorkshire and The Humber","620","600","55230","51480"
"In post","2022","Department of Health and Social Care","SCS","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","SCS","East of England","40","40","[c]","[c]"
"In post","2022","Department of Health and Social Care","SCS","London","520","490","93730","85930"
"In post","2022","Department of Health and Social Care","SCS","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","SCS","North West (England)","30","30","[c]","[c]"
"In post","2022","Department of Health and Social Care","SCS","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","SCS","South East (England)","40","30","[c]","[c]"
"In post","2022","Department of Health and Social Care","SCS","South West (England)","40","40","[c]","[c]"
"In post","2022","Department of Health and Social Care","SCS","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","SCS","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","SCS","West Midlands (England)","30","30","[c]","[c]"
"In post","2022","Department of Health and Social Care","SCS","Yorkshire and The Humber","90","80","83970","76700"
"In post","2022","Department of Health and Social Care","SEO/HEO","East Midlands (England)","120","110","34180","35610"
"In post","2022","Department of Health and Social Care","SEO/HEO","East of England","290","270","37400","38060"
"In post","2022","Department of Health and Social Care","SEO/HEO","London","2480","2410","37270","38330"
"In post","2022","Department of Health and Social Care","SEO/HEO","North East (England)","50","40","[c]","[c]"
"In post","2022","Department of Health and Social Care","SEO/HEO","North West (England)","180","170","35280","36330"
"In post","2022","Department of Health and Social Care","SEO/HEO","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","SEO/HEO","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","SEO/HEO","South East (England)","210","200","36740","38200"
"In post","2022","Department of Health and Social Care","SEO/HEO","South West (England)","530","490","34660","36330"
"In post","2022","Department of Health and Social Care","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","SEO/HEO","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","SEO/HEO","West Midlands (England)","150","130","35490","36330"
"In post","2022","Department of Health and Social Care","SEO/HEO","Yorkshire and The Humber","730","700","34130","36330"
"In post","2022","Estyn","AA/AO","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","EO","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","G6/G7","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","G6/G7","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","G6/G7","Wales","70","60","73770","75480"
"In post","2022","Estyn","G6/G7","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","SCS","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","SEO/HEO","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","AA/AO","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","AA/AO","London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","AA/AO","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","AA/AO","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","AA/AO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","EO","East Midlands (England)","40","40","[c]","[c]"
"In post","2022","Food Standards Agency","EO","East of England","60","60","27670","26750"
"In post","2022","Food Standards Agency","EO","London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","EO","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","EO","North West (England)","50","50","[c]","[c]"
"In post","2022","Food Standards Agency","EO","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","EO","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","EO","South West (England)","50","50","26850","26750"
"In post","2022","Food Standards Agency","EO","Wales","40","40","[c]","[c]"
"In post","2022","Food Standards Agency","EO","West Midlands (England)","50","50","27120","26750"
"In post","2022","Food Standards Agency","EO","Yorkshire and The Humber","70","70","26980","26750"
"In post","2022","Food Standards Agency","G6/G7","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","G6/G7","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","G6/G7","London","70","70","58680","56130"
"In post","2022","Food Standards Agency","G6/G7","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","G6/G7","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","G6/G7","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","G6/G7","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","G6/G7","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","G6/G7","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","G6/G7","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","G6/G7","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","G6/G7","Yorkshire and The Humber","50","50","[c]","[c]"
"In post","2022","Food Standards Agency","SCS","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","SCS","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","SCS","London","[c]","[c]","[c]","[c]"
