"Status","Year","Parent_department","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Food Standards Agency","Security","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Social Research","London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Social Research","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Social Research","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Social Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Social Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Statistics","London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Statistics","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Commercial","Scotland","50","50","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Commercial","South East (England)","70","60","43770","42370"
"In post","2022","Foreign, Commonwealth and Development Office","Communications","London","90","90","50780","47340"
"In post","2022","Foreign, Commonwealth and Development Office","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Communications","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Communications","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Digital, Data and Technology","London","30","30","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Digital, Data and Technology","Scotland","170","170","42550","39190"
"In post","2022","Foreign, Commonwealth and Development Office","Digital, Data and Technology","South East (England)","110","110","43830","41610"
"In post","2022","Foreign, Commonwealth and Development Office","Economics","London","110","110","50900","53000"
"In post","2022","Foreign, Commonwealth and Development Office","Economics","Overseas","30","30","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Economics","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Finance","London","80","80","48080","43300"
"In post","2022","Foreign, Commonwealth and Development Office","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Finance","Scotland","60","60","38790","33930"
"In post","2022","Foreign, Commonwealth and Development Office","Finance","South East (England)","70","70","39480","32350"
"In post","2022","Foreign, Commonwealth and Development Office","Human Resources","London","210","200","50710","48670"
"In post","2022","Foreign, Commonwealth and Development Office","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Human Resources","Scotland","50","40","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Human Resources","South East (England)","40","40","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Intelligence Analysis","London","130","130","46870","39770"
"In post","2022","Foreign, Commonwealth and Development Office","Intelligence Analysis","Overseas","60","60","44910","39900"
"In post","2022","Foreign, Commonwealth and Development Office","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Knowledge and Information Management","London","80","70","49140","41770"
"In post","2022","Foreign, Commonwealth and Development Office","Knowledge and Information Management","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Knowledge and Information Management","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Knowledge and Information Management","South East (England)","40","40","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Legal","London","80","70","62580","65710"
"In post","2022","Foreign, Commonwealth and Development Office","Legal","South East (England)","50","40","48370","53430"
"In post","2022","Foreign, Commonwealth and Development Office","Medicine","London","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Medicine","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Medicine","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Operational Delivery","London","200","190","39260","35230"
"In post","2022","Foreign, Commonwealth and Development Office","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Operational Delivery","Scotland","160","140","34020","33930"
"In post","2022","Foreign, Commonwealth and Development Office","Operational Delivery","South East (England)","220","210","28730","25000"
"In post","2022","Foreign, Commonwealth and Development Office","Operational Research","London","60","50","59450","61400"
"In post","2022","Foreign, Commonwealth and Development Office","Operational Research","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Other","London","150","140","64810","65610"
"In post","2022","Foreign, Commonwealth and Development Office","Other","Overseas","110","110","65650","66680"
"In post","2022","Foreign, Commonwealth and Development Office","Other","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Other","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Policy","London","2210","2160","49780","47460"
"In post","2022","Foreign, Commonwealth and Development Office","Policy","Overseas","1640","1630","52480","53470"
"In post","2022","Foreign, Commonwealth and Development Office","Policy","Scotland","120","110","48660","49920"
"In post","2022","Foreign, Commonwealth and Development Office","Policy","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Project Delivery","London","160","160","46200","42200"
"In post","2022","Foreign, Commonwealth and Development Office","Project Delivery","Overseas","70","70","53730","55060"
"In post","2022","Foreign, Commonwealth and Development Office","Project Delivery","Scotland","110","100","37820","33930"
"In post","2022","Foreign, Commonwealth and Development Office","Project Delivery","South East (England)","70","70","35250","31390"
"In post","2022","Foreign, Commonwealth and Development Office","Property","London","110","110","56170","59470"
"In post","2022","Foreign, Commonwealth and Development Office","Property","Overseas","120","120","40210","40090"
"In post","2022","Foreign, Commonwealth and Development Office","Property","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Property","South East (England)","190","190","36500","33390"
"In post","2022","Foreign, Commonwealth and Development Office","Science and Engineering","London","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Science and Engineering","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Science and Engineering","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Security","London","140","140","42220","38600"
"In post","2022","Foreign, Commonwealth and Development Office","Security","Overseas","70","70","35260","34260"
"In post","2022","Foreign, Commonwealth and Development Office","Security","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Security","South East (England)","220","210","34670","33390"
"In post","2022","Foreign, Commonwealth and Development Office","Statistics","London","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Statistics","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Statistics","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Tax","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Unknown","London","160","150","52580","51500"
"In post","2022","Foreign, Commonwealth and Development Office","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Communications","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Communications","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Communications","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Communications","Wales","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Digital, Data and Technology","London","40","40","[c]","[c]"
"In post","2022","HM Land Registry","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Digital, Data and Technology","North West (England)","30","30","[c]","[c]"
"In post","2022","HM Land Registry","Digital, Data and Technology","South West (England)","520","500","37840","38450"
"In post","2022","HM Land Registry","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Finance","London","50","50","[c]","[c]"
"In post","2022","HM Land Registry","Finance","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Finance","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Finance","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Human Resources","East Midlands (England)","70","70","35500","33840"
"In post","2022","HM Land Registry","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Human Resources","Wales","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Legal","East Midlands (England)","30","30","[c]","[c]"
"In post","2022","HM Land Registry","Legal","East of England","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Legal","London","40","30","[c]","[c]"
"In post","2022","HM Land Registry","Legal","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Legal","North West (England)","40","40","[c]","[c]"
"In post","2022","HM Land Registry","Legal","South West (England)","60","60","42200","33840"
"In post","2022","HM Land Registry","Legal","Wales","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Operational Delivery","East Midlands (England)","720","660","28630","27130"
"In post","2022","HM Land Registry","Operational Delivery","East of England","260","230","28970","27130"
"In post","2022","HM Land Registry","Operational Delivery","London","200","190","34120","30600"
"In post","2022","HM Land Registry","Operational Delivery","North East (England)","660","600","27650","27130"
"In post","2022","HM Land Registry","Operational Delivery","North West (England)","850","760","28410","27130"
"In post","2022","HM Land Registry","Operational Delivery","South West (England)","910","800","28530","27130"
"In post","2022","HM Land Registry","Operational Delivery","Wales","710","640","28440","27130"
"In post","2022","HM Land Registry","Operational Delivery","West Midlands (England)","530","480","28150","27130"
"In post","2022","HM Land Registry","Operational Delivery","Yorkshire and The Humber","330","300","28120","27130"
"In post","2022","HM Land Registry","Other","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Other","London","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Other","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Other","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Other","Wales","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Project Delivery","East Midlands (England)","40","40","[c]","[c]"
"In post","2022","HM Land Registry","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Project Delivery","South West (England)","50","50","[c]","[c]"
"In post","2022","HM Land Registry","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Property","London","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Property","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Property","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Property","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Commercial","North West (England)","60","50","38390","40520"
"In post","2022","HM Revenue and Customs","Commercial","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Communications","East of England","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Communications","London","110","100","51360","44090"
"In post","2022","HM Revenue and Customs","Communications","North East (England)","40","40","[c]","[c]"
"In post","2022","HM Revenue and Customs","Communications","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Communications","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Communications","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Communications","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Communications","Wales","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Digital, Data and Technology","East of England","230","210","38330","35980"
"In post","2022","HM Revenue and Customs","Digital, Data and Technology","London","220","220","48550","43810"
"In post","2022","HM Revenue and Customs","Digital, Data and Technology","North East (England)","470","450","43970","40520"
"In post","2022","HM Revenue and Customs","Digital, Data and Technology","North West (England)","290","280","38670","33370"
"In post","2022","HM Revenue and Customs","Digital, Data and Technology","Northern Ireland","40","40","[c]","[c]"
"In post","2022","HM Revenue and Customs","Digital, Data and Technology","Scotland","130","130","38460","33370"
"In post","2022","HM Revenue and Customs","Digital, Data and Technology","South East (England)","130","130","41640","40180"
"In post","2022","HM Revenue and Customs","Digital, Data and Technology","South West (England)","60","50","40060","33370"
"In post","2022","HM Revenue and Customs","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Digital, Data and Technology","West Midlands (England)","300","290","45170","40520"
"In post","2022","HM Revenue and Customs","Digital, Data and Technology","Yorkshire and The Humber","260","250","39410","33600"
"In post","2022","HM Revenue and Customs","Economics","London","90","90","54230","60940"
"In post","2022","HM Revenue and Customs","Economics","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Economics","North West (England)","40","40","[c]","[c]"
"In post","2022","HM Revenue and Customs","Economics","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Economics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Finance","East Midlands (England)","50","40","[c]","[c]"
"In post","2022","HM Revenue and Customs","Finance","East of England","40","40","[c]","[c]"
"In post","2022","HM Revenue and Customs","Finance","London","290","280","51740","43810"
"In post","2022","HM Revenue and Customs","Finance","North East (England)","200","190","42810","40520"
"In post","2022","HM Revenue and Customs","Finance","North West (England)","130","120","40290","40180"
"In post","2022","HM Revenue and Customs","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Finance","Scotland","120","100","28590","21250"
"In post","2022","HM Revenue and Customs","Finance","South East (England)","140","130","37120","33370"
"In post","2022","HM Revenue and Customs","Finance","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Finance","Wales","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Finance","West Midlands (England)","60","60","46680","41290"
"In post","2022","HM Revenue and Customs","Finance","Yorkshire and The Humber","100","90","33330","33080"
"In post","2022","HM Revenue and Customs","Human Resources","East Midlands (England)","170","160","41390","40180"
"In post","2022","HM Revenue and Customs","Human Resources","East of England","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Human Resources","London","130","130","53330","47430"
"In post","2022","HM Revenue and Customs","Human Resources","North East (England)","70","60","38500","34260"
"In post","2022","HM Revenue and Customs","Human Resources","North West (England)","260","240","38280","33770"
"In post","2022","HM Revenue and Customs","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Human Resources","Wales","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Human Resources","Yorkshire and The Humber","50","50","43830","38250"
"In post","2022","HM Revenue and Customs","Intelligence Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Intelligence Analysis","East of England","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Intelligence Analysis","London","90","90","43450","37930"
"In post","2022","HM Revenue and Customs","Intelligence Analysis","North East (England)","40","30","[c]","[c]"
"In post","2022","HM Revenue and Customs","Intelligence Analysis","North West (England)","30","30","[c]","[c]"
"In post","2022","HM Revenue and Customs","Intelligence Analysis","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Intelligence Analysis","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Intelligence Analysis","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Intelligence Analysis","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Intelligence Analysis","Wales","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Intelligence Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Intelligence Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Internal Audit","East of England","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","International Trade","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","International Trade","East of England","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","International Trade","London","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","International Trade","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","International Trade","North West (England)","30","30","[c]","[c]"
"In post","2022","HM Revenue and Customs","International Trade","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","International Trade","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","International Trade","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","International Trade","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Knowledge and Information Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Knowledge and Information Management","East of England","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Knowledge and Information Management","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Knowledge and Information Management","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Legal","East Midlands (England)","200","190","33130","33370"
"In post","2022","HM Revenue and Customs","Legal","East of England","300","270","28650","26820"
"In post","2022","HM Revenue and Customs","Legal","London","1200","1160","42690","37930"
"In post","2022","HM Revenue and Customs","Legal","North East (England)","180","180","31120","28440"
"In post","2022","HM Revenue and Customs","Legal","North West (England)","580","550","35480","33370"
"In post","2022","HM Revenue and Customs","Legal","Northern Ireland","170","160","31050","28920"
"In post","2022","HM Revenue and Customs","Legal","Scotland","210","200","31530","28920"
"In post","2022","HM Revenue and Customs","Legal","South East (England)","220","210","33050","33080"
"In post","2022","HM Revenue and Customs","Legal","South West (England)","170","160","33790","33080"
"In post","2022","HM Revenue and Customs","Legal","Wales","180","170","31080","33080"
"In post","2022","HM Revenue and Customs","Legal","West Midlands (England)","190","180","32530","33080"
"In post","2022","HM Revenue and Customs","Legal","Yorkshire and The Humber","240","220","33290","33080"
"In post","2022","HM Revenue and Customs","Operational Delivery","East Midlands (England)","1550","1430","29270","26820"
"In post","2022","HM Revenue and Customs","Operational Delivery","East of England","340","300","29060","26820"
"In post","2022","HM Revenue and Customs","Operational Delivery","London","1830","1700","34900","31020"
"In post","2022","HM Revenue and Customs","Operational Delivery","North East (England)","6620","5690","25450","22080"
"In post","2022","HM Revenue and Customs","Operational Delivery","North West (England)","6510","5910","27400","26590"
"In post","2022","HM Revenue and Customs","Operational Delivery","Northern Ireland","1090","1000","26960","26590"
"In post","2022","HM Revenue and Customs","Operational Delivery","Scotland","4420","3920","25890","22080"
"In post","2022","HM Revenue and Customs","Operational Delivery","South East (England)","960","820","26380","22080"
"In post","2022","HM Revenue and Customs","Operational Delivery","South West (England)","720","670","27560","22130"
"In post","2022","HM Revenue and Customs","Operational Delivery","Wales","2010","1830","27200","26590"
"In post","2022","HM Revenue and Customs","Operational Delivery","West Midlands (England)","1650","1530","28120","26590"
"In post","2022","HM Revenue and Customs","Operational Delivery","Yorkshire and The Humber","2180","1960","27520","26590"
"In post","2022","HM Revenue and Customs","Operational Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Operational Research","London","50","50","47030","37930"
"In post","2022","HM Revenue and Customs","Operational Research","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Operational Research","North West (England)","90","80","45450","40520"
"In post","2022","HM Revenue and Customs","Operational Research","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Operational Research","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Operational Research","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Operational Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Operational Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Other","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Other","East of England","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Other","London","100","100","46260","40910"
"In post","2022","HM Revenue and Customs","Other","North East (England)","50","40","[c]","[c]"
