"Status","Year","Sexual_orientation","Region_ITL2","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","LGBO","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Bedfordshire and Hertfordshire","White","140","140","32250","29290"
"In post","2022","LGBO","Berkshire, Buckinghamshire and Oxfordshire","Asian","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Berkshire, Buckinghamshire and Oxfordshire","Black","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Berkshire, Buckinghamshire and Oxfordshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Berkshire, Buckinghamshire and Oxfordshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Berkshire, Buckinghamshire and Oxfordshire","White","310","310","32070","29290"
"In post","2022","LGBO","Cheshire","Asian","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Cheshire","Black","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Cheshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Cheshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Cheshire","White","210","200","32000","28840"
"In post","2022","LGBO","Cornwall and Isles of Scilly","Asian","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Cornwall and Isles of Scilly","Black","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Cornwall and Isles of Scilly","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Cornwall and Isles of Scilly","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Cornwall and Isles of Scilly","White","60","50","27210","26240"
"In post","2022","LGBO","Cumbria","Asian","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Cumbria","Black","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Cumbria","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Cumbria","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Cumbria","White","80","80","28970","26600"
"In post","2022","LGBO","Derbyshire and Nottinghamshire","Asian","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Derbyshire and Nottinghamshire","Black","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Derbyshire and Nottinghamshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Derbyshire and Nottinghamshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Derbyshire and Nottinghamshire","White","540","520","31510","27570"
"In post","2022","LGBO","Devon","Asian","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Devon","Black","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Devon","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Devon","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Devon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Devon","White","370","350","29860","27570"
"In post","2022","LGBO","Dorset and Somerset","Asian","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Dorset and Somerset","Black","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Dorset and Somerset","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Dorset and Somerset","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Dorset and Somerset","White","170","170","29510","27570"
"In post","2022","LGBO","East Anglia","Asian","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East Anglia","Black","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East Anglia","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East Anglia","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East Anglia","White","400","390","28890","27260"
"In post","2022","LGBO","East Wales","Asian","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East Wales","Black","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East Wales","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East Wales","White","970","940","32760","29430"
"In post","2022","LGBO","East Yorkshire and Northern Lincolnshire","Asian","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East Yorkshire and Northern Lincolnshire","Black","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East Yorkshire and Northern Lincolnshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East Yorkshire and Northern Lincolnshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East Yorkshire and Northern Lincolnshire","White","180","170","27500","26950"
"In post","2022","LGBO","Eastern Scotland","Asian","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Eastern Scotland","Black","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Eastern Scotland","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Eastern Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Eastern Scotland","White","930","900","34920","30840"
"In post","2022","LGBO","Essex","Asian","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Essex","Black","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Essex","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Essex","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Essex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Essex","White","170","170","31090","29290"
"In post","2022","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Asian","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Black","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Mixed","30","30","[c]","[c]"
"In post","2022","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","White","1010","980","33530","29750"
"In post","2022","LGBO","Greater Manchester","Asian","50","50","28980","26820"
"In post","2022","LGBO","Greater Manchester","Black","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Greater Manchester","Mixed","50","50","[c]","[c]"
"In post","2022","LGBO","Greater Manchester","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Greater Manchester","White","1070","1050","32180","27570"
"In post","2022","LGBO","Hampshire and Isle of Wight","Asian","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Hampshire and Isle of Wight","Black","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Hampshire and Isle of Wight","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Hampshire and Isle of Wight","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Hampshire and Isle of Wight","White","490","470","30810","27570"
"In post","2022","LGBO","Herefordshire, Worcestershire and Warwickshire","Asian","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Herefordshire, Worcestershire and Warwickshire","Black","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Herefordshire, Worcestershire and Warwickshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Herefordshire, Worcestershire and Warwickshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Herefordshire, Worcestershire and Warwickshire","White","150","140","28590","25700"
"In post","2022","LGBO","Highlands and Islands","Asian","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Highlands and Islands","Black","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Highlands and Islands","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Highlands and Islands","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Highlands and Islands","White","40","40","[c]","[c]"
"In post","2022","LGBO","Inner London - East","Asian","70","60","38990","35240"
"In post","2022","LGBO","Inner London - East","Black","50","50","[c]","[c]"
"In post","2022","LGBO","Inner London - East","Mixed","50","50","36890","33820"
"In post","2022","LGBO","Inner London - East","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Inner London - East","White","720","700","44850","39840"
"In post","2022","LGBO","Inner London - West","Asian","200","200","43560","40050"
"In post","2022","LGBO","Inner London - West","Black","120","120","40520","34140"
"In post","2022","LGBO","Inner London - West","Mixed","240","240","44990","41750"
"In post","2022","LGBO","Inner London - West","Other ethnicity","60","60","44580","43000"
"In post","2022","LGBO","Inner London - West","Undeclared","30","30","[c]","[c]"
"In post","2022","LGBO","Inner London - West","Unknown","50","50","45670","38240"
"In post","2022","LGBO","Inner London - West","White","3190","3150","48280","44730"
"In post","2022","LGBO","Kent","Asian","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Kent","Black","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Kent","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Kent","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Kent","White","320","310","31120","29290"
"In post","2022","LGBO","Lancashire","Asian","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Lancashire","Black","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Lancashire","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Lancashire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Lancashire","White","500","480","28290","27130"
"In post","2022","LGBO","Leicestershire, Rutland and Northamptonshire","Asian","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Leicestershire, Rutland and Northamptonshire","Black","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Leicestershire, Rutland and Northamptonshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Leicestershire, Rutland and Northamptonshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Leicestershire, Rutland and Northamptonshire","White","210","200","28130","26820"
"In post","2022","LGBO","Lincolnshire","Asian","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Lincolnshire","Black","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Lincolnshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Lincolnshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Lincolnshire","White","90","80","27480","27120"
"In post","2022","LGBO","Merseyside","Asian","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Merseyside","Black","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Merseyside","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Merseyside","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Merseyside","White","750","730","29260","26590"
"In post","2022","LGBO","North Eastern Scotland","Asian","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","North Eastern Scotland","Black","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","North Eastern Scotland","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","North Eastern Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","North Eastern Scotland","White","70","70","33130","30040"
"In post","2022","LGBO","North Yorkshire","Asian","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","North Yorkshire","Black","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","North Yorkshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","North Yorkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","North Yorkshire","White","200","200","31720","28800"
"In post","2022","LGBO","Northern Ireland","Asian","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Northern Ireland","Black","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Northern Ireland","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Northern Ireland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Northern Ireland","White","120","110","28400","26590"
"In post","2022","LGBO","Northumberland, and Tyne and Wear","Asian","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Northumberland, and Tyne and Wear","Black","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Northumberland, and Tyne and Wear","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Northumberland, and Tyne and Wear","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Northumberland, and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Northumberland, and Tyne and Wear","White","870","840","29970","27570"
"In post","2022","LGBO","Outer London - East and North East","Asian","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Outer London - East and North East","Black","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Outer London - East and North East","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Outer London - East and North East","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Outer London - East and North East","White","100","90","32640","31060"
"In post","2022","LGBO","Outer London - South","Asian","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Outer London - South","Black","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Outer London - South","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Outer London - South","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Outer London - South","White","270","260","41970","37290"
"In post","2022","LGBO","Outer London - West and North West","Asian","50","40","[c]","[c]"
"In post","2022","LGBO","Outer London - West and North West","Black","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Outer London - West and North West","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Outer London - West and North West","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Outer London - West and North West","White","220","210","34030","31060"
"In post","2022","LGBO","Overseas","Asian","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Overseas","Black","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Overseas","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Overseas","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Overseas","White","150","150","49800","52430"
"In post","2022","LGBO","Shropshire and Staffordshire","Asian","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Shropshire and Staffordshire","Black","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Shropshire and Staffordshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Shropshire and Staffordshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Shropshire and Staffordshire","White","330","310","29070","26670"
"In post","2022","LGBO","South Yorkshire","Asian","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","South Yorkshire","Black","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","South Yorkshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","South Yorkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","South Yorkshire","White","430","410","32270","29180"
"In post","2022","LGBO","Southern Scotland","Asian","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Southern Scotland","Black","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Southern Scotland","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Southern Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Southern Scotland","White","160","150","30330","27570"
"In post","2022","LGBO","Surrey, East and West Sussex","Asian","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Surrey, East and West Sussex","Black","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Surrey, East and West Sussex","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Surrey, East and West Sussex","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Surrey, East and West Sussex","White","440","420","30590","27570"
"In post","2022","LGBO","Tees Valley and Durham","Asian","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Tees Valley and Durham","Black","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Tees Valley and Durham","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Tees Valley and Durham","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Tees Valley and Durham","White","340","330","29020","27570"
"In post","2022","LGBO","Unknown","Asian","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Unknown","Black","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Unknown","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Unknown","White","60","60","33730","28000"
"In post","2022","LGBO","West Central Scotland","Asian","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","West Central Scotland","Black","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","West Central Scotland","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","West Central Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","West Central Scotland","White","810","790","31200","27570"
"In post","2022","LGBO","West Midlands","Asian","60","60","28630","26740"
"In post","2022","LGBO","West Midlands","Black","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","West Midlands","Mixed","30","30","[c]","[c]"
"In post","2022","LGBO","West Midlands","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","West Midlands","White","570","550","32360","27570"
"In post","2022","LGBO","West Wales and The Valleys","Asian","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","West Wales and The Valleys","Black","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","West Wales and The Valleys","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","West Wales and The Valleys","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","West Wales and The Valleys","White","530","510","28590","26780"
"In post","2022","LGBO","West Yorkshire","Asian","40","40","[c]","[c]"
"In post","2022","LGBO","West Yorkshire","Black","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","West Yorkshire","Mixed","40","40","[c]","[c]"
"In post","2022","LGBO","West Yorkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","West Yorkshire","White","730","710","33090","28970"
"In post","2022","Undeclared","Bedfordshire and Hertfordshire","Asian","30","30","[c]","[c]"
"In post","2022","Undeclared","Bedfordshire and Hertfordshire","Black","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Bedfordshire and Hertfordshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Bedfordshire and Hertfordshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Bedfordshire and Hertfordshire","Undeclared","130","120","33870","31880"
"In post","2022","Undeclared","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Bedfordshire and Hertfordshire","White","190","180","33800","30700"
"In post","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Asian","40","30","[c]","[c]"
"In post","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Black","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","290","270","35690","33520"
"In post","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Unknown","40","40","[c]","[c]"
"In post","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","White","490","460","34400","32450"
"In post","2022","Undeclared","Cheshire","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cheshire","Black","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cheshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cheshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cheshire","Undeclared","120","120","33530","31350"
"In post","2022","Undeclared","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cheshire","White","210","200","30510","27570"
"In post","2022","Undeclared","Cornwall and Isles of Scilly","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cornwall and Isles of Scilly","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cornwall and Isles of Scilly","Undeclared","60","50","27890","25340"
"In post","2022","Undeclared","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cornwall and Isles of Scilly","White","110","100","28030","27570"
"In post","2022","Undeclared","Cumbria","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cumbria","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cumbria","Undeclared","60","60","33970","30140"
"In post","2022","Undeclared","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cumbria","White","100","90","28410","25190"
"In post","2022","Undeclared","Derbyshire and Nottinghamshire","Asian","30","30","[c]","[c]"
"In post","2022","Undeclared","Derbyshire and Nottinghamshire","Black","[c]","[c]","[c]","[c]"
