"Status","Year","Ethnicity","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Black","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Eastern Scotland","Female","80","70","30880","27230"
"In post","2022","Black","Eastern Scotland","Male","50","50","[c]","[c]"
"In post","2022","Black","Essex","Female","160","150","30120","29290"
"In post","2022","Black","Essex","Male","80","80","32700","29290"
"In post","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Female","260","250","32070","28940"
"In post","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Male","260","260","34000","33300"
"In post","2022","Black","Greater Manchester","Female","390","370","28970","27570"
"In post","2022","Black","Greater Manchester","Male","290","280","30900","27570"
"In post","2022","Black","Hampshire and Isle of Wight","Female","100","90","30210","27570"
"In post","2022","Black","Hampshire and Isle of Wight","Male","80","70","30100","27570"
"In post","2022","Black","Herefordshire, Worcestershire and Warwickshire","Female","30","30","[c]","[c]"
"In post","2022","Black","Herefordshire, Worcestershire and Warwickshire","Male","40","40","[c]","[c]"
"In post","2022","Black","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Inner London - East","Female","1850","1770","33810","31060"
"In post","2022","Black","Inner London - East","Male","930","920","35330","31880"
"In post","2022","Black","Inner London - West","Female","2950","2860","37500","34020"
"In post","2022","Black","Inner London - West","Male","1400","1390","38590","35010"
"In post","2022","Black","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Kent","Female","110","110","31270","29290"
"In post","2022","Black","Kent","Male","90","80","31310","29290"
"In post","2022","Black","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Lancashire","Male","40","40","[c]","[c]"
"In post","2022","Black","Leicestershire, Rutland and Northamptonshire","Female","120","110","26530","24090"
"In post","2022","Black","Leicestershire, Rutland and Northamptonshire","Male","70","70","29130","27570"
"In post","2022","Black","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Merseyside","Female","80","70","27810","25520"
"In post","2022","Black","Merseyside","Male","80","80","30420","27570"
"In post","2022","Black","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northumberland, and Tyne and Wear","Female","70","60","25990","21300"
"In post","2022","Black","Northumberland, and Tyne and Wear","Male","70","60","31130","27570"
"In post","2022","Black","Outer London - East and North East","Female","510","480","31300","31060"
"In post","2022","Black","Outer London - East and North East","Male","240","230","31690","31060"
"In post","2022","Black","Outer London - South","Female","1200","1130","33540","31060"
"In post","2022","Black","Outer London - South","Male","530","520","34850","31060"
"In post","2022","Black","Outer London - West and North West","Female","560","520","31340","31060"
"In post","2022","Black","Outer London - West and North West","Male","330","320","32960","31060"
"In post","2022","Black","Overseas","Female","30","30","[c]","[c]"
"In post","2022","Black","Overseas","Male","40","40","[c]","[c]"
"In post","2022","Black","Shropshire and Staffordshire","Female","70","60","28520","27570"
"In post","2022","Black","Shropshire and Staffordshire","Male","70","60","30630","27570"
"In post","2022","Black","South Yorkshire","Female","100","90","29210","27570"
"In post","2022","Black","South Yorkshire","Male","70","70","28550","26120"
"In post","2022","Black","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Surrey, East and West Sussex","Female","120","110","31010","28090"
"In post","2022","Black","Surrey, East and West Sussex","Male","120","110","32660","32280"
"In post","2022","Black","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Female","40","40","[c]","[c]"
"In post","2022","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","West Central Scotland","Female","60","60","26530","25010"
"In post","2022","Black","West Central Scotland","Male","70","60","31760","27230"
"In post","2022","Black","West Midlands","Female","850","790","28450","27570"
"In post","2022","Black","West Midlands","Male","370","360","30350","27570"
"In post","2022","Black","West Wales and The Valleys","Female","30","30","[c]","[c]"
"In post","2022","Black","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","West Yorkshire","Female","230","220","29800","27570"
"In post","2022","Black","West Yorkshire","Male","170","160","29800","27120"
"In post","2022","Mixed","Bedfordshire and Hertfordshire","Female","80","80","31230","29290"
"In post","2022","Mixed","Bedfordshire and Hertfordshire","Male","60","60","33690","29290"
"In post","2022","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Female","100","100","30790","27570"
"In post","2022","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Male","90","80","33630","30190"
"In post","2022","Mixed","Cheshire","Female","40","30","[c]","[c]"
"In post","2022","Mixed","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Derbyshire and Nottinghamshire","Female","160","140","28980","26820"
"In post","2022","Mixed","Derbyshire and Nottinghamshire","Male","100","100","32530","27570"
"In post","2022","Mixed","Devon","Female","60","50","29630","27570"
"In post","2022","Mixed","Devon","Male","50","50","[c]","[c]"
"In post","2022","Mixed","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","East Anglia","Female","120","110","28580","27570"
"In post","2022","Mixed","East Anglia","Male","90","90","32530","27780"
"In post","2022","Mixed","East Wales","Female","180","170","32580","29430"
"In post","2022","Mixed","East Wales","Male","120","120","35110","33080"
"In post","2022","Mixed","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","East Yorkshire and Northern Lincolnshire","Male","30","30","[c]","[c]"
"In post","2022","Mixed","Eastern Scotland","Female","80","70","38270","33070"
"In post","2022","Mixed","Eastern Scotland","Male","70","70","36960","28980"
"In post","2022","Mixed","Essex","Female","50","50","33130","29290"
"In post","2022","Mixed","Essex","Male","50","40","[c]","[c]"
"In post","2022","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Female","250","240","33710","30200"
"In post","2022","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Male","230","230","35600","33000"
"In post","2022","Mixed","Greater Manchester","Female","230","220","30470","27570"
"In post","2022","Mixed","Greater Manchester","Male","160","150","32610","27570"
"In post","2022","Mixed","Hampshire and Isle of Wight","Female","100","90","31370","27570"
"In post","2022","Mixed","Hampshire and Isle of Wight","Male","110","110","36580","32770"
"In post","2022","Mixed","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Herefordshire, Worcestershire and Warwickshire","Female","30","30","[c]","[c]"
"In post","2022","Mixed","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Inner London - East","Female","410","390","38890","33550"
"In post","2022","Mixed","Inner London - East","Male","240","240","40470","35100"
"In post","2022","Mixed","Inner London - West","Female","1230","1180","44310","40600"
"In post","2022","Mixed","Inner London - West","Male","900","890","46080","41750"
"In post","2022","Mixed","Kent","Female","80","70","29250","29290"
"In post","2022","Mixed","Kent","Male","60","60","32110","29290"
"In post","2022","Mixed","Lancashire","Female","90","80","27770","26950"
"In post","2022","Mixed","Lancashire","Male","50","50","28590","27120"
"In post","2022","Mixed","Leicestershire, Rutland and Northamptonshire","Female","80","70","29160","25120"
"In post","2022","Mixed","Leicestershire, Rutland and Northamptonshire","Male","40","40","[c]","[c]"
"In post","2022","Mixed","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Merseyside","Female","170","160","28040","25520"
"In post","2022","Mixed","Merseyside","Male","120","120","32080","26470"
"In post","2022","Mixed","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Northumberland, and Tyne and Wear","Female","90","90","30360","27570"
"In post","2022","Mixed","Northumberland, and Tyne and Wear","Male","80","80","29350","26820"
"In post","2022","Mixed","Outer London - East and North East","Female","70","60","30600","30170"
"In post","2022","Mixed","Outer London - East and North East","Male","40","40","[c]","[c]"
"In post","2022","Mixed","Outer London - South","Female","260","250","36790","32090"
"In post","2022","Mixed","Outer London - South","Male","150","140","38930","35680"
"In post","2022","Mixed","Outer London - West and North West","Female","190","180","31750","31060"
"In post","2022","Mixed","Outer London - West and North West","Male","110","100","33460","31060"
"In post","2022","Mixed","Overseas","Female","60","60","46050","40170"
"In post","2022","Mixed","Overseas","Male","60","60","53560","52410"
"In post","2022","Mixed","Shropshire and Staffordshire","Female","80","80","32010","27130"
"In post","2022","Mixed","Shropshire and Staffordshire","Male","50","50","31560","27570"
"In post","2022","Mixed","South Yorkshire","Female","100","90","31900","27570"
"In post","2022","Mixed","South Yorkshire","Male","50","50","31700","27610"
"In post","2022","Mixed","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Surrey, East and West Sussex","Female","130","120","30430","27850"
"In post","2022","Mixed","Surrey, East and West Sussex","Male","100","90","31010","29230"
"In post","2022","Mixed","Tees Valley and Durham","Female","50","50","28100","27570"
"In post","2022","Mixed","Tees Valley and Durham","Male","40","30","[c]","[c]"
"In post","2022","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","West Central Scotland","Female","70","70","32690","27570"
"In post","2022","Mixed","West Central Scotland","Male","50","50","34100","29260"
"In post","2022","Mixed","West Midlands","Female","320","290","29070","27570"
"In post","2022","Mixed","West Midlands","Male","140","140","30600","27570"
"In post","2022","Mixed","West Wales and The Valleys","Female","80","70","26720","26760"
"In post","2022","Mixed","West Wales and The Valleys","Male","50","50","28130","26410"
"In post","2022","Mixed","West Yorkshire","Female","180","170","31290","27570"
"In post","2022","Mixed","West Yorkshire","Male","120","120","33550","28080"
"In post","2022","Other ethnicity","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Wales","Female","30","30","[c]","[c]"
"In post","2022","Other ethnicity","East Wales","Male","50","40","[c]","[c]"
"In post","2022","Other ethnicity","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Essex","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Female","50","50","33010","27810"
"In post","2022","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Male","60","60","38200","33680"
"In post","2022","Other ethnicity","Greater Manchester","Female","50","40","[c]","[c]"
"In post","2022","Other ethnicity","Greater Manchester","Male","50","50","34430","30160"
"In post","2022","Other ethnicity","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Inner London - East","Female","170","170","39310","33110"
"In post","2022","Other ethnicity","Inner London - East","Male","130","130","45270","37610"
"In post","2022","Other ethnicity","Inner London - West","Female","400","380","42360","38600"
"In post","2022","Other ethnicity","Inner London - West","Male","280","270","45100","40230"
"In post","2022","Other ethnicity","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Outer London - East and North East","Female","40","40","[c]","[c]"
"In post","2022","Other ethnicity","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Outer London - South","Female","70","60","34300","30750"
"In post","2022","Other ethnicity","Outer London - South","Male","50","50","37290","31060"
"In post","2022","Other ethnicity","Outer London - West and North West","Female","80","70","34090","31060"
"In post","2022","Other ethnicity","Outer London - West and North West","Male","60","60","34470","31060"
"In post","2022","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Surrey, East and West Sussex","Female","30","30","[c]","[c]"
"In post","2022","Other ethnicity","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands","Female","80","80","29810","26120"
"In post","2022","Other ethnicity","West Midlands","Male","50","50","34420","27570"
"In post","2022","Other ethnicity","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Yorkshire","Female","30","30","[c]","[c]"
"In post","2022","Other ethnicity","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Bedfordshire and Hertfordshire","Female","80","70","32200","30030"
"In post","2022","Undeclared","Bedfordshire and Hertfordshire","Male","130","120","33330","30780"
"In post","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Female","180","160","33280","30410"
"In post","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Male","250","240","36910","34580"
"In post","2022","Undeclared","Cheshire","Female","60","60","28720","27570"
"In post","2022","Undeclared","Cheshire","Male","90","90","35280","32770"
"In post","2022","Undeclared","Cornwall and Isles of Scilly","Female","50","40","[c]","[c]"
"In post","2022","Undeclared","Cornwall and Isles of Scilly","Male","50","50","[c]","[c]"
"In post","2022","Undeclared","Cumbria","Female","30","30","[c]","[c]"
"In post","2022","Undeclared","Cumbria","Male","60","50","34290","30120"
"In post","2022","Undeclared","Derbyshire and Nottinghamshire","Female","250","230","33250","28750"
"In post","2022","Undeclared","Derbyshire and Nottinghamshire","Male","290","280","33100","30930"
"In post","2022","Undeclared","Devon","Female","160","140","29140","27320"
"In post","2022","Undeclared","Devon","Male","280","260","35600","34310"
"In post","2022","Undeclared","Dorset and Somerset","Female","80","70","29110","27130"
"In post","2022","Undeclared","Dorset and Somerset","Male","160","150","33570","31990"
"In post","2022","Undeclared","East Anglia","Female","210","190","30810","27570"
"In post","2022","Undeclared","East Anglia","Male","360","350","32530","30950"
"In post","2022","Undeclared","East Wales","Female","230","210","34620","28920"
"In post","2022","Undeclared","East Wales","Male","400","380","36800","33370"
"In post","2022","Undeclared","East Yorkshire and Northern Lincolnshire","Female","70","60","28400","27370"
"In post","2022","Undeclared","East Yorkshire and Northern Lincolnshire","Male","120","110","30110","27570"
"In post","2022","Undeclared","Eastern Scotland","Female","240","220","34330","30040"
"In post","2022","Undeclared","Eastern Scotland","Male","370","350","37980","35000"
"In post","2022","Undeclared","Essex","Female","130","110","29640","27370"
"In post","2022","Undeclared","Essex","Male","160","150","33140","30780"
"In post","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Female","480","440","36050","33370"
"In post","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Male","1100","1070","40490","38650"
"In post","2022","Undeclared","Greater Manchester","Female","360","320","31540","27570"
"In post","2022","Undeclared","Greater Manchester","Male","440","420","34320","31650"
"In post","2022","Undeclared","Hampshire and Isle of Wight","Female","270","240","32620","28920"
"In post","2022","Undeclared","Hampshire and Isle of Wight","Male","540","520","37850","35980"
"In post","2022","Undeclared","Herefordshire, Worcestershire and Warwickshire","Female","60","50","29270","27570"
"In post","2022","Undeclared","Herefordshire, Worcestershire and Warwickshire","Male","80","80","30740","29130"
"In post","2022","Undeclared","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Highlands and Islands","Male","40","40","[c]","[c]"
"In post","2022","Undeclared","Inner London - East","Female","480","440","36200","31880"
"In post","2022","Undeclared","Inner London - East","Male","470","450","43610","38190"
"In post","2022","Undeclared","Inner London - West","Female","800","760","45680","41750"
"In post","2022","Undeclared","Inner London - West","Male","1270","1250","49450","46070"
"In post","2022","Undeclared","Kent","Female","180","160","29310","28670"
"In post","2022","Undeclared","Kent","Male","310","290","31350","29250"
"In post","2022","Undeclared","Lancashire","Female","260","210","28880","27260"
"In post","2022","Undeclared","Lancashire","Male","280","260","31470","27570"
"In post","2022","Undeclared","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Leicestershire, Rutland and Northamptonshire","Female","110","100","26920","25570"
"In post","2022","Undeclared","Leicestershire, Rutland and Northamptonshire","Male","150","140","29510","27570"
"In post","2022","Undeclared","Lincolnshire","Female","50","40","[c]","[c]"
"In post","2022","Undeclared","Lincolnshire","Male","90","90","32910","31650"
"In post","2022","Undeclared","Merseyside","Female","280","240","28830","27000"
"In post","2022","Undeclared","Merseyside","Male","370","350","32040","27570"
"In post","2022","Undeclared","North Eastern Scotland","Female","30","30","[c]","[c]"
"In post","2022","Undeclared","North Eastern Scotland","Male","40","40","[c]","[c]"
"In post","2022","Undeclared","North Yorkshire","Female","70","60","33650","32270"
"In post","2022","Undeclared","North Yorkshire","Male","130","130","33450","29670"
"In post","2022","Undeclared","Northern Ireland","Female","30","30","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","Male","60","60","31950","27570"
"In post","2022","Undeclared","Northumberland, and Tyne and Wear","Female","290","240","29310","26590"
"In post","2022","Undeclared","Northumberland, and Tyne and Wear","Male","520","490","32690","27570"
"In post","2022","Undeclared","Outer London - East and North East","Female","120","110","30450","31060"
"In post","2022","Undeclared","Outer London - East and North East","Male","100","90","32290","31060"
"In post","2022","Undeclared","Outer London - South","Female","330","300","36210","33440"
"In post","2022","Undeclared","Outer London - South","Male","300","290","42450","37930"
"In post","2022","Undeclared","Outer London - West and North West","Female","260","230","34310","31060"
"In post","2022","Undeclared","Outer London - West and North West","Male","310","290","36620","31060"
"In post","2022","Undeclared","Overseas","Female","80","80","46060","44130"
"In post","2022","Undeclared","Overseas","Male","160","160","48280","42110"
"In post","2022","Undeclared","Shropshire and Staffordshire","Female","140","120","30100","27570"
"In post","2022","Undeclared","Shropshire and Staffordshire","Male","170","160","32900","28480"
"In post","2022","Undeclared","South Yorkshire","Female","160","140","31240","27570"
"In post","2022","Undeclared","South Yorkshire","Male","240","240","33690","31650"
"In post","2022","Undeclared","Southern Scotland","Female","70","60","30000","26820"
"In post","2022","Undeclared","Southern Scotland","Male","90","80","30620","28250"
"In post","2022","Undeclared","Surrey, East and West Sussex","Female","210","180","32370","27570"
"In post","2022","Undeclared","Surrey, East and West Sussex","Male","250","230","31960","29290"
"In post","2022","Undeclared","Tees Valley and Durham","Female","120","100","27700","27000"
"In post","2022","Undeclared","Tees Valley and Durham","Male","130","130","32520","27680"
"In post","2022","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Central Scotland","Female","270","230","30140","26900"
"In post","2022","Undeclared","West Central Scotland","Male","410","380","33200","33000"
"In post","2022","Undeclared","West Midlands","Female","420","360","29620","27570"
"In post","2022","Undeclared","West Midlands","Male","410","390","32790","27570"
"In post","2022","Undeclared","West Wales and The Valleys","Female","270","240","27780","26470"
"In post","2022","Undeclared","West Wales and The Valleys","Male","360","350","32970","27930"
"In post","2022","Undeclared","West Yorkshire","Female","310","270","30280","27570"
"In post","2022","Undeclared","West Yorkshire","Male","370","350","33090","28510"
"In post","2022","Unknown","Bedfordshire and Hertfordshire","Female","250","230","30230","28140"
"In post","2022","Unknown","Bedfordshire and Hertfordshire","Male","220","210","31520","29260"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Female","530","500","30730","27700"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Male","570","550","32960","29260"
"In post","2022","Unknown","Cheshire","Female","260","240","28530","25110"
"In post","2022","Unknown","Cheshire","Male","220","210","30580","26750"
"In post","2022","Unknown","Cornwall and Isles of Scilly","Female","90","70","25480","21260"
"In post","2022","Unknown","Cornwall and Isles of Scilly","Male","80","70","28420","26350"
"In post","2022","Unknown","Cumbria","Female","230","210","24390","21300"
"In post","2022","Unknown","Cumbria","Male","170","170","26930","23890"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","Female","1000","920","28870","26820"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","Male","980","950","30680","26820"
"In post","2022","Unknown","Devon","Female","480","430","25990","22600"
"In post","2022","Unknown","Devon","Male","540","520","30050","26830"
"In post","2022","Unknown","Dorset and Somerset","Female","240","220","28210","26220"
"In post","2022","Unknown","Dorset and Somerset","Male","350","350","31030","27570"
"In post","2022","Unknown","East Anglia","Female","590","540","28930","25830"
"In post","2022","Unknown","East Anglia","Male","630","610","30310","26700"
"In post","2022","Unknown","East Wales","Female","1390","1280","28930","26130"
"In post","2022","Unknown","East Wales","Male","1450","1420","32340","27410"
"In post","2022","Unknown","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","Female","240","220","26570","24340"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","Male","230","220","26590","24920"
"In post","2022","Unknown","Eastern Scotland","Female","2550","2360","32060","27230"
"In post","2022","Unknown","Eastern Scotland","Male","2420","2320","33280","30840"
"In post","2022","Unknown","Essex","Female","330","290","28940","26140"
"In post","2022","Unknown","Essex","Male","280","270","29610","26820"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Female","1200","1120","33010","28000"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Male","1410","1380","35930","32500"
"In post","2022","Unknown","Greater Manchester","Female","1570","1480","30270","26820"
"In post","2022","Unknown","Greater Manchester","Male","1740","1700","31970","27570"
