"Status","Year","Sex","Disability","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Male","Unknown","Communications","40","30","[c]","[c]"
"Leaver CS","2021","Male","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Unknown","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Unknown","Digital, Data & Technology","120","110","41340","38570"
"Leaver CS","2021","Male","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Unknown","Grants Management","40","40","[c]","[c]"
"Leaver CS","2021","Male","Unknown","Human Resources","30","30","[c]","[c]"
"Leaver CS","2021","Male","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Unknown","Legal","100","100","35810","29350"
"Leaver CS","2021","Male","Unknown","No function","1270","1210","33240","26990"
"Leaver CS","2021","Male","Unknown","Project Delivery","100","100","35700","32370"
"Leaver CS","2021","Male","Unknown","Property","100","90","26810","24500"
"Leaver CS","2021","Male","Unknown","Security","120","110","28230","25680"
"Leaver CS","2021","Male","Unknown","Unknown","1600","1440","32970","28680"
"Leaver CS","2021","Unknown","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","90","80","45590","40010"
"Leaver CS","2022","Female","Declared disabled","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Declared disabled","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Declared disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Declared disabled","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Declared disabled","Digital, Data & Technology","50","40","[c]","[c]"
"Leaver CS","2022","Female","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Declared disabled","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Declared disabled","Human Resources","60","50","[c]","[c]"
"Leaver CS","2022","Female","Declared disabled","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Declared disabled","Legal","40","30","[c]","[c]"
"Leaver CS","2022","Female","Declared disabled","No function","1610","1360","28250","27570"
"Leaver CS","2022","Female","Declared disabled","Project Delivery","50","40","[c]","[c]"
"Leaver CS","2022","Female","Declared disabled","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Declared disabled","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Declared disabled","Unknown","580","460","28820","26160"
"Leaver CS","2022","Female","Declared non-disabled","Analysis","130","120","37780","33210"
"Leaver CS","2022","Female","Declared non-disabled","Commercial","100","90","40280","36640"
"Leaver CS","2022","Female","Declared non-disabled","Communications","130","120","40830","37640"
"Leaver CS","2022","Female","Declared non-disabled","Counter Fraud","140","100","28030","27570"
"Leaver CS","2022","Female","Declared non-disabled","Debt","100","70","22600","21260"
"Leaver CS","2022","Female","Declared non-disabled","Digital, Data & Technology","260","240","41530","37710"
"Leaver CS","2022","Female","Declared non-disabled","Finance","150","130","36090","33000"
"Leaver CS","2022","Female","Declared non-disabled","Grants Management","70","60","24160","21300"
"Leaver CS","2022","Female","Declared non-disabled","Human Resources","290","260","36540","33000"
"Leaver CS","2022","Female","Declared non-disabled","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Declared non-disabled","Legal","290","250","46290","50500"
"Leaver CS","2022","Female","Declared non-disabled","No function","8660","7550","30720","27570"
"Leaver CS","2022","Female","Declared non-disabled","Project Delivery","300","270","38250","34290"
"Leaver CS","2022","Female","Declared non-disabled","Property","150","140","31730","26030"
"Leaver CS","2022","Female","Declared non-disabled","Security","110","100","30180","26750"
"Leaver CS","2022","Female","Declared non-disabled","Unknown","3320","2740","30350","25630"
"Leaver CS","2022","Female","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Undeclared","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Undeclared","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Undeclared","No function","620","530","29730","26780"
"Leaver CS","2022","Female","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Undeclared","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Undeclared","Unknown","250","210","31380","27570"
"Leaver CS","2022","Female","Unknown","Analysis","70","50","[c]","[c]"
"Leaver CS","2022","Female","Unknown","Commercial","110","70","64420","61710"
"Leaver CS","2022","Female","Unknown","Communications","100","70","40290","34770"
"Leaver CS","2022","Female","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Unknown","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Unknown","Digital, Data & Technology","130","100","37520","32450"
"Leaver CS","2022","Female","Unknown","Finance","70","30","[c]","[c]"
"Leaver CS","2022","Female","Unknown","Human Resources","100","80","32390","27200"
"Leaver CS","2022","Female","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Unknown","Legal","120","110","40190","38000"
"Leaver CS","2022","Female","Unknown","No function","2960","2620","32310","26900"
"Leaver CS","2022","Female","Unknown","Project Delivery","100","90","41060","34510"
"Leaver CS","2022","Female","Unknown","Property","60","60","24360","22010"
"Leaver CS","2022","Female","Unknown","Security","30","30","[c]","[c]"
"Leaver CS","2022","Female","Unknown","Unknown","1780","1500","29790","27570"
"Leaver CS","2022","Male","Declared disabled","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Declared disabled","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Declared disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Declared disabled","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Declared disabled","Digital, Data & Technology","70","70","39270","36430"
"Leaver CS","2022","Male","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Declared disabled","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Declared disabled","Human Resources","30","30","[c]","[c]"
"Leaver CS","2022","Male","Declared disabled","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Declared disabled","Legal","30","30","[c]","[c]"
"Leaver CS","2022","Male","Declared disabled","No function","1070","970","29220","27130"
"Leaver CS","2022","Male","Declared disabled","Project Delivery","80","70","39500","35810"
"Leaver CS","2022","Male","Declared disabled","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Declared disabled","Security","50","40","[c]","[c]"
"Leaver CS","2022","Male","Declared disabled","Unknown","460","400","30340","26670"
"Leaver CS","2022","Male","Declared non-disabled","Analysis","170","160","40240","36220"
"Leaver CS","2022","Male","Declared non-disabled","Commercial","110","110","46940","39850"
"Leaver CS","2022","Male","Declared non-disabled","Communications","80","80","42240","39600"
"Leaver CS","2022","Male","Declared non-disabled","Counter Fraud","120","100","31960","27570"
"Leaver CS","2022","Male","Declared non-disabled","Debt","60","60","22610","21260"
"Leaver CS","2022","Male","Declared non-disabled","Digital, Data & Technology","540","520","43540","40030"
"Leaver CS","2022","Male","Declared non-disabled","Finance","160","150","44000","40190"
"Leaver CS","2022","Male","Declared non-disabled","Grants Management","70","70","23730","21300"
"Leaver CS","2022","Male","Declared non-disabled","Human Resources","120","110","36560","33350"
"Leaver CS","2022","Male","Declared non-disabled","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Declared non-disabled","Legal","180","170","50990","52500"
"Leaver CS","2022","Male","Declared non-disabled","No function","6300","5930","32960","27570"
"Leaver CS","2022","Male","Declared non-disabled","Project Delivery","560","530","39930","37880"
"Leaver CS","2022","Male","Declared non-disabled","Property","200","190","37650","33300"
"Leaver CS","2022","Male","Declared non-disabled","Security","350","340","33140","29250"
"Leaver CS","2022","Male","Declared non-disabled","Unknown","2950","2610","33860","28650"
"Leaver CS","2022","Male","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Undeclared","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Undeclared","Digital, Data & Technology","60","60","42270","39670"
"Leaver CS","2022","Male","Undeclared","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Undeclared","No function","690","610","31470","27570"
"Leaver CS","2022","Male","Undeclared","Project Delivery","50","50","[c]","[c]"
"Leaver CS","2022","Male","Undeclared","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Undeclared","Security","50","50","[c]","[c]"
"Leaver CS","2022","Male","Undeclared","Unknown","270","240","31760","27640"
"Leaver CS","2022","Male","Unknown","Analysis","90","70","35480","31990"
"Leaver CS","2022","Male","Unknown","Commercial","150","120","63560","61710"
"Leaver CS","2022","Male","Unknown","Communications","70","50","44860","40580"
"Leaver CS","2022","Male","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Unknown","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Unknown","Digital, Data & Technology","280","260","40280","36970"
"Leaver CS","2022","Male","Unknown","Finance","60","40","[c]","[c]"
"Leaver CS","2022","Male","Unknown","Human Resources","60","50","[c]","[c]"
"Leaver CS","2022","Male","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Unknown","Legal","70","70","45210","49100"
"Leaver CS","2022","Male","Unknown","No function","2550","2330","33230","27570"
"Leaver CS","2022","Male","Unknown","Project Delivery","150","140","39110","35480"
"Leaver CS","2022","Male","Unknown","Property","110","100","29290","25000"
"Leaver CS","2022","Male","Unknown","Security","200","190","30860","28750"
"Leaver CS","2022","Male","Unknown","Unknown","1850","1690","33110","28650"
"Leaver CS","2022","Unknown","Declared disabled","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Declared disabled","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Declared disabled","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Declared disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Declared disabled","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Declared disabled","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Declared disabled","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Declared disabled","Human Resources","30","30","[c]","[c]"
"Leaver Dept.","2021","Female","Declared disabled","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Declared disabled","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Declared disabled","No function","170","160","35310","32000"
"Leaver Dept.","2021","Female","Declared disabled","Project Delivery","30","30","[c]","[c]"
"Leaver Dept.","2021","Female","Declared disabled","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Declared disabled","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Declared disabled","Unknown","240","220","33980","30200"
"Leaver Dept.","2021","Female","Declared non-disabled","Analysis","90","80","40800","35290"
"Leaver Dept.","2021","Female","Declared non-disabled","Commercial","40","40","[c]","[c]"
"Leaver Dept.","2021","Female","Declared non-disabled","Communications","60","60","41110","36660"
"Leaver Dept.","2021","Female","Declared non-disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Declared non-disabled","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Declared non-disabled","Digital, Data & Technology","60","60","45610","40600"
"Leaver Dept.","2021","Female","Declared non-disabled","Finance","70","70","49110","49000"
"Leaver Dept.","2021","Female","Declared non-disabled","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Declared non-disabled","Human Resources","190","190","37820","32000"
"Leaver Dept.","2021","Female","Declared non-disabled","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Declared non-disabled","Legal","100","90","44140","38690"
"Leaver Dept.","2021","Female","Declared non-disabled","No function","1180","1140","38280","32750"
"Leaver Dept.","2021","Female","Declared non-disabled","Project Delivery","160","160","41160","34510"
"Leaver Dept.","2021","Female","Declared non-disabled","Property","40","30","[c]","[c]"
"Leaver Dept.","2021","Female","Declared non-disabled","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Declared non-disabled","Unknown","1950","1770","34260","29290"
"Leaver Dept.","2021","Female","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Undeclared","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Undeclared","No function","110","100","33270","32000"
"Leaver Dept.","2021","Female","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Undeclared","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Undeclared","Unknown","150","140","36720","31700"
"Leaver Dept.","2021","Female","Unknown","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","Commercial","30","30","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","Communications","50","50","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","Human Resources","60","60","42290","37570"
"Leaver Dept.","2021","Female","Unknown","Legal","30","30","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","No function","790","770","36650","32000"
"Leaver Dept.","2021","Female","Unknown","Project Delivery","50","50","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","Unknown","650","500","32800","28630"
"Leaver Dept.","2021","Male","Declared disabled","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Declared disabled","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Declared disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Declared disabled","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Declared disabled","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Declared disabled","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Declared disabled","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Declared disabled","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Declared disabled","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Declared disabled","No function","140","140","36430","32360"
"Leaver Dept.","2021","Male","Declared disabled","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Declared disabled","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Declared disabled","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Declared disabled","Unknown","190","180","33950","28760"
"Leaver Dept.","2021","Male","Declared non-disabled","Analysis","80","80","43160","40100"
"Leaver Dept.","2021","Male","Declared non-disabled","Commercial","30","30","[c]","[c]"
"Leaver Dept.","2021","Male","Declared non-disabled","Communications","50","50","[c]","[c]"
"Leaver Dept.","2021","Male","Declared non-disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Declared non-disabled","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Declared non-disabled","Digital, Data & Technology","80","80","46260","40600"
"Leaver Dept.","2021","Male","Declared non-disabled","Finance","60","60","43740","38700"
"Leaver Dept.","2021","Male","Declared non-disabled","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Declared non-disabled","Human Resources","100","100","37390","33300"
"Leaver Dept.","2021","Male","Declared non-disabled","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Declared non-disabled","Legal","50","50","[c]","[c]"
"Leaver Dept.","2021","Male","Declared non-disabled","No function","860","840","40050","34140"
"Leaver Dept.","2021","Male","Declared non-disabled","Project Delivery","180","180","40780","37530"
"Leaver Dept.","2021","Male","Declared non-disabled","Property","30","30","[c]","[c]"
"Leaver Dept.","2021","Male","Declared non-disabled","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Declared non-disabled","Unknown","1440","1340","34650","29860"
"Leaver Dept.","2021","Male","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Undeclared","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Undeclared","No function","90","90","38780","33570"
"Leaver Dept.","2021","Male","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Undeclared","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Undeclared","Unknown","150","140","34180","30830"
"Leaver Dept.","2021","Male","Unknown","Analysis","40","40","[c]","[c]"
"Leaver Dept.","2021","Male","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Unknown","Communications","30","30","[c]","[c]"
"Leaver Dept.","2021","Male","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Unknown","Digital, Data & Technology","40","40","[c]","[c]"
"Leaver Dept.","2021","Male","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Unknown","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Unknown","Human Resources","30","30","[c]","[c]"
"Leaver Dept.","2021","Male","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Unknown","No function","680","680","37550","32320"
"Leaver Dept.","2021","Male","Unknown","Project Delivery","50","50","41570","37910"
"Leaver Dept.","2021","Male","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Unknown","Unknown","600","480","39340","33960"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Declared disabled","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Declared disabled","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Declared disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Declared disabled","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Declared disabled","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Declared disabled","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Declared disabled","Human Resources","60","60","39970","36330"
"Leaver Dept.","2022","Female","Declared disabled","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Declared disabled","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Declared disabled","No function","730","680","34590","31060"
"Leaver Dept.","2022","Female","Declared disabled","Project Delivery","40","40","[c]","[c]"
"Leaver Dept.","2022","Female","Declared disabled","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Declared disabled","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Declared disabled","Unknown","150","130","35990","30450"
"Leaver Dept.","2022","Female","Declared non-disabled","Analysis","130","120","42490","39440"
"Leaver Dept.","2022","Female","Declared non-disabled","Commercial","110","100","40700","37580"
"Leaver Dept.","2022","Female","Declared non-disabled","Communications","150","140","41090","37060"
"Leaver Dept.","2022","Female","Declared non-disabled","Counter Fraud","60","50","31230","27570"
"Leaver Dept.","2022","Female","Declared non-disabled","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Declared non-disabled","Digital, Data & Technology","200","190","41880","36940"
"Leaver Dept.","2022","Female","Declared non-disabled","Finance","170","160","41230","36330"
"Leaver Dept.","2022","Female","Declared non-disabled","Grants Management","30","30","[c]","[c]"
"Leaver Dept.","2022","Female","Declared non-disabled","Human Resources","350","340","37860","32330"
"Leaver Dept.","2022","Female","Declared non-disabled","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Declared non-disabled","Legal","90","80","44620","41060"
"Leaver Dept.","2022","Female","Declared non-disabled","No function","5810","5410","36810","31990"
"Leaver Dept.","2022","Female","Declared non-disabled","Project Delivery","220","210","39860","36780"
"Leaver Dept.","2022","Female","Declared non-disabled","Property","50","50","[c]","[c]"
"Leaver Dept.","2022","Female","Declared non-disabled","Security","50","50","[c]","[c]"
"Leaver Dept.","2022","Female","Declared non-disabled","Unknown","1220","1070","35060","28810"
"Leaver Dept.","2022","Female","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Undeclared","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Undeclared","No function","300","280","34200","29290"
"Leaver Dept.","2022","Female","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Undeclared","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Undeclared","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2022","Female","Unknown","Analysis","80","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Unknown","Commercial","130","40","[c]","[c]"
"Leaver Dept.","2022","Female","Unknown","Communications","110","50","[c]","[c]"
"Leaver Dept.","2022","Female","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Unknown","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Unknown","Digital, Data & Technology","110","50","40860","37040"
"Leaver Dept.","2022","Female","Unknown","Finance","120","30","[c]","[c]"
"Leaver Dept.","2022","Female","Unknown","Human Resources","110","80","38170","32000"
"Leaver Dept.","2022","Female","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Unknown","Legal","50","50","42190","30720"
"Leaver Dept.","2022","Female","Unknown","No function","2370","1980","41270","34530"
