"Status","Year","Function_of_post","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Counter Fraud","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Southern Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Southern Scotland","South Lanarkshire","80","70","32930","28920"
"In post","2022","Counter Fraud","Surrey, East and West Sussex","Brighton and Hove","50","40","[c]","[c]"
"In post","2022","Counter Fraud","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Surrey, East and West Sussex","East Sussex CC","40","40","[c]","[c]"
"In post","2022","Counter Fraud","Surrey, East and West Sussex","West Surrey","50","40","[c]","[c]"
"In post","2022","Counter Fraud","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Surrey, East and West Sussex","West Sussex (South West)","50","40","[c]","[c]"
"In post","2022","Counter Fraud","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Tees Valley and Durham","Durham","40","40","[c]","[c]"
"In post","2022","Counter Fraud","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","100","80","23410","21260"
"In post","2022","Counter Fraud","Tees Valley and Durham","South Teesside","50","40","[c]","[c]"
"In post","2022","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","West Central Scotland","Glasgow City","670","600","28460","27570"
"In post","2022","Counter Fraud","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","West Central Scotland","North Lanarkshire","360","340","31490","28920"
"In post","2022","Counter Fraud","West Midlands","Birmingham","980","910","32210","28920"
"In post","2022","Counter Fraud","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","West Midlands","Dudley","30","30","[c]","[c]"
"In post","2022","Counter Fraud","West Midlands","Sandwell","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","West Midlands","Walsall","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","West Midlands","Wolverhampton","50","40","27750","27570"
"In post","2022","Counter Fraud","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","West Wales and The Valleys","Central Valleys","240","230","26080","27570"
"In post","2022","Counter Fraud","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","West Wales and The Valleys","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","West Wales and The Valleys","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","West Wales and The Valleys","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","West Wales and The Valleys","Swansea","70","60","27010","27570"
"In post","2022","Counter Fraud","West Yorkshire","Bradford","60","50","29640","27570"
"In post","2022","Counter Fraud","West Yorkshire","Calderdale and Kirklees","40","40","[c]","[c]"
"In post","2022","Counter Fraud","West Yorkshire","Leeds","1000","930","33180","33080"
"In post","2022","Counter Fraud","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Bedfordshire and Hertfordshire","Hertfordshire CC","80","60","26470","25110"
"In post","2022","Debt","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Derbyshire and Nottinghamshire","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Derbyshire and Nottinghamshire","Nottingham","260","240","22930","21250"
"In post","2022","Debt","Dorset and Somerset","Somerset CC","130","110","21990","21260"
"In post","2022","Debt","East Anglia","Suffolk CC","30","30","[c]","[c]"
"In post","2022","Debt","East Wales","Cardiff and Vale of Glamorgan","390","370","24030","21250"
"In post","2022","Debt","Eastern Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Eastern Scotland","City of Edinburgh","510","480","22620","21250"
"In post","2022","Debt","Essex","Southend-on-Sea","50","40","24050","22080"
"In post","2022","Debt","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Greater Manchester","Greater Manchester South West","260","230","22690","21260"
"In post","2022","Debt","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","220","180","22130","21260"
"In post","2022","Debt","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","30","30","[c]","[c]"
"In post","2022","Debt","Highlands and Islands","Na h-Eileanan Siar","70","60","22240","21260"
"In post","2022","Debt","Inner London - East","Hackney and Newham","250","220","29280","26400"
"In post","2022","Debt","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Lancashire","Blackpool","40","40","[c]","[c]"
"In post","2022","Debt","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","220","180","22330","21260"
"In post","2022","Debt","Merseyside","Liverpool","400","370","23680","21250"
"In post","2022","Debt","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Northumberland, and Tyne and Wear","Sunderland","440","380","22370","21260"
"In post","2022","Debt","Northumberland, and Tyne and Wear","Tyneside","510","470","22680","21250"
"In post","2022","Debt","Outer London - South","Croydon","220","200","28790","26400"
"In post","2022","Debt","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","Debt","South Yorkshire","Barnsley, Doncaster and Rotherham","260","220","22600","21260"
"In post","2022","Debt","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Southern Scotland","South Lanarkshire","280","260","23610","21250"
"In post","2022","Debt","Surrey, East and West Sussex","West Sussex (South West)","50","40","28690","28920"
"In post","2022","Debt","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Unknown","Unknown","70","60","25610","25110"
"In post","2022","Debt","West Central Scotland","Glasgow City","130","110","23510","21260"
"In post","2022","Debt","West Central Scotland","North Lanarkshire","330","280","23940","21680"
"In post","2022","Debt","West Midlands","Birmingham","480","430","22820","21250"
"In post","2022","Debt","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","Debt","West Midlands","Dudley","140","130","22220","21260"
"In post","2022","Debt","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2022","Debt","West Wales and The Valleys","Central Valleys","70","60","22100","21260"
"In post","2022","Debt","West Yorkshire","Bradford","530","460","22910","21260"
"In post","2022","Debt","West Yorkshire","Leeds","180","160","26910","26590"
"In post","2022","Digital, Data & Technology","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Bedfordshire and Hertfordshire","Central Bedfordshire","60","60","33460","35980"
"In post","2022","Digital, Data & Technology","Bedfordshire and Hertfordshire","Hertfordshire CC","100","100","38510","37000"
"In post","2022","Digital, Data & Technology","Bedfordshire and Hertfordshire","Luton","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","140","130","41270","39650"
"In post","2022","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","40","40","[c]","[c]"
"In post","2022","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","110","110","44170","41610"
"In post","2022","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","80","70","35910","33300"
"In post","2022","Digital, Data & Technology","Cheshire","Cheshire East","100","90","33540","30880"
"In post","2022","Digital, Data & Technology","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Cheshire","Warrington","140","140","42790","45480"
"In post","2022","Digital, Data & Technology","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Derbyshire and Nottinghamshire","Derby","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Derbyshire and Nottinghamshire","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Derbyshire and Nottinghamshire","Nottingham","220","220","39920","36220"
"In post","2022","Digital, Data & Technology","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Devon","Devon CC","1090","1030","39470","39650"
"In post","2022","Digital, Data & Technology","Devon","Plymouth","550","520","37200","38450"
"In post","2022","Digital, Data & Technology","Devon","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Dorset and Somerset","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Dorset and Somerset","Dorset","70","70","32720","29750"
"In post","2022","Digital, Data & Technology","Dorset and Somerset","Somerset CC","230","220","39370","40090"
"In post","2022","Digital, Data & Technology","East Anglia","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","East Anglia","Cambridgeshire CC","130","130","32810","33000"
"In post","2022","Digital, Data & Technology","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","East Anglia","Norwich and East Norfolk","80","70","36970","32960"
"In post","2022","Digital, Data & Technology","East Anglia","Peterborough","40","40","[c]","[c]"
"In post","2022","Digital, Data & Technology","East Anglia","Suffolk CC","90","80","30690","29750"
"In post","2022","Digital, Data & Technology","East Wales","Cardiff and Vale of Glamorgan","380","370","38940","37300"
"In post","2022","Digital, Data & Technology","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","East Wales","Monmouthshire and Newport","690","680","43040","40140"
"In post","2022","Digital, Data & Technology","East Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Eastern Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Eastern Scotland","City of Edinburgh","310","310","39320","36360"
"In post","2022","Digital, Data & Technology","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Eastern Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Eastern Scotland","West Lothian","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Essex","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Essex","Southend-on-Sea","270","260","38240","35980"
"In post","2022","Digital, Data & Technology","Essex","Thurrock","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Essex","West Essex","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","690","670","37310","33910"
"In post","2022","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","460","450","42940","40520"
"In post","2022","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","570","550","37090","33300"
"In post","2022","Digital, Data & Technology","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Greater Manchester","Greater Manchester South West","180","170","39880","35980"
"In post","2022","Digital, Data & Technology","Greater Manchester","Manchester","980","970","44380","39930"
"In post","2022","Digital, Data & Technology","Hampshire and Isle of Wight","Central Hampshire","180","170","32100","33000"
"In post","2022","Digital, Data & Technology","Hampshire and Isle of Wight","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Hampshire and Isle of Wight","North Hampshire","40","40","[c]","[c]"
"In post","2022","Digital, Data & Technology","Hampshire and Isle of Wight","Portsmouth","130","120","33160","33300"
"In post","2022","Digital, Data & Technology","Hampshire and Isle of Wight","South Hampshire","250","250","38550","36840"
"In post","2022","Digital, Data & Technology","Hampshire and Isle of Wight","Southampton","80","80","38270","32080"
"In post","2022","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","80","80","25070","23670"
"In post","2022","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","50","50","39060","35900"
"In post","2022","Digital, Data & Technology","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Highlands and Islands","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Inner London - East","Hackney and Newham","160","150","45910","40910"
"In post","2022","Digital, Data & Technology","Inner London - East","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Inner London - East","Lambeth","130","130","49200","44790"
"In post","2022","Digital, Data & Technology","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Inner London - East","Tower Hamlets","1250","1230","52090","54700"
"In post","2022","Digital, Data & Technology","Inner London - West","Camden and City of London","110","110","53030","54700"
"In post","2022","Digital, Data & Technology","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Inner London - West","Westminster","2270","2230","48180","43860"
"In post","2022","Digital, Data & Technology","Kent","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Kent","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Kent","Medway","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Kent","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Lancashire","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Lancashire","Blackpool","850","820","42640","37590"
"In post","2022","Digital, Data & Technology","Lancashire","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Lancashire","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Lancashire","Lancaster and Wyre","40","30","[c]","[c]"
"In post","2022","Digital, Data & Technology","Lancashire","Mid Lancashire","70","70","35680","33300"
"In post","2022","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","60","60","36320","36050"
"In post","2022","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Lincolnshire","Lincolnshire CC","100","100","29360","27570"
"In post","2022","Digital, Data & Technology","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Merseyside","Liverpool","250","240","36860","33300"
"In post","2022","Digital, Data & Technology","Merseyside","Sefton","180","180","37640","33370"
"In post","2022","Digital, Data & Technology","Merseyside","Wirral","40","30","[c]","[c]"
"In post","2022","Digital, Data & Technology","North Eastern Scotland","Aberdeen City and Aberdeenshire","30","30","[c]","[c]"
"In post","2022","Digital, Data & Technology","North Yorkshire","North Yorkshire CC","60","50","30030","27570"
"In post","2022","Digital, Data & Technology","North Yorkshire","York","150","140","41580","40180"
"In post","2022","Digital, Data & Technology","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Northern Ireland","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Northern Ireland","Belfast","40","40","[c]","[c]"
"In post","2022","Digital, Data & Technology","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Northumberland, and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Northumberland, and Tyne and Wear","Sunderland","30","30","[c]","[c]"
"In post","2022","Digital, Data & Technology","Northumberland, and Tyne and Wear","Tyneside","2110","2040","42270","39000"
"In post","2022","Digital, Data & Technology","Outer London - East and North East","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Outer London - East and North East","Enfield","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Outer London - East and North East","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Outer London - South","Bromley","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Outer London - South","Croydon","90","90","45040","37930"
"In post","2022","Digital, Data & Technology","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Outer London - West and North West","Barnet","50","50","[c]","[c]"
"In post","2022","Digital, Data & Technology","Outer London - West and North West","Brent","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Outer London - West and North West","Harrow and Hillingdon","50","50","35320","32330"
"In post","2022","Digital, Data & Technology","Outer London - West and North West","Hounslow and Richmond upon Thames","150","140","39280","37150"
"In post","2022","Digital, Data & Technology","Overseas","Overseas","70","70","32450","33170"
"In post","2022","Digital, Data & Technology","Shropshire and Staffordshire","Shropshire","40","40","[c]","[c]"
"In post","2022","Digital, Data & Technology","Shropshire and Staffordshire","Staffordshire CC","140","140","37080","33300"
"In post","2022","Digital, Data & Technology","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Shropshire and Staffordshire","Telford and Wrekin","380","360","43890","40520"
"In post","2022","Digital, Data & Technology","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","South Yorkshire","Sheffield","470","450","43920","40670"
"In post","2022","Digital, Data & Technology","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Southern Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Southern Scotland","South Lanarkshire","240","240","40750","38500"
"In post","2022","Digital, Data & Technology","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Surrey, East and West Sussex","East Sussex CC","60","50","34660","31860"
"In post","2022","Digital, Data & Technology","Surrey, East and West Sussex","West Surrey","30","30","[c]","[c]"
"In post","2022","Digital, Data & Technology","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Surrey, East and West Sussex","West Sussex (South West)","200","200","40960","40180"
"In post","2022","Digital, Data & Technology","Tees Valley and Durham","Darlington","120","110","37630","36950"
"In post","2022","Digital, Data & Technology","Tees Valley and Durham","Durham","30","30","[c]","[c]"
"In post","2022","Digital, Data & Technology","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Unknown","Unknown","60","60","40530","37300"
"In post","2022","Digital, Data & Technology","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","30","30","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Central Scotland","Glasgow City","210","210","38620","34040"
"In post","2022","Digital, Data & Technology","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Central Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Midlands","Birmingham","360","350","41210","36280"
"In post","2022","Digital, Data & Technology","West Midlands","Coventry","220","220","39260","36500"
"In post","2022","Digital, Data & Technology","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Midlands","Sandwell","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Midlands","Walsall","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Wales and The Valleys","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Wales and The Valleys","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Wales and The Valleys","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Wales and The Valleys","Swansea","940","920","39620","38650"
"In post","2022","Digital, Data & Technology","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Yorkshire","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Yorkshire","Leeds","750","720","42670","40100"
"In post","2022","Digital, Data & Technology","West Yorkshire","Wakefield","60","60","37290","34480"
"In post","2022","Finance","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Bedfordshire and Hertfordshire","Hertfordshire CC","80","80","46700","42200"
"In post","2022","Finance","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","50","40","[c]","[c]"
"In post","2022","Finance","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","140","140","39100","35300"
"In post","2022","Finance","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","70","70","39790","33260"
"In post","2022","Finance","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","50","40","[c]","[c]"
"In post","2022","Finance","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cheshire","Warrington","40","40","[c]","[c]"
"In post","2022","Finance","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Derbyshire and Nottinghamshire","Nottingham","220","210","37700","33370"
"In post","2022","Finance","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Devon","Devon CC","70","70","42440","39560"
"In post","2022","Finance","Devon","Plymouth","60","50","35090","33380"
"In post","2022","Finance","Devon","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Dorset and Somerset","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Dorset and Somerset","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Dorset and Somerset","Somerset CC","30","30","[c]","[c]"
"In post","2022","Finance","East Anglia","Cambridgeshire CC","60","60","36480","33300"
"In post","2022","Finance","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Anglia","Peterborough","40","40","[c]","[c]"
"In post","2022","Finance","East Anglia","Suffolk CC","50","40","[c]","[c]"
