"Status","Year","Sex","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Male","Cabinet Office","Wales","90","90","40290","37300"
"In post","2022","Male","Cabinet Office","West Midlands (England)","130","130","57430","49700"
"In post","2022","Male","Cabinet Office","Yorkshire and The Humber","430","420","40240","33300"
"In post","2022","Male","Chancellor's other departments","London","200","200","64400","56490"
"In post","2022","Male","Chancellor's other departments","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","Chancellor's other departments","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","Chancellor's other departments","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Male","Charity Commission","London","[c]","[c]","[c]","[c]"
"In post","2022","Male","Charity Commission","North West (England)","140","130","32130","29160"
"In post","2022","Male","Charity Commission","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","Charity Commission","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Male","Competition and Markets Authority","London","400","390","64440","59450"
"In post","2022","Male","Competition and Markets Authority","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Male","Competition and Markets Authority","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Male","Competition and Markets Authority","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Male","Department for Business, Energy and Industrial Strategy","East Midlands (England)","90","90","33120","31220"
"In post","2022","Male","Department for Business, Energy and Industrial Strategy","East of England","90","80","35550","34950"
"In post","2022","Male","Department for Business, Energy and Industrial Strategy","London","2990","2960","50080","53380"
"In post","2022","Male","Department for Business, Energy and Industrial Strategy","North East (England)","90","90","35560","31220"
"In post","2022","Male","Department for Business, Energy and Industrial Strategy","North West (England)","310","310","37820","36060"
"In post","2022","Male","Department for Business, Energy and Industrial Strategy","Northern Ireland","30","30","[c]","[c]"
"In post","2022","Male","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Male","Department for Business, Energy and Industrial Strategy","Scotland","220","210","38090","34390"
"In post","2022","Male","Department for Business, Energy and Industrial Strategy","South East (England)","110","100","36710","34500"
"In post","2022","Male","Department for Business, Energy and Industrial Strategy","South West (England)","1260","1220","41260","39750"
"In post","2022","Male","Department for Business, Energy and Industrial Strategy","Wales","1440","1400","38320","36110"
"In post","2022","Male","Department for Business, Energy and Industrial Strategy","West Midlands (England)","320","310","35840","32730"
"In post","2022","Male","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","100","90","34000","31020"
"In post","2022","Male","Department for Digital, Culture, Media and Sport","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","Department for Digital, Culture, Media and Sport","London","800","800","48360","51730"
"In post","2022","Male","Department for Digital, Culture, Media and Sport","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","Department for Digital, Culture, Media and Sport","North West (England)","60","60","42710","34960"
"In post","2022","Male","Department for Digital, Culture, Media and Sport","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Male","Department for Digital, Culture, Media and Sport","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Male","Department for Digital, Culture, Media and Sport","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","Department for Digital, Culture, Media and Sport","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Male","Department for Digital, Culture, Media and Sport","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Male","Department for Education","East Midlands (England)","140","140","43500","38220"
"In post","2022","Male","Department for Education","East of England","30","30","[c]","[c]"
"In post","2022","Male","Department for Education","London","940","930","51730","53420"
"In post","2022","Male","Department for Education","North East (England)","360","360","40300","36780"
"In post","2022","Male","Department for Education","North West (England)","550","550","40730","36500"
"In post","2022","Male","Department for Education","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Male","Department for Education","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Male","Department for Education","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","Department for Education","South West (England)","140","130","45080","42580"
"In post","2022","Male","Department for Education","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Male","Department for Education","West Midlands (England)","580","580","42150","36960"
"In post","2022","Male","Department for Education","Yorkshire and The Humber","740","730","41820","36960"
"In post","2022","Male","Department for Environment, Food and Rural Affairs","East Midlands (England)","130","130","31600","29180"
"In post","2022","Male","Department for Environment, Food and Rural Affairs","East of England","450","440","35230","31920"
"In post","2022","Male","Department for Environment, Food and Rural Affairs","London","1330","1310","44520","38910"
"In post","2022","Male","Department for Environment, Food and Rural Affairs","North East (England)","370","360","31630","26520"
"In post","2022","Male","Department for Environment, Food and Rural Affairs","North West (England)","640","620","30560","25190"
"In post","2022","Male","Department for Environment, Food and Rural Affairs","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Male","Department for Environment, Food and Rural Affairs","Scotland","70","70","35180","29980"
"In post","2022","Male","Department for Environment, Food and Rural Affairs","South East (England)","650","640","37850","33700"
"In post","2022","Male","Department for Environment, Food and Rural Affairs","South West (England)","890","860","37320","35900"
"In post","2022","Male","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Male","Department for Environment, Food and Rural Affairs","Wales","130","120","31080","29180"
"In post","2022","Male","Department for Environment, Food and Rural Affairs","West Midlands (England)","300","290","35090","30710"
"In post","2022","Male","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","610","600","35080","31610"
"In post","2022","Male","Department for International Trade","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","Department for International Trade","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Male","Department for International Trade","London","1270","1260","47370","41950"
"In post","2022","Male","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","Department for International Trade","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","Department for International Trade","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Male","Department for International Trade","Overseas","120","120","55570","53410"
"In post","2022","Male","Department for International Trade","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Male","Department for International Trade","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","Department for International Trade","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","Department for International Trade","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Male","Department for International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","Department for International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Male","Department for Levelling Up, Housing and Communities","East Midlands (England)","50","50","50560","48200"
"In post","2022","Male","Department for Levelling Up, Housing and Communities","East of England","70","70","44380","41020"
"In post","2022","Male","Department for Levelling Up, Housing and Communities","London","1140","1130","48770","53130"
"In post","2022","Male","Department for Levelling Up, Housing and Communities","North East (England)","70","70","44540","47660"
"In post","2022","Male","Department for Levelling Up, Housing and Communities","North West (England)","100","100","43380","40060"
"In post","2022","Male","Department for Levelling Up, Housing and Communities","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Male","Department for Levelling Up, Housing and Communities","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Male","Department for Levelling Up, Housing and Communities","South East (England)","40","30","[c]","[c]"
"In post","2022","Male","Department for Levelling Up, Housing and Communities","South West (England)","300","290","37790","34610"
"In post","2022","Male","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Male","Department for Levelling Up, Housing and Communities","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Male","Department for Levelling Up, Housing and Communities","West Midlands (England)","150","150","39390","36340"
"In post","2022","Male","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","70","70","48450","47660"
"In post","2022","Male","Department for Transport","East Midlands (England)","420","410","33940","27930"
"In post","2022","Male","Department for Transport","East of England","310","290","30350","27930"
"In post","2022","Male","Department for Transport","London","1970","1930","47850","42890"
"In post","2022","Male","Department for Transport","North East (England)","210","200","29110","26780"
"In post","2022","Male","Department for Transport","North West (England)","360","350","29750","26830"
"In post","2022","Male","Department for Transport","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Male","Department for Transport","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Male","Department for Transport","Scotland","330","320","33070","28240"
"In post","2022","Male","Department for Transport","South East (England)","960","930","37680","31380"
"In post","2022","Male","Department for Transport","South West (England)","500","480","33020","29080"
"In post","2022","Male","Department for Transport","Wales","2910","2800","29610","26130"
"In post","2022","Male","Department for Transport","West Midlands (England)","450","440","29820","26780"
"In post","2022","Male","Department for Transport","Yorkshire and The Humber","440","420","31910","27930"
"In post","2022","Male","Department for Work and Pensions","East Midlands (England)","1730","1650","28490","27570"
"In post","2022","Male","Department for Work and Pensions","East of England","1520","1460","29330","27570"
"In post","2022","Male","Department for Work and Pensions","London","3680","3590","35700","31060"
"In post","2022","Male","Department for Work and Pensions","North East (England)","4020","3860","30520","27570"
"In post","2022","Male","Department for Work and Pensions","North West (England)","7340","7080","29800","27570"
"In post","2022","Male","Department for Work and Pensions","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Male","Department for Work and Pensions","Scotland","2950","2800","27700","27570"
"In post","2022","Male","Department for Work and Pensions","South East (England)","2080","2000","28030","27570"
"In post","2022","Male","Department for Work and Pensions","South West (England)","1890","1790","27130","27570"
"In post","2022","Male","Department for Work and Pensions","Unknown","220","220","32630","27570"
"In post","2022","Male","Department for Work and Pensions","Wales","1990","1910","26740","27570"
"In post","2022","Male","Department for Work and Pensions","West Midlands (England)","2590","2460","26780","27570"
"In post","2022","Male","Department for Work and Pensions","Yorkshire and The Humber","3750","3600","32090","27570"
"In post","2022","Male","Department of Health and Social Care","East Midlands (England)","60","50","43710","36330"
"In post","2022","Male","Department of Health and Social Care","East of England","250","240","46820","40450"
"In post","2022","Male","Department of Health and Social Care","London","2220","2170","50280","45580"
"In post","2022","Male","Department of Health and Social Care","North East (England)","40","40","[c]","[c]"
"In post","2022","Male","Department of Health and Social Care","North West (England)","200","190","42320","35610"
"In post","2022","Male","Department of Health and Social Care","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Male","Department of Health and Social Care","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Male","Department of Health and Social Care","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Male","Department of Health and Social Care","South East (England)","200","180","47730","41690"
"In post","2022","Male","Department of Health and Social Care","South West (England)","390","370","44960","39170"
"In post","2022","Male","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Male","Department of Health and Social Care","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Male","Department of Health and Social Care","West Midlands (England)","110","100","48410","36330"
"In post","2022","Male","Department of Health and Social Care","Yorkshire and The Humber","650","630","44990","40750"
"In post","2022","Male","Estyn","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","Estyn","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","Estyn","Wales","50","50","[c]","[c]"
"In post","2022","Male","Estyn","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","Food Standards Agency","East Midlands (England)","60","60","33820","27730"
"In post","2022","Male","Food Standards Agency","East of England","90","90","33190","29090"
"In post","2022","Male","Food Standards Agency","London","110","110","43350","40350"
"In post","2022","Male","Food Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","Food Standards Agency","North West (England)","70","70","32610","26750"
"In post","2022","Male","Food Standards Agency","Northern Ireland","30","30","[c]","[c]"
"In post","2022","Male","Food Standards Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Male","Food Standards Agency","South East (England)","50","50","41940","40410"
"In post","2022","Male","Food Standards Agency","South West (England)","70","70","34380","27680"
"In post","2022","Male","Food Standards Agency","Wales","80","80","35160","30350"
"In post","2022","Male","Food Standards Agency","West Midlands (England)","80","80","32430","28800"
"In post","2022","Male","Food Standards Agency","Yorkshire and The Humber","140","140","37560","32350"
"In post","2022","Male","Foreign, Commonwealth and Development Office","London","1920","1910","51990","51500"
"In post","2022","Male","Foreign, Commonwealth and Development Office","Overseas","1280","1280","51400","52500"
"In post","2022","Male","Foreign, Commonwealth and Development Office","Scotland","370","360","42970","39630"
"In post","2022","Male","Foreign, Commonwealth and Development Office","South East (England)","650","620","38550","34640"
"In post","2022","Male","HM Land Registry","East Midlands (England)","350","330","31530","27130"
"In post","2022","Male","HM Land Registry","East of England","110","100","32140","33840"
"In post","2022","Male","HM Land Registry","London","190","180","42800","37290"
"In post","2022","Male","HM Land Registry","North East (England)","260","240","29910","27130"
"In post","2022","Male","HM Land Registry","North West (England)","350","330","29740","27130"
"In post","2022","Male","HM Land Registry","South West (England)","700","660","34770","33840"
"In post","2022","Male","HM Land Registry","Wales","310","280","30490","27130"
"In post","2022","Male","HM Land Registry","West Midlands (England)","220","210","30930","27130"
"In post","2022","Male","HM Land Registry","Yorkshire and The Humber","150","140","29560","27130"
"In post","2022","Male","HM Revenue and Customs","East Midlands (England)","2130","2070","34260","33080"
"In post","2022","Male","HM Revenue and Customs","East of England","700","670","35460","33370"
"In post","2022","Male","HM Revenue and Customs","London","4920","4790","46270","40910"
"In post","2022","Male","HM Revenue and Customs","North East (England)","4930","4720","31510","26820"
"In post","2022","Male","HM Revenue and Customs","North West (England)","6950","6730","32750","28920"
"In post","2022","Male","HM Revenue and Customs","Northern Ireland","1160","1130","31090","26820"
"In post","2022","Male","HM Revenue and Customs","Scotland","3530","3370","30400","26820"
"In post","2022","Male","HM Revenue and Customs","South East (England)","1160","1090","33600","33080"
"In post","2022","Male","HM Revenue and Customs","South West (England)","1070","1030","36650","33370"
"In post","2022","Male","HM Revenue and Customs","Wales","2330","2260","31180","26820"
"In post","2022","Male","HM Revenue and Customs","West Midlands (England)","2350","2280","35550","33370"
"In post","2022","Male","HM Revenue and Customs","Yorkshire and The Humber","2810","2720","32620","27130"
"In post","2022","Male","HM Treasury","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","HM Treasury","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Male","HM Treasury","London","1220","1210","51000","52500"
"In post","2022","Male","HM Treasury","North East (England)","60","60","42940","43870"
"In post","2022","Male","HM Treasury","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","HM Treasury","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Male","HM Treasury","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","HM Treasury","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Male","HM Treasury","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Male","HM Treasury","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","HM Treasury","Yorkshire and The Humber","30","30","[c]","[c]"
"In post","2022","Male","Home Office","East Midlands (England)","140","130","29680","26870"
"In post","2022","Male","Home Office","East of England","1050","970","28150","25580"
"In post","2022","Male","Home Office","London","6260","6110","41490","35200"
"In post","2022","Male","Home Office","North East (England)","590","560","26840","24880"
"In post","2022","Male","Home Office","North West (England)","3240","3160","29170","25040"
"In post","2022","Male","Home Office","Northern Ireland","280","270","26320","24880"
"In post","2022","Male","Home Office","Overseas","180","180","30120","27370"
"In post","2022","Male","Home Office","Scotland","560","530","28260","25040"
"In post","2022","Male","Home Office","South East (England)","2420","2280","28440","26410"
"In post","2022","Male","Home Office","South West (England)","270","250","30800","27370"
"In post","2022","Male","Home Office","Wales","320","300","29720","25360"
"In post","2022","Male","Home Office","West Midlands (England)","510","490","29100","25490"
"In post","2022","Male","Home Office","Yorkshire and The Humber","1850","1800","29300","25040"
"In post","2022","Male","Ministry of Defence","East Midlands (England)","910","900","30120","26670"
"In post","2022","Male","Ministry of Defence","East of England","2090","2060","33800","33000"
"In post","2022","Male","Ministry of Defence","London","2410","2380","42360","39420"
"In post","2022","Male","Ministry of Defence","North East (England)","130","120","25950","21170"
"In post","2022","Male","Ministry of Defence","North West (England)","960","940","31500","26670"
"In post","2022","Male","Ministry of Defence","Northern Ireland","630","620","23780","20560"
"In post","2022","Male","Ministry of Defence","Overseas","450","450","42850","40580"
"In post","2022","Male","Ministry of Defence","Scotland","2690","2620","31000","26670"
"In post","2022","Male","Ministry of Defence","South East (England)","5690","5590","36050","33300"
"In post","2022","Male","Ministry of Defence","South West (England)","13660","13410","38380","36810"
"In post","2022","Male","Ministry of Defence","Unknown","1710","1710","37670","33650"
"In post","2022","Male","Ministry of Defence","Wales","810","790","27770","26670"
"In post","2022","Male","Ministry of Defence","West Midlands (England)","1380","1370","30920","29200"
"In post","2022","Male","Ministry of Defence","Yorkshire and The Humber","1280","1250","28790","26670"
"In post","2022","Male","Ministry of Justice","East Midlands (England)","3360","3220","29110","26890"
"In post","2022","Male","Ministry of Justice","East of England","3290","3170","30390","29840"
"In post","2022","Male","Ministry of Justice","London","6450","6310","38520","34260"
"In post","2022","Male","Ministry of Justice","North East (England)","2200","2070","30160","28550"
"In post","2022","Male","Ministry of Justice","North West (England)","4460","4200","29960","27380"
"In post","2022","Male","Ministry of Justice","Scotland","270","260","28790","25120"
"In post","2022","Male","Ministry of Justice","South East (England)","4740","4570","31470","30890"
"In post","2022","Male","Ministry of Justice","South West (England)","2570","2450","29660","27470"
"In post","2022","Male","Ministry of Justice","Unknown","50","40","[c]","[c]"
"In post","2022","Male","Ministry of Justice","Wales","1760","1680","29970","27380"
"In post","2022","Male","Ministry of Justice","West Midlands (England)","4080","3910","29230","26380"
"In post","2022","Male","Ministry of Justice","Yorkshire and The Humber","4090","3890","30520","28200"
"In post","2022","Male","National Crime Agency","East Midlands (England)","110","110","40230","38540"
"In post","2022","Male","National Crime Agency","East of England","90","80","40290","39840"
"In post","2022","Male","National Crime Agency","London","880","870","46380","43630"
"In post","2022","Male","National Crime Agency","North East (England)","70","70","39830","36690"
"In post","2022","Male","National Crime Agency","North West (England)","670","670","38460","36740"
"In post","2022","Male","National Crime Agency","Northern Ireland","60","60","41420","39710"
"In post","2022","Male","National Crime Agency","Overseas","110","110","63790","61330"
"In post","2022","Male","National Crime Agency","Scotland","40","40","[c]","[c]"
"In post","2022","Male","National Crime Agency","South East (England)","290","280","41670","40110"
"In post","2022","Male","National Crime Agency","South West (England)","220","220","39740","36740"
"In post","2022","Male","National Crime Agency","Unknown","40","40","[c]","[c]"
"In post","2022","Male","National Crime Agency","Wales","40","40","[c]","[c]"
"In post","2022","Male","National Crime Agency","West Midlands (England)","290","280","40190","37750"
"In post","2022","Male","National Crime Agency","Yorkshire and The Humber","150","150","40070","36740"
"In post","2022","Male","Northern Ireland Office","London","40","40","[c]","[c]"
"In post","2022","Male","Northern Ireland Office","Northern Ireland","40","40","[c]","[c]"
"In post","2022","Male","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","60","60","53620","51360"
"In post","2022","Male","Office for Standards in Education, Children's Services and Skills","East of England","30","30","[c]","[c]"
"In post","2022","Male","Office for Standards in Education, Children's Services and Skills","London","100","100","52250","42850"
"In post","2022","Male","Office for Standards in Education, Children's Services and Skills","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","Office for Standards in Education, Children's Services and Skills","North West (England)","180","180","40250","32010"
"In post","2022","Male","Office for Standards in Education, Children's Services and Skills","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Male","Office for Standards in Education, Children's Services and Skills","South East (England)","40","40","[c]","[c]"
"In post","2022","Male","Office for Standards in Education, Children's Services and Skills","South West (England)","110","110","48060","39850"
"In post","2022","Male","Office for Standards in Education, Children's Services and Skills","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Male","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","50","50","[c]","[c]"
"In post","2022","Male","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Male","Office of Gas and Electricity Markets","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","Office of Gas and Electricity Markets","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Male","Office of Gas and Electricity Markets","London","400","400","50040","46160"
"In post","2022","Male","Office of Gas and Electricity Markets","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","Office of Gas and Electricity Markets","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","Office of Gas and Electricity Markets","Scotland","310","300","36330","30950"
"In post","2022","Male","Office of Gas and Electricity Markets","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Male","Office of Gas and Electricity Markets","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","Office of Qualifications and Examinations Regulation","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Male","Office of Qualifications and Examinations Regulation","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","Office of Qualifications and Examinations Regulation","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","Office of Qualifications and Examinations Regulation","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","Office of Qualifications and Examinations Regulation","West Midlands (England)","110","110","47190","46660"
"In post","2022","Male","Office of Rail and Road","London","120","110","58900","55430"
"In post","2022","Male","Office of Rail and Road","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","Office of Rail and Road","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Male","Office of Rail and Road","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","Office of Rail and Road","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","Office of Rail and Road","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Male","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"In post","2022","Male","Office of the Secretary of State for Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Male","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"In post","2022","Male","Office of the Secretary of State for Wales","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Male","Scottish Government","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","Scottish Government","London","[c]","[c]","[c]","[c]"
"In post","2022","Male","Scottish Government","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","Scottish Government","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Male","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Male","Scottish Government","Scotland","11720","11330","37790","35000"
"In post","2022","Male","Scottish Government","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Male","The National Archives","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","The National Archives","London","270","260","36030","32070"
"In post","2022","Male","The National Archives","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","The National Archives","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","UK Export Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","UK Export Finance","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Male","UK Export Finance","London","260","260","56860","52500"
"In post","2022","Male","UK Export Finance","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","UK Export Finance","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","UK Export Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Male","UK Export Finance","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Male","UK Export Finance","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","UK Export Finance","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","UK Export Finance","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Male","UK Export Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","UK Export Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Male","UK Statistics Authority","London","150","150","47290","41340"
"In post","2022","Male","UK Statistics Authority","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","UK Statistics Authority","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Male","UK Statistics Authority","South East (England)","1050","880","30070","23880"
"In post","2022","Male","UK Statistics Authority","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","UK Statistics Authority","Wales","1290","1270","38000","36840"
"In post","2022","Male","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2022","Male","Water Services Regulation Authority","London","40","40","[c]","[c]"
"In post","2022","Male","Water Services Regulation Authority","West Midlands (England)","80","80","51760","50220"
"In post","2022","Male","Welsh Government","London","[c]","[c]","[c]","[c]"
"In post","2022","Male","Welsh Government","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","Welsh Government","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Male","Welsh Government","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","Welsh Government","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","Welsh Government","Wales","2400","2340","43610","38160"
"In post","2022","Male","Welsh Government","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","Welsh Government","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Chancellor's other departments","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Attorney General's Departments","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Attorney General's Departments","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Attorney General's Departments","London","120","110","51280","51250"
"Leaver CS","2021","Female","Attorney General's Departments","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Attorney General's Departments","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Attorney General's Departments","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Attorney General's Departments","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Attorney General's Departments","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Attorney General's Departments","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Attorney General's Departments","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Cabinet Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Cabinet Office","London","100","90","45200","38640"
"Leaver CS","2021","Female","Cabinet Office","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Cabinet Office","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Cabinet Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Cabinet Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Cabinet Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Cabinet Office","Unknown","60","50","47040","32000"
"Leaver CS","2021","Female","Cabinet Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Chancellor's other departments","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
