"Status","Year","Disability","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared non-disabled","Digital, Data & Technology","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Digital, Data & Technology","Digital, Data and Technology","11300","10970","41740","38450"
"In post","2022","Declared non-disabled","Digital, Data & Technology","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Digital, Data & Technology","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Digital, Data & Technology","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Digital, Data & Technology","Knowledge and Information Management","600","580","32490","29670"
"In post","2022","Declared non-disabled","Digital, Data & Technology","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Digital, Data & Technology","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Digital, Data & Technology","Operational Delivery","350","330","38130","33930"
"In post","2022","Declared non-disabled","Digital, Data & Technology","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Digital, Data & Technology","Other","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","Digital, Data & Technology","Policy","140","140","45860","40720"
"In post","2022","Declared non-disabled","Digital, Data & Technology","Project Delivery","150","140","40760","36490"
"In post","2022","Declared non-disabled","Digital, Data & Technology","Property","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Digital, Data & Technology","Science and Engineering","920","860","39160","39650"
"In post","2022","Declared non-disabled","Digital, Data & Technology","Security","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Digital, Data & Technology","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Digital, Data & Technology","Tax","50","50","40310","40180"
"In post","2022","Declared non-disabled","Digital, Data & Technology","Unknown","1050","1040","50420","54700"
"In post","2022","Declared non-disabled","Finance","Commercial","460","430","37590","35310"
"In post","2022","Declared non-disabled","Finance","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Corporate Finance","100","90","46400","42940"
"In post","2022","Declared non-disabled","Finance","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Digital, Data and Technology","180","170","39960","36820"
"In post","2022","Declared non-disabled","Finance","Economics","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Finance","6120","5860","41540","37350"
"In post","2022","Declared non-disabled","Finance","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Operational Delivery","940","820","28310","22080"
"In post","2022","Declared non-disabled","Finance","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Other","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Policy","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Project Delivery","40","40","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Property","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Security","240","230","43130","37590"
"In post","2022","Declared non-disabled","Finance","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Tax","60","60","36030","37610"
"In post","2022","Declared non-disabled","Finance","Unknown","210","200","45900","40600"
"In post","2022","Declared non-disabled","Grants Management","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Grants Management","Operational Delivery","2080","1920","25020","21300"
"In post","2022","Declared non-disabled","Grants Management","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Economics","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Human Resources","5680","5380","39160","34610"
"In post","2022","Declared non-disabled","Human Resources","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Operational Delivery","1070","1000","30860","27570"
"In post","2022","Declared non-disabled","Human Resources","Other","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Property","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Security","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Tax","120","110","35240","33080"
"In post","2022","Declared non-disabled","Human Resources","Unknown","870","840","40770","35810"
"In post","2022","Declared non-disabled","Internal Audit","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Internal Audit","540","510","46720","43710"
"In post","2022","Declared non-disabled","Internal Audit","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Other","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Security","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Finance","60","50","27720","27350"
"In post","2022","Declared non-disabled","Legal","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Knowledge and Information Management","60","50","34370","27570"
"In post","2022","Declared non-disabled","Legal","Legal","5440","5060","56700","55610"
"In post","2022","Declared non-disabled","Legal","Operational Delivery","2120","1960","27610","26820"
"In post","2022","Declared non-disabled","Legal","Other","330","320","33650","27580"
"In post","2022","Declared non-disabled","Legal","Policy","60","60","47200","42360"
"In post","2022","Declared non-disabled","Legal","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Property","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Security","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Tax","220","210","42380","40180"
"In post","2022","Declared non-disabled","Legal","Unknown","140","130","64080","67700"
"In post","2022","Declared non-disabled","No function","Commercial","350","340","49640","46550"
"In post","2022","Declared non-disabled","No function","Communications","180","170","42020","40050"
"In post","2022","Declared non-disabled","No function","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Digital, Data and Technology","110","110","42540","41000"
"In post","2022","Declared non-disabled","No function","Economics","290","280","49460","52500"
"In post","2022","Declared non-disabled","No function","Finance","100","100","48300","49860"
"In post","2022","Declared non-disabled","No function","Geography","250","240","31930","33290"
"In post","2022","Declared non-disabled","No function","Human Resources","50","50","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Inspector of Education and Training","740","730","65690","70500"
"In post","2022","Declared non-disabled","No function","Intelligence Analysis","300","290","30870","28350"
"In post","2022","Declared non-disabled","No function","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","International Trade","870","860","48120","47980"
"In post","2022","Declared non-disabled","No function","Knowledge and Information Management","580","550","35240","31990"
"In post","2022","Declared non-disabled","No function","Legal","940","840","45560","44780"
"In post","2022","Declared non-disabled","No function","Medicine","320","280","78200","83320"
"In post","2022","Declared non-disabled","No function","Operational Delivery","132400","120780","28540","27570"
"In post","2022","Declared non-disabled","No function","Operational Research","240","230","45740","47010"
"In post","2022","Declared non-disabled","No function","Other","5200","4910","32110","27570"
"In post","2022","Declared non-disabled","No function","Planning","110","110","46640","41650"
"In post","2022","Declared non-disabled","No function","Planning Inspectors","270","240","56300","58810"
"In post","2022","Declared non-disabled","No function","Policy","16010","15560","47830","44540"
"In post","2022","Declared non-disabled","No function","Project Delivery","380","370","45520","41830"
"In post","2022","Declared non-disabled","No function","Property","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Psychology","1110","1070","36300","31180"
"In post","2022","Declared non-disabled","No function","Science and Engineering","5030","4820","40190","38070"
"In post","2022","Declared non-disabled","No function","Security","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Statistics","40","40","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Tax","7800","7410","37710","33370"
"In post","2022","Declared non-disabled","No function","Unknown","3580","3500","41810","34550"
"In post","2022","Declared non-disabled","No function","Veterinarian","300","290","43720","39920"
"In post","2022","Declared non-disabled","Project Delivery","Commercial","540","520","38320","36960"
"In post","2022","Declared non-disabled","Project Delivery","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Digital, Data and Technology","140","130","47070","47010"
"In post","2022","Declared non-disabled","Project Delivery","Economics","50","40","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Finance","180","170","45900","42800"
"In post","2022","Declared non-disabled","Project Delivery","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Inspector of Education and Training","60","50","75040","75480"
"In post","2022","Declared non-disabled","Project Delivery","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Knowledge and Information Management","70","70","41480","38600"
"In post","2022","Declared non-disabled","Project Delivery","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Operational Delivery","1370","1300","37370","34260"
"In post","2022","Declared non-disabled","Project Delivery","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Other","2420","2320","35420","30900"
"In post","2022","Declared non-disabled","Project Delivery","Policy","1270","1220","54840","55210"
"In post","2022","Declared non-disabled","Project Delivery","Project Delivery","9350","8960","43500","40520"
"In post","2022","Declared non-disabled","Project Delivery","Property","50","50","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Science and Engineering","2520","2470","39150","37810"
"In post","2022","Declared non-disabled","Project Delivery","Security","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Tax","380","350","35730","33370"
"In post","2022","Declared non-disabled","Project Delivery","Unknown","240","230","61450","54700"
"In post","2022","Declared non-disabled","Property","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Finance","60","60","46010","42300"
"In post","2022","Declared non-disabled","Property","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Operational Delivery","780","730","31670","26030"
"In post","2022","Declared non-disabled","Property","Other","180","180","27100","22230"
"In post","2022","Declared non-disabled","Property","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Project Delivery","50","50","47870","43010"
"In post","2022","Declared non-disabled","Property","Property","5040","4820","38780","34000"
"In post","2022","Declared non-disabled","Property","Security","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Unknown","80","80","46410","49700"
"In post","2022","Declared non-disabled","Security","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Security","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Security","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Security","Intelligence Analysis","690","670","38920","36140"
"In post","2022","Declared non-disabled","Security","Knowledge and Information Management","50","50","[c]","[c]"
"In post","2022","Declared non-disabled","Security","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Security","Other","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Security","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Security","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Security","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Security","Security","5350","5240","31730","28080"
"In post","2022","Declared non-disabled","Security","Unknown","570","550","35160","33300"
"In post","2022","Declared non-disabled","Unknown","Commercial","110","100","37850","35310"
"In post","2022","Declared non-disabled","Unknown","Communications","260","240","45830","42710"
"In post","2022","Declared non-disabled","Unknown","Counter Fraud","150","140","26960","25310"
"In post","2022","Declared non-disabled","Unknown","Digital, Data and Technology","1150","1120","48860","44970"
"In post","2022","Declared non-disabled","Unknown","Economics","130","130","50610","47470"
"In post","2022","Declared non-disabled","Unknown","Finance","1990","1930","38480","33300"
"In post","2022","Declared non-disabled","Unknown","Human Resources","610","570","40390","36620"
"In post","2022","Declared non-disabled","Unknown","Intelligence Analysis","1080","1020","29670","27370"
"In post","2022","Declared non-disabled","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Knowledge and Information Management","170","160","38540","37980"
"In post","2022","Declared non-disabled","Unknown","Legal","140","130","57970","61440"
"In post","2022","Declared non-disabled","Unknown","Medicine","1190","1050","46730","39030"
"In post","2022","Declared non-disabled","Unknown","Operational Delivery","20360","18720","29250","26030"
"In post","2022","Declared non-disabled","Unknown","Operational Research","50","50","51620","47880"
"In post","2022","Declared non-disabled","Unknown","Other","8930","8590","28250","24630"
"In post","2022","Declared non-disabled","Unknown","Planning","60","60","44770","38160"
"In post","2022","Declared non-disabled","Unknown","Policy","4440","4280","47360","42550"
"In post","2022","Declared non-disabled","Unknown","Project Delivery","1380","1330","44870","41950"
"In post","2022","Declared non-disabled","Unknown","Property","70","70","40780","38160"
"In post","2022","Declared non-disabled","Unknown","Science and Engineering","1390","1350","36280","33000"
"In post","2022","Declared non-disabled","Unknown","Security","270","260","30430","28650"
"In post","2022","Declared non-disabled","Unknown","Social Research","140","140","48180","44620"
"In post","2022","Declared non-disabled","Unknown","Statistics","130","130","42830","40100"
"In post","2022","Declared non-disabled","Unknown","Unknown","9180","8840","41120","36130"
"In post","2022","Declared non-disabled","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Economics","50","50","[c]","[c]"
"In post","2022","Undeclared","Analysis","Geography","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Other","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Social Research","40","40","[c]","[c]"
"In post","2022","Undeclared","Analysis","Statistics","70","70","44410","42430"
"In post","2022","Undeclared","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Commercial","Commercial","190","190","39990","37400"
"In post","2022","Undeclared","Commercial","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Commercial","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Commercial","Other","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Commercial","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Commercial","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","Communications","140","130","40710","37910"
"In post","2022","Undeclared","Communications","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","Operational Delivery","70","70","29880","26820"
"In post","2022","Undeclared","Communications","Other","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","Tax","80","80","29350","26820"
"In post","2022","Undeclared","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Counter Fraud","330","300","29800","27570"
"In post","2022","Undeclared","Counter Fraud","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Legal","230","220","35440","33370"
"In post","2022","Undeclared","Counter Fraud","Operational Delivery","200","190","30740","28920"
"In post","2022","Undeclared","Counter Fraud","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Other","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Tax","140","130","46110","40870"
"In post","2022","Undeclared","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Debt","Operational Delivery","170","150","24720","22080"
"In post","2022","Undeclared","Debt","Other","140","120","22230","21260"
"In post","2022","Undeclared","Debt","Tax","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data & Technology","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data & Technology","Digital, Data and Technology","990","970","40690","37710"
"In post","2022","Undeclared","Digital, Data & Technology","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data & Technology","Knowledge and Information Management","80","80","32330","30570"
"In post","2022","Undeclared","Digital, Data & Technology","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data & Technology","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data & Technology","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data & Technology","Other","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data & Technology","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data & Technology","Tax","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data & Technology","Unknown","60","60","48530","42560"
"In post","2022","Undeclared","Finance","Commercial","30","30","[c]","[c]"
"In post","2022","Undeclared","Finance","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Economics","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Finance","460","440","40880","36970"
"In post","2022","Undeclared","Finance","Operational Delivery","80","70","29340","22080"
"In post","2022","Undeclared","Finance","Other","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Property","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Security","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Tax","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Grants Management","Operational Delivery","50","40","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Human Resources","450","430","37740","34260"
"In post","2022","Undeclared","Human Resources","Operational Delivery","70","60","28480","27570"
"In post","2022","Undeclared","Human Resources","Other","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Tax","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Unknown","70","70","36770","33220"
"In post","2022","Undeclared","Internal Audit","Internal Audit","50","50","52180","49980"
"In post","2022","Undeclared","Internal Audit","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Other","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Security","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Legal","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Legal","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Legal","Legal","220","200","58740","60960"
"In post","2022","Undeclared","Legal","Operational Delivery","40","40","[c]","[c]"
"In post","2022","Undeclared","Legal","Other","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Legal","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Legal","Tax","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","No function","Commercial","60","60","51400","50190"
"In post","2022","Undeclared","No function","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","No function","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","No function","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","No function","Economics","40","40","[c]","[c]"
"In post","2022","Undeclared","No function","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","No function","Geography","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","No function","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","No function","Intelligence Analysis","70","70","31090","28960"
"In post","2022","Undeclared","No function","International Trade","50","40","[c]","[c]"
"In post","2022","Undeclared","No function","Knowledge and Information Management","40","30","[c]","[c]"
"In post","2022","Undeclared","No function","Legal","100","90","46570","44780"
"In post","2022","Undeclared","No function","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","No function","Operational Delivery","12770","11640","29120","27570"
"In post","2022","Undeclared","No function","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","No function","Other","290","280","30180","27570"
"In post","2022","Undeclared","No function","Planning","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","No function","Policy","1290","1270","46540","42470"
"In post","2022","Undeclared","No function","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","No function","Property","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","No function","Psychology","130","120","37050","31180"
"In post","2022","Undeclared","No function","Science and Engineering","230","220","35510","32350"
"In post","2022","Undeclared","No function","Tax","620","580","40280","35980"
"In post","2022","Undeclared","No function","Unknown","220","220","40610","34550"
"In post","2022","Undeclared","No function","Veterinarian","40","40","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","Commercial","50","50","43330","42010"
"In post","2022","Undeclared","Project Delivery","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","Economics","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","Operational Delivery","60","50","36070","36190"
"In post","2022","Undeclared","Project Delivery","Other","210","200","33660","31980"
"In post","2022","Undeclared","Project Delivery","Policy","90","90","55680","55210"
"In post","2022","Undeclared","Project Delivery","Project Delivery","640","620","43080","40580"
"In post","2022","Undeclared","Project Delivery","Property","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","Science and Engineering","250","240","41170","40340"
"In post","2022","Undeclared","Project Delivery","Security","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","Tax","40","40","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Property","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Property","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Property","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Property","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Property","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Property","Operational Delivery","70","60","31630","26800"
"In post","2022","Undeclared","Property","Other","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Property","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Property","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Property","Property","530","500","38600","34320"
"In post","2022","Undeclared","Property","Security","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Security","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Security","Intelligence Analysis","90","80","39660","37000"
"In post","2022","Undeclared","Security","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Security","Other","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Security","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Security","Security","720","710","34410","35200"
"In post","2022","Undeclared","Security","Unknown","50","50","[c]","[c]"
"In post","2022","Undeclared","Unknown","Commercial","[c]","[c]","[c]","[c]"
