"Status","Year","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Blackburn with Darwen","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackburn with Darwen","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackburn with Darwen","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackpool","Heterosexual / straight","500","490","25780","21260"
"New entrant CS","2022","Blackpool","LGBO","50","50","[c]","[c]"
"New entrant CS","2022","Blackpool","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackpool","Unknown","120","120","25950","21260"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","Heterosexual / straight","90","80","28290","27090"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","Unknown","40","30","[c]","[c]"
"New entrant CS","2022","Bradford","Heterosexual / straight","290","280","23870","21250"
"New entrant CS","2022","Bradford","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bradford","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bradford","Unknown","270","250","23750","21250"
"New entrant CS","2022","Breckland and South Norfolk","Heterosexual / straight","50","50","[c]","[c]"
"New entrant CS","2022","Breckland and South Norfolk","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Breckland and South Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Breckland and South Norfolk","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brent","Heterosexual / straight","70","70","31810","31060"
"New entrant CS","2022","Brent","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brent","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brent","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Bridgend and Neath Port Talbot","Heterosexual / straight","70","60","25540","21260"
"New entrant CS","2022","Bridgend and Neath Port Talbot","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bridgend and Neath Port Talbot","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bridgend and Neath Port Talbot","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Brighton and Hove","Heterosexual / straight","60","60","27170","25120"
"New entrant CS","2022","Brighton and Hove","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brighton and Hove","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brighton and Hove","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Bristol, City of","Heterosexual / straight","650","630","32400","29270"
"New entrant CS","2022","Bristol, City of","LGBO","100","90","29660","26820"
"New entrant CS","2022","Bristol, City of","Undeclared","100","90","33900","30730"
"New entrant CS","2022","Bristol, City of","Unknown","300","280","28980","25000"
"New entrant CS","2022","Bromley","Heterosexual / straight","100","90","32410","31060"
"New entrant CS","2022","Bromley","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bromley","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bromley","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Buckinghamshire","Heterosexual / straight","150","140","30000","28140"
"New entrant CS","2022","Buckinghamshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Buckinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Buckinghamshire","Unknown","60","60","29850","24620"
"New entrant CS","2022","Caithness and Sutherland, and Ross and Cromarty","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Caithness and Sutherland, and Ross and Cromarty","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Caithness and Sutherland, and Ross and Cromarty","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Calderdale and Kirklees","Heterosexual / straight","150","140","27440","27570"
"New entrant CS","2022","Calderdale and Kirklees","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Calderdale and Kirklees","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Calderdale and Kirklees","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Cambridgeshire CC","Heterosexual / straight","280","270","28670","26140"
"New entrant CS","2022","Cambridgeshire CC","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cambridgeshire CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cambridgeshire CC","Unknown","120","110","27790","24920"
"New entrant CS","2022","Camden and City of London","Heterosexual / straight","100","100","39880","36580"
"New entrant CS","2022","Camden and City of London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Camden and City of London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Camden and City of London","Unknown","100","100","35470","28310"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","Heterosexual / straight","730","710","29270","25030"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","LGBO","90","90","25860","23160"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","Undeclared","50","50","[c]","[c]"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","Unknown","390","380","25400","23140"
"New entrant CS","2022","Causeway Coast and Glens","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Causeway Coast and Glens","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Causeway Coast and Glens","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Bedfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Bedfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Bedfordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Bedfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Hampshire","Heterosexual / straight","250","250","30920","27570"
"New entrant CS","2022","Central Hampshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Hampshire","Unknown","190","190","30740","26350"
"New entrant CS","2022","Central Valleys","Heterosexual / straight","190","190","27670","27570"
"New entrant CS","2022","Central Valleys","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Valleys","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Valleys","Unknown","60","60","26660","27570"
"New entrant CS","2022","Cheshire East","Heterosexual / straight","130","120","26120","23140"
"New entrant CS","2022","Cheshire East","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire East","Unknown","70","70","23960","21300"
"New entrant CS","2022","Cheshire West and Chester","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2022","Cheshire West and Chester","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire West and Chester","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire West and Chester","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Chorley and West Lancashire","Heterosexual / straight","120","120","25260","23140"
"New entrant CS","2022","Chorley and West Lancashire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chorley and West Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chorley and West Lancashire","Unknown","80","80","24050","23140"
"New entrant CS","2022","City of Edinburgh","Heterosexual / straight","1000","980","31910","27570"
"New entrant CS","2022","City of Edinburgh","LGBO","160","160","29910","27230"
"New entrant CS","2022","City of Edinburgh","Undeclared","90","90","31850","27570"
"New entrant CS","2022","City of Edinburgh","Unknown","870","840","32180","27230"
"New entrant CS","2022","Clackmannanshire and Fife","Heterosexual / straight","70","70","26990","27570"
"New entrant CS","2022","Clackmannanshire and Fife","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Clackmannanshire and Fife","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Clackmannanshire and Fife","Unknown","60","60","23530","21640"
"New entrant CS","2022","Conwy and Denbighshire","Heterosexual / straight","60","60","31610","27570"
"New entrant CS","2022","Conwy and Denbighshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Conwy and Denbighshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Conwy and Denbighshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Heterosexual / straight","180","170","25800","21260"
"New entrant CS","2022","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Unknown","50","40","[c]","[c]"
"New entrant CS","2022","Coventry","Heterosexual / straight","230","220","31890","29360"
"New entrant CS","2022","Coventry","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Coventry","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Coventry","Unknown","80","80","32650","29360"
"New entrant CS","2022","Croydon","Heterosexual / straight","340","340","33850","30750"
"New entrant CS","2022","Croydon","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Croydon","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Croydon","Unknown","500","490","34760","30600"
"New entrant CS","2022","Darlington","Heterosexual / straight","180","170","32220","29360"
"New entrant CS","2022","Darlington","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Darlington","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Darlington","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Derby","Heterosexual / straight","130","120","24500","21260"
"New entrant CS","2022","Derby","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derby","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derby","Unknown","70","60","26220","26130"
"New entrant CS","2022","Derry City and Strabane","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derry City and Strabane","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derry City and Strabane","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Heterosexual / straight","370","360","27950","24150"
"New entrant CS","2022","Devon CC","LGBO","50","50","[c]","[c]"
"New entrant CS","2022","Devon CC","Undeclared","60","60","29250","24670"
"New entrant CS","2022","Devon CC","Unknown","140","130","25170","23140"
"New entrant CS","2022","Dorset","Heterosexual / straight","160","150","25630","24210"
"New entrant CS","2022","Dorset","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset","Unknown","80","80","24530","23140"
"New entrant CS","2022","Dudley","Heterosexual / straight","100","90","24630","21260"
"New entrant CS","2022","Dudley","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dudley","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dudley","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dumfries and Galloway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dumfries and Galloway","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dumfries and Galloway","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dumfries and Galloway","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Heterosexual / straight","330","320","25170","23140"
"New entrant CS","2022","Durham","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Unknown","240","240","23590","22010"
"New entrant CS","2022","Ealing","Heterosexual / straight","50","50","[c]","[c]"
"New entrant CS","2022","Ealing","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ealing","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ealing","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Ayrshire and North Ayrshire mainland","Heterosexual / straight","110","100","24240","21260"
"New entrant CS","2022","East Ayrshire and North Ayrshire mainland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Ayrshire and North Ayrshire mainland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Ayrshire and North Ayrshire mainland","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","East Cumbria","Heterosexual / straight","90","80","29030","24920"
"New entrant CS","2022","East Cumbria","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Cumbria","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","East Derbyshire","Heterosexual / straight","50","40","[c]","[c]"
"New entrant CS","2022","East Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Heterosexual / straight","130","130","27710","23540"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","110","110","25150","22630"
"New entrant CS","2022","East Kent","Heterosexual / straight","210","200","25870","24250"
"New entrant CS","2022","East Kent","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Kent","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Kent","Unknown","200","180","25290","24880"
"New entrant CS","2022","East Lancashire","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2022","East Lancashire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Lothian and Midlothian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Lothian and Midlothian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Lothian and Midlothian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Merseyside","Heterosexual / straight","120","120","29100","27570"
"New entrant CS","2022","East Merseyside","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Merseyside","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","East Riding of Yorkshire","Heterosexual / straight","160","160","25170","23140"
"New entrant CS","2022","East Riding of Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Riding of Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Riding of Yorkshire","Unknown","80","80","23890","23140"
"New entrant CS","2022","East Surrey","Heterosexual / straight","130","120","29600","31020"
"New entrant CS","2022","East Surrey","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Surrey","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Surrey","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","East Sussex CC","Heterosexual / straight","190","190","25180","21260"
"New entrant CS","2022","East Sussex CC","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Sussex CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Sussex CC","Unknown","60","60","24620","23520"
"New entrant CS","2022","Enfield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Enfield","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Enfield","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Enfield","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Haven Gateway","Heterosexual / straight","70","70","32740","29290"
"New entrant CS","2022","Essex Haven Gateway","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Haven Gateway","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Haven Gateway","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","Essex Thames Gateway","Heterosexual / straight","110","110","25400","24250"
"New entrant CS","2022","Essex Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Thames Gateway","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Falkirk","Heterosexual / straight","80","80","24740","21640"
"New entrant CS","2022","Falkirk","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Falkirk","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Falkirk","Unknown","70","70","22860","21640"
"New entrant CS","2022","Fermanagh and Omagh","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Fermanagh and Omagh","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Flintshire and Wrexham","Heterosexual / straight","200","200","24230","23140"
"New entrant CS","2022","Flintshire and Wrexham","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Flintshire and Wrexham","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Flintshire and Wrexham","Unknown","60","60","24760","21260"
"New entrant CS","2022","Glasgow City","Heterosexual / straight","1400","1370","30480","27230"
"New entrant CS","2022","Glasgow City","LGBO","220","210","28090","27230"
"New entrant CS","2022","Glasgow City","Undeclared","100","100","29840","27230"
"New entrant CS","2022","Glasgow City","Unknown","810","790","29130","27230"
"New entrant CS","2022","Gloucestershire CC","Heterosexual / straight","130","120","28560","26350"
"New entrant CS","2022","Gloucestershire CC","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire CC","Unknown","60","50","27010","26350"
"New entrant CS","2022","Greater Manchester North East","Heterosexual / straight","80","80","26170","24800"
"New entrant CS","2022","Greater Manchester North East","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester North East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester North East","Unknown","70","60","26770","26130"
"New entrant CS","2022","Greater Manchester North West","Heterosexual / straight","190","180","24540","23140"
"New entrant CS","2022","Greater Manchester North West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester North West","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester North West","Unknown","60","60","27180","25480"
"New entrant CS","2022","Greater Manchester South East","Heterosexual / straight","70","60","24650","22510"
"New entrant CS","2022","Greater Manchester South East","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester South East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester South East","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Greater Manchester South West","Heterosexual / straight","690","660","28030","26590"
"New entrant CS","2022","Greater Manchester South West","LGBO","80","80","26760","25820"
"New entrant CS","2022","Greater Manchester South West","Undeclared","40","40","[c]","[c]"
"New entrant CS","2022","Greater Manchester South West","Unknown","620","600","28690","25120"
"New entrant CS","2022","Gwent Valleys","Heterosexual / straight","60","50","28390","27570"
"New entrant CS","2022","Gwent Valleys","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gwent Valleys","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gwent Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gwynedd","Heterosexual / straight","60","50","25080","21260"
"New entrant CS","2022","Gwynedd","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gwynedd","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gwynedd","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hackney and Newham","Heterosexual / straight","320","310","35130","31060"
"New entrant CS","2022","Hackney and Newham","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hackney and Newham","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hackney and Newham","Unknown","190","190","35550","31060"
"New entrant CS","2022","Haringey and Islington","Heterosexual / straight","170","170","31560","31060"
"New entrant CS","2022","Haringey and Islington","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Haringey and Islington","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Haringey and Islington","Unknown","130","120","30700","30520"
"New entrant CS","2022","Harrow and Hillingdon","Heterosexual / straight","100","90","29640","30950"
"New entrant CS","2022","Harrow and Hillingdon","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Harrow and Hillingdon","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Harrow and Hillingdon","Unknown","110","100","29730","28650"
"New entrant CS","2022","Hartlepool and Stockton-on-Tees","Heterosexual / straight","190","180","25770","23170"
"New entrant CS","2022","Hartlepool and Stockton-on-Tees","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hartlepool and Stockton-on-Tees","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hartlepool and Stockton-on-Tees","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Heart of Essex","Heterosexual / straight","160","150","29710","26140"
"New entrant CS","2022","Heart of Essex","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heart of Essex","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heart of Essex","Unknown","100","90","23900","24620"
"New entrant CS","2022","Herefordshire, County of","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2022","Herefordshire, County of","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, County of","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hertfordshire CC","Heterosexual / straight","290","290","30420","29290"
"New entrant CS","2022","Hertfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hertfordshire CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hertfordshire CC","Unknown","90","90","27900","25340"
"New entrant CS","2022","Hounslow and Richmond upon Thames","Heterosexual / straight","210","210","31500","30120"
"New entrant CS","2022","Hounslow and Richmond upon Thames","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hounslow and Richmond upon Thames","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hounslow and Richmond upon Thames","Unknown","190","190","29120","28700"
"New entrant CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Heterosexual / straight","60","60","27250","26030"
"New entrant CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Heterosexual / straight","90","90","27000","26350"
"New entrant CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Isle of Anglesey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Anglesey","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Anglesey","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Anglesey","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Wight","Heterosexual / straight","80","80","23610","23140"
"New entrant CS","2022","Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kensington & Chelsea and Hammersmith & Fulham","Heterosexual / straight","120","120","31050","30520"
"New entrant CS","2022","Kensington & Chelsea and Hammersmith & Fulham","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kensington & Chelsea and Hammersmith & Fulham","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kensington & Chelsea and Hammersmith & Fulham","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Kent Thames Gateway","Heterosexual / straight","90","90","25860","25480"
"New entrant CS","2022","Kent Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent Thames Gateway","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent Thames Gateway","Unknown","100","90","27160","28140"
"New entrant CS","2022","Kingston upon Hull, City of","Heterosexual / straight","160","150","25780","23140"
"New entrant CS","2022","Kingston upon Hull, City of","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kingston upon Hull, City of","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kingston upon Hull, City of","Unknown","70","60","23690","23140"
"New entrant CS","2022","Lambeth","Heterosexual / straight","550","530","38480","32330"
"New entrant CS","2022","Lambeth","LGBO","60","60","38240","32330"
"New entrant CS","2022","Lambeth","Undeclared","70","70","41150","32330"
"New entrant CS","2022","Lambeth","Unknown","110","100","37450","31060"
"New entrant CS","2022","Lancaster and Wyre","Heterosexual / straight","60","60","24980","21260"
"New entrant CS","2022","Lancaster and Wyre","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancaster and Wyre","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancaster and Wyre","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","Leeds","Heterosexual / straight","1170","1130","30790","27570"
"New entrant CS","2022","Leeds","LGBO","110","110","31660","27570"
"New entrant CS","2022","Leeds","Undeclared","220","140","32430","28970"
"New entrant CS","2022","Leeds","Unknown","840","810","30530","26590"
"New entrant CS","2022","Leicester","Heterosexual / straight","270","260","24290","22200"
"New entrant CS","2022","Leicester","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicester","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicester","Unknown","120","120","23900","21260"
"New entrant CS","2022","Leicestershire CC and Rutland","Heterosexual / straight","190","180","26400","23140"
"New entrant CS","2022","Leicestershire CC and Rutland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire CC and Rutland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire CC and Rutland","Unknown","90","90","23360","21680"
"New entrant CS","2022","Lewisham and Southwark","Heterosexual / straight","200","190","36480","31530"
"New entrant CS","2022","Lewisham and Southwark","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lewisham and Southwark","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lewisham and Southwark","Unknown","80","80","34760","30130"
"New entrant CS","2022","Lincolnshire CC","Heterosexual / straight","340","330","27340","25710"
