"Status","Year","Parent_department","Sex","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Department for Business, Energy and Industrial Strategy","Female","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Female","West Central Scotland","50","40","30540","30950"
"In post","2022","Department for Business, Energy and Industrial Strategy","Female","West Midlands","400","380","34200","30790"
"In post","2022","Department for Business, Energy and Industrial Strategy","Female","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Female","West Yorkshire","100","100","31610","30950"
"In post","2022","Department for Business, Energy and Industrial Strategy","Male","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Male","Berkshire, Buckinghamshire and Oxfordshire","50","40","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Male","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Male","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Male","Derbyshire and Nottinghamshire","80","70","32460","30950"
"In post","2022","Department for Business, Energy and Industrial Strategy","Male","Devon","1140","1100","41260","39750"
"In post","2022","Department for Business, Energy and Industrial Strategy","Male","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Male","East Anglia","50","50","33500","32730"
"In post","2022","Department for Business, Energy and Industrial Strategy","Male","East Wales","1430","1390","38340","36240"
"In post","2022","Department for Business, Energy and Industrial Strategy","Male","Eastern Scotland","80","80","31960","27010"
"In post","2022","Department for Business, Energy and Industrial Strategy","Male","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Male","Gloucestershire, Wiltshire and Bath/Bristol area","110","110","41610","38520"
"In post","2022","Department for Business, Energy and Industrial Strategy","Male","Greater Manchester","280","270","37840","36060"
"In post","2022","Department for Business, Energy and Industrial Strategy","Male","Hampshire and Isle of Wight","40","40","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Male","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Male","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Male","Inner London - East","110","110","45870","43730"
"In post","2022","Department for Business, Energy and Industrial Strategy","Male","Inner London - West","2780","2750","50550","53380"
"In post","2022","Department for Business, Energy and Industrial Strategy","Male","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Male","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Male","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Male","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Male","North Eastern Scotland","70","70","49130","39700"
"In post","2022","Department for Business, Energy and Industrial Strategy","Male","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Male","Northern Ireland","30","30","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Male","Northumberland, and Tyne and Wear","80","80","34690","30950"
"In post","2022","Department for Business, Energy and Industrial Strategy","Male","Outer London - South","30","30","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Male","Outer London - West and North West","70","70","43160","40270"
"In post","2022","Department for Business, Energy and Industrial Strategy","Male","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Male","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Male","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Male","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Male","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Male","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Male","West Central Scotland","50","40","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Male","West Midlands","320","310","35860","32060"
"In post","2022","Department for Business, Energy and Industrial Strategy","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Male","West Yorkshire","90","80","33910","30970"
"In post","2022","Department for Digital, Culture, Media and Sport","Female","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Female","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Female","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Female","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Female","Greater Manchester","50","50","39770","34020"
"In post","2022","Department for Digital, Culture, Media and Sport","Female","Inner London - West","980","960","47130","51730"
"In post","2022","Department for Digital, Culture, Media and Sport","Female","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Female","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Female","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Female","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Female","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Male","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Male","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Male","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Male","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Male","Greater Manchester","60","60","43390","36780"
"In post","2022","Department for Digital, Culture, Media and Sport","Male","Inner London - West","800","800","48360","51730"
"In post","2022","Department for Digital, Culture, Media and Sport","Male","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Male","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Male","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Male","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Male","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Female","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Female","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Female","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Female","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Female","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Female","Derbyshire and Nottinghamshire","220","210","40260","36780"
"In post","2022","Department for Education","Female","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Female","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Female","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Female","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Female","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Female","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Female","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Female","Gloucestershire, Wiltshire and Bath/Bristol area","200","190","42370","36780"
"In post","2022","Department for Education","Female","Greater Manchester","710","690","40050","36500"
"In post","2022","Department for Education","Female","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Female","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Female","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Female","Inner London - West","1540","1450","49430","53420"
"In post","2022","Department for Education","Female","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Female","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Female","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Female","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Female","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Female","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Female","Northumberland, and Tyne and Wear","70","70","36600","36500"
"In post","2022","Department for Education","Female","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Female","Outer London - South","40","40","[c]","[c]"
"In post","2022","Department for Education","Female","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Female","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Female","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Female","South Yorkshire","860","800","39800","36500"
"In post","2022","Department for Education","Female","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Female","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Female","Tees Valley and Durham","520","490","37370","36500"
"In post","2022","Department for Education","Female","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Female","West Midlands","810","780","39350","36500"
"In post","2022","Department for Education","Female","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Female","West Yorkshire","60","60","41530","36960"
"In post","2022","Department for Education","Male","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Male","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Male","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Male","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Male","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Male","Derbyshire and Nottinghamshire","140","140","43140","37790"
"In post","2022","Department for Education","Male","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Male","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Male","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Male","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Male","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Male","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Male","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Male","Gloucestershire, Wiltshire and Bath/Bristol area","120","120","42890","40230"
"In post","2022","Department for Education","Male","Greater Manchester","530","530","40150","36500"
"In post","2022","Department for Education","Male","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Male","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Male","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Male","Inner London - West","910","900","51680","53420"
"In post","2022","Department for Education","Male","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Male","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Male","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Male","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Male","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Male","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Male","Northumberland, and Tyne and Wear","60","60","41950","36940"
"In post","2022","Department for Education","Male","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Male","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Male","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Male","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Male","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Male","South Yorkshire","670","670","41000","36780"
"In post","2022","Department for Education","Male","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Male","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Male","Tees Valley and Durham","300","300","39970","36780"
"In post","2022","Department for Education","Male","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Male","West Midlands","570","570","41810","36960"
"In post","2022","Department for Education","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Male","West Yorkshire","60","50","47440","49860"
"In post","2022","Department for Environment, Food and Rural Affairs","Female","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Female","Berkshire, Buckinghamshire and Oxfordshire","190","180","34610","29700"
"In post","2022","Department for Environment, Food and Rural Affairs","Female","Cheshire","230","210","34800","29720"
"In post","2022","Department for Environment, Food and Rural Affairs","Female","Cornwall and Isles of Scilly","50","50","32240","30270"
"In post","2022","Department for Environment, Food and Rural Affairs","Female","Cumbria","710","610","25420","21300"
"In post","2022","Department for Environment, Food and Rural Affairs","Female","Derbyshire and Nottinghamshire","130","120","31600","29180"
"In post","2022","Department for Environment, Food and Rural Affairs","Female","Devon","340","300","29200","25320"
"In post","2022","Department for Environment, Food and Rural Affairs","Female","Dorset and Somerset","140","130","31790","29750"
"In post","2022","Department for Environment, Food and Rural Affairs","Female","East Anglia","400","370","33050","29750"
"In post","2022","Department for Environment, Food and Rural Affairs","Female","East Wales","80","80","28650","24920"
"In post","2022","Department for Environment, Food and Rural Affairs","Female","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Female","Eastern Scotland","40","40","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Female","Essex","30","30","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Female","Gloucestershire, Wiltshire and Bath/Bristol area","660","620","37470","35900"
"In post","2022","Department for Environment, Food and Rural Affairs","Female","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Female","Hampshire and Isle of Wight","40","30","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Female","Herefordshire, Worcestershire and Warwickshire","300","270","31010","26520"
"In post","2022","Department for Environment, Food and Rural Affairs","Female","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Female","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Female","Inner London - West","1520","1450","44330","38900"
"In post","2022","Department for Environment, Food and Rural Affairs","Female","Kent","40","40","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Female","Lancashire","100","90","31960","29180"
"In post","2022","Department for Environment, Food and Rural Affairs","Female","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Female","Lincolnshire","40","30","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Female","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Female","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Female","North Yorkshire","500","470","34320","30320"
"In post","2022","Department for Environment, Food and Rural Affairs","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Female","Northumberland, and Tyne and Wear","410","370","30550","26520"
"In post","2022","Department for Environment, Food and Rural Affairs","Female","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Female","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Female","Outer London - West and North West","40","40","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Female","Shropshire and Staffordshire","100","100","30520","26520"
"In post","2022","Department for Environment, Food and Rural Affairs","Female","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Female","Southern Scotland","40","40","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Female","Surrey, East and West Sussex","580","550","34450","29890"
"In post","2022","Department for Environment, Food and Rural Affairs","Female","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Female","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Female","West Midlands","50","50","38530","35900"
"In post","2022","Department for Environment, Food and Rural Affairs","Female","West Wales and The Valleys","160","150","27750","24920"
"In post","2022","Department for Environment, Food and Rural Affairs","Female","West Yorkshire","110","100","34440","29720"
"In post","2022","Department for Environment, Food and Rural Affairs","Male","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Male","Berkshire, Buckinghamshire and Oxfordshire","190","180","36510","33710"
"In post","2022","Department for Environment, Food and Rural Affairs","Male","Cheshire","170","170","37540","35900"
"In post","2022","Department for Environment, Food and Rural Affairs","Male","Cornwall and Isles of Scilly","50","50","34190","29360"
"In post","2022","Department for Environment, Food and Rural Affairs","Male","Cumbria","390","380","26690","21300"
"In post","2022","Department for Environment, Food and Rural Affairs","Male","Derbyshire and Nottinghamshire","90","90","29860","26730"
"In post","2022","Department for Environment, Food and Rural Affairs","Male","Devon","240","230","32350","26580"
"In post","2022","Department for Environment, Food and Rural Affairs","Male","Dorset and Somerset","110","110","37380","35900"
"In post","2022","Department for Environment, Food and Rural Affairs","Male","East Anglia","410","400","35550","32230"
"In post","2022","Department for Environment, Food and Rural Affairs","Male","East Wales","50","50","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Male","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Male","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Male","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Male","Gloucestershire, Wiltshire and Bath/Bristol area","490","470","40090","36970"
"In post","2022","Department for Environment, Food and Rural Affairs","Male","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Male","Hampshire and Isle of Wight","30","30","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Male","Herefordshire, Worcestershire and Warwickshire","190","180","34050","29180"
"In post","2022","Department for Environment, Food and Rural Affairs","Male","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Male","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Male","Inner London - West","1270","1260","44930","39680"
"In post","2022","Department for Environment, Food and Rural Affairs","Male","Kent","30","30","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Male","Lancashire","50","40","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Male","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Male","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Male","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Male","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Male","North Yorkshire","500","490","35580","32160"
"In post","2022","Department for Environment, Food and Rural Affairs","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Male","Northumberland, and Tyne and Wear","370","360","31320","26470"
"In post","2022","Department for Environment, Food and Rural Affairs","Male","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Male","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Male","Outer London - West and North West","50","50","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Male","Shropshire and Staffordshire","60","60","33680","29610"
"In post","2022","Department for Environment, Food and Rural Affairs","Male","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Male","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Male","Surrey, East and West Sussex","400","390","39250","34080"
"In post","2022","Department for Environment, Food and Rural Affairs","Male","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Male","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Male","West Midlands","40","40","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Male","West Wales and The Valleys","80","70","29610","26300"
"In post","2022","Department for Environment, Food and Rural Affairs","Male","West Yorkshire","80","80","31630","29280"
"In post","2022","Department for International Trade","Female","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Female","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Female","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Female","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Female","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Female","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Female","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Female","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Female","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Female","Inner London - West","1230","1210","45220","39930"
"In post","2022","Department for International Trade","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Female","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Female","Overseas","50","50","54900","53750"
"In post","2022","Department for International Trade","Female","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Female","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Female","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Female","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Female","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Male","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Male","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Male","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Male","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Male","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Male","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Male","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Male","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Male","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Male","Inner London - West","1270","1260","47370","41950"
"In post","2022","Department for International Trade","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Male","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Male","Overseas","120","120","55570","53410"
"In post","2022","Department for International Trade","Male","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Male","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Male","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Male","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Male","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Female","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Female","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Female","Cheshire","40","40","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Female","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Female","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Female","Derbyshire and Nottinghamshire","40","40","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Female","Devon","30","30","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Female","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Female","East Anglia","30","30","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Female","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Female","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Female","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Female","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Female","Gloucestershire, Wiltshire and Bath/Bristol area","290","260","33450","30190"
"In post","2022","Department for Levelling Up, Housing and Communities","Female","Greater Manchester","40","40","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Female","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Female","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Female","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Female","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Female","Inner London - West","1130","1100","48350","53130"
