"Status","Year","Age","Parent_department","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","Unknown","50","50","[c]","[c]"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","White","550","550","39380","34020"
"In post","2022","20-29","Department for Education","Asian","220","210","33410","29730"
"In post","2022","20-29","Department for Education","Black","50","50","34290","32590"
"In post","2022","20-29","Department for Education","Mixed","80","80","36140","32910"
"In post","2022","20-29","Department for Education","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Education","Unknown","270","270","35520","32940"
"In post","2022","20-29","Department for Education","White","1150","1140","35580","32970"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs","Asian","120","120","31990","32560"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs","Black","30","30","[c]","[c]"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs","Mixed","80","80","31300","29530"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs","Undeclared","60","60","30980","29180"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs","Unknown","560","550","28410","24920"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs","White","1670","1650","31000","29180"
"In post","2022","20-29","Department for International Trade","Asian","90","90","35970","33640"
"In post","2022","20-29","Department for International Trade","Black","40","40","[c]","[c]"
"In post","2022","20-29","Department for International Trade","Mixed","50","50","37010","32120"
"In post","2022","20-29","Department for International Trade","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for International Trade","Unknown","310","300","38020","35560"
"In post","2022","20-29","Department for International Trade","White","510","510","38860","38160"
"In post","2022","20-29","Department for Levelling Up, Housing and Communities","Asian","100","100","34720","33210"
"In post","2022","20-29","Department for Levelling Up, Housing and Communities","Black","50","50","[c]","[c]"
"In post","2022","20-29","Department for Levelling Up, Housing and Communities","Mixed","40","40","[c]","[c]"
"In post","2022","20-29","Department for Levelling Up, Housing and Communities","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Levelling Up, Housing and Communities","Unknown","200","200","35930","33210"
"In post","2022","20-29","Department for Levelling Up, Housing and Communities","White","630","630","38090","33210"
"In post","2022","20-29","Department for Transport","Asian","150","150","32850","30730"
"In post","2022","20-29","Department for Transport","Black","50","50","[c]","[c]"
"In post","2022","20-29","Department for Transport","Mixed","70","70","33660","34710"
"In post","2022","20-29","Department for Transport","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Transport","Undeclared","80","80","30630","27390"
"In post","2022","20-29","Department for Transport","Unknown","590","570","29170","26410"
"In post","2022","20-29","Department for Transport","White","1310","1280","30940","26840"
"In post","2022","20-29","Department for Work and Pensions","Asian","1690","1660","27640","27570"
"In post","2022","20-29","Department for Work and Pensions","Black","590","580","29190","31060"
"In post","2022","20-29","Department for Work and Pensions","Mixed","410","400","27240","27570"
"In post","2022","20-29","Department for Work and Pensions","Other ethnicity","90","80","28690","27570"
"In post","2022","20-29","Department for Work and Pensions","Undeclared","200","190","27870","27570"
"In post","2022","20-29","Department for Work and Pensions","Unknown","1190","1160","27560","27570"
"In post","2022","20-29","Department for Work and Pensions","White","6880","6750","26460","27570"
"In post","2022","20-29","Department of Health and Social Care","Asian","340","320","30850","28590"
"In post","2022","20-29","Department of Health and Social Care","Black","150","140","31380","29260"
"In post","2022","20-29","Department of Health and Social Care","Mixed","100","100","31770","28970"
"In post","2022","20-29","Department of Health and Social Care","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department of Health and Social Care","Undeclared","50","50","30600","28590"
"In post","2022","20-29","Department of Health and Social Care","Unknown","730","730","37620","32790"
"In post","2022","20-29","Department of Health and Social Care","White","1460","1430","33440","32330"
"In post","2022","20-29","Estyn","Asian","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Estyn","Black","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Estyn","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Estyn","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Estyn","White","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Food Standards Agency","Asian","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Food Standards Agency","Black","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Food Standards Agency","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Food Standards Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Food Standards Agency","White","110","110","32140","30350"
"In post","2022","20-29","Foreign, Commonwealth and Development Office","Asian","90","90","33500","32710"
"In post","2022","20-29","Foreign, Commonwealth and Development Office","Black","50","50","[c]","[c]"
"In post","2022","20-29","Foreign, Commonwealth and Development Office","Mixed","80","80","35910","34580"
"In post","2022","20-29","Foreign, Commonwealth and Development Office","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Foreign, Commonwealth and Development Office","Unknown","260","260","35880","34440"
"In post","2022","20-29","Foreign, Commonwealth and Development Office","White","750","750","34120","33560"
"In post","2022","20-29","HM Land Registry","Asian","40","40","[c]","[c]"
"In post","2022","20-29","HM Land Registry","Black","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Land Registry","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Land Registry","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Land Registry","Unknown","330","320","25840","22600"
"In post","2022","20-29","HM Land Registry","White","710","690","26100","27130"
"In post","2022","20-29","HM Revenue and Customs","Asian","1410","1380","28880","26590"
"In post","2022","20-29","HM Revenue and Customs","Black","260","250","30800","30750"
"In post","2022","20-29","HM Revenue and Customs","Mixed","250","240","31190","30750"
"In post","2022","20-29","HM Revenue and Customs","Other ethnicity","50","50","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Undeclared","110","110","32250","33080"
"In post","2022","20-29","HM Revenue and Customs","Unknown","4340","4240","27170","26590"
"In post","2022","20-29","HM Revenue and Customs","White","5750","5660","29740","26820"
"In post","2022","20-29","HM Treasury","Asian","120","120","36790","32960"
"In post","2022","20-29","HM Treasury","Black","40","40","[c]","[c]"
"In post","2022","20-29","HM Treasury","Mixed","50","50","35370","32320"
"In post","2022","20-29","HM Treasury","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Treasury","Undeclared","40","40","[c]","[c]"
"In post","2022","20-29","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Treasury","White","770","770","39110","33110"
"In post","2022","20-29","Home Office","Asian","510","500","29450","28650"
"In post","2022","20-29","Home Office","Black","140","140","31710","28810"
"In post","2022","20-29","Home Office","Mixed","110","110","33980","28740"
"In post","2022","20-29","Home Office","Other ethnicity","40","40","[c]","[c]"
"In post","2022","20-29","Home Office","Undeclared","70","70","28960","25130"
"In post","2022","20-29","Home Office","Unknown","1840","1830","29640","25630"
"In post","2022","20-29","Home Office","White","2830","2780","28910","24890"
"In post","2022","20-29","Ministry of Defence","Asian","230","230","30800","28700"
"In post","2022","20-29","Ministry of Defence","Black","70","70","29770","28050"
"In post","2022","20-29","Ministry of Defence","Mixed","150","140","30350","29230"
"In post","2022","20-29","Ministry of Defence","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Ministry of Defence","Undeclared","200","200","31680","29930"
"In post","2022","20-29","Ministry of Defence","Unknown","1600","1590","28520","26740"
"In post","2022","20-29","Ministry of Defence","White","5430","5400","29020","27540"
"In post","2022","20-29","Ministry of Justice","Asian","760","740","26290","24090"
"In post","2022","20-29","Ministry of Justice","Black","450","440","28010","27060"
"In post","2022","20-29","Ministry of Justice","Mixed","480","470","27220","25920"
"In post","2022","20-29","Ministry of Justice","Other ethnicity","80","80","27890","27060"
"In post","2022","20-29","Ministry of Justice","Undeclared","200","200","28980","27070"
"In post","2022","20-29","Ministry of Justice","Unknown","4130","4060","26100","24270"
"In post","2022","20-29","Ministry of Justice","White","9640","9520","26520","25120"
"In post","2022","20-29","National Crime Agency","Asian","50","50","33160","32520"
"In post","2022","20-29","National Crime Agency","Black","[c]","[c]","[c]","[c]"
"In post","2022","20-29","National Crime Agency","Mixed","30","30","[c]","[c]"
"In post","2022","20-29","National Crime Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","20-29","National Crime Agency","Undeclared","40","40","[c]","[c]"
"In post","2022","20-29","National Crime Agency","Unknown","70","70","32740","32260"
"In post","2022","20-29","National Crime Agency","White","670","670","33690","32770"
"In post","2022","20-29","Northern Ireland Office","Asian","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Northern Ireland Office","Black","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Northern Ireland Office","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Northern Ireland Office","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Northern Ireland Office","White","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office for Standards in Education, Children's Services and Skills","Asian","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office for Standards in Education, Children's Services and Skills","Black","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office for Standards in Education, Children's Services and Skills","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office for Standards in Education, Children's Services and Skills","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office for Standards in Education, Children's Services and Skills","White","110","110","29570","25880"
"In post","2022","20-29","Office of Gas and Electricity Markets","Asian","60","60","31460","27310"
"In post","2022","20-29","Office of Gas and Electricity Markets","Black","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office of Gas and Electricity Markets","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office of Gas and Electricity Markets","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office of Gas and Electricity Markets","Unknown","30","30","[c]","[c]"
"In post","2022","20-29","Office of Gas and Electricity Markets","White","250","250","30300","29040"
"In post","2022","20-29","Office of Qualifications and Examinations Regulation","Asian","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office of Qualifications and Examinations Regulation","Black","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office of Qualifications and Examinations Regulation","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office of Qualifications and Examinations Regulation","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office of Qualifications and Examinations Regulation","White","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office of Rail and Road","Asian","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office of Rail and Road","Black","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office of Rail and Road","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office of Rail and Road","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office of Rail and Road","White","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office of the Secretary of State for Scotland","Asian","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office of the Secretary of State for Scotland","Black","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office of the Secretary of State for Scotland","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office of the Secretary of State for Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office of the Secretary of State for Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office of the Secretary of State for Scotland","White","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office of the Secretary of State for Wales","Asian","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office of the Secretary of State for Wales","Black","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office of the Secretary of State for Wales","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office of the Secretary of State for Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office of the Secretary of State for Wales","White","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Scottish Government","Asian","60","60","29140","27580"
"In post","2022","20-29","Scottish Government","Black","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Scottish Government","Mixed","30","30","[c]","[c]"
"In post","2022","20-29","Scottish Government","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Scottish Government","Undeclared","40","40","[c]","[c]"
"In post","2022","20-29","Scottish Government","Unknown","1610","1580","27260","25930"
"In post","2022","20-29","Scottish Government","White","2590","2560","29360","27230"
"In post","2022","20-29","The National Archives","Asian","[c]","[c]","[c]","[c]"
"In post","2022","20-29","The National Archives","Black","[c]","[c]","[c]","[c]"
"In post","2022","20-29","The National Archives","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","20-29","The National Archives","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","20-29","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","The National Archives","White","60","60","26910","24400"
"In post","2022","20-29","UK Export Finance","Asian","[c]","[c]","[c]","[c]"
"In post","2022","20-29","UK Export Finance","Black","[c]","[c]","[c]","[c]"
"In post","2022","20-29","UK Export Finance","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","20-29","UK Export Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","20-29","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","UK Export Finance","White","60","60","37830","33430"
"In post","2022","20-29","UK Statistics Authority","Asian","70","70","30230","30710"
"In post","2022","20-29","UK Statistics Authority","Black","[c]","[c]","[c]","[c]"
"In post","2022","20-29","UK Statistics Authority","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","20-29","UK Statistics Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","20-29","UK Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","UK Statistics Authority","Unknown","270","260","29400","30210"
"In post","2022","20-29","UK Statistics Authority","White","890","870","31270","30710"
"In post","2022","20-29","UK Supreme Court","Asian","[c]","[c]","[c]","[c]"
"In post","2022","20-29","UK Supreme Court","Black","[c]","[c]","[c]","[c]"
"In post","2022","20-29","UK Supreme Court","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","20-29","UK Supreme Court","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","20-29","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","UK Supreme Court","White","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Water Services Regulation Authority","Asian","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Water Services Regulation Authority","Black","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Water Services Regulation Authority","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Water Services Regulation Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Water Services Regulation Authority","White","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Welsh Government","Asian","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Welsh Government","Black","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Welsh Government","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Welsh Government","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Welsh Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Welsh Government","Unknown","60","60","27360","25250"
"In post","2022","20-29","Welsh Government","White","470","460","28640","25860"
"In post","2022","30-39","Attorney General's Departments","Asian","260","250","43750","48080"
"In post","2022","30-39","Attorney General's Departments","Black","120","110","38160","33090"
"In post","2022","30-39","Attorney General's Departments","Mixed","70","70","44100","49580"
"In post","2022","30-39","Attorney General's Departments","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Attorney General's Departments","Undeclared","50","40","[c]","[c]"
"In post","2022","30-39","Attorney General's Departments","Unknown","220","210","47550","50500"
"In post","2022","30-39","Attorney General's Departments","White","1430","1350","45000","48830"
"In post","2022","30-39","Cabinet Office","Asian","200","190","48070","49000"
"In post","2022","30-39","Cabinet Office","Black","60","60","44700","40600"
"In post","2022","30-39","Cabinet Office","Mixed","80","80","47860","52100"
"In post","2022","30-39","Cabinet Office","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Cabinet Office","Undeclared","70","70","47730","54700"
"In post","2022","30-39","Cabinet Office","Unknown","850","840","51080","54700"
"In post","2022","30-39","Cabinet Office","White","1560","1520","47150","49700"
"In post","2022","30-39","Chancellor's other departments","Asian","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Chancellor's other departments","Black","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Chancellor's other departments","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Chancellor's other departments","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Chancellor's other departments","White","70","70","58030","51150"
"In post","2022","30-39","Charity Commission","Asian","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Charity Commission","Black","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Charity Commission","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Charity Commission","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Charity Commission","Unknown","40","40","[c]","[c]"
"In post","2022","30-39","Charity Commission","White","70","70","33320","29160"
"In post","2022","30-39","Competition and Markets Authority","Asian","50","40","[c]","[c]"
"In post","2022","30-39","Competition and Markets Authority","Black","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Competition and Markets Authority","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Competition and Markets Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Competition and Markets Authority","White","210","200","63410","59870"
"In post","2022","30-39","Department for Business, Energy and Industrial Strategy","Asian","270","270","41580","40050"
"In post","2022","30-39","Department for Business, Energy and Industrial Strategy","Black","110","110","40240","37560"
"In post","2022","30-39","Department for Business, Energy and Industrial Strategy","Mixed","110","110","45130","41000"
"In post","2022","30-39","Department for Business, Energy and Industrial Strategy","Other ethnicity","30","30","[c]","[c]"
"In post","2022","30-39","Department for Business, Energy and Industrial Strategy","Undeclared","150","150","45140","42400"
"In post","2022","30-39","Department for Business, Energy and Industrial Strategy","Unknown","540","520","37700","34810"
"In post","2022","30-39","Department for Business, Energy and Industrial Strategy","White","2480","2390","43590","40050"
"In post","2022","30-39","Department for Digital, Culture, Media and Sport","Asian","60","60","48330","51730"
"In post","2022","30-39","Department for Digital, Culture, Media and Sport","Black","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Digital, Culture, Media and Sport","Mixed","50","50","[c]","[c]"
"In post","2022","30-39","Department for Digital, Culture, Media and Sport","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Digital, Culture, Media and Sport","Unknown","60","60","49960","51730"
"In post","2022","30-39","Department for Digital, Culture, Media and Sport","White","490","480","51140","51730"
"In post","2022","30-39","Department for Education","Asian","280","270","40800","36780"
"In post","2022","30-39","Department for Education","Black","90","90","40340","36780"
"In post","2022","30-39","Department for Education","Mixed","70","60","45080","45540"
"In post","2022","30-39","Department for Education","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Education","Undeclared","90","80","45170","45400"
"In post","2022","30-39","Department for Education","Unknown","250","240","43790","40510"
"In post","2022","30-39","Department for Education","White","1610","1540","44210","41990"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Asian","120","120","37790","35900"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Black","50","50","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Mixed","70","60","39260","36970"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Undeclared","90","90","36680","35900"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Unknown","590","550","34120","30040"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","White","1970","1880","36880","35900"
"In post","2022","30-39","Department for International Trade","Asian","90","80","47340","51710"
"In post","2022","30-39","Department for International Trade","Black","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for International Trade","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for International Trade","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for International Trade","Undeclared","30","30","[c]","[c]"
"In post","2022","30-39","Department for International Trade","Unknown","230","230","49270","51710"
"In post","2022","30-39","Department for International Trade","White","420","420","51870","51970"
"In post","2022","30-39","Department for Levelling Up, Housing and Communities","Asian","80","80","44840","39600"
"In post","2022","30-39","Department for Levelling Up, Housing and Communities","Black","60","50","42370","39600"
"In post","2022","30-39","Department for Levelling Up, Housing and Communities","Mixed","30","30","[c]","[c]"
"In post","2022","30-39","Department for Levelling Up, Housing and Communities","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Levelling Up, Housing and Communities","Unknown","150","150","48660","49700"
"In post","2022","30-39","Department for Levelling Up, Housing and Communities","White","750","720","47200","48200"
"In post","2022","30-39","Department for Transport","Asian","180","170","38820","35060"
"In post","2022","30-39","Department for Transport","Black","60","60","38370","35060"
"In post","2022","30-39","Department for Transport","Mixed","80","70","37490","34710"
"In post","2022","30-39","Department for Transport","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Transport","Undeclared","220","210","34580","31250"
"In post","2022","30-39","Department for Transport","Unknown","640","600","33350","26700"
"In post","2022","30-39","Department for Transport","White","2580","2410","33010","26780"
"In post","2022","30-39","Department for Work and Pensions","Asian","1880","1750","28440","27570"
"In post","2022","30-39","Department for Work and Pensions","Black","770","730","29240","29290"
"In post","2022","30-39","Department for Work and Pensions","Mixed","410","380","28760","27570"
"In post","2022","30-39","Department for Work and Pensions","Other ethnicity","80","80","29230","29290"
"In post","2022","30-39","Department for Work and Pensions","Undeclared","580","540","28910","27570"
"In post","2022","30-39","Department for Work and Pensions","Unknown","1620","1480","29770","27570"
"In post","2022","30-39","Department for Work and Pensions","White","10070","9270","28220","27570"
"In post","2022","30-39","Department of Health and Social Care","Asian","370","350","38890","33400"
"In post","2022","30-39","Department of Health and Social Care","Black","170","160","37660","36330"
"In post","2022","30-39","Department of Health and Social Care","Mixed","100","90","47270","47150"
"In post","2022","30-39","Department of Health and Social Care","Other ethnicity","30","30","[c]","[c]"
"In post","2022","30-39","Department of Health and Social Care","Undeclared","100","90","40720","40060"
"In post","2022","30-39","Department of Health and Social Care","Unknown","600","580","47550","49530"
"In post","2022","30-39","Department of Health and Social Care","White","1580","1500","44330","40650"
"In post","2022","30-39","Estyn","Asian","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Estyn","Black","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Estyn","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Estyn","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Estyn","White","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Food Standards Agency","Asian","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Food Standards Agency","Black","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Food Standards Agency","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Food Standards Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Food Standards Agency","White","270","260","37710","37350"
"In post","2022","30-39","Foreign, Commonwealth and Development Office","Asian","130","120","43010","38860"
"In post","2022","30-39","Foreign, Commonwealth and Development Office","Black","50","50","[c]","[c]"
"In post","2022","30-39","Foreign, Commonwealth and Development Office","Mixed","80","80","48890","52400"
"In post","2022","30-39","Foreign, Commonwealth and Development Office","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Foreign, Commonwealth and Development Office","Undeclared","70","70","45870","41200"
"In post","2022","30-39","Foreign, Commonwealth and Development Office","Unknown","440","440","49010","51500"
"In post","2022","30-39","Foreign, Commonwealth and Development Office","White","1380","1360","46950","49370"
"In post","2022","30-39","HM Land Registry","Asian","50","50","28970","27130"
"In post","2022","30-39","HM Land Registry","Black","[c]","[c]","[c]","[c]"
"In post","2022","30-39","HM Land Registry","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","30-39","HM Land Registry","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","30-39","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","30-39","HM Land Registry","Unknown","250","240","28440","27130"
"In post","2022","30-39","HM Land Registry","White","710","670","30110","27130"
"In post","2022","30-39","HM Revenue and Customs","Asian","1730","1660","33640","33080"
"In post","2022","30-39","HM Revenue and Customs","Black","450","440","32560","33080"
"In post","2022","30-39","HM Revenue and Customs","Mixed","270","260","36880","33080"
"In post","2022","30-39","HM Revenue and Customs","Other ethnicity","60","50","36710","33370"
"In post","2022","30-39","HM Revenue and Customs","Undeclared","380","360","36220","33370"
"In post","2022","30-39","HM Revenue and Customs","Unknown","4140","3950","30480","26820"
"In post","2022","30-39","HM Revenue and Customs","White","9280","8880","34700","33080"
"In post","2022","30-39","HM Treasury","Asian","90","90","52280","53070"
"In post","2022","30-39","HM Treasury","Black","[c]","[c]","[c]","[c]"
"In post","2022","30-39","HM Treasury","Mixed","40","40","[c]","[c]"
"In post","2022","30-39","HM Treasury","Other ethnicity","[c]","[c]","[c]","[c]"
