"Status","Year","Ethnicity","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","9700","9260","42530","39990"
"In post","2022","White","Department for Digital, Culture, Media and Sport","1440","1410","48190","51730"
"In post","2022","White","Department for Education","6070","5830","44490","40300"
"In post","2022","White","Department for Environment, Food and Rural Affairs","9180","8700","36480","32560"
"In post","2022","White","Department for International Trade","1490","1470","48420","50500"
"In post","2022","White","Department for Levelling Up, Housing and Communities","2830","2720","46270","46120"
"In post","2022","White","Department for Transport","11730","10790","33010","26780"
"In post","2022","White","Department for Work and Pensions","69400","61980","28380","27570"
"In post","2022","White","Department of Health and Social Care","6620","6230","45930","40650"
"In post","2022","White","Estyn","110","100","58930","75480"
"In post","2022","White","Food Standards Agency","1160","1130","37730","32830"
"In post","2022","White","Foreign, Commonwealth and Development Office","5690","5540","48890","45490"
"In post","2022","White","HM Land Registry","4970","4480","31830","27130"
"In post","2022","White","HM Revenue and Customs","44170","40740","34440","33080"
"In post","2022","White","HM Treasury","2050","1990","49390","52360"
"In post","2022","White","Home Office","23150","21590","32670","27370"
"In post","2022","White","Ministry of Defence","45240","43630","34530","33000"
"In post","2022","White","Ministry of Justice","61570","57540","30780","28140"
"In post","2022","White","National Crime Agency","4250","4140","40970","38210"
"In post","2022","White","Northern Ireland Office","110","110","46000","41750"
"In post","2022","White","Office for Standards in Education, Children's Services and Skills","1560","1500","51430","51360"
"In post","2022","White","Office of Gas and Electricity Markets","930","910","44150","37580"
"In post","2022","White","Office of Qualifications and Examinations Regulation","230","220","46500","42000"
"In post","2022","White","Office of Rail and Road","250","240","55990","55430"
"In post","2022","White","Office of the Secretary of State for Scotland","70","60","51600","53240"
"In post","2022","White","Office of the Secretary of State for Wales","30","30","[c]","[c]"
"In post","2022","White","Scottish Government","16720","15960","39300","35000"
"In post","2022","White","The National Archives","360","350","36680","34260"
"In post","2022","White","UK Export Finance","310","310","56020","52500"
"In post","2022","White","UK Statistics Authority","4470","4000","34280","30710"
"In post","2022","White","UK Supreme Court","30","30","[c]","[c]"
"In post","2022","White","Water Services Regulation Authority","190","180","59410","54890"
"In post","2022","White","Welsh Government","5350","5050","41990","38160"
"Leaver CS","2021","Asian","Attorney General's Departments","40","30","[c]","[c]"
"Leaver CS","2021","Asian","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for Education","30","30","[c]","[c]"
"Leaver CS","2021","Asian","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for Work and Pensions","250","220","25760","25110"
"Leaver CS","2021","Asian","Department of Health and Social Care","140","130","35380","29470"
"Leaver CS","2021","Asian","ESTYN","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","HM Revenue and Customs","260","210","[c]","[c]"
"Leaver CS","2021","Asian","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Home Office","120","100","28090","27760"
"Leaver CS","2021","Asian","Ministry of Defence","30","30","[c]","[c]"
"Leaver CS","2021","Asian","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Ministry of Justice","170","150","25740","22680"
"Leaver CS","2021","Asian","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Wales Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Work and Pensions","120","110","26850","25110"
"Leaver CS","2021","Black","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","ESTYN","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Revenue and Customs","70","60","[c]","[c]"
"Leaver CS","2021","Black","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Home Office","60","50","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Defence","40","30","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Justice","170","160","27630","23500"
"Leaver CS","2021","Black","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Wales Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","ESTYN","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Wales Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department for Work and Pensions","70","60","25450","25110"
"Leaver CS","2021","Mixed","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","ESTYN","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","40","40","[c]","[c]"
"Leaver CS","2021","Mixed","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Home Office","40","40","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","100","90","[c]","[c]"
"Leaver CS","2021","Mixed","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Wales Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","ESTYN","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Ministry of Justice","30","30","[c]","[c]"
"Leaver CS","2021","Other ethnicity","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for International Trade","60","60","22160","18200"
"Leaver CS","2021","Undeclared","Department for Transport","50","40","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Work and Pensions","190","150","27440","26890"
"Leaver CS","2021","Undeclared","Department of Health and Social Care","90","70","34820","34530"
"Leaver CS","2021","Undeclared","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Revenue and Customs","330","290","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Home Office","90","70","32410","29080"
"Leaver CS","2021","Undeclared","Ministry of Defence","180","160","35850","34440"
"Leaver CS","2021","Undeclared","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Justice","120","110","31220","22570"
"Leaver CS","2021","Undeclared","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","United Kingdom Statistics Authority","110","100","26440","19170"
"Leaver CS","2021","Undeclared","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Attorney General's Departments","70","60","48260","55000"
"Leaver CS","2021","Unknown","Cabinet Office","200","200","48400","33630"
"Leaver CS","2021","Unknown","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","200","190","35540","27010"
"Leaver CS","2021","Unknown","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education","80","80","40760","36870"
"Leaver CS","2021","Unknown","Department for Environment, Food and Rural Affairs","500","470","33470","27760"
"Leaver CS","2021","Unknown","Department for International Trade","40","40","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Transport","150","140","29280","22580"
"Leaver CS","2021","Unknown","Department for Work and Pensions","850","800","27820","27570"
"Leaver CS","2021","Unknown","Department of Health and Social Care","160","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Foreign, Commonwealth and Development Office","50","30","[c]","[c]"
"Leaver CS","2021","Unknown","HM Land Registry","60","50","32300","25850"
"Leaver CS","2021","Unknown","HM Revenue and Customs","1450","1270","27290","24500"
"Leaver CS","2021","Unknown","Home Office","140","130","27060","24880"
"Leaver CS","2021","Unknown","Ministry of Defence","530","510","31370","29700"
"Leaver CS","2021","Unknown","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Justice","1510","1430","24550","19930"
"Leaver CS","2021","Unknown","National Crime Agency","30","30","[c]","[c]"
"Leaver CS","2021","Unknown","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government","390","350","32500","28170"
"Leaver CS","2021","Unknown","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Attorney General's Departments","260","230","48690","52110"
"Leaver CS","2021","White","Cabinet Office","120","120","48910","41590"
"Leaver CS","2021","White","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Competition and Markets Authority","50","50","57000","55030"
"Leaver CS","2021","White","Department for Business, Energy and Industrial Strategy","250","230","43080","39250"
"Leaver CS","2021","White","Department for Digital, Culture, Media and Sport","40","40","[c]","[c]"
"Leaver CS","2021","White","Department for Education","210","200","45450","40640"
"Leaver CS","2021","White","Department for Environment, Food and Rural Affairs","50","40","[c]","[c]"
"Leaver CS","2021","White","Department for International Trade","40","40","[c]","[c]"
"Leaver CS","2021","White","Department for Transport","490","400","30080","26380"
"Leaver CS","2021","White","Department for Work and Pensions","3010","2470","26770","26120"
"Leaver CS","2021","White","Department of Health and Social Care","580","500","43170","36690"
"Leaver CS","2021","White","ESTYN","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Food Standards Agency","40","40","[c]","[c]"
"Leaver CS","2021","White","Foreign, Commonwealth and Development Office","200","100","44210","40420"
"Leaver CS","2021","White","HM Land Registry","190","150","31440","27130"
"Leaver CS","2021","White","HM Revenue and Customs","3540","2900","30950","26180"
"Leaver CS","2021","White","HM Treasury","90","80","[c]","[c]"
"Leaver CS","2021","White","Home Office","880","750","30850","25310"
"Leaver CS","2021","White","Ministry of Defence","2420","2270","31990","28940"
"Leaver CS","2021","White","Ministry of Housing, Communities and Local Government","100","90","44540","41290"
"Leaver CS","2021","White","Ministry of Justice","3760","3340","26270","20650"
"Leaver CS","2021","White","National Crime Agency","130","130","45320","42430"
"Leaver CS","2021","White","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Office for Standards in Education","100","90","54110","51360"
"Leaver CS","2021","White","Office of Gas and Electricity Markets","50","50","45680","39870"
"Leaver CS","2021","White","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Scottish Government","510","460","37320","33620"
"Leaver CS","2021","White","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","United Kingdom Statistics Authority","170","140","29910","23050"
"Leaver CS","2021","White","Wales Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Welsh Government","130","110","43410","37410"
"Leaver CS","2022","Asian","Attorney General's Departments","60","60","38610","33100"
"Leaver CS","2022","Asian","Cabinet Office","50","50","49910","43060"
"Leaver CS","2022","Asian","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","50","40","[c]","[c]"
"Leaver CS","2022","Asian","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
