"Status","Year","Parent_department","Region_ITL1","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Charity Commission","North West (England)","Black","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","North West (England)","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","North West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","North West (England)","Unknown","100","90","29890","25330"
"In post","2022","Charity Commission","North West (England)","White","240","220","32380","29160"
"In post","2022","Charity Commission","South West (England)","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","South West (England)","Black","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","South West (England)","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","South West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","South West (England)","White","30","30","[c]","[c]"
"In post","2022","Charity Commission","Wales","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Wales","Black","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Wales","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Wales","White","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","London","Asian","110","110","48930","42290"
"In post","2022","Competition and Markets Authority","London","Black","40","40","[c]","[c]"
"In post","2022","Competition and Markets Authority","London","Mixed","40","30","[c]","[c]"
"In post","2022","Competition and Markets Authority","London","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","London","Unknown","50","50","[c]","[c]"
"In post","2022","Competition and Markets Authority","London","White","520","500","65500","60140"
"In post","2022","Competition and Markets Authority","Northern Ireland","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Northern Ireland","Black","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Northern Ireland","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Northern Ireland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Northern Ireland","White","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Scotland","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Scotland","Black","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Scotland","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Scotland","White","50","50","[c]","[c]"
"In post","2022","Competition and Markets Authority","Wales","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Wales","Black","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Wales","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Wales","White","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Black","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Unknown","50","50","27210","24250"
"In post","2022","Department for Business, Energy and Industrial Strategy","East Midlands (England)","White","150","140","32600","31000"
"In post","2022","Department for Business, Energy and Industrial Strategy","East of England","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","East of England","Black","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","East of England","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","East of England","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","East of England","Unknown","50","50","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","East of England","White","140","130","35380","34500"
"In post","2022","Department for Business, Energy and Industrial Strategy","London","Asian","650","640","43410","40050"
"In post","2022","Department for Business, Energy and Industrial Strategy","London","Black","380","380","40780","36720"
"In post","2022","Department for Business, Energy and Industrial Strategy","London","Mixed","260","250","46010","41670"
"In post","2022","Department for Business, Energy and Industrial Strategy","London","Other ethnicity","80","80","46330","41320"
"In post","2022","Department for Business, Energy and Industrial Strategy","London","Undeclared","260","260","51610","53380"
"In post","2022","Department for Business, Energy and Industrial Strategy","London","Unknown","580","570","45270","40220"
"In post","2022","Department for Business, Energy and Industrial Strategy","London","White","3750","3650","51220","53380"
"In post","2022","Department for Business, Energy and Industrial Strategy","North East (England)","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","North East (England)","Black","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","North East (England)","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","North East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","North East (England)","Unknown","40","40","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","North East (England)","White","160","150","33120","30950"
"In post","2022","Department for Business, Energy and Industrial Strategy","North West (England)","Asian","40","30","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","North West (England)","Black","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","North West (England)","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","North West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","North West (England)","Unknown","120","120","31920","30360"
"In post","2022","Department for Business, Energy and Industrial Strategy","North West (England)","White","460","440","37070","34500"
"In post","2022","Department for Business, Energy and Industrial Strategy","Northern Ireland","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Northern Ireland","Black","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Northern Ireland","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Northern Ireland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Northern Ireland","White","30","30","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Overseas","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Overseas","Black","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Overseas","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Overseas","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Overseas","White","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Scotland","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Scotland","Black","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Scotland","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Scotland","Unknown","50","50","27780","21130"
"In post","2022","Department for Business, Energy and Industrial Strategy","Scotland","White","320","300","37240","32730"
"In post","2022","Department for Business, Energy and Industrial Strategy","South East (England)","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","South East (England)","Black","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","South East (England)","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","South East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","South East (England)","Unknown","40","40","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","South East (England)","White","190","180","36180","35070"
"In post","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Black","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Mixed","30","30","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Undeclared","110","110","42230","40040"
"In post","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Unknown","170","160","36330","36550"
"In post","2022","Department for Business, Energy and Industrial Strategy","South West (England)","White","1730","1650","40330","39650"
"In post","2022","Department for Business, Energy and Industrial Strategy","Wales","Asian","60","60","31790","30530"
"In post","2022","Department for Business, Energy and Industrial Strategy","Wales","Black","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Wales","Mixed","40","30","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Wales","Undeclared","120","110","36270","35840"
"In post","2022","Department for Business, Energy and Industrial Strategy","Wales","Unknown","520","490","33990","27380"
"In post","2022","Department for Business, Energy and Industrial Strategy","Wales","White","2230","2080","35270","30660"
"In post","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Asian","120","110","30390","28560"
"In post","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Black","40","40","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Unknown","160","150","30460","26290"
"In post","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","White","370","350","38030","35830"
"In post","2022","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Black","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Unknown","50","40","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","White","130","120","34760","33000"
"In post","2022","Department for Digital, Culture, Media and Sport","East Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","East Midlands (England)","Black","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","East Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","East Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","East Midlands (England)","White","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","London","Asian","150","140","44740","39020"
"In post","2022","Department for Digital, Culture, Media and Sport","London","Black","100","100","38730","34020"
"In post","2022","Department for Digital, Culture, Media and Sport","London","Mixed","90","90","45490","38020"
"In post","2022","Department for Digital, Culture, Media and Sport","London","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","London","Undeclared","50","40","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","London","Unknown","120","120","45830","41970"
"In post","2022","Department for Digital, Culture, Media and Sport","London","White","1260","1240","49130","51730"
"In post","2022","Department for Digital, Culture, Media and Sport","North East (England)","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","North East (England)","Black","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","North East (England)","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","North East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","North East (England)","White","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","North West (England)","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","North West (England)","Black","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","North West (England)","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","North West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","North West (England)","White","90","90","41690","34960"
"In post","2022","Department for Digital, Culture, Media and Sport","Northern Ireland","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Northern Ireland","Black","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Northern Ireland","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Northern Ireland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Northern Ireland","White","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Scotland","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Scotland","Black","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Scotland","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Scotland","White","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","South West (England)","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","South West (England)","Black","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","South West (England)","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","South West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","South West (England)","White","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Wales","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Wales","Black","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Wales","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Wales","White","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","West Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","West Midlands (England)","Black","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","West Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","West Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","West Midlands (England)","White","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Black","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","White","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East Midlands (England)","Black","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East Midlands (England)","White","280","260","42430","37270"
"In post","2022","Department for Education","East of England","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East of England","Black","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East of England","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East of England","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East of England","White","60","60","50050","50660"
"In post","2022","Department for Education","London","Asian","300","290","44470","40780"
"In post","2022","Department for Education","London","Black","170","170","42180","40230"
"In post","2022","Department for Education","London","Mixed","100","100","47700","45250"
"In post","2022","Department for Education","London","Other ethnicity","40","40","[c]","[c]"
"In post","2022","Department for Education","London","Undeclared","90","90","49640","53420"
"In post","2022","Department for Education","London","Unknown","330","320","47720","45250"
"In post","2022","Department for Education","London","White","1500","1440","53210","53420"
"In post","2022","Department for Education","North East (England)","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North East (England)","Black","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North East (England)","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North East (England)","Unknown","60","60","37100","36500"
"In post","2022","Department for Education","North East (England)","White","830","790","38660","36500"
"In post","2022","Department for Education","North West (England)","Asian","120","120","35720","30320"
"In post","2022","Department for Education","North West (England)","Black","50","50","[c]","[c]"
"In post","2022","Department for Education","North West (England)","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North West (England)","Undeclared","30","30","[c]","[c]"
"In post","2022","Department for Education","North West (England)","Unknown","110","110","37910","36500"
"In post","2022","Department for Education","North West (England)","White","930","910","41480","36960"
"In post","2022","Department for Education","Overseas","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Overseas","Black","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Overseas","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Overseas","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Overseas","White","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Scotland","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Scotland","Black","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Scotland","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Scotland","White","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","South East (England)","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","South East (England)","Black","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","South East (England)","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","South East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","South East (England)","White","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","South West (England)","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","South West (England)","Black","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","South West (England)","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","South West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","South West (England)","Unknown","40","40","[c]","[c]"
"In post","2022","Department for Education","South West (England)","White","260","250","44450","41990"
"In post","2022","Department for Education","Wales","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Wales","Black","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Wales","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Wales","White","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","West Midlands (England)","Asian","280","270","37660","36500"
"In post","2022","Department for Education","West Midlands (England)","Black","50","50","[c]","[c]"
"In post","2022","Department for Education","West Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","West Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","West Midlands (England)","Undeclared","60","50","39830","36780"
"In post","2022","Department for Education","West Midlands (England)","Unknown","170","160","38350","36500"
"In post","2022","Department for Education","West Midlands (England)","White","830","810","42510","37100"
"In post","2022","Department for Education","Yorkshire and The Humber","Asian","100","100","37320","33510"
"In post","2022","Department for Education","Yorkshire and The Humber","Black","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Yorkshire and The Humber","Mixed","40","30","[c]","[c]"
"In post","2022","Department for Education","Yorkshire and The Humber","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Yorkshire and The Humber","Undeclared","60","60","41140","36960"
"In post","2022","Department for Education","Yorkshire and The Humber","Unknown","110","110","37550","34680"
"In post","2022","Department for Education","Yorkshire and The Humber","White","1340","1280","41460","36960"
"In post","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","Black","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","Unknown","80","70","27580","24920"
"In post","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","White","200","190","33890","29870"
"In post","2022","Department for Environment, Food and Rural Affairs","East of England","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","East of England","Black","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","East of England","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","East of England","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","East of England","Unknown","80","70","31000","26520"
"In post","2022","Department for Environment, Food and Rural Affairs","East of England","White","760","720","34290","30220"
"In post","2022","Department for Environment, Food and Rural Affairs","London","Asian","230","230","39680","34540"
"In post","2022","Department for Environment, Food and Rural Affairs","London","Black","160","160","35970","32560"
"In post","2022","Department for Environment, Food and Rural Affairs","London","Mixed","90","90","40630","34230"
"In post","2022","Department for Environment, Food and Rural Affairs","London","Other ethnicity","30","30","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","London","Undeclared","70","70","44350","39370"
"In post","2022","Department for Environment, Food and Rural Affairs","London","Unknown","470","460","43720","38750"
"In post","2022","Department for Environment, Food and Rural Affairs","London","White","1840","1790","45840","40030"
"In post","2022","Department for Environment, Food and Rural Affairs","North East (England)","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","North East (England)","Black","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","North East (England)","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","North East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
