"Status","Year","Sexual_orientation","Region_ITL3","Disability","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Heterosexual / straight","Mid Lancashire","Declared disabled","600","530","27720","26310"
"In post","2022","Heterosexual / straight","Mid Lancashire","Declared non-disabled","2820","2560","29870","27120"
"In post","2022","Heterosexual / straight","Mid Lancashire","Undeclared","170","150","27750","24920"
"In post","2022","Heterosexual / straight","Mid Lancashire","Unknown","150","140","31390","25480"
"In post","2022","Heterosexual / straight","Mid Ulster","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Mid Ulster","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Mid Ulster","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Milton Keynes","Declared disabled","190","180","30490","27570"
"In post","2022","Heterosexual / straight","Milton Keynes","Declared non-disabled","1400","1330","33750","29010"
"In post","2022","Heterosexual / straight","Milton Keynes","Undeclared","50","40","[c]","[c]"
"In post","2022","Heterosexual / straight","Milton Keynes","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Monmouthshire and Newport","Declared disabled","380","350","32700","30710"
"In post","2022","Heterosexual / straight","Monmouthshire and Newport","Declared non-disabled","2880","2690","35800","30810"
"In post","2022","Heterosexual / straight","Monmouthshire and Newport","Undeclared","70","70","32760","30210"
"In post","2022","Heterosexual / straight","Monmouthshire and Newport","Unknown","620","600","34660","30710"
"In post","2022","Heterosexual / straight","Na h-Eileanan Siar","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Na h-Eileanan Siar","Declared non-disabled","110","100","27920","27570"
"In post","2022","Heterosexual / straight","Na h-Eileanan Siar","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Na h-Eileanan Siar","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Newry, Mourne and Down","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Newry, Mourne and Down","Declared non-disabled","40","40","[c]","[c]"
"In post","2022","Heterosexual / straight","Newry, Mourne and Down","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Newry, Mourne and Down","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","North and North East Lincolnshire","Declared disabled","70","60","27610","27570"
"In post","2022","Heterosexual / straight","North and North East Lincolnshire","Declared non-disabled","470","420","27260","27120"
"In post","2022","Heterosexual / straight","North and North East Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","North and North East Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","North and West Norfolk","Declared disabled","90","90","28460","27570"
"In post","2022","Heterosexual / straight","North and West Norfolk","Declared non-disabled","610","560","28260","27120"
"In post","2022","Heterosexual / straight","North and West Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","North and West Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","North Hampshire","Declared disabled","90","80","29550","27570"
"In post","2022","Heterosexual / straight","North Hampshire","Declared non-disabled","580","550","33880","27570"
"In post","2022","Heterosexual / straight","North Hampshire","Undeclared","40","40","[c]","[c]"
"In post","2022","Heterosexual / straight","North Hampshire","Unknown","50","50","33730","28800"
"In post","2022","Heterosexual / straight","North Lanarkshire","Declared disabled","210","170","26380","22080"
"In post","2022","Heterosexual / straight","North Lanarkshire","Declared non-disabled","1330","1180","28070","26820"
"In post","2022","Heterosexual / straight","North Lanarkshire","Undeclared","30","30","[c]","[c]"
"In post","2022","Heterosexual / straight","North Lanarkshire","Unknown","130","110","31850","32170"
"In post","2022","Heterosexual / straight","North Northamptonshire","Declared disabled","80","70","26550","27570"
"In post","2022","Heterosexual / straight","North Northamptonshire","Declared non-disabled","290","260","26550","26330"
"In post","2022","Heterosexual / straight","North Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","North Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","North Nottinghamshire","Declared disabled","130","120","29380","27570"
"In post","2022","Heterosexual / straight","North Nottinghamshire","Declared non-disabled","590","560","30770","27570"
"In post","2022","Heterosexual / straight","North Nottinghamshire","Undeclared","50","40","[c]","[c]"
"In post","2022","Heterosexual / straight","North Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","North Yorkshire CC","Declared disabled","150","130","29860","27570"
"In post","2022","Heterosexual / straight","North Yorkshire CC","Declared non-disabled","1160","1100","31600","27570"
"In post","2022","Heterosexual / straight","North Yorkshire CC","Undeclared","70","70","27810","26670"
"In post","2022","Heterosexual / straight","North Yorkshire CC","Unknown","90","90","33440","29200"
"In post","2022","Heterosexual / straight","Northumberland","Declared disabled","50","40","[c]","[c]"
"In post","2022","Heterosexual / straight","Northumberland","Declared non-disabled","280","250","30440","27570"
"In post","2022","Heterosexual / straight","Northumberland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Northumberland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Norwich and East Norfolk","Declared disabled","220","190","28740","27570"
"In post","2022","Heterosexual / straight","Norwich and East Norfolk","Declared non-disabled","1060","980","29290","27570"
"In post","2022","Heterosexual / straight","Norwich and East Norfolk","Undeclared","40","40","[c]","[c]"
"In post","2022","Heterosexual / straight","Norwich and East Norfolk","Unknown","70","70","35650","31450"
"In post","2022","Heterosexual / straight","Nottingham","Declared disabled","770","710","31120","27570"
"In post","2022","Heterosexual / straight","Nottingham","Declared non-disabled","4370","4110","33820","30450"
"In post","2022","Heterosexual / straight","Nottingham","Undeclared","190","170","32630","27570"
"In post","2022","Heterosexual / straight","Nottingham","Unknown","330","310","35280","32870"
"In post","2022","Heterosexual / straight","Orkney Islands","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Orkney Islands","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Orkney Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Overseas","Declared disabled","170","170","48220","44140"
"In post","2022","Heterosexual / straight","Overseas","Declared non-disabled","1970","1960","49070","46600"
"In post","2022","Heterosexual / straight","Overseas","Undeclared","50","50","46790","41500"
"In post","2022","Heterosexual / straight","Overseas","Unknown","300","300","55140","53740"
"In post","2022","Heterosexual / straight","Oxfordshire CC","Declared disabled","220","200","33160","30210"
"In post","2022","Heterosexual / straight","Oxfordshire CC","Declared non-disabled","1410","1330","31880","29070"
"In post","2022","Heterosexual / straight","Oxfordshire CC","Undeclared","110","110","32080","31680"
"In post","2022","Heterosexual / straight","Oxfordshire CC","Unknown","130","120","40480","34470"
"In post","2022","Heterosexual / straight","Perth and Kinross, and Stirling","Declared disabled","80","70","32020","27570"
"In post","2022","Heterosexual / straight","Perth and Kinross, and Stirling","Declared non-disabled","330","310","32240","30020"
"In post","2022","Heterosexual / straight","Perth and Kinross, and Stirling","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Perth and Kinross, and Stirling","Unknown","200","190","33950","35000"
"In post","2022","Heterosexual / straight","Peterborough","Declared disabled","180","160","29300","26780"
"In post","2022","Heterosexual / straight","Peterborough","Declared non-disabled","970","880","29020","26570"
"In post","2022","Heterosexual / straight","Peterborough","Undeclared","50","40","[c]","[c]"
"In post","2022","Heterosexual / straight","Peterborough","Unknown","40","40","[c]","[c]"
"In post","2022","Heterosexual / straight","Plymouth","Declared disabled","270","240","29600","27570"
"In post","2022","Heterosexual / straight","Plymouth","Declared non-disabled","1730","1610","32800","27570"
"In post","2022","Heterosexual / straight","Plymouth","Undeclared","100","90","29300","27130"
"In post","2022","Heterosexual / straight","Plymouth","Unknown","140","130","31380","27130"
"In post","2022","Heterosexual / straight","Portsmouth","Declared disabled","330","300","29590","27570"
"In post","2022","Heterosexual / straight","Portsmouth","Declared non-disabled","2090","1960","32540","28920"
"In post","2022","Heterosexual / straight","Portsmouth","Undeclared","100","90","30370","26670"
"In post","2022","Heterosexual / straight","Portsmouth","Unknown","160","150","32460","26820"
"In post","2022","Heterosexual / straight","Powys","Declared disabled","50","40","[c]","[c]"
"In post","2022","Heterosexual / straight","Powys","Declared non-disabled","390","370","31370","27570"
"In post","2022","Heterosexual / straight","Powys","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Powys","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Redbridge and Waltham Forest","Declared disabled","120","110","29760","30700"
"In post","2022","Heterosexual / straight","Redbridge and Waltham Forest","Declared non-disabled","650","610","30620","31060"
"In post","2022","Heterosexual / straight","Redbridge and Waltham Forest","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Redbridge and Waltham Forest","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Sandwell","Declared disabled","60","50","29390","27570"
"In post","2022","Heterosexual / straight","Sandwell","Declared non-disabled","250","230","27950","27570"
"In post","2022","Heterosexual / straight","Sandwell","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Sandwell","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Scottish Borders","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Scottish Borders","Declared non-disabled","200","190","32480","27570"
"In post","2022","Heterosexual / straight","Scottish Borders","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Scottish Borders","Unknown","60","50","28090","25930"
"In post","2022","Heterosexual / straight","Sefton","Declared disabled","450","410","30050","27570"
"In post","2022","Heterosexual / straight","Sefton","Declared non-disabled","2970","2760","31680","27570"
"In post","2022","Heterosexual / straight","Sefton","Undeclared","100","90","33190","27570"
"In post","2022","Heterosexual / straight","Sefton","Unknown","140","130","29330","26820"
"In post","2022","Heterosexual / straight","Sheffield","Declared disabled","650","580","32230","27570"
"In post","2022","Heterosexual / straight","Sheffield","Declared non-disabled","4170","3840","34300","30790"
"In post","2022","Heterosexual / straight","Sheffield","Undeclared","160","140","34300","30830"
"In post","2022","Heterosexual / straight","Sheffield","Unknown","420","410","34910","32000"
"In post","2022","Heterosexual / straight","Shetland Islands","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Shetland Islands","Declared non-disabled","40","40","[c]","[c]"
"In post","2022","Heterosexual / straight","Shetland Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Shropshire","Declared disabled","120","110","29910","27570"
"In post","2022","Heterosexual / straight","Shropshire","Declared non-disabled","740","710","29870","27570"
"In post","2022","Heterosexual / straight","Shropshire","Undeclared","60","50","30610","29670"
"In post","2022","Heterosexual / straight","Shropshire","Unknown","40","40","[c]","[c]"
"In post","2022","Heterosexual / straight","Solihull","Declared disabled","90","80","29020","27570"
"In post","2022","Heterosexual / straight","Solihull","Declared non-disabled","660","610","28770","27370"
"In post","2022","Heterosexual / straight","Solihull","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Solihull","Unknown","30","30","[c]","[c]"
"In post","2022","Heterosexual / straight","Somerset CC","Declared disabled","210","190","30960","27570"
"In post","2022","Heterosexual / straight","Somerset CC","Declared non-disabled","1380","1300","32150","28640"
"In post","2022","Heterosexual / straight","Somerset CC","Undeclared","70","70","31650","28980"
"In post","2022","Heterosexual / straight","Somerset CC","Unknown","80","80","33460","29100"
"In post","2022","Heterosexual / straight","South and West Derbyshire","Declared disabled","110","90","31480","27570"
"In post","2022","Heterosexual / straight","South and West Derbyshire","Declared non-disabled","650","600","34980","28580"
"In post","2022","Heterosexual / straight","South and West Derbyshire","Undeclared","60","60","31440","30450"
"In post","2022","Heterosexual / straight","South and West Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","South Ayrshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","South Ayrshire","Declared non-disabled","160","150","28260","27570"
"In post","2022","Heterosexual / straight","South Ayrshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","South Ayrshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","South Hampshire","Declared disabled","340","290","31350","27570"
"In post","2022","Heterosexual / straight","South Hampshire","Declared non-disabled","1880","1650","31370","27570"
"In post","2022","Heterosexual / straight","South Hampshire","Undeclared","100","80","26590","23880"
"In post","2022","Heterosexual / straight","South Hampshire","Unknown","630","530","29840","25800"
"In post","2022","Heterosexual / straight","South Lanarkshire","Declared disabled","260","220","30510","26820"
"In post","2022","Heterosexual / straight","South Lanarkshire","Declared non-disabled","1740","1590","33190","28920"
"In post","2022","Heterosexual / straight","South Lanarkshire","Undeclared","50","40","[c]","[c]"
"In post","2022","Heterosexual / straight","South Lanarkshire","Unknown","130","110","31980","26820"
"In post","2022","Heterosexual / straight","South Nottinghamshire","Declared disabled","100","90","32070","29180"
"In post","2022","Heterosexual / straight","South Nottinghamshire","Declared non-disabled","620","580","32500","27700"
"In post","2022","Heterosexual / straight","South Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","South Nottinghamshire","Unknown","40","40","[c]","[c]"
"In post","2022","Heterosexual / straight","South Teesside","Declared disabled","160","140","27350","27570"
"In post","2022","Heterosexual / straight","South Teesside","Declared non-disabled","610","550","27450","25900"
"In post","2022","Heterosexual / straight","South Teesside","Undeclared","30","30","[c]","[c]"
"In post","2022","Heterosexual / straight","South Teesside","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","South West Wales","Declared disabled","150","130","30120","27570"
"In post","2022","Heterosexual / straight","South West Wales","Declared non-disabled","980","920","32060","28200"
"In post","2022","Heterosexual / straight","South West Wales","Undeclared","40","40","[c]","[c]"
"In post","2022","Heterosexual / straight","South West Wales","Unknown","30","30","[c]","[c]"
"In post","2022","Heterosexual / straight","Southampton","Declared disabled","110","100","30020","27570"
"In post","2022","Heterosexual / straight","Southampton","Declared non-disabled","750","700","34920","30210"
"In post","2022","Heterosexual / straight","Southampton","Undeclared","30","30","[c]","[c]"
"In post","2022","Heterosexual / straight","Southampton","Unknown","60","50","31650","29350"
"In post","2022","Heterosexual / straight","Southend-on-Sea","Declared disabled","100","90","32910","29290"
"In post","2022","Heterosexual / straight","Southend-on-Sea","Declared non-disabled","470","430","34590","33080"
"In post","2022","Heterosexual / straight","Southend-on-Sea","Undeclared","30","30","[c]","[c]"
"In post","2022","Heterosexual / straight","Southend-on-Sea","Unknown","30","30","[c]","[c]"
"In post","2022","Heterosexual / straight","Staffordshire CC","Declared disabled","410","380","30880","27570"
"In post","2022","Heterosexual / straight","Staffordshire CC","Declared non-disabled","2480","2350","31210","27570"
"In post","2022","Heterosexual / straight","Staffordshire CC","Undeclared","180","170","31520","27930"
"In post","2022","Heterosexual / straight","Staffordshire CC","Unknown","100","90","38960","33000"
"In post","2022","Heterosexual / straight","Stoke-on-Trent","Declared disabled","190","170","25730","22200"
"In post","2022","Heterosexual / straight","Stoke-on-Trent","Declared non-disabled","730","660","27120","25120"
"In post","2022","Heterosexual / straight","Stoke-on-Trent","Undeclared","30","30","[c]","[c]"
"In post","2022","Heterosexual / straight","Stoke-on-Trent","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Suffolk CC","Declared disabled","340","310","29050","27570"
"In post","2022","Heterosexual / straight","Suffolk CC","Declared non-disabled","2240","2110","29820","27570"
"In post","2022","Heterosexual / straight","Suffolk CC","Undeclared","150","140","30360","29730"
"In post","2022","Heterosexual / straight","Suffolk CC","Unknown","110","100","29580","26730"
"In post","2022","Heterosexual / straight","Sunderland","Declared disabled","440","370","26200","25660"
"In post","2022","Heterosexual / straight","Sunderland","Declared non-disabled","2240","1920","26550","23170"
"In post","2022","Heterosexual / straight","Sunderland","Undeclared","80","70","25770","26820"
"In post","2022","Heterosexual / straight","Sunderland","Unknown","170","150","28160","26590"
"In post","2022","Heterosexual / straight","Swansea","Declared disabled","620","530","25820","21840"
"In post","2022","Heterosexual / straight","Swansea","Declared non-disabled","4830","4420","28890","26130"
"In post","2022","Heterosexual / straight","Swansea","Undeclared","290","260","27900","21840"
"In post","2022","Heterosexual / straight","Swansea","Unknown","170","160","28190","22600"
"In post","2022","Heterosexual / straight","Swindon","Declared disabled","60","60","30130","27570"
"In post","2022","Heterosexual / straight","Swindon","Declared non-disabled","250","240","32420","27570"
"In post","2022","Heterosexual / straight","Swindon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Swindon","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Telford and Wrekin","Declared disabled","190","170","31840","27570"
"In post","2022","Heterosexual / straight","Telford and Wrekin","Declared non-disabled","1030","960","36000","33300"
"In post","2022","Heterosexual / straight","Telford and Wrekin","Undeclared","50","40","[c]","[c]"
"In post","2022","Heterosexual / straight","Telford and Wrekin","Unknown","80","70","32970","26820"
"In post","2022","Heterosexual / straight","Thurrock","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Thurrock","Declared non-disabled","210","200","27510","25770"
"In post","2022","Heterosexual / straight","Thurrock","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Thurrock","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Torbay","Declared disabled","50","40","[c]","[c]"
"In post","2022","Heterosexual / straight","Torbay","Declared non-disabled","170","150","27680","27570"
"In post","2022","Heterosexual / straight","Torbay","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Torbay","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Tower Hamlets","Declared disabled","340","320","45670","39850"
"In post","2022","Heterosexual / straight","Tower Hamlets","Declared non-disabled","3160","3060","50030","46390"
"In post","2022","Heterosexual / straight","Tower Hamlets","Undeclared","120","120","44750","41580"
"In post","2022","Heterosexual / straight","Tower Hamlets","Unknown","340","330","48200","40790"
"In post","2022","Heterosexual / straight","Tyneside","Declared disabled","1530","1370","29010","26820"
"In post","2022","Heterosexual / straight","Tyneside","Declared non-disabled","9500","8830","32270","27570"
"In post","2022","Heterosexual / straight","Tyneside","Undeclared","360","340","30660","26820"
"In post","2022","Heterosexual / straight","Tyneside","Unknown","480","430","32210","26820"
"In post","2022","Heterosexual / straight","Unknown","Declared disabled","100","90","32150","27700"
"In post","2022","Heterosexual / straight","Unknown","Declared non-disabled","680","650","33830","31030"
"In post","2022","Heterosexual / straight","Unknown","Undeclared","30","30","[c]","[c]"
"In post","2022","Heterosexual / straight","Unknown","Unknown","50","50","[c]","[c]"
"In post","2022","Heterosexual / straight","Wakefield","Declared disabled","150","140","31560","27570"
"In post","2022","Heterosexual / straight","Wakefield","Declared non-disabled","930","860","30900","27570"
"In post","2022","Heterosexual / straight","Wakefield","Undeclared","90","90","30700","31650"
"In post","2022","Heterosexual / straight","Wakefield","Unknown","90","80","36590","36410"
"In post","2022","Heterosexual / straight","Walsall","Declared disabled","80","60","25470","27570"
"In post","2022","Heterosexual / straight","Walsall","Declared non-disabled","340","300","26630","26220"
"In post","2022","Heterosexual / straight","Walsall","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Walsall","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Wandsworth","Declared disabled","80","70","33600","31880"
"In post","2022","Heterosexual / straight","Wandsworth","Declared non-disabled","470","450","33170","31850"
"In post","2022","Heterosexual / straight","Wandsworth","Undeclared","40","40","[c]","[c]"
"In post","2022","Heterosexual / straight","Wandsworth","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Warrington","Declared disabled","190","180","31040","28840"
"In post","2022","Heterosexual / straight","Warrington","Declared non-disabled","1030","970","33780","31120"
"In post","2022","Heterosexual / straight","Warrington","Undeclared","70","70","30860","29760"
"In post","2022","Heterosexual / straight","Warrington","Unknown","640","630","35570","34140"
"In post","2022","Heterosexual / straight","Warwickshire CC","Declared disabled","130","120","28130","27570"
"In post","2022","Heterosexual / straight","Warwickshire CC","Declared non-disabled","800","740","28600","26680"
"In post","2022","Heterosexual / straight","Warwickshire CC","Undeclared","40","40","[c]","[c]"
"In post","2022","Heterosexual / straight","Warwickshire CC","Unknown","30","30","[c]","[c]"
"In post","2022","Heterosexual / straight","West Cumbria","Declared disabled","90","80","30150","27570"
"In post","2022","Heterosexual / straight","West Cumbria","Declared non-disabled","570","530","30940","27570"
"In post","2022","Heterosexual / straight","West Cumbria","Undeclared","30","30","[c]","[c]"
"In post","2022","Heterosexual / straight","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","West Essex","Declared disabled","50","50","30790","29170"
"In post","2022","Heterosexual / straight","West Essex","Declared non-disabled","430","390","31090","29290"
"In post","2022","Heterosexual / straight","West Essex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","West Essex","Unknown","40","30","[c]","[c]"
"In post","2022","Heterosexual / straight","West Kent","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","West Kent","Declared non-disabled","110","110","37600","31880"
"In post","2022","Heterosexual / straight","West Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","West Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","West Lothian","Declared disabled","30","30","[c]","[c]"
"In post","2022","Heterosexual / straight","West Lothian","Declared non-disabled","200","190","34440","27930"
"In post","2022","Heterosexual / straight","West Lothian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","West Lothian","Unknown","30","30","[c]","[c]"
"In post","2022","Heterosexual / straight","West Northamptonshire","Declared disabled","120","110","27110","26850"
"In post","2022","Heterosexual / straight","West Northamptonshire","Declared non-disabled","620","580","28220","25700"
"In post","2022","Heterosexual / straight","West Northamptonshire","Undeclared","40","40","[c]","[c]"
"In post","2022","Heterosexual / straight","West Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","West Surrey","Declared disabled","200","190","33160","29290"
"In post","2022","Heterosexual / straight","West Surrey","Declared non-disabled","1300","1230","33500","30210"
"In post","2022","Heterosexual / straight","West Surrey","Undeclared","70","70","33420","30700"
"In post","2022","Heterosexual / straight","West Surrey","Unknown","50","50","36730","29260"
"In post","2022","Heterosexual / straight","West Sussex (North East)","Declared disabled","70","70","28840","27570"
"In post","2022","Heterosexual / straight","West Sussex (North East)","Declared non-disabled","730","650","30930","27700"
"In post","2022","Heterosexual / straight","West Sussex (North East)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","West Sussex (North East)","Unknown","70","60","36380","28950"
"In post","2022","Heterosexual / straight","West Sussex (South West)","Declared disabled","130","110","30830","27570"
"In post","2022","Heterosexual / straight","West Sussex (South West)","Declared non-disabled","660","610","32920","28560"
"In post","2022","Heterosexual / straight","West Sussex (South West)","Undeclared","40","30","[c]","[c]"
"In post","2022","Heterosexual / straight","West Sussex (South West)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Westminster","Declared disabled","3680","3560","46460","41750"
"In post","2022","Heterosexual / straight","Westminster","Declared non-disabled","29230","28410","49570","46970"
"In post","2022","Heterosexual / straight","Westminster","Undeclared","1260","1230","47400","42620"
"In post","2022","Heterosexual / straight","Westminster","Unknown","2750","2690","46470","41440"
"In post","2022","Heterosexual / straight","Wiltshire","Declared disabled","410","390","35120","33000"
"In post","2022","Heterosexual / straight","Wiltshire","Declared non-disabled","3410","3280","35220","33040"
"In post","2022","Heterosexual / straight","Wiltshire","Undeclared","140","130","34300","33000"
"In post","2022","Heterosexual / straight","Wiltshire","Unknown","230","220","36980","33560"
"In post","2022","Heterosexual / straight","Wirral","Declared disabled","310","270","25940","26220"
"In post","2022","Heterosexual / straight","Wirral","Declared non-disabled","1030","910","28120","27130"
"In post","2022","Heterosexual / straight","Wirral","Undeclared","40","30","[c]","[c]"
"In post","2022","Heterosexual / straight","Wirral","Unknown","50","40","[c]","[c]"
"In post","2022","Heterosexual / straight","Wolverhampton","Declared disabled","140","120","27670","27570"
"In post","2022","Heterosexual / straight","Wolverhampton","Declared non-disabled","590","540","28030","27570"
"In post","2022","Heterosexual / straight","Wolverhampton","Undeclared","30","30","[c]","[c]"
"In post","2022","Heterosexual / straight","Wolverhampton","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Worcestershire CC","Declared disabled","210","190","29580","27570"
"In post","2022","Heterosexual / straight","Worcestershire CC","Declared non-disabled","1270","1200","29850","26850"
"In post","2022","Heterosexual / straight","Worcestershire CC","Undeclared","130","120","31240","31650"
"In post","2022","Heterosexual / straight","Worcestershire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","York","Declared disabled","230","220","33580","30590"
"In post","2022","Heterosexual / straight","York","Declared non-disabled","1460","1390","34960","32000"
"In post","2022","Heterosexual / straight","York","Undeclared","80","80","32670","31680"
"In post","2022","Heterosexual / straight","York","Unknown","60","50","35110","29940"
"In post","2022","LGBO","Aberdeen City and Aberdeenshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Aberdeen City and Aberdeenshire","Declared non-disabled","40","40","[c]","[c]"
"In post","2022","LGBO","Aberdeen City and Aberdeenshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Aberdeen City and Aberdeenshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Angus and Dundee City","Declared disabled","40","40","[c]","[c]"
"In post","2022","LGBO","Angus and Dundee City","Declared non-disabled","60","60","25230","22480"
"In post","2022","LGBO","Angus and Dundee City","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Angus and Dundee City","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Antrim and Newtownabbey","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Antrim and Newtownabbey","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Antrim and Newtownabbey","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Ards and North Down","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Ards and North Down","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Ards and North Down","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Ards and North Down","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Armagh City, Banbridge and Craigavon","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Armagh City, Banbridge and Craigavon","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Barking & Dagenham and Havering","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Barking & Dagenham and Havering","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Barnet","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Barnet","Declared non-disabled","50","50","39580","32330"
"In post","2022","LGBO","Barnet","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Barnsley, Doncaster and Rotherham","Declared disabled","30","30","[c]","[c]"
"In post","2022","LGBO","Barnsley, Doncaster and Rotherham","Declared non-disabled","90","80","28380","27570"
