"Status","Year","Organisation","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","HM Courts and Tribunals Service","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","300","270","26150","21490"
"In post","2022","HM Courts and Tribunals Service","South East (England)","Hampshire and Isle of Wight","350","300","25990","21490"
"In post","2022","HM Courts and Tribunals Service","South East (England)","Kent","280","250","25170","21190"
"In post","2022","HM Courts and Tribunals Service","South East (England)","Surrey, East and West Sussex","320","280","26480","21490"
"In post","2022","HM Courts and Tribunals Service","South West (England)","Cornwall and Isles of Scilly","70","60","25560","20970"
"In post","2022","HM Courts and Tribunals Service","South West (England)","Devon","190","160","25400","20970"
"In post","2022","HM Courts and Tribunals Service","South West (England)","Dorset and Somerset","210","190","24480","20970"
"In post","2022","HM Courts and Tribunals Service","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","520","470","24920","20970"
"In post","2022","HM Courts and Tribunals Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Wales","East Wales","490","450","25740","20970"
"In post","2022","HM Courts and Tribunals Service","Wales","West Wales and The Valleys","490","440","24820","20970"
"In post","2022","HM Courts and Tribunals Service","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","220","200","25840","20970"
"In post","2022","HM Courts and Tribunals Service","West Midlands (England)","Shropshire and Staffordshire","650","590","23510","20970"
"In post","2022","HM Courts and Tribunals Service","West Midlands (England)","West Midlands","1130","1030","24960","21410"
"In post","2022","HM Courts and Tribunals Service","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","130","110","24730","20970"
"In post","2022","HM Courts and Tribunals Service","Yorkshire and The Humber","North Yorkshire","80","70","25390","20970"
"In post","2022","HM Courts and Tribunals Service","Yorkshire and The Humber","South Yorkshire","280","230","24900","20970"
"In post","2022","HM Courts and Tribunals Service","Yorkshire and The Humber","West Yorkshire","690","600","25470","20970"
"In post","2022","HM Crown Prosecution Service Inspectorate","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","HM Crown Prosecution Service Inspectorate","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","East Midlands (England)","Derbyshire and Nottinghamshire","610","560","31900","27130"
"In post","2022","HM Land Registry","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","310","290","29280","27130"
"In post","2022","HM Land Registry","East of England","East Anglia","300","270","30840","27130"
"In post","2022","HM Land Registry","London","Outer London - South","410","390","41440","37290"
"In post","2022","HM Land Registry","North East (England)","Tees Valley and Durham","730","670","28860","27130"
"In post","2022","HM Land Registry","North West (England)","Lancashire","430","390","29700","27130"
"In post","2022","HM Land Registry","North West (England)","Merseyside","530","480","30020","27130"
"In post","2022","HM Land Registry","South West (England)","Devon","930","850","34830","33840"
"In post","2022","HM Land Registry","South West (England)","Dorset and Somerset","290","260","29700","27130"
"In post","2022","HM Land Registry","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","360","320","30060","27130"
"In post","2022","HM Land Registry","Wales","West Wales and The Valleys","770","690","29440","27130"
"In post","2022","HM Land Registry","West Midlands (England)","Shropshire and Staffordshire","350","320","29330","27130"
"In post","2022","HM Land Registry","West Midlands (England)","West Midlands","270","240","31320","27130"
"In post","2022","HM Land Registry","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","360","320","29250","27130"
"In post","2022","HM Prison and Probation Service","East Midlands (England)","Derbyshire and Nottinghamshire","2710","2530","28990","26950"
"In post","2022","HM Prison and Probation Service","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","2000","1890","29340","26950"
"In post","2022","HM Prison and Probation Service","East Midlands (England)","Lincolnshire","930","890","28940","26950"
"In post","2022","HM Prison and Probation Service","East of England","Bedfordshire and Hertfordshire","1110","1060","30130","29260"
"In post","2022","HM Prison and Probation Service","East of England","East Anglia","4090","3850","29380","28200"
"In post","2022","HM Prison and Probation Service","East of England","Essex","860","820","29950","28200"
"In post","2022","HM Prison and Probation Service","London","Inner London - East","1920","1860","34930","33700"
"In post","2022","HM Prison and Probation Service","London","Inner London - West","2000","1930","39520","34940"
"In post","2022","HM Prison and Probation Service","London","Outer London - East and North East","1410","1360","32550","31890"
"In post","2022","HM Prison and Probation Service","London","Outer London - South","990","950","36690","32090"
"In post","2022","HM Prison and Probation Service","London","Outer London - West and North West","1130","1080","33420","33700"
"In post","2022","HM Prison and Probation Service","North East (England)","Northumberland, and Tyne and Wear","600","560","29720","28200"
"In post","2022","HM Prison and Probation Service","North East (England)","Tees Valley and Durham","3340","3110","29440","27700"
"In post","2022","HM Prison and Probation Service","North West (England)","Cheshire","1210","1130","29080","26880"
"In post","2022","HM Prison and Probation Service","North West (England)","Cumbria","350","320","29350","27380"
"In post","2022","HM Prison and Probation Service","North West (England)","Greater Manchester","2570","2430","29380","27120"
"In post","2022","HM Prison and Probation Service","North West (England)","Lancashire","2710","2500","29640","27380"
"In post","2022","HM Prison and Probation Service","North West (England)","Merseyside","1380","1290","29510","27120"
"In post","2022","HM Prison and Probation Service","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","2450","2340","30930","30700"
"In post","2022","HM Prison and Probation Service","South East (England)","Hampshire and Isle of Wight","1410","1320","29390","28140"
"In post","2022","HM Prison and Probation Service","South East (England)","Kent","2670","2540","30370","30400"
"In post","2022","HM Prison and Probation Service","South East (England)","Surrey, East and West Sussex","2390","2250","31410","30700"
"In post","2022","HM Prison and Probation Service","South West (England)","Cornwall and Isles of Scilly","100","90","29780","26310"
"In post","2022","HM Prison and Probation Service","South West (England)","Devon","1310","1220","29040","26810"
"In post","2022","HM Prison and Probation Service","South West (England)","Dorset and Somerset","1250","1160","29030","27260"
"In post","2022","HM Prison and Probation Service","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","1900","1770","29390","27380"
"In post","2022","HM Prison and Probation Service","Unknown","Unknown","80","70","28840","24800"
"In post","2022","HM Prison and Probation Service","Wales","East Wales","2090","2000","29500","26820"
"In post","2022","HM Prison and Probation Service","Wales","West Wales and The Valleys","1140","1060","29180","28200"
"In post","2022","HM Prison and Probation Service","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","1550","1470","29470","26850"
"In post","2022","HM Prison and Probation Service","West Midlands (England)","Shropshire and Staffordshire","2820","2660","29430","27120"
"In post","2022","HM Prison and Probation Service","West Midlands (England)","West Midlands","1790","1670","29230","26380"
"In post","2022","HM Prison and Probation Service","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","2050","1910","28650","27120"
"In post","2022","HM Prison and Probation Service","Yorkshire and The Humber","North Yorkshire","350","310","30630","28200"
"In post","2022","HM Prison and Probation Service","Yorkshire and The Humber","South Yorkshire","1740","1630","29410","27380"
"In post","2022","HM Prison and Probation Service","Yorkshire and The Humber","West Yorkshire","3320","3110","29690","27120"
"In post","2022","HM Revenue and Customs (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","3910","3710","34120","33080"
"In post","2022","HM Revenue and Customs (excl. agencies)","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","250","230","29450","26820"
"In post","2022","HM Revenue and Customs (excl. agencies)","East of England","East Anglia","540","500","30910","28920"
"In post","2022","HM Revenue and Customs (excl. agencies)","East of England","Essex","740","670","35900","33370"
"In post","2022","HM Revenue and Customs (excl. agencies)","London","Inner London - East","5020","4790","43520","37930"
"In post","2022","HM Revenue and Customs (excl. agencies)","London","Inner London - West","1190","1150","58220","62120"
"In post","2022","HM Revenue and Customs (excl. agencies)","London","Outer London - South","2790","2650","42550","37930"
"In post","2022","HM Revenue and Customs (excl. agencies)","London","Outer London - West and North West","40","40","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","North East (England)","Northumberland, and Tyne and Wear","10650","9560","30060","26820"
"In post","2022","HM Revenue and Customs (excl. agencies)","North East (England)","Tees Valley and Durham","430","380","24820","22080"
"In post","2022","HM Revenue and Customs (excl. agencies)","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","North West (England)","Greater Manchester","6560","6240","33470","33080"
"In post","2022","HM Revenue and Customs (excl. agencies)","North West (England)","Lancashire","1670","1480","29400","22080"
"In post","2022","HM Revenue and Customs (excl. agencies)","North West (England)","Merseyside","5940","5520","30870","26820"
"In post","2022","HM Revenue and Customs (excl. agencies)","Northern Ireland","Northern Ireland","2360","2220","30580","26820"
"In post","2022","HM Revenue and Customs (excl. agencies)","Scotland","Eastern Scotland","2320","2200","30320","26820"
"In post","2022","HM Revenue and Customs (excl. agencies)","Scotland","Southern Scotland","2200","1930","27160","22080"
"In post","2022","HM Revenue and Customs (excl. agencies)","Scotland","West Central Scotland","3220","2920","30220","26820"
"In post","2022","HM Revenue and Customs (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","410","380","33180","31020"
"In post","2022","HM Revenue and Customs (excl. agencies)","South East (England)","Hampshire and Isle of Wight","950","830","29540","26820"
"In post","2022","HM Revenue and Customs (excl. agencies)","South East (England)","Kent","210","200","31560","28920"
"In post","2022","HM Revenue and Customs (excl. agencies)","South East (England)","Surrey, East and West Sussex","620","560","35090","33370"
"In post","2022","HM Revenue and Customs (excl. agencies)","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","1420","1350","37640","33370"
"In post","2022","HM Revenue and Customs (excl. agencies)","Wales","East Wales","4370","4080","30240","26820"
"In post","2022","HM Revenue and Customs (excl. agencies)","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Shropshire and Staffordshire","810","760","41910","40520"
"In post","2022","HM Revenue and Customs (excl. agencies)","West Midlands (England)","West Midlands","3690","3500","32600","33080"
"In post","2022","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","West Yorkshire","5160","4810","31690","26820"
"In post","2022","HM Treasury (excl. agencies)","East of England","East Anglia","60","60","28370","24000"
"In post","2022","HM Treasury (excl. agencies)","London","Inner London - West","1940","1900","48380","52500"
"In post","2022","HM Treasury (excl. agencies)","North East (England)","Tees Valley and Durham","110","110","42430","33760"
"In post","2022","HM Treasury (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","240","220","28330","26160"
"In post","2022","Home Office","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","East of England","Bedfordshire and Hertfordshire","290","270","29350","26580"
"In post","2022","Home Office","East of England","East Anglia","800","720","26070","24880"
"In post","2022","Home Office","East of England","Essex","830","760","28000","26410"
"In post","2022","Home Office","London","Inner London - East","420","400","36070","30460"
"In post","2022","Home Office","London","Inner London - West","4550","4420","47540","41970"
"In post","2022","Home Office","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","London","Outer London - South","5600","5340","39050","35070"
"In post","2022","Home Office","London","Outer London - West and North West","2940","2700","32140","29080"
"In post","2022","Home Office","North East (England)","Northumberland, and Tyne and Wear","390","380","28480","25220"
"In post","2022","Home Office","North East (England)","Tees Valley and Durham","980","850","25270","21680"
"In post","2022","Home Office","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","North West (England)","Greater Manchester","1730","1660","32120","27370"
"In post","2022","Home Office","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","North West (England)","Merseyside","5490","5100","26910","24890"
"In post","2022","Home Office","Northern Ireland","Northern Ireland","560","520","26350","24880"
"In post","2022","Home Office","Overseas","Overseas","300","300","30510","27370"
"In post","2022","Home Office","Scotland","Eastern Scotland","200","180","28220","25310"
"In post","2022","Home Office","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Scotland","North Eastern Scotland","40","30","[c]","[c]"
"In post","2022","Home Office","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Scotland","West Central Scotland","900","840","27690","24890"
"In post","2022","Home Office","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","80","70","31410","26660"
"In post","2022","Home Office","South East (England)","Hampshire and Isle of Wight","580","560","29450","26410"
"In post","2022","Home Office","South East (England)","Kent","2520","2320","27440","25310"
"In post","2022","Home Office","South East (England)","Surrey, East and West Sussex","850","750","29120","27340"
"In post","2022","Home Office","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","South West (England)","Devon","120","110","31600","27370"
"In post","2022","Home Office","South West (England)","Dorset and Somerset","90","90","28940","27130"
"In post","2022","Home Office","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","240","220","29240","25800"
"In post","2022","Home Office","Wales","East Wales","570","520","28920","25310"
"In post","2022","Home Office","Wales","West Wales and The Valleys","140","140","28910","25310"
"In post","2022","Home Office","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","110","100","26340","24890"
"In post","2022","Home Office","West Midlands (England)","Shropshire and Staffordshire","40","40","[c]","[c]"
"In post","2022","Home Office","West Midlands (England)","West Midlands","1010","940","28780","25310"
"In post","2022","Home Office","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","290","280","26650","25040"
"In post","2022","Home Office","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Yorkshire and The Humber","South Yorkshire","2690","2490","28910","24890"
"In post","2022","Home Office","Yorkshire and The Humber","West Yorkshire","840","800","28910","25410"
"In post","2022","Institute for Apprenticeships and Technical Education","London","Inner London - West","110","110","55090","53950"
"In post","2022","Institute for Apprenticeships and Technical Education","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","West Midlands (England)","West Midlands","120","110","45230","49960"
"In post","2022","Institute for Apprenticeships and Technical Education","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Intellectual Property Office","London","Inner London - West","60","50","49960","43760"
"In post","2022","Intellectual Property Office","Wales","East Wales","1660","1560","37990","31300"
"In post","2022","Legal Aid Agency","East Midlands (England)","Derbyshire and Nottinghamshire","170","150","25620","23040"
"In post","2022","Legal Aid Agency","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","London","Inner London - West","150","150","44600","41750"
"In post","2022","Legal Aid Agency","North East (England)","Northumberland, and Tyne and Wear","250","230","25960","25120"
"In post","2022","Legal Aid Agency","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","North West (England)","Greater Manchester","70","60","30990","25120"
"In post","2022","Legal Aid Agency","North West (England)","Merseyside","190","180","25810","25120"
"In post","2022","Legal Aid Agency","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","80","70","30190","25120"
"In post","2022","Legal Aid Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","Wales","East Wales","40","30","[c]","[c]"
"In post","2022","Legal Aid Agency","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","West Midlands (England)","West Midlands","110","110","26040","21490"
"In post","2022","Legal Aid Agency","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","Yorkshire and The Humber","West Yorkshire","50","40","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Northern Ireland","Northern Ireland","40","40","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Scotland","Highlands and Islands","60","60","33380","33100"
"In post","2022","Maritime and Coastguard Agency","Scotland","North Eastern Scotland","60","50","36100","31780"
"In post","2022","Maritime and Coastguard Agency","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Scotland","West Central Scotland","40","40","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","South East (England)","Hampshire and Isle of Wight","680","660","37320","33350"
"In post","2022","Maritime and Coastguard Agency","South East (England)","Kent","50","50","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","South West (England)","Cornwall and Isles of Scilly","40","30","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Wales","East Wales","40","30","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Wales","West Wales and The Valleys","60","60","32060","31700"
"In post","2022","Maritime and Coastguard Agency","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","70","70","38420","31780"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","East of England","Bedfordshire and Hertfordshire","300","290","46290","41080"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","London","Inner London - East","770","740","50190","42800"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","East Midlands (England)","Lincolnshire","30","30","[c]","[c]"
"In post","2022","Met Office","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Scotland","North Eastern Scotland","40","40","[c]","[c]"
"In post","2022","Met Office","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","50","50","37880","37420"
"In post","2022","Met Office","South East (England)","Hampshire and Isle of Wight","40","30","[c]","[c]"
"In post","2022","Met Office","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","South West (England)","Devon","1770","1680","40550","39650"
"In post","2022","Met Office","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","370","350","31290","26670"
"In post","2022","Ministry of Defence (excl. agencies)","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","240","230","26710","22330"
"In post","2022","Ministry of Defence (excl. agencies)","East Midlands (England)","Lincolnshire","930","900","26570","21580"
"In post","2022","Ministry of Defence (excl. agencies)","East of England","Bedfordshire and Hertfordshire","750","740","36800","34660"
"In post","2022","Ministry of Defence (excl. agencies)","East of England","East Anglia","2470","2390","30900","26930"
"In post","2022","Ministry of Defence (excl. agencies)","East of England","Essex","330","320","30570","26670"
"In post","2022","Ministry of Defence (excl. agencies)","London","Inner London - East","70","70","26100","24360"
"In post","2022","Ministry of Defence (excl. agencies)","London","Inner London - West","3170","3120","45490","44500"
"In post","2022","Ministry of Defence (excl. agencies)","London","Outer London - East and North East","120","110","33120","32540"
"In post","2022","Ministry of Defence (excl. agencies)","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","London","Outer London - West and North West","490","460","32680","29250"
"In post","2022","Ministry of Defence (excl. agencies)","North East (England)","Northumberland, and Tyne and Wear","200","190","25640","21380"
"In post","2022","Ministry of Defence (excl. agencies)","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","North West (England)","Cheshire","390","370","27870","22330"
"In post","2022","Ministry of Defence (excl. agencies)","North West (England)","Cumbria","140","130","29850","25680"
"In post","2022","Ministry of Defence (excl. agencies)","North West (England)","Greater Manchester","110","100","28870","24550"
"In post","2022","Ministry of Defence (excl. agencies)","North West (England)","Lancashire","570","530","29150","26670"
"In post","2022","Ministry of Defence (excl. agencies)","North West (England)","Merseyside","360","340","26950","22330"
"In post","2022","Ministry of Defence (excl. agencies)","Northern Ireland","Northern Ireland","890","870","24540","20560"
"In post","2022","Ministry of Defence (excl. agencies)","Overseas","Overseas","690","690","42310","40580"
"In post","2022","Ministry of Defence (excl. agencies)","Scotland","Eastern Scotland","680","660","30010","26350"
"In post","2022","Ministry of Defence (excl. agencies)","Scotland","Highlands and Islands","340","320","25890","21170"
"In post","2022","Ministry of Defence (excl. agencies)","Scotland","North Eastern Scotland","100","100","39420","44070"
"In post","2022","Ministry of Defence (excl. agencies)","Scotland","Southern Scotland","90","90","25750","21330"
"In post","2022","Ministry of Defence (excl. agencies)","Scotland","West Central Scotland","2300","2210","29940","26350"
"In post","2022","Ministry of Defence (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","2550","2480","33770","33000"
"In post","2022","Ministry of Defence (excl. agencies)","South East (England)","Hampshire and Isle of Wight","4870","4720","33750","33000"
"In post","2022","Ministry of Defence (excl. agencies)","South East (England)","Kent","260","250","28740","25440"
"In post","2022","Ministry of Defence (excl. agencies)","South East (England)","Surrey, East and West Sussex","270","260","26900","21830"
