"Status","Year","Region_ITL3","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Welsh Government","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Welsh Government","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bedford","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bedford","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bedford","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bedford","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bedford","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bedford","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bedford","Department for Transport","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bedford","Department for Transport","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bedford","Department for Work and Pensions","Female","150","120","31330","27570"
"In post","2022","Bedford","Department for Work and Pensions","Male","80","80","32940","27570"
"In post","2022","Bedford","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bedford","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bedford","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bedford","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bedford","Home Office","Female","50","50","28670","26120"
"In post","2022","Bedford","Home Office","Male","60","60","29600","26120"
"In post","2022","Bedford","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bedford","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bedford","Ministry of Justice","Female","240","220","28400","28140"
"In post","2022","Bedford","Ministry of Justice","Male","190","180","31340","29260"
"In post","2022","Bedford","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bedford","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bedford","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bedford","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"In post","2022","Belfast","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Belfast","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","Belfast","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","Belfast","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","Belfast","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"In post","2022","Belfast","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"In post","2022","Belfast","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"In post","2022","Belfast","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"In post","2022","Belfast","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"In post","2022","Belfast","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"In post","2022","Belfast","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2022","Belfast","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2022","Belfast","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"In post","2022","Belfast","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"In post","2022","Belfast","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"In post","2022","Belfast","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"In post","2022","Belfast","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"In post","2022","Belfast","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"In post","2022","Belfast","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Belfast","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Belfast","HM Revenue and Customs","Female","1210","1100","30090","26820"
"In post","2022","Belfast","HM Revenue and Customs","Male","1160","1130","31090","26820"
"In post","2022","Belfast","Home Office","Female","200","180","25280","24880"
"In post","2022","Belfast","Home Office","Male","220","210","25550","24880"
"In post","2022","Belfast","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"In post","2022","Belfast","Ministry of Defence","Male","30","30","[c]","[c]"
"In post","2022","Belfast","National Crime Agency","Female","60","60","38670","36740"
"In post","2022","Belfast","National Crime Agency","Male","60","60","41420","39710"
"In post","2022","Belfast","Northern Ireland Office","Female","50","50","39790","36720"
"In post","2022","Belfast","Northern Ireland Office","Male","40","40","[c]","[c]"
"In post","2022","Berkshire","Attorney General's Departments","Female","90","80","40320","32460"
"In post","2022","Berkshire","Attorney General's Departments","Male","30","30","[c]","[c]"
"In post","2022","Berkshire","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire","Department for Education","Female","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire","Department for Education","Male","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire","Department for Environment, Food and Rural Affairs","Female","170","160","33840","29180"
"In post","2022","Berkshire","Department for Environment, Food and Rural Affairs","Male","180","170","36690","35430"
"In post","2022","Berkshire","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire","Department for Transport","Female","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire","Department for Transport","Male","30","30","[c]","[c]"
"In post","2022","Berkshire","Department for Work and Pensions","Female","310","270","29700","29290"
"In post","2022","Berkshire","Department for Work and Pensions","Male","140","130","29570","29290"
"In post","2022","Berkshire","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire","HM Revenue and Customs","Female","160","140","35780","33370"
"In post","2022","Berkshire","HM Revenue and Customs","Male","140","130","37280","33640"
"In post","2022","Berkshire","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire","Home Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire","Home Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire","Ministry of Defence","Female","230","220","30930","26670"
"In post","2022","Berkshire","Ministry of Defence","Male","770","760","35960","39070"
"In post","2022","Berkshire","Ministry of Justice","Female","270","260","28640","25120"
"In post","2022","Berkshire","Ministry of Justice","Male","90","90","29760","24270"
"In post","2022","Berkshire","National Crime Agency","Female","50","40","[c]","[c]"
"In post","2022","Berkshire","National Crime Agency","Male","70","70","42610","39840"
"In post","2022","Berkshire","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bexley and Greenwich","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bexley and Greenwich","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bexley and Greenwich","Department for Education","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bexley and Greenwich","Department for Education","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bexley and Greenwich","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bexley and Greenwich","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bexley and Greenwich","Department for Transport","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bexley and Greenwich","Department for Transport","Male","40","40","[c]","[c]"
"In post","2022","Bexley and Greenwich","Department for Work and Pensions","Female","250","230","31120","31060"
"In post","2022","Bexley and Greenwich","Department for Work and Pensions","Male","110","110","31310","31060"
"In post","2022","Bexley and Greenwich","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bexley and Greenwich","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bexley and Greenwich","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bexley and Greenwich","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bexley and Greenwich","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bexley and Greenwich","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bexley and Greenwich","Home Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bexley and Greenwich","Home Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bexley and Greenwich","Ministry of Defence","Female","50","50","32220","26010"
"In post","2022","Bexley and Greenwich","Ministry of Defence","Male","60","60","34770","33950"
"In post","2022","Bexley and Greenwich","Ministry of Justice","Female","590","560","30080","28890"
"In post","2022","Bexley and Greenwich","Ministry of Justice","Male","620","610","33850","33490"
"In post","2022","Bexley and Greenwich","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bexley and Greenwich","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"In post","2022","Birmingham","Attorney General's Departments","Female","350","320","38890","34480"
"In post","2022","Birmingham","Attorney General's Departments","Male","160","160","43560","48080"
"In post","2022","Birmingham","Cabinet Office","Female","110","100","44380","37300"
"In post","2022","Birmingham","Cabinet Office","Male","100","100","52660","42850"
"In post","2022","Birmingham","Department for Business, Energy and Industrial Strategy","Female","400","380","34220","30950"
"In post","2022","Birmingham","Department for Business, Energy and Industrial Strategy","Male","310","300","35860","32060"
"In post","2022","Birmingham","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"In post","2022","Birmingham","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"In post","2022","Birmingham","Department for Education","Female","[c]","[c]","[c]","[c]"
"In post","2022","Birmingham","Department for Education","Male","[c]","[c]","[c]","[c]"
"In post","2022","Birmingham","Department for Environment, Food and Rural Affairs","Female","40","40","[c]","[c]"
"In post","2022","Birmingham","Department for Environment, Food and Rural Affairs","Male","40","40","[c]","[c]"
"In post","2022","Birmingham","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2022","Birmingham","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2022","Birmingham","Department for Levelling Up, Housing and Communities","Female","70","70","40450","36340"
"In post","2022","Birmingham","Department for Levelling Up, Housing and Communities","Male","50","50","39130","36340"
"In post","2022","Birmingham","Department for Transport","Female","150","140","30360","26470"
"In post","2022","Birmingham","Department for Transport","Male","210","210","30650","26780"
"In post","2022","Birmingham","Department for Work and Pensions","Female","1460","1260","27380","27570"
"In post","2022","Birmingham","Department for Work and Pensions","Male","870","840","27790","27570"
"In post","2022","Birmingham","Department of Health and Social Care","Female","260","240","39310","34530"
"In post","2022","Birmingham","Department of Health and Social Care","Male","90","90","46600","36330"
"In post","2022","Birmingham","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Birmingham","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Birmingham","HM Revenue and Customs","Female","1940","1790","31730","28920"
"In post","2022","Birmingham","HM Revenue and Customs","Male","1930","1880","33630","33080"
"In post","2022","Birmingham","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2022","Birmingham","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2022","Birmingham","Home Office","Female","90","80","28290","25580"
"In post","2022","Birmingham","Home Office","Male","60","60","31890","25310"
"In post","2022","Birmingham","Ministry of Defence","Female","50","40","[c]","[c]"
"In post","2022","Birmingham","Ministry of Defence","Male","40","40","[c]","[c]"
"In post","2022","Birmingham","Ministry of Justice","Female","2090","1910","26410","23170"
"In post","2022","Birmingham","Ministry of Justice","Male","1390","1340","28220","25120"
"In post","2022","Birmingham","National Crime Agency","Female","190","180","35570","36150"
"In post","2022","Birmingham","National Crime Agency","Male","240","240","40170","36740"
"In post","2022","Birmingham","Office for Standards in Education, Children's Services and Skills","Female","40","40","[c]","[c]"
"In post","2022","Birmingham","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"In post","2022","Birmingham","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"In post","2022","Birmingham","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"In post","2022","Birmingham","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2022","Birmingham","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2022","Birmingham","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2022","Birmingham","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2022","Birmingham","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","Birmingham","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","Birmingham","Water Services Regulation Authority","Female","100","90","47990","40800"
"In post","2022","Birmingham","Water Services Regulation Authority","Male","80","80","51760","50220"
"In post","2022","Birmingham","Welsh Government","Female","[c]","[c]","[c]","[c]"
"In post","2022","Birmingham","Welsh Government","Male","[c]","[c]","[c]","[c]"
"In post","2022","Blackburn with Darwen","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"In post","2022","Blackburn with Darwen","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"In post","2022","Blackburn with Darwen","Department for Education","Female","[c]","[c]","[c]","[c]"
"In post","2022","Blackburn with Darwen","Department for Education","Male","[c]","[c]","[c]","[c]"
"In post","2022","Blackburn with Darwen","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"In post","2022","Blackburn with Darwen","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"In post","2022","Blackburn with Darwen","Department for Transport","Female","[c]","[c]","[c]","[c]"
"In post","2022","Blackburn with Darwen","Department for Transport","Male","[c]","[c]","[c]","[c]"
"In post","2022","Blackburn with Darwen","Department for Work and Pensions","Female","180","150","26690","27570"
"In post","2022","Blackburn with Darwen","Department for Work and Pensions","Male","140","130","26670","27570"
"In post","2022","Blackburn with Darwen","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"In post","2022","Blackburn with Darwen","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"In post","2022","Blackburn with Darwen","Ministry of Justice","Female","100","90","27500","24800"
"In post","2022","Blackburn with Darwen","Ministry of Justice","Male","30","30","[c]","[c]"
"In post","2022","Blackburn with Darwen","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"In post","2022","Blackburn with Darwen","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"In post","2022","Blackburn with Darwen","Welsh Government","Female","[c]","[c]","[c]","[c]"
"In post","2022","Blackburn with Darwen","Welsh Government","Male","[c]","[c]","[c]","[c]"
"In post","2022","Blackpool","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Blackpool","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","Blackpool","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"In post","2022","Blackpool","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"In post","2022","Blackpool","Department for Transport","Female","[c]","[c]","[c]","[c]"
"In post","2022","Blackpool","Department for Transport","Male","[c]","[c]","[c]","[c]"
"In post","2022","Blackpool","Department for Work and Pensions","Female","3200","2840","28500","27570"
"In post","2022","Blackpool","Department for Work and Pensions","Male","2100","2030","31510","27570"
"In post","2022","Blackpool","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"In post","2022","Blackpool","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"In post","2022","Blackpool","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2022","Blackpool","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2022","Blackpool","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"In post","2022","Blackpool","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"In post","2022","Blackpool","Ministry of Justice","Female","120","110","28470","24800"
"In post","2022","Blackpool","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"In post","2022","Blackpool","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"In post","2022","Blackpool","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Department for Education","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Department for Education","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Department for Transport","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Department for Transport","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Department for Work and Pensions","Female","180","140","27340","27570"
"In post","2022","Bournemouth, Christchurch and Poole","Department for Work and Pensions","Male","100","100","28020","27570"
"In post","2022","Bournemouth, Christchurch and Poole","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Home Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Home Office","Male","60","50","27800","27260"
"In post","2022","Bournemouth, Christchurch and Poole","Ministry of Defence","Female","40","40","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Ministry of Defence","Male","60","60","24600","20770"
"In post","2022","Bournemouth, Christchurch and Poole","Ministry of Justice","Female","190","170","28350","24800"
"In post","2022","Bournemouth, Christchurch and Poole","Ministry of Justice","Male","80","70","28370","24800"
"In post","2022","Bournemouth, Christchurch and Poole","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Department for Education","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Department for Education","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Department for Transport","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Department for Transport","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Department for Work and Pensions","Female","580","480","25670","27570"
"In post","2022","Bradford","Department for Work and Pensions","Male","360","340","25130","27570"
"In post","2022","Bradford","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","HM Revenue and Customs","Female","790","650","25470","22080"
"In post","2022","Bradford","HM Revenue and Customs","Male","570","530","25660","21250"
"In post","2022","Bradford","Home Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Home Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Ministry of Justice","Female","290","260","26520","24090"
"In post","2022","Bradford","Ministry of Justice","Male","120","110","28140","25120"
"In post","2022","Bradford","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","Breckland and South Norfolk","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"In post","2022","Breckland and South Norfolk","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"In post","2022","Breckland and South Norfolk","Department for Education","Female","[c]","[c]","[c]","[c]"
"In post","2022","Breckland and South Norfolk","Department for Education","Male","[c]","[c]","[c]","[c]"
"In post","2022","Breckland and South Norfolk","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"In post","2022","Breckland and South Norfolk","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"In post","2022","Breckland and South Norfolk","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"In post","2022","Breckland and South Norfolk","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"In post","2022","Breckland and South Norfolk","Department for Transport","Female","[c]","[c]","[c]","[c]"
"In post","2022","Breckland and South Norfolk","Department for Transport","Male","[c]","[c]","[c]","[c]"
"In post","2022","Breckland and South Norfolk","Department for Work and Pensions","Female","40","30","[c]","[c]"
"In post","2022","Breckland and South Norfolk","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"In post","2022","Breckland and South Norfolk","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"In post","2022","Breckland and South Norfolk","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"In post","2022","Breckland and South Norfolk","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Breckland and South Norfolk","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Breckland and South Norfolk","Home Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Breckland and South Norfolk","Home Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","Breckland and South Norfolk","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"In post","2022","Breckland and South Norfolk","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"In post","2022","Breckland and South Norfolk","Ministry of Justice","Female","160","150","27780","24690"
"In post","2022","Breckland and South Norfolk","Ministry of Justice","Male","240","230","28870","27000"
"In post","2022","Breckland and South Norfolk","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"In post","2022","Breckland and South Norfolk","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"In post","2022","Breckland and South Norfolk","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","Breckland and South Norfolk","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","Brent","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Brent","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","Brent","Department for Education","Female","[c]","[c]","[c]","[c]"
"In post","2022","Brent","Department for Education","Male","[c]","[c]","[c]","[c]"
"In post","2022","Brent","Department for Work and Pensions","Female","170","160","30300","31060"
"In post","2022","Brent","Department for Work and Pensions","Male","80","80","31240","31060"
"In post","2022","Brent","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"In post","2022","Brent","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"In post","2022","Brent","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Brent","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Brent","HM Revenue and Customs","Female","70","60","35610","30620"
"In post","2022","Brent","HM Revenue and Customs","Male","80","80","39010","35250"
"In post","2022","Brent","Home Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Brent","Home Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","Brent","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"In post","2022","Brent","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"In post","2022","Brent","Ministry of Justice","Female","150","130","30160","27060"
"In post","2022","Brent","Ministry of Justice","Male","50","50","30190","27060"
"In post","2022","Bridgend and Neath Port Talbot","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Department for Transport","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Department for Transport","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Department for Work and Pensions","Female","320","270","26140","27570"
"In post","2022","Bridgend and Neath Port Talbot","Department for Work and Pensions","Male","130","120","25840","26120"
