"Status","Year","Sex","Disability","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Male","Unknown","Inner London - East","2090","2050","44330","38470"
"In post","2022","Male","Unknown","Inner London - West","6250","6210","47790","41950"
"In post","2022","Male","Unknown","Kent","640","620","29960","26840"
"In post","2022","Male","Unknown","Lancashire","680","660","29040","25700"
"In post","2022","Male","Unknown","Leicestershire, Rutland and Northamptonshire","320","320","27610","24880"
"In post","2022","Male","Unknown","Lincolnshire","120","110","28030","26100"
"In post","2022","Male","Unknown","Merseyside","1490","1450","30060","26590"
"In post","2022","Male","Unknown","North Eastern Scotland","320","300","34310","33480"
"In post","2022","Male","Unknown","North Yorkshire","340","330","32280","28700"
"In post","2022","Male","Unknown","Northern Ireland","660","640","28090","24880"
"In post","2022","Male","Unknown","Northumberland, and Tyne and Wear","1940","1870","31000","26820"
"In post","2022","Male","Unknown","Outer London - East and North East","190","180","31550","31060"
"In post","2022","Male","Unknown","Outer London - South","1010","990","40560","37560"
"In post","2022","Male","Unknown","Outer London - West and North West","660","640","36460","31060"
"In post","2022","Male","Unknown","Overseas","500","490","52450","53000"
"In post","2022","Male","Unknown","Shropshire and Staffordshire","470","450","33770","26830"
"In post","2022","Male","Unknown","South Yorkshire","640","630","34010","29360"
"In post","2022","Male","Unknown","Southern Scotland","780","750","29940","26590"
"In post","2022","Male","Unknown","Surrey, East and West Sussex","490","460","32870","28680"
"In post","2022","Male","Unknown","Tees Valley and Durham","490","480","28410","25210"
"In post","2022","Male","Unknown","Unknown","1830","1820","37900","33570"
"In post","2022","Male","Unknown","West Central Scotland","2900","2780","33440","32170"
"In post","2022","Male","Unknown","West Midlands","1650","1610","33020","28920"
"In post","2022","Male","Unknown","West Wales and The Valleys","790","770","29400","25860"
"In post","2022","Male","Unknown","West Yorkshire","2000","1960","32420","27120"
"In post","2022","Unknown","Declared non-disabled","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Declared disabled","Bedfordshire and Hertfordshire","40","30","[c]","[c]"
"Leaver CS","2021","Female","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","40","30","[c]","[c]"
"Leaver CS","2021","Female","Declared disabled","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Declared disabled","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Declared disabled","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Declared disabled","Derbyshire and Nottinghamshire","50","40","[c]","[c]"
"Leaver CS","2021","Female","Declared disabled","Devon","30","30","[c]","[c]"
"Leaver CS","2021","Female","Declared disabled","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Declared disabled","East Anglia","60","50","[c]","[c]"
"Leaver CS","2021","Female","Declared disabled","East Wales","80","60","[c]","[c]"
"Leaver CS","2021","Female","Declared disabled","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Declared disabled","Eastern Scotland","50","40","[c]","[c]"
"Leaver CS","2021","Female","Declared disabled","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","90","70","26060","23690"
"Leaver CS","2021","Female","Declared disabled","Greater Manchester","60","50","[c]","[c]"
"Leaver CS","2021","Female","Declared disabled","Hampshire and Isle of Wight","50","40","[c]","[c]"
"Leaver CS","2021","Female","Declared disabled","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Declared disabled","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Declared disabled","Inner London - East","40","30","[c]","[c]"
"Leaver CS","2021","Female","Declared disabled","Inner London - West","130","110","42640","34780"
"Leaver CS","2021","Female","Declared disabled","Kent","30","20","[c]","[c]"
"Leaver CS","2021","Female","Declared disabled","Lancashire","50","40","[c]","[c]"
"Leaver CS","2021","Female","Declared disabled","Leicestershire, Rutland and Northamptonshire","50","40","[c]","[c]"
"Leaver CS","2021","Female","Declared disabled","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Declared disabled","Merseyside","60","40","[c]","[c]"
"Leaver CS","2021","Female","Declared disabled","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Declared disabled","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Declared disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Declared disabled","Northumberland and Tyne and Wear","90","70","[c]","[c]"
"Leaver CS","2021","Female","Declared disabled","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Declared disabled","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Declared disabled","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Declared disabled","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Declared disabled","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Declared disabled","South Yorkshire","60","40","[c]","[c]"
"Leaver CS","2021","Female","Declared disabled","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Declared disabled","Surrey, East and West Sussex","30","30","[c]","[c]"
"Leaver CS","2021","Female","Declared disabled","Tees Valley and Durham","40","30","[c]","[c]"
"Leaver CS","2021","Female","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Declared disabled","West Central Scotland","40","30","[c]","[c]"
"Leaver CS","2021","Female","Declared disabled","West Midlands","110","80","[c]","[c]"
"Leaver CS","2021","Female","Declared disabled","West Wales and The Valleys","70","50","23360","21590"
"Leaver CS","2021","Female","Declared disabled","West Yorkshire","70","50","[c]","[c]"
"Leaver CS","2021","Female","Declared non-disabled","Bedfordshire and Hertfordshire","130","110","27390","24820"
"Leaver CS","2021","Female","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","170","150","31980","26010"
"Leaver CS","2021","Female","Declared non-disabled","Cheshire","50","40","[c]","[c]"
"Leaver CS","2021","Female","Declared non-disabled","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Declared non-disabled","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Declared non-disabled","Derbyshire and Nottinghamshire","220","180","25530","21170"
"Leaver CS","2021","Female","Declared non-disabled","Devon","170","140","25380","21010"
"Leaver CS","2021","Female","Declared non-disabled","Dorset and Somerset","100","80","26180","26000"
"Leaver CS","2021","Female","Declared non-disabled","East Anglia","290","250","27940","24110"
"Leaver CS","2021","Female","Declared non-disabled","East Wales","360","290","32270","26180"
"Leaver CS","2021","Female","Declared non-disabled","East Yorkshire and Northern Lincolnshire","150","120","[c]","[c]"
"Leaver CS","2021","Female","Declared non-disabled","Eastern Scotland","270","220","33220","26890"
"Leaver CS","2021","Female","Declared non-disabled","Essex","110","100","28720","24590"
"Leaver CS","2021","Female","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","380","340","31340","27020"
"Leaver CS","2021","Female","Declared non-disabled","Greater Manchester","340","290","30660","26050"
"Leaver CS","2021","Female","Declared non-disabled","Hampshire and Isle of Wight","220","190","27670","26380"
"Leaver CS","2021","Female","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","80","70","[c]","[c]"
"Leaver CS","2021","Female","Declared non-disabled","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Declared non-disabled","Inner London - East","320","290","40490","34780"
"Leaver CS","2021","Female","Declared non-disabled","Inner London - West","820","730","44590","37420"
"Leaver CS","2021","Female","Declared non-disabled","Kent","180","160","26890","25110"
"Leaver CS","2021","Female","Declared non-disabled","Lancashire","250","200","25050","21010"
"Leaver CS","2021","Female","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","220","180","25820","21430"
"Leaver CS","2021","Female","Declared non-disabled","Lincolnshire","90","80","[c]","[c]"
"Leaver CS","2021","Female","Declared non-disabled","Merseyside","300","230","26510","22720"
"Leaver CS","2021","Female","Declared non-disabled","North Eastern Scotland","40","40","[c]","[c]"
"Leaver CS","2021","Female","Declared non-disabled","North Yorkshire","80","70","32950","27570"
"Leaver CS","2021","Female","Declared non-disabled","Northern Ireland","70","60","[c]","[c]"
"Leaver CS","2021","Female","Declared non-disabled","Northumberland and Tyne and Wear","370","280","25420","21010"
"Leaver CS","2021","Female","Declared non-disabled","Outer London - East and North East","70","60","[c]","[c]"
"Leaver CS","2021","Female","Declared non-disabled","Outer London - South","150","120","32570","28630"
"Leaver CS","2021","Female","Declared non-disabled","Outer London - West and North West","190","160","31790","28670"
"Leaver CS","2021","Female","Declared non-disabled","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Declared non-disabled","Shropshire and Staffordshire","160","130","27670","26110"
"Leaver CS","2021","Female","Declared non-disabled","South Yorkshire","250","200","27710","24890"
"Leaver CS","2021","Female","Declared non-disabled","Southern Scotland","90","60","[c]","[c]"
"Leaver CS","2021","Female","Declared non-disabled","Surrey, East and West Sussex","160","140","28130","25500"
"Leaver CS","2021","Female","Declared non-disabled","Tees Valley and Durham","230","180","26360","21430"
"Leaver CS","2021","Female","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Declared non-disabled","West Central Scotland","210","170","28530","23450"
"Leaver CS","2021","Female","Declared non-disabled","West Midlands","380","300","28990","25910"
"Leaver CS","2021","Female","Declared non-disabled","West Wales and The Valleys","240","190","25400","21590"
"Leaver CS","2021","Female","Declared non-disabled","West Yorkshire","310","260","28770","26890"
"Leaver CS","2021","Female","Undeclared","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Undeclared","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Undeclared","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Undeclared","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Undeclared","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Undeclared","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Undeclared","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Undeclared","East Anglia","50","40","[c]","[c]"
"Leaver CS","2021","Female","Undeclared","East Wales","30","30","[c]","[c]"
"Leaver CS","2021","Female","Undeclared","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Undeclared","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Undeclared","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","50","40","[c]","[c]"
"Leaver CS","2021","Female","Undeclared","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Undeclared","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Undeclared","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Undeclared","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Undeclared","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Undeclared","Inner London - West","80","80","41200","34710"
"Leaver CS","2021","Female","Undeclared","Kent","30","30","[c]","[c]"
"Leaver CS","2021","Female","Undeclared","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Undeclared","Leicestershire, Rutland and Northamptonshire","30","30","[c]","[c]"
"Leaver CS","2021","Female","Undeclared","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Undeclared","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Undeclared","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Undeclared","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Undeclared","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Undeclared","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Undeclared","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Undeclared","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Undeclared","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Undeclared","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Undeclared","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Undeclared","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Undeclared","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Undeclared","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Undeclared","West Midlands","40","30","[c]","[c]"
"Leaver CS","2021","Female","Undeclared","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Undeclared","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Unknown","Bedfordshire and Hertfordshire","70","60","[c]","[c]"
"Leaver CS","2021","Female","Unknown","Berkshire, Buckinghamshire and Oxfordshire","100","90","27270","21050"
"Leaver CS","2021","Female","Unknown","Cheshire","30","30","[c]","[c]"
"Leaver CS","2021","Female","Unknown","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Unknown","Derbyshire and Nottinghamshire","70","60","[c]","[c]"
"Leaver CS","2021","Female","Unknown","Devon","60","50","[c]","[c]"
"Leaver CS","2021","Female","Unknown","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Unknown","East Anglia","110","100","28350","27570"
"Leaver CS","2021","Female","Unknown","East Wales","150","130","27610","21430"
"Leaver CS","2021","Female","Unknown","East Yorkshire and Northern Lincolnshire","50","40","[c]","[c]"
"Leaver CS","2021","Female","Unknown","Eastern Scotland","250","210","33140","27150"
"Leaver CS","2021","Female","Unknown","Essex","40","30","[c]","[c]"
"Leaver CS","2021","Female","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","130","110","32850","27570"
"Leaver CS","2021","Female","Unknown","Greater Manchester","120","110","28140","25000"
"Leaver CS","2021","Female","Unknown","Hampshire and Isle of Wight","100","80","26370","21590"
"Leaver CS","2021","Female","Unknown","Herefordshire, Worcestershire and Warwickshire","30","30","[c]","[c]"
"Leaver CS","2021","Female","Unknown","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Unknown","Inner London - East","110","110","37110","31060"
"Leaver CS","2021","Female","Unknown","Inner London - West","520","440","38180","31060"
"Leaver CS","2021","Female","Unknown","Kent","50","50","[c]","[c]"
"Leaver CS","2021","Female","Unknown","Lancashire","70","60","[c]","[c]"
"Leaver CS","2021","Female","Unknown","Leicestershire, Rutland and Northamptonshire","100","90","[c]","[c]"
"Leaver CS","2021","Female","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Unknown","Merseyside","90","70","[c]","[c]"
"Leaver CS","2021","Female","Unknown","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Unknown","North Yorkshire","40","40","[c]","[c]"
"Leaver CS","2021","Female","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Unknown","Northumberland and Tyne and Wear","160","120","28640","22320"
"Leaver CS","2021","Female","Unknown","Outer London - East and North East","40","40","[c]","[c]"
"Leaver CS","2021","Female","Unknown","Outer London - South","50","50","[c]","[c]"
"Leaver CS","2021","Female","Unknown","Outer London - West and North West","80","70","33480","31060"
"Leaver CS","2021","Female","Unknown","Overseas","60","60","37550","36960"
"Leaver CS","2021","Female","Unknown","Shropshire and Staffordshire","60","50","[c]","[c]"
"Leaver CS","2021","Female","Unknown","South Yorkshire","50","40","[c]","[c]"
"Leaver CS","2021","Female","Unknown","Southern Scotland","50","30","[c]","[c]"
"Leaver CS","2021","Female","Unknown","Surrey, East and West Sussex","80","70","33310","24370"
"Leaver CS","2021","Female","Unknown","Tees Valley and Durham","70","60","[c]","[c]"
"Leaver CS","2021","Female","Unknown","Unknown","300","290","39490","28420"
"Leaver CS","2021","Female","Unknown","West Central Scotland","110","90","31030","25990"
"Leaver CS","2021","Female","Unknown","West Midlands","160","140","37260","27570"
"Leaver CS","2021","Female","Unknown","West Wales and The Valleys","70","60","25300","21590"
"Leaver CS","2021","Female","Unknown","West Yorkshire","150","110","27290","22020"
"Leaver CS","2021","Male","Declared disabled","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","40","30","[c]","[c]"
"Leaver CS","2021","Male","Declared disabled","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Declared disabled","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Declared disabled","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Declared disabled","Derbyshire and Nottinghamshire","30","30","[c]","[c]"
"Leaver CS","2021","Male","Declared disabled","Devon","30","30","[c]","[c]"
"Leaver CS","2021","Male","Declared disabled","Dorset and Somerset","30","30","[c]","[c]"
"Leaver CS","2021","Male","Declared disabled","East Anglia","60","50","[c]","[c]"
"Leaver CS","2021","Male","Declared disabled","East Wales","60","50","[c]","[c]"
"Leaver CS","2021","Male","Declared disabled","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Declared disabled","Eastern Scotland","60","50","[c]","[c]"
"Leaver CS","2021","Male","Declared disabled","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","80","70","33660","31490"
"Leaver CS","2021","Male","Declared disabled","Greater Manchester","50","40","[c]","[c]"
"Leaver CS","2021","Male","Declared disabled","Hampshire and Isle of Wight","60","50","[c]","[c]"
"Leaver CS","2021","Male","Declared disabled","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Declared disabled","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Declared disabled","Inner London - East","40","40","[c]","[c]"
"Leaver CS","2021","Male","Declared disabled","Inner London - West","100","90","44900","38170"
"Leaver CS","2021","Male","Declared disabled","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Declared disabled","Lancashire","40","30","[c]","[c]"
"Leaver CS","2021","Male","Declared disabled","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Declared disabled","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Declared disabled","Merseyside","40","30","[c]","[c]"
"Leaver CS","2021","Male","Declared disabled","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Declared disabled","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Declared disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Declared disabled","Northumberland and Tyne and Wear","60","50","[c]","[c]"
"Leaver CS","2021","Male","Declared disabled","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Declared disabled","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Declared disabled","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Declared disabled","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Declared disabled","Shropshire and Staffordshire","30","30","[c]","[c]"
"Leaver CS","2021","Male","Declared disabled","South Yorkshire","30","30","[c]","[c]"
"Leaver CS","2021","Male","Declared disabled","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Declared disabled","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Declared disabled","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Declared disabled","West Central Scotland","30","30","[c]","[c]"
"Leaver CS","2021","Male","Declared disabled","West Midlands","40","40","[c]","[c]"
"Leaver CS","2021","Male","Declared disabled","West Wales and The Valleys","40","30","[c]","[c]"
"Leaver CS","2021","Male","Declared disabled","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Declared non-disabled","Bedfordshire and Hertfordshire","120","110","34920","27570"
"Leaver CS","2021","Male","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","210","200","34340","29930"
"Leaver CS","2021","Male","Declared non-disabled","Cheshire","50","40","[c]","[c]"
"Leaver CS","2021","Male","Declared non-disabled","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Declared non-disabled","Cumbria","30","30","[c]","[c]"
"Leaver CS","2021","Male","Declared non-disabled","Derbyshire and Nottinghamshire","150","130","30650","26120"
"Leaver CS","2021","Male","Declared non-disabled","Devon","200","180","27670","25720"
"Leaver CS","2021","Male","Declared non-disabled","Dorset and Somerset","120","110","32100","30830"
"Leaver CS","2021","Male","Declared non-disabled","East Anglia","270","250","33690","27570"
"Leaver CS","2021","Male","Declared non-disabled","East Wales","300","270","37690","30280"
"Leaver CS","2021","Male","Declared non-disabled","East Yorkshire and Northern Lincolnshire","130","120","[c]","[c]"
"Leaver CS","2021","Male","Declared non-disabled","Eastern Scotland","220","200","35940","29190"
"Leaver CS","2021","Male","Declared non-disabled","Essex","80","70","[c]","[c]"
"Leaver CS","2021","Male","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","480","460","37680","33300"
"Leaver CS","2021","Male","Declared non-disabled","Greater Manchester","250","230","30650","26350"
"Leaver CS","2021","Male","Declared non-disabled","Hampshire and Isle of Wight","260","240","32830","31380"
"Leaver CS","2021","Male","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","70","60","[c]","[c]"
"Leaver CS","2021","Male","Declared non-disabled","Highlands and Islands","30","30","[c]","[c]"
"Leaver CS","2021","Male","Declared non-disabled","Inner London - East","270","250","46140","35910"
"Leaver CS","2021","Male","Declared non-disabled","Inner London - West","810","740","49570","42700"
"Leaver CS","2021","Male","Declared non-disabled","Kent","150","140","27560","26430"
"Leaver CS","2021","Male","Declared non-disabled","Lancashire","200","180","28040","21970"
"Leaver CS","2021","Male","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","150","140","28350","26910"
"Leaver CS","2021","Male","Declared non-disabled","Lincolnshire","120","110","29550","29930"
"Leaver CS","2021","Male","Declared non-disabled","Merseyside","200","170","28480","24890"
"Leaver CS","2021","Male","Declared non-disabled","North Eastern Scotland","50","40","[c]","[c]"
"Leaver CS","2021","Male","Declared non-disabled","North Yorkshire","60","60","38390","32430"
"Leaver CS","2021","Male","Declared non-disabled","Northern Ireland","50","40","[c]","[c]"
"Leaver CS","2021","Male","Declared non-disabled","Northumberland and Tyne and Wear","230","200","27580","21090"
"Leaver CS","2021","Male","Declared non-disabled","Outer London - East and North East","50","40","[c]","[c]"
"Leaver CS","2021","Male","Declared non-disabled","Outer London - South","130","120","39420","31060"
"Leaver CS","2021","Male","Declared non-disabled","Outer London - West and North West","160","140","34660","31060"
"Leaver CS","2021","Male","Declared non-disabled","Overseas","30","[c]","[c]","[c]"
"Leaver CS","2021","Male","Declared non-disabled","Shropshire and Staffordshire","150","130","31340","27570"
"Leaver CS","2021","Male","Declared non-disabled","South Yorkshire","170","150","30830","25000"
"Leaver CS","2021","Male","Declared non-disabled","Southern Scotland","60","50","[c]","[c]"
"Leaver CS","2021","Male","Declared non-disabled","Surrey, East and West Sussex","130","120","28280","27570"
"Leaver CS","2021","Male","Declared non-disabled","Tees Valley and Durham","140","120","30600","26380"
"Leaver CS","2021","Male","Declared non-disabled","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","Male","Declared non-disabled","West Central Scotland","180","150","32780","27570"
"Leaver CS","2021","Male","Declared non-disabled","West Midlands","250","220","34700","26120"
"Leaver CS","2021","Male","Declared non-disabled","West Wales and The Valleys","230","210","29060","25390"
"Leaver CS","2021","Male","Declared non-disabled","West Yorkshire","240","200","31470","26890"
"Leaver CS","2021","Male","Undeclared","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","40","30","[c]","[c]"
"Leaver CS","2021","Male","Undeclared","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Undeclared","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Undeclared","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Undeclared","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Undeclared","Devon","30","30","[c]","[c]"
"Leaver CS","2021","Male","Undeclared","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Undeclared","East Anglia","50","50","[c]","[c]"
"Leaver CS","2021","Male","Undeclared","East Wales","30","30","[c]","[c]"
"Leaver CS","2021","Male","Undeclared","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Undeclared","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Undeclared","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","70","60","39720","37910"
"Leaver CS","2021","Male","Undeclared","Greater Manchester","30","30","[c]","[c]"
"Leaver CS","2021","Male","Undeclared","Hampshire and Isle of Wight","30","30","[c]","[c]"
"Leaver CS","2021","Male","Undeclared","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Undeclared","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Undeclared","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Undeclared","Inner London - West","90","80","[c]","[c]"
"Leaver CS","2021","Male","Undeclared","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Undeclared","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Undeclared","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Undeclared","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Undeclared","Merseyside","[c]","[c]","[c]","[c]"
