"Status","Year","Age","Organisation","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","65+","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Department for Business, Energy and Industrial Strategy (excl. agencies)","White","30","30","[c]","[c]"
"In post","2021","65+","Department for Digital, Culture, Media and Sport","Asian","[c]","[c]","[c]","[c]"
"In post","2021","65+","Department for Digital, Culture, Media and Sport","Black","[c]","[c]","[c]","[c]"
"In post","2021","65+","Department for Digital, Culture, Media and Sport","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","65+","Department for Digital, Culture, Media and Sport","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","65+","Department for Digital, Culture, Media and Sport","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","65+","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Department for Digital, Culture, Media and Sport","White","[c]","[c]","[c]","[c]"
"In post","2021","65+","Department for Education (excl. agencies)","Asian","[c]","[c]","[c]","[c]"
"In post","2021","65+","Department for Education (excl. agencies)","Black","[c]","[c]","[c]","[c]"
"In post","2021","65+","Department for Education (excl. agencies)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","65+","Department for Education (excl. agencies)","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","65+","Department for Education (excl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","65+","Department for Education (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Department for Education (excl. agencies)","White","30","30","[c]","[c]"
"In post","2021","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","Asian","[c]","[c]","[c]","[c]"
"In post","2021","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","Black","[c]","[c]","[c]","[c]"
"In post","2021","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","White","50","40","[c]","[c]"
"In post","2021","65+","Department for International Trade","Asian","[c]","[c]","[c]","[c]"
"In post","2021","65+","Department for International Trade","Black","[c]","[c]","[c]","[c]"
"In post","2021","65+","Department for International Trade","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","65+","Department for International Trade","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","65+","Department for International Trade","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","65+","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Department for International Trade","White","[c]","[c]","[c]","[c]"
"In post","2021","65+","Department for Transport (excl. agencies)","Asian","[c]","[c]","[c]","[c]"
"In post","2021","65+","Department for Transport (excl. agencies)","Black","[c]","[c]","[c]","[c]"
"In post","2021","65+","Department for Transport (excl. agencies)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","65+","Department for Transport (excl. agencies)","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","65+","Department for Transport (excl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","65+","Department for Transport (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Department for Transport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Department for Transport (excl. agencies)","White","[c]","[c]","[c]","[c]"
"In post","2021","65+","Department for Work and Pensions (excl. agencies)","Asian","180","120","27360","27570"
"In post","2021","65+","Department for Work and Pensions (excl. agencies)","Black","80","70","27300","27570"
"In post","2021","65+","Department for Work and Pensions (excl. agencies)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","65+","Department for Work and Pensions (excl. agencies)","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","65+","Department for Work and Pensions (excl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","65+","Department for Work and Pensions (excl. agencies)","Undeclared","160","120","26510","26120"
"In post","2021","65+","Department for Work and Pensions (excl. agencies)","Unknown","90","70","24680","21010"
"In post","2021","65+","Department for Work and Pensions (excl. agencies)","White","2030","1440","25830","26120"
"In post","2021","65+","Department of Health and Social Care (excl. agencies)","Asian","[c]","[c]","[c]","[c]"
"In post","2021","65+","Department of Health and Social Care (excl. agencies)","Black","[c]","[c]","[c]","[c]"
"In post","2021","65+","Department of Health and Social Care (excl. agencies)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","65+","Department of Health and Social Care (excl. agencies)","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","65+","Department of Health and Social Care (excl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","65+","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Department of Health and Social Care (excl. agencies)","White","[c]","[c]","[c]","[c]"
"In post","2021","65+","Disclosure Scotland","Asian","[c]","[c]","[c]","[c]"
"In post","2021","65+","Disclosure Scotland","Black","[c]","[c]","[c]","[c]"
"In post","2021","65+","Disclosure Scotland","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","65+","Disclosure Scotland","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","65+","Disclosure Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","65+","Disclosure Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Disclosure Scotland","White","[c]","[c]","[c]","[c]"
"In post","2021","65+","Driver and Vehicle Licensing Agency","Asian","[c]","[c]","[c]","[c]"
"In post","2021","65+","Driver and Vehicle Licensing Agency","Black","[c]","[c]","[c]","[c]"
"In post","2021","65+","Driver and Vehicle Licensing Agency","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","65+","Driver and Vehicle Licensing Agency","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","65+","Driver and Vehicle Licensing Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","65+","Driver and Vehicle Licensing Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Driver and Vehicle Licensing Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Driver and Vehicle Licensing Agency","White","110","70","24020","21590"
"In post","2021","65+","Driver and Vehicle Standards Agency","Asian","[c]","[c]","[c]","[c]"
"In post","2021","65+","Driver and Vehicle Standards Agency","Black","[c]","[c]","[c]","[c]"
"In post","2021","65+","Driver and Vehicle Standards Agency","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","65+","Driver and Vehicle Standards Agency","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","65+","Driver and Vehicle Standards Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","65+","Driver and Vehicle Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Driver and Vehicle Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Driver and Vehicle Standards Agency","White","210","150","27950","26780"
"In post","2021","65+","Education and Skills Funding Agency","Asian","[c]","[c]","[c]","[c]"
"In post","2021","65+","Education and Skills Funding Agency","Black","[c]","[c]","[c]","[c]"
"In post","2021","65+","Education and Skills Funding Agency","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","65+","Education and Skills Funding Agency","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","65+","Education and Skills Funding Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","65+","Education and Skills Funding Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Education and Skills Funding Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Education and Skills Funding Agency","White","[c]","[c]","[c]","[c]"
"In post","2021","65+","Education Scotland","Asian","[c]","[c]","[c]","[c]"
"In post","2021","65+","Education Scotland","Black","[c]","[c]","[c]","[c]"
"In post","2021","65+","Education Scotland","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","65+","Education Scotland","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","65+","Education Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","65+","Education Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Education Scotland","White","[c]","[c]","[c]","[c]"
"In post","2021","65+","ESTYN","Asian","[c]","[c]","[c]","[c]"
"In post","2021","65+","ESTYN","Black","[c]","[c]","[c]","[c]"
"In post","2021","65+","ESTYN","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","65+","ESTYN","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","65+","ESTYN","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","65+","ESTYN","White","[c]","[c]","[c]","[c]"
"In post","2021","65+","FCDO Services","Asian","[c]","[c]","[c]","[c]"
"In post","2021","65+","FCDO Services","Black","[c]","[c]","[c]","[c]"
"In post","2021","65+","FCDO Services","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","65+","FCDO Services","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","65+","FCDO Services","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","65+","FCDO Services","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","FCDO Services","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","FCDO Services","White","50","40","[c]","[c]"
"In post","2021","65+","Food Standards Agency","Asian","[c]","[c]","[c]","[c]"
"In post","2021","65+","Food Standards Agency","Black","[c]","[c]","[c]","[c]"
"In post","2021","65+","Food Standards Agency","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","65+","Food Standards Agency","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","65+","Food Standards Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","65+","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Food Standards Agency","White","40","30","[c]","[c]"
"In post","2021","65+","Food Standards Scotland","Asian","[c]","[c]","[c]","[c]"
"In post","2021","65+","Food Standards Scotland","Black","[c]","[c]","[c]","[c]"
"In post","2021","65+","Food Standards Scotland","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","65+","Food Standards Scotland","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","65+","Food Standards Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","65+","Food Standards Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Food Standards Scotland","White","[c]","[c]","[c]","[c]"
"In post","2021","65+","Foreign, Commonwealth and Development Office (excl. agencies)","Asian","[c]","[c]","[c]","[c]"
"In post","2021","65+","Foreign, Commonwealth and Development Office (excl. agencies)","Black","[c]","[c]","[c]","[c]"
"In post","2021","65+","Foreign, Commonwealth and Development Office (excl. agencies)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","65+","Foreign, Commonwealth and Development Office (excl. agencies)","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","65+","Foreign, Commonwealth and Development Office (excl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","65+","Foreign, Commonwealth and Development Office (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Foreign, Commonwealth and Development Office (excl. agencies)","White","60","50","46430","38430"
"In post","2021","65+","Forestry and Land Scotland","Asian","[c]","[c]","[c]","[c]"
"In post","2021","65+","Forestry and Land Scotland","Black","[c]","[c]","[c]","[c]"
"In post","2021","65+","Forestry and Land Scotland","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","65+","Forestry and Land Scotland","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","65+","Forestry and Land Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","65+","Forestry and Land Scotland","White","[c]","[c]","[c]","[c]"
"In post","2021","65+","Government Actuary's Department","Asian","[c]","[c]","[c]","[c]"
"In post","2021","65+","Government Actuary's Department","Black","[c]","[c]","[c]","[c]"
"In post","2021","65+","Government Actuary's Department","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","65+","Government Actuary's Department","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","65+","Government Actuary's Department","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","65+","Government Actuary's Department","White","[c]","[c]","[c]","[c]"
"In post","2021","65+","Government Internal Audit Agency","Asian","[c]","[c]","[c]","[c]"
"In post","2021","65+","Government Internal Audit Agency","Black","[c]","[c]","[c]","[c]"
"In post","2021","65+","Government Internal Audit Agency","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","65+","Government Internal Audit Agency","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","65+","Government Internal Audit Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","65+","Government Internal Audit Agency","White","[c]","[c]","[c]","[c]"
"In post","2021","65+","Government Legal Department","Asian","[c]","[c]","[c]","[c]"
"In post","2021","65+","Government Legal Department","Black","[c]","[c]","[c]","[c]"
"In post","2021","65+","Government Legal Department","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","65+","Government Legal Department","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","65+","Government Legal Department","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","65+","Government Legal Department","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Government Legal Department","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Government Legal Department","White","[c]","[c]","[c]","[c]"
"In post","2021","65+","Government Property Agency","Asian","[c]","[c]","[c]","[c]"
"In post","2021","65+","Government Property Agency","Black","[c]","[c]","[c]","[c]"
"In post","2021","65+","Government Property Agency","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","65+","Government Property Agency","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","65+","Government Property Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","65+","Government Property Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Government Property Agency","White","[c]","[c]","[c]","[c]"
"In post","2021","65+","Health and Safety Executive","Asian","[c]","[c]","[c]","[c]"
"In post","2021","65+","Health and Safety Executive","Black","[c]","[c]","[c]","[c]"
"In post","2021","65+","Health and Safety Executive","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","65+","Health and Safety Executive","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","65+","Health and Safety Executive","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","65+","Health and Safety Executive","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Health and Safety Executive","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Health and Safety Executive","White","30","20","[c]","[c]"
"In post","2021","65+","HM Courts and Tribunals Service","Asian","40","30","[c]","[c]"
"In post","2021","65+","HM Courts and Tribunals Service","Black","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Courts and Tribunals Service","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Courts and Tribunals Service","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Courts and Tribunals Service","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Courts and Tribunals Service","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Courts and Tribunals Service","Unknown","50","40","[c]","[c]"
"In post","2021","65+","HM Courts and Tribunals Service","White","540","400","21120","19830"
"In post","2021","65+","HM Land Registry","Asian","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Land Registry","Black","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Land Registry","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Land Registry","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Land Registry","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Land Registry","White","90","60","34550","30600"
"In post","2021","65+","HM Prison and Probation Service","Asian","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Prison and Probation Service","Black","50","50","32460","26630"
"In post","2021","65+","HM Prison and Probation Service","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Prison and Probation Service","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Prison and Probation Service","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Prison and Probation Service","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Prison and Probation Service","Unknown","90","60","28020","26580"
"In post","2021","65+","HM Prison and Probation Service","White","890","640","28270","26340"
"In post","2021","65+","HM Revenue and Customs (excl. agencies)","Asian","90","70","30340","25630"
"In post","2021","65+","HM Revenue and Customs (excl. agencies)","Black","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Revenue and Customs (excl. agencies)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Revenue and Customs (excl. agencies)","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Revenue and Customs (excl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Revenue and Customs (excl. agencies)","Undeclared","90","60","31860","28130"
"In post","2021","65+","HM Revenue and Customs (excl. agencies)","Unknown","290","210","28390","21440"
"In post","2021","65+","HM Revenue and Customs (excl. agencies)","White","920","640","30180","27800"
"In post","2021","65+","HM Treasury (excl. agencies)","Asian","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Treasury (excl. agencies)","Black","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Treasury (excl. agencies)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Treasury (excl. agencies)","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Treasury (excl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Treasury (excl. agencies)","White","[c]","[c]","[c]","[c]"
"In post","2021","65+","Home Office (incl. agencies)","Asian","150","120","27560","25630"
"In post","2021","65+","Home Office (incl. agencies)","Black","40","30","[c]","[c]"
"In post","2021","65+","Home Office (incl. agencies)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","65+","Home Office (incl. agencies)","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","65+","Home Office (incl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","65+","Home Office (incl. agencies)","Undeclared","70","40","32310","29370"
"In post","2021","65+","Home Office (incl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Home Office (incl. agencies)","White","470","340","27880","25630"
"In post","2021","65+","Insolvency Service","Asian","[c]","[c]","[c]","[c]"
"In post","2021","65+","Insolvency Service","Black","[c]","[c]","[c]","[c]"
"In post","2021","65+","Insolvency Service","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","65+","Insolvency Service","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","65+","Insolvency Service","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","65+","Insolvency Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Insolvency Service","White","[c]","[c]","[c]","[c]"
"In post","2021","65+","Institute for Apprenticeships and Technical Education","Asian","[c]","[c]","[c]","[c]"
"In post","2021","65+","Institute for Apprenticeships and Technical Education","Black","[c]","[c]","[c]","[c]"
"In post","2021","65+","Institute for Apprenticeships and Technical Education","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","65+","Institute for Apprenticeships and Technical Education","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","65+","Institute for Apprenticeships and Technical Education","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","65+","Institute for Apprenticeships and Technical Education","White","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal Aid Agency","Asian","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal Aid Agency","Black","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal Aid Agency","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal Aid Agency","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal Aid Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal Aid Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal Aid Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal Aid Agency","White","[c]","[c]","[c]","[c]"
"In post","2021","65+","Maritime and Coastguard Agency","Asian","[c]","[c]","[c]","[c]"
"In post","2021","65+","Maritime and Coastguard Agency","Black","[c]","[c]","[c]","[c]"
"In post","2021","65+","Maritime and Coastguard Agency","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","65+","Maritime and Coastguard Agency","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","65+","Maritime and Coastguard Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","65+","Maritime and Coastguard Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Maritime and Coastguard Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Maritime and Coastguard Agency","White","[c]","[c]","[c]","[c]"
"In post","2021","65+","Medicines and Healthcare Products Regulatory Agency","Asian","[c]","[c]","[c]","[c]"
"In post","2021","65+","Medicines and Healthcare Products Regulatory Agency","Black","[c]","[c]","[c]","[c]"
"In post","2021","65+","Medicines and Healthcare Products Regulatory Agency","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","65+","Medicines and Healthcare Products Regulatory Agency","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","65+","Medicines and Healthcare Products Regulatory Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","65+","Medicines and Healthcare Products Regulatory Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Medicines and Healthcare Products Regulatory Agency","White","[c]","[c]","[c]","[c]"
"In post","2021","65+","Met Office","Asian","[c]","[c]","[c]","[c]"
"In post","2021","65+","Met Office","Black","[c]","[c]","[c]","[c]"
"In post","2021","65+","Met Office","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","65+","Met Office","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","65+","Met Office","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","65+","Met Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Met Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Met Office","White","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Defence (excl. agencies)","Asian","30","30","[c]","[c]"
"In post","2021","65+","Ministry of Defence (excl. agencies)","Black","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Defence (excl. agencies)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Defence (excl. agencies)","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Defence (excl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Defence (excl. agencies)","Undeclared","90","80","31740","30720"
"In post","2021","65+","Ministry of Defence (excl. agencies)","Unknown","70","60","27580","21130"
"In post","2021","65+","Ministry of Defence (excl. agencies)","White","1280","1150","28560","22910"
"In post","2021","65+","Ministry of Housing, Communities and Local Government (excl. agencies)","Asian","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Housing, Communities and Local Government (excl. agencies)","Black","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Housing, Communities and Local Government (excl. agencies)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Housing, Communities and Local Government (excl. agencies)","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Housing, Communities and Local Government (excl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Housing, Communities and Local Government (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Housing, Communities and Local Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Housing, Communities and Local Government (excl. agencies)","White","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Justice (excl. agencies)","Asian","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Justice (excl. agencies)","Black","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Justice (excl. agencies)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Justice (excl. agencies)","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Justice (excl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Justice (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Justice (excl. agencies)","White","50","50","39620","36860"
"In post","2021","65+","National Crime Agency","Asian","[c]","[c]","[c]","[c]"
"In post","2021","65+","National Crime Agency","Black","[c]","[c]","[c]","[c]"
"In post","2021","65+","National Crime Agency","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","65+","National Crime Agency","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","65+","National Crime Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","65+","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","National Crime Agency","White","40","30","[c]","[c]"
"In post","2021","65+","National Records of Scotland","Asian","[c]","[c]","[c]","[c]"
"In post","2021","65+","National Records of Scotland","Black","[c]","[c]","[c]","[c]"
"In post","2021","65+","National Records of Scotland","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","65+","National Records of Scotland","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","65+","National Records of Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","65+","National Records of Scotland","White","[c]","[c]","[c]","[c]"
"In post","2021","65+","National Savings and Investments","Asian","[c]","[c]","[c]","[c]"
"In post","2021","65+","National Savings and Investments","Black","[c]","[c]","[c]","[c]"
"In post","2021","65+","National Savings and Investments","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","65+","National Savings and Investments","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","65+","National Savings and Investments","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","65+","National Savings and Investments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","National Savings and Investments","White","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office for Standards in Education, Children's Services and Skills","Asian","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office for Standards in Education, Children's Services and Skills","Black","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office for Standards in Education, Children's Services and Skills","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office for Standards in Education, Children's Services and Skills","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office for Standards in Education, Children's Services and Skills","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
