"Status","Year","Organisation","Sex","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Legal Aid Agency","Male","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","Male","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","Male","West Midlands (England)","30","30","[c]","[c]"
"In post","2022","Legal Aid Agency","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Female","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Female","London","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Female","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Female","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Female","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Female","Scotland","50","50","33090","30100"
"In post","2022","Maritime and Coastguard Agency","Female","South East (England)","330","310","34440","31040"
"In post","2022","Maritime and Coastguard Agency","Female","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Female","Wales","30","30","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Male","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Male","London","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Male","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Male","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Male","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Male","Scotland","110","110","40890","36180"
"In post","2022","Maritime and Coastguard Agency","Male","South East (England)","410","400","38850","35730"
"In post","2022","Maritime and Coastguard Agency","Male","South West (England)","50","50","41100","36110"
"In post","2022","Maritime and Coastguard Agency","Male","Wales","70","70","35360","31780"
"In post","2022","Maritime and Coastguard Agency","Male","Yorkshire and The Humber","50","50","42190","35550"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Female","East of England","170","160","46110","41100"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Female","London","500","470","49610","41230"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Female","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Female","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Female","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Female","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Female","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Female","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Male","East of England","140","140","46460","41010"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Male","London","290","280","51210","46460"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Male","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Male","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Male","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Male","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Male","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Male","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Female","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Female","London","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Female","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Female","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Female","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Female","South East (England)","40","40","[c]","[c]"
"In post","2022","Met Office","Female","South West (England)","680","620","38690","38300"
"In post","2022","Met Office","Female","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Male","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Male","London","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Male","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Male","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Male","Scotland","70","60","35500","36160"
"In post","2022","Met Office","Male","South East (England)","50","50","38560","37420"
"In post","2022","Met Office","Male","South West (England)","1110","1070","41520","39750"
"In post","2022","Met Office","Male","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Female","East Midlands (England)","790","740","26980","21780"
"In post","2022","Ministry of Defence (excl. agencies)","Female","East of England","1620","1540","30430","26670"
"In post","2022","Ministry of Defence (excl. agencies)","Female","London","1600","1550","42380","38000"
"In post","2022","Ministry of Defence (excl. agencies)","Female","North East (England)","100","90","24220","21830"
"In post","2022","Ministry of Defence (excl. agencies)","Female","North West (England)","840","760","27500","23540"
"In post","2022","Ministry of Defence (excl. agencies)","Female","Northern Ireland","260","240","26500","22580"
"In post","2022","Ministry of Defence (excl. agencies)","Female","Overseas","320","320","41740","40120"
"In post","2022","Ministry of Defence (excl. agencies)","Female","Scotland","1300","1230","27920","22330"
"In post","2022","Ministry of Defence (excl. agencies)","Female","South East (England)","3770","3580","32200","28670"
"In post","2022","Ministry of Defence (excl. agencies)","Female","South West (England)","3630","3400","32390","30360"
"In post","2022","Ministry of Defence (excl. agencies)","Female","Unknown","100","100","35140","33300"
"In post","2022","Ministry of Defence (excl. agencies)","Female","Wales","280","260","25550","21830"
"In post","2022","Ministry of Defence (excl. agencies)","Female","West Midlands (England)","1150","1090","31100","26670"
"In post","2022","Ministry of Defence (excl. agencies)","Female","Yorkshire and The Humber","720","680","28160","22330"
"In post","2022","Ministry of Defence (excl. agencies)","Male","East Midlands (England)","750","740","28490","25670"
"In post","2022","Ministry of Defence (excl. agencies)","Male","East of England","1940","1910","33540","33000"
"In post","2022","Ministry of Defence (excl. agencies)","Male","London","2260","2230","43480","41500"
"In post","2022","Ministry of Defence (excl. agencies)","Male","North East (England)","130","120","25720","21170"
"In post","2022","Ministry of Defence (excl. agencies)","Male","North West (England)","730","710","29360","26350"
"In post","2022","Ministry of Defence (excl. agencies)","Male","Northern Ireland","630","620","23730","20560"
"In post","2022","Ministry of Defence (excl. agencies)","Male","Overseas","370","370","42800","40580"
"In post","2022","Ministry of Defence (excl. agencies)","Male","Scotland","2210","2150","30780","26670"
"In post","2022","Ministry of Defence (excl. agencies)","Male","South East (England)","4170","4110","34400","33300"
"In post","2022","Ministry of Defence (excl. agencies)","Male","South West (England)","4650","4550","34830","33300"
"In post","2022","Ministry of Defence (excl. agencies)","Male","Unknown","120","120","33560","27370"
"In post","2022","Ministry of Defence (excl. agencies)","Male","Wales","480","470","26200","21830"
"In post","2022","Ministry of Defence (excl. agencies)","Male","West Midlands (England)","1190","1180","31510","29350"
"In post","2022","Ministry of Defence (excl. agencies)","Male","Yorkshire and The Humber","1270","1230","28720","26670"
"In post","2022","Ministry of Justice (excl. agencies)","Female","East Midlands (England)","140","140","34520","31030"
"In post","2022","Ministry of Justice (excl. agencies)","Female","East of England","60","60","37700","34110"
"In post","2022","Ministry of Justice (excl. agencies)","Female","London","2120","2050","44910","41750"
"In post","2022","Ministry of Justice (excl. agencies)","Female","North East (England)","70","70","38630","34080"
"In post","2022","Ministry of Justice (excl. agencies)","Female","North West (England)","180","180","37520","36050"
"In post","2022","Ministry of Justice (excl. agencies)","Female","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Female","South East (England)","110","100","37210","34110"
"In post","2022","Ministry of Justice (excl. agencies)","Female","South West (England)","80","80","38920","36050"
"In post","2022","Ministry of Justice (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Female","Wales","100","100","38230","33160"
"In post","2022","Ministry of Justice (excl. agencies)","Female","West Midlands (England)","280","270","33020","30450"
"In post","2022","Ministry of Justice (excl. agencies)","Female","Yorkshire and The Humber","330","320","38740","36050"
"In post","2022","Ministry of Justice (excl. agencies)","Male","East Midlands (England)","80","80","41100","40970"
"In post","2022","Ministry of Justice (excl. agencies)","Male","East of England","40","40","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Male","London","1630","1620","48040","42990"
"In post","2022","Ministry of Justice (excl. agencies)","Male","North East (England)","60","50","39810","36470"
"In post","2022","Ministry of Justice (excl. agencies)","Male","North West (England)","120","120","39130","36050"
"In post","2022","Ministry of Justice (excl. agencies)","Male","Scotland","40","40","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Male","South East (England)","80","70","41740","41100"
"In post","2022","Ministry of Justice (excl. agencies)","Male","South West (England)","60","50","40840","37170"
"In post","2022","Ministry of Justice (excl. agencies)","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Male","Wales","60","60","41330","37700"
"In post","2022","Ministry of Justice (excl. agencies)","Male","West Midlands (England)","230","220","37740","34110"
"In post","2022","Ministry of Justice (excl. agencies)","Male","Yorkshire and The Humber","260","250","42150","36870"
"In post","2022","National Crime Agency","Female","East Midlands (England)","80","70","35940","36410"
"In post","2022","National Crime Agency","Female","East of England","90","80","36580","36410"
"In post","2022","National Crime Agency","Female","London","740","710","42700","40170"
"In post","2022","National Crime Agency","Female","North East (England)","40","40","[c]","[c]"
"In post","2022","National Crime Agency","Female","North West (England)","640","620","35860","34140"
"In post","2022","National Crime Agency","Female","Northern Ireland","60","60","38670","36740"
"In post","2022","National Crime Agency","Female","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Female","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Female","South East (England)","180","170","38420","37560"
"In post","2022","National Crime Agency","Female","South West (England)","250","230","34760","34140"
"In post","2022","National Crime Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Female","Wales","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Female","West Midlands (England)","220","210","35740","36200"
"In post","2022","National Crime Agency","Female","Yorkshire and The Humber","120","120","36090","36410"
"In post","2022","National Crime Agency","Male","East Midlands (England)","110","110","40230","38540"
"In post","2022","National Crime Agency","Male","East of England","90","80","40290","39840"
"In post","2022","National Crime Agency","Male","London","880","870","46380","43630"
"In post","2022","National Crime Agency","Male","North East (England)","70","70","39830","36690"
"In post","2022","National Crime Agency","Male","North West (England)","670","670","38460","36740"
"In post","2022","National Crime Agency","Male","Northern Ireland","60","60","41420","39710"
"In post","2022","National Crime Agency","Male","Overseas","110","110","63790","61330"
"In post","2022","National Crime Agency","Male","Scotland","40","40","[c]","[c]"
"In post","2022","National Crime Agency","Male","South East (England)","290","280","41670","40110"
"In post","2022","National Crime Agency","Male","South West (England)","220","220","39740","36740"
"In post","2022","National Crime Agency","Male","Unknown","40","40","[c]","[c]"
"In post","2022","National Crime Agency","Male","Wales","40","40","[c]","[c]"
"In post","2022","National Crime Agency","Male","West Midlands (England)","290","280","40190","37750"
"In post","2022","National Crime Agency","Male","Yorkshire and The Humber","150","150","40070","36740"
"In post","2022","National Infrastructure Commission","Female","London","[c]","[c]","[c]","[c]"
"In post","2022","National Infrastructure Commission","Male","London","[c]","[c]","[c]","[c]"
"In post","2022","National Records of Scotland","Female","Scotland","250","230","36570","34600"
"In post","2022","National Records of Scotland","Male","Scotland","210","200","35630","31540"
"In post","2022","National Savings and Investments","Female","London","70","70","48190","44800"
"In post","2022","National Savings and Investments","Female","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","National Savings and Investments","Female","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","National Savings and Investments","Female","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","National Savings and Investments","Male","London","70","70","58500","49920"
"In post","2022","National Savings and Investments","Male","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","National Savings and Investments","Male","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","National Savings and Investments","Male","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","National Savings and Investments","Unknown","London","[c]","[c]","[c]","[c]"
"In post","2022","National Savings and Investments","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Female","London","50","50","[c]","[c]"
"In post","2022","Northern Ireland Office","Female","Northern Ireland","50","50","39790","36720"
"In post","2022","Northern Ireland Office","Male","London","40","40","[c]","[c]"
"In post","2022","Northern Ireland Office","Male","Northern Ireland","40","40","[c]","[c]"
"In post","2022","Office for Budget Responsibility","Female","London","[c]","[c]","[c]","[c]"
"In post","2022","Office for Budget Responsibility","Male","London","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Female","East Midlands (England)","150","140","44770","46360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Female","East of England","70","70","57440","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Female","London","180","170","51560","48860"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Female","North East (England)","40","40","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Female","North West (England)","300","290","41640","39460"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Female","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Female","South East (England)","100","90","60630","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Female","South West (England)","200","190","45880","39850"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Female","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Female","West Midlands (England)","100","100","52120","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Female","Yorkshire and The Humber","80","80","61980","64500"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Male","East Midlands (England)","60","60","53620","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Male","East of England","30","30","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Male","London","100","100","52250","42850"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Male","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Male","North West (England)","180","180","40250","32010"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Male","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Male","South East (England)","40","40","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Male","South West (England)","110","110","48060","39850"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Male","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Male","West Midlands (England)","50","50","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Female","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Female","London","340","330","46910","40810"
"In post","2022","Office of Gas and Electricity Markets","Female","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Female","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Female","Scotland","280","270","36210","31720"
"In post","2022","Office of Gas and Electricity Markets","Female","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Male","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Male","London","400","400","50040","46160"
"In post","2022","Office of Gas and Electricity Markets","Male","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Male","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Male","Scotland","310","300","36330","30950"
"In post","2022","Office of Gas and Electricity Markets","Male","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Female","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Female","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Female","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Female","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Female","West Midlands (England)","180","170","42540","38630"
"In post","2022","Office of Qualifications and Examinations Regulation","Male","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Male","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Male","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Male","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Male","West Midlands (England)","110","110","47190","46660"
"In post","2022","Office of Rail and Road","Female","London","90","90","51930","55000"
"In post","2022","Office of Rail and Road","Female","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Female","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Female","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Male","London","120","110","58900","55430"
"In post","2022","Office of Rail and Road","Male","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Male","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Male","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Public Guardian","Female","East Midlands (England)","230","200","24580","25120"
"In post","2022","Office of the Public Guardian","Female","London","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Public Guardian","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Public Guardian","Female","West Midlands (England)","560","510","23520","20970"
"In post","2022","Office of the Public Guardian","Male","East Midlands (England)","180","170","24180","25120"
"In post","2022","Office of the Public Guardian","Male","London","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Public Guardian","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Public Guardian","Male","West Midlands (England)","460","430","23950","20970"
"In post","2022","Office of the Scottish Charity Regulator","Female","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Scottish Charity Regulator","Male","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Female","London","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Female","Scotland","50","50","47770","49860"
"In post","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Male","London","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Male","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Female","London","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Female","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Male","London","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Male","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Female","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Female","London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Female","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Female","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Female","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Female","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Female","South West (England)","250","220","32740","27530"
"In post","2022","Planning Inspectorate","Female","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Male","East Midlands (England)","30","30","[c]","[c]"
"In post","2022","Planning Inspectorate","Male","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Male","London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Male","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Male","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Male","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Male","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Male","South West (England)","240","220","36160","32780"
"In post","2022","Planning Inspectorate","Male","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Queen Elizabeth II Centre","Female","London","[c]","[c]","[c]","[c]"
"In post","2022","Queen Elizabeth II Centre","Male","London","30","30","[c]","[c]"
"In post","2022","Registers of Scotland","Female","Scotland","600","560","33760","30840"
"In post","2022","Registers of Scotland","Male","Scotland","590","570","34080","30840"
"In post","2022","Revenue Scotland","Female","Scotland","40","40","[c]","[c]"
"In post","2022","Revenue Scotland","Male","Scotland","30","30","[c]","[c]"
"In post","2022","Royal Fleet Auxiliary","Female","Unknown","170","170","32470","32400"
"In post","2022","Royal Fleet Auxiliary","Male","Unknown","1590","1590","37990","34460"
"In post","2022","Rural Payments Agency","Female","East Midlands (England)","50","50","25190","24920"
"In post","2022","Rural Payments Agency","Female","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Female","London","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Female","North East (England)","250","220","26900","24920"
"In post","2022","Rural Payments Agency","Female","North West (England)","630","540","24700","21300"
"In post","2022","Rural Payments Agency","Female","South East (England)","100","90","27970","22430"
"In post","2022","Rural Payments Agency","Female","South West (England)","160","140","26600","25190"
"In post","2022","Rural Payments Agency","Female","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Female","West Midlands (England)","110","100","25310","21300"
"In post","2022","Rural Payments Agency","Female","Yorkshire and The Humber","140","130","26610","24920"
"In post","2022","Rural Payments Agency","Male","East Midlands (England)","50","50","24720","21300"
"In post","2022","Rural Payments Agency","Male","East of England","40","40","[c]","[c]"
"In post","2022","Rural Payments Agency","Male","London","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Male","North East (England)","210","200","25090","21300"
"In post","2022","Rural Payments Agency","Male","North West (England)","350","340","25690","21300"
"In post","2022","Rural Payments Agency","Male","South East (England)","100","100","31700","29180"
"In post","2022","Rural Payments Agency","Male","South West (England)","130","130","28500","25880"
"In post","2022","Rural Payments Agency","Male","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Male","West Midlands (England)","70","70","26020","24920"
"In post","2022","Rural Payments Agency","Male","Yorkshire and The Humber","140","140","26740","24920"
"In post","2022","Scottish Courts and Tribunals Service","Female","Scotland","1310","1180","28300","23780"
"In post","2022","Scottish Courts and Tribunals Service","Male","Scotland","610","580","29210","23780"
"In post","2022","Scottish Fiscal Commission","Female","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Fiscal Commission","Male","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Forestry","Female","Scotland","100","90","31910","30540"
"In post","2022","Scottish Forestry","Male","Scotland","90","90","40660","39050"
"In post","2022","Scottish Government (excl. agencies)","Female","London","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government (excl. agencies)","Female","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government (excl. agencies)","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government (excl. agencies)","Female","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government (excl. agencies)","Female","Scotland","4940","4650","43540","39660"
