"Status","Year","Disability","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared non-disabled","Food Standards Agency","LGBO","40","40","[c]","[c]"
"In post","2022","Declared non-disabled","Food Standards Agency","Undeclared","40","40","[c]","[c]"
"In post","2022","Declared non-disabled","Food Standards Agency","Unknown","190","180","32230","27190"
"In post","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Heterosexual / straight","4790","4680","48000","43320"
"In post","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","LGBO","300","290","48220","44880"
"In post","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Undeclared","370","360","48650","44710"
"In post","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Unknown","210","210","45720","42890"
"In post","2022","Declared non-disabled","HM Land Registry","Heterosexual / straight","2900","2620","33320","30600"
"In post","2022","Declared non-disabled","HM Land Registry","LGBO","80","80","32330","27130"
"In post","2022","Declared non-disabled","HM Land Registry","Undeclared","390","340","33110","31740"
"In post","2022","Declared non-disabled","HM Land Registry","Unknown","780","680","30380","27130"
"In post","2022","Declared non-disabled","HM Revenue and Customs","Heterosexual / straight","34160","32030","35150","33080"
"In post","2022","Declared non-disabled","HM Revenue and Customs","LGBO","1980","1930","34390","33080"
"In post","2022","Declared non-disabled","HM Revenue and Customs","Undeclared","2210","2020","34620","33080"
"In post","2022","Declared non-disabled","HM Revenue and Customs","Unknown","3500","3050","31390","26820"
"In post","2022","Declared non-disabled","HM Treasury","Heterosexual / straight","1610","1560","48780","49680"
"In post","2022","Declared non-disabled","HM Treasury","LGBO","140","130","47060","50000"
"In post","2022","Declared non-disabled","HM Treasury","Undeclared","130","130","46860","44310"
"In post","2022","Declared non-disabled","HM Treasury","Unknown","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","Heterosexual / straight","22830","21260","32630","28650"
"In post","2022","Declared non-disabled","Home Office","LGBO","810","780","33860","28660"
"In post","2022","Declared non-disabled","Home Office","Undeclared","2370","2170","32930","28650"
"In post","2022","Declared non-disabled","Home Office","Unknown","110","110","31900","28650"
"In post","2022","Declared non-disabled","Ministry of Defence","Heterosexual / straight","31640","30600","34330","32750"
"In post","2022","Declared non-disabled","Ministry of Defence","LGBO","980","960","33930","31890"
"In post","2022","Declared non-disabled","Ministry of Defence","Undeclared","2770","2660","35410","33300"
"In post","2022","Declared non-disabled","Ministry of Defence","Unknown","4140","3980","39880","38070"
"In post","2022","Declared non-disabled","Ministry of Justice","Heterosexual / straight","48020","45210","30710","27700"
"In post","2022","Declared non-disabled","Ministry of Justice","LGBO","2920","2850","30980","27700"
"In post","2022","Declared non-disabled","Ministry of Justice","Undeclared","3560","3290","31400","28310"
"In post","2022","Declared non-disabled","Ministry of Justice","Unknown","2730","2410","31470","31650"
"In post","2022","Declared non-disabled","National Crime Agency","Heterosexual / straight","1400","1350","44160","41870"
"In post","2022","Declared non-disabled","National Crime Agency","LGBO","60","60","41230","37560"
"In post","2022","Declared non-disabled","National Crime Agency","Undeclared","100","100","42510","41340"
"In post","2022","Declared non-disabled","National Crime Agency","Unknown","70","70","42150","40210"
"In post","2022","Declared non-disabled","Northern Ireland Office","Heterosexual / straight","90","90","46910","41750"
"In post","2022","Declared non-disabled","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","1320","1270","51950","51360"
"In post","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","LGBO","110","110","50740","46360"
"In post","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Undeclared","70","70","47650","46360"
"In post","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Unknown","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Gas and Electricity Markets","Heterosexual / straight","630","620","42000","35050"
"In post","2022","Declared non-disabled","Office of Gas and Electricity Markets","LGBO","80","70","37710","32160"
"In post","2022","Declared non-disabled","Office of Gas and Electricity Markets","Undeclared","60","60","41640","37120"
"In post","2022","Declared non-disabled","Office of Gas and Electricity Markets","Unknown","410","410","47930","43650"
"In post","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","Heterosexual / straight","170","160","44430","38760"
"In post","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Rail and Road","Heterosexual / straight","200","190","53240","52500"
"In post","2022","Declared non-disabled","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Rail and Road","Undeclared","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Rail and Road","Unknown","70","70","59670","60020"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Scotland","Heterosexual / straight","40","30","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Government","Heterosexual / straight","9220","8850","39740","34600"
"In post","2022","Declared non-disabled","Scottish Government","LGBO","630","620","36860","31540"
"In post","2022","Declared non-disabled","Scottish Government","Undeclared","480","460","40810","36390"
"In post","2022","Declared non-disabled","Scottish Government","Unknown","1650","1550","37680","32040"
"In post","2022","Declared non-disabled","The National Archives","Heterosexual / straight","200","190","38460","34770"
"In post","2022","Declared non-disabled","The National Archives","LGBO","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","The National Archives","Undeclared","50","50","[c]","[c]"
"In post","2022","Declared non-disabled","The National Archives","Unknown","90","80","35080","34770"
"In post","2022","Declared non-disabled","UK Export Finance","Heterosexual / straight","370","370","52210","47300"
"In post","2022","Declared non-disabled","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Statistics Authority","Heterosexual / straight","2310","2060","35050","30810"
"In post","2022","Declared non-disabled","UK Statistics Authority","LGBO","120","110","35480","31320"
"In post","2022","Declared non-disabled","UK Statistics Authority","Undeclared","120","110","34980","33710"
"In post","2022","Declared non-disabled","UK Statistics Authority","Unknown","390","340","35500","31860"
"In post","2022","Declared non-disabled","UK Supreme Court","Heterosexual / straight","40","40","[c]","[c]"
"In post","2022","Declared non-disabled","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Supreme Court","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","Heterosexual / straight","150","150","54780","49810"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","Unknown","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","Welsh Government","Heterosexual / straight","4320","4080","42190","38160"
"In post","2022","Declared non-disabled","Welsh Government","LGBO","190","190","42410","38160"
"In post","2022","Declared non-disabled","Welsh Government","Undeclared","480","450","42550","38160"
"In post","2022","Declared non-disabled","Welsh Government","Unknown","50","50","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Departments","Heterosexual / straight","80","80","51360","51250"
"In post","2022","Undeclared","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Departments","Undeclared","50","50","53460","53770"
"In post","2022","Undeclared","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office","Heterosexual / straight","170","160","45330","40600"
"In post","2022","Undeclared","Cabinet Office","LGBO","30","30","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office","Undeclared","120","120","43700","40600"
"In post","2022","Undeclared","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","200","200","42970","39620"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","LGBO","40","40","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Undeclared","220","220","46500","45250"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","Heterosexual / straight","40","40","[c]","[c]"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","Undeclared","40","40","[c]","[c]"
"In post","2022","Undeclared","Department for Education","Heterosexual / straight","220","210","43010","37030"
"In post","2022","Undeclared","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Education","Undeclared","110","100","45740","45540"
"In post","2022","Undeclared","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs","Heterosexual / straight","240","230","37920","35900"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs","Undeclared","230","220","37720","35900"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for International Trade","Undeclared","30","30","[c]","[c]"
"In post","2022","Undeclared","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Levelling Up, Housing and Communities","Heterosexual / straight","100","90","43580","39600"
"In post","2022","Undeclared","Department for Levelling Up, Housing and Communities","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Levelling Up, Housing and Communities","Undeclared","80","70","45790","46120"
"In post","2022","Undeclared","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Transport","Heterosexual / straight","500","470","33250","27930"
"In post","2022","Undeclared","Department for Transport","LGBO","60","50","34150","30730"
"In post","2022","Undeclared","Department for Transport","Undeclared","540","500","34040","29730"
"In post","2022","Undeclared","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions","Heterosexual / straight","2390","2210","28330","27570"
"In post","2022","Undeclared","Department for Work and Pensions","LGBO","210","200","28250","27570"
"In post","2022","Undeclared","Department for Work and Pensions","Undeclared","1060","990","30290","27570"
"In post","2022","Undeclared","Department for Work and Pensions","Unknown","640","570","27210","27570"
"In post","2022","Undeclared","Department of Health and Social Care","Heterosexual / straight","50","50","43220","39420"
"In post","2022","Undeclared","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","Undeclared","50","50","46740","41020"
"In post","2022","Undeclared","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Estyn","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","Heterosexual / straight","260","260","37780","37350"
"In post","2022","Undeclared","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","Undeclared","70","60","38860","37350"
"In post","2022","Undeclared","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office","Heterosexual / straight","120","110","47080","40380"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office","Undeclared","200","190","50110","44740"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Land Registry","Heterosexual / straight","90","80","31860","27130"
"In post","2022","Undeclared","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Land Registry","Undeclared","160","140","34420","33840"
"In post","2022","Undeclared","HM Land Registry","Unknown","30","30","[c]","[c]"
"In post","2022","Undeclared","HM Revenue and Customs","Heterosexual / straight","1090","1010","33020","30750"
"In post","2022","Undeclared","HM Revenue and Customs","LGBO","150","140","31490","26820"
"In post","2022","Undeclared","HM Revenue and Customs","Undeclared","1910","1760","36980","33370"
"In post","2022","Undeclared","HM Revenue and Customs","Unknown","310","280","34680","30610"
"In post","2022","Undeclared","HM Treasury","Heterosexual / straight","230","230","46030","43600"
"In post","2022","Undeclared","HM Treasury","LGBO","40","40","[c]","[c]"
"In post","2022","Undeclared","HM Treasury","Undeclared","130","130","45670","43220"
"In post","2022","Undeclared","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Home Office","Heterosexual / straight","540","500","31820","28790"
"In post","2022","Undeclared","Home Office","LGBO","40","40","[c]","[c]"
"In post","2022","Undeclared","Home Office","Undeclared","1070","990","34080","30460"
"In post","2022","Undeclared","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Ministry of Defence","Heterosexual / straight","1830","1770","32850","29290"
"In post","2022","Undeclared","Ministry of Defence","LGBO","100","100","33430","33000"
"In post","2022","Undeclared","Ministry of Defence","Undeclared","1920","1860","35320","33300"
"In post","2022","Undeclared","Ministry of Defence","Unknown","120","110","34910","33300"
"In post","2022","Undeclared","Ministry of Justice","Heterosexual / straight","4000","3680","31420","31180"
"In post","2022","Undeclared","Ministry of Justice","LGBO","300","290","31720","30450"
"In post","2022","Undeclared","Ministry of Justice","Undeclared","2250","2100","32100","31080"
"In post","2022","Undeclared","Ministry of Justice","Unknown","1980","1750","31190","31650"
"In post","2022","Undeclared","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of the Secretary of State for Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of the Secretary of State for Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Government","Heterosexual / straight","220","210","39760","36130"
"In post","2022","Undeclared","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Government","Undeclared","120","110","42010","37710"
"In post","2022","Undeclared","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Statistics Authority","Heterosexual / straight","90","70","28020","23880"
"In post","2022","Undeclared","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Welsh Government","Heterosexual / straight","60","50","37060","38160"
"In post","2022","Undeclared","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Welsh Government","Undeclared","120","120","44780","47470"
"In post","2022","Undeclared","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","Heterosexual / straight","970","940","38510","38000"
"In post","2022","Unknown","Attorney General's Departments","LGBO","60","60","31840","26970"
"In post","2022","Unknown","Attorney General's Departments","Undeclared","90","80","38610","32290"
"In post","2022","Unknown","Attorney General's Departments","Unknown","870","800","49360","52130"
"In post","2022","Unknown","Cabinet Office","Heterosexual / straight","360","350","41150","38980"
"In post","2022","Unknown","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cabinet Office","Unknown","4200","4150","46120","34020"
"In post","2022","Unknown","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Charity Commission","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Unknown","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Charity Commission","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Charity Commission","Unknown","170","160","32510","29160"
"In post","2022","Unknown","Competition and Markets Authority","Heterosexual / straight","40","40","[c]","[c]"
"In post","2022","Unknown","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","670","640","37550","34500"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy","LGBO","60","60","38370","33570"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy","Undeclared","160","150","39390","37860"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy","Unknown","1490","1440","35310","31000"
"In post","2022","Unknown","Department for Digital, Culture, Media and Sport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Digital, Culture, Media and Sport","Unknown","150","150","47100","51730"
"In post","2022","Unknown","Department for Education","Heterosexual / straight","1330","1300","37840","36500"
"In post","2022","Unknown","Department for Education","LGBO","120","120","37560","34720"
"In post","2022","Unknown","Department for Education","Undeclared","120","120","39490","36500"
"In post","2022","Unknown","Department for Education","Unknown","640","620","41330","36500"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","Heterosexual / straight","80","80","40750","36430"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","Unknown","1150","1090","38860","35900"
"In post","2022","Unknown","Department for International Trade","Heterosexual / straight","330","320","46520","41450"
"In post","2022","Unknown","Department for International Trade","LGBO","40","40","[c]","[c]"
"In post","2022","Unknown","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for International Trade","Unknown","660","660","45420","40050"
"In post","2022","Unknown","Department for Levelling Up, Housing and Communities","Heterosexual / straight","90","80","42780","40720"
"In post","2022","Unknown","Department for Levelling Up, Housing and Communities","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Levelling Up, Housing and Communities","Undeclared","50","50","46280","45060"
"In post","2022","Unknown","Department for Levelling Up, Housing and Communities","Unknown","450","430","44650","40600"
"In post","2022","Unknown","Department for Transport","Heterosexual / straight","220","210","30230","26840"
"In post","2022","Unknown","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Transport","Undeclared","40","40","[c]","[c]"
"In post","2022","Unknown","Department for Transport","Unknown","2350","2240","31280","26700"
"In post","2022","Unknown","Department for Work and Pensions","Heterosexual / straight","390","360","28580","27570"
"In post","2022","Unknown","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Undeclared","40","30","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Unknown","2920","2800","30130","27570"
"In post","2022","Unknown","Department of Health and Social Care","Heterosexual / straight","2060","1980","46970","40850"
"In post","2022","Unknown","Department of Health and Social Care","LGBO","210","200","45000","40650"
"In post","2022","Unknown","Department of Health and Social Care","Undeclared","1690","1630","46830","41130"
"In post","2022","Unknown","Department of Health and Social Care","Unknown","1970","1890","48840","42120"
"In post","2022","Unknown","Estyn","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Estyn","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Food Standards Agency","Heterosexual / straight","40","40","[c]","[c]"
"In post","2022","Unknown","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Food Standards Agency","Unknown","30","30","[c]","[c]"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office","Heterosexual / straight","230","230","54190","54750"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office","Unknown","1190","1170","48200","51420"
"In post","2022","Unknown","HM Land Registry","Heterosexual / straight","500","480","27930","22600"
"In post","2022","Unknown","HM Land Registry","LGBO","50","50","[c]","[c]"
"In post","2022","Unknown","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Land Registry","Unknown","960","920","27440","22600"
"In post","2022","Unknown","HM Revenue and Customs","Heterosexual / straight","1910","1700","32000","28010"
"In post","2022","Unknown","HM Revenue and Customs","LGBO","120","110","31080","26820"
"In post","2022","Unknown","HM Revenue and Customs","Undeclared","300","260","32430","28920"
"In post","2022","Unknown","HM Revenue and Customs","Unknown","17350","16240","30060","26820"
"In post","2022","Unknown","HM Treasury","Heterosexual / straight","50","50","[c]","[c]"
"In post","2022","Unknown","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Treasury","Unknown","130","130","57360","52500"
"In post","2022","Unknown","Home Office","Heterosexual / straight","1280","1260","33370","28650"
"In post","2022","Unknown","Home Office","LGBO","110","110","33130","27740"
"In post","2022","Unknown","Home Office","Undeclared","80","80","[c]","[c]"
"In post","2022","Unknown","Home Office","Unknown","4250","4110","32350","27370"
"In post","2022","Unknown","Ministry of Defence","Heterosexual / straight","3050","2930","33770","31470"
"In post","2022","Unknown","Ministry of Defence","LGBO","120","110","31280","27780"
"In post","2022","Unknown","Ministry of Defence","Undeclared","600","580","36070","33300"
"In post","2022","Unknown","Ministry of Defence","Unknown","5640","5500","34620","32700"
"In post","2022","Unknown","Ministry of Justice","Heterosexual / straight","550","520","28200","25480"
"In post","2022","Unknown","Ministry of Justice","LGBO","50","50","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","Undeclared","50","50","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","Unknown","10140","9630","27920","25210"
"In post","2022","Unknown","National Crime Agency","Heterosexual / straight","2670","2620","39120","36740"
"In post","2022","Unknown","National Crime Agency","LGBO","140","140","36720","36200"
"In post","2022","Unknown","National Crime Agency","Undeclared","230","230","38500","36410"
"In post","2022","Unknown","National Crime Agency","Unknown","630","600","41660","39840"
"In post","2022","Unknown","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland Office","Unknown","50","50","46430","41750"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","70","70","44150","51360"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Unknown","60","60","38920","32010"
"In post","2022","Unknown","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of Gas and Electricity Markets","Unknown","50","40","[c]","[c]"
"In post","2022","Unknown","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of Qualifications and Examinations Regulation","Unknown","60","50","49340","46660"
"In post","2022","Unknown","Office of the Secretary of State for Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Scotland","Unknown","50","40","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Scottish Government","Heterosexual / straight","3070","2890","39830","35000"
"In post","2022","Unknown","Scottish Government","LGBO","200","190","36850","35000"
"In post","2022","Unknown","Scottish Government","Undeclared","170","160","41390","36130"
