"Status","Year","Profession_of_post","Responsibility_level","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Counter Fraud","G6/G7","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","G6/G7","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","G6/G7","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","G6/G7","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","G6/G7","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","G6/G7","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","SCS","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","SCS","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","SCS","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","SEO/HEO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","SEO/HEO","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","SEO/HEO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","SEO/HEO","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","SEO/HEO","Derbyshire and Nottinghamshire","50","50","34060","33450"
"In post","2022","Counter Fraud","SEO/HEO","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","SEO/HEO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","SEO/HEO","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","SEO/HEO","East Wales","30","30","[c]","[c]"
"In post","2022","Counter Fraud","SEO/HEO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","SEO/HEO","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","SEO/HEO","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","SEO/HEO","Greater Manchester","80","80","36550","35310"
"In post","2022","Counter Fraud","SEO/HEO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","SEO/HEO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","SEO/HEO","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","SEO/HEO","Inner London - East","40","40","[c]","[c]"
"In post","2022","Counter Fraud","SEO/HEO","Inner London - West","170","160","38040","38450"
"In post","2022","Counter Fraud","SEO/HEO","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","SEO/HEO","Lancashire","30","30","[c]","[c]"
"In post","2022","Counter Fraud","SEO/HEO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","SEO/HEO","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","SEO/HEO","Merseyside","60","60","33600","32200"
"In post","2022","Counter Fraud","SEO/HEO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","SEO/HEO","North Yorkshire","40","30","[c]","[c]"
"In post","2022","Counter Fraud","SEO/HEO","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","SEO/HEO","Northumberland, and Tyne and Wear","60","60","33080","31990"
"In post","2022","Counter Fraud","SEO/HEO","Outer London - East and North East","50","40","[c]","[c]"
"In post","2022","Counter Fraud","SEO/HEO","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","SEO/HEO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","SEO/HEO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","SEO/HEO","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","SEO/HEO","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","SEO/HEO","Surrey, East and West Sussex","30","30","[c]","[c]"
"In post","2022","Counter Fraud","SEO/HEO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","SEO/HEO","West Central Scotland","50","50","33490","32680"
"In post","2022","Counter Fraud","SEO/HEO","West Midlands","110","100","33970","31990"
"In post","2022","Counter Fraud","SEO/HEO","West Wales and The Valleys","60","60","33410","32530"
"In post","2022","Counter Fraud","SEO/HEO","West Yorkshire","60","60","35880","34290"
"In post","2022","Digital, Data and Technology","AA/AO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","AA/AO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","AA/AO","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","AA/AO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","AA/AO","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","AA/AO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","AA/AO","Devon","100","100","20230","21170"
"In post","2022","Digital, Data and Technology","AA/AO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","AA/AO","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","AA/AO","East Wales","40","40","[c]","[c]"
"In post","2022","Digital, Data and Technology","AA/AO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","AA/AO","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","AA/AO","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","50","40","[c]","[c]"
"In post","2022","Digital, Data and Technology","AA/AO","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","AA/AO","Hampshire and Isle of Wight","40","40","[c]","[c]"
"In post","2022","Digital, Data and Technology","AA/AO","Herefordshire, Worcestershire and Warwickshire","40","40","[c]","[c]"
"In post","2022","Digital, Data and Technology","AA/AO","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","AA/AO","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","AA/AO","Inner London - West","40","40","[c]","[c]"
"In post","2022","Digital, Data and Technology","AA/AO","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","AA/AO","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","AA/AO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","AA/AO","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","AA/AO","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","AA/AO","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","AA/AO","Northumberland, and Tyne and Wear","50","40","[c]","[c]"
"In post","2022","Digital, Data and Technology","AA/AO","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","AA/AO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","AA/AO","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","AA/AO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","AA/AO","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","AA/AO","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","AA/AO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","AA/AO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","AA/AO","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","AA/AO","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","AA/AO","West Wales and The Valleys","70","60","21900","21840"
"In post","2022","Digital, Data and Technology","AA/AO","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","EO","Bedfordshire and Hertfordshire","50","50","30240","30200"
"In post","2022","Digital, Data and Technology","EO","Berkshire, Buckinghamshire and Oxfordshire","60","60","28680","28140"
"In post","2022","Digital, Data and Technology","EO","Cheshire","50","40","[c]","[c]"
"In post","2022","Digital, Data and Technology","EO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","EO","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","EO","Derbyshire and Nottinghamshire","50","50","[c]","[c]"
"In post","2022","Digital, Data and Technology","EO","Devon","240","230","28400","27270"
"In post","2022","Digital, Data and Technology","EO","Dorset and Somerset","60","60","27960","26900"
"In post","2022","Digital, Data and Technology","EO","East Anglia","80","70","26940","26670"
"In post","2022","Digital, Data and Technology","EO","East Wales","210","200","28360","27570"
"In post","2022","Digital, Data and Technology","EO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","EO","Eastern Scotland","110","110","29430","30240"
"In post","2022","Digital, Data and Technology","EO","Essex","40","40","[c]","[c]"
"In post","2022","Digital, Data and Technology","EO","Gloucestershire, Wiltshire and Bath/Bristol area","260","250","26310","26670"
"In post","2022","Digital, Data and Technology","EO","Greater Manchester","160","160","26760","27570"
"In post","2022","Digital, Data and Technology","EO","Hampshire and Isle of Wight","130","120","26830","26670"
"In post","2022","Digital, Data and Technology","EO","Herefordshire, Worcestershire and Warwickshire","40","40","[c]","[c]"
"In post","2022","Digital, Data and Technology","EO","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","EO","Inner London - East","100","100","30380","31020"
"In post","2022","Digital, Data and Technology","EO","Inner London - West","210","200","29610","29500"
"In post","2022","Digital, Data and Technology","EO","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","EO","Lancashire","140","130","27520","27570"
"In post","2022","Digital, Data and Technology","EO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","EO","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","EO","Merseyside","140","130","26780","26670"
"In post","2022","Digital, Data and Technology","EO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","EO","North Yorkshire","30","30","[c]","[c]"
"In post","2022","Digital, Data and Technology","EO","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","EO","Northumberland, and Tyne and Wear","270","250","27500","27570"
"In post","2022","Digital, Data and Technology","EO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","EO","Outer London - South","60","60","29900","28760"
"In post","2022","Digital, Data and Technology","EO","Outer London - West and North West","50","50","28580","28760"
"In post","2022","Digital, Data and Technology","EO","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","EO","Shropshire and Staffordshire","70","70","27000","26670"
"In post","2022","Digital, Data and Technology","EO","South Yorkshire","80","70","26710","27570"
"In post","2022","Digital, Data and Technology","EO","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","EO","Surrey, East and West Sussex","50","40","[c]","[c]"
"In post","2022","Digital, Data and Technology","EO","Tees Valley and Durham","40","40","[c]","[c]"
"In post","2022","Digital, Data and Technology","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","EO","West Central Scotland","70","60","28090","27570"
"In post","2022","Digital, Data and Technology","EO","West Midlands","100","100","27090","26820"
"In post","2022","Digital, Data and Technology","EO","West Wales and The Valleys","250","250","27030","26470"
"In post","2022","Digital, Data and Technology","EO","West Yorkshire","130","120","27470","26820"
"In post","2022","Digital, Data and Technology","G6/G7","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","70","70","57770","54720"
"In post","2022","Digital, Data and Technology","G6/G7","Cheshire","70","70","52740","50600"
"In post","2022","Digital, Data and Technology","G6/G7","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","G6/G7","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","G6/G7","Derbyshire and Nottinghamshire","50","50","[c]","[c]"
"In post","2022","Digital, Data and Technology","G6/G7","Devon","130","120","56030","56720"
"In post","2022","Digital, Data and Technology","G6/G7","Dorset and Somerset","30","30","[c]","[c]"
"In post","2022","Digital, Data and Technology","G6/G7","East Anglia","40","40","[c]","[c]"
"In post","2022","Digital, Data and Technology","G6/G7","East Wales","300","290","55700","52650"
"In post","2022","Digital, Data and Technology","G6/G7","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","G6/G7","Eastern Scotland","50","50","[c]","[c]"
"In post","2022","Digital, Data and Technology","G6/G7","Essex","30","30","[c]","[c]"
"In post","2022","Digital, Data and Technology","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","350","350","55370","54540"
"In post","2022","Digital, Data and Technology","G6/G7","Greater Manchester","400","400","58970","56550"
"In post","2022","Digital, Data and Technology","G6/G7","Hampshire and Isle of Wight","120","120","55160","53440"
"In post","2022","Digital, Data and Technology","G6/G7","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","G6/G7","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","G6/G7","Inner London - East","290","290","64100","62120"
"In post","2022","Digital, Data and Technology","G6/G7","Inner London - West","870","850","61150","59540"
"In post","2022","Digital, Data and Technology","G6/G7","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","G6/G7","Lancashire","310","300","57870","56000"
"In post","2022","Digital, Data and Technology","G6/G7","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","G6/G7","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","G6/G7","Merseyside","100","100","57830","55210"
"In post","2022","Digital, Data and Technology","G6/G7","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","G6/G7","North Yorkshire","60","60","51650","50450"
"In post","2022","Digital, Data and Technology","G6/G7","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","G6/G7","Northumberland, and Tyne and Wear","630","620","57450","55210"
"In post","2022","Digital, Data and Technology","G6/G7","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","G6/G7","Outer London - South","350","350","64020","61930"
"In post","2022","Digital, Data and Technology","G6/G7","Outer London - West and North West","60","60","61800","63050"
"In post","2022","Digital, Data and Technology","G6/G7","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","G6/G7","Shropshire and Staffordshire","130","120","57630","55210"
"In post","2022","Digital, Data and Technology","G6/G7","South Yorkshire","280","280","57230","56550"
"In post","2022","Digital, Data and Technology","G6/G7","Southern Scotland","60","60","53460","51960"
"In post","2022","Digital, Data and Technology","G6/G7","Surrey, East and West Sussex","60","60","58560","55210"
"In post","2022","Digital, Data and Technology","G6/G7","Tees Valley and Durham","40","40","[c]","[c]"
"In post","2022","Digital, Data and Technology","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","G6/G7","West Central Scotland","50","50","57520","55050"
"In post","2022","Digital, Data and Technology","G6/G7","West Midlands","180","180","56010","51020"
"In post","2022","Digital, Data and Technology","G6/G7","West Wales and The Valleys","170","170","62300","60690"
"In post","2022","Digital, Data and Technology","G6/G7","West Yorkshire","240","240","58040","55210"
"In post","2022","Digital, Data and Technology","SCS","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","SCS","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","SCS","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","SCS","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","SCS","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","SCS","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","SCS","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","SCS","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","SCS","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","SCS","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","SCS","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","SCS","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","SCS","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","SCS","Inner London - East","30","30","[c]","[c]"
"In post","2022","Digital, Data and Technology","SCS","Inner London - West","90","90","94480","90000"
"In post","2022","Digital, Data and Technology","SCS","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","SCS","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","SCS","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","SCS","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","SCS","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","SCS","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","SCS","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","SCS","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","SCS","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","SCS","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","SCS","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","SCS","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","SCS","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","SCS","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","SEO/HEO","Bedfordshire and Hertfordshire","70","70","38060","37640"
"In post","2022","Digital, Data and Technology","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","130","130","39700","38060"
"In post","2022","Digital, Data and Technology","SEO/HEO","Cheshire","90","90","36950","36740"
"In post","2022","Digital, Data and Technology","SEO/HEO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","SEO/HEO","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","SEO/HEO","Derbyshire and Nottinghamshire","150","140","36900","35970"
"In post","2022","Digital, Data and Technology","SEO/HEO","Devon","500","480","39790","38450"
"In post","2022","Digital, Data and Technology","SEO/HEO","Dorset and Somerset","180","170","38970","39840"
"In post","2022","Digital, Data and Technology","SEO/HEO","East Anglia","140","140","35130","34390"
"In post","2022","Digital, Data and Technology","SEO/HEO","East Wales","610","600","38740","38000"
"In post","2022","Digital, Data and Technology","SEO/HEO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","SEO/HEO","Eastern Scotland","150","150","40000","39900"
"In post","2022","Digital, Data and Technology","SEO/HEO","Essex","160","150","36990","35980"
"In post","2022","Digital, Data and Technology","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","820","800","36890","36500"
"In post","2022","Digital, Data and Technology","SEO/HEO","Greater Manchester","610","600","36060","35460"
"In post","2022","Digital, Data and Technology","SEO/HEO","Hampshire and Isle of Wight","270","260","35430","33980"
"In post","2022","Digital, Data and Technology","SEO/HEO","Herefordshire, Worcestershire and Warwickshire","40","40","[c]","[c]"
"In post","2022","Digital, Data and Technology","SEO/HEO","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","SEO/HEO","Inner London - East","320","320","40890","41040"
"In post","2022","Digital, Data and Technology","SEO/HEO","Inner London - West","890","880","39840","40230"
"In post","2022","Digital, Data and Technology","SEO/HEO","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","SEO/HEO","Lancashire","460","440","36200","35310"
"In post","2022","Digital, Data and Technology","SEO/HEO","Leicestershire, Rutland and Northamptonshire","40","40","[c]","[c]"
"In post","2022","Digital, Data and Technology","SEO/HEO","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","SEO/HEO","Merseyside","320","320","36220","34680"
"In post","2022","Digital, Data and Technology","SEO/HEO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","SEO/HEO","North Yorkshire","70","70","35930","35900"
"In post","2022","Digital, Data and Technology","SEO/HEO","Northern Ireland","40","40","[c]","[c]"
"In post","2022","Digital, Data and Technology","SEO/HEO","Northumberland, and Tyne and Wear","1020","980","36500","35310"
"In post","2022","Digital, Data and Technology","SEO/HEO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","SEO/HEO","Outer London - South","410","400","40930","41950"
"In post","2022","Digital, Data and Technology","SEO/HEO","Outer London - West and North West","200","200","41350","41350"
"In post","2022","Digital, Data and Technology","SEO/HEO","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","SEO/HEO","Shropshire and Staffordshire","190","180","37260","37330"
"In post","2022","Digital, Data and Technology","SEO/HEO","South Yorkshire","300","280","36030","36500"
"In post","2022","Digital, Data and Technology","SEO/HEO","Southern Scotland","120","120","37100","36840"
"In post","2022","Digital, Data and Technology","SEO/HEO","Surrey, East and West Sussex","100","100","37130","35980"
"In post","2022","Digital, Data and Technology","SEO/HEO","Tees Valley and Durham","100","90","35600","36500"
"In post","2022","Digital, Data and Technology","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","SEO/HEO","West Central Scotland","120","120","36260","35050"
"In post","2022","Digital, Data and Technology","SEO/HEO","West Midlands","360","350","36150","36050"
"In post","2022","Digital, Data and Technology","SEO/HEO","West Wales and The Valleys","550","540","40090","39280"
"In post","2022","Digital, Data and Technology","SEO/HEO","West Yorkshire","330","310","36780","36760"
"In post","2022","Digital, Data and Technology","Unknown","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Unknown","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Economics","AA/AO","East Wales","30","30","[c]","[c]"
"In post","2022","Economics","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Economics","AA/AO","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Economics","AA/AO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Economics","AA/AO","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Economics","AA/AO","Inner London - West","30","30","[c]","[c]"
"In post","2022","Economics","AA/AO","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Economics","AA/AO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Economics","AA/AO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Economics","EO","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Economics","EO","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Economics","EO","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Economics","EO","Inner London - West","100","90","27360","27680"
"In post","2022","Economics","EO","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Economics","EO","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Economics","EO","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Economics","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Economics","EO","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Economics","EO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Economics","EO","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Economics","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Economics","G6/G7","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Economics","G6/G7","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Economics","G6/G7","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Economics","G6/G7","East Wales","50","40","[c]","[c]"
"In post","2022","Economics","G6/G7","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Economics","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Economics","G6/G7","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Economics","G6/G7","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Economics","G6/G7","Inner London - East","120","110","63640","61690"
"In post","2022","Economics","G6/G7","Inner London - West","610","600","60000","57620"
"In post","2022","Economics","G6/G7","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Economics","G6/G7","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Economics","G6/G7","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Economics","G6/G7","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Economics","G6/G7","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Economics","G6/G7","Overseas","30","30","[c]","[c]"
"In post","2022","Economics","G6/G7","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Economics","G6/G7","Southern Scotland","[c]","[c]","[c]","[c]"
