"Status","Year","Parent_department","Region_ITL2","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","United Kingdom Statistics Authority","Dorset and Somerset","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","East Wales","Wales","2710","2570","34510","31090"
"In post","2021","United Kingdom Statistics Authority","Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Hampshire and Isle of Wight","South East (England)","2430","1990","28660","23520"
"In post","2021","United Kingdom Statistics Authority","Inner London - West","London","390","380","42630","32540"
"In post","2021","United Kingdom Statistics Authority","Southern Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","East Wales","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","East Wales","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Inner London - West","London","70","70","69430","66360"
"In post","2021","Water Services Regulation Authority","West Midlands","West Midlands (England)","180","170","50470","47200"
"In post","2021","Welsh Government","East Wales","Wales","3190","3010","42690","37410"
"In post","2021","Welsh Government","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","West Wales and The Valleys","Wales","2570","2440","38920","37410"
"In post","2022","Attorney General's Departments","Bedfordshire and Hertfordshire","East of England","180","160","43580","40000"
"In post","2022","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","130","120","42750","39750"
"In post","2022","Attorney General's Departments","Cheshire","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Cornwall and Isles of Scilly","South West (England)","30","30","[c]","[c]"
"In post","2022","Attorney General's Departments","Cumbria","North West (England)","40","30","[c]","[c]"
"In post","2022","Attorney General's Departments","Derbyshire and Nottinghamshire","East Midlands (England)","310","290","38360","33310"
"In post","2022","Attorney General's Departments","Devon","South West (England)","110","100","39890","38000"
"In post","2022","Attorney General's Departments","Dorset and Somerset","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","East Anglia","East of England","130","110","37280","28430"
"In post","2022","Attorney General's Departments","East Wales","Wales","310","290","40460","38180"
"In post","2022","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","80","70","39880","38540"
"In post","2022","Attorney General's Departments","Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Essex","East of England","210","190","42230","40000"
"In post","2022","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","220","210","43930","48080"
"In post","2022","Attorney General's Departments","Greater Manchester","North West (England)","380","350","40560","38000"
"In post","2022","Attorney General's Departments","Hampshire and Isle of Wight","South East (England)","270","250","43170","39750"
"In post","2022","Attorney General's Departments","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - West","London","4660","4390","50280","51250"
"In post","2022","Attorney General's Departments","Kent","South East (England)","140","130","39790","30110"
"In post","2022","Attorney General's Departments","Lancashire","North West (England)","180","170","40070","38000"
"In post","2022","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","160","140","40100","48080"
"In post","2022","Attorney General's Departments","Lincolnshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Merseyside","North West (England)","390","370","37370","30130"
"In post","2022","Attorney General's Departments","North Yorkshire","Yorkshire and The Humber","170","170","42140","38180"
"In post","2022","Attorney General's Departments","Northumberland, and Tyne and Wear","North East (England)","260","240","39310","34480"
"In post","2022","Attorney General's Departments","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - South","London","70","60","36770","31180"
"In post","2022","Attorney General's Departments","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Shropshire and Staffordshire","West Midlands (England)","70","70","43190","48080"
"In post","2022","Attorney General's Departments","South Yorkshire","Yorkshire and The Humber","140","130","35580","28430"
"In post","2022","Attorney General's Departments","Surrey, East and West Sussex","South East (England)","200","190","43390","40000"
"In post","2022","Attorney General's Departments","Tees Valley and Durham","North East (England)","100","90","39070","32370"
"In post","2022","Attorney General's Departments","West Midlands","West Midlands (England)","510","480","40380","38000"
"In post","2022","Attorney General's Departments","West Wales and The Valleys","Wales","90","80","42230","48080"
"In post","2022","Attorney General's Departments","West Yorkshire","Yorkshire and The Humber","540","500","42130","43920"
"In post","2022","Cabinet Office","Bedfordshire and Hertfordshire","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","140","130","38160","33300"
"In post","2022","Cabinet Office","Cheshire","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Cumbria","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Derbyshire and Nottinghamshire","East Midlands (England)","60","60","52960","51560"
"In post","2022","Cabinet Office","Devon","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Dorset and Somerset","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","East Anglia","East of England","250","240","43270","38980"
"In post","2022","Cabinet Office","East Wales","Wales","200","200","38220","32440"
"In post","2022","Cabinet Office","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Eastern Scotland","Scotland","30","30","[c]","[c]"
"In post","2022","Cabinet Office","Essex","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","260","260","55000","50000"
"In post","2022","Cabinet Office","Greater Manchester","North West (England)","410","410","45390","38990"
"In post","2022","Cabinet Office","Hampshire and Isle of Wight","South East (England)","90","90","55600","52510"
"In post","2022","Cabinet Office","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Inner London - East","London","1100","1080","52590","54700"
"In post","2022","Cabinet Office","Inner London - West","London","5480","5410","49680","41480"
"In post","2022","Cabinet Office","Kent","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Lancashire","North West (England)","40","40","[c]","[c]"
"In post","2022","Cabinet Office","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Merseyside","North West (England)","480","470","40700","38330"
"In post","2022","Cabinet Office","North Yorkshire","Yorkshire and The Humber","560","540","32970","32000"
"In post","2022","Cabinet Office","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Northumberland, and Tyne and Wear","North East (England)","460","430","29540","25550"
"In post","2022","Cabinet Office","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Shropshire and Staffordshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","South Yorkshire","Yorkshire and The Humber","90","80","50370","49700"
"In post","2022","Cabinet Office","Southern Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Surrey, East and West Sussex","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Tees Valley and Durham","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Unknown","Unknown","480","470","37420","32000"
"In post","2022","Cabinet Office","West Central Scotland","Scotland","260","250","42670","33720"
"In post","2022","Cabinet Office","West Midlands","West Midlands (England)","230","230","50880","39080"
"In post","2022","Cabinet Office","West Wales and The Valleys","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","West Yorkshire","Yorkshire and The Humber","280","270","47680","44850"
"In post","2022","Chancellor's other departments","Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Inner London - West","London","360","340","60480","53090"
"In post","2022","Chancellor's other departments","Lancashire","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Tees Valley and Durham","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","West Central Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Dorset and Somerset","South West (England)","40","30","[c]","[c]"
"In post","2022","Charity Commission","East Wales","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Inner London - West","London","80","80","44120","37910"
"In post","2022","Charity Commission","Merseyside","North West (England)","350","330","31850","29160"
"In post","2022","Competition and Markets Authority","East Wales","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Eastern Scotland","Scotland","50","50","58200","55860"
"In post","2022","Competition and Markets Authority","Inner London - East","London","800","770","61480","57060"
"In post","2022","Competition and Markets Authority","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Bedfordshire and Hertfordshire","East of England","50","40","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","90","90","39180","37080"
"In post","2022","Department for Business, Energy and Industrial Strategy","Cheshire","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Cornwall and Isles of Scilly","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","East Midlands (England)","200","180","30850","30930"
"In post","2022","Department for Business, Energy and Industrial Strategy","Devon","South West (England)","1870","1770","39910","39650"
"In post","2022","Department for Business, Energy and Industrial Strategy","Dorset and Somerset","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","East Anglia","East of England","140","130","31800","30930"
"In post","2022","Department for Business, Energy and Industrial Strategy","East Wales","Wales","2980","2790","35020","30650"
"In post","2022","Department for Business, Energy and Industrial Strategy","Eastern Scotland","Scotland","160","150","30430","24620"
"In post","2022","Department for Business, Energy and Industrial Strategy","Essex","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","220","220","40930","37400"
"In post","2022","Department for Business, Energy and Industrial Strategy","Greater Manchester","North West (England)","560","540","36140","34390"
"In post","2022","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","South East (England)","80","80","34670","34790"
"In post","2022","Department for Business, Energy and Industrial Strategy","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Highlands and Islands","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Inner London - East","London","230","220","42530","39380"
"In post","2022","Department for Business, Energy and Industrial Strategy","Inner London - West","London","5550","5430","49450","52080"
"In post","2022","Department for Business, Energy and Industrial Strategy","Kent","South East (England)","60","50","28230","26000"
"In post","2022","Department for Business, Energy and Industrial Strategy","Lancashire","North West (England)","50","40","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Lincolnshire","East Midlands (England)","40","30","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Merseyside","North West (England)","50","50","34420","34190"
"In post","2022","Department for Business, Energy and Industrial Strategy","North Eastern Scotland","Scotland","140","130","46810","37990"
"In post","2022","Department for Business, Energy and Industrial Strategy","North Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Northern Ireland","Northern Ireland","50","40","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","North East (England)","220","200","32230","30950"
"In post","2022","Department for Business, Energy and Industrial Strategy","Outer London - South","London","70","60","34240","28670"
"In post","2022","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","London","120","110","41430","39700"
"In post","2022","Department for Business, Energy and Industrial Strategy","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Shropshire and Staffordshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","South Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Southern Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Surrey, East and West Sussex","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Tees Valley and Durham","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","West Central Scotland","Scotland","100","90","31950","30950"
"In post","2022","Department for Business, Energy and Industrial Strategy","West Midlands","West Midlands (England)","720","690","34930","30950"
"In post","2022","Department for Business, Energy and Industrial Strategy","West Wales and The Valleys","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","West Yorkshire","Yorkshire and The Humber","190","180","32650","30950"
"In post","2022","Department for Digital, Culture, Media and Sport","Derbyshire and Nottinghamshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","East Wales","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Greater Manchester","North West (England)","110","110","41700","34960"
"In post","2022","Department for Digital, Culture, Media and Sport","Inner London - West","London","1780","1750","47680","51730"
"In post","2022","Department for Digital, Culture, Media and Sport","Merseyside","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Northumberland, and Tyne and Wear","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","West Central Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","West Midlands","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","West Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Bedfordshire and Hertfordshire","East of England","30","30","[c]","[c]"
"In post","2022","Department for Education","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Cheshire","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Cornwall and Isles of Scilly","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Cumbria","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Derbyshire and Nottinghamshire","East Midlands (England)","360","340","41380","37100"
"In post","2022","Department for Education","Devon","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Dorset and Somerset","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East Anglia","East of England","50","40","[c]","[c]"
"In post","2022","Department for Education","East Wales","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Essex","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","320","310","42570","37100"
"In post","2022","Department for Education","Greater Manchester","North West (England)","1250","1210","40100","36500"
"In post","2022","Department for Education","Hampshire and Isle of Wight","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Inner London - West","London","2440","2350","50270","53420"
"In post","2022","Department for Education","Kent","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Lancashire","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Lincolnshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Merseyside","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Northumberland, and Tyne and Wear","North East (England)","130","130","39050","36500"
"In post","2022","Department for Education","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Outer London - South","London","60","60","48410","40650"
"In post","2022","Department for Education","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Shropshire and Staffordshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","South Yorkshire","Yorkshire and The Humber","1540","1460","40330","36500"
"In post","2022","Department for Education","Southern Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Surrey, East and West Sussex","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Tees Valley and Durham","North East (England)","820","790","38320","36500"
"In post","2022","Department for Education","West Central Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","West Midlands","West Midlands (England)","1380","1350","40370","36630"
"In post","2022","Department for Education","West Wales and The Valleys","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","West Yorkshire","Yorkshire and The Humber","120","110","44280","41990"
"In post","2022","Department for Environment, Food and Rural Affairs","Bedfordshire and Hertfordshire","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","380","360","35540","31330"
"In post","2022","Department for Environment, Food and Rural Affairs","Cheshire","North West (England)","400","380","35990","30550"
"In post","2022","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","South West (England)","110","100","33190","30220"
"In post","2022","Department for Environment, Food and Rural Affairs","Cumbria","North West (England)","1100","990","25880","21300"
"In post","2022","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","East Midlands (England)","220","210","30890","29180"
"In post","2022","Department for Environment, Food and Rural Affairs","Devon","South West (England)","580","530","30510","25900"
"In post","2022","Department for Environment, Food and Rural Affairs","Dorset and Somerset","South West (England)","250","240","34290","30220"
"In post","2022","Department for Environment, Food and Rural Affairs","East Anglia","East of England","810","770","34310","30220"
"In post","2022","Department for Environment, Food and Rural Affairs","East Wales","Wales","130","130","30410","26320"
"In post","2022","Department for Environment, Food and Rural Affairs","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","30","30","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Eastern Scotland","Scotland","60","60","36840","32970"
"In post","2022","Department for Environment, Food and Rural Affairs","Essex","East of England","60","60","30120","29180"
"In post","2022","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","1140","1090","38580","35900"
"In post","2022","Department for Environment, Food and Rural Affairs","Greater Manchester","North West (England)","50","40","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Hampshire and Isle of Wight","South East (England)","70","70","33330","30390"
"In post","2022","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","480","450","32180","29180"
"In post","2022","Department for Environment, Food and Rural Affairs","Highlands and Islands","Scotland","30","30","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Inner London - West","London","2790","2710","44600","39400"
"In post","2022","Department for Environment, Food and Rural Affairs","Kent","South East (England)","80","70","31260","29180"
"In post","2022","Department for Environment, Food and Rural Affairs","Lancashire","North West (England)","150","140","32980","29180"
"In post","2022","Department for Environment, Food and Rural Affairs","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","40","40","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Lincolnshire","East Midlands (England)","60","60","35640","34030"
"In post","2022","Department for Environment, Food and Rural Affairs","Merseyside","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","North Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","North Yorkshire","Yorkshire and The Humber","1000","960","34950","30810"
"In post","2022","Department for Environment, Food and Rural Affairs","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","North East (England)","780","730","30920","26520"
"In post","2022","Department for Environment, Food and Rural Affairs","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Outer London - West and North West","London","90","90","34340","31800"
"In post","2022","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","West Midlands (England)","170","160","31730","29180"
"In post","2022","Department for Environment, Food and Rural Affairs","South Yorkshire","Yorkshire and The Humber","50","40","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Southern Scotland","Scotland","60","60","30790","26230"
"In post","2022","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","South East (England)","980","940","36420","32560"
"In post","2022","Department for Environment, Food and Rural Affairs","Tees Valley and Durham","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","West Central Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","West Midlands","West Midlands (England)","100","90","39930","36520"
"In post","2022","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","Wales","240","220","28350","25190"
"In post","2022","Department for Environment, Food and Rural Affairs","West Yorkshire","Yorkshire and The Humber","190","180","33290","29540"
"In post","2022","Department for International Trade","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Derbyshire and Nottinghamshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Devon","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","East Anglia","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","East Wales","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Greater Manchester","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Inner London - West","London","2500","2480","46310","41260"
"In post","2022","Department for International Trade","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Northumberland, and Tyne and Wear","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Overseas","Overseas","180","180","55360","53470"
"In post","2022","Department for International Trade","Surrey, East and West Sussex","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Tees Valley and Durham","North East (England)","40","40","[c]","[c]"
"In post","2022","Department for International Trade","West Central Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","West Midlands","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","West Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Bedfordshire and Hertfordshire","East of England","60","60","44070","41360"
"In post","2022","Department for Levelling Up, Housing and Communities","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Cheshire","North West (England)","70","60","42340","36490"
"In post","2022","Department for Levelling Up, Housing and Communities","Cornwall and Isles of Scilly","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Cumbria","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Derbyshire and Nottinghamshire","East Midlands (England)","80","70","45990","47660"
"In post","2022","Department for Levelling Up, Housing and Communities","Devon","South West (England)","60","50","43740","38710"
"In post","2022","Department for Levelling Up, Housing and Communities","Dorset and Somerset","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","East Anglia","East of England","70","60","44560","36750"
"In post","2022","Department for Levelling Up, Housing and Communities","East Wales","Wales","30","30","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Eastern Scotland","Scotland","30","30","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Essex","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","550","510","34520","30320"
"In post","2022","Department for Levelling Up, Housing and Communities","Greater Manchester","North West (England)","90","80","41310","38500"
"In post","2022","Department for Levelling Up, Housing and Communities","Hampshire and Isle of Wight","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Highlands and Islands","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Inner London - West","London","2250","2210","48490","53130"
"In post","2022","Department for Levelling Up, Housing and Communities","Kent","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Lancashire","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Lincolnshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Merseyside","North West (England)","60","50","37230","30190"
"In post","2022","Department for Levelling Up, Housing and Communities","North Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Northumberland, and Tyne and Wear","North East (England)","90","90","44040","41020"
