"Status","Year","Region_ITL3","Function_of_post","Disability","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Bristol, City of","Unknown","Declared non-disabled","620","550","26730","27570"
"In post","2021","Bristol, City of","Unknown","Undeclared","50","40","26240","27570"
"In post","2021","Bristol, City of","Unknown","Unknown","60","50","25070","27570"
"In post","2021","Bromley","Legal","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Legal","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","No function","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","No function","Declared non-disabled","120","100","24440","22450"
"In post","2021","Bromley","No function","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Unknown","Declared disabled","50","50","32650","31090"
"In post","2021","Bromley","Unknown","Declared non-disabled","210","190","30790","31060"
"In post","2021","Bromley","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Analysis","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Analysis","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Commercial","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Commercial","Declared non-disabled","50","50","[c]","[c]"
"In post","2021","Buckinghamshire CC","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Communications","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Communications","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Digital, Data & Technology","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Digital, Data & Technology","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Finance","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Finance","Declared non-disabled","100","100","38870","35300"
"In post","2021","Buckinghamshire CC","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Human Resources","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Human Resources","Declared non-disabled","40","30","[c]","[c]"
"In post","2021","Buckinghamshire CC","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Internal Audit","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Internal Audit","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Legal","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Legal","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","No function","Declared disabled","80","70","28500","28200"
"In post","2021","Buckinghamshire CC","No function","Declared non-disabled","460","440","31170","30400"
"In post","2021","Buckinghamshire CC","No function","Undeclared","120","110","33040","33520"
"In post","2021","Buckinghamshire CC","No function","Unknown","70","60","27050","27350"
"In post","2021","Buckinghamshire CC","Project Delivery","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Project Delivery","Declared non-disabled","100","100","39540","35300"
"In post","2021","Buckinghamshire CC","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Property","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Property","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Security","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Security","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Unknown","Declared disabled","70","60","29230","27570"
"In post","2021","Buckinghamshire CC","Unknown","Declared non-disabled","330","310","28070","27570"
"In post","2021","Buckinghamshire CC","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Unknown","Unknown","60","50","30650","27570"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Human Resources","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Human Resources","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Legal","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Legal","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","No function","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","No function","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","No function","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Project Delivery","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Project Delivery","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Property","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Property","Declared non-disabled","50","50","29630","28630"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Security","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Security","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Unknown","Declared non-disabled","60","50","27670","27570"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Digital, Data & Technology","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Digital, Data & Technology","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Human Resources","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Human Resources","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Legal","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Legal","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","No function","Declared disabled","30","30","[c]","[c]"
"In post","2021","Calderdale and Kirklees","No function","Declared non-disabled","140","120","26400","25660"
"In post","2021","Calderdale and Kirklees","No function","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Project Delivery","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Project Delivery","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Property","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Property","Declared non-disabled","70","60","26930","25000"
"In post","2021","Calderdale and Kirklees","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Property","Unknown","40","30","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Unknown","Declared disabled","140","120","26480","27570"
"In post","2021","Calderdale and Kirklees","Unknown","Declared non-disabled","520","460","27180","27570"
"In post","2021","Calderdale and Kirklees","Unknown","Undeclared","40","40","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Unknown","Unknown","40","40","[c]","[c]"
"In post","2021","Cambridgeshire CC","Analysis","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Analysis","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Commercial","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Commercial","Declared non-disabled","90","90","35500","34710"
"In post","2021","Cambridgeshire CC","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Communications","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Communications","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Counter Fraud","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Counter Fraud","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Digital, Data & Technology","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Digital, Data & Technology","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Finance","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Finance","Declared non-disabled","40","40","[c]","[c]"
"In post","2021","Cambridgeshire CC","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Grants Management","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Grants Management","Declared non-disabled","40","30","[c]","[c]"
"In post","2021","Cambridgeshire CC","Human Resources","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Human Resources","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Internal Audit","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Internal Audit","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Legal","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Legal","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","No function","Declared disabled","170","150","32070","30260"
"In post","2021","Cambridgeshire CC","No function","Declared non-disabled","1160","1100","34240","30450"
"In post","2021","Cambridgeshire CC","No function","Undeclared","320","290","31950","31650"
"In post","2021","Cambridgeshire CC","No function","Unknown","200","190","35930","28400"
"In post","2021","Cambridgeshire CC","Project Delivery","Declared disabled","30","30","[c]","[c]"
"In post","2021","Cambridgeshire CC","Project Delivery","Declared non-disabled","160","160","39380","37870"
"In post","2021","Cambridgeshire CC","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Property","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Property","Declared non-disabled","140","130","36990","33300"
"In post","2021","Cambridgeshire CC","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Security","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Security","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Unknown","Declared disabled","90","80","29190","27570"
"In post","2021","Cambridgeshire CC","Unknown","Declared non-disabled","500","480","31050","27570"
"In post","2021","Cambridgeshire CC","Unknown","Undeclared","50","50","[c]","[c]"
"In post","2021","Cambridgeshire CC","Unknown","Unknown","90","80","31050","31000"
"In post","2021","Camden and City of London","Analysis","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Analysis","Declared non-disabled","140","130","72580","66000"
"In post","2021","Camden and City of London","Analysis","Unknown","70","70","62060","52740"
"In post","2021","Camden and City of London","Commercial","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Commercial","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Communications","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Communications","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Counter Fraud","Declared disabled","70","60","36760","36160"
"In post","2021","Camden and City of London","Counter Fraud","Declared non-disabled","630","610","37900","36160"
"In post","2021","Camden and City of London","Counter Fraud","Undeclared","90","80","41740","36160"
"In post","2021","Camden and City of London","Counter Fraud","Unknown","300","290","35270","36160"
"In post","2021","Camden and City of London","Debt","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Debt","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Debt","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Digital, Data & Technology","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Digital, Data & Technology","Declared non-disabled","90","90","52690","54700"
"In post","2021","Camden and City of London","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Digital, Data & Technology","Unknown","50","50","[c]","[c]"
"In post","2021","Camden and City of London","Finance","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Finance","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Human Resources","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Human Resources","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Internal Audit","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Internal Audit","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Legal","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Legal","Declared non-disabled","50","50","57020","57170"
"In post","2021","Camden and City of London","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","No function","Declared disabled","120","110","28860","23500"
"In post","2021","Camden and City of London","No function","Declared non-disabled","810","770","31440","26410"
"In post","2021","Camden and City of London","No function","Undeclared","100","90","28820","23500"
"In post","2021","Camden and City of London","No function","Unknown","240","230","31400","24120"
"In post","2021","Camden and City of London","Project Delivery","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Project Delivery","Declared non-disabled","80","80","44990","41760"
"In post","2021","Camden and City of London","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Property","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Property","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Security","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Security","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Unknown","Declared disabled","50","50","[c]","[c]"
"In post","2021","Camden and City of London","Unknown","Declared non-disabled","370","360","33870","31060"
"In post","2021","Camden and City of London","Unknown","Undeclared","40","30","[c]","[c]"
"In post","2021","Camden and City of London","Unknown","Unknown","40","30","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Analysis","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Analysis","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Commercial","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Commercial","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Communications","Declared disabled","50","50","29000","25560"
"In post","2021","Cardiff and Vale of Glamorgan","Communications","Declared non-disabled","450","430","29380","25560"
"In post","2021","Cardiff and Vale of Glamorgan","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Communications","Unknown","270","260","27250","25560"
"In post","2021","Cardiff and Vale of Glamorgan","Counter Fraud","Declared disabled","40","30","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Counter Fraud","Declared non-disabled","220","210","31300","31810"
"In post","2021","Cardiff and Vale of Glamorgan","Counter Fraud","Undeclared","40","30","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Counter Fraud","Unknown","60","60","30070","29970"
"In post","2021","Cardiff and Vale of Glamorgan","Debt","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Debt","Declared non-disabled","170","160","24350","21440"
"In post","2021","Cardiff and Vale of Glamorgan","Debt","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Debt","Unknown","120","110","21670","20140"
"In post","2021","Cardiff and Vale of Glamorgan","Digital, Data & Technology","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Digital, Data & Technology","Declared non-disabled","260","250","37540","36530"
"In post","2021","Cardiff and Vale of Glamorgan","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Digital, Data & Technology","Unknown","90","80","35650","35280"
"In post","2021","Cardiff and Vale of Glamorgan","Finance","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Finance","Declared non-disabled","70","60","32810","27460"
"In post","2021","Cardiff and Vale of Glamorgan","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Human Resources","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Human Resources","Declared non-disabled","130","120","35920","30660"
"In post","2021","Cardiff and Vale of Glamorgan","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Human Resources","Unknown","30","30","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Internal Audit","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Internal Audit","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Legal","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Legal","Declared non-disabled","200","180","40690","38180"
"In post","2021","Cardiff and Vale of Glamorgan","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Legal","Unknown","50","50","39930","38630"
"In post","2021","Cardiff and Vale of Glamorgan","No function","Declared disabled","450","410","28840","24370"
"In post","2021","Cardiff and Vale of Glamorgan","No function","Declared non-disabled","2690","2490","29570","25560"
"In post","2021","Cardiff and Vale of Glamorgan","No function","Undeclared","260","240","30010","27460"
"In post","2021","Cardiff and Vale of Glamorgan","No function","Unknown","1210","1100","25650","22490"
"In post","2021","Cardiff and Vale of Glamorgan","Project Delivery","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Project Delivery","Declared non-disabled","110","110","42840","38630"
"In post","2021","Cardiff and Vale of Glamorgan","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Project Delivery","Unknown","30","30","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Property","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Property","Declared non-disabled","100","100","34250","32100"
"In post","2021","Cardiff and Vale of Glamorgan","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Property","Unknown","30","30","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Security","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Security","Declared non-disabled","50","50","24930","21130"
"In post","2021","Cardiff and Vale of Glamorgan","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Unknown","Declared disabled","400","370","33620","27570"
"In post","2021","Cardiff and Vale of Glamorgan","Unknown","Declared non-disabled","3740","3520","38310","32380"
"In post","2021","Cardiff and Vale of Glamorgan","Unknown","Undeclared","150","140","36060","28850"
"In post","2021","Cardiff and Vale of Glamorgan","Unknown","Unknown","260","250","37020","27570"
"In post","2021","Causeway Coast and Glens","Counter Fraud","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","Counter Fraud","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","Property","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","Property","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","Security","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","Security","Declared non-disabled","40","40","[c]","[c]"
"In post","2021","Causeway Coast and Glens","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","Commercial","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","Commercial","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","Communications","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","Communications","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","Digital, Data & Technology","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","Digital, Data & Technology","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","Finance","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","Finance","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","Human Resources","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","Human Resources","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","Internal Audit","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","Internal Audit","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","No function","Declared disabled","[c]","[c]","[c]","[c]"
