"Status","Year","Region_ITL3","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","East Merseyside","Digital, Data & Technology","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","East Merseyside","Digital, Data & Technology","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","East Merseyside","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","East Merseyside","Finance","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","East Merseyside","Finance","Finance","70","60","24010","21260"
"In post","2022","East Merseyside","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","East Merseyside","Finance","Security","[c]","[c]","[c]","[c]"
"In post","2022","East Merseyside","Human Resources","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","East Merseyside","Human Resources","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","East Merseyside","Legal","Legal","[c]","[c]","[c]","[c]"
"In post","2022","East Merseyside","Legal","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","East Merseyside","No function","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","East Merseyside","No function","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","East Merseyside","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","East Merseyside","No function","Operational Delivery","810","720","27390","27570"
"In post","2022","East Merseyside","No function","Other","60","50","28010","27570"
"In post","2022","East Merseyside","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","East Merseyside","No function","Policy","40","40","[c]","[c]"
"In post","2022","East Merseyside","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","East Merseyside","Project Delivery","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","East Merseyside","Property","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","East Merseyside","Property","Property","[c]","[c]","[c]","[c]"
"In post","2022","East Merseyside","Security","Security","[c]","[c]","[c]","[c]"
"In post","2022","East Merseyside","Unknown","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","East Merseyside","Unknown","Finance","[c]","[c]","[c]","[c]"
"In post","2022","East Merseyside","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","East Merseyside","Unknown","Other","[c]","[c]","[c]","[c]"
"In post","2022","East Merseyside","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","East Merseyside","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","East Merseyside","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","East Riding of Yorkshire","Analysis","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","East Riding of Yorkshire","Commercial","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","East Riding of Yorkshire","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","East Riding of Yorkshire","Communications","Communications","[c]","[c]","[c]","[c]"
"In post","2022","East Riding of Yorkshire","Counter Fraud","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","East Riding of Yorkshire","Counter Fraud","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","East Riding of Yorkshire","Digital, Data & Technology","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","East Riding of Yorkshire","Finance","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","East Riding of Yorkshire","Finance","Finance","[c]","[c]","[c]","[c]"
"In post","2022","East Riding of Yorkshire","Grants Management","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","East Riding of Yorkshire","Human Resources","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","East Riding of Yorkshire","Human Resources","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","East Riding of Yorkshire","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","East Riding of Yorkshire","No function","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","East Riding of Yorkshire","No function","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","East Riding of Yorkshire","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","East Riding of Yorkshire","No function","Legal","[c]","[c]","[c]","[c]"
"In post","2022","East Riding of Yorkshire","No function","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","East Riding of Yorkshire","No function","Operational Delivery","1360","1260","28830","27120"
"In post","2022","East Riding of Yorkshire","No function","Other","[c]","[c]","[c]","[c]"
"In post","2022","East Riding of Yorkshire","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","East Riding of Yorkshire","No function","Policy","[c]","[c]","[c]","[c]"
"In post","2022","East Riding of Yorkshire","No function","Psychology","30","30","[c]","[c]"
"In post","2022","East Riding of Yorkshire","No function","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","East Riding of Yorkshire","No function","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","East Riding of Yorkshire","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","East Riding of Yorkshire","Project Delivery","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","East Riding of Yorkshire","Property","Property","[c]","[c]","[c]","[c]"
"In post","2022","East Riding of Yorkshire","Security","Security","50","50","36640","39070"
"In post","2022","East Riding of Yorkshire","Unknown","Finance","[c]","[c]","[c]","[c]"
"In post","2022","East Riding of Yorkshire","Unknown","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","East Riding of Yorkshire","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","East Riding of Yorkshire","Unknown","Other","380","370","26390","26670"
"In post","2022","East Riding of Yorkshire","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","East Surrey","Commercial","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","East Surrey","Counter Fraud","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","East Surrey","Digital, Data & Technology","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","East Surrey","Finance","Finance","[c]","[c]","[c]","[c]"
"In post","2022","East Surrey","Human Resources","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","East Surrey","Human Resources","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","East Surrey","Legal","Legal","[c]","[c]","[c]","[c]"
"In post","2022","East Surrey","No function","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","East Surrey","No function","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","East Surrey","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","East Surrey","No function","Operational Delivery","970","910","32990","32460"
"In post","2022","East Surrey","No function","Other","[c]","[c]","[c]","[c]"
"In post","2022","East Surrey","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","East Surrey","No function","Policy","[c]","[c]","[c]","[c]"
"In post","2022","East Surrey","No function","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","East Surrey","No function","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","East Surrey","Project Delivery","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","East Surrey","Property","Property","[c]","[c]","[c]","[c]"
"In post","2022","East Surrey","Security","Security","[c]","[c]","[c]","[c]"
"In post","2022","East Surrey","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","East Surrey","Unknown","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","East Surrey","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","East Surrey","Unknown","Other","[c]","[c]","[c]","[c]"
"In post","2022","East Surrey","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","East Sussex CC","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","East Sussex CC","Analysis","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","East Sussex CC","Commercial","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","East Sussex CC","Communications","Communications","[c]","[c]","[c]","[c]"
"In post","2022","East Sussex CC","Counter Fraud","Counter Fraud","30","30","[c]","[c]"
"In post","2022","East Sussex CC","Counter Fraud","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","East Sussex CC","Digital, Data & Technology","Digital, Data and Technology","30","30","[c]","[c]"
"In post","2022","East Sussex CC","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","East Sussex CC","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","East Sussex CC","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","East Sussex CC","Finance","Finance","[c]","[c]","[c]","[c]"
"In post","2022","East Sussex CC","Grants Management","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","East Sussex CC","Human Resources","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","East Sussex CC","Human Resources","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","East Sussex CC","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","East Sussex CC","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","East Sussex CC","No function","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","East Sussex CC","No function","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","East Sussex CC","No function","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","East Sussex CC","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","East Sussex CC","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","East Sussex CC","No function","Legal","[c]","[c]","[c]","[c]"
"In post","2022","East Sussex CC","No function","Operational Delivery","1550","1390","26170","26140"
"In post","2022","East Sussex CC","No function","Other","110","100","26520","27570"
"In post","2022","East Sussex CC","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","East Sussex CC","No function","Policy","[c]","[c]","[c]","[c]"
"In post","2022","East Sussex CC","No function","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","East Sussex CC","No function","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","East Sussex CC","No function","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","East Sussex CC","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","East Sussex CC","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","East Sussex CC","Project Delivery","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","East Sussex CC","Project Delivery","Property","[c]","[c]","[c]","[c]"
"In post","2022","East Sussex CC","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","East Sussex CC","Property","Property","50","50","34580","28610"
"In post","2022","East Sussex CC","Security","Security","[c]","[c]","[c]","[c]"
"In post","2022","East Sussex CC","Unknown","Finance","[c]","[c]","[c]","[c]"
"In post","2022","East Sussex CC","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","East Sussex CC","Unknown","Operational Delivery","60","50","28000","26860"
"In post","2022","East Sussex CC","Unknown","Other","[c]","[c]","[c]","[c]"
"In post","2022","East Sussex CC","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","East Sussex CC","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Enfield","Counter Fraud","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Enfield","Counter Fraud","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Enfield","Digital, Data & Technology","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Enfield","Legal","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Enfield","No function","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Enfield","No function","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Enfield","No function","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","Enfield","No function","Operational Delivery","320","290","30570","31060"
"In post","2022","Enfield","No function","Other","[c]","[c]","[c]","[c]"
"In post","2022","Enfield","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","Enfield","No function","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Enfield","No function","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Enfield","Property","Property","[c]","[c]","[c]","[c]"
"In post","2022","Enfield","Unknown","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Enfield","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Analysis","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Communications","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Counter Fraud","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Counter Fraud","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Digital, Data & Technology","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Finance","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Human Resources","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Human Resources","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Legal","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Legal","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","No function","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","No function","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","No function","Operational Delivery","390","360","31260","29290"
"In post","2022","Essex Haven Gateway","No function","Other","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","No function","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","No function","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","No function","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","No function","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Project Delivery","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Property","Other","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Property","Property","70","70","34710","31450"
"In post","2022","Essex Haven Gateway","Security","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Security","Security","80","80","32440","26510"
"In post","2022","Essex Haven Gateway","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Unknown","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Unknown","Medicine","40","30","[c]","[c]"
"In post","2022","Essex Haven Gateway","Unknown","Operational Delivery","140","130","26310","25220"
"In post","2022","Essex Haven Gateway","Unknown","Other","80","80","25390","22380"
"In post","2022","Essex Haven Gateway","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Unknown","Security","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Counter Fraud","Counter Fraud","70","60","31370","30910"
"In post","2022","Essex Thames Gateway","Counter Fraud","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Digital, Data & Technology","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Human Resources","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Legal","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","No function","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","No function","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","No function","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","No function","Operational Delivery","790","710","27140","25110"
"In post","2022","Essex Thames Gateway","No function","Other","50","40","[c]","[c]"
"In post","2022","Essex Thames Gateway","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","No function","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","No function","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Project Delivery","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Property","Property","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Unknown","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Commercial","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Counter Fraud","Counter Fraud","30","30","[c]","[c]"
"In post","2022","Falkirk","Counter Fraud","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Digital, Data & Technology","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Finance","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Human Resources","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Human Resources","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Human Resources","Other","40","40","[c]","[c]"
"In post","2022","Falkirk","Legal","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","No function","Operational Delivery","1490","1300","26740","26900"
"In post","2022","Falkirk","No function","Other","120","110","30010","27570"
"In post","2022","Falkirk","No function","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Project Delivery","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Property","Other","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Property","Property","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Unknown","Other","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Unknown","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Unknown","Unknown","70","60","44490","34600"
"In post","2022","Fermanagh and Omagh","Communications","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Fermanagh and Omagh","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Fermanagh and Omagh","No function","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Fermanagh and Omagh","Property","Property","[c]","[c]","[c]","[c]"
"In post","2022","Fermanagh and Omagh","Security","Security","[c]","[c]","[c]","[c]"
"In post","2022","Fermanagh and Omagh","Unknown","Other","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Analysis","Geography","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Analysis","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Analysis","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Analysis","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Commercial","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Communications","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Counter Fraud","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Counter Fraud","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Digital, Data & Technology","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Finance","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Finance","Security","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Human Resources","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Human Resources","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Legal","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Legal","Legal","40","40","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Legal","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","No function","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","No function","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","No function","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","No function","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","No function","Operational Delivery","1500","1420","26410","25210"
"In post","2022","Flintshire and Wrexham","No function","Other","70","70","26890","27570"
"In post","2022","Flintshire and Wrexham","No function","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","No function","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","No function","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","No function","Science and Engineering","230","220","27970","29470"
"In post","2022","Flintshire and Wrexham","Project Delivery","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Project Delivery","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Project Delivery","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Property","Property","60","50","38360","33380"
"In post","2022","Flintshire and Wrexham","Security","Security","40","40","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Unknown","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Unknown","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Unknown","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Unknown","Other","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Unknown","Planning","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Unknown","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Analysis","Economics","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Analysis","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Analysis","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Analysis","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Analysis","Other","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Analysis","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Analysis","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Analysis","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Commercial","Commercial","110","110","33650","33000"
"In post","2022","Glasgow City","Commercial","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Commercial","Other","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Commercial","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Commercial","Unknown","40","40","[c]","[c]"
"In post","2022","Glasgow City","Communications","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Communications","Other","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Counter Fraud","Counter Fraud","230","200","26840","27570"
"In post","2022","Glasgow City","Counter Fraud","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Counter Fraud","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Counter Fraud","Operational Delivery","360","320","26830","26590"
"In post","2022","Glasgow City","Counter Fraud","Other","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Counter Fraud","Tax","50","40","[c]","[c]"
"In post","2022","Glasgow City","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Debt","Operational Delivery","70","60","24690","22080"
"In post","2022","Glasgow City","Debt","Other","50","40","22280","21260"
"In post","2022","Glasgow City","Debt","Tax","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Digital, Data & Technology","Digital, Data and Technology","180","170","38890","34040"
"In post","2022","Glasgow City","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Digital, Data & Technology","Operational Delivery","[c]","[c]","[c]","[c]"
