"Status","Year","Function_of_post","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Security","East of England","Suffolk","70","70","25160","19560"
"In post","2021","Security","London","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","Security","London","Camden and City of London","50","50","43210","41850"
"In post","2021","Security","London","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","Security","London","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","Security","London","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","Security","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Security","London","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","Security","London","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2021","Security","London","Lambeth","30","30","[c]","[c]"
"In post","2021","Security","London","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","Security","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Security","London","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2021","Security","London","Westminster","890","880","42270","37920"
"In post","2021","Security","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","Security","North East (England)","Durham CC","40","40","[c]","[c]"
"In post","2021","Security","North East (England)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","Security","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Security","North East (England)","South Teesside","[c]","[c]","[c]","[c]"
"In post","2021","Security","North East (England)","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","Security","North East (England)","Tyneside","30","30","[c]","[c]"
"In post","2021","Security","North West (England)","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","Security","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","Security","North West (England)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Security","North West (England)","East Cumbria","50","50","[c]","[c]"
"In post","2021","Security","North West (England)","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","Security","North West (England)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Security","North West (England)","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","Security","North West (England)","Greater Manchester South West","30","30","[c]","[c]"
"In post","2021","Security","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2021","Security","North West (England)","Liverpool","50","50","[c]","[c]"
"In post","2021","Security","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Security","North West (England)","Mid Lancashire","40","40","[c]","[c]"
"In post","2021","Security","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Security","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Security","North West (England)","West Cumbria","50","50","[c]","[c]"
"In post","2021","Security","Northern Ireland","Antrim and Newtownabbey","80","80","21070","20310"
"In post","2021","Security","Northern Ireland","Ards and North Down","100","100","21150","20310"
"In post","2021","Security","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Security","Northern Ireland","Causeway Coast and Glens","60","60","20500","20310"
"In post","2021","Security","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2021","Security","Northern Ireland","Lisburn and Castlereagh","70","70","23080","20310"
"In post","2021","Security","Northern Ireland","Newry, Mourne and Down","50","50","20680","20310"
"In post","2021","Security","Overseas","Overseas","130","130","39930","34450"
"In post","2021","Security","Scotland","Aberdeen City and Aberdeenshire","90","90","40950","44070"
"In post","2021","Security","Scotland","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2021","Security","Scotland","City of Edinburgh","40","30","[c]","[c]"
"In post","2021","Security","Scotland","Clackmannanshire and Fife","50","50","[c]","[c]"
"In post","2021","Security","Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","Security","Scotland","East Ayrshire and North Ayrshire mainland","30","30","[c]","[c]"
"In post","2021","Security","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","1050","1020","30720","28210"
"In post","2021","Security","Scotland","Glasgow City","30","30","[c]","[c]"
"In post","2021","Security","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Security","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2021","Security","Scotland","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","Security","Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2021","Security","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Security","South East (England)","Berkshire","640","630","34910","39070"
"In post","2021","Security","South East (England)","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","Security","South East (England)","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Security","South East (England)","Central Hampshire","90","90","29600","26670"
"In post","2021","Security","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","Security","South East (England)","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Security","South East (England)","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Security","South East (England)","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Security","South East (England)","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Security","South East (England)","Medway","[c]","[c]","[c]","[c]"
"In post","2021","Security","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Security","South East (England)","Milton Keynes","300","290","34260","33300"
"In post","2021","Security","South East (England)","North Hampshire","60","60","24930","19560"
"In post","2021","Security","South East (England)","Oxfordshire","140","140","29280","21130"
"In post","2021","Security","South East (England)","Portsmouth","430","420","30200","27750"
"In post","2021","Security","South East (England)","South Hampshire","120","120","24720","19950"
"In post","2021","Security","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","Security","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","Security","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Security","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Security","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","130","130","28650","20920"
"In post","2021","Security","South West (England)","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Security","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Security","South West (England)","Cornwall and Isles of Scilly","50","50","[c]","[c]"
"In post","2021","Security","South West (England)","Devon CC","90","90","21220","19530"
"In post","2021","Security","South West (England)","Dorset CC","80","70","24800","20060"
"In post","2021","Security","South West (England)","Gloucestershire","80","80","32990","39070"
"In post","2021","Security","South West (England)","Plymouth","340","330","28590","25680"
"In post","2021","Security","South West (England)","Somerset","70","60","22860","19560"
"In post","2021","Security","South West (England)","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","Security","South West (England)","Wiltshire","270","270","28510","24610"
"In post","2021","Security","Unknown","Unknown","70","70","33800","33300"
"In post","2021","Security","Wales","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","Security","Wales","Cardiff and Vale of Glamorgan","70","70","25170","21350"
"In post","2021","Security","Wales","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","Security","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","Security","Wales","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Security","Wales","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","Security","Wales","Monmouthshire and Newport","40","40","[c]","[c]"
"In post","2021","Security","Wales","Powys","30","30","[c]","[c]"
"In post","2021","Security","Wales","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","Security","Wales","Swansea","120","120","30500","26350"
"In post","2021","Security","West Midlands (England)","Birmingham","40","40","[c]","[c]"
"In post","2021","Security","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Midlands (England)","Dudley","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Midlands (England)","Herefordshire, County of","80","80","35580","39070"
"In post","2021","Security","West Midlands (England)","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Midlands (England)","Staffordshire CC","50","50","[c]","[c]"
"In post","2021","Security","West Midlands (England)","Telford and Wrekin","110","100","30940","28130"
"In post","2021","Security","West Midlands (England)","Warwickshire","60","60","25900","19560"
"In post","2021","Security","West Midlands (England)","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","Security","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","80","80","39250","40190"
"In post","2021","Security","Yorkshire and The Humber","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","Security","Yorkshire and The Humber","East Riding of Yorkshire","50","50","[c]","[c]"
"In post","2021","Security","Yorkshire and The Humber","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","Security","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Security","Yorkshire and The Humber","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Security","Yorkshire and The Humber","North Yorkshire CC","270","260","30650","28890"
"In post","2021","Security","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Security","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","Security","Yorkshire and The Humber","York","450","430","29330","26670"
"In post","2021","Unknown","East Midlands (England)","Derby","630","540","24290","21010"
"In post","2021","Unknown","East Midlands (England)","East Derbyshire","320","270","26040","27570"
"In post","2021","Unknown","East Midlands (England)","Leicester","920","820","24980","27570"
"In post","2021","Unknown","East Midlands (England)","Leicestershire CC and Rutland","570","530","29180","27370"
"In post","2021","Unknown","East Midlands (England)","Lincolnshire","1190","1100","26120","25930"
"In post","2021","Unknown","East Midlands (England)","North Northamptonshire","450","390","25140","27570"
"In post","2021","Unknown","East Midlands (England)","North Nottinghamshire","280","260","28550","27570"
"In post","2021","Unknown","East Midlands (England)","Nottingham","760","690","26530","27570"
"In post","2021","Unknown","East Midlands (England)","South and West Derbyshire","310","270","27940","27570"
"In post","2021","Unknown","East Midlands (England)","South Nottinghamshire","150","140","25690","23610"
"In post","2021","Unknown","East Midlands (England)","West Northamptonshire","210","190","27750","27570"
"In post","2021","Unknown","East of England","Bedford","290","270","28240","27570"
"In post","2021","Unknown","East of England","Breckland and South Norfolk","70","60","27920","27570"
"In post","2021","Unknown","East of England","Cambridgeshire CC","720","690","30880","27570"
"In post","2021","Unknown","East of England","Central Bedfordshire","220","210","30270","27570"
"In post","2021","Unknown","East of England","Essex Haven Gateway","650","600","29140","29290"
"In post","2021","Unknown","East of England","Essex Thames Gateway","750","670","28150","29290"
"In post","2021","Unknown","East of England","Heart of Essex","160","150","29520","29290"
"In post","2021","Unknown","East of England","Hertfordshire","1190","1120","34680","30020"
"In post","2021","Unknown","East of England","Luton","330","290","27660","27570"
"In post","2021","Unknown","East of England","North and West Norfolk","310","280","24360","21580"
"In post","2021","Unknown","East of England","Norwich and East Norfolk","590","500","26360","27570"
"In post","2021","Unknown","East of England","Peterborough","920","810","24870","21430"
"In post","2021","Unknown","East of England","Southend-on-Sea","240","210","28610","29290"
"In post","2021","Unknown","East of England","Suffolk","1350","1260","25830","26930"
"In post","2021","Unknown","East of England","Thurrock","350","330","26210","25310"
"In post","2021","Unknown","East of England","West Essex","570","500","29140","27770"
"In post","2021","Unknown","London","Barking & Dagenham and Havering","460","420","30980","31060"
"In post","2021","Unknown","London","Barnet","460","440","35140","31060"
"In post","2021","Unknown","London","Bexley and Greenwich","480","440","31320","31060"
"In post","2021","Unknown","London","Brent","260","240","30440","31060"
"In post","2021","Unknown","London","Bromley","280","260","31150","31060"
"In post","2021","Unknown","London","Camden and City of London","490","470","33930","31060"
"In post","2021","Unknown","London","Croydon","5570","5280","38140","35050"
"In post","2021","Unknown","London","Ealing","390","370","31210","31060"
"In post","2021","Unknown","London","Enfield","280","260","30570","31060"
"In post","2021","Unknown","London","Hackney and Newham","1340","1230","29270","31060"
"In post","2021","Unknown","London","Haringey and Islington","460","430","30680","31060"
"In post","2021","Unknown","London","Harrow and Hillingdon","2820","2520","31140","29410"
"In post","2021","Unknown","London","Hounslow and Richmond upon Thames","1190","1110","31690","30500"
"In post","2021","Unknown","London","Kensington & Chelsea and Hammersmith & Fulham","260","250","30610","31060"
"In post","2021","Unknown","London","Lambeth","630","600","33370","31060"
"In post","2021","Unknown","London","Lewisham and Southwark","700","670","31100","31060"
"In post","2021","Unknown","London","Merton, Kingston upon Thames and Sutton","320","300","30700","31060"
"In post","2021","Unknown","London","Redbridge and Waltham Forest","820","740","29160","31060"
"In post","2021","Unknown","London","Tower Hamlets","1110","1060","45030","40450"
"In post","2021","Unknown","London","Wandsworth","170","150","28550","31060"
"In post","2021","Unknown","London","Westminster","8480","8240","47490","41970"
"In post","2021","Unknown","North East (England)","Darlington","110","110","29200","27570"
"In post","2021","Unknown","North East (England)","Durham CC","1790","1520","24580","21430"
"In post","2021","Unknown","North East (England)","Hartlepool and Stockton-on-Tees","790","690","25140","27570"
"In post","2021","Unknown","North East (England)","Northumberland","260","230","27750","27570"
"In post","2021","Unknown","North East (England)","South Teesside","730","660","25090","26120"
"In post","2021","Unknown","North East (England)","Sunderland","1760","1520","25740","27570"
"In post","2021","Unknown","North East (England)","Tyneside","5580","5030","28370","27570"
"In post","2021","Unknown","North West (England)","Blackburn with Darwen","360","320","26570","27570"
"In post","2021","Unknown","North West (England)","Blackpool","4900","4470","28740","27570"
"In post","2021","Unknown","North West (England)","Cheshire East","150","140","27190","27570"
"In post","2021","Unknown","North West (England)","Cheshire West and Chester","300","280","25350","27570"
"In post","2021","Unknown","North West (England)","Chorley and West Lancashire","110","100","27710","27570"
"In post","2021","Unknown","North West (England)","East Cumbria","110","90","27330","27570"
"In post","2021","Unknown","North West (England)","East Lancashire","320","290","25420","27570"
"In post","2021","Unknown","North West (England)","East Merseyside","730","640","26440","27570"
"In post","2021","Unknown","North West (England)","Greater Manchester North East","760","700","26810","27570"
"In post","2021","Unknown","North West (England)","Greater Manchester North West","1400","1240","24360","21010"
"In post","2021","Unknown","North West (England)","Greater Manchester South East","920","840","24610","21010"
"In post","2021","Unknown","North West (England)","Greater Manchester South West","1500","1410","29500","27570"
"In post","2021","Unknown","North West (England)","Lancaster and Wyre","390","360","28340","27570"
"In post","2021","Unknown","North West (England)","Liverpool","5230","4770","26430","24890"
"In post","2021","Unknown","North West (England)","Manchester","2380","2260","31790","27570"
"In post","2021","Unknown","North West (England)","Mid Lancashire","1820","1610","23960","21010"
"In post","2021","Unknown","North West (England)","Sefton","2320","2110","26170","25220"
"In post","2021","Unknown","North West (England)","Warrington","520","470","25130","27570"
"In post","2021","Unknown","North West (England)","West Cumbria","170","150","25890","27570"
"In post","2021","Unknown","North West (England)","Wirral","1420","1220","24410","21010"
"In post","2021","Unknown","Northern Ireland","Antrim and Newtownabbey","90","80","25450","21670"
"In post","2021","Unknown","Northern Ireland","Ards and North Down","60","60","26460","22330"
"In post","2021","Unknown","Northern Ireland","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","Belfast","490","450","25070","23250"
"In post","2021","Unknown","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","Lisburn and Castlereagh","250","240","26190","22580"
"In post","2021","Unknown","Northern Ireland","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Overseas","Overseas","850","840","42540","40580"
"In post","2021","Unknown","Scotland","Aberdeen City and Aberdeenshire","870","810","33340","29190"
"In post","2021","Unknown","Scotland","Angus and Dundee City","1430","1320","26300","22230"
"In post","2021","Unknown","Scotland","Caithness and Sutherland and Ross and Cromarty","90","80","28040","27570"
"In post","2021","Unknown","Scotland","City of Edinburgh","6980","6680","41840","37620"
"In post","2021","Unknown","Scotland","Clackmannanshire and Fife","510","460","26790","27570"
"In post","2021","Unknown","Scotland","Dumfries and Galloway","140","120","28230","27570"
"In post","2021","Unknown","Scotland","East Ayrshire and North Ayrshire mainland","550","480","26610","27570"
"In post","2021","Unknown","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","600","550","29250","27570"
"In post","2021","Unknown","Scotland","East Lothian and Midlothian","90","80","27260","27570"
"In post","2021","Unknown","Scotland","Falkirk","1180","1020","25620","21010"
"In post","2021","Unknown","Scotland","Glasgow City","6420","5970","32480","27570"
"In post","2021","Unknown","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","550","490","26050","27370"
"In post","2021","Unknown","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","580","540","27000","27240"
"In post","2021","Unknown","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","130","120","28830","27570"
"In post","2021","Unknown","Scotland","Na h-Eileanan Siar","140","120","24170","21010"
"In post","2021","Unknown","Scotland","North Lanarkshire","740","630","24090","21010"
"In post","2021","Unknown","Scotland","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scotland","Perth and Kinross and Stirling","400","370","31100","27570"
"In post","2021","Unknown","Scotland","Scottish Borders","410","370","29480","27570"
"In post","2021","Unknown","Scotland","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scotland","South Ayrshire","220","210","28260","27570"
"In post","2021","Unknown","Scotland","South Lanarkshire","210","180","28020","27570"
"In post","2021","Unknown","Scotland","West Lothian","320","290","33880","27570"
"In post","2021","Unknown","South East (England)","Berkshire","760","720","30250","29290"
"In post","2021","Unknown","South East (England)","Brighton and Hove","280","250","27530","27570"
"In post","2021","Unknown","South East (England)","Buckinghamshire CC","470","450","28800","27570"
"In post","2021","Unknown","South East (England)","Central Hampshire","950","900","29460","26670"
"In post","2021","Unknown","South East (England)","East Kent","3390","3110","27490","25700"
"In post","2021","Unknown","South East (England)","East Surrey","150","140","30310","29290"
"In post","2021","Unknown","South East (England)","East Sussex CC","1270","1120","25150","27370"
"In post","2021","Unknown","South East (England)","Isle of Wight","220","190","25140","27570"
"In post","2021","Unknown","South East (England)","Kent Thames Gateway","310","290","29720","29290"
"In post","2021","Unknown","South East (England)","Medway","300","280","29090","29290"
"In post","2021","Unknown","South East (England)","Mid Kent","210","200","29470","29290"
"In post","2021","Unknown","South East (England)","Milton Keynes","280","250","27240","27570"
"In post","2021","Unknown","South East (England)","North Hampshire","460","430","29230","27570"
"In post","2021","Unknown","South East (England)","Oxfordshire","850","810","28390","26670"
"In post","2021","Unknown","South East (England)","Portsmouth","1370","1280","29390","27370"
"In post","2021","Unknown","South East (England)","South Hampshire","630","590","31260","27570"
"In post","2021","Unknown","South East (England)","Southampton","360","320","26360","27570"
"In post","2021","Unknown","South East (England)","West Kent","90","80","29340","29290"
"In post","2021","Unknown","South East (England)","West Surrey","580","540","32890","29290"
"In post","2021","Unknown","South East (England)","West Sussex (North East)","930","820","28410","27570"
"In post","2021","Unknown","South East (England)","West Sussex (South West)","350","310","26120","27570"
"In post","2021","Unknown","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","1280","1200","33500","27570"
"In post","2021","Unknown","South West (England)","Bournemouth and Poole","440","400","26950","27570"
"In post","2021","Unknown","South West (England)","Bristol, City of","890","780","26390","27570"
"In post","2021","Unknown","South West (England)","Cornwall and Isles of Scilly","1170","1060","25420","26670"
"In post","2021","Unknown","South West (England)","Devon CC","1680","1440","25330","23320"
"In post","2021","Unknown","South West (England)","Dorset CC","470","450","29880","27570"
"In post","2021","Unknown","South West (England)","Gloucestershire","570","520","27090","27570"
"In post","2021","Unknown","South West (England)","Plymouth","820","750","29510","27570"
"In post","2021","Unknown","South West (England)","Somerset","770","690","26180","27570"
"In post","2021","Unknown","South West (England)","Swindon","180","170","28270","27570"
"In post","2021","Unknown","South West (England)","Torbay","270","220","24720","26120"
"In post","2021","Unknown","South West (England)","Wiltshire","1580","1500","31600","27570"
"In post","2021","Unknown","Unknown","Unknown","2910","2840","35100","32210"
"In post","2021","Unknown","Wales","Bridgend and Neath Port Talbot","470","410","25730","27570"
"In post","2021","Unknown","Wales","Cardiff and Vale of Glamorgan","4560","4290","37750","30820"
"In post","2021","Unknown","Wales","Central Valleys","1490","1380","35320","28850"
"In post","2021","Unknown","Wales","Conwy and Denbighshire","570","530","36430","34490"
"In post","2021","Unknown","Wales","Flintshire and Wrexham","660","590","25210","25600"
"In post","2021","Unknown","Wales","Gwent Valleys","930","840","28910","27570"
"In post","2021","Unknown","Wales","Gwynedd","540","490","24760","21010"
"In post","2021","Unknown","Wales","Isle of Anglesey","170","160","27210","26800"
"In post","2021","Unknown","Wales","Monmouthshire and Newport","710","630","26800","27570"
"In post","2021","Unknown","Wales","Powys","410","380","29370","27570"
"In post","2021","Unknown","Wales","South West Wales","1080","990","30880","27570"
"In post","2021","Unknown","Wales","Swansea","900","820","30140","27570"
"In post","2021","Unknown","West Midlands (England)","Birmingham","2400","2150","27120","27570"
"In post","2021","Unknown","West Midlands (England)","Coventry","510","460","28340","27570"
"In post","2021","Unknown","West Midlands (England)","Dudley","980","840","24890","26120"
"In post","2021","Unknown","West Midlands (England)","Herefordshire, County of","260","250","25770","25100"
"In post","2021","Unknown","West Midlands (England)","Sandwell","350","320","27150","27570"
"In post","2021","Unknown","West Midlands (England)","Shropshire CC","550","530","28770","27570"
"In post","2021","Unknown","West Midlands (England)","Solihull","900","830","27830","26160"
"In post","2021","Unknown","West Midlands (England)","Staffordshire CC","840","770","29080","27570"
"In post","2021","Unknown","West Midlands (England)","Stoke-on-Trent","520","450","25850","27570"
"In post","2021","Unknown","West Midlands (England)","Telford and Wrekin","500","450","27280","27570"
"In post","2021","Unknown","West Midlands (England)","Walsall","490","420","24640","26120"
"In post","2021","Unknown","West Midlands (England)","Warwickshire","680","610","25020","22080"
"In post","2021","Unknown","West Midlands (England)","Wolverhampton","640","550","25000","27570"
"In post","2021","Unknown","West Midlands (England)","Worcestershire","370","330","25800","27570"
"In post","2021","Unknown","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","1410","1190","25140","27570"
"In post","2021","Unknown","Yorkshire and The Humber","Bradford","900","790","25300","27570"
"In post","2021","Unknown","Yorkshire and The Humber","Calderdale and Kirklees","740","660","27050","27570"
"In post","2021","Unknown","Yorkshire and The Humber","East Riding of Yorkshire","510","490","26750","26930"
"In post","2021","Unknown","Yorkshire and The Humber","Kingston upon Hull, City of","740","640","25980","27570"
"In post","2021","Unknown","Yorkshire and The Humber","Leeds","3300","3060","31780","27570"
"In post","2021","Unknown","Yorkshire and The Humber","North and North East Lincolnshire","650","570","25460","26620"
"In post","2021","Unknown","Yorkshire and The Humber","North Yorkshire CC","970","910","27550","26670"
"In post","2021","Unknown","Yorkshire and The Humber","Sheffield","4550","4160","30710","27570"
"In post","2021","Unknown","Yorkshire and The Humber","Wakefield","280","250","27320","27570"
"In post","2021","Unknown","Yorkshire and The Humber","York","280","260","25960","26350"
"In post","2022","Analysis","East Midlands (England)","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","East Midlands (England)","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","East Midlands (England)","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","East Midlands (England)","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","East Midlands (England)","Nottingham","30","30","[c]","[c]"
"In post","2022","Analysis","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","East Midlands (England)","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","East of England","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","East of England","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","East of England","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","East of England","Luton","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","East of England","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","East of England","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","East of England","Suffolk CC","330","320","34570","30220"
"In post","2022","Analysis","London","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","London","Barnet","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","London","Camden and City of London","230","210","68370","65350"
"In post","2022","Analysis","London","Croydon","60","60","51370","46470"
"In post","2022","Analysis","London","Hackney and Newham","170","160","47020","43430"
"In post","2022","Analysis","London","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","London","Lambeth","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","London","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","London","Tower Hamlets","720","700","51110","47720"
"In post","2022","Analysis","London","Westminster","2570","2500","47790","44880"
"In post","2022","Analysis","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","North East (England)","Durham","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","North East (England)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","North East (England)","Sunderland","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","North East (England)","Tyneside","150","150","40390","36320"
"In post","2022","Analysis","North West (England)","Blackpool","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","North West (England)","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","North West (England)","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","North West (England)","Liverpool","100","100","41020","40180"
"In post","2022","Analysis","North West (England)","Manchester","290","280","39440","34000"
"In post","2022","Analysis","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Overseas","Overseas","[c]","[c]","[c]","[c]"
