"Status","Year","Sex","Region_ITL1","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Female","East of England","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East of England","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East of England","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East of England","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East of England","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East of England","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East of England","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East of England","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East of England","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East of England","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East of England","Operational Delivery","310","270","25630","21430"
"Leaver CS","2021","Female","East of England","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East of England","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East of England","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East of England","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East of England","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East of England","Science and Engineering","90","70","27960","24250"
"Leaver CS","2021","Female","East of England","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East of England","Unknown","430","360","26050","26890"
"Leaver CS","2021","Female","East of England","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","London","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","London","Communications","80","80","38650","36980"
"Leaver CS","2021","Female","London","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","London","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","London","Digital, Data and Technology","50","50","[c]","[c]"
"Leaver CS","2021","Female","London","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","London","Finance","30","30","[c]","[c]"
"Leaver CS","2021","Female","London","Human Resources","60","60","48450","45160"
"Leaver CS","2021","Female","London","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","London","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","London","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","London","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","London","Knowledge and Information Management","40","30","[c]","[c]"
"Leaver CS","2021","Female","London","Legal","100","90","57850","54400"
"Leaver CS","2021","Female","London","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","London","Operational Delivery","670","610","32070","26920"
"Leaver CS","2021","Female","London","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","London","Other","110","110","37570","28650"
"Leaver CS","2021","Female","London","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","London","Policy","310","300","45020","40510"
"Leaver CS","2021","Female","London","Project Delivery","50","40","[c]","[c]"
"Leaver CS","2021","Female","London","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","London","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","London","Science and Engineering","60","60","37630","39230"
"Leaver CS","2021","Female","London","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","London","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","London","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","London","Unknown","990","780","35400","31060"
"Leaver CS","2021","Female","London","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","North East (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","North East (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","North East (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","North East (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","North East (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","North East (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","North East (England)","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","North East (England)","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","North East (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","North East (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","North East (England)","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","North East (England)","Operational Delivery","190","160","23140","21130"
"Leaver CS","2021","Female","North East (England)","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","North East (England)","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","North East (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","North East (England)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","North East (England)","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","North East (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","North East (England)","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","North East (England)","Unknown","760","580","24640","21010"
"Leaver CS","2021","Female","North West (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","North West (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","North West (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","North West (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","North West (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","North West (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","North West (England)","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","North West (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","North West (England)","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","North West (England)","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","North West (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","North West (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","North West (England)","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","North West (England)","Operational Delivery","480","410","25400","21430"
"Leaver CS","2021","Female","North West (England)","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","North West (England)","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","North West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","North West (England)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","North West (England)","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","North West (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","North West (England)","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","North West (England)","Unknown","900","710","25000","21010"
"Leaver CS","2021","Female","Northern Ireland","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Northern Ireland","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Northern Ireland","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Northern Ireland","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Northern Ireland","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Northern Ireland","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Northern Ireland","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Northern Ireland","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Northern Ireland","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Northern Ireland","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Northern Ireland","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Northern Ireland","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Northern Ireland","Unknown","80","60","[c]","[c]"
"Leaver CS","2021","Female","Overseas","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Overseas","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Overseas","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Overseas","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Overseas","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Overseas","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Overseas","Other","60","50","38000","36960"
"Leaver CS","2021","Female","Overseas","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Overseas","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Overseas","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Overseas","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Overseas","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scotland","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scotland","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scotland","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scotland","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scotland","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scotland","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scotland","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scotland","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scotland","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scotland","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scotland","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scotland","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scotland","Operational Delivery","220","190","26510","22820"
"Leaver CS","2021","Female","Scotland","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scotland","Other","40","40","[c]","[c]"
"Leaver CS","2021","Female","Scotland","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scotland","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scotland","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scotland","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scotland","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scotland","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scotland","Unknown","850","690","31720","27150"
"Leaver CS","2021","Female","Scotland","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","South East (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","South East (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","South East (England)","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","South East (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","South East (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","South East (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","South East (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","South East (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","South East (England)","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","South East (England)","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","South East (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","South East (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","South East (England)","Medicine","40","30","[c]","[c]"
"Leaver CS","2021","Female","South East (England)","Operational Delivery","500","440","24060","21430"
"Leaver CS","2021","Female","South East (England)","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","South East (England)","Other","90","80","22790","21130"
"Leaver CS","2021","Female","South East (England)","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","South East (England)","Project Delivery","40","40","[c]","[c]"
"Leaver CS","2021","Female","South East (England)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","South East (England)","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","South East (England)","Science and Engineering","40","40","[c]","[c]"
"Leaver CS","2021","Female","South East (England)","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","South East (England)","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","South East (England)","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","South East (England)","Unknown","400","320","26290","25500"
"Leaver CS","2021","Female","South East (England)","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","South West (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","South West (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","South West (England)","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","South West (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","South West (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","South West (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","South West (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","South West (England)","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","South West (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","South West (England)","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","South West (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","South West (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","South West (England)","Medicine","30","30","[c]","[c]"
"Leaver CS","2021","Female","South West (England)","Operational Delivery","320","280","27650","22570"
"Leaver CS","2021","Female","South West (England)","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","South West (England)","Other","120","110","24670","21160"
"Leaver CS","2021","Female","South West (England)","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","South West (England)","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","South West (England)","Project Delivery","60","60","35330","32430"
"Leaver CS","2021","Female","South West (England)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","South West (England)","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","South West (England)","Science and Engineering","70","70","29370","25010"
"Leaver CS","2021","Female","South West (England)","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","South West (England)","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","South West (England)","Unknown","300","250","24970","21130"
"Leaver CS","2021","Female","South West (England)","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Unknown","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Unknown","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Unknown","Unknown","310","300","39730","28000"
"Leaver CS","2021","Female","Wales","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Wales","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Wales","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Wales","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Wales","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Wales","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Wales","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Wales","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Wales","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Wales","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Wales","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Wales","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Wales","Operational Delivery","380","300","23510","21590"
"Leaver CS","2021","Female","Wales","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Wales","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Wales","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Wales","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Wales","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Wales","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Wales","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Wales","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Wales","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Wales","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Wales","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Wales","Unknown","490","390","24530","21010"
"Leaver CS","2021","Female","Wales","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","West Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","West Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","West Midlands (England)","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","West Midlands (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","West Midlands (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","West Midlands (England)","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","West Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","West Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","West Midlands (England)","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","West Midlands (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","West Midlands (England)","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","West Midlands (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","West Midlands (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","West Midlands (England)","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","West Midlands (England)","Operational Delivery","400","350","25150","21050"
"Leaver CS","2021","Female","West Midlands (England)","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","West Midlands (England)","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","West Midlands (England)","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","West Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","West Midlands (England)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","West Midlands (England)","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","West Midlands (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","West Midlands (England)","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","West Midlands (England)","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","West Midlands (England)","Unknown","510","400","25460","26120"
"Leaver CS","2021","Female","West Midlands (England)","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Yorkshire and The Humber","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Yorkshire and The Humber","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Yorkshire and The Humber","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Yorkshire and The Humber","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Yorkshire and The Humber","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Yorkshire and The Humber","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Yorkshire and The Humber","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Yorkshire and The Humber","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Yorkshire and The Humber","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Yorkshire and The Humber","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Yorkshire and The Humber","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Yorkshire and The Humber","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Yorkshire and The Humber","Operational Delivery","360","310","24640","21430"
"Leaver CS","2021","Female","Yorkshire and The Humber","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Yorkshire and The Humber","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Yorkshire and The Humber","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Yorkshire and The Humber","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Yorkshire and The Humber","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Yorkshire and The Humber","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Yorkshire and The Humber","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Yorkshire and The Humber","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Yorkshire and The Humber","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Yorkshire and The Humber","Unknown","770","580","27430","27030"
"Leaver CS","2021","Female","Yorkshire and The Humber","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","East Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","East Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","East Midlands (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","East Midlands (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","East Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","East Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","East Midlands (England)","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","East Midlands (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","East Midlands (England)","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","East Midlands (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","East Midlands (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","East Midlands (England)","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","East Midlands (England)","Operational Delivery","310","280","24560","22350"
"Leaver CS","2021","Male","East Midlands (England)","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","East Midlands (England)","Other","80","70","29380","29930"
"Leaver CS","2021","Male","East Midlands (England)","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","East Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","East Midlands (England)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","East Midlands (England)","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","East Midlands (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","East Midlands (England)","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","East Midlands (England)","Unknown","230","210","25870","26510"
"Leaver CS","2021","Male","East Midlands (England)","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","East of England","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","East of England","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","East of England","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","East of England","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","East of England","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","East of England","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","East of England","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","East of England","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","East of England","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","East of England","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","East of England","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","East of England","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","East of England","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","East of England","Operational Delivery","350","330","30570","25310"
"Leaver CS","2021","Male","East of England","Other","40","40","[c]","[c]"
"Leaver CS","2021","Male","East of England","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","East of England","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","East of England","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","East of England","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","East of England","Science and Engineering","40","40","[c]","[c]"
"Leaver CS","2021","Male","East of England","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","East of England","Unknown","280","250","26760","27160"
"Leaver CS","2021","Male","East of England","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","London","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","London","Communications","40","40","[c]","[c]"
"Leaver CS","2021","Male","London","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","London","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","London","Digital, Data and Technology","90","90","47630","45250"
"Leaver CS","2021","Male","London","Economics","50","50","[c]","[c]"
