"Status","Year","Age","Profession_of_post","Disability","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","65+","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Geography","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","65+","Geography","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","65+","Geography","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Geography","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","Declared non-disabled","100","80","35680","31980"
"In post","2022","65+","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Inspector of Education and Training","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","65+","Inspector of Education and Training","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","65+","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Intelligence Analysis","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","65+","Intelligence Analysis","Declared non-disabled","40","30","[c]","[c]"
"In post","2022","65+","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Internal Audit","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","65+","Internal Audit","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","65+","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","International Trade","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","65+","International Trade","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","65+","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","Declared non-disabled","40","30","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Declared disabled","30","20","[c]","[c]"
"In post","2022","65+","Legal","Declared non-disabled","160","120","52140","55610"
"In post","2022","65+","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Unknown","40","30","[c]","[c]"
"In post","2022","65+","Medicine","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Declared non-disabled","40","30","[c]","[c]"
"In post","2022","65+","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Operational Delivery","Declared disabled","1250","920","26470","25210"
"In post","2022","65+","Operational Delivery","Declared non-disabled","4840","3580","26940","25360"
"In post","2022","65+","Operational Delivery","Undeclared","490","360","27210","25480"
"In post","2022","65+","Operational Delivery","Unknown","760","560","28510","25690"
"In post","2022","65+","Operational Research","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","65+","Operational Research","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","65+","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","Declared disabled","140","110","26070","22330"
"In post","2022","65+","Other","Declared non-disabled","740","640","27420","22330"
"In post","2022","65+","Other","Undeclared","100","80","28230","23740"
"In post","2022","65+","Other","Unknown","150","130","31170","28190"
"In post","2022","65+","Planning","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","65+","Planning","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","65+","Planning Inspectors","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","65+","Planning Inspectors","Declared non-disabled","30","20","[c]","[c]"
"In post","2022","65+","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Policy","Declared disabled","50","40","[c]","[c]"
"In post","2022","65+","Policy","Declared non-disabled","230","190","44740","38930"
"In post","2022","65+","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Project Delivery","Declared disabled","40","30","[c]","[c]"
"In post","2022","65+","Project Delivery","Declared non-disabled","180","140","42770","40220"
"In post","2022","65+","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Property","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","65+","Property","Declared non-disabled","230","190","35180","33300"
"In post","2022","65+","Property","Undeclared","30","30","[c]","[c]"
"In post","2022","65+","Property","Unknown","40","40","[c]","[c]"
"In post","2022","65+","Psychology","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","65+","Psychology","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","65+","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Science and Engineering","Declared disabled","50","40","[c]","[c]"
"In post","2022","65+","Science and Engineering","Declared non-disabled","290","230","41000","38460"
"In post","2022","65+","Science and Engineering","Undeclared","40","30","[c]","[c]"
"In post","2022","65+","Science and Engineering","Unknown","50","40","[c]","[c]"
"In post","2022","65+","Security","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","65+","Security","Declared non-disabled","200","180","27570","22460"
"In post","2022","65+","Security","Undeclared","30","30","[c]","[c]"
"In post","2022","65+","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Social Research","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","65+","Social Research","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","65+","Statistics","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","65+","Statistics","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","65+","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Tax","Declared disabled","50","30","[c]","[c]"
"In post","2022","65+","Tax","Declared non-disabled","200","140","38980","35980"
"In post","2022","65+","Tax","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Tax","Unknown","80","60","34640","33440"
"In post","2022","65+","Unknown","Declared disabled","30","30","[c]","[c]"
"In post","2022","65+","Unknown","Declared non-disabled","220","180","40620","30220"
"In post","2022","65+","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Unknown","110","90","41390","34600"
"In post","2022","65+","Veterinarian","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","65+","Veterinarian","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","65+","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data and Technology","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data and Technology","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Operational Delivery","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Operational Delivery","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Digital, Data and Technology","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Digital, Data and Technology","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Operational Delivery","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Operational Delivery","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Operational Research","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Operational Research","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Other","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Other","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Project Delivery","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Project Delivery","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Property","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Property","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Science and Engineering","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Science and Engineering","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Declared non-disabled","30","30","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Unknown","40","40","[c]","[c]"
"Leaver CS","2021","20-29","Corporate Finance","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Corporate Finance","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Counter Fraud","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Counter Fraud","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data and Technology","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data and Technology","Declared non-disabled","50","50","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data and Technology","Unknown","50","50","[c]","[c]"
"Leaver CS","2021","20-29","Economics","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Economics","Declared non-disabled","30","30","[c]","[c]"
"Leaver CS","2021","20-29","Economics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Economics","Unknown","50","50","[c]","[c]"
"Leaver CS","2021","20-29","Finance","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Finance","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Inspector of Education and Training","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Inspector of Education and Training","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Intelligence Analysis","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Intelligence Analysis","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Internal Audit","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Internal Audit","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","International Trade","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","International Trade","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Knowledge and Information Management","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Knowledge and Information Management","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Medicine","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Medicine","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Operational Delivery","Declared disabled","110","110","[c]","[c]"
"Leaver CS","2021","20-29","Operational Delivery","Declared non-disabled","1030","1000","23410","21590"
"Leaver CS","2021","20-29","Operational Delivery","Undeclared","70","70","[c]","[c]"
"Leaver CS","2021","20-29","Operational Delivery","Unknown","880","860","22180","21050"
"Leaver CS","2021","20-29","Operational Research","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Operational Research","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other","Declared non-disabled","100","90","25780","22920"
"Leaver CS","2021","20-29","Other","Unknown","100","100","26800","27010"
"Leaver CS","2021","20-29","Policy","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Policy","Declared non-disabled","80","80","35660","33570"
"Leaver CS","2021","20-29","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Policy","Unknown","130","130","26310","24370"
"Leaver CS","2021","20-29","Project Delivery","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","Declared non-disabled","50","50","29670","27150"
"Leaver CS","2021","20-29","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","20-29","Property","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","Declared non-disabled","40","30","[c]","[c]"
"Leaver CS","2021","20-29","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","Unknown","50","40","[c]","[c]"
"Leaver CS","2021","20-29","Psychology","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Psychology","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Science and Engineering","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Science and Engineering","Declared non-disabled","180","180","23770","23090"
"Leaver CS","2021","20-29","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Science and Engineering","Unknown","60","60","23910","24370"
"Leaver CS","2021","20-29","Security","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Security","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Social Research","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Social Research","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Statistics","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Statistics","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Declared disabled","110","100","25440","22000"
"Leaver CS","2021","20-29","Unknown","Declared non-disabled","830","780","24910","21770"
"Leaver CS","2021","20-29","Unknown","Undeclared","60","60","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","740","670","27280","27570"
"Leaver CS","2021","30-39","Commercial","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Communications","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Communications","Declared non-disabled","30","30","[c]","[c]"
"Leaver CS","2021","30-39","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Counter Fraud","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Counter Fraud","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data and Technology","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data and Technology","Declared non-disabled","50","50","47130","42990"
"Leaver CS","2021","30-39","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data and Technology","Unknown","40","40","[c]","[c]"
"Leaver CS","2021","30-39","Economics","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Economics","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Economics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","Declared non-disabled","30","30","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Inspector of Education and Training","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Inspector of Education and Training","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Intelligence Analysis","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Intelligence Analysis","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","International Trade","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","International Trade","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Knowledge and Information Management","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Knowledge and Information Management","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","Declared non-disabled","50","50","50020","50650"
"Leaver CS","2021","30-39","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medicine","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medicine","Declared non-disabled","30","30","[c]","[c]"
"Leaver CS","2021","30-39","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Declared disabled","100","90","27380","24000"
"Leaver CS","2021","30-39","Operational Delivery","Declared non-disabled","770","720","28190","23900"
"Leaver CS","2021","30-39","Operational Delivery","Undeclared","90","80","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Unknown","440","420","27600","24250"
"Leaver CS","2021","30-39","Operational Research","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Research","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Declared non-disabled","90","80","30930","27430"
"Leaver CS","2021","30-39","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Unknown","80","80","29390","29930"
"Leaver CS","2021","30-39","Planning","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Planning","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Planning Inspectors","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Planning Inspectors","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Declared non-disabled","110","110","45650","40960"
"Leaver CS","2021","30-39","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Unknown","80","80","44740","40130"
"Leaver CS","2021","30-39","Project Delivery","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Declared non-disabled","40","40","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","Declared non-disabled","40","40","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","Declared non-disabled","90","80","35630","36970"
"Leaver CS","2021","30-39","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","30-39","Security","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Social Research","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Social Research","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Statistics","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Statistics","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Declared disabled","90","80","27220","27570"
"Leaver CS","2021","30-39","Unknown","Declared non-disabled","690","610","30010","26890"
"Leaver CS","2021","30-39","Unknown","Undeclared","60","60","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","560","490","32630","28000"
"Leaver CS","2021","30-39","Veterinarian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Veterinarian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","Declared disabled","[c]","[c]","[c]","[c]"
