"Status","Year","Function_of_post","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Debt","HM Revenue and Customs","Male","1830","1750","24300","21250"
"In post","2022","Debt","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2022","Debt","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2022","Debt","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","Debt","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Attorney General's Departments","Female","90","90","37800","34080"
"In post","2022","Digital, Data & Technology","Attorney General's Departments","Male","110","110","42440","40170"
"In post","2022","Digital, Data & Technology","Cabinet Office","Female","560","550","48630","51600"
"In post","2022","Digital, Data & Technology","Cabinet Office","Male","710","700","50890","54700"
"In post","2022","Digital, Data & Technology","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Charity Commission","Male","40","40","[c]","[c]"
"In post","2022","Digital, Data & Technology","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Competition and Markets Authority","Male","50","50","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Female","670","630","38200","37420"
"In post","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Male","1400","1360","41130","39650"
"In post","2022","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Education","Female","510","480","41870","37240"
"In post","2022","Digital, Data & Technology","Department for Education","Male","480","480","41980","38110"
"In post","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Female","390","370","41150","38750"
"In post","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Male","540","540","43520","44820"
"In post","2022","Digital, Data & Technology","Department for International Trade","Female","80","80","45930","44500"
"In post","2022","Digital, Data & Technology","Department for International Trade","Male","90","90","49350","47980"
"In post","2022","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Female","80","70","43970","40720"
"In post","2022","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Male","100","100","46450","41480"
"In post","2022","Digital, Data & Technology","Department for Transport","Female","380","360","36760","33350"
"In post","2022","Digital, Data & Technology","Department for Transport","Male","900","890","40710","38650"
"In post","2022","Digital, Data & Technology","Department for Work and Pensions","Female","1400","1300","40010","35310"
"In post","2022","Digital, Data & Technology","Department for Work and Pensions","Male","2730","2660","43200","38000"
"In post","2022","Digital, Data & Technology","Department of Health and Social Care","Female","230","220","43820","40070"
"In post","2022","Digital, Data & Technology","Department of Health and Social Care","Male","230","230","43140","40070"
"In post","2022","Digital, Data & Technology","Food Standards Agency","Female","30","30","[c]","[c]"
"In post","2022","Digital, Data & Technology","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Female","110","100","41700","39310"
"In post","2022","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Male","240","240","42630","39190"
"In post","2022","Digital, Data & Technology","HM Land Registry","Female","250","230","37520","38450"
"In post","2022","Digital, Data & Technology","HM Land Registry","Male","450","440","38060","38450"
"In post","2022","Digital, Data & Technology","HM Revenue and Customs","Female","1160","1110","40950","40180"
"In post","2022","Digital, Data & Technology","HM Revenue and Customs","Male","1850","1810","42440","40180"
"In post","2022","Digital, Data & Technology","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","HM Treasury","Male","50","50","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Defence","Female","1200","1150","32420","31070"
"In post","2022","Digital, Data & Technology","Ministry of Defence","Male","2010","1990","35700","33300"
"In post","2022","Digital, Data & Technology","Ministry of Justice","Female","500","490","44750","41750"
"In post","2022","Digital, Data & Technology","Ministry of Justice","Male","780","770","47540","47000"
"In post","2022","Digital, Data & Technology","National Crime Agency","Female","120","120","40870","37700"
"In post","2022","Digital, Data & Technology","National Crime Agency","Male","150","140","44390","42350"
"In post","2022","Digital, Data & Technology","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Male","50","50","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","Male","60","60","57010","55000"
"In post","2022","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Scottish Government","Female","70","70","39470","37250"
"In post","2022","Digital, Data & Technology","Scottish Government","Male","170","170","39450","36360"
"In post","2022","Digital, Data & Technology","The National Archives","Female","60","60","39910","38250"
"In post","2022","Digital, Data & Technology","The National Archives","Male","70","70","40870","40130"
"In post","2022","Digital, Data & Technology","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","UK Statistics Authority","Female","230","220","41890","37360"
"In post","2022","Digital, Data & Technology","UK Statistics Authority","Male","440","430","41910","37570"
"In post","2022","Digital, Data & Technology","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Welsh Government","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Welsh Government","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Attorney General's Departments","Female","80","70","33470","27350"
"In post","2022","Finance","Attorney General's Departments","Male","70","70","37850","30720"
"In post","2022","Finance","Cabinet Office","Female","60","50","43780","38450"
"In post","2022","Finance","Cabinet Office","Male","90","80","50090","49700"
"In post","2022","Finance","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Business, Energy and Industrial Strategy","Female","190","170","43120","40050"
"In post","2022","Finance","Department for Business, Energy and Industrial Strategy","Male","160","160","46080","42700"
"In post","2022","Finance","Department for Digital, Culture, Media and Sport","Female","30","30","[c]","[c]"
"In post","2022","Finance","Department for Digital, Culture, Media and Sport","Male","40","40","[c]","[c]"
"In post","2022","Finance","Department for Education","Female","660","630","39670","36500"
"In post","2022","Finance","Department for Education","Male","610","610","41790","37100"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs","Female","250","230","38690","36720"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs","Male","210","210","44650","40210"
"In post","2022","Finance","Department for International Trade","Female","40","40","[c]","[c]"
"In post","2022","Finance","Department for International Trade","Male","50","50","48930","47600"
"In post","2022","Finance","Department for Levelling Up, Housing and Communities","Female","80","80","49000","48200"
"In post","2022","Finance","Department for Levelling Up, Housing and Communities","Male","60","60","50630","53130"
"In post","2022","Finance","Department for Transport","Female","240","230","38430","34710"
"In post","2022","Finance","Department for Transport","Male","230","230","43490","42060"
"In post","2022","Finance","Department for Work and Pensions","Female","1040","940","36400","34290"
"In post","2022","Finance","Department for Work and Pensions","Male","930","890","40150","35310"
"In post","2022","Finance","Department of Health and Social Care","Female","400","390","39660","36820"
"In post","2022","Finance","Department of Health and Social Care","Male","250","240","46430","40850"
"In post","2022","Finance","Estyn","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Estyn","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Foreign, Commonwealth and Development Office","Female","170","160","43660","38600"
"In post","2022","Finance","Foreign, Commonwealth and Development Office","Male","150","150","45420","43300"
"In post","2022","Finance","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","HM Revenue and Customs","Female","1580","1370","32800","26820"
"In post","2022","Finance","HM Revenue and Customs","Male","1180","1140","36950","33370"
"In post","2022","Finance","HM Treasury","Female","60","60","48910","46820"
"In post","2022","Finance","HM Treasury","Male","70","60","53030","55840"
"In post","2022","Finance","Ministry of Defence","Female","1220","1150","36380","33000"
"In post","2022","Finance","Ministry of Defence","Male","860","840","40640","35740"
"In post","2022","Finance","Ministry of Justice","Female","400","380","40930","39430"
"In post","2022","Finance","Ministry of Justice","Male","310","310","44420","41750"
"In post","2022","Finance","National Crime Agency","Female","40","40","[c]","[c]"
"In post","2022","Finance","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Scottish Government","Female","110","100","36380","33490"
"In post","2022","Finance","Scottish Government","Male","40","40","[c]","[c]"
"In post","2022","Finance","The National Archives","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","UK Export Finance","Male","40","40","[c]","[c]"
"In post","2022","Finance","UK Statistics Authority","Female","30","30","[c]","[c]"
"In post","2022","Finance","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Welsh Government","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Welsh Government","Male","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Department for Environment, Food and Rural Affairs","Female","1350","1190","24830","21300"
"In post","2022","Grants Management","Department for Environment, Food and Rural Affairs","Male","970","940","25640","21300"
"In post","2022","Grants Management","The National Archives","Female","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Attorney General's Departments","Female","180","180","39700","33890"
"In post","2022","Human Resources","Attorney General's Departments","Male","80","70","41630","35340"
"In post","2022","Human Resources","Cabinet Office","Female","780","730","38860","34550"
"In post","2022","Human Resources","Cabinet Office","Male","410","400","41050","37300"
"In post","2022","Human Resources","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Business, Energy and Industrial Strategy","Female","290","270","40360","39580"
"In post","2022","Human Resources","Department for Business, Energy and Industrial Strategy","Male","100","100","44180","40040"
"In post","2022","Human Resources","Department for Digital, Culture, Media and Sport","Female","60","50","43250","34990"
"In post","2022","Human Resources","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Education","Female","130","120","35190","30200"
"In post","2022","Human Resources","Department for Education","Male","40","40","[c]","[c]"
"In post","2022","Human Resources","Department for Environment, Food and Rural Affairs","Female","240","220","40720","37020"
"In post","2022","Human Resources","Department for Environment, Food and Rural Affairs","Male","90","90","42650","39550"
"In post","2022","Human Resources","Department for International Trade","Female","90","90","45390","45380"
"In post","2022","Human Resources","Department for International Trade","Male","40","40","[c]","[c]"
"In post","2022","Human Resources","Department for Levelling Up, Housing and Communities","Female","70","70","39660","33210"
"In post","2022","Human Resources","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Transport","Female","320","300","35220","32070"
"In post","2022","Human Resources","Department for Transport","Male","130","130","36830","33350"
"In post","2022","Human Resources","Department for Work and Pensions","Female","1040","950","35100","31990"
"In post","2022","Human Resources","Department for Work and Pensions","Male","580","560","33670","29530"
"In post","2022","Human Resources","Department of Health and Social Care","Female","330","320","41880","36330"
"In post","2022","Human Resources","Department of Health and Social Care","Male","130","130","41710","36330"
"In post","2022","Human Resources","Estyn","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Estyn","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Foreign, Commonwealth and Development Office","Female","220","210","43520","37560"
"In post","2022","Human Resources","Foreign, Commonwealth and Development Office","Male","120","120","52560","52460"
"In post","2022","Human Resources","HM Land Registry","Female","80","70","37540","33840"
"In post","2022","Human Resources","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Revenue and Customs","Female","1160","1060","37530","33370"
"In post","2022","Human Resources","HM Revenue and Customs","Male","610","590","36210","33370"
"In post","2022","Human Resources","HM Treasury","Female","90","80","40350","37900"
"In post","2022","Human Resources","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Defence","Female","1560","1440","31800","26670"
"In post","2022","Human Resources","Ministry of Defence","Male","630","620","34590","30750"
"In post","2022","Human Resources","Ministry of Justice","Female","830","800","40800","36050"
"In post","2022","Human Resources","Ministry of Justice","Male","350","340","42030","38750"
"In post","2022","Human Resources","National Crime Agency","Female","110","100","39960","38210"
"In post","2022","Human Resources","National Crime Agency","Male","60","60","41660","39980"
"In post","2022","Human Resources","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","Female","30","30","[c]","[c]"
"In post","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Office of Gas and Electricity Markets","Female","40","30","[c]","[c]"
"In post","2022","Human Resources","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Scottish Government","Female","180","170","35150","35000"
"In post","2022","Human Resources","Scottish Government","Male","70","70","38500","39530"
"In post","2022","Human Resources","The National Archives","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","UK Statistics Authority","Female","110","100","39280","35180"
"In post","2022","Human Resources","UK Statistics Authority","Male","30","30","[c]","[c]"
"In post","2022","Human Resources","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Welsh Government","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Welsh Government","Male","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Department for Education","Female","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Department for Education","Male","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Department for Transport","Female","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Department for Transport","Male","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","HM Revenue and Customs","Female","40","40","[c]","[c]"
"In post","2022","Internal Audit","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","HM Treasury","Female","190","170","46160","43270"
"In post","2022","Internal Audit","HM Treasury","Male","180","170","52610","49750"
"In post","2022","Internal Audit","Ministry of Defence","Female","80","80","38310","34820"
"In post","2022","Internal Audit","Ministry of Defence","Male","70","70","40230","37000"
"In post","2022","Internal Audit","Ministry of Justice","Female","40","30","[c]","[c]"
"In post","2022","Internal Audit","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Scottish Government","Female","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Scottish Government","Male","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Attorney General's Departments","Female","5980","5420","44050","48080"
"In post","2022","Legal","Attorney General's Departments","Male","2920","2850","48520","51250"
"In post","2022","Legal","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Cabinet Office","Male","30","30","[c]","[c]"
"In post","2022","Legal","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Competition and Markets Authority","Female","90","80","63340","59870"
"In post","2022","Legal","Competition and Markets Authority","Male","80","80","73360","72430"
"In post","2022","Legal","Department for Business, Energy and Industrial Strategy","Female","80","70","46330","42990"
"In post","2022","Legal","Department for Business, Energy and Industrial Strategy","Male","50","40","[c]","[c]"
"In post","2022","Legal","Department for Education","Female","50","50","52870","57570"
"In post","2022","Legal","Department for Education","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Transport","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Transport","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Work and Pensions","Female","50","40","[c]","[c]"
"In post","2022","Legal","Department for Work and Pensions","Male","40","30","[c]","[c]"
"In post","2022","Legal","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Foreign, Commonwealth and Development Office","Female","50","50","56750","57400"
"In post","2022","Legal","Foreign, Commonwealth and Development Office","Male","80","60","57320","57540"
"In post","2022","Legal","HM Land Registry","Female","180","160","47740","55090"
"In post","2022","Legal","HM Land Registry","Male","90","90","52050","57000"
"In post","2022","Legal","HM Revenue and Customs","Female","740","680","42090","33370"
"In post","2022","Legal","HM Revenue and Customs","Male","620","610","43450","37930"
"In post","2022","Legal","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","National Crime Agency","Female","40","30","[c]","[c]"
"In post","2022","Legal","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Office of Gas and Electricity Markets","Female","60","50","61340","60180"
"In post","2022","Legal","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scottish Government","Female","550","510","53360","53490"
"In post","2022","Legal","Scottish Government","Male","240","240","53880","53490"
"In post","2022","Legal","The National Archives","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Welsh Government","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Welsh Government","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Attorney General's Departments","Female","30","30","[c]","[c]"
"In post","2022","No function","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Cabinet Office","Female","2360","2330","39670","32000"
"In post","2022","No function","Cabinet Office","Male","1860","1850","42860","34550"
"In post","2022","No function","Chancellor's other departments","Female","40","40","[c]","[c]"
"In post","2022","No function","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","No function","Charity Commission","Female","200","180","31340","29160"
"In post","2022","No function","Charity Commission","Male","110","110","31590","29160"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","Female","4680","4400","39460","34500"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","Male","4120","4040","44310","40220"
"In post","2022","No function","Department for Digital, Culture, Media and Sport","Female","890","870","46530","51490"
"In post","2022","No function","Department for Digital, Culture, Media and Sport","Male","690","690","46810","51730"
"In post","2022","No function","Department for Education","Female","3100","2930","43660","40230"
"In post","2022","No function","Department for Education","Male","1680","1660","45470","40780"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","Female","3890","3680","36920","33310"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","Male","2940","2870","38590","35890"
"In post","2022","No function","Department for International Trade","Female","940","930","45920","40600"
"In post","2022","No function","Department for International Trade","Male","1070","1070","48160","44030"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","Female","1610","1520","44180","39600"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","Male","1550","1510","45840","42880"
"In post","2022","No function","Department for Transport","Female","5570","4820","28050","21840"
"In post","2022","No function","Department for Transport","Male","6530","6270","32870","27620"
"In post","2022","No function","Department for Work and Pensions","Female","48660","41890","26730","27570"
"In post","2022","No function","Department for Work and Pensions","Male","24320","23390","27560","27570"
"In post","2022","No function","Department of Health and Social Care","Female","5680","5250","43370","38770"
"In post","2022","No function","Department of Health and Social Care","Male","2850","2750","48680","41130"
"In post","2022","No function","Food Standards Agency","Female","430","420","37970","37350"
"In post","2022","No function","Food Standards Agency","Male","640","620","34630","29720"
"In post","2022","No function","Foreign, Commonwealth and Development Office","Female","1750","1710","46210","39110"
"In post","2022","No function","Foreign, Commonwealth and Development Office","Male","1850","1840","50340","45660"
"In post","2022","No function","HM Land Registry","Female","3310","2910","28290","27130"
"In post","2022","No function","HM Land Registry","Male","1910","1790","29320","27130"
"In post","2022","No function","HM Revenue and Customs","Female","18290","16050","29640","26590"
"In post","2022","No function","HM Revenue and Customs","Male","15530","14900","31790","26820"
