"Status","Year","Disability","Sexual_orientation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","LGBO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","LGBO","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","LGBO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","LGBO","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","LGBO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","LGBO","South Yorkshire","40","40","[c]","[c]"
"In post","2022","Unknown","LGBO","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","LGBO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","LGBO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","LGBO","West Central Scotland","70","70","32060","27940"
"In post","2022","Unknown","LGBO","West Midlands","40","40","[c]","[c]"
"In post","2022","Unknown","LGBO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","LGBO","West Yorkshire","60","60","36250","31800"
"In post","2022","Unknown","Undeclared","Bedfordshire and Hertfordshire","30","30","[c]","[c]"
"In post","2022","Unknown","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","80","80","39300","35000"
"In post","2022","Unknown","Undeclared","Cheshire","60","50","35090","34140"
"In post","2022","Unknown","Undeclared","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Derbyshire and Nottinghamshire","70","70","36350","33040"
"In post","2022","Unknown","Undeclared","Devon","40","40","[c]","[c]"
"In post","2022","Unknown","Undeclared","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","East Anglia","90","90","40390","34520"
"In post","2022","Unknown","Undeclared","East Wales","160","150","38420","34500"
"In post","2022","Unknown","Undeclared","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Eastern Scotland","120","110","41740","38280"
"In post","2022","Unknown","Undeclared","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","300","280","42360","40300"
"In post","2022","Unknown","Undeclared","Greater Manchester","90","90","35760","33080"
"In post","2022","Unknown","Undeclared","Hampshire and Isle of Wight","130","130","34250","33130"
"In post","2022","Unknown","Undeclared","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Inner London - East","200","190","47260","40070"
"In post","2022","Unknown","Undeclared","Inner London - West","1270","1240","47720","44000"
"In post","2022","Unknown","Undeclared","Kent","30","30","[c]","[c]"
"In post","2022","Unknown","Undeclared","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Merseyside","70","60","37080","30650"
"In post","2022","Unknown","Undeclared","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","North Yorkshire","40","40","[c]","[c]"
"In post","2022","Unknown","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Northumberland, and Tyne and Wear","110","90","33270","26820"
"In post","2022","Unknown","Undeclared","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Outer London - South","40","40","[c]","[c]"
"In post","2022","Unknown","Undeclared","Outer London - West and North West","70","60","48940","40850"
"In post","2022","Unknown","Undeclared","Overseas","50","50","[c]","[c]"
"In post","2022","Unknown","Undeclared","Shropshire and Staffordshire","30","30","[c]","[c]"
"In post","2022","Unknown","Undeclared","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Southern Scotland","30","30","[c]","[c]"
"In post","2022","Unknown","Undeclared","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","West Central Scotland","110","100","36930","34500"
"In post","2022","Unknown","Undeclared","West Midlands","120","110","34940","32530"
"In post","2022","Unknown","Undeclared","West Wales and The Valleys","40","40","[c]","[c]"
"In post","2022","Unknown","Undeclared","West Yorkshire","270","260","39310","36820"
"In post","2022","Unknown","Unknown","Bedfordshire and Hertfordshire","460","440","33330","29260"
"In post","2022","Unknown","Unknown","Berkshire, Buckinghamshire and Oxfordshire","980","940","33060","28890"
"In post","2022","Unknown","Unknown","Cheshire","360","340","30500","26340"
"In post","2022","Unknown","Unknown","Cornwall and Isles of Scilly","100","90","28520","26130"
"In post","2022","Unknown","Unknown","Cumbria","100","100","30080","27570"
"In post","2022","Unknown","Unknown","Derbyshire and Nottinghamshire","1780","1690","29590","26820"
"In post","2022","Unknown","Unknown","Devon","710","670","27460","24260"
"In post","2022","Unknown","Unknown","Dorset and Somerset","530","500","30750","27130"
"In post","2022","Unknown","Unknown","East Anglia","1150","1080","30810","26800"
"In post","2022","Unknown","Unknown","East Wales","2810","2670","30090","26820"
"In post","2022","Unknown","Unknown","East Yorkshire and Northern Lincolnshire","380","360","26420","24800"
"In post","2022","Unknown","Unknown","Eastern Scotland","5070","4790","33170","30450"
"In post","2022","Unknown","Unknown","Essex","540","500","29380","26140"
"In post","2022","Unknown","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","2190","2090","35160","30360"
"In post","2022","Unknown","Unknown","Greater Manchester","3280","3150","31240","26820"
"In post","2022","Unknown","Unknown","Hampshire and Isle of Wight","1300","1170","31380","26350"
"In post","2022","Unknown","Unknown","Herefordshire, Worcestershire and Warwickshire","260","250","27660","24260"
"In post","2022","Unknown","Unknown","Highlands and Islands","220","200","29200","27230"
"In post","2022","Unknown","Unknown","Inner London - East","2760","2640","41690","37610"
"In post","2022","Unknown","Unknown","Inner London - West","9570","9420","46070","40650"
"In post","2022","Unknown","Unknown","Kent","860","820","27910","25520"
"In post","2022","Unknown","Unknown","Lancashire","1160","1080","27660","24260"
"In post","2022","Unknown","Unknown","Leicestershire, Rutland and Northamptonshire","590","560","25630","23170"
"In post","2022","Unknown","Unknown","Lincolnshire","140","140","28070","26130"
"In post","2022","Unknown","Unknown","Merseyside","2770","2610","27880","24880"
"In post","2022","Unknown","Unknown","North Eastern Scotland","420","390","32080","30040"
"In post","2022","Unknown","Unknown","North Yorkshire","440","410","31830","27570"
"In post","2022","Unknown","Unknown","Northern Ireland","860","820","27560","24880"
"In post","2022","Unknown","Unknown","Northumberland, and Tyne and Wear","3470","3170","28400","26520"
"In post","2022","Unknown","Unknown","Outer London - East and North East","350","340","29980","30460"
"In post","2022","Unknown","Unknown","Outer London - South","1630","1580","38360","35050"
"In post","2022","Unknown","Unknown","Outer London - West and North West","1040","1000","35950","31020"
"In post","2022","Unknown","Unknown","Overseas","570","570","50400","51450"
"In post","2022","Unknown","Unknown","Shropshire and Staffordshire","770","730","31180","26310"
"In post","2022","Unknown","Unknown","South Yorkshire","830","800","31630","25610"
"In post","2022","Unknown","Unknown","Southern Scotland","1460","1340","28560","24400"
"In post","2022","Unknown","Unknown","Surrey, East and West Sussex","780","720","31350","27570"
"In post","2022","Unknown","Unknown","Tees Valley and Durham","870","830","26650","24260"
"In post","2022","Unknown","Unknown","Unknown","2190","2170","37080","32700"
"In post","2022","Unknown","Unknown","West Central Scotland","3640","3450","31160","27230"
"In post","2022","Unknown","Unknown","West Midlands","2610","2480","30830","26820"
"In post","2022","Unknown","Unknown","West Wales and The Valleys","1420","1330","27120","21840"
"In post","2022","Unknown","Unknown","West Yorkshire","3050","2920","30770","26820"
"Leaver CS","2021","Declared disabled","Heterosexual / straight","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Heterosexual / straight","Berkshire, Buckinghamshire and Oxfordshire","50","50","[c]","[c]"
"Leaver CS","2021","Declared disabled","Heterosexual / straight","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Heterosexual / straight","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Heterosexual / straight","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Heterosexual / straight","Derbyshire and Nottinghamshire","50","40","[c]","[c]"
"Leaver CS","2021","Declared disabled","Heterosexual / straight","Devon","40","30","[c]","[c]"
"Leaver CS","2021","Declared disabled","Heterosexual / straight","Dorset and Somerset","40","40","[c]","[c]"
"Leaver CS","2021","Declared disabled","Heterosexual / straight","East Anglia","60","50","[c]","[c]"
"Leaver CS","2021","Declared disabled","Heterosexual / straight","East Wales","60","50","[c]","[c]"
"Leaver CS","2021","Declared disabled","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Heterosexual / straight","Eastern Scotland","50","40","[c]","[c]"
"Leaver CS","2021","Declared disabled","Heterosexual / straight","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","120","100","30950","26720"
"Leaver CS","2021","Declared disabled","Heterosexual / straight","Greater Manchester","60","60","28870","23160"
"Leaver CS","2021","Declared disabled","Heterosexual / straight","Hampshire and Isle of Wight","70","70","26060","25970"
"Leaver CS","2021","Declared disabled","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Heterosexual / straight","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Heterosexual / straight","Inner London - East","50","40","[c]","[c]"
"Leaver CS","2021","Declared disabled","Heterosexual / straight","Inner London - West","130","120","42780","36080"
"Leaver CS","2021","Declared disabled","Heterosexual / straight","Kent","40","40","[c]","[c]"
"Leaver CS","2021","Declared disabled","Heterosexual / straight","Lancashire","50","40","[c]","[c]"
"Leaver CS","2021","Declared disabled","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","30","30","[c]","[c]"
"Leaver CS","2021","Declared disabled","Heterosexual / straight","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Heterosexual / straight","Merseyside","60","50","[c]","[c]"
"Leaver CS","2021","Declared disabled","Heterosexual / straight","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Heterosexual / straight","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Heterosexual / straight","Northumberland and Tyne and Wear","70","50","25970","21010"
"Leaver CS","2021","Declared disabled","Heterosexual / straight","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Heterosexual / straight","Outer London - South","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Heterosexual / straight","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Heterosexual / straight","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Heterosexual / straight","Shropshire and Staffordshire","40","30","[c]","[c]"
"Leaver CS","2021","Declared disabled","Heterosexual / straight","South Yorkshire","50","40","[c]","[c]"
"Leaver CS","2021","Declared disabled","Heterosexual / straight","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Heterosexual / straight","Surrey, East and West Sussex","30","30","[c]","[c]"
"Leaver CS","2021","Declared disabled","Heterosexual / straight","Tees Valley and Durham","30","30","[c]","[c]"
"Leaver CS","2021","Declared disabled","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Heterosexual / straight","West Central Scotland","50","40","[c]","[c]"
"Leaver CS","2021","Declared disabled","Heterosexual / straight","West Midlands","60","40","27290","26000"
"Leaver CS","2021","Declared disabled","Heterosexual / straight","West Wales and The Valleys","60","50","23410","21590"
"Leaver CS","2021","Declared disabled","Heterosexual / straight","West Yorkshire","50","50","[c]","[c]"
"Leaver CS","2021","Declared disabled","LGBO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","LGBO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","LGBO","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","LGBO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","LGBO","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","LGBO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","LGBO","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","LGBO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","LGBO","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","LGBO","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","LGBO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","LGBO","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","LGBO","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","LGBO","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","LGBO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","LGBO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","LGBO","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","LGBO","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","LGBO","Inner London - West","30","30","[c]","[c]"
"Leaver CS","2021","Declared disabled","LGBO","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","LGBO","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","LGBO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","LGBO","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","LGBO","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","LGBO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","LGBO","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","LGBO","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","LGBO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","LGBO","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","LGBO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","LGBO","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","LGBO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","LGBO","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","LGBO","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","LGBO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","LGBO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","LGBO","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","LGBO","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","LGBO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","LGBO","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Bedfordshire and Hertfordshire","30","30","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","East Anglia","40","30","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","East Wales","60","50","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Eastern Scotland","50","40","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Inner London - West","50","40","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Northumberland and Tyne and Wear","70","50","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Tees Valley and Durham","30","20","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","West Midlands","70","50","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Heterosexual / straight","Bedfordshire and Hertfordshire","130","120","30220","25280"
"Leaver CS","2021","Declared non-disabled","Heterosexual / straight","Berkshire, Buckinghamshire and Oxfordshire","290","270","33270","29830"
"Leaver CS","2021","Declared non-disabled","Heterosexual / straight","Cheshire","70","60","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Heterosexual / straight","Cornwall and Isles of Scilly","40","30","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Heterosexual / straight","Cumbria","40","40","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Heterosexual / straight","Derbyshire and Nottinghamshire","230","210","27290","24000"
"Leaver CS","2021","Declared non-disabled","Heterosexual / straight","Devon","170","150","26240","21580"
"Leaver CS","2021","Declared non-disabled","Heterosexual / straight","Dorset and Somerset","170","160","30170","27570"
"Leaver CS","2021","Declared non-disabled","Heterosexual / straight","East Anglia","370","330","30830","26670"
"Leaver CS","2021","Declared non-disabled","Heterosexual / straight","East Wales","330","300","35780","27570"
"Leaver CS","2021","Declared non-disabled","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","130","120","29030","27130"
"Leaver CS","2021","Declared non-disabled","Heterosexual / straight","Eastern Scotland","200","180","34370","27570"
"Leaver CS","2021","Declared non-disabled","Heterosexual / straight","Essex","120","110","29590","25260"
"Leaver CS","2021","Declared non-disabled","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","690","640","35510","31260"
"Leaver CS","2021","Declared non-disabled","Heterosexual / straight","Greater Manchester","350","320","30980","25880"
"Leaver CS","2021","Declared non-disabled","Heterosexual / straight","Hampshire and Isle of Wight","380","340","30530","27570"
"Leaver CS","2021","Declared non-disabled","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","120","110","23800","21010"
"Leaver CS","2021","Declared non-disabled","Heterosexual / straight","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Heterosexual / straight","Inner London - East","390","370","42470","35070"
"Leaver CS","2021","Declared non-disabled","Heterosexual / straight","Inner London - West","1080","1010","46260","40220"
"Leaver CS","2021","Declared non-disabled","Heterosexual / straight","Kent","220","200","27020","25000"
"Leaver CS","2021","Declared non-disabled","Heterosexual / straight","Lancashire","250","220","26910","21010"
"Leaver CS","2021","Declared non-disabled","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","200","180","27980","25090"
"Leaver CS","2021","Declared non-disabled","Heterosexual / straight","Lincolnshire","130","120","28640","27620"
"Leaver CS","2021","Declared non-disabled","Heterosexual / straight","Merseyside","290","240","26740","23690"
