"Status","Year","Sex","Organisation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Female","Department for Transport (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Department for Transport (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Department for Work and Pensions (excl. agencies)","East Midlands (England)","160","130","24740","23050"
"Leaver CS","2021","Female","Department for Work and Pensions (excl. agencies)","East of England","170","150","26250","27570"
"Leaver CS","2021","Female","Department for Work and Pensions (excl. agencies)","London","310","280","32220","31060"
"Leaver CS","2021","Female","Department for Work and Pensions (excl. agencies)","North East (England)","280","220","24890","21010"
"Leaver CS","2021","Female","Department for Work and Pensions (excl. agencies)","North West (England)","540","440","24870","21010"
"Leaver CS","2021","Female","Department for Work and Pensions (excl. agencies)","Scotland","230","180","24580","21010"
"Leaver CS","2021","Female","Department for Work and Pensions (excl. agencies)","South East (England)","210","180","25970","25110"
"Leaver CS","2021","Female","Department for Work and Pensions (excl. agencies)","South West (England)","190","150","24740","21010"
"Leaver CS","2021","Female","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Department for Work and Pensions (excl. agencies)","Wales","140","110","24510","21010"
"Leaver CS","2021","Female","Department for Work and Pensions (excl. agencies)","West Midlands (England)","200","150","25400","26120"
"Leaver CS","2021","Female","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","290","230","27700","27570"
"Leaver CS","2021","Female","Department of Health and Social Care (excl. agencies)","London","70","[c]","[c]","[c]"
"Leaver CS","2021","Female","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","30","[c]","[c]","[c]"
"Leaver CS","2021","Female","Disclosure Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Driver and Vehicle Licensing Agency","Wales","160","110","22080","21590"
"Leaver CS","2021","Female","Driver and Vehicle Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Driver and Vehicle Standards Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Driver and Vehicle Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Driver and Vehicle Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Driver and Vehicle Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Driver and Vehicle Standards Agency","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Driver and Vehicle Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Driver and Vehicle Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Driver and Vehicle Standards Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Driver and Vehicle Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Driver and Vehicle Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Education and Skills Funding Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Education and Skills Funding Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Education and Skills Funding Agency","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Education and Skills Funding Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Education and Skills Funding Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Education and Skills Funding Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Education and Skills Funding Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Education Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","ESTYN","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","FCDO Services","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","FCDO Services","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Food Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Food Standards Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Foreign and Commonwealth Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Foreign and Commonwealth Office (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Foreign and Commonwealth Office (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Foreign, Commonwealth and Development Office (excl. agencies)","London","30","[c]","[c]","[c]"
"Leaver CS","2021","Female","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Foreign, Commonwealth and Development Office (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Forestry and Land Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Government Actuary's Department","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Government Internal Audit Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Government Internal Audit Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Government Internal Audit Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Government Internal Audit Agency","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Government Internal Audit Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Government Internal Audit Agency","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Government Internal Audit Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Government Internal Audit Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Government Internal Audit Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Government Internal Audit Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Government Internal Audit Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Government Legal Department","London","60","60","54920","53290"
"Leaver CS","2021","Female","Government Legal Department","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Government Legal Department","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Government Property Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Government Property Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Government Property Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Health and Safety Executive","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Health and Safety Executive","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Health and Safety Executive","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Health and Safety Executive","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Health and Safety Executive","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Health and Safety Executive","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Health and Safety Executive","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Health and Safety Executive","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Health and Safety Executive","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Health and Safety Executive","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Health and Safety Executive","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","HM Courts and Tribunals Service","East Midlands (England)","100","80","20950","18890"
"Leaver CS","2021","Female","HM Courts and Tribunals Service","East of England","60","50","21870","19570"
"Leaver CS","2021","Female","HM Courts and Tribunals Service","London","210","190","28050","23140"
"Leaver CS","2021","Female","HM Courts and Tribunals Service","North East (England)","40","30","[c]","[c]"
"Leaver CS","2021","Female","HM Courts and Tribunals Service","North West (England)","100","80","22890","20100"
"Leaver CS","2021","Female","HM Courts and Tribunals Service","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","HM Courts and Tribunals Service","South East (England)","90","70","23840","20100"
"Leaver CS","2021","Female","HM Courts and Tribunals Service","South West (England)","60","50","20890","19930"
"Leaver CS","2021","Female","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","HM Courts and Tribunals Service","Wales","50","40","[c]","[c]"
"Leaver CS","2021","Female","HM Courts and Tribunals Service","West Midlands (England)","120","100","21450","19930"
"Leaver CS","2021","Female","HM Courts and Tribunals Service","Yorkshire and The Humber","70","60","21890","19700"
"Leaver CS","2021","Female","HM Land Registry","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","HM Land Registry","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","HM Land Registry","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","HM Land Registry","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","HM Land Registry","South West (England)","40","30","[c]","[c]"
"Leaver CS","2021","Female","HM Land Registry","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","HM Land Registry","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","HM Land Registry","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","HM Prison and Probation Service","East Midlands (England)","190","170","[c]","[c]"
"Leaver CS","2021","Female","HM Prison and Probation Service","East of England","210","190","[c]","[c]"
"Leaver CS","2021","Female","HM Prison and Probation Service","London","230","220","[c]","[c]"
"Leaver CS","2021","Female","HM Prison and Probation Service","North East (England)","100","90","[c]","[c]"
"Leaver CS","2021","Female","HM Prison and Probation Service","North West (England)","230","200","[c]","[c]"
"Leaver CS","2021","Female","HM Prison and Probation Service","South East (England)","320","290","[c]","[c]"
"Leaver CS","2021","Female","HM Prison and Probation Service","South West (England)","140","120","[c]","[c]"
"Leaver CS","2021","Female","HM Prison and Probation Service","Wales","100","90","[c]","[c]"
"Leaver CS","2021","Female","HM Prison and Probation Service","West Midlands (England)","190","160","[c]","[c]"
"Leaver CS","2021","Female","HM Prison and Probation Service","Yorkshire and The Humber","200","180","[c]","[c]"
"Leaver CS","2021","Female","HM Revenue and Customs (excl. agencies)","East Midlands (England)","240","200","[c]","[c]"
"Leaver CS","2021","Female","HM Revenue and Customs (excl. agencies)","East of England","220","180","[c]","[c]"
"Leaver CS","2021","Female","HM Revenue and Customs (excl. agencies)","London","300","250","[c]","[c]"
"Leaver CS","2021","Female","HM Revenue and Customs (excl. agencies)","North East (England)","450","330","[c]","[c]"
"Leaver CS","2021","Female","HM Revenue and Customs (excl. agencies)","North West (England)","270","200","[c]","[c]"
"Leaver CS","2021","Female","HM Revenue and Customs (excl. agencies)","Northern Ireland","70","60","[c]","[c]"
"Leaver CS","2021","Female","HM Revenue and Customs (excl. agencies)","Scotland","360","290","[c]","[c]"
"Leaver CS","2021","Female","HM Revenue and Customs (excl. agencies)","South East (England)","120","90","[c]","[c]"
"Leaver CS","2021","Female","HM Revenue and Customs (excl. agencies)","South West (England)","60","50","[c]","[c]"
"Leaver CS","2021","Female","HM Revenue and Customs (excl. agencies)","Unknown","220","220","[c]","[c]"
"Leaver CS","2021","Female","HM Revenue and Customs (excl. agencies)","Wales","330","260","[c]","[c]"
"Leaver CS","2021","Female","HM Revenue and Customs (excl. agencies)","West Midlands (England)","290","230","[c]","[c]"
"Leaver CS","2021","Female","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","400","320","[c]","[c]"
"Leaver CS","2021","Female","HM Treasury (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","HM Treasury (excl. agencies)","London","30","30","[c]","[c]"
"Leaver CS","2021","Female","Home Office (incl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Home Office (incl. agencies)","East of England","40","30","[c]","[c]"
"Leaver CS","2021","Female","Home Office (incl. agencies)","London","290","250","35260","29030"
"Leaver CS","2021","Female","Home Office (incl. agencies)","North East (England)","30","20","[c]","[c]"
"Leaver CS","2021","Female","Home Office (incl. agencies)","North West (England)","120","100","24820","21430"
"Leaver CS","2021","Female","Home Office (incl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Home Office (incl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Home Office (incl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Home Office (incl. agencies)","South East (England)","40","40","[c]","[c]"
"Leaver CS","2021","Female","Home Office (incl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Home Office (incl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Home Office (incl. agencies)","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Home Office (incl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Home Office (incl. agencies)","Yorkshire and The Humber","60","50","24540","21430"
"Leaver CS","2021","Female","Insolvency Service","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Insolvency Service","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Insolvency Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Insolvency Service","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Insolvency Service","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Insolvency Service","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Insolvency Service","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Insolvency Service","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Insolvency Service","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Insolvency Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Insolvency Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Institute for Apprenticeships and Technical Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Institute for Apprenticeships and Technical Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Legal Aid Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Legal Aid Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Legal Aid Agency","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Legal Aid Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Legal Aid Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Legal Aid Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Legal Aid Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Legal Aid Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Legal Aid Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Maritime and Coastguard Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Maritime and Coastguard Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Maritime and Coastguard Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Maritime and Coastguard Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Maritime and Coastguard Agency","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Maritime and Coastguard Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Maritime and Coastguard Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Maritime and Coastguard Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Maritime and Coastguard Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Medicines and Healthcare Products Regulatory Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Medicines and Healthcare Products Regulatory Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Met Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Met Office","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Met Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Met Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Met Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Met Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Ministry of Defence (excl. agencies)","East Midlands (England)","60","50","28420","21990"
"Leaver CS","2021","Female","Ministry of Defence (excl. agencies)","East of England","80","70","26700","24090"
"Leaver CS","2021","Female","Ministry of Defence (excl. agencies)","London","40","40","[c]","[c]"
"Leaver CS","2021","Female","Ministry of Defence (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Ministry of Defence (excl. agencies)","North West (England)","30","30","[c]","[c]"
"Leaver CS","2021","Female","Ministry of Defence (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Ministry of Defence (excl. agencies)","Overseas","60","60","37900","36960"
"Leaver CS","2021","Female","Ministry of Defence (excl. agencies)","Scotland","60","60","28890","22460"
"Leaver CS","2021","Female","Ministry of Defence (excl. agencies)","South East (England)","230","210","27590","22640"
"Leaver CS","2021","Female","Ministry of Defence (excl. agencies)","South West (England)","200","180","28390","23770"
"Leaver CS","2021","Female","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Ministry of Defence (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Ministry of Defence (excl. agencies)","West Midlands (England)","50","50","32210","26670"
"Leaver CS","2021","Female","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","50","40","[c]","[c]"
"Leaver CS","2021","Female","Ministry of Housing, Communities and Local Government (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Ministry of Housing, Communities and Local Government (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Ministry of Housing, Communities and Local Government (excl. agencies)","London","40","40","[c]","[c]"
"Leaver CS","2021","Female","Ministry of Housing, Communities and Local Government (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Ministry of Housing, Communities and Local Government (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Ministry of Housing, Communities and Local Government (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Ministry of Housing, Communities and Local Government (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Ministry of Housing, Communities and Local Government (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Ministry of Justice (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Ministry of Justice (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Ministry of Justice (excl. agencies)","London","70","70","40730","34220"
"Leaver CS","2021","Female","Ministry of Justice (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Ministry of Justice (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Ministry of Justice (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Ministry of Justice (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Ministry of Justice (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Ministry of Justice (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","National Crime Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","National Crime Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","National Crime Agency","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","National Crime Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","National Crime Agency","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","National Crime Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","National Crime Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","National Crime Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","National Crime Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","National Infrastructure Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","National Records of Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","National Savings and Investments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","National Savings and Investments","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Office for Budget Responsibility","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Office for Standards in Education, Children's Services and Skills","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Office for Standards in Education, Children's Services and Skills","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Office for Standards in Education, Children's Services and Skills","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Office of Rail and Road","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Office of Rail and Road","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Office of Rail and Road","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Office of Rail and Road","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Office of the Public Guardian","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Office of the Public Guardian","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Office of the Public Guardian","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Office of the Scottish Charity Regulator","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Planning Inspectorate","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Public Health England","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Public Health England","East of England","100","80","31230","25170"
"Leaver CS","2021","Female","Public Health England","London","220","190","40670","34530"
"Leaver CS","2021","Female","Public Health England","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Public Health England","North West (England)","30","30","[c]","[c]"
"Leaver CS","2021","Female","Public Health England","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Public Health England","South West (England)","80","70","34230","28390"
"Leaver CS","2021","Female","Public Health England","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Public Health England","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Queen Elizabeth II Centre","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Registers of Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Revenue Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Rural Payments Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Rural Payments Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Rural Payments Agency","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Rural Payments Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Rural Payments Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Rural Payments Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Rural Payments Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Rural Payments Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scotland Office (incl. Office of the Advocate General for Scotland)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scottish Courts and Tribunals Service","Scotland","50","50","28700","22820"
"Leaver CS","2021","Female","Scottish Fiscal Commission","Scotland","[c]","[c]","[c]","[c]"
