"Status","Year","Region_ITL3","Disability","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Harrow and Hillingdon","Declared disabled","Female","180","160","30970","30500"
"In post","2022","Harrow and Hillingdon","Declared disabled","Male","150","140","32160","29510"
"In post","2022","Harrow and Hillingdon","Declared non-disabled","Female","1200","1070","31460","29400"
"In post","2022","Harrow and Hillingdon","Declared non-disabled","Male","1220","1160","31760","29650"
"In post","2022","Harrow and Hillingdon","Undeclared","Female","80","70","34010","30500"
"In post","2022","Harrow and Hillingdon","Undeclared","Male","120","120","32370","30410"
"In post","2022","Harrow and Hillingdon","Unknown","Female","120","120","30690","28650"
"In post","2022","Harrow and Hillingdon","Unknown","Male","180","170","30580","28650"
"In post","2022","Hartlepool and Stockton-on-Tees","Declared disabled","Female","150","130","27160","27570"
"In post","2022","Hartlepool and Stockton-on-Tees","Declared disabled","Male","100","90","28420","27570"
"In post","2022","Hartlepool and Stockton-on-Tees","Declared non-disabled","Female","690","610","27400","27380"
"In post","2022","Hartlepool and Stockton-on-Tees","Declared non-disabled","Male","480","460","28140","27570"
"In post","2022","Hartlepool and Stockton-on-Tees","Undeclared","Female","70","60","26730","25980"
"In post","2022","Hartlepool and Stockton-on-Tees","Undeclared","Male","80","80","31080","31650"
"In post","2022","Hartlepool and Stockton-on-Tees","Unknown","Female","60","50","27610","27570"
"In post","2022","Hartlepool and Stockton-on-Tees","Unknown","Male","40","40","[c]","[c]"
"In post","2022","Heart of Essex","Declared disabled","Female","90","90","32010","29290"
"In post","2022","Heart of Essex","Declared disabled","Male","40","40","[c]","[c]"
"In post","2022","Heart of Essex","Declared non-disabled","Female","480","450","32260","29290"
"In post","2022","Heart of Essex","Declared non-disabled","Male","330","330","34840","31550"
"In post","2022","Heart of Essex","Undeclared","Female","40","30","[c]","[c]"
"In post","2022","Heart of Essex","Undeclared","Male","40","40","[c]","[c]"
"In post","2022","Heart of Essex","Unknown","Female","120","120","29340","26140"
"In post","2022","Heart of Essex","Unknown","Male","90","90","29230","27260"
"In post","2022","Herefordshire, County of","Declared disabled","Female","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, County of","Declared disabled","Male","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, County of","Declared non-disabled","Female","180","160","28060","26670"
"In post","2022","Herefordshire, County of","Declared non-disabled","Male","140","140","29730","26840"
"In post","2022","Herefordshire, County of","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, County of","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, County of","Unknown","Female","40","40","[c]","[c]"
"In post","2022","Herefordshire, County of","Unknown","Male","50","50","29650","25440"
"In post","2022","Hertfordshire CC","Declared disabled","Female","230","210","33510","29430"
"In post","2022","Hertfordshire CC","Declared disabled","Male","100","90","33560","30700"
"In post","2022","Hertfordshire CC","Declared non-disabled","Female","1130","1040","35150","30200"
"In post","2022","Hertfordshire CC","Declared non-disabled","Male","740","720","36790","32120"
"In post","2022","Hertfordshire CC","Undeclared","Female","80","70","34430","29420"
"In post","2022","Hertfordshire CC","Undeclared","Male","60","60","36340","34310"
"In post","2022","Hertfordshire CC","Unknown","Female","270","260","36730","32960"
"In post","2022","Hertfordshire CC","Unknown","Male","240","240","38760","33640"
"In post","2022","Hounslow and Richmond upon Thames","Declared disabled","Female","130","120","31500","31050"
"In post","2022","Hounslow and Richmond upon Thames","Declared disabled","Male","140","130","32900","31060"
"In post","2022","Hounslow and Richmond upon Thames","Declared non-disabled","Female","1080","1000","32680","31060"
"In post","2022","Hounslow and Richmond upon Thames","Declared non-disabled","Male","910","880","34240","32460"
"In post","2022","Hounslow and Richmond upon Thames","Undeclared","Female","80","80","31840","29170"
"In post","2022","Hounslow and Richmond upon Thames","Undeclared","Male","100","100","36990","35650"
"In post","2022","Hounslow and Richmond upon Thames","Unknown","Female","260","250","31170","28700"
"In post","2022","Hounslow and Richmond upon Thames","Unknown","Male","250","250","32160","31020"
"In post","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Declared disabled","Female","70","60","28660","27570"
"In post","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Declared disabled","Male","40","40","[c]","[c]"
"In post","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Declared non-disabled","Female","400","350","29280","27570"
"In post","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Declared non-disabled","Male","230","220","31580","27570"
"In post","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Unknown","Female","150","130","30310","30450"
"In post","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Unknown","Male","190","170","33490","34630"
"In post","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Declared disabled","Female","70","60","27190","27570"
"In post","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Declared disabled","Male","50","50","31300","27570"
"In post","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Declared non-disabled","Female","450","420","29880","27570"
"In post","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Declared non-disabled","Male","350","350","30600","27570"
"In post","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Unknown","Female","110","100","30190","27400"
"In post","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Unknown","Male","130","130","31160","30040"
"In post","2022","Isle of Anglesey","Declared disabled","Female","[c]","[c]","[c]","[c]"
"In post","2022","Isle of Anglesey","Declared disabled","Male","[c]","[c]","[c]","[c]"
"In post","2022","Isle of Anglesey","Declared non-disabled","Female","100","90","28200","27570"
"In post","2022","Isle of Anglesey","Declared non-disabled","Male","90","80","31260","27570"
"In post","2022","Isle of Anglesey","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2022","Isle of Anglesey","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2022","Isle of Anglesey","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Isle of Anglesey","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Isle of Wight","Declared disabled","Female","70","60","27000","26560"
"In post","2022","Isle of Wight","Declared disabled","Male","60","60","28030","25760"
"In post","2022","Isle of Wight","Declared non-disabled","Female","280","250","26560","26210"
"In post","2022","Isle of Wight","Declared non-disabled","Male","280","270","27820","26610"
"In post","2022","Isle of Wight","Undeclared","Female","50","40","[c]","[c]"
"In post","2022","Isle of Wight","Undeclared","Male","140","130","30390","31650"
"In post","2022","Isle of Wight","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Isle of Wight","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Kensington & Chelsea and Hammersmith & Fulham","Declared disabled","Female","50","50","31560","31060"
"In post","2022","Kensington & Chelsea and Hammersmith & Fulham","Declared disabled","Male","30","30","[c]","[c]"
"In post","2022","Kensington & Chelsea and Hammersmith & Fulham","Declared non-disabled","Female","310","300","32730","31060"
"In post","2022","Kensington & Chelsea and Hammersmith & Fulham","Declared non-disabled","Male","310","300","33400","32400"
"In post","2022","Kensington & Chelsea and Hammersmith & Fulham","Undeclared","Female","30","30","[c]","[c]"
"In post","2022","Kensington & Chelsea and Hammersmith & Fulham","Undeclared","Male","50","50","35600","33550"
"In post","2022","Kensington & Chelsea and Hammersmith & Fulham","Unknown","Female","60","60","31430","30520"
"In post","2022","Kensington & Chelsea and Hammersmith & Fulham","Unknown","Male","40","40","[c]","[c]"
"In post","2022","Kent Thames Gateway","Declared disabled","Female","100","90","28500","28550"
"In post","2022","Kent Thames Gateway","Declared disabled","Male","90","90","31110","31110"
"In post","2022","Kent Thames Gateway","Declared non-disabled","Female","500","470","29160","29290"
"In post","2022","Kent Thames Gateway","Declared non-disabled","Male","510","490","32440","31650"
"In post","2022","Kent Thames Gateway","Undeclared","Female","90","80","29260","29290"
"In post","2022","Kent Thames Gateway","Undeclared","Male","120","110","32090","31650"
"In post","2022","Kent Thames Gateway","Unknown","Female","80","80","27950","28140"
"In post","2022","Kent Thames Gateway","Unknown","Male","110","100","28720","29030"
"In post","2022","Kingston upon Hull, City of","Declared disabled","Female","150","130","27070","27570"
"In post","2022","Kingston upon Hull, City of","Declared disabled","Male","120","100","27140","26200"
"In post","2022","Kingston upon Hull, City of","Declared non-disabled","Female","860","750","28110","27130"
"In post","2022","Kingston upon Hull, City of","Declared non-disabled","Male","620","590","29430","27570"
"In post","2022","Kingston upon Hull, City of","Undeclared","Female","60","50","31830","27570"
"In post","2022","Kingston upon Hull, City of","Undeclared","Male","100","100","30940","31650"
"In post","2022","Kingston upon Hull, City of","Unknown","Female","100","90","26710","24620"
"In post","2022","Kingston upon Hull, City of","Unknown","Male","100","100","25290","24880"
"In post","2022","Lambeth","Declared disabled","Female","160","150","36970","31880"
"In post","2022","Lambeth","Declared disabled","Male","100","90","38350","35900"
"In post","2022","Lambeth","Declared non-disabled","Female","1020","970","41390","35820"
"In post","2022","Lambeth","Declared non-disabled","Male","720","710","44910","39610"
"In post","2022","Lambeth","Undeclared","Female","60","60","34290","31060"
"In post","2022","Lambeth","Undeclared","Male","60","50","37830","35900"
"In post","2022","Lambeth","Unknown","Female","660","640","42610","39840"
"In post","2022","Lambeth","Unknown","Male","640","630","45650","40470"
"In post","2022","Lancaster and Wyre","Declared disabled","Female","70","60","27860","26670"
"In post","2022","Lancaster and Wyre","Declared disabled","Male","60","60","28190","26930"
"In post","2022","Lancaster and Wyre","Declared non-disabled","Female","420","370","29330","26930"
"In post","2022","Lancaster and Wyre","Declared non-disabled","Male","310","290","30740","27570"
"In post","2022","Lancaster and Wyre","Undeclared","Female","60","50","27940","26670"
"In post","2022","Lancaster and Wyre","Undeclared","Male","40","40","[c]","[c]"
"In post","2022","Lancaster and Wyre","Unknown","Female","100","90","25670","26310"
"In post","2022","Lancaster and Wyre","Unknown","Male","50","50","[c]","[c]"
"In post","2022","Leeds","Declared disabled","Female","770","700","32990","28590"
"In post","2022","Leeds","Declared disabled","Male","530","510","34270","30140"
"In post","2022","Leeds","Declared non-disabled","Female","4580","4180","34250","30820"
"In post","2022","Leeds","Declared non-disabled","Male","3840","3740","36010","32040"
"In post","2022","Leeds","Undeclared","Female","280","250","32730","30820"
"In post","2022","Leeds","Undeclared","Male","320","300","35140","32850"
"In post","2022","Leeds","Unknown","Female","1620","1550","34360","28970"
"In post","2022","Leeds","Unknown","Male","1580","1550","33780","28000"
"In post","2022","Leicester","Declared disabled","Female","200","180","26830","24450"
"In post","2022","Leicester","Declared disabled","Male","140","130","26140","26310"
"In post","2022","Leicester","Declared non-disabled","Female","1100","970","27820","25870"
"In post","2022","Leicester","Declared non-disabled","Male","690","670","28440","27130"
"In post","2022","Leicester","Undeclared","Female","80","70","25840","23170"
"In post","2022","Leicester","Undeclared","Male","70","60","30870","27570"
"In post","2022","Leicester","Unknown","Female","200","170","26210","22600"
"In post","2022","Leicester","Unknown","Male","140","130","26370","22600"
"In post","2022","Leicestershire CC and Rutland","Declared disabled","Female","130","120","27960","27380"
"In post","2022","Leicestershire CC and Rutland","Declared disabled","Male","80","80","30210","27370"
"In post","2022","Leicestershire CC and Rutland","Declared non-disabled","Female","710","640","28620","26350"
"In post","2022","Leicestershire CC and Rutland","Declared non-disabled","Male","640","620","31700","27570"
"In post","2022","Leicestershire CC and Rutland","Undeclared","Female","80","70","28300","27570"
"In post","2022","Leicestershire CC and Rutland","Undeclared","Male","110","110","32150","31650"
"In post","2022","Leicestershire CC and Rutland","Unknown","Female","130","120","26970","23140"
"In post","2022","Leicestershire CC and Rutland","Unknown","Male","110","110","29270","26350"
"In post","2022","Lewisham and Southwark","Declared disabled","Female","130","130","32560","31060"
"In post","2022","Lewisham and Southwark","Declared disabled","Male","50","50","33490","31060"
"In post","2022","Lewisham and Southwark","Declared non-disabled","Female","560","530","34010","31060"
"In post","2022","Lewisham and Southwark","Declared non-disabled","Male","360","350","34240","31060"
"In post","2022","Lewisham and Southwark","Undeclared","Female","60","60","33220","31060"
"In post","2022","Lewisham and Southwark","Undeclared","Male","30","30","[c]","[c]"
"In post","2022","Lewisham and Southwark","Unknown","Female","90","90","38240","31060"
"In post","2022","Lewisham and Southwark","Unknown","Male","110","100","37490","33390"
"In post","2022","Lincolnshire CC","Declared disabled","Female","240","220","27410","26910"
"In post","2022","Lincolnshire CC","Declared disabled","Male","170","160","30050","27570"
"In post","2022","Lincolnshire CC","Declared non-disabled","Female","1100","1010","27540","26040"
"In post","2022","Lincolnshire CC","Declared non-disabled","Male","1000","960","30360","27570"
"In post","2022","Lincolnshire CC","Undeclared","Female","110","100","27800","26270"
"In post","2022","Lincolnshire CC","Undeclared","Male","160","150","30640","29200"
"In post","2022","Lincolnshire CC","Unknown","Female","120","110","29490","26350"
"In post","2022","Lincolnshire CC","Unknown","Male","120","110","28030","26100"
"In post","2022","Lisburn and Castlereagh","Declared disabled","Female","[c]","[c]","[c]","[c]"
"In post","2022","Lisburn and Castlereagh","Declared disabled","Male","[c]","[c]","[c]","[c]"
"In post","2022","Lisburn and Castlereagh","Declared non-disabled","Female","140","130","27820","24880"
"In post","2022","Lisburn and Castlereagh","Declared non-disabled","Male","160","160","29170","25690"
"In post","2022","Lisburn and Castlereagh","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2022","Lisburn and Castlereagh","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2022","Lisburn and Castlereagh","Unknown","Female","30","30","[c]","[c]"
"In post","2022","Lisburn and Castlereagh","Unknown","Male","50","50","[c]","[c]"
"In post","2022","Liverpool","Declared disabled","Female","820","720","29340","26820"
"In post","2022","Liverpool","Declared disabled","Male","480","460","29770","26570"
"In post","2022","Liverpool","Declared non-disabled","Female","4940","4480","29020","25310"
"In post","2022","Liverpool","Declared non-disabled","Male","3350","3250","30570","26670"
"In post","2022","Liverpool","Undeclared","Female","250","220","28950","26350"
"In post","2022","Liverpool","Undeclared","Male","300","290","30720","28430"
"In post","2022","Liverpool","Unknown","Female","1360","1250","28370","24880"
"In post","2022","Liverpool","Unknown","Male","990","970","30650","26590"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Declared disabled","Female","[c]","[c]","[c]","[c]"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Declared disabled","Male","[c]","[c]","[c]","[c]"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Declared non-disabled","Female","120","110","28580","27570"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Declared non-disabled","Male","150","150","30560","27570"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Unknown","Female","30","30","[c]","[c]"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Luton","Declared disabled","Female","50","50","26350","26890"
"In post","2022","Luton","Declared disabled","Male","[c]","[c]","[c]","[c]"
"In post","2022","Luton","Declared non-disabled","Female","240","210","26890","27190"
"In post","2022","Luton","Declared non-disabled","Male","160","150","29110","27570"
"In post","2022","Luton","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2022","Luton","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2022","Luton","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Luton","Unknown","Male","40","30","[c]","[c]"
"In post","2022","Manchester","Declared disabled","Female","610","550","33370","29360"
"In post","2022","Manchester","Declared disabled","Male","470","450","33530","30190"
"In post","2022","Manchester","Declared non-disabled","Female","3350","3120","34120","30450"
"In post","2022","Manchester","Declared non-disabled","Male","3100","3020","36190","31990"
"In post","2022","Manchester","Undeclared","Female","250","240","32650","28920"
"In post","2022","Manchester","Undeclared","Male","300","280","34420","31650"
"In post","2022","Manchester","Unknown","Female","900","860","32250","28920"
"In post","2022","Manchester","Unknown","Male","920","900","33810","30320"
"In post","2022","Medway","Declared disabled","Female","120","110","30270","29290"
"In post","2022","Medway","Declared disabled","Male","60","60","34190","29290"
"In post","2022","Medway","Declared non-disabled","Female","520","480","29650","29100"
"In post","2022","Medway","Declared non-disabled","Male","420","410","32660","30470"
"In post","2022","Medway","Undeclared","Female","70","70","29410","29940"
"In post","2022","Medway","Undeclared","Male","50","50","32610","31650"
"In post","2022","Medway","Unknown","Female","100","90","30280","28140"
"In post","2022","Medway","Unknown","Male","120","120","33690","30700"
"In post","2022","Merton, Kingston upon Thames and Sutton","Declared disabled","Female","60","60","31410","31060"
"In post","2022","Merton, Kingston upon Thames and Sutton","Declared disabled","Male","[c]","[c]","[c]","[c]"
"In post","2022","Merton, Kingston upon Thames and Sutton","Declared non-disabled","Female","270","250","32170","31060"
"In post","2022","Merton, Kingston upon Thames and Sutton","Declared non-disabled","Male","170","170","34160","31060"
"In post","2022","Merton, Kingston upon Thames and Sutton","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2022","Merton, Kingston upon Thames and Sutton","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2022","Merton, Kingston upon Thames and Sutton","Unknown","Female","70","60","32140","31060"
"In post","2022","Merton, Kingston upon Thames and Sutton","Unknown","Male","80","80","38050","37860"
"In post","2022","Mid and East Antrim","Declared disabled","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mid and East Antrim","Declared disabled","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mid and East Antrim","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mid and East Antrim","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mid and East Antrim","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mid and East Antrim","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mid and East Antrim","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mid Kent","Declared disabled","Female","70","60","31060","29290"
"In post","2022","Mid Kent","Declared disabled","Male","50","50","[c]","[c]"
"In post","2022","Mid Kent","Declared non-disabled","Female","380","350","30570","29290"
"In post","2022","Mid Kent","Declared non-disabled","Male","260","260","31490","29290"
"In post","2022","Mid Kent","Undeclared","Female","30","30","[c]","[c]"
"In post","2022","Mid Kent","Undeclared","Male","40","30","[c]","[c]"
"In post","2022","Mid Kent","Unknown","Female","50","40","[c]","[c]"
"In post","2022","Mid Kent","Unknown","Male","50","50","[c]","[c]"
"In post","2022","Mid Lancashire","Declared disabled","Female","490","420","27110","26010"
"In post","2022","Mid Lancashire","Declared disabled","Male","300","280","27750","25630"
"In post","2022","Mid Lancashire","Declared non-disabled","Female","2130","1850","28820","26670"
"In post","2022","Mid Lancashire","Declared non-disabled","Male","1540","1470","29910","27130"
"In post","2022","Mid Lancashire","Undeclared","Female","200","180","27720","24920"
"In post","2022","Mid Lancashire","Undeclared","Male","190","180","29840","27570"
"In post","2022","Mid Lancashire","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mid Lancashire","Unknown","Female","430","370","27200","22600"
"In post","2022","Mid Lancashire","Unknown","Male","370","350","27360","22600"
"In post","2022","Mid Ulster","Declared disabled","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mid Ulster","Declared disabled","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mid Ulster","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mid Ulster","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mid Ulster","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mid Ulster","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Milton Keynes","Declared disabled","Female","140","120","30040","27570"
"In post","2022","Milton Keynes","Declared disabled","Male","100","100","31530","28990"
"In post","2022","Milton Keynes","Declared non-disabled","Female","760","720","31390","27570"
"In post","2022","Milton Keynes","Declared non-disabled","Male","910","880","35620","32120"
"In post","2022","Milton Keynes","Undeclared","Female","60","50","30200","27400"
"In post","2022","Milton Keynes","Undeclared","Male","70","70","37090","35250"
"In post","2022","Milton Keynes","Unknown","Female","90","90","28990","27570"
"In post","2022","Milton Keynes","Unknown","Male","130","130","30770","26820"
"In post","2022","Monmouthshire and Newport","Declared disabled","Female","310","290","31570","30410"
"In post","2022","Monmouthshire and Newport","Declared disabled","Male","190","180","35560","31860"
"In post","2022","Monmouthshire and Newport","Declared non-disabled","Female","2150","1940","33360","30450"
"In post","2022","Monmouthshire and Newport","Declared non-disabled","Male","1580","1520","39370","36840"
"In post","2022","Monmouthshire and Newport","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Monmouthshire and Newport","Undeclared","Female","80","70","31610","27570"
"In post","2022","Monmouthshire and Newport","Undeclared","Male","60","50","35990","31650"
"In post","2022","Monmouthshire and Newport","Unknown","Female","850","800","32030","30210"
"In post","2022","Monmouthshire and Newport","Unknown","Male","850","840","35910","31250"
"In post","2022","Monmouthshire and Newport","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Na h-Eileanan Siar","Declared disabled","Female","[c]","[c]","[c]","[c]"
"In post","2022","Na h-Eileanan Siar","Declared disabled","Male","[c]","[c]","[c]","[c]"
"In post","2022","Na h-Eileanan Siar","Declared non-disabled","Female","70","60","26200","23230"
"In post","2022","Na h-Eileanan Siar","Declared non-disabled","Male","60","60","29170","27570"
"In post","2022","Na h-Eileanan Siar","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2022","Na h-Eileanan Siar","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2022","Na h-Eileanan Siar","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Na h-Eileanan Siar","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Newry, Mourne and Down","Declared disabled","Female","[c]","[c]","[c]","[c]"
"In post","2022","Newry, Mourne and Down","Declared disabled","Male","[c]","[c]","[c]","[c]"
"In post","2022","Newry, Mourne and Down","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"In post","2022","Newry, Mourne and Down","Declared non-disabled","Male","40","40","[c]","[c]"
"In post","2022","Newry, Mourne and Down","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2022","Newry, Mourne and Down","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Newry, Mourne and Down","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","North and North East Lincolnshire","Declared disabled","Female","70","60","27370","27570"
"In post","2022","North and North East Lincolnshire","Declared disabled","Male","30","30","[c]","[c]"
"In post","2022","North and North East Lincolnshire","Declared non-disabled","Female","440","380","26460","27370"
"In post","2022","North and North East Lincolnshire","Declared non-disabled","Male","190","180","28050","27370"
"In post","2022","North and North East Lincolnshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2022","North and North East Lincolnshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2022","North and North East Lincolnshire","Unknown","Female","50","40","[c]","[c]"
"In post","2022","North and North East Lincolnshire","Unknown","Male","40","40","[c]","[c]"
"In post","2022","North and West Norfolk","Declared disabled","Female","50","40","[c]","[c]"
"In post","2022","North and West Norfolk","Declared disabled","Male","60","60","29570","28010"
"In post","2022","North and West Norfolk","Declared non-disabled","Female","330","290","26990","25700"
"In post","2022","North and West Norfolk","Declared non-disabled","Male","370","360","29830","28010"
"In post","2022","North and West Norfolk","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2022","North and West Norfolk","Undeclared","Male","30","30","[c]","[c]"
"In post","2022","North and West Norfolk","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","North and West Norfolk","Unknown","Male","50","50","26710","25000"
"In post","2022","North Hampshire","Declared disabled","Female","70","70","28650","27570"
"In post","2022","North Hampshire","Declared disabled","Male","40","40","[c]","[c]"
"In post","2022","North Hampshire","Declared non-disabled","Female","430","400","30420","27570"
"In post","2022","North Hampshire","Declared non-disabled","Male","290","280","39340","33000"
"In post","2022","North Hampshire","Undeclared","Female","30","30","[c]","[c]"
"In post","2022","North Hampshire","Undeclared","Male","40","40","[c]","[c]"
"In post","2022","North Hampshire","Unknown","Female","80","70","36870","28410"
"In post","2022","North Hampshire","Unknown","Male","70","60","38440","33000"
"In post","2022","North Lanarkshire","Declared disabled","Female","190","160","25840","22080"
"In post","2022","North Lanarkshire","Declared disabled","Male","80","70","28280","26820"
"In post","2022","North Lanarkshire","Declared non-disabled","Female","1160","990","26920","22080"
"In post","2022","North Lanarkshire","Declared non-disabled","Male","550","520","28470","26820"
"In post","2022","North Lanarkshire","Undeclared","Female","50","40","25680","22080"
"In post","2022","North Lanarkshire","Undeclared","Male","30","30","[c]","[c]"
"In post","2022","North Lanarkshire","Unknown","Female","310","280","26570","23780"
"In post","2022","North Lanarkshire","Unknown","Male","410","380","29860","28570"
"In post","2022","North Northamptonshire","Declared disabled","Female","70","60","25620","27570"
"In post","2022","North Northamptonshire","Declared disabled","Male","[c]","[c]","[c]","[c]"
"In post","2022","North Northamptonshire","Declared non-disabled","Female","260","220","25900","22510"
"In post","2022","North Northamptonshire","Declared non-disabled","Male","110","110","26970","27570"
"In post","2022","North Northamptonshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2022","North Northamptonshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2022","North Northamptonshire","Unknown","Female","40","40","[c]","[c]"
"In post","2022","North Northamptonshire","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","North Nottinghamshire","Declared disabled","Female","110","90","29180","27570"
"In post","2022","North Nottinghamshire","Declared disabled","Male","50","50","28880","27570"
"In post","2022","North Nottinghamshire","Declared non-disabled","Female","390","350","30330","27570"
"In post","2022","North Nottinghamshire","Declared non-disabled","Male","320","310","31510","27570"
"In post","2022","North Nottinghamshire","Undeclared","Female","40","30","[c]","[c]"
"In post","2022","North Nottinghamshire","Undeclared","Male","60","60","29810","31650"
"In post","2022","North Nottinghamshire","Unknown","Female","70","60","27180","24620"
"In post","2022","North Nottinghamshire","Unknown","Male","70","70","26400","25710"
"In post","2022","North Yorkshire CC","Declared disabled","Female","110","100","30910","27570"
"In post","2022","North Yorkshire CC","Declared disabled","Male","70","60","28660","27570"
"In post","2022","North Yorkshire CC","Declared non-disabled","Female","670","620","30970","27570"
"In post","2022","North Yorkshire CC","Declared non-disabled","Male","720","700","31780","28100"
"In post","2022","North Yorkshire CC","Undeclared","Female","50","50","30960","26710"
"In post","2022","North Yorkshire CC","Undeclared","Male","100","90","30470","28190"
"In post","2022","North Yorkshire CC","Unknown","Female","90","80","32150","26710"
"In post","2022","North Yorkshire CC","Unknown","Male","180","180","30410","27780"
"In post","2022","Northumberland","Declared disabled","Female","40","40","[c]","[c]"
"In post","2022","Northumberland","Declared disabled","Male","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland","Declared non-disabled","Female","220","190","29650","27570"
"In post","2022","Northumberland","Declared non-disabled","Male","130","120","30920","27570"
"In post","2022","Northumberland","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland","Undeclared","Male","[c]","[c]","[c]","[c]"
