"Status","Year","Organisation","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Ministry of Justice (excl. agencies)","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Legal","Heterosexual / straight","40","30","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Operational Delivery","Heterosexual / straight","910","890","36190","32870"
"In post","2021","Ministry of Justice (excl. agencies)","Operational Delivery","LGBO","70","70","33670","30850"
"In post","2021","Ministry of Justice (excl. agencies)","Operational Delivery","Undeclared","100","90","36440","33460"
"In post","2021","Ministry of Justice (excl. agencies)","Operational Delivery","Unknown","310","300","33960","30850"
"In post","2021","Ministry of Justice (excl. agencies)","Operational Research","Heterosexual / straight","60","60","46630","41000"
"In post","2021","Ministry of Justice (excl. agencies)","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Other","Heterosexual / straight","40","40","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Other","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Policy","Heterosexual / straight","450","440","44150","36800"
"In post","2021","Ministry of Justice (excl. agencies)","Policy","LGBO","50","50","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Policy","Undeclared","50","50","44630","39540"
"In post","2021","Ministry of Justice (excl. agencies)","Policy","Unknown","120","120","41180","36800"
"In post","2021","Ministry of Justice (excl. agencies)","Project Delivery","Heterosexual / straight","180","180","42580","39450"
"In post","2021","Ministry of Justice (excl. agencies)","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Project Delivery","Unknown","30","30","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Property","Heterosexual / straight","90","90","41760","35760"
"In post","2021","Ministry of Justice (excl. agencies)","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Psychology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Social Research","Heterosexual / straight","50","40","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Social Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Statistics","Heterosexual / straight","80","70","46290","41090"
"In post","2021","Ministry of Justice (excl. agencies)","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Unknown","Heterosexual / straight","70","70","41570","38960"
"In post","2021","Ministry of Justice (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Digital, Data and Technology","Heterosexual / straight","200","190","41180","38490"
"In post","2021","National Crime Agency","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Digital, Data and Technology","Unknown","40","40","[c]","[c]"
"In post","2021","National Crime Agency","Finance","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","National Crime Agency","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Human Resources","Heterosexual / straight","150","140","40410","38440"
"In post","2021","National Crime Agency","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","Heterosexual / straight","3530","3460","39690","37330"
"In post","2021","National Crime Agency","Operational Delivery","LGBO","150","150","36550","36410"
"In post","2021","National Crime Agency","Operational Delivery","Undeclared","300","290","37620","36410"
"In post","2021","National Crime Agency","Operational Delivery","Unknown","740","720","41240","39820"
"In post","2021","National Crime Agency","Project Delivery","Heterosexual / straight","80","70","46170","45480"
"In post","2021","National Crime Agency","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","National Infrastructure Commission","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","National Infrastructure Commission","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Infrastructure Commission","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","National Infrastructure Commission","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Infrastructure Commission","Economics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","National Infrastructure Commission","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","National Infrastructure Commission","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Infrastructure Commission","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","National Infrastructure Commission","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Infrastructure Commission","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","National Records of Scotland","Unknown","Heterosexual / straight","200","190","37510","35110"
"In post","2021","National Records of Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Records of Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","National Records of Scotland","Unknown","Unknown","200","180","32030","26160"
"In post","2021","National Savings and Investments","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Other","Heterosexual / straight","60","60","53050","44580"
"In post","2021","National Savings and Investments","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Other","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Social Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Economics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Policy","Heterosexual / straight","50","50","[c]","[c]"
"In post","2021","Northern Ireland Office","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Policy","Unknown","40","40","[c]","[c]"
"In post","2021","Northern Ireland Office","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office for Budget Responsibility","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office for Budget Responsibility","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office for Budget Responsibility","Economics","Unknown","30","30","[c]","[c]"
"In post","2021","Office for Budget Responsibility","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office for Budget Responsibility","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office for Budget Responsibility","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","Heterosexual / straight","60","60","46380","39850"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Human Resources","Heterosexual / straight","40","40","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Heterosexual / straight","670","650","65720","67500"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","LGBO","50","50","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Undeclared","40","40","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Unknown","40","40","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Operational Delivery","Heterosexual / straight","180","160","28490","25620"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Other","Heterosexual / straight","200","190","29240","25880"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Other","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Policy","Heterosexual / straight","50","50","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Social Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Statistics","Heterosexual / straight","90","90","40460","39850"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Digital, Data and Technology","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Digital, Data and Technology","Unknown","60","60","51390","46160"
"In post","2021","Office of Gas and Electricity Markets","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Economics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Legal","Unknown","50","40","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Operational Delivery","Heterosexual / straight","40","40","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Operational Delivery","Unknown","110","110","31160","25750"
"In post","2021","Office of Gas and Electricity Markets","Other","Heterosexual / straight","240","240","40720","35000"
"In post","2021","Office of Gas and Electricity Markets","Other","LGBO","40","30","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Other","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Other","Unknown","230","230","50360","46160"
"In post","2021","Office of Gas and Electricity Markets","Policy","Heterosexual / straight","40","40","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Policy","Unknown","40","40","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Communications","Unknown","[c]","[c]","[c]","[c]"
