"Status","Year","Age","Ethnicity","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","65+","Asian","Communications","[c]","[c]","[c]","[c]"
"In post","2021","65+","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","65+","Asian","Debt","[c]","[c]","[c]","[c]"
"In post","2021","65+","Asian","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","65+","Asian","Finance","[c]","[c]","[c]","[c]"
"In post","2021","65+","Asian","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","65+","Asian","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","65+","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","65+","Asian","Legal","[c]","[c]","[c]","[c]"
"In post","2021","65+","Asian","No function","150","120","32870","26630"
"In post","2021","65+","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","65+","Asian","Property","[c]","[c]","[c]","[c]"
"In post","2021","65+","Asian","Security","[c]","[c]","[c]","[c]"
"In post","2021","65+","Asian","Unknown","360","270","28580","25630"
"In post","2021","65+","Black","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Communications","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Debt","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Finance","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Legal","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","No function","120","110","30690","26150"
"In post","2021","65+","Black","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Property","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Security","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Unknown","130","110","27120","25630"
"In post","2021","65+","Chinese","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Communications","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Debt","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Finance","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Legal","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","No function","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Property","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Security","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Communications","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Debt","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Finance","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Legal","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","No function","40","30","[c]","[c]"
"In post","2021","65+","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Property","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Security","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Unknown","40","30","[c]","[c]"
"In post","2021","65+","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","Debt","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","No function","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Communications","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Debt","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Finance","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Legal","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","No function","210","150","32920","27680"
"In post","2021","65+","Undeclared","Project Delivery","40","30","[c]","[c]"
"In post","2021","65+","Undeclared","Property","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Security","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Unknown","290","220","29180","27570"
"In post","2021","65+","Unknown","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Communications","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Counter Fraud","40","30","[c]","[c]"
"In post","2021","65+","Unknown","Debt","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Finance","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Legal","90","70","33730","23380"
"In post","2021","65+","Unknown","No function","520","370","29110","23500"
"In post","2021","65+","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Property","50","40","25610","22170"
"In post","2021","65+","Unknown","Security","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Unknown","200","170","30920","25770"
"In post","2021","65+","White","Analysis","50","40","44790","39210"
"In post","2021","65+","White","Commercial","70","60","37150","33910"
"In post","2021","65+","White","Communications","60","50","32570","28130"
"In post","2021","65+","White","Counter Fraud","110","70","33550","31810"
"In post","2021","65+","White","Debt","80","60","25660","21440"
"In post","2021","65+","White","Digital, Data & Technology","140","120","42630","36000"
"In post","2021","65+","White","Finance","130","110","31410","26930"
"In post","2021","65+","White","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","65+","White","Human Resources","110","90","32960","28130"
"In post","2021","65+","White","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","65+","White","Legal","150","120","50190","55090"
"In post","2021","65+","White","No function","3320","2410","30130","25630"
"In post","2021","65+","White","Project Delivery","440","360","39100","35480"
"In post","2021","65+","White","Property","290","250","30900","28410"
"In post","2021","65+","White","Security","190","160","25850","20920"
"In post","2021","65+","White","Unknown","3590","2730","27950","26120"
"In post","2021","Unknown","Asian","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","No function","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Property","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","No function","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Property","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","No function","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Property","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","No function","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Property","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","No function","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","No function","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Property","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","No function","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Property","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Communications","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Debt","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Finance","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Legal","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","No function","60","50","22770","21260"
"In post","2022","16-19","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Property","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Security","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Communications","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Debt","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Finance","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Legal","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","No function","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Property","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Security","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Communications","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Debt","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Finance","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Legal","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","No function","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Property","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Security","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Debt","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","No function","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","No function","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Property","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Communications","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Debt","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Finance","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Legal","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","No function","250","240","21900","21250"
"In post","2022","16-19","Unknown","Project Delivery","50","50","17510","17140"
"In post","2022","16-19","Unknown","Property","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Security","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Unknown","100","100","21350","21260"
"In post","2022","16-19","White","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Communications","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Debt","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Finance","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Legal","30","30","[c]","[c]"
"In post","2022","16-19","White","No function","350","330","21950","21260"
"In post","2022","16-19","White","Project Delivery","60","60","19270","18030"
"In post","2022","16-19","White","Property","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Security","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Unknown","50","50","22180","21220"
"In post","2022","20-29","Asian","Analysis","260","260","36010","34090"
"In post","2022","20-29","Asian","Commercial","80","80","34190","33000"
"In post","2022","20-29","Asian","Communications","240","240","28510","26820"
"In post","2022","20-29","Asian","Counter Fraud","210","200","28830","27570"
"In post","2022","20-29","Asian","Debt","180","180","22030","21250"
"In post","2022","20-29","Asian","Digital, Data & Technology","250","250","33290","31990"
"In post","2022","20-29","Asian","Finance","220","220","32610","30480"
"In post","2022","20-29","Asian","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Human Resources","130","130","31200","28160"
"In post","2022","20-29","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Legal","190","190","31440","26950"
"In post","2022","20-29","Asian","No function","4150","4060","29190","27570"
"In post","2022","20-29","Asian","Project Delivery","210","210","33100","31800"
"In post","2022","20-29","Asian","Property","70","70","30740","29500"
"In post","2022","20-29","Asian","Security","40","40","[c]","[c]"
"In post","2022","20-29","Asian","Unknown","660","640","29820","28650"
"In post","2022","20-29","Black","Analysis","70","70","34280","33390"
"In post","2022","20-29","Black","Commercial","30","30","[c]","[c]"
"In post","2022","20-29","Black","Communications","60","60","30870","27270"
"In post","2022","20-29","Black","Counter Fraud","60","60","30110","28430"
"In post","2022","20-29","Black","Debt","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Digital, Data & Technology","80","80","34720","32590"
"In post","2022","20-29","Black","Finance","40","40","[c]","[c]"
"In post","2022","20-29","Black","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Human Resources","50","50","30220","27850"
"In post","2022","20-29","Black","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Legal","90","90","29090","26950"
"In post","2022","20-29","Black","No function","1590","1560","29980","29740"
"In post","2022","20-29","Black","Project Delivery","70","70","34090","31010"
"In post","2022","20-29","Black","Property","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Security","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Unknown","180","180","31380","28710"
"In post","2022","20-29","Mixed","Analysis","100","100","35470","33710"
"In post","2022","20-29","Mixed","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Communications","70","60","31970","28500"
"In post","2022","20-29","Mixed","Counter Fraud","60","60","31690","30750"
"In post","2022","20-29","Mixed","Debt","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Digital, Data & Technology","80","80","33510","33080"
"In post","2022","20-29","Mixed","Finance","50","40","[c]","[c]"
"In post","2022","20-29","Mixed","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Human Resources","80","80","32570","31060"
"In post","2022","20-29","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Legal","60","60","33170","27250"
"In post","2022","20-29","Mixed","No function","1550","1520","30360","28040"
"In post","2022","20-29","Mixed","Project Delivery","100","100","32830","31600"
"In post","2022","20-29","Mixed","Property","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Security","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Unknown","200","190","33200","28670"
"In post","2022","20-29","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Debt","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","No function","330","330","31150","29970"
"In post","2022","20-29","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Unknown","50","50","[c]","[c]"
"In post","2022","20-29","Undeclared","Analysis","40","40","[c]","[c]"
"In post","2022","20-29","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Communications","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Debt","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Digital, Data & Technology","90","90","33640","30730"
"In post","2022","20-29","Undeclared","Finance","40","40","[c]","[c]"
"In post","2022","20-29","Undeclared","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Human Resources","30","30","[c]","[c]"
"In post","2022","20-29","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Legal","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","No function","770","760","31160","29260"
"In post","2022","20-29","Undeclared","Project Delivery","100","100","32070","31600"
"In post","2022","20-29","Undeclared","Property","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Security","30","30","[c]","[c]"
"In post","2022","20-29","Undeclared","Unknown","140","130","30110","27570"
"In post","2022","20-29","Unknown","Analysis","450","440","35550","33210"
"In post","2022","20-29","Unknown","Commercial","290","280","40180","36360"
"In post","2022","20-29","Unknown","Communications","760","750","30720","26820"
"In post","2022","20-29","Unknown","Counter Fraud","510","510","29600","26820"
"In post","2022","20-29","Unknown","Debt","440","430","22140","21250"
"In post","2022","20-29","Unknown","Digital, Data & Technology","770","760","34020","33000"
"In post","2022","20-29","Unknown","Finance","390","370","31260","28970"
"In post","2022","20-29","Unknown","Grants Management","230","220","22220","21300"
"In post","2022","20-29","Unknown","Human Resources","250","250","29390","27270"
"In post","2022","20-29","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Legal","180","180","31420","27130"
"In post","2022","20-29","Unknown","No function","12250","12040","27940","26820"
"In post","2022","20-29","Unknown","Project Delivery","620","610","33540","33000"
"In post","2022","20-29","Unknown","Property","370","360","28040","26030"
"In post","2022","20-29","Unknown","Security","430","430","27850","26610"
"In post","2022","20-29","Unknown","Unknown","3350","3320","29450","27230"
"In post","2022","20-29","White","Analysis","2080","2070","36090","33710"
"In post","2022","20-29","White","Commercial","650","650","33140","31660"
"In post","2022","20-29","White","Communications","1080","1070","31740","27850"
"In post","2022","20-29","White","Counter Fraud","1160","1150","29150","27570"
"In post","2022","20-29","White","Debt","610","580","22410","21250"
"In post","2022","20-29","White","Digital, Data & Technology","1950","1940","33560","32440"
"In post","2022","20-29","White","Finance","1020","1010","32890","30200"
"In post","2022","20-29","White","Grants Management","140","140","22900","21300"
"In post","2022","20-29","White","Human Resources","1110","1110","31300","28920"
"In post","2022","20-29","White","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","20-29","White","Legal","1140","1130","32160","27050"
"In post","2022","20-29","White","No function","28340","27940","29060","27570"
"In post","2022","20-29","White","Project Delivery","2660","2640","30830","29750"
"In post","2022","20-29","White","Property","630","620","29290","26800"
"In post","2022","20-29","White","Security","970","970","28470","26750"
"In post","2022","20-29","White","Unknown","6160","6080","29600","26670"
