"Status","Year","Region_ITL2","Region_ITL1","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","East Anglia","East of England","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","East of England","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","East of England","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","East of England","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","East of England","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","East of England","Undeclared","70","50","31410","32820"
"Leaver CS","2021","East Anglia","East of England","Unknown","160","150","28680","27570"
"Leaver CS","2021","East Anglia","East of England","White","720","630","31240","26890"
"Leaver CS","2021","East Wales","Wales","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Wales","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Wales","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Wales","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Wales","Undeclared","80","80","29740","23050"
"Leaver CS","2021","East Wales","Wales","Unknown","200","180","30810","26860"
"Leaver CS","2021","East Wales","Wales","White","880","750","33460","27460"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","Unknown","70","70","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","White","360","310","28370","26930"
"Leaver CS","2021","Eastern Scotland","Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Scotland","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Scotland","Undeclared","50","40","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Scotland","Unknown","350","320","33370","27870"
"Leaver CS","2021","Eastern Scotland","Scotland","White","700","610","34970","29190"
"Leaver CS","2021","Essex","East of England","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","East of England","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","East of England","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","East of England","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","East of England","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","East of England","Undeclared","40","40","[c]","[c]"
"Leaver CS","2021","Essex","East of England","Unknown","60","50","[c]","[c]"
"Leaver CS","2021","Essex","East of England","White","210","190","30470","27240"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","Asian","30","30","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","Undeclared","80","70","36190","34660"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","Unknown","220","210","33220","27570"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","White","1030","950","35020","31000"
"Leaver CS","2021","Greater Manchester","North West (England)","Asian","60","50","[c]","[c]"
"Leaver CS","2021","Greater Manchester","North West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","North West (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","North West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","North West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","North West (England)","Undeclared","40","40","[c]","[c]"
"Leaver CS","2021","Greater Manchester","North West (England)","Unknown","190","180","27280","25000"
"Leaver CS","2021","Greater Manchester","North West (England)","White","630","550","31320","26380"
"Leaver CS","2021","Hampshire and Isle of Wight","South East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","South East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","South East (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","South East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","South East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","South East (England)","Undeclared","90","80","27030","23050"
"Leaver CS","2021","Hampshire and Isle of Wight","South East (England)","Unknown","90","90","33380","27570"
"Leaver CS","2021","Hampshire and Isle of Wight","South East (England)","White","640","560","29780","26890"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","Unknown","60","60","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","White","190","160","25210","26000"
"Leaver CS","2021","Highlands and Islands","Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Scotland","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Scotland","White","70","60","27380","25870"
"Leaver CS","2021","Inner London - East","London","Asian","120","110","36150","32030"
"Leaver CS","2021","Inner London - East","London","Black","100","90","30710","26410"
"Leaver CS","2021","Inner London - East","London","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","London","Mixed","40","40","[c]","[c]"
"Leaver CS","2021","Inner London - East","London","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","London","Undeclared","50","40","[c]","[c]"
"Leaver CS","2021","Inner London - East","London","Unknown","200","200","35880","31060"
"Leaver CS","2021","Inner London - East","London","White","500","450","47160","40510"
"Leaver CS","2021","Inner London - West","London","Asian","260","240","35380","28670"
"Leaver CS","2021","Inner London - West","London","Black","170","150","34870","29540"
"Leaver CS","2021","Inner London - West","London","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","London","Mixed","90","80","38710","33290"
"Leaver CS","2021","Inner London - West","London","Other ethnicity","30","30","[c]","[c]"
"Leaver CS","2021","Inner London - West","London","Undeclared","170","160","36660","26410"
"Leaver CS","2021","Inner London - West","London","Unknown","930","780","41370","33590"
"Leaver CS","2021","Inner London - West","London","White","1410","1270","49120","43980"
"Leaver CS","2021","Kent","South East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","South East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","South East (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","South East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","South East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","South East (England)","Undeclared","40","30","[c]","[c]"
"Leaver CS","2021","Kent","South East (England)","Unknown","110","100","[c]","[c]"
"Leaver CS","2021","Kent","South East (England)","White","390","340","27330","25110"
"Leaver CS","2021","Lancashire","North West (England)","Asian","30","30","[c]","[c]"
"Leaver CS","2021","Lancashire","North West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","North West (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","North West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","North West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","North West (England)","Unknown","150","130","23640","21010"
"Leaver CS","2021","Lancashire","North West (England)","White","510","430","26980","22760"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","Asian","50","40","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","Unknown","140","130","23540","21370"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","White","400","350","26970","21920"
"Leaver CS","2021","Lincolnshire","East Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","East Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","East Midlands (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","East Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","East Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","East Midlands (England)","Unknown","50","40","[c]","[c]"
"Leaver CS","2021","Lincolnshire","East Midlands (England)","White","250","230","28670","27570"
"Leaver CS","2021","Merseyside","North West (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","North West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","North West (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","North West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","North West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","North West (England)","Undeclared","30","20","[c]","[c]"
"Leaver CS","2021","Merseyside","North West (England)","Unknown","120","100","30340","27230"
"Leaver CS","2021","Merseyside","North West (England)","White","600","480","27370","24110"
"Leaver CS","2021","North Eastern Scotland","Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Scotland","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Scotland","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Scotland","White","110","100","36440","28950"
"Leaver CS","2021","North Yorkshire","Yorkshire and The Humber","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","Yorkshire and The Humber","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","Yorkshire and The Humber","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","Yorkshire and The Humber","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","Yorkshire and The Humber","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","Yorkshire and The Humber","Unknown","70","70","33590","29740"
"Leaver CS","2021","North Yorkshire","Yorkshire and The Humber","White","170","150","34110","27550"
"Leaver CS","2021","Northern Ireland","Northern Ireland","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Northern Ireland","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Northern Ireland","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Northern Ireland","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Northern Ireland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Northern Ireland","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Northern Ireland","White","160","140","27250","21430"
"Leaver CS","2021","Northumberland and Tyne and Wear","North East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","North East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","North East (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","North East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","North East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","North East (England)","Unknown","250","220","24980","21050"
"Leaver CS","2021","Northumberland and Tyne and Wear","North East (England)","White","750","590","26470","21010"
"Leaver CS","2021","Outer London - East and North East","London","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","London","Black","30","30","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","London","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","London","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","London","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","London","Unknown","70","70","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","London","White","90","80","[c]","[c]"
"Leaver CS","2021","Outer London - South","London","Asian","50","40","[c]","[c]"
"Leaver CS","2021","Outer London - South","London","Black","40","40","[c]","[c]"
"Leaver CS","2021","Outer London - South","London","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","London","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","London","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","London","Unknown","90","80","[c]","[c]"
"Leaver CS","2021","Outer London - South","London","White","220","200","37500","30780"
"Leaver CS","2021","Outer London - West and North West","London","Asian","150","130","29700","28820"
"Leaver CS","2021","Outer London - West and North West","London","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","London","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","London","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","London","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","London","Undeclared","40","30","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","London","Unknown","110","100","30390","31060"
"Leaver CS","2021","Outer London - West and North West","London","White","220","200","36610","31060"
"Leaver CS","2021","Overseas","Overseas","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Overseas","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Overseas","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Overseas","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Overseas","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Overseas","Unknown","40","30","[c]","[c]"
"Leaver CS","2021","Overseas","Overseas","White","90","70","42660","38690"
"Leaver CS","2021","Shropshire and Staffordshire","West Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","West Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","West Midlands (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","West Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","West Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","West Midlands (England)","Unknown","130","120","26900","21590"
"Leaver CS","2021","Shropshire and Staffordshire","West Midlands (England)","White","340","300","28490","26670"
"Leaver CS","2021","South Yorkshire","Yorkshire and The Humber","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","Yorkshire and The Humber","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","Yorkshire and The Humber","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","Yorkshire and The Humber","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","Yorkshire and The Humber","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","Yorkshire and The Humber","Unknown","100","90","30810","25860"
"Leaver CS","2021","South Yorkshire","Yorkshire and The Humber","White","470","390","28990","24910"
"Leaver CS","2021","Southern Scotland","Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","Scotland","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","Scotland","Unknown","60","50","[c]","[c]"
"Leaver CS","2021","Southern Scotland","Scotland","White","180","140","29260","26890"
"Leaver CS","2021","Surrey, East and West Sussex","South East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","South East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","South East (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","South East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","South East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","South East (England)","Unknown","150","140","31320","24370"
"Leaver CS","2021","Surrey, East and West Sussex","South East (England)","White","340","300","29100","26430"
"Leaver CS","2021","Tees Valley and Durham","North East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tees Valley and Durham","North East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tees Valley and Durham","North East (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tees Valley and Durham","North East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tees Valley and Durham","North East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tees Valley and Durham","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tees Valley and Durham","North East (England)","Unknown","100","90","[c]","[c]"
"Leaver CS","2021","Tees Valley and Durham","North East (England)","White","480","390","27720","22350"
"Leaver CS","2021","Unknown","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","620","620","40850","32060"
"Leaver CS","2021","Unknown","Unknown","White","50","50","[c]","[c]"
"Leaver CS","2021","West Central Scotland","Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Central Scotland","Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Central Scotland","Scotland","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Central Scotland","Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Central Scotland","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Central Scotland","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Central Scotland","Scotland","Unknown","170","150","29080","25870"
"Leaver CS","2021","West Central Scotland","Scotland","White","490","420","30810","26890"
"Leaver CS","2021","West Midlands","West Midlands (England)","Asian","120","100","29260","21010"
"Leaver CS","2021","West Midlands","West Midlands (England)","Black","40","30","[c]","[c]"
"Leaver CS","2021","West Midlands","West Midlands (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","West Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","West Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","West Midlands (England)","Undeclared","60","50","[c]","[c]"
"Leaver CS","2021","West Midlands","West Midlands (England)","Unknown","210","190","31560","23530"
"Leaver CS","2021","West Midlands","West Midlands (England)","White","650","540","33080","26890"
"Leaver CS","2021","West Wales and The Valleys","Wales","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","Wales","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","Wales","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","Wales","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","Wales","Unknown","130","120","25580","21590"
"Leaver CS","2021","West Wales and The Valleys","Wales","White","600","490","26610","21590"
"Leaver CS","2021","West Yorkshire","Yorkshire and The Humber","Asian","60","60","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Yorkshire and The Humber","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Yorkshire and The Humber","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Yorkshire and The Humber","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Yorkshire and The Humber","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Yorkshire and The Humber","Undeclared","30","20","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Yorkshire and The Humber","Unknown","270","200","28560","24880"
"Leaver CS","2021","West Yorkshire","Yorkshire and The Humber","White","590","500","30000","26890"
"Leaver CS","2022","Bedfordshire and Hertfordshire","East of England","Asian","50","50","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","East of England","Black","30","30","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","East of England","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","East of England","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","East of England","Undeclared","30","30","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","East of England","Unknown","90","90","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","East of England","White","370","340","32470","29290"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","Asian","70","60","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","Black","50","40","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","Undeclared","40","40","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","Unknown","240","230","29920","26470"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","White","870","810","30500","27130"
"Leaver CS","2022","Cheshire","North West (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","North West (England)","Black","[c]","[c]","[c]","[c]"
