"Status","Year","Profession_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","North East (England)","Female","6630","5650","26450","27570"
"In post","2021","Unknown","North East (England)","Male","4010","3840","28380","27570"
"In post","2021","Unknown","North West (England)","Female","12160","10580","26860","27570"
"In post","2021","Unknown","North West (England)","Male","7220","6970","28560","27570"
"In post","2021","Unknown","Northern Ireland","Female","70","60","29120","25560"
"In post","2021","Unknown","Northern Ireland","Male","70","70","26390","25560"
"In post","2021","Unknown","Overseas","Female","120","120","[c]","[c]"
"In post","2021","Unknown","Overseas","Male","180","180","[c]","[c]"
"In post","2021","Unknown","Scotland","Female","13030","11700","32850","27570"
"In post","2021","Unknown","Scotland","Male","9020","8750","35360","29190"
"In post","2021","Unknown","South East (England)","Female","4740","4160","27840","27570"
"In post","2021","Unknown","South East (England)","Male","2480","2400","28900","27570"
"In post","2021","Unknown","South West (England)","Female","4250","3590","27190","27570"
"In post","2021","Unknown","South West (England)","Male","2480","2370","29920","27570"
"In post","2021","Unknown","Unknown","Female","910","850","32270","28000"
"In post","2021","Unknown","Unknown","Male","620","610","33710","29250"
"In post","2021","Unknown","Wales","Female","4010","3490","25820","27570"
"In post","2021","Unknown","Wales","Male","2070","1990","26400","27570"
"In post","2021","Unknown","West Midlands (England)","Female","5370","4550","26320","27570"
"In post","2021","Unknown","West Midlands (England)","Male","2830","2700","27350","27570"
"In post","2021","Unknown","Yorkshire and The Humber","Female","6470","5540","29080","27570"
"In post","2021","Unknown","Yorkshire and The Humber","Male","3980","3830","31290","27570"
"In post","2021","Veterinarian","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","South West (England)","Female","50","50","43720","37910"
"In post","2021","Veterinarian","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Wales","Female","40","40","[c]","[c]"
"In post","2021","Veterinarian","Wales","Male","40","40","[c]","[c]"
"In post","2021","Veterinarian","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Midlands (England)","Female","70","70","40100","37720"
"In post","2022","Commercial","East Midlands (England)","Male","50","50","45120","42920"
"In post","2022","Commercial","East of England","Female","110","110","37030","36580"
"In post","2022","Commercial","East of England","Male","90","90","41360","37400"
"In post","2022","Commercial","London","Female","580","570","44670","41500"
"In post","2022","Commercial","London","Male","520","510","48660","45020"
"In post","2022","Commercial","North East (England)","Female","100","90","36350","36500"
"In post","2022","Commercial","North East (England)","Male","80","80","40350","36500"
"In post","2022","Commercial","North West (England)","Female","380","360","36460","33370"
"In post","2022","Commercial","North West (England)","Male","250","240","38420","36780"
"In post","2022","Commercial","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Overseas","Male","30","30","[c]","[c]"
"In post","2022","Commercial","Scotland","Female","140","140","34170","33000"
"In post","2022","Commercial","Scotland","Male","150","150","35900","33930"
"In post","2022","Commercial","South East (England)","Female","270","260","36550","34900"
"In post","2022","Commercial","South East (England)","Male","200","200","39610","38650"
"In post","2022","Commercial","South West (England)","Female","1000","940","37880","35560"
"In post","2022","Commercial","South West (England)","Male","860","850","41750","39860"
"In post","2022","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Wales","Female","190","170","34680","31850"
"In post","2022","Commercial","Wales","Male","190","180","35690","31850"
"In post","2022","Commercial","West Midlands (England)","Female","170","160","38120","36500"
"In post","2022","Commercial","West Midlands (England)","Male","110","110","38350","35610"
"In post","2022","Commercial","Yorkshire and The Humber","Female","360","340","38800","36500"
"In post","2022","Commercial","Yorkshire and The Humber","Male","270","260","38690","36500"
"In post","2022","Communications","East Midlands (England)","Female","70","70","38760","36500"
"In post","2022","Communications","East Midlands (England)","Male","30","30","[c]","[c]"
"In post","2022","Communications","East of England","Female","40","40","[c]","[c]"
"In post","2022","Communications","East of England","Male","40","40","[c]","[c]"
"In post","2022","Communications","London","Female","1330","1280","46190","42710"
"In post","2022","Communications","London","Male","880","880","47510","42950"
"In post","2022","Communications","North East (England)","Female","70","60","34520","32880"
"In post","2022","Communications","North East (England)","Male","40","40","[c]","[c]"
"In post","2022","Communications","North West (England)","Female","150","140","37130","35410"
"In post","2022","Communications","North West (England)","Male","90","90","36860","34880"
"In post","2022","Communications","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Scotland","Female","50","50","[c]","[c]"
"In post","2022","Communications","Scotland","Male","30","30","[c]","[c]"
"In post","2022","Communications","South East (England)","Female","150","140","35140","33150"
"In post","2022","Communications","South East (England)","Male","130","130","33810","33000"
"In post","2022","Communications","South West (England)","Female","170","150","36290","33970"
"In post","2022","Communications","South West (England)","Male","140","130","36420","33830"
"In post","2022","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Wales","Female","230","210","37450","35180"
"In post","2022","Communications","Wales","Male","150","150","38490","36840"
"In post","2022","Communications","West Midlands (England)","Female","110","100","40990","38000"
"In post","2022","Communications","West Midlands (England)","Male","60","60","36970","33300"
"In post","2022","Communications","Yorkshire and The Humber","Female","100","90","44330","41990"
"In post","2022","Communications","Yorkshire and The Humber","Male","70","70","41960","40150"
"In post","2022","Corporate Finance","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","London","Male","40","30","[c]","[c]"
"In post","2022","Corporate Finance","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","East Midlands (England)","Female","180","150","27400","27570"
"In post","2022","Counter Fraud","East Midlands (England)","Male","140","120","29150","27570"
"In post","2022","Counter Fraud","East of England","Female","200","170","28830","29290"
"In post","2022","Counter Fraud","East of England","Male","140","130","31830","29560"
"In post","2022","Counter Fraud","London","Female","710","620","31860","31060"
"In post","2022","Counter Fraud","London","Male","550","530","37050","31880"
"In post","2022","Counter Fraud","North East (England)","Female","360","310","26780","27570"
"In post","2022","Counter Fraud","North East (England)","Male","200","180","27750","27570"
"In post","2022","Counter Fraud","North West (England)","Female","400","350","28540","27570"
"In post","2022","Counter Fraud","North West (England)","Male","310","300","30310","27570"
"In post","2022","Counter Fraud","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Scotland","Female","460","410","25910","27570"
"In post","2022","Counter Fraud","Scotland","Male","280","260","26370","27570"
"In post","2022","Counter Fraud","South East (England)","Female","420","370","28190","27570"
"In post","2022","Counter Fraud","South East (England)","Male","230","210","28800","27570"
"In post","2022","Counter Fraud","South West (England)","Female","220","190","27720","27570"
"In post","2022","Counter Fraud","South West (England)","Male","140","120","28700","27570"
"In post","2022","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Wales","Female","320","280","26140","27460"
"In post","2022","Counter Fraud","Wales","Male","260","250","27630","27570"
"In post","2022","Counter Fraud","West Midlands (England)","Female","340","290","28260","27570"
"In post","2022","Counter Fraud","West Midlands (England)","Male","210","200","29200","27570"
"In post","2022","Counter Fraud","Yorkshire and The Humber","Female","290","250","29010","27570"
"In post","2022","Counter Fraud","Yorkshire and The Humber","Male","220","200","29730","27570"
"In post","2022","Digital, Data and Technology","East Midlands (England)","Female","150","140","37360","34110"
"In post","2022","Digital, Data and Technology","East Midlands (England)","Male","240","240","36810","33080"
"In post","2022","Digital, Data and Technology","East of England","Female","190","170","36590","33530"
"In post","2022","Digital, Data and Technology","East of England","Male","480","470","36480","34720"
"In post","2022","Digital, Data and Technology","London","Female","1540","1490","47970","43880"
"In post","2022","Digital, Data and Technology","London","Male","2520","2500","50210","45830"
"In post","2022","Digital, Data and Technology","North East (England)","Female","750","700","40200","36500"
"In post","2022","Digital, Data and Technology","North East (England)","Male","1430","1400","42770","39780"
"In post","2022","Digital, Data and Technology","North West (England)","Female","1070","1020","39580","35310"
"In post","2022","Digital, Data and Technology","North West (England)","Male","1880","1850","42740","38490"
"In post","2022","Digital, Data and Technology","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Northern Ireland","Male","30","30","[c]","[c]"
"In post","2022","Digital, Data and Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Overseas","Male","40","40","[c]","[c]"
"In post","2022","Digital, Data and Technology","Scotland","Female","220","220","38910","37250"
"In post","2022","Digital, Data and Technology","Scotland","Male","580","570","38890","34040"
"In post","2022","Digital, Data and Technology","South East (England)","Female","390","370","37810","33300"
"In post","2022","Digital, Data and Technology","South East (England)","Male","690","680","39730","36840"
"In post","2022","Digital, Data and Technology","South West (England)","Female","910","850","36980","34610"
"In post","2022","Digital, Data and Technology","South West (England)","Male","1880","1850","39250","38070"
"In post","2022","Digital, Data and Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Wales","Female","680","650","38560","36840"
"In post","2022","Digital, Data and Technology","Wales","Male","1530","1510","41220","38650"
"In post","2022","Digital, Data and Technology","West Midlands (England)","Female","480","460","39190","36050"
"In post","2022","Digital, Data and Technology","West Midlands (England)","Male","720","710","40790","36780"
"In post","2022","Digital, Data and Technology","Yorkshire and The Humber","Female","590","560","41520","37800"
"In post","2022","Digital, Data and Technology","Yorkshire and The Humber","Male","990","970","43560","40180"
"In post","2022","Economics","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","London","Female","600","580","48550","51500"
"In post","2022","Economics","London","Male","1040","1030","49450","51610"
"In post","2022","Economics","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","North West (England)","Male","40","40","[c]","[c]"
"In post","2022","Economics","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Wales","Female","70","70","36770","31010"
"In post","2022","Economics","Wales","Male","110","110","38760","30740"
"In post","2022","Economics","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Midlands (England)","Female","190","180","33700","30670"
"In post","2022","Finance","East Midlands (England)","Male","140","130","36760","33300"
"In post","2022","Finance","East of England","Female","300","280","35210","33000"
"In post","2022","Finance","East of England","Male","200","200","39570","36460"
"In post","2022","Finance","London","Female","1430","1380","47120","42470"
"In post","2022","Finance","London","Male","1480","1470","50730","46360"
"In post","2022","Finance","North East (England)","Female","330","310","38360","35310"
"In post","2022","Finance","North East (England)","Male","280","280","41800","37100"
"In post","2022","Finance","North West (England)","Female","700","650","35630","33180"
"In post","2022","Finance","North West (England)","Male","550","540","38570","35310"
"In post","2022","Finance","Northern Ireland","Female","40","40","[c]","[c]"
"In post","2022","Finance","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Overseas","Female","50","50","[c]","[c]"
"In post","2022","Finance","Overseas","Male","30","30","[c]","[c]"
"In post","2022","Finance","Scotland","Female","310","290","34180","32190"
"In post","2022","Finance","Scotland","Male","200","190","33920","33000"
"In post","2022","Finance","South East (England)","Female","880","840","35910","33300"
"In post","2022","Finance","South East (England)","Male","560","550","39080","35300"
"In post","2022","Finance","South West (England)","Female","1050","990","36640","33300"
"In post","2022","Finance","South West (England)","Male","740","730","41340","36970"
"In post","2022","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Wales","Female","450","410","36280","31040"
"In post","2022","Finance","Wales","Male","340","330","40800","38160"
"In post","2022","Finance","West Midlands (England)","Female","490","470","38280","35810"
"In post","2022","Finance","West Midlands (England)","Male","320","320","40810","36500"
"In post","2022","Finance","Yorkshire and The Humber","Female","640","600","37740","34290"
"In post","2022","Finance","Yorkshire and The Humber","Male","560","550","40060","36800"
"In post","2022","Geography","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Geography","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Geography","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","Geography","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","Geography","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Geography","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Geography","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Geography","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Geography","South West (England)","Female","150","140","30640","29290"
"In post","2022","Geography","South West (England)","Male","290","280","31900","33290"
"In post","2022","Geography","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Geography","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Geography","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","East Midlands (England)","Female","310","300","38050","33840"
"In post","2022","Human Resources","East Midlands (England)","Male","120","120","38410","33440"
"In post","2022","Human Resources","East of England","Female","210","200","34980","31760"
"In post","2022","Human Resources","East of England","Male","70","70","39440","35890"
"In post","2022","Human Resources","London","Female","1880","1800","46050","41750"
"In post","2022","Human Resources","London","Male","880","860","47190","42200"
"In post","2022","Human Resources","North East (England)","Female","220","200","36910","33370"
"In post","2022","Human Resources","North East (England)","Male","100","100","37810","33370"
"In post","2022","Human Resources","North West (England)","Female","910","840","35170","31830"
"In post","2022","Human Resources","North West (England)","Male","410","400","35120","31990"
"In post","2022","Human Resources","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Scotland","Female","550","510","30000","26350"
"In post","2022","Human Resources","Scotland","Male","240","240","30780","27080"
"In post","2022","Human Resources","South East (England)","Female","430","400","35800","31740"
"In post","2022","Human Resources","South East (England)","Male","140","130","39960","38080"
"In post","2022","Human Resources","South West (England)","Female","770","700","35710","33000"
"In post","2022","Human Resources","South West (England)","Male","260","250","38200","36190"
"In post","2022","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Wales","Female","640","590","35520","31370"
"In post","2022","Human Resources","Wales","Male","240","230","35880","31210"
"In post","2022","Human Resources","West Midlands (England)","Female","290","280","37220","33300"
"In post","2022","Human Resources","West Midlands (England)","Male","130","130","38540","34110"
"In post","2022","Human Resources","Yorkshire and The Humber","Female","530","500","39250","34960"
"In post","2022","Human Resources","Yorkshire and The Humber","Male","210","210","39730","35900"
"In post","2022","Inspector of Education and Training","East Midlands (England)","Female","70","70","57910","51360"
"In post","2022","Inspector of Education and Training","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","East of England","Female","60","60","61210","51360"
"In post","2022","Inspector of Education and Training","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","London","Female","70","60","60890","51360"
"In post","2022","Inspector of Education and Training","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","North East (England)","Female","40","40","[c]","[c]"
"In post","2022","Inspector of Education and Training","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","North West (England)","Female","90","90","62330","64500"
"In post","2022","Inspector of Education and Training","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","South East (England)","Female","90","90","61770","51360"
"In post","2022","Inspector of Education and Training","South East (England)","Male","30","30","[c]","[c]"
"In post","2022","Inspector of Education and Training","South West (England)","Female","80","70","63750","64500"
"In post","2022","Inspector of Education and Training","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Wales","Female","40","40","[c]","[c]"
"In post","2022","Inspector of Education and Training","Wales","Male","30","30","[c]","[c]"
"In post","2022","Inspector of Education and Training","West Midlands (England)","Female","60","60","62590","51360"
"In post","2022","Inspector of Education and Training","West Midlands (England)","Male","30","30","[c]","[c]"
"In post","2022","Inspector of Education and Training","Yorkshire and The Humber","Female","70","70","66080","70500"
"In post","2022","Inspector of Education and Training","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","East Midlands (England)","Female","60","50","29550","27380"
"In post","2022","Intelligence Analysis","East Midlands (England)","Male","80","80","30480","28670"
"In post","2022","Intelligence Analysis","East of England","Female","160","160","31740","27380"
"In post","2022","Intelligence Analysis","East of England","Male","260","250","32640","33300"
"In post","2022","Intelligence Analysis","London","Female","510","480","36690","34320"
"In post","2022","Intelligence Analysis","London","Male","730","710","40500","37500"
"In post","2022","Intelligence Analysis","North East (England)","Female","40","40","[c]","[c]"
"In post","2022","Intelligence Analysis","North East (England)","Male","40","40","[c]","[c]"
"In post","2022","Intelligence Analysis","North West (England)","Female","190","180","28480","26850"
"In post","2022","Intelligence Analysis","North West (England)","Male","160","160","29270","26830"
"In post","2022","Intelligence Analysis","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Overseas","Male","50","50","[c]","[c]"
"In post","2022","Intelligence Analysis","Scotland","Female","40","30","[c]","[c]"
"In post","2022","Intelligence Analysis","Scotland","Male","30","30","[c]","[c]"
"In post","2022","Intelligence Analysis","South East (England)","Female","220","200","28300","27370"
"In post","2022","Intelligence Analysis","South East (England)","Male","210","200","28840","27370"
"In post","2022","Intelligence Analysis","South West (England)","Female","30","30","[c]","[c]"
"In post","2022","Intelligence Analysis","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Wales","Female","40","40","[c]","[c]"
"In post","2022","Intelligence Analysis","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","West Midlands (England)","Female","50","50","31550","27380"
"In post","2022","Intelligence Analysis","West Midlands (England)","Male","30","30","[c]","[c]"
"In post","2022","Intelligence Analysis","Yorkshire and The Humber","Female","120","110","28000","27280"
"In post","2022","Intelligence Analysis","Yorkshire and The Humber","Male","120","110","30240","29060"
"In post","2022","Internal Audit","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","London","Female","100","90","51910","49230"
"In post","2022","Internal Audit","London","Male","120","120","52800","50370"
"In post","2022","Internal Audit","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","North West (England)","Female","30","30","[c]","[c]"
"In post","2022","Internal Audit","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Scotland","Female","40","40","[c]","[c]"
"In post","2022","Internal Audit","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","South East (England)","Female","40","30","[c]","[c]"
"In post","2022","Internal Audit","South East (England)","Male","30","30","[c]","[c]"
"In post","2022","Internal Audit","South West (England)","Female","60","50","42550","40550"
"In post","2022","Internal Audit","South West (England)","Male","50","50","44140","42510"
"In post","2022","Internal Audit","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","West Midlands (England)","Female","30","30","[c]","[c]"
"In post","2022","Internal Audit","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","London","Female","590","580","46860","42740"
"In post","2022","International Trade","London","Male","650","640","47920","44030"
"In post","2022","International Trade","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Overseas","Female","50","50","[c]","[c]"
"In post","2022","International Trade","Overseas","Male","120","120","55850","53410"
"In post","2022","International Trade","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","East Midlands (England)","Female","40","30","[c]","[c]"
"In post","2022","Knowledge and Information Management","East Midlands (England)","Male","50","40","[c]","[c]"
"In post","2022","Knowledge and Information Management","East of England","Female","50","50","[c]","[c]"
"In post","2022","Knowledge and Information Management","East of England","Male","30","30","[c]","[c]"
"In post","2022","Knowledge and Information Management","London","Female","410","390","40580","36650"
"In post","2022","Knowledge and Information Management","London","Male","350","350","42430","37920"
