"Status","Year","Region_ITL3","Region_ITL2","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","East Riding of Yorkshire","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Riding of Yorkshire","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Riding of Yorkshire","East Yorkshire and Northern Lincolnshire","White","120","110","[c]","[c]"
"Leaver CS","2021","East Surrey","Surrey, East and West Sussex","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Surrey","Surrey, East and West Sussex","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Surrey","Surrey, East and West Sussex","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Surrey","Surrey, East and West Sussex","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Surrey","Surrey, East and West Sussex","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Surrey","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Surrey","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Surrey","Surrey, East and West Sussex","White","50","50","[c]","[c]"
"Leaver CS","2021","East Sussex CC","Surrey, East and West Sussex","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Sussex CC","Surrey, East and West Sussex","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Sussex CC","Surrey, East and West Sussex","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Sussex CC","Surrey, East and West Sussex","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Sussex CC","Surrey, East and West Sussex","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Sussex CC","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Sussex CC","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Sussex CC","Surrey, East and West Sussex","White","80","70","25660","21010"
"Leaver CS","2021","Enfield","Outer London - East and North East","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Enfield","Outer London - East and North East","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Enfield","Outer London - East and North East","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Enfield","Outer London - East and North East","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Enfield","Outer London - East and North East","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Enfield","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Enfield","Outer London - East and North East","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Haven Gateway","Essex","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Haven Gateway","Essex","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Haven Gateway","Essex","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Haven Gateway","Essex","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Haven Gateway","Essex","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Haven Gateway","Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Haven Gateway","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Haven Gateway","Essex","White","50","50","31360","27240"
"Leaver CS","2021","Essex Thames Gateway","Essex","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Thames Gateway","Essex","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Thames Gateway","Essex","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Thames Gateway","Essex","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Thames Gateway","Essex","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Thames Gateway","Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Thames Gateway","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Thames Gateway","Essex","White","40","30","[c]","[c]"
"Leaver CS","2021","Falkirk","Eastern Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Falkirk","Eastern Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Falkirk","Eastern Scotland","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Falkirk","Eastern Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Falkirk","Eastern Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Falkirk","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Falkirk","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Falkirk","Eastern Scotland","White","40","30","[c]","[c]"
"Leaver CS","2021","Flintshire and Wrexham","East Wales","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Flintshire and Wrexham","East Wales","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Flintshire and Wrexham","East Wales","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Flintshire and Wrexham","East Wales","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Flintshire and Wrexham","East Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Flintshire and Wrexham","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Flintshire and Wrexham","East Wales","Unknown","50","40","[c]","[c]"
"Leaver CS","2021","Flintshire and Wrexham","East Wales","White","270","240","26520","21010"
"Leaver CS","2021","Glasgow City","West Central Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","West Central Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","West Central Scotland","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","West Central Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","West Central Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","West Central Scotland","Unknown","110","90","29490","25680"
"Leaver CS","2021","Glasgow City","West Central Scotland","White","310","270","31030","26120"
"Leaver CS","2021","Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","White","70","60","29710","27570"
"Leaver CS","2021","Greater Manchester North East","Greater Manchester","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North East","Greater Manchester","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North East","Greater Manchester","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North East","Greater Manchester","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North East","Greater Manchester","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North East","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North East","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North East","Greater Manchester","White","50","50","[c]","[c]"
"Leaver CS","2021","Greater Manchester North West","Greater Manchester","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North West","Greater Manchester","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North West","Greater Manchester","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North West","Greater Manchester","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North West","Greater Manchester","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North West","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North West","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North West","Greater Manchester","White","80","70","23950","21010"
"Leaver CS","2021","Greater Manchester South East","Greater Manchester","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South East","Greater Manchester","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South East","Greater Manchester","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South East","Greater Manchester","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South East","Greater Manchester","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South East","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South East","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South East","Greater Manchester","White","60","60","25150","21010"
"Leaver CS","2021","Greater Manchester South West","Greater Manchester","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South West","Greater Manchester","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South West","Greater Manchester","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South West","Greater Manchester","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South West","Greater Manchester","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South West","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South West","Greater Manchester","Unknown","60","60","[c]","[c]"
"Leaver CS","2021","Greater Manchester South West","Greater Manchester","White","130","110","[c]","[c]"
"Leaver CS","2021","Gwent Valleys","West Wales and The Valleys","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwent Valleys","West Wales and The Valleys","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwent Valleys","West Wales and The Valleys","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwent Valleys","West Wales and The Valleys","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwent Valleys","West Wales and The Valleys","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwent Valleys","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwent Valleys","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwent Valleys","West Wales and The Valleys","White","30","20","[c]","[c]"
"Leaver CS","2021","Gwynedd","West Wales and The Valleys","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwynedd","West Wales and The Valleys","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwynedd","West Wales and The Valleys","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwynedd","West Wales and The Valleys","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwynedd","West Wales and The Valleys","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwynedd","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwynedd","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwynedd","West Wales and The Valleys","White","30","30","[c]","[c]"
"Leaver CS","2021","Hackney and Newham","Inner London - East","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hackney and Newham","Inner London - East","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hackney and Newham","Inner London - East","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hackney and Newham","Inner London - East","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hackney and Newham","Inner London - East","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hackney and Newham","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hackney and Newham","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hackney and Newham","Inner London - East","White","40","30","[c]","[c]"
"Leaver CS","2021","Haringey and Islington","Inner London - East","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Haringey and Islington","Inner London - East","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Haringey and Islington","Inner London - East","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Haringey and Islington","Inner London - East","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Haringey and Islington","Inner London - East","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Haringey and Islington","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Haringey and Islington","Inner London - East","Unknown","40","40","[c]","[c]"
"Leaver CS","2021","Haringey and Islington","Inner London - East","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Harrow and Hillingdon","Outer London - West and North West","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Harrow and Hillingdon","Outer London - West and North West","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Harrow and Hillingdon","Outer London - West and North West","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Harrow and Hillingdon","Outer London - West and North West","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Harrow and Hillingdon","Outer London - West and North West","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Harrow and Hillingdon","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Harrow and Hillingdon","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Harrow and Hillingdon","Outer London - West and North West","White","60","50","33360","29080"
"Leaver CS","2021","Hartlepool and Stockton-on-Tees","Tees Valley and Durham","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hartlepool and Stockton-on-Tees","Tees Valley and Durham","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hartlepool and Stockton-on-Tees","Tees Valley and Durham","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hartlepool and Stockton-on-Tees","Tees Valley and Durham","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hartlepool and Stockton-on-Tees","Tees Valley and Durham","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hartlepool and Stockton-on-Tees","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hartlepool and Stockton-on-Tees","Tees Valley and Durham","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","Hartlepool and Stockton-on-Tees","Tees Valley and Durham","White","200","160","[c]","[c]"
"Leaver CS","2021","Heart of Essex","Essex","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heart of Essex","Essex","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heart of Essex","Essex","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heart of Essex","Essex","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heart of Essex","Essex","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heart of Essex","Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heart of Essex","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heart of Essex","Essex","White","40","40","[c]","[c]"
"Leaver CS","2021","Herefordshire, County of","Herefordshire, Worcestershire and Warwickshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, County of","Herefordshire, Worcestershire and Warwickshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, County of","Herefordshire, Worcestershire and Warwickshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, County of","Herefordshire, Worcestershire and Warwickshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, County of","Herefordshire, Worcestershire and Warwickshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, County of","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, County of","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, County of","Herefordshire, Worcestershire and Warwickshire","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","Bedfordshire and Hertfordshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","Bedfordshire and Hertfordshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","Bedfordshire and Hertfordshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","Bedfordshire and Hertfordshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","Bedfordshire and Hertfordshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","Bedfordshire and Hertfordshire","Unknown","50","50","[c]","[c]"
"Leaver CS","2021","Hertfordshire","Bedfordshire and Hertfordshire","White","150","140","33140","31100"
"Leaver CS","2021","Hounslow and Richmond upon Thames","Outer London - West and North West","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hounslow and Richmond upon Thames","Outer London - West and North West","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hounslow and Richmond upon Thames","Outer London - West and North West","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hounslow and Richmond upon Thames","Outer London - West and North West","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hounslow and Richmond upon Thames","Outer London - West and North West","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hounslow and Richmond upon Thames","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hounslow and Richmond upon Thames","Outer London - West and North West","Unknown","40","30","[c]","[c]"
"Leaver CS","2021","Hounslow and Richmond upon Thames","Outer London - West and North West","White","60","60","[c]","[c]"
"Leaver CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","West Central Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","West Central Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","West Central Scotland","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","West Central Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","West Central Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","West Central Scotland","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Highlands and Islands","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Highlands and Islands","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Highlands and Islands","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Highlands and Islands","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Highlands and Islands","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Highlands and Islands","White","40","40","[c]","[c]"
"Leaver CS","2021","Isle of Anglesey","West Wales and The Valleys","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Isle of Anglesey","West Wales and The Valleys","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Isle of Anglesey","West Wales and The Valleys","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Isle of Anglesey","West Wales and The Valleys","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Isle of Anglesey","West Wales and The Valleys","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Isle of Anglesey","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Isle of Anglesey","West Wales and The Valleys","White","40","40","[c]","[c]"
"Leaver CS","2021","Isle of Wight","Hampshire and Isle of Wight","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Isle of Wight","Hampshire and Isle of Wight","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Isle of Wight","Hampshire and Isle of Wight","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Isle of Wight","Hampshire and Isle of Wight","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Isle of Wight","Hampshire and Isle of Wight","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Isle of Wight","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Isle of Wight","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Isle of Wight","Hampshire and Isle of Wight","White","40","30","[c]","[c]"
"Leaver CS","2021","Kensington & Chelsea and Hammersmith & Fulham","Inner London - West","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kensington & Chelsea and Hammersmith & Fulham","Inner London - West","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kensington & Chelsea and Hammersmith & Fulham","Inner London - West","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kensington & Chelsea and Hammersmith & Fulham","Inner London - West","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kensington & Chelsea and Hammersmith & Fulham","Inner London - West","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kensington & Chelsea and Hammersmith & Fulham","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kensington & Chelsea and Hammersmith & Fulham","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kensington & Chelsea and Hammersmith & Fulham","Inner London - West","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent Thames Gateway","Kent","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent Thames Gateway","Kent","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent Thames Gateway","Kent","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent Thames Gateway","Kent","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent Thames Gateway","Kent","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent Thames Gateway","Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent Thames Gateway","Kent","Unknown","40","40","[c]","[c]"
"Leaver CS","2021","Kent Thames Gateway","Kent","White","50","50","[c]","[c]"
"Leaver CS","2021","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","White","150","130","[c]","[c]"
"Leaver CS","2021","Lambeth","Inner London - East","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lambeth","Inner London - East","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lambeth","Inner London - East","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lambeth","Inner London - East","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lambeth","Inner London - East","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lambeth","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lambeth","Inner London - East","Unknown","40","40","[c]","[c]"
"Leaver CS","2021","Lambeth","Inner London - East","White","150","140","47760","40470"
"Leaver CS","2021","Lancaster and Wyre","Lancashire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancaster and Wyre","Lancashire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancaster and Wyre","Lancashire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancaster and Wyre","Lancashire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancaster and Wyre","Lancashire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancaster and Wyre","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancaster and Wyre","Lancashire","White","40","40","[c]","[c]"
"Leaver CS","2021","Leeds","West Yorkshire","Asian","40","30","[c]","[c]"
"Leaver CS","2021","Leeds","West Yorkshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leeds","West Yorkshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leeds","West Yorkshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leeds","West Yorkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leeds","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leeds","West Yorkshire","Unknown","200","140","30730","26220"
"Leaver CS","2021","Leeds","West Yorkshire","White","350","300","31160","27570"
