"Status","Year","Ethnicity","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Undeclared","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Heterosexual / straight","50","50","29130","27570"
"In post","2022","Undeclared","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Undeclared","160","150","29060","27570"
"In post","2022","Undeclared","Counter Fraud","Unknown","170","140","28670","27570"
"In post","2022","Undeclared","Digital, Data and Technology","Heterosexual / straight","130","130","40510","38000"
"In post","2022","Undeclared","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Undeclared","790","770","42670","40100"
"In post","2022","Undeclared","Digital, Data and Technology","Unknown","110","110","40420","37610"
"In post","2022","Undeclared","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Economics","Undeclared","40","40","[c]","[c]"
"In post","2022","Undeclared","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Heterosexual / straight","50","50","[c]","[c]"
"In post","2022","Undeclared","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Undeclared","420","410","40420","36540"
"In post","2022","Undeclared","Finance","Unknown","60","50","38230","36420"
"In post","2022","Undeclared","Geography","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Geography","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Heterosexual / straight","40","40","[c]","[c]"
"In post","2022","Undeclared","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Undeclared","220","200","36850","33300"
"In post","2022","Undeclared","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Undeclared","170","160","35900","33300"
"In post","2022","Undeclared","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Undeclared","30","30","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","Unknown","50","50","52760","52190"
"In post","2022","Undeclared","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Knowledge and Information Management","Undeclared","120","110","35330","33010"
"In post","2022","Undeclared","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Legal","Heterosexual / straight","70","60","49400","48450"
"In post","2022","Undeclared","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Legal","Undeclared","350","330","47280","44780"
"In post","2022","Undeclared","Legal","Unknown","70","70","47370","44230"
"In post","2022","Undeclared","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Medicine","Undeclared","50","50","67940","73640"
"In post","2022","Undeclared","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Operational Delivery","Heterosexual / straight","1790","1660","28890","27570"
"In post","2022","Undeclared","Operational Delivery","LGBO","160","150","28230","27570"
"In post","2022","Undeclared","Operational Delivery","Undeclared","5760","5310","30110","27570"
"In post","2022","Undeclared","Operational Delivery","Unknown","2000","1720","28090","27570"
"In post","2022","Undeclared","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Operational Research","Unknown","40","40","[c]","[c]"
"In post","2022","Undeclared","Other","Heterosexual / straight","140","130","29480","27570"
"In post","2022","Undeclared","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other","Undeclared","900","860","30120","27080"
"In post","2022","Undeclared","Other","Unknown","180","160","29280","27570"
"In post","2022","Undeclared","Planning","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Policy","Heterosexual / straight","190","190","46360","41750"
"In post","2022","Undeclared","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Policy","Undeclared","920","890","48850","47470"
"In post","2022","Undeclared","Policy","Unknown","90","80","49030","48800"
"In post","2022","Undeclared","Project Delivery","Heterosexual / straight","80","80","41940","40840"
"In post","2022","Undeclared","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","Undeclared","520","500","45250","41310"
"In post","2022","Undeclared","Project Delivery","Unknown","100","90","41680","39080"
"In post","2022","Undeclared","Property","Heterosexual / straight","80","70","40110","35900"
"In post","2022","Undeclared","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Property","Undeclared","300","280","38730","34000"
"In post","2022","Undeclared","Property","Unknown","200","180","37150","33370"
"In post","2022","Undeclared","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Psychology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Science and Engineering","Heterosexual / straight","70","70","41060","40060"
"In post","2022","Undeclared","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Science and Engineering","Undeclared","560","530","40320","39990"
"In post","2022","Undeclared","Science and Engineering","Unknown","360","350","44290","43840"
"In post","2022","Undeclared","Security","Heterosexual / straight","40","40","[c]","[c]"
"In post","2022","Undeclared","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Security","Undeclared","380","370","35970","38310"
"In post","2022","Undeclared","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Statistics","Undeclared","40","40","[c]","[c]"
"In post","2022","Undeclared","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Tax","Heterosexual / straight","80","80","36900","33370"
"In post","2022","Undeclared","Tax","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Tax","Undeclared","540","500","42120","38020"
"In post","2022","Undeclared","Tax","Unknown","120","110","40660","35980"
"In post","2022","Undeclared","Unknown","Heterosexual / straight","100","90","44010","37120"
"In post","2022","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Undeclared","450","430","45900","40520"
"In post","2022","Undeclared","Unknown","Unknown","70","70","38350","33370"
"In post","2022","Undeclared","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Heterosexual / straight","50","50","41660","38330"
"In post","2022","Unknown","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Undeclared","120","120","45840","41530"
"In post","2022","Unknown","Commercial","Unknown","520","510","37430","34710"
"In post","2022","Unknown","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Undeclared","170","160","45420","40650"
"In post","2022","Unknown","Communications","Unknown","530","520","42860","38750"
"In post","2022","Unknown","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","Unknown","400","370","32360","27610"
"In post","2022","Unknown","Digital, Data and Technology","Heterosexual / straight","140","130","38350","35990"
"In post","2022","Unknown","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data and Technology","Undeclared","120","120","40440","36380"
"In post","2022","Unknown","Digital, Data and Technology","Unknown","2710","2670","42210","38450"
"In post","2022","Unknown","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Economics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Economics","Unknown","280","270","42360","35050"
"In post","2022","Unknown","Finance","Heterosexual / straight","80","80","39040","35980"
"In post","2022","Unknown","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","Undeclared","180","180","43390","40650"
"In post","2022","Unknown","Finance","Unknown","940","900","39360","36500"
"In post","2022","Unknown","Geography","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Geography","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Geography","Unknown","110","100","30450","29290"
"In post","2022","Unknown","Human Resources","Heterosexual / straight","50","50","39810","34390"
"In post","2022","Unknown","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Undeclared","80","80","34800","31350"
"In post","2022","Unknown","Human Resources","Unknown","680","660","37490","33080"
"In post","2022","Unknown","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Intelligence Analysis","Unknown","230","230","33590","30820"
"In post","2022","Unknown","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","International Trade","Undeclared","30","30","[c]","[c]"
"In post","2022","Unknown","International Trade","Unknown","370","370","44460","38930"
"In post","2022","Unknown","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Knowledge and Information Management","Unknown","180","170","36070","33040"
"In post","2022","Unknown","Legal","Heterosexual / straight","130","130","50130","48830"
"In post","2022","Unknown","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Undeclared","40","40","[c]","[c]"
"In post","2022","Unknown","Legal","Unknown","1560","1480","44930","40000"
"In post","2022","Unknown","Medicine","Heterosexual / straight","40","30","[c]","[c]"
"In post","2022","Unknown","Medicine","Undeclared","40","40","[c]","[c]"
"In post","2022","Unknown","Medicine","Unknown","320","270","46870","39030"
"In post","2022","Unknown","Operational Delivery","Heterosexual / straight","1730","1560","28500","26870"
"In post","2022","Unknown","Operational Delivery","LGBO","120","110","32030","27760"
"In post","2022","Unknown","Operational Delivery","Undeclared","970","890","35740","30700"
"In post","2022","Unknown","Operational Delivery","Unknown","31980","29830","27230","24880"
"In post","2022","Unknown","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Operational Research","Unknown","120","110","39410","37470"
"In post","2022","Unknown","Other","Heterosexual / straight","220","210","30560","27570"
"In post","2022","Unknown","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other","Undeclared","80","70","40080","35300"
"In post","2022","Unknown","Other","Unknown","3870","3780","34810","32350"
"In post","2022","Unknown","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","Unknown","30","30","[c]","[c]"
"In post","2022","Unknown","Policy","Heterosexual / straight","190","180","47180","42660"
"In post","2022","Unknown","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","Undeclared","350","340","46910","49530"
"In post","2022","Unknown","Policy","Unknown","3420","3340","45750","41950"
"In post","2022","Unknown","Project Delivery","Heterosexual / straight","120","110","44960","40520"
"In post","2022","Unknown","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Undeclared","50","50","47400","41980"
"In post","2022","Unknown","Project Delivery","Unknown","1340","1300","42410","40000"
"In post","2022","Unknown","Property","Heterosexual / straight","40","40","[c]","[c]"
"In post","2022","Unknown","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Unknown","780","760","34570","30680"
"In post","2022","Unknown","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Psychology","Unknown","150","140","32100","29060"
"In post","2022","Unknown","Science and Engineering","Heterosexual / straight","80","80","37740","37350"
"In post","2022","Unknown","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","Undeclared","90","80","42930","39650"
"In post","2022","Unknown","Science and Engineering","Unknown","740","720","35430","31600"
"In post","2022","Unknown","Security","Heterosexual / straight","70","70","31270","26670"
"In post","2022","Unknown","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Undeclared","30","30","[c]","[c]"
"In post","2022","Unknown","Security","Unknown","1020","1010","31840","27700"
"In post","2022","Unknown","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Social Research","Unknown","140","140","39680","38340"
"In post","2022","Unknown","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Statistics","Unknown","250","240","38760","36360"
"In post","2022","Unknown","Tax","Heterosexual / straight","120","110","38420","33430"
"In post","2022","Unknown","Tax","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Tax","Undeclared","70","60","40880","34890"
"In post","2022","Unknown","Tax","Unknown","4380","4200","29490","26820"
"In post","2022","Unknown","Unknown","Heterosexual / straight","90","90","48230","47490"
"In post","2022","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Undeclared","80","80","45470","40650"
"In post","2022","Unknown","Unknown","Unknown","9180","8960","40700","32000"
"In post","2022","Unknown","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Veterinarian","Unknown","30","30","[c]","[c]"
"In post","2022","White","Commercial","Heterosexual / straight","3820","3680","40510","37470"
"In post","2022","White","Commercial","LGBO","230","230","37670","34610"
"In post","2022","White","Commercial","Undeclared","310","290","39590","36810"
"In post","2022","White","Commercial","Unknown","250","230","38620","36650"
"In post","2022","White","Communications","Heterosexual / straight","2350","2260","42770","39460"
"In post","2022","White","Communications","LGBO","220","220","41020","38620"
"In post","2022","White","Communications","Undeclared","190","180","41150","37740"
"In post","2022","White","Communications","Unknown","140","140","42090","38620"
"In post","2022","White","Corporate Finance","Heterosexual / straight","50","40","[c]","[c]"
"In post","2022","White","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","White","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","White","Corporate Finance","Unknown","50","50","42490","38580"
"In post","2022","White","Counter Fraud","Heterosexual / straight","3460","3130","29260","27570"
"In post","2022","White","Counter Fraud","LGBO","190","180","29220","27570"
"In post","2022","White","Counter Fraud","Undeclared","360","320","28040","27570"
"In post","2022","White","Counter Fraud","Unknown","670","560","28270","27570"
"In post","2022","White","Digital, Data and Technology","Heterosexual / straight","10980","10650","42390","39000"
"In post","2022","White","Digital, Data and Technology","LGBO","740","730","40370","36500"
"In post","2022","White","Digital, Data and Technology","Undeclared","940","910","41190","38160"
"In post","2022","White","Digital, Data and Technology","Unknown","940","890","41420","38030"
"In post","2022","White","Economics","Heterosexual / straight","1070","1040","49880","51500"
"In post","2022","White","Economics","LGBO","120","120","44770","39910"
"In post","2022","White","Economics","Undeclared","90","90","46930","44410"
"In post","2022","White","Economics","Unknown","50","50","[c]","[c]"
"In post","2022","White","Finance","Heterosexual / straight","7500","7190","40630","36160"
"In post","2022","White","Finance","LGBO","340","340","41590","36780"
"In post","2022","White","Finance","Undeclared","620","590","40180","35360"
"In post","2022","White","Finance","Unknown","440","410","38800","35310"
"In post","2022","White","Geography","Heterosexual / straight","290","270","31770","33290"
"In post","2022","White","Geography","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","White","Geography","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","White","Geography","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Human Resources","Heterosexual / straight","6230","5880","39580","35310"
"In post","2022","White","Human Resources","LGBO","440","430","40290","35310"
"In post","2022","White","Human Resources","Undeclared","380","360","36690","33310"
"In post","2022","White","Human Resources","Unknown","280","260","35720","32590"
"In post","2022","White","Inspector of Education and Training","Heterosexual / straight","730","710","65990","70500"
"In post","2022","White","Inspector of Education and Training","LGBO","50","50","71020","75500"
"In post","2022","White","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","White","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Intelligence Analysis","Heterosexual / straight","2060","1970","33620","30820"
"In post","2022","White","Intelligence Analysis","LGBO","100","100","33980","30480"
"In post","2022","White","Intelligence Analysis","Undeclared","200","200","34410","30970"
"In post","2022","White","Intelligence Analysis","Unknown","90","80","35150","31530"
"In post","2022","White","Internal Audit","Heterosexual / straight","470","450","46540","43490"
"In post","2022","White","Internal Audit","LGBO","30","30","[c]","[c]"
"In post","2022","White","Internal Audit","Undeclared","50","50","[c]","[c]"
"In post","2022","White","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","International Trade","Heterosexual / straight","700","690","48940","51370"
"In post","2022","White","International Trade","LGBO","90","90","48180","49370"
"In post","2022","White","International Trade","Undeclared","50","40","[c]","[c]"
"In post","2022","White","International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Knowledge and Information Management","Heterosexual / straight","1390","1330","35600","32400"
"In post","2022","White","Knowledge and Information Management","LGBO","100","100","34270","31990"
"In post","2022","White","Knowledge and Information Management","Undeclared","160","160","34870","33280"
"In post","2022","White","Knowledge and Information Management","Unknown","130","130","37390","33240"
"In post","2022","White","Legal","Heterosexual / straight","6580","6140","49140","49860"
"In post","2022","White","Legal","LGBO","420","410","50110","51250"
"In post","2022","White","Legal","Undeclared","490","450","49600","47240"
"In post","2022","White","Legal","Unknown","1040","940","52110","55610"
"In post","2022","White","Medicine","Heterosexual / straight","1450","1290","52020","40060"
"In post","2022","White","Medicine","LGBO","60","50","59460","46440"
"In post","2022","White","Medicine","Undeclared","130","120","64130","47470"
"In post","2022","White","Medicine","Unknown","90","80","76010","68290"
"In post","2022","White","Operational Delivery","Heterosexual / straight","139050","127300","29060","27380"
"In post","2022","White","Operational Delivery","LGBO","9180","8850","28710","27470"
"In post","2022","White","Operational Delivery","Undeclared","12640","11220","28320","26910"
"In post","2022","White","Operational Delivery","Unknown","16960","14470","27740","27130"
"In post","2022","White","Operational Research","Heterosexual / straight","470","450","47020","47010"
"In post","2022","White","Operational Research","LGBO","70","60","39850","38020"
"In post","2022","White","Operational Research","Undeclared","40","30","[c]","[c]"
"In post","2022","White","Operational Research","Unknown","290","280","45630","47010"
"In post","2022","White","Other","Heterosexual / straight","18220","17220","29970","26670"
"In post","2022","White","Other","LGBO","900","880","30190","27570"
"In post","2022","White","Other","Undeclared","1540","1440","29860","26670"
"In post","2022","White","Other","Unknown","1250","1140","32390","27570"
"In post","2022","White","Planning","Heterosexual / straight","160","150","46700","42980"
"In post","2022","White","Planning","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","White","Planning","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","White","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Planning Inspectors","Heterosexual / straight","270","240","56200","58810"
"In post","2022","White","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","White","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","White","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Policy","Heterosexual / straight","18410","17800","48600","47470"
"In post","2022","White","Policy","LGBO","2030","2000","46960","42460"
"In post","2022","White","Policy","Undeclared","1580","1530","46970","42200"
"In post","2022","White","Policy","Unknown","640","610","50650","50130"
"In post","2022","White","Project Delivery","Heterosexual / straight","9690","9300","44130","40520"
"In post","2022","White","Project Delivery","LGBO","540","530","42900","40040"
"In post","2022","White","Project Delivery","Undeclared","710","670","43960","40520"
"In post","2022","White","Project Delivery","Unknown","860","810","41540","40000"
"In post","2022","White","Property","Heterosexual / straight","4760","4570","38510","33960"
"In post","2022","White","Property","LGBO","200","200","37990","33310"
"In post","2022","White","Property","Undeclared","350","330","39350","35970"
"In post","2022","White","Property","Unknown","250","240","36790","36400"
"In post","2022","White","Psychology","Heterosexual / straight","1020","980","36070","31180"
"In post","2022","White","Psychology","LGBO","70","60","31480","29060"
"In post","2022","White","Psychology","Undeclared","60","60","35690","31180"
"In post","2022","White","Psychology","Unknown","70","60","42940","43870"
"In post","2022","White","Science and Engineering","Heterosexual / straight","7400","7130","38930","37400"
"In post","2022","White","Science and Engineering","LGBO","420","400","35390","31770"
"In post","2022","White","Science and Engineering","Undeclared","820","770","38940","36290"
"In post","2022","White","Science and Engineering","Unknown","2210","2120","41550","38820"
"In post","2022","White","Security","Heterosexual / straight","5980","5840","31630","28080"
"In post","2022","White","Security","LGBO","270","260","33700","31990"
"In post","2022","White","Security","Undeclared","510","500","34990","38200"
"In post","2022","White","Security","Unknown","350","340","37540","38160"
"In post","2022","White","Social Research","Heterosexual / straight","840","800","43100","39100"
"In post","2022","White","Social Research","LGBO","110","100","40340","37610"
"In post","2022","White","Social Research","Undeclared","60","60","42880","38340"
"In post","2022","White","Social Research","Unknown","40","40","[c]","[c]"
"In post","2022","White","Statistics","Heterosexual / straight","1410","1350","45350","40910"
"In post","2022","White","Statistics","LGBO","160","160","40450","38250"
"In post","2022","White","Statistics","Undeclared","110","100","42000","38340"
"In post","2022","White","Statistics","Unknown","90","80","44590","39850"
"In post","2022","White","Tax","Heterosexual / straight","8980","8500","37520","33370"
"In post","2022","White","Tax","LGBO","770","750","34110","33080"
"In post","2022","White","Tax","Undeclared","630","590","38040","33370"
"In post","2022","White","Tax","Unknown","970","880","36950","33370"
"In post","2022","White","Unknown","Heterosexual / straight","15290","14760","43080","37300"
"In post","2022","White","Unknown","LGBO","1520","1500","39820","34550"
"In post","2022","White","Unknown","Undeclared","870","850","43830","39660"
"In post","2022","White","Unknown","Unknown","1860","1740","39590","34600"
"In post","2022","White","Veterinarian","Heterosexual / straight","250","240","43750","39330"
"In post","2022","White","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","White","Veterinarian","Undeclared","40","30","[c]","[c]"
"In post","2022","White","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Economics","LGBO","[c]","[c]","[c]","[c]"
