"Status","Year","Sexual_orientation","Region_ITL1","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","LGBO","Yorkshire and The Humber","No function","120","110","27430","26700"
"Leaver CS","2022","LGBO","Yorkshire and The Humber","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Yorkshire and The Humber","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Yorkshire and The Humber","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","No function","120","100","27310","27570"
"Leaver CS","2022","Undeclared","East Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","No function","120","100","32670","29870"
"Leaver CS","2022","Undeclared","East of England","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Analysis","50","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Communications","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Digital, Data & Technology","60","40","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Finance","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Legal","30","30","[c]","[c]"
"Leaver CS","2022","Undeclared","London","No function","590","430","39850","32330"
"Leaver CS","2022","Undeclared","London","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Unknown","180","120","38760","34630"
"Leaver CS","2022","Undeclared","North East (England)","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North East (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North East (England)","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North East (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North East (England)","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North East (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North East (England)","No function","80","70","29780","21840"
"Leaver CS","2022","Undeclared","North East (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North East (England)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North West (England)","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North West (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North West (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North West (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North West (England)","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North West (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North West (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North West (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North West (England)","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North West (England)","No function","180","150","28760","26120"
"Leaver CS","2022","Undeclared","North West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North West (England)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North West (England)","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North West (England)","Unknown","50","40","[c]","[c]"
"Leaver CS","2022","Undeclared","Northern Ireland","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Northern Ireland","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Overseas","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Overseas","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Overseas","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scotland","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scotland","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scotland","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scotland","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scotland","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scotland","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scotland","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scotland","No function","80","70","28740","26120"
"Leaver CS","2022","Undeclared","Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scotland","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scotland","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scotland","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","Undeclared","South East (England)","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South East (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South East (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South East (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South East (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South East (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South East (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South East (England)","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South East (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South East (England)","No function","200","180","32400","27570"
"Leaver CS","2022","Undeclared","South East (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South East (England)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South East (England)","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South East (England)","Unknown","100","80","28330","27370"
"Leaver CS","2022","Undeclared","South West (England)","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South West (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South West (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South West (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South West (England)","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South West (England)","Digital, Data & Technology","60","50","36040","35820"
"Leaver CS","2022","Undeclared","South West (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South West (England)","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South West (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South West (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South West (England)","No function","180","150","31070","27570"
"Leaver CS","2022","Undeclared","South West (England)","Project Delivery","70","60","39150","39600"
"Leaver CS","2022","Undeclared","South West (England)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South West (England)","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South West (England)","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","No function","100","60","22770","21590"
"Leaver CS","2022","Undeclared","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Wales","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Wales","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Wales","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Wales","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Wales","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Wales","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Wales","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Wales","No function","60","50","[c]","[c]"
"Leaver CS","2022","Undeclared","Wales","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Wales","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Wales","Unknown","50","40","[c]","[c]"
"Leaver CS","2022","Undeclared","West Midlands (England)","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","West Midlands (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","West Midlands (England)","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","West Midlands (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","West Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","West Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","West Midlands (England)","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","West Midlands (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","West Midlands (England)","No function","140","120","29290","26780"
"Leaver CS","2022","Undeclared","West Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","West Midlands (England)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","West Midlands (England)","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Yorkshire and The Humber","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Yorkshire and The Humber","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Yorkshire and The Humber","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Yorkshire and The Humber","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Yorkshire and The Humber","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Yorkshire and The Humber","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Yorkshire and The Humber","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Yorkshire and The Humber","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Yorkshire and The Humber","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Yorkshire and The Humber","No function","170","120","29590","26780"
"Leaver CS","2022","Undeclared","Yorkshire and The Humber","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Yorkshire and The Humber","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Yorkshire and The Humber","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Yorkshire and The Humber","Unknown","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","East Midlands (England)","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Midlands (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Midlands (England)","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Midlands (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Midlands (England)","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Midlands (England)","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Midlands (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Midlands (England)","No function","290","260","24380","20970"
"Leaver CS","2022","Unknown","East Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Midlands (England)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Midlands (England)","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Midlands (England)","Unknown","390","330","26750","26610"
"Leaver CS","2022","Unknown","East of England","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East of England","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East of England","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East of England","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East of England","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East of England","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East of England","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East of England","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East of England","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East of England","No function","340","310","32360","27570"
"Leaver CS","2022","Unknown","East of England","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East of England","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East of England","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East of England","Unknown","170","150","26310","26670"
"Leaver CS","2022","Unknown","London","Analysis","60","50","[c]","[c]"
"Leaver CS","2022","Unknown","London","Commercial","80","70","74370","68000"
"Leaver CS","2022","Unknown","London","Communications","80","80","45410","40600"
"Leaver CS","2022","Unknown","London","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","Digital, Data & Technology","90","90","45210","41860"
"Leaver CS","2022","Unknown","London","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","Legal","60","60","59090","56360"
"Leaver CS","2022","Unknown","London","No function","1440","1380","39200","31880"
"Leaver CS","2022","Unknown","London","Project Delivery","70","60","[c]","[c]"
"Leaver CS","2022","Unknown","London","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","Unknown","920","680","34740","31060"
"Leaver CS","2022","Unknown","North East (England)","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","No function","250","210","26830","21590"
"Leaver CS","2022","Unknown","North East (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","Unknown","880","710","25740","21470"
"Leaver CS","2022","Unknown","North West (England)","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Digital, Data & Technology","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","No function","610","520","26210","24250"
"Leaver CS","2022","Unknown","North West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Unknown","960","830","26220","22480"
"Leaver CS","2022","Unknown","Northern Ireland","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Unknown","120","100","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","No function","490","420","28370","26130"
"Leaver CS","2022","Unknown","Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Unknown","1290","1120","34080","28980"
"Leaver CS","2022","Unknown","South East (England)","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","No function","620","550","28540","24370"
"Leaver CS","2022","Unknown","South East (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","Security","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","Unknown","300","260","27270","24880"
"Leaver CS","2022","Unknown","South West (England)","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","Digital, Data & Technology","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","No function","470","420","28110","24250"
"Leaver CS","2022","Unknown","South West (England)","Project Delivery","100","90","35110","33330"
"Leaver CS","2022","Unknown","South West (England)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","Unknown","140","130","26720","26350"
"Leaver CS","2022","Unknown","Unknown","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","No function","290","250","24020","21840"
"Leaver CS","2022","Unknown","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","300","260","35640","32700"
"Leaver CS","2022","Unknown","Wales","Analysis","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","Digital, Data & Technology","50","50","33490","33020"
"Leaver CS","2022","Unknown","Wales","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","No function","270","240","24520","21260"
"Leaver CS","2022","Unknown","Wales","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","Unknown","380","320","28650","24030"
"Leaver CS","2022","Unknown","West Midlands (England)","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","Counter Fraud","[c]","[c]","[c]","[c]"
