"Status","Year","Age","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","40-49","North Eastern Scotland","Male","210","210","44480","36740"
"In post","2022","40-49","North Yorkshire","Female","590","540","35300","31990"
"In post","2022","40-49","North Yorkshire","Male","500","490","37420","34040"
"In post","2022","40-49","Northern Ireland","Female","520","470","30860","26820"
"In post","2022","40-49","Northern Ireland","Male","570","560","30560","26820"
"In post","2022","40-49","Northumberland, and Tyne and Wear","Female","3330","2920","30350","27570"
"In post","2022","40-49","Northumberland, and Tyne and Wear","Male","2460","2420","34450","30400"
"In post","2022","40-49","Outer London - East and North East","Female","470","430","31500","31060"
"In post","2022","40-49","Outer London - East and North East","Male","330","330","33500","31810"
"In post","2022","40-49","Outer London - South","Female","1540","1420","40430","35310"
"In post","2022","40-49","Outer London - South","Male","1200","1190","43710","37930"
"In post","2022","40-49","Outer London - West and North West","Female","1180","1070","35790","31060"
"In post","2022","40-49","Outer London - West and North West","Male","900","880","36050","31460"
"In post","2022","40-49","Overseas","Female","510","500","52880","54470"
"In post","2022","40-49","Overseas","Male","650","650","52330","53750"
"In post","2022","40-49","Shropshire and Staffordshire","Female","1190","1090","32450","27570"
"In post","2022","40-49","Shropshire and Staffordshire","Male","780","770","34360","31420"
"In post","2022","40-49","South Yorkshire","Female","1450","1260","33800","29360"
"In post","2022","40-49","South Yorkshire","Male","1100","1080","36130","31650"
"In post","2022","40-49","Southern Scotland","Female","800","710","31370","27570"
"In post","2022","40-49","Southern Scotland","Male","550","540","33820","30040"
"In post","2022","40-49","Surrey, East and West Sussex","Female","1200","1070","33870","28430"
"In post","2022","40-49","Surrey, East and West Sussex","Male","770","760","34570","30730"
"In post","2022","40-49","Tees Valley and Durham","Female","1410","1260","30070","27570"
"In post","2022","40-49","Tees Valley and Durham","Male","820","810","30970","27570"
"In post","2022","40-49","Unknown","Female","210","200","35820","31060"
"In post","2022","40-49","Unknown","Male","450","440","40760","35380"
"In post","2022","40-49","West Central Scotland","Female","2340","2140","34280","27940"
"In post","2022","40-49","West Central Scotland","Male","1910","1890","35060","31540"
"In post","2022","40-49","West Midlands","Female","2900","2590","33130","27570"
"In post","2022","40-49","West Midlands","Male","1810","1780","35580","30450"
"In post","2022","40-49","West Wales and The Valleys","Female","2650","2360","29860","27130"
"In post","2022","40-49","West Wales and The Valleys","Male","1670","1640","32370","27570"
"In post","2022","40-49","West Yorkshire","Female","2480","2210","34640","30450"
"In post","2022","40-49","West Yorkshire","Male","1930","1900","36100","31990"
"In post","2022","50-59","Bedfordshire and Hertfordshire","Female","820","750","34320","29290"
"In post","2022","50-59","Bedfordshire and Hertfordshire","Male","620","600","35910","32450"
"In post","2022","50-59","Berkshire, Buckinghamshire and Oxfordshire","Female","1440","1350","33110","29290"
"In post","2022","50-59","Berkshire, Buckinghamshire and Oxfordshire","Male","1380","1360","38560","35540"
"In post","2022","50-59","Cheshire","Female","730","660","31310","27570"
"In post","2022","50-59","Cheshire","Male","590","570","36100","33520"
"In post","2022","50-59","Cornwall and Isles of Scilly","Female","380","340","27900","27570"
"In post","2022","50-59","Cornwall and Isles of Scilly","Male","310","300","28910","26700"
"In post","2022","50-59","Cumbria","Female","390","350","28380","26030"
"In post","2022","50-59","Cumbria","Male","350","340","32470","27570"
"In post","2022","50-59","Derbyshire and Nottinghamshire","Female","2360","2140","32730","27570"
"In post","2022","50-59","Derbyshire and Nottinghamshire","Male","1710","1660","35540","31650"
"In post","2022","50-59","Devon","Female","1390","1240","31130","27570"
"In post","2022","50-59","Devon","Male","1560","1510","36160","32730"
"In post","2022","50-59","Dorset and Somerset","Female","940","840","30060","27570"
"In post","2022","50-59","Dorset and Somerset","Male","990","970","32990","30560"
"In post","2022","50-59","East Anglia","Female","2100","1920","29890","27570"
"In post","2022","50-59","East Anglia","Male","2070","2030","34060","31650"
"In post","2022","50-59","East Wales","Female","2910","2670","33930","28200"
"In post","2022","50-59","East Wales","Male","2370","2320","38160","33080"
"In post","2022","50-59","East Yorkshire and Northern Lincolnshire","Female","870","770","28320","27430"
"In post","2022","50-59","East Yorkshire and Northern Lincolnshire","Male","870","840","31120","27570"
"In post","2022","50-59","Eastern Scotland","Female","2960","2750","37100","30450"
"In post","2022","50-59","Eastern Scotland","Male","2780","2710","38620","35000"
"In post","2022","50-59","Essex","Female","1040","940","31830","29290"
"In post","2022","50-59","Essex","Male","770","740","34580","31030"
"In post","2022","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","Female","3450","3220","36440","33280"
"In post","2022","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","Male","4450","4380","43530","40580"
"In post","2022","50-59","Greater Manchester","Female","3310","3030","31560","27570"
"In post","2022","50-59","Greater Manchester","Male","2460","2400","35350","31650"
"In post","2022","50-59","Hampshire and Isle of Wight","Female","2560","2310","31550","27570"
"In post","2022","50-59","Hampshire and Isle of Wight","Male","2540","2430","36160","33000"
"In post","2022","50-59","Herefordshire, Worcestershire and Warwickshire","Female","770","700","28720","26880"
"In post","2022","50-59","Herefordshire, Worcestershire and Warwickshire","Male","640","630","31840","30730"
"In post","2022","50-59","Highlands and Islands","Female","350","320","29520","27570"
"In post","2022","50-59","Highlands and Islands","Male","350","340","32250","30040"
"In post","2022","50-59","Inner London - East","Female","2760","2620","40800","34260"
"In post","2022","50-59","Inner London - East","Male","2320","2280","46670","40910"
"In post","2022","50-59","Inner London - West","Female","5770","5540","49120","43110"
"In post","2022","50-59","Inner London - West","Male","5720","5660","53760","51710"
"In post","2022","50-59","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Kent","Female","1370","1260","30000","28530"
"In post","2022","50-59","Kent","Male","1420","1370","32710","30890"
"In post","2022","50-59","Lancashire","Female","3120","2790","29740","27570"
"In post","2022","50-59","Lancashire","Male","2000","1920","32810","27570"
"In post","2022","50-59","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Leicestershire, Rutland and Northamptonshire","Female","1100","980","28110","27130"
"In post","2022","50-59","Leicestershire, Rutland and Northamptonshire","Male","780","760","32070","28310"
"In post","2022","50-59","Lincolnshire","Female","560","510","28030","26670"
"In post","2022","50-59","Lincolnshire","Male","560","540","32020","30750"
"In post","2022","50-59","Merseyside","Female","3680","3300","30020","27130"
"In post","2022","50-59","Merseyside","Male","2210","2140","33280","27570"
"In post","2022","50-59","North Eastern Scotland","Female","250","230","33180","27570"
"In post","2022","50-59","North Eastern Scotland","Male","350","340","43840","36130"
"In post","2022","50-59","North Yorkshire","Female","800","740","33820","28200"
"In post","2022","50-59","North Yorkshire","Male","770","760","33750","30810"
"In post","2022","50-59","Northern Ireland","Female","560","520","32020","28920"
"In post","2022","50-59","Northern Ireland","Male","690","680","29530","25630"
"In post","2022","50-59","Northumberland, and Tyne and Wear","Female","4000","3430","29220","26590"
"In post","2022","50-59","Northumberland, and Tyne and Wear","Male","2520","2410","33340","27570"
"In post","2022","50-59","Outer London - East and North East","Female","730","670","31460","31060"
"In post","2022","50-59","Outer London - East and North East","Male","470","470","33680","31880"
"In post","2022","50-59","Outer London - South","Female","2230","2090","37860","33440"
"In post","2022","50-59","Outer London - South","Male","1600","1580","42740","37930"
"In post","2022","50-59","Outer London - West and North West","Female","1300","1190","34160","31060"
"In post","2022","50-59","Outer London - West and North West","Male","1250","1210","35930","31520"
"In post","2022","50-59","Overseas","Female","330","320","51960","49880"
"In post","2022","50-59","Overseas","Male","640","640","52590","52490"
"In post","2022","50-59","Shropshire and Staffordshire","Female","1590","1450","31470","27570"
"In post","2022","50-59","Shropshire and Staffordshire","Male","1380","1340","34300","31650"
"In post","2022","50-59","South Yorkshire","Female","1780","1580","31670","27570"
"In post","2022","50-59","South Yorkshire","Male","1230","1190","35930","31990"
"In post","2022","50-59","Southern Scotland","Female","1170","1020","29560","26820"
"In post","2022","50-59","Southern Scotland","Male","750","720","33180","27570"
"In post","2022","50-59","Surrey, East and West Sussex","Female","1520","1380","31310","27570"
"In post","2022","50-59","Surrey, East and West Sussex","Male","1270","1220","34140","30720"
"In post","2022","50-59","Tees Valley and Durham","Female","1850","1640","29260","27570"
"In post","2022","50-59","Tees Valley and Durham","Male","1270","1220","32280","31650"
"In post","2022","50-59","Unknown","Female","230","210","32810","30330"
"In post","2022","50-59","Unknown","Male","640","630","41760","36970"
"In post","2022","50-59","West Central Scotland","Female","3230","2890","31480","27570"
"In post","2022","50-59","West Central Scotland","Male","2750","2660","34810","32170"
"In post","2022","50-59","West Midlands","Female","3260","2920","31000","27570"
"In post","2022","50-59","West Midlands","Male","2060","2000","35150","29360"
"In post","2022","50-59","West Wales and The Valleys","Female","2880","2590","29560","27130"
"In post","2022","50-59","West Wales and The Valleys","Male","1770","1710","34300","27570"
"In post","2022","50-59","West Yorkshire","Female","2910","2640","33530","27570"
"In post","2022","50-59","West Yorkshire","Male","2110","2040","37250","33170"
"In post","2022","60-64","Bedfordshire and Hertfordshire","Female","250","220","31660","29290"
"In post","2022","60-64","Bedfordshire and Hertfordshire","Male","190","170","34710","30940"
"In post","2022","60-64","Berkshire, Buckinghamshire and Oxfordshire","Female","420","360","31920","28550"
"In post","2022","60-64","Berkshire, Buckinghamshire and Oxfordshire","Male","460","420","35070","32080"
"In post","2022","60-64","Cheshire","Female","170","140","27360","25030"
"In post","2022","60-64","Cheshire","Male","170","140","33540","31650"
"In post","2022","60-64","Cornwall and Isles of Scilly","Female","100","80","26310","27570"
"In post","2022","60-64","Cornwall and Isles of Scilly","Male","130","120","28300","26670"
"In post","2022","60-64","Cumbria","Female","110","90","25970","21300"
"In post","2022","60-64","Cumbria","Male","100","90","32230","27380"
"In post","2022","60-64","Derbyshire and Nottinghamshire","Female","590","460","28270","26820"
"In post","2022","60-64","Derbyshire and Nottinghamshire","Male","450","380","33640","27930"
"In post","2022","60-64","Devon","Female","410","310","27560","25000"
"In post","2022","60-64","Devon","Male","440","390","32230","28080"
"In post","2022","60-64","Dorset and Somerset","Female","270","220","28660","27570"
"In post","2022","60-64","Dorset and Somerset","Male","350","300","31350","29200"
"In post","2022","60-64","East Anglia","Female","560","470","27040","25700"
"In post","2022","60-64","East Anglia","Male","680","590","31770","28800"
"In post","2022","60-64","East Wales","Female","780","610","29750","26120"
"In post","2022","60-64","East Wales","Male","670","570","35040","29670"
"In post","2022","60-64","East Yorkshire and Northern Lincolnshire","Female","200","150","26490","27130"
"In post","2022","60-64","East Yorkshire and Northern Lincolnshire","Male","270","220","30440","27570"
"In post","2022","60-64","Eastern Scotland","Female","740","600","31440","27570"
"In post","2022","60-64","Eastern Scotland","Male","780","650","37210","35000"
"In post","2022","60-64","Essex","Female","300","240","29890","28570"
"In post","2022","60-64","Essex","Male","220","180","31700","29290"
"In post","2022","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","Female","830","700","32540","28200"
"In post","2022","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","Male","1310","1170","41530","39480"
"In post","2022","60-64","Greater Manchester","Female","870","680","28170","26820"
"In post","2022","60-64","Greater Manchester","Male","620","520","31850","27570"
"In post","2022","60-64","Hampshire and Isle of Wight","Female","780","630","27260","23880"
"In post","2022","60-64","Hampshire and Isle of Wight","Male","970","860","34220","31650"
"In post","2022","60-64","Herefordshire, Worcestershire and Warwickshire","Female","210","170","27770","25810"
"In post","2022","60-64","Herefordshire, Worcestershire and Warwickshire","Male","170","150","30030","27170"
"In post","2022","60-64","Highlands and Islands","Female","110","90","28180","27570"
"In post","2022","60-64","Highlands and Islands","Male","140","120","29180","27360"
"In post","2022","60-64","Inner London - East","Female","680","600","38080","31880"
"In post","2022","60-64","Inner London - East","Male","680","610","43910","38870"
"In post","2022","60-64","Inner London - West","Female","1240","1130","42790","36530"
"In post","2022","60-64","Inner London - West","Male","1320","1240","50670","44520"
"In post","2022","60-64","Kent","Female","390","320","28490","26850"
"In post","2022","60-64","Kent","Male","390","310","31820","29010"
"In post","2022","60-64","Lancashire","Female","810","620","26870","25210"
"In post","2022","60-64","Lancashire","Male","550","450","31600","27570"
"In post","2022","60-64","Leicestershire, Rutland and Northamptonshire","Female","310","250","25740","23960"
"In post","2022","60-64","Leicestershire, Rutland and Northamptonshire","Male","230","200","29320","27570"
"In post","2022","60-64","Lincolnshire","Female","170","150","25680","21960"
"In post","2022","60-64","Lincolnshire","Male","210","190","29480","27570"
"In post","2022","60-64","Merseyside","Female","1190","910","26940","24800"
"In post","2022","60-64","Merseyside","Male","670","560","30190","27380"
"In post","2022","60-64","North Eastern Scotland","Female","80","60","28590","26840"
"In post","2022","60-64","North Eastern Scotland","Male","80","70","41710","36130"
"In post","2022","60-64","North Yorkshire","Female","190","160","29950","26410"
"In post","2022","60-64","North Yorkshire","Male","270","250","30020","26880"
"In post","2022","60-64","Northern Ireland","Female","110","90","27410","25100"
"In post","2022","60-64","Northern Ireland","Male","160","140","29260","25630"
"In post","2022","60-64","Northumberland, and Tyne and Wear","Female","1460","1060","26020","22080"
"In post","2022","60-64","Northumberland, and Tyne and Wear","Male","770","630","29720","26820"
"In post","2022","60-64","Outer London - East and North East","Female","230","180","29430","30330"
"In post","2022","60-64","Outer London - East and North East","Male","140","120","33130","31060"
"In post","2022","60-64","Outer London - South","Female","610","530","34120","30600"
"In post","2022","60-64","Outer London - South","Male","430","390","40510","37290"
"In post","2022","60-64","Outer London - West and North West","Female","450","380","32640","30500"
"In post","2022","60-64","Outer London - West and North West","Male","410","350","34500","30830"
"In post","2022","60-64","Overseas","Female","50","50","[c]","[c]"
"In post","2022","60-64","Overseas","Male","130","130","54110","52350"
"In post","2022","60-64","Shropshire and Staffordshire","Female","430","330","28050","26740"
"In post","2022","60-64","Shropshire and Staffordshire","Male","470","410","32240","28200"
"In post","2022","60-64","South Yorkshire","Female","460","340","27870","26120"
"In post","2022","60-64","South Yorkshire","Male","290","230","31140","27750"
"In post","2022","60-64","Southern Scotland","Female","400","300","27740","26270"
"In post","2022","60-64","Southern Scotland","Male","270","220","30390","27570"
"In post","2022","60-64","Surrey, East and West Sussex","Female","500","400","28370","27570"
"In post","2022","60-64","Surrey, East and West Sussex","Male","420","350","32360","28920"
"In post","2022","60-64","Tees Valley and Durham","Female","510","390","26350","23960"
"In post","2022","60-64","Tees Valley and Durham","Male","390","290","29860","28200"
"In post","2022","60-64","Unknown","Female","70","50","32850","29200"
"In post","2022","60-64","Unknown","Male","160","160","39480","36080"
"In post","2022","60-64","West Central Scotland","Female","890","670","28320","25650"
"In post","2022","60-64","West Central Scotland","Male","770","630","32460","27570"
"In post","2022","60-64","West Midlands","Female","960","750","28950","27570"
"In post","2022","60-64","West Midlands","Male","580","510","32600","27570"
"In post","2022","60-64","West Wales and The Valleys","Female","1020","750","26520","21840"
"In post","2022","60-64","West Wales and The Valleys","Male","550","450","33660","27570"
"In post","2022","60-64","West Yorkshire","Female","750","570","29600","27570"
"In post","2022","60-64","West Yorkshire","Male","510","410","33010","28920"
"In post","2022","65+","Bedfordshire and Hertfordshire","Female","70","60","30860","28480"
"In post","2022","65+","Bedfordshire and Hertfordshire","Male","70","60","36450","31020"
"In post","2022","65+","Berkshire, Buckinghamshire and Oxfordshire","Female","190","150","29670","26520"
"In post","2022","65+","Berkshire, Buckinghamshire and Oxfordshire","Male","190","160","36300","33300"
"In post","2022","65+","Cheshire","Female","50","40","27560","25040"
"In post","2022","65+","Cheshire","Male","40","30","[c]","[c]"
"In post","2022","65+","Cornwall and Isles of Scilly","Female","40","30","[c]","[c]"
"In post","2022","65+","Cornwall and Isles of Scilly","Male","40","30","[c]","[c]"
"In post","2022","65+","Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Cumbria","Male","30","20","[c]","[c]"
"In post","2022","65+","Derbyshire and Nottinghamshire","Female","120","80","29130","26450"
"In post","2022","65+","Derbyshire and Nottinghamshire","Male","130","100","33370","28920"
"In post","2022","65+","Devon","Female","110","80","26450","25470"
"In post","2022","65+","Devon","Male","190","150","30730","26820"
"In post","2022","65+","Dorset and Somerset","Female","80","50","26830","26590"
"In post","2022","65+","Dorset and Somerset","Male","140","120","29150","27570"
"In post","2022","65+","East Anglia","Female","170","130","25510","21960"
"In post","2022","65+","East Anglia","Male","240","190","31330","27570"
"In post","2022","65+","East Wales","Female","240","170","29780","24630"
"In post","2022","65+","East Wales","Male","250","190","36540","29430"
"In post","2022","65+","East Yorkshire and Northern Lincolnshire","Female","40","30","[c]","[c]"
"In post","2022","65+","East Yorkshire and Northern Lincolnshire","Male","60","50","29480","27570"
"In post","2022","65+","Eastern Scotland","Female","170","130","30290","26900"
"In post","2022","65+","Eastern Scotland","Male","270","220","34570","30040"
"In post","2022","65+","Essex","Female","100","80","27540","25740"
"In post","2022","65+","Essex","Male","90","60","30790","29290"
"In post","2022","65+","Gloucestershire, Wiltshire and Bath/Bristol area","Female","240","180","29830","27130"
"In post","2022","65+","Gloucestershire, Wiltshire and Bath/Bristol area","Male","460","370","37370","33720"
"In post","2022","65+","Greater Manchester","Female","190","140","27210","26120"
"In post","2022","65+","Greater Manchester","Male","180","140","32220","28000"
"In post","2022","65+","Hampshire and Isle of Wight","Female","280","200","26120","22080"
"In post","2022","65+","Hampshire and Isle of Wight","Male","460","360","31510","27570"
"In post","2022","65+","Herefordshire, Worcestershire and Warwickshire","Female","60","50","27650","25340"
"In post","2022","65+","Herefordshire, Worcestershire and Warwickshire","Male","80","60","27350","26670"
"In post","2022","65+","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Highlands and Islands","Male","30","30","[c]","[c]"
"In post","2022","65+","Inner London - East","Female","250","200","36450","30730"
"In post","2022","65+","Inner London - East","Male","300","240","41460","35900"
"In post","2022","65+","Inner London - West","Female","440","380","38380","31020"
"In post","2022","65+","Inner London - West","Male","470","420","47080","41010"
"In post","2022","65+","Kent","Female","100","70","28200","26780"
"In post","2022","65+","Kent","Male","130","100","29880","27370"
"In post","2022","65+","Lancashire","Female","190","130","26130","22080"
"In post","2022","65+","Lancashire","Male","160","120","29230","26760"
"In post","2022","65+","Leicestershire, Rutland and Northamptonshire","Female","70","50","26130","22270"
"In post","2022","65+","Leicestershire, Rutland and Northamptonshire","Male","60","50","25750","25560"
"In post","2022","65+","Lincolnshire","Female","50","40","[c]","[c]"
"In post","2022","65+","Lincolnshire","Male","70","60","29470","27570"
"In post","2022","65+","Merseyside","Female","300","220","24640","21760"
"In post","2022","65+","Merseyside","Male","230","170","29240","26780"
"In post","2022","65+","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","North Yorkshire","Female","50","40","27470","23850"
"In post","2022","65+","North Yorkshire","Male","90","70","29120","25460"
"In post","2022","65+","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Northern Ireland","Male","70","60","26730","21680"
"In post","2022","65+","Northumberland, and Tyne and Wear","Female","290","210","24160","22080"
"In post","2022","65+","Northumberland, and Tyne and Wear","Male","200","150","27330","22080"
"In post","2022","65+","Outer London - East and North East","Female","80","60","27800","25750"
"In post","2022","65+","Outer London - East and North East","Male","60","50","32940","30780"
"In post","2022","65+","Outer London - South","Female","210","170","30390","26670"
"In post","2022","65+","Outer London - South","Male","180","150","35520","31060"
"In post","2022","65+","Outer London - West and North West","Female","190","140","30970","27010"
"In post","2022","65+","Outer London - West and North West","Male","230","180","33550","30500"
"In post","2022","65+","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Shropshire and Staffordshire","Female","100","70","26690","23960"
"In post","2022","65+","Shropshire and Staffordshire","Male","160","130","32520","27570"
"In post","2022","65+","South Yorkshire","Female","110","70","25600","22170"
"In post","2022","65+","South Yorkshire","Male","100","80","29750","27380"
"In post","2022","65+","Southern Scotland","Female","90","60","25510","23230"
"In post","2022","65+","Southern Scotland","Male","80","60","28230","26780"
"In post","2022","65+","Surrey, East and West Sussex","Female","180","130","27950","27060"
"In post","2022","65+","Surrey, East and West Sussex","Male","200","150","30490","27570"
"In post","2022","65+","Tees Valley and Durham","Female","110","70","25710","22080"
"In post","2022","65+","Tees Valley and Durham","Male","110","80","26570","22870"
"In post","2022","65+","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Male","40","30","[c]","[c]"
"In post","2022","65+","West Central Scotland","Female","200","140","25460","22080"
"In post","2022","65+","West Central Scotland","Male","220","160","31150","27230"
"In post","2022","65+","West Midlands","Female","210","150","28020","26120"
"In post","2022","65+","West Midlands","Male","190","140","30290","27570"
"In post","2022","65+","West Wales and The Valleys","Female","290","190","25820","21840"
"In post","2022","65+","West Wales and The Valleys","Male","180","140","30990","26750"
"In post","2022","65+","West Yorkshire","Female","140","100","27770","27320"
"In post","2022","65+","West Yorkshire","Male","140","110","32810","27570"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Essex","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Essex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Essex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Inner London - East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Inner London - East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Kent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Kent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Northumberland and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Northumberland and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South Yorkshire","Female","[c]","[c]","[c]","[c]"
