"Status","Year","Region_ITL3","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","50","50","55340","49700"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","40","40","[c]","[c]"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","280","240","27570","27570"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Food Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","HM Treasury","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","230","200","28290","25590"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","11870","11450","38900","36820"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","780","710","30550","28200"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","400","390","36910","36410"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","UK Export Finance","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Welsh Government","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Bedford","Department for Business, Energy and Industrial Strategy","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Bedford","Department for Environment, Food and Rural Affairs","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Bedford","Department for Levelling Up, Housing and Communities","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Bedford","Department for Transport","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Bedford","Department for Work and Pensions","Bedfordshire and Hertfordshire","230","210","31910","27570"
"In post","2022","Bedford","Department of Health and Social Care","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Bedford","Food Standards Agency","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Bedford","Home Office","Bedfordshire and Hertfordshire","120","110","29180","26120"
"In post","2022","Bedford","Ministry of Defence","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Bedford","Ministry of Justice","Bedfordshire and Hertfordshire","430","410","29690","28140"
"In post","2022","Bedford","National Crime Agency","Bedfordshire and Hertfordshire","30","30","[c]","[c]"
"In post","2022","Bedford","Office for Standards in Education, Children's Services and Skills","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Belfast","Cabinet Office","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Belfast","Competition and Markets Authority","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Belfast","Department for Business, Energy and Industrial Strategy","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Belfast","Department for Digital, Culture, Media and Sport","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Belfast","Department for Environment, Food and Rural Affairs","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Belfast","Department for International Trade","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Belfast","Department for Levelling Up, Housing and Communities","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Belfast","Department for Work and Pensions","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Belfast","Department of Health and Social Care","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Belfast","Food Standards Agency","Northern Ireland","40","40","[c]","[c]"
"In post","2022","Belfast","HM Revenue and Customs","Northern Ireland","2360","2220","30580","26820"
"In post","2022","Belfast","Home Office","Northern Ireland","420","390","25420","24880"
"In post","2022","Belfast","Ministry of Defence","Northern Ireland","50","50","22520","20560"
"In post","2022","Belfast","National Crime Agency","Northern Ireland","120","120","40080","36740"
"In post","2022","Belfast","Northern Ireland Office","Northern Ireland","90","90","41380","36720"
"In post","2022","Berkshire","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","130","120","42610","39750"
"In post","2022","Berkshire","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","40","40","[c]","[c]"
"In post","2022","Berkshire","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","50","40","[c]","[c]"
"In post","2022","Berkshire","Department for Education","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","350","330","35280","31130"
"In post","2022","Berkshire","Department for International Trade","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire","Department for Levelling Up, Housing and Communities","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire","Department for Transport","Berkshire, Buckinghamshire and Oxfordshire","40","40","[c]","[c]"
"In post","2022","Berkshire","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","450","410","29660","29290"
"In post","2022","Berkshire","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire","Food Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","300","270","36470","33440"
"In post","2022","Berkshire","HM Treasury","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire","Home Office","Berkshire, Buckinghamshire and Oxfordshire","50","40","[c]","[c]"
"In post","2022","Berkshire","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","1000","980","34800","33300"
"In post","2022","Berkshire","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","360","350","28920","25120"
"In post","2022","Berkshire","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","120","110","40700","39820"
"In post","2022","Berkshire","Office for Standards in Education, Children's Services and Skills","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Bexley and Greenwich","Attorney General's Departments","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Bexley and Greenwich","Department for Education","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Bexley and Greenwich","Department for Environment, Food and Rural Affairs","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Bexley and Greenwich","Department for Transport","Outer London - East and North East","60","60","32870","30830"
"In post","2022","Bexley and Greenwich","Department for Work and Pensions","Outer London - East and North East","360","330","31170","31060"
"In post","2022","Bexley and Greenwich","Department of Health and Social Care","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Bexley and Greenwich","Food Standards Agency","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Bexley and Greenwich","HM Revenue and Customs","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Bexley and Greenwich","Home Office","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Bexley and Greenwich","Ministry of Defence","Outer London - East and North East","120","110","33620","33950"
"In post","2022","Bexley and Greenwich","Ministry of Justice","Outer London - East and North East","1210","1170","32010","31790"
"In post","2022","Bexley and Greenwich","Office for Standards in Education, Children's Services and Skills","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Birmingham","Attorney General's Departments","West Midlands","500","470","40340","38000"
"In post","2022","Birmingham","Cabinet Office","West Midlands","210","200","48400","38310"
"In post","2022","Birmingham","Department for Business, Energy and Industrial Strategy","West Midlands","720","690","34940","30950"
"In post","2022","Birmingham","Department for Digital, Culture, Media and Sport","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Birmingham","Department for Education","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Birmingham","Department for Environment, Food and Rural Affairs","West Midlands","80","80","40030","36320"
"In post","2022","Birmingham","Department for International Trade","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Birmingham","Department for Levelling Up, Housing and Communities","West Midlands","120","120","39910","36340"
"In post","2022","Birmingham","Department for Transport","West Midlands","360","350","30530","26700"
"In post","2022","Birmingham","Department for Work and Pensions","West Midlands","2330","2090","27530","27570"
"In post","2022","Birmingham","Department of Health and Social Care","West Midlands","350","320","41190","35570"
"In post","2022","Birmingham","Food Standards Agency","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Birmingham","HM Revenue and Customs","West Midlands","3870","3670","32670","33080"
"In post","2022","Birmingham","HM Treasury","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Birmingham","Home Office","West Midlands","150","140","29830","25310"
"In post","2022","Birmingham","Ministry of Defence","West Midlands","90","90","26100","21380"
"In post","2022","Birmingham","Ministry of Justice","West Midlands","3480","3250","27130","24090"
"In post","2022","Birmingham","National Crime Agency","West Midlands","430","420","38140","36630"
"In post","2022","Birmingham","Office for Standards in Education, Children's Services and Skills","West Midlands","60","60","39220","32010"
"In post","2022","Birmingham","Office of Gas and Electricity Markets","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Birmingham","Office of Qualifications and Examinations Regulation","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Birmingham","Office of Rail and Road","West Midlands","30","30","[c]","[c]"
"In post","2022","Birmingham","UK Export Finance","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Birmingham","Water Services Regulation Authority","West Midlands","180","170","49710","43270"
"In post","2022","Birmingham","Welsh Government","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Blackburn with Darwen","Attorney General's Departments","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Blackburn with Darwen","Department for Education","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Blackburn with Darwen","Department for Environment, Food and Rural Affairs","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Blackburn with Darwen","Department for Transport","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Blackburn with Darwen","Department for Work and Pensions","Lancashire","320","280","26680","27570"
"In post","2022","Blackburn with Darwen","Ministry of Defence","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Blackburn with Darwen","Ministry of Justice","Lancashire","130","120","27920","24800"
"In post","2022","Blackburn with Darwen","Office for Standards in Education, Children's Services and Skills","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Blackburn with Darwen","Welsh Government","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Blackpool","Cabinet Office","Lancashire","40","40","[c]","[c]"
"In post","2022","Blackpool","Department for Business, Energy and Industrial Strategy","Lancashire","40","40","[c]","[c]"
"In post","2022","Blackpool","Department for Transport","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Blackpool","Department for Work and Pensions","Lancashire","5300","4880","29690","27570"
"In post","2022","Blackpool","Department of Health and Social Care","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Blackpool","HM Treasury","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Blackpool","Ministry of Defence","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Blackpool","Ministry of Justice","Lancashire","150","140","28900","25120"
"In post","2022","Blackpool","Office for Standards in Education, Children's Services and Skills","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Department for Business, Energy and Industrial Strategy","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Department for Education","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Department for Environment, Food and Rural Affairs","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Department for Levelling Up, Housing and Communities","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Department for Transport","Dorset and Somerset","30","30","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Department for Work and Pensions","Dorset and Somerset","280","240","27580","27570"
"In post","2022","Bournemouth, Christchurch and Poole","Department of Health and Social Care","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Food Standards Agency","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","HM Revenue and Customs","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Home Office","Dorset and Somerset","80","70","28300","27260"
"In post","2022","Bournemouth, Christchurch and Poole","Ministry of Defence","Dorset and Somerset","100","100","24480","21170"
"In post","2022","Bournemouth, Christchurch and Poole","Ministry of Justice","Dorset and Somerset","270","240","28350","24800"
"In post","2022","Bournemouth, Christchurch and Poole","Office for Standards in Education, Children's Services and Skills","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","UK Statistics Authority","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Attorney General's Departments","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Cabinet Office","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Department for Education","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Department for Environment, Food and Rural Affairs","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Department for Levelling Up, Housing and Communities","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Department for Transport","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Department for Work and Pensions","West Yorkshire","940","820","25470","27570"
"In post","2022","Bradford","Department of Health and Social Care","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Food Standards Agency","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","HM Revenue and Customs","West Yorkshire","1350","1190","25550","21260"
"In post","2022","Bradford","Home Office","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Ministry of Justice","West Yorkshire","410","380","26990","24800"
"In post","2022","Bradford","Office for Standards in Education, Children's Services and Skills","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","UK Export Finance","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Breckland and South Norfolk","Department for Business, Energy and Industrial Strategy","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Breckland and South Norfolk","Department for Education","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Breckland and South Norfolk","Department for Environment, Food and Rural Affairs","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Breckland and South Norfolk","Department for Levelling Up, Housing and Communities","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Breckland and South Norfolk","Department for Transport","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Breckland and South Norfolk","Department for Work and Pensions","East Anglia","60","50","27880","27570"
"In post","2022","Breckland and South Norfolk","Department of Health and Social Care","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Breckland and South Norfolk","Food Standards Agency","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Breckland and South Norfolk","Home Office","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Breckland and South Norfolk","Ministry of Defence","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Breckland and South Norfolk","Ministry of Justice","East Anglia","400","380","28430","25830"
"In post","2022","Breckland and South Norfolk","Office for Standards in Education, Children's Services and Skills","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Breckland and South Norfolk","UK Export Finance","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Brent","Cabinet Office","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Brent","Department for Education","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Brent","Department for Work and Pensions","Outer London - West and North West","250","240","30600","31060"
"In post","2022","Brent","Department of Health and Social Care","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Brent","Food Standards Agency","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Brent","HM Revenue and Customs","Outer London - West and North West","150","140","37440","31130"
"In post","2022","Brent","Home Office","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Brent","Ministry of Defence","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Brent","Ministry of Justice","Outer London - West and North West","200","180","30170","27060"
"In post","2022","Bridgend and Neath Port Talbot","Attorney General's Departments","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Department for Business, Energy and Industrial Strategy","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Department for Transport","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Department for Work and Pensions","West Wales and The Valleys","450","390","26060","27570"
"In post","2022","Bridgend and Neath Port Talbot","Department of Health and Social Care","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Estyn","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Food Standards Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","HM Revenue and Customs","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Home Office","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Ministry of Defence","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Ministry of Justice","West Wales and The Valleys","220","200","26970","22230"
"In post","2022","Bridgend and Neath Port Talbot","National Crime Agency","West Wales and The Valleys","70","70","39660","36410"
"In post","2022","Bridgend and Neath Port Talbot","UK Export Finance","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Welsh Government","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Attorney General's Departments","Surrey, East and West Sussex","120","120","41250","31560"
"In post","2022","Brighton and Hove","Cabinet Office","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Department for Business, Energy and Industrial Strategy","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Department for Levelling Up, Housing and Communities","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Department for Work and Pensions","Surrey, East and West Sussex","260","240","28100","27570"
"In post","2022","Brighton and Hove","Department of Health and Social Care","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Food Standards Agency","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Home Office","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Ministry of Defence","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Ministry of Justice","Surrey, East and West Sussex","290","260","30800","25120"
"In post","2022","Brighton and Hove","Office for Standards in Education, Children's Services and Skills","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Office of Qualifications and Examinations Regulation","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","180","170","42390","48080"
"In post","2022","Bristol, City of","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","130","130","50770","49700"
"In post","2022","Bristol, City of","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","100","100","38090","34390"
"In post","2022","Bristol, City of","Department for Digital, Culture, Media and Sport","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","310","300","42290","36960"
"In post","2022","Bristol, City of","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","1020","970","39000","36500"
"In post","2022","Bristol, City of","Department for International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","520","490","33650","30190"
"In post","2022","Bristol, City of","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","420","400","34850","31380"
"In post","2022","Bristol, City of","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","920","800","27080","27570"
"In post","2022","Bristol, City of","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","320","300","40060","34530"
"In post","2022","Bristol, City of","Food Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","1540","1460","37640","33370"
"In post","2022","Bristol, City of","HM Treasury","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","40","40","[c]","[c]"
"In post","2022","Bristol, City of","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","940","870","27680","25120"
"In post","2022","Bristol, City of","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","210","190","36930","32010"
"In post","2022","Bristol, City of","Office of Rail and Road","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","Attorney General's Departments","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","Department for Education","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","Department for Levelling Up, Housing and Communities","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","Department for Transport","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","Department for Work and Pensions","Outer London - South","270","250","31320","31060"
"In post","2022","Bromley","Department of Health and Social Care","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","Food Standards Agency","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","HM Revenue and Customs","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","Ministry of Justice","Outer London - South","250","230","30570","27420"
"In post","2022","Bromley","National Crime Agency","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","Office for Standards in Education, Children's Services and Skills","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Buckinghamshire","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Buckinghamshire","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Buckinghamshire","Department for Education","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Buckinghamshire","Department for Levelling Up, Housing and Communities","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Buckinghamshire","Department for Transport","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Buckinghamshire","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","170","160","27860","27570"
"In post","2022","Buckinghamshire","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Buckinghamshire","Food Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Buckinghamshire","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Buckinghamshire","Home Office","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Buckinghamshire","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","750","720","35180","33300"
"In post","2022","Buckinghamshire","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","720","670","31320","30700"
"In post","2022","Buckinghamshire","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Buckinghamshire","Office for Standards in Education, Children's Services and Skills","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","Department for Environment, Food and Rural Affairs","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","Department for Transport","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","Department for Work and Pensions","Highlands and Islands","40","40","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","Ministry of Defence","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","Scottish Government","Highlands and Islands","130","120","30600","30040"
"In post","2022","Calderdale and Kirklees","Attorney General's Departments","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Calderdale and Kirklees","Cabinet Office","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Calderdale and Kirklees","Department for Business, Energy and Industrial Strategy","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Calderdale and Kirklees","Department for Education","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Calderdale and Kirklees","Department for Environment, Food and Rural Affairs","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Calderdale and Kirklees","Department for Levelling Up, Housing and Communities","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Calderdale and Kirklees","Department for Transport","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Calderdale and Kirklees","Department for Work and Pensions","West Yorkshire","750","670","26860","27570"
