"Status","Year","Profession_of_post","Region_ITL1","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Tax","South East (England)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Tax","South East (England)","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Tax","South East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Tax","South East (England)","Undeclared","50","50","35460","31840"
"In post","2021","Tax","South East (England)","Unknown","110","100","26260","20140"
"In post","2021","Tax","South East (England)","White","380","340","35200","31870"
"In post","2021","Tax","South West (England)","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Tax","South West (England)","Black","[c]","[c]","[c]","[c]"
"In post","2021","Tax","South West (England)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Tax","South West (England)","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Tax","South West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Tax","South West (England)","Undeclared","40","40","[c]","[c]"
"In post","2021","Tax","South West (England)","Unknown","70","70","36150","31810"
"In post","2021","Tax","South West (England)","White","410","380","40580","35000"
"In post","2021","Tax","Wales","Asian","60","50","24910","22850"
"In post","2021","Tax","Wales","Black","[c]","[c]","[c]","[c]"
"In post","2021","Tax","Wales","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Tax","Wales","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Tax","Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Tax","Wales","Undeclared","40","40","[c]","[c]"
"In post","2021","Tax","Wales","Unknown","500","480","26520","25560"
"In post","2021","Tax","Wales","White","990","940","32070","31810"
"In post","2021","Tax","West Midlands (England)","Asian","250","240","31240","31810"
"In post","2021","Tax","West Midlands (England)","Black","50","50","30990","31810"
"In post","2021","Tax","West Midlands (England)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Tax","West Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Tax","West Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Tax","West Midlands (England)","Undeclared","60","50","39820","35000"
"In post","2021","Tax","West Midlands (England)","Unknown","310","290","27430","25560"
"In post","2021","Tax","West Midlands (England)","White","620","580","38690","34170"
"In post","2021","Tax","Yorkshire and The Humber","Asian","200","190","28980","25560"
"In post","2021","Tax","Yorkshire and The Humber","Black","[c]","[c]","[c]","[c]"
"In post","2021","Tax","Yorkshire and The Humber","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Tax","Yorkshire and The Humber","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Tax","Yorkshire and The Humber","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Tax","Yorkshire and The Humber","Undeclared","60","60","37420","33820"
"In post","2021","Tax","Yorkshire and The Humber","Unknown","570","550","25730","25560"
"In post","2021","Tax","Yorkshire and The Humber","White","690","650","36500","31810"
"In post","2021","Unknown","East Midlands (England)","Asian","630","550","24820","26840"
"In post","2021","Unknown","East Midlands (England)","Black","160","150","25560","27570"
"In post","2021","Unknown","East Midlands (England)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Midlands (England)","Mixed","100","90","26450","27570"
"In post","2021","Unknown","East Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Midlands (England)","Undeclared","210","190","25820","27570"
"In post","2021","Unknown","East Midlands (England)","Unknown","420","390","28110","27570"
"In post","2021","Unknown","East Midlands (England)","White","3330","2950","26620","27570"
"In post","2021","Unknown","East of England","Asian","360","320","28050","27570"
"In post","2021","Unknown","East of England","Black","250","240","28330","29290"
"In post","2021","Unknown","East of England","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East of England","Mixed","130","130","29060","28920"
"In post","2021","Unknown","East of England","Other ethnicity","30","30","[c]","[c]"
"In post","2021","Unknown","East of England","Undeclared","250","220","28860","27570"
"In post","2021","Unknown","East of England","Unknown","290","270","32960","29290"
"In post","2021","Unknown","East of England","White","3600","3230","28710","27570"
"In post","2021","Unknown","London","Asian","3040","2800","34110","31060"
"In post","2021","Unknown","London","Black","2530","2420","32180","31060"
"In post","2021","Unknown","London","Chinese","70","70","37270","31060"
"In post","2021","Unknown","London","Mixed","680","660","37160","31060"
"In post","2021","Unknown","London","Other ethnicity","270","260","36930","31060"
"In post","2021","Unknown","London","Undeclared","920","860","36560","31060"
"In post","2021","Unknown","London","Unknown","3710","3650","44950","33250"
"In post","2021","Unknown","London","White","6920","6670","45810","37610"
"In post","2021","Unknown","North East (England)","Asian","170","160","27740","21010"
"In post","2021","Unknown","North East (England)","Black","60","60","24630","21010"
"In post","2021","Unknown","North East (England)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","North East (England)","Mixed","80","80","27640","27570"
"In post","2021","Unknown","North East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","North East (England)","Undeclared","350","310","26670","26120"
"In post","2021","Unknown","North East (England)","Unknown","990","920","27960","25560"
"In post","2021","Unknown","North East (England)","White","8950","7930","27110","27570"
"In post","2021","Unknown","North West (England)","Asian","1100","1000","25710","27570"
"In post","2021","Unknown","North West (England)","Black","280","260","26840","27570"
"In post","2021","Unknown","North West (England)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","North West (England)","Mixed","250","220","25880","27570"
"In post","2021","Unknown","North West (England)","Other ethnicity","60","50","28130","27570"
"In post","2021","Unknown","North West (England)","Undeclared","810","710","26970","27570"
"In post","2021","Unknown","North West (England)","Unknown","1890","1790","29480","27570"
"In post","2021","Unknown","North West (England)","White","14980","13490","27430","27570"
"In post","2021","Unknown","Northern Ireland","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","Black","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","Unknown","50","50","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","White","90","80","28380","25560"
"In post","2021","Unknown","Overseas","Asian","30","30","[c]","[c]"
"In post","2021","Unknown","Overseas","Black","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Overseas","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Overseas","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Overseas","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Overseas","White","200","200","46360","34770"
"In post","2021","Unknown","Scotland","Asian","230","210","30620","27570"
"In post","2021","Unknown","Scotland","Black","110","100","32200","27570"
"In post","2021","Unknown","Scotland","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scotland","Mixed","150","140","36890","30650"
"In post","2021","Unknown","Scotland","Other ethnicity","40","30","[c]","[c]"
"In post","2021","Unknown","Scotland","Undeclared","560","510","30430","27570"
"In post","2021","Unknown","Scotland","Unknown","3020","2860","34500","29190"
"In post","2021","Unknown","Scotland","White","17930","16570","33920","27570"
"In post","2021","Unknown","South East (England)","Asian","420","370","28100","29050"
"In post","2021","Unknown","South East (England)","Black","240","230","28660","29290"
"In post","2021","Unknown","South East (England)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","South East (England)","Mixed","150","150","26840","27570"
"In post","2021","Unknown","South East (England)","Other ethnicity","50","40","[c]","[c]"
"In post","2021","Unknown","South East (England)","Undeclared","400","350","27820","27570"
"In post","2021","Unknown","South East (England)","Unknown","580","540","32130","27570"
"In post","2021","Unknown","South East (England)","White","5370","4860","27850","27570"
"In post","2021","Unknown","South West (England)","Asian","90","80","28230","27570"
"In post","2021","Unknown","South West (England)","Black","90","80","26870","27570"
"In post","2021","Unknown","South West (England)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","South West (England)","Mixed","110","100","26400","27570"
"In post","2021","Unknown","South West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","South West (England)","Undeclared","310","270","27970","27570"
"In post","2021","Unknown","South West (England)","Unknown","640","580","32160","27570"
"In post","2021","Unknown","South West (England)","White","5460","4820","27820","27570"
"In post","2021","Unknown","Unknown","Asian","150","140","28840","27570"
"In post","2021","Unknown","Unknown","Black","50","50","29670","28380"
"In post","2021","Unknown","Unknown","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Undeclared","40","30","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","540","540","34480","30880"
"In post","2021","Unknown","Unknown","White","710","670","32670","27570"
"In post","2021","Unknown","Wales","Asian","80","80","26140","27570"
"In post","2021","Unknown","Wales","Black","30","30","[c]","[c]"
"In post","2021","Unknown","Wales","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wales","Mixed","70","60","26890","27570"
"In post","2021","Unknown","Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wales","Undeclared","230","200","25830","27570"
"In post","2021","Unknown","Wales","Unknown","490","460","27520","27570"
"In post","2021","Unknown","Wales","White","5160","4620","25880","27570"
"In post","2021","Unknown","West Midlands (England)","Asian","1370","1240","25600","27570"
"In post","2021","Unknown","West Midlands (England)","Black","390","360","26200","27570"
"In post","2021","Unknown","West Midlands (England)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Midlands (England)","Mixed","160","150","26530","27570"
"In post","2021","Unknown","West Midlands (England)","Other ethnicity","30","30","[c]","[c]"
"In post","2021","Unknown","West Midlands (England)","Undeclared","420","360","25190","27570"
"In post","2021","Unknown","West Midlands (England)","Unknown","650","610","28910","27570"
"In post","2021","Unknown","West Midlands (England)","White","5160","4500","26850","27570"
"In post","2021","Unknown","Yorkshire and The Humber","Asian","810","740","26780","27570"
"In post","2021","Unknown","Yorkshire and The Humber","Black","160","150","27770","27570"
"In post","2021","Unknown","Yorkshire and The Humber","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Yorkshire and The Humber","Mixed","170","160","28730","27570"
"In post","2021","Unknown","Yorkshire and The Humber","Other ethnicity","30","30","[c]","[c]"
"In post","2021","Unknown","Yorkshire and The Humber","Undeclared","470","420","29840","27570"
"In post","2021","Unknown","Yorkshire and The Humber","Unknown","1180","1100","31130","27570"
"In post","2021","Unknown","Yorkshire and The Humber","White","7620","6760","30150","27570"
"In post","2021","Veterinarian","East Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","East Midlands (England)","Black","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","East Midlands (England)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","East Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","East Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","East Midlands (England)","White","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","East of England","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","East of England","Black","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","East of England","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","East of England","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","East of England","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","East of England","White","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","London","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","London","Black","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","London","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","London","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","London","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","London","White","30","30","[c]","[c]"
"In post","2021","Veterinarian","North East (England)","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","North East (England)","Black","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","North East (England)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","North East (England)","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","North East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","North East (England)","White","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","North West (England)","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","North West (England)","Black","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","North West (England)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","North West (England)","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","North West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","North West (England)","White","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Northern Ireland","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Northern Ireland","Black","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Northern Ireland","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Northern Ireland","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Northern Ireland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Northern Ireland","White","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Scotland","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Scotland","Black","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Scotland","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Scotland","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Scotland","White","30","30","[c]","[c]"
"In post","2021","Veterinarian","South East (England)","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","South East (England)","Black","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","South East (England)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","South East (England)","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","South East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","South East (England)","White","40","40","[c]","[c]"
"In post","2021","Veterinarian","South West (England)","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","South West (England)","Black","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","South West (England)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","South West (England)","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","South West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","South West (England)","White","60","60","45210","45290"
"In post","2021","Veterinarian","Wales","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Wales","Black","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Wales","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Wales","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Wales","White","60","60","46140","39740"
"In post","2021","Veterinarian","West Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","West Midlands (England)","Black","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","West Midlands (England)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","West Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","West Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","West Midlands (England)","White","40","40","[c]","[c]"
"In post","2021","Veterinarian","Yorkshire and The Humber","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Yorkshire and The Humber","Black","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Yorkshire and The Humber","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Yorkshire and The Humber","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Yorkshire and The Humber","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Yorkshire and The Humber","White","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Midlands (England)","Black","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Midlands (England)","White","100","100","43700","39640"
"In post","2022","Commercial","East of England","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East of England","Black","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East of England","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East of England","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East of England","White","170","160","38390","36710"
"In post","2022","Commercial","London","Asian","140","130","41590","40110"
"In post","2022","Commercial","London","Black","100","100","40140","37770"
"In post","2022","Commercial","London","Mixed","40","40","[c]","[c]"
"In post","2022","Commercial","London","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","London","Undeclared","30","30","[c]","[c]"
"In post","2022","Commercial","London","Unknown","210","210","45860","41750"
"In post","2022","Commercial","London","White","570","560","49520","45590"
"In post","2022","Commercial","North East (England)","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North East (England)","Black","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North East (England)","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North East (England)","White","150","140","39200","36500"
"In post","2022","Commercial","North West (England)","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North West (England)","Black","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North West (England)","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North West (England)","Unknown","70","60","34280","31250"
"In post","2022","Commercial","North West (England)","White","490","470","37720","36500"
"In post","2022","Commercial","Northern Ireland","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northern Ireland","Black","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northern Ireland","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northern Ireland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northern Ireland","White","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Overseas","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Overseas","Black","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Overseas","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Overseas","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Overseas","White","30","30","[c]","[c]"
"In post","2022","Commercial","Scotland","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Scotland","Black","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Scotland","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Scotland","Unknown","70","70","30890","26900"
"In post","2022","Commercial","Scotland","White","200","200","36540","33930"
"In post","2022","Commercial","South East (England)","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South East (England)","Black","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South East (England)","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South East (England)","White","380","370","38230","36800"
"In post","2022","Commercial","South West (England)","Asian","40","40","[c]","[c]"
"In post","2022","Commercial","South West (England)","Black","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South West (England)","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South West (England)","Undeclared","90","90","42150","40290"
"In post","2022","Commercial","South West (England)","Unknown","150","150","36980","34500"
"In post","2022","Commercial","South West (England)","White","1530","1460","40050","37470"
"In post","2022","Commercial","Unknown","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Unknown","Black","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Unknown","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Unknown","White","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Wales","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Wales","Black","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Wales","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Wales","White","320","300","34960","31630"
"In post","2022","Commercial","West Midlands (England)","Asian","40","40","[c]","[c]"
"In post","2022","Commercial","West Midlands (England)","Black","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Midlands (England)","Unknown","40","30","[c]","[c]"
"In post","2022","Commercial","West Midlands (England)","White","170","160","38400","35330"
"In post","2022","Commercial","Yorkshire and The Humber","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Yorkshire and The Humber","Black","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Yorkshire and The Humber","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Yorkshire and The Humber","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Yorkshire and The Humber","Unknown","70","70","41390","36820"
"In post","2022","Commercial","Yorkshire and The Humber","White","480","460","39010","36500"
"In post","2022","Communications","East Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Midlands (England)","Black","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Midlands (England)","White","80","80","38960","36970"
"In post","2022","Communications","East of England","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East of England","Black","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East of England","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East of England","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East of England","White","70","70","34090","31410"
"In post","2022","Communications","London","Asian","140","140","41390","38870"
"In post","2022","Communications","London","Black","100","100","39400","37320"
"In post","2022","Communications","London","Mixed","90","80","44800","41880"
"In post","2022","Communications","London","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Communications","London","Undeclared","40","40","[c]","[c]"
"In post","2022","Communications","London","Unknown","520","510","45280","41740"
"In post","2022","Communications","London","White","1300","1270","48670","45100"
"In post","2022","Communications","North East (England)","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Communications","North East (England)","Black","[c]","[c]","[c]","[c]"
"In post","2022","Communications","North East (England)","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Communications","North East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Communications","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
