"Status","Year","Function_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Analysis","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","London","Female","30","30","[c]","[c]"
"Leaver CS","2021","Commercial","London","Male","30","30","[c]","[c]"
"Leaver CS","2021","Commercial","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","London","Female","80","80","38380","37350"
"Leaver CS","2021","Communications","London","Male","60","60","41470","34020"
"Leaver CS","2021","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","London","Female","70","60","46770","43820"
"Leaver CS","2021","Digital, Data & Technology","London","Male","90","90","48130","51850"
"Leaver CS","2021","Digital, Data & Technology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","South West (England)","Male","50","40","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Wales","Male","60","60","39230","36550"
"Leaver CS","2021","Digital, Data & Technology","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","London","Male","30","30","[c]","[c]"
"Leaver CS","2021","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","South West (England)","Female","30","30","[c]","[c]"
"Leaver CS","2021","Finance","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","London","Female","70","60","50880","47810"
"Leaver CS","2021","Human Resources","London","Male","40","40","[c]","[c]"
"Leaver CS","2021","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","London","Female","140","130","50690","50660"
"Leaver CS","2021","Legal","London","Male","100","100","50080","50770"
"Leaver CS","2021","Legal","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Scotland","Female","60","50","31330","22820"
"Leaver CS","2021","Legal","Scotland","Male","60","50","32330","22820"
"Leaver CS","2021","Legal","South East (England)","Female","30","30","[c]","[c]"
"Leaver CS","2021","Legal","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Midlands (England)","Female","340","300","23090","20100"
"Leaver CS","2021","No function","East Midlands (England)","Male","330","300","26560","23480"
"Leaver CS","2021","No function","East of England","Female","390","340","28170","22220"
"Leaver CS","2021","No function","East of England","Male","380","360","38650","29460"
"Leaver CS","2021","No function","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","London","Female","990","920","37360","30850"
"Leaver CS","2021","No function","London","Male","860","830","43890","34830"
"Leaver CS","2021","No function","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","North East (England)","Female","180","150","26730","21590"
"Leaver CS","2021","No function","North East (England)","Male","180","160","26700","22350"
"Leaver CS","2021","No function","North West (England)","Female","470","410","29420","22350"
"Leaver CS","2021","No function","North West (England)","Male","420","370","31390","25880"
"Leaver CS","2021","No function","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Scotland","Female","170","150","26330","23450"
"Leaver CS","2021","No function","Scotland","Male","220","200","34360","33650"
"Leaver CS","2021","No function","South East (England)","Female","560","490","26190","21910"
"Leaver CS","2021","No function","South East (England)","Male","600","550","28580","24370"
"Leaver CS","2021","No function","South West (England)","Female","380","340","29850","23370"
"Leaver CS","2021","No function","South West (England)","Male","430","400","33330","28660"
"Leaver CS","2021","No function","Unknown","Female","40","40","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Wales","Female","370","300","23820","21590"
"Leaver CS","2021","No function","Wales","Male","340","310","25750","21590"
"Leaver CS","2021","No function","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Midlands (England)","Female","410","360","27000","21050"
"Leaver CS","2021","No function","West Midlands (England)","Male","340","320","32260","21850"
"Leaver CS","2021","No function","Yorkshire and The Humber","Female","350","310","27720","21590"
"Leaver CS","2021","No function","Yorkshire and The Humber","Male","370","340","32960","26300"
"Leaver CS","2021","Project Delivery","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","London","Female","50","50","43770","37480"
"Leaver CS","2021","Project Delivery","London","Male","60","60","56540","54600"
"Leaver CS","2021","Project Delivery","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","North West (England)","Male","40","40","[c]","[c]"
"Leaver CS","2021","Project Delivery","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Scotland","Male","50","50","33620","32580"
"Leaver CS","2021","Project Delivery","South East (England)","Female","50","50","32040","29300"
"Leaver CS","2021","Project Delivery","South East (England)","Male","60","50","34780","33300"
"Leaver CS","2021","Project Delivery","South West (England)","Female","130","120","33290","30680"
"Leaver CS","2021","Project Delivery","South West (England)","Male","270","260","38840","37320"
"Leaver CS","2021","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Midlands (England)","Female","30","20","[c]","[c]"
"Leaver CS","2021","Property","East Midlands (England)","Male","30","30","[c]","[c]"
"Leaver CS","2021","Property","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","London","Male","50","50","39510","33610"
"Leaver CS","2021","Property","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Scotland","Male","70","60","29090","28120"
"Leaver CS","2021","Property","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","South East (England)","Male","40","40","[c]","[c]"
"Leaver CS","2021","Property","South West (England)","Female","40","30","[c]","[c]"
"Leaver CS","2021","Property","South West (England)","Male","50","40","[c]","[c]"
"Leaver CS","2021","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Scotland","Male","60","50","32590","38120"
"Leaver CS","2021","Security","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","South East (England)","Male","100","100","31080","28750"
"Leaver CS","2021","Security","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","South West (England)","Male","50","50","26740","20210"
"Leaver CS","2021","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Yorkshire and The Humber","Male","30","30","[c]","[c]"
"Leaver CS","2021","Unknown","East Midlands (England)","Female","450","380","26140","25080"
"Leaver CS","2021","Unknown","East Midlands (England)","Male","310","290","28300","27570"
"Leaver CS","2021","Unknown","East of England","Female","480","400","26050","25110"
"Leaver CS","2021","Unknown","East of England","Male","330","300","27540","26890"
"Leaver CS","2021","Unknown","East of England","Unknown","[c]","[c]","[c]","[c]"
