"Status","Year","Profession_of_post","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Planning","Isle of Anglesey","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Isle of Anglesey","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Lancaster and Wyre","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Lancaster and Wyre","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Leeds","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Leeds","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Monmouthshire and Newport","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Monmouthshire and Newport","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning","South West Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning","South West Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Swansea","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Swansea","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Tyneside","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Tyneside","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Warrington","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Warrington","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Westminster","Female","40","40","[c]","[c]"
"In post","2022","Planning","Westminster","Male","50","50","[c]","[c]"
"In post","2022","Planning","Wolverhampton","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Wolverhampton","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Barnet","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Barnet","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Barnsley, Doncaster and Rotherham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Barnsley, Doncaster and Rotherham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Bedford","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Bedford","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Belfast","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Belfast","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Berkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Berkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Birmingham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Birmingham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Bournemouth, Christchurch and Poole","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Bournemouth, Christchurch and Poole","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Bradford","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Bradford","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Breckland and South Norfolk","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Breckland and South Norfolk","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Brighton and Hove","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Brighton and Hove","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Bristol, City of","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Bristol, City of","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Bromley","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Bromley","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Buckinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Buckinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Calderdale and Kirklees","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Calderdale and Kirklees","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Cambridgeshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Cambridgeshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Cardiff and Vale of Glamorgan","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Cardiff and Vale of Glamorgan","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Central Bedfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Central Bedfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Central Hampshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Central Hampshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Cheshire East","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Cheshire East","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Cheshire West and Chester","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Cheshire West and Chester","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Chorley and West Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Chorley and West Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Conwy and Denbighshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Conwy and Denbighshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Croydon","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Croydon","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Darlington","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Darlington","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Derby","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Derby","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Devon CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Devon CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Dorset","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Dorset","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Dudley","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Dudley","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Dumfries and Galloway","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Dumfries and Galloway","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Durham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Durham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Ealing","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Ealing","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","East Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","East Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","East Derbyshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","East Derbyshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","East Kent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","East Kent","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","East Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","East Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","East Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","East Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","East Riding of Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","East Riding of Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","East Surrey","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","East Surrey","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","East Sussex CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","East Sussex CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Enfield","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Enfield","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Essex Haven Gateway","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Essex Haven Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Essex Thames Gateway","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Essex Thames Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Gloucestershire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Gloucestershire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Greater Manchester North East","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Greater Manchester North East","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Greater Manchester North West","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Greater Manchester North West","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Greater Manchester South East","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Greater Manchester South East","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Greater Manchester South West","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Greater Manchester South West","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Gwent Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Gwent Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Haringey and Islington","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Haringey and Islington","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Harrow and Hillingdon","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Harrow and Hillingdon","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Hartlepool and Stockton-on-Tees","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Hartlepool and Stockton-on-Tees","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Heart of Essex","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Heart of Essex","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Herefordshire, County of","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Herefordshire, County of","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Hertfordshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Hertfordshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Hounslow and Richmond upon Thames","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Hounslow and Richmond upon Thames","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Isle of Anglesey","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Isle of Anglesey","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Lambeth","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Lambeth","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Lancaster and Wyre","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Lancaster and Wyre","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Leeds","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Leeds","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Leicester","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Leicester","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Leicestershire CC and Rutland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Leicestershire CC and Rutland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Lewisham and Southwark","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Lewisham and Southwark","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Lincolnshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Lincolnshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Lisburn and Castlereagh","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Lisburn and Castlereagh","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Liverpool","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Liverpool","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Merton, Kingston upon Thames and Sutton","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Merton, Kingston upon Thames and Sutton","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Mid Kent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Mid Kent","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Mid Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Mid Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Milton Keynes","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Milton Keynes","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Monmouthshire and Newport","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Monmouthshire and Newport","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","North and West Norfolk","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","North and West Norfolk","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","North Hampshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","North Hampshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","North Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","North Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","North Yorkshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","North Yorkshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Northumberland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Northumberland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Norwich and East Norfolk","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Norwich and East Norfolk","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Nottingham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Nottingham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Oxfordshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Oxfordshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Plymouth","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Plymouth","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Powys","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Powys","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Redbridge and Waltham Forest","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Redbridge and Waltham Forest","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Sefton","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Sefton","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Sheffield","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Sheffield","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Shropshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Shropshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Somerset CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Somerset CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","South and West Derbyshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","South and West Derbyshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","South Hampshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","South Hampshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","South Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","South Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","South West Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","South West Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Staffordshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Staffordshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Stoke-on-Trent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Stoke-on-Trent","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Suffolk CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Suffolk CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Sunderland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Sunderland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Swansea","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Swansea","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Telford and Wrekin","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Telford and Wrekin","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Torbay","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Torbay","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Tower Hamlets","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Tower Hamlets","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Tyneside","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Tyneside","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Wakefield","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Wakefield","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Walsall","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Walsall","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Warwickshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Warwickshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","West Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","West Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","West Kent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","West Kent","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","West Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","West Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","West Surrey","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","West Surrey","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","West Sussex (North East)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","West Sussex (North East)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Wiltshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Wiltshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Wolverhampton","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Wolverhampton","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Worcestershire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Worcestershire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","York","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","York","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Aberdeen City and Aberdeenshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Aberdeen City and Aberdeenshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Antrim and Newtownabbey","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Antrim and Newtownabbey","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Ards and North Down","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Ards and North Down","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Armagh City, Banbridge and Craigavon","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Armagh City, Banbridge and Craigavon","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Barking & Dagenham and Havering","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Barking & Dagenham and Havering","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Barnet","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Barnet","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Barnsley, Doncaster and Rotherham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Barnsley, Doncaster and Rotherham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","70","70","39920","37530"
"In post","2022","Policy","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","60","60","48360","41790"
"In post","2022","Policy","Bedford","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Bedford","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Belfast","Female","30","30","[c]","[c]"
"In post","2022","Policy","Belfast","Male","30","30","[c]","[c]"
"In post","2022","Policy","Berkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Berkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Bexley and Greenwich","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Bexley and Greenwich","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Birmingham","Female","200","190","40970","35900"
"In post","2022","Policy","Birmingham","Male","180","180","41280","36390"
"In post","2022","Policy","Blackburn with Darwen","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Blackburn with Darwen","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Blackpool","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Blackpool","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Bournemouth, Christchurch and Poole","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Bournemouth, Christchurch and Poole","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Bradford","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Bradford","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Breckland and South Norfolk","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Breckland and South Norfolk","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Brent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Brent","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Bridgend and Neath Port Talbot","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Bridgend and Neath Port Talbot","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Brighton and Hove","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Brighton and Hove","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Bristol, City of","Female","460","430","39780","36500"
"In post","2022","Policy","Bristol, City of","Male","280","270","40950","36970"
"In post","2022","Policy","Bromley","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Bromley","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Buckinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Buckinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Calderdale and Kirklees","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Calderdale and Kirklees","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Cambridgeshire CC","Female","30","30","[c]","[c]"
"In post","2022","Policy","Cambridgeshire CC","Male","30","30","[c]","[c]"
"In post","2022","Policy","Camden and City of London","Female","50","50","[c]","[c]"
"In post","2022","Policy","Camden and City of London","Male","50","50","62460","57430"
"In post","2022","Policy","Cardiff and Vale of Glamorgan","Female","680","640","43130","38160"
"In post","2022","Policy","Cardiff and Vale of Glamorgan","Male","500","490","46960","41980"
"In post","2022","Policy","Causeway Coast and Glens","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Causeway Coast and Glens","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Central Bedfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Central Bedfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Central Hampshire","Female","50","50","[c]","[c]"
"In post","2022","Policy","Central Hampshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Central Valleys","Female","130","120","39490","38160"
"In post","2022","Policy","Central Valleys","Male","60","60","43730","38160"
"In post","2022","Policy","Cheshire East","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Cheshire East","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Cheshire West and Chester","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Cheshire West and Chester","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Chorley and West Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Chorley and West Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","City of Edinburgh","Female","60","60","43850","39500"
