"Status","Year","Parent_department","Region_ITL1","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","No function","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East Midlands (England)","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East Midlands (England)","Digital, Data & Technology","40","40","[c]","[c]"
"In post","2022","Department for Education","East Midlands (England)","Finance","40","40","[c]","[c]"
"In post","2022","Department for Education","East Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East Midlands (England)","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East Midlands (England)","No function","210","200","40920","36960"
"In post","2022","Department for Education","East Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East Midlands (England)","Property","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East Midlands (England)","Security","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East of England","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East of England","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East of England","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East of England","No function","60","50","44090","40510"
"In post","2022","Department for Education","East of England","Property","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","London","Analysis","70","70","49030","45940"
"In post","2022","Department for Education","London","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","London","Communications","130","120","44550","40430"
"In post","2022","Department for Education","London","Digital, Data & Technology","260","250","48070","53420"
"In post","2022","Department for Education","London","Finance","170","160","49320","46510"
"In post","2022","Department for Education","London","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","London","Legal","30","30","[c]","[c]"
"In post","2022","Department for Education","London","No function","1700","1630","50860","53420"
"In post","2022","Department for Education","London","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","London","Property","120","120","56010","61750"
"In post","2022","Department for Education","London","Security","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North East (England)","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North East (England)","Commercial","60","60","36690","36500"
"In post","2022","Department for Education","North East (England)","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North East (England)","Digital, Data & Technology","140","130","38910","37100"
"In post","2022","Department for Education","North East (England)","Finance","170","170","37760","36500"
"In post","2022","Department for Education","North East (England)","Human Resources","30","30","[c]","[c]"
"In post","2022","Department for Education","North East (England)","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North East (England)","No function","430","410","38790","36500"
"In post","2022","Department for Education","North East (England)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North East (England)","Property","60","60","41170","36640"
"In post","2022","Department for Education","North East (England)","Security","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North West (England)","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North West (England)","Commercial","60","60","39200","36500"
"In post","2022","Department for Education","North West (England)","Communications","40","40","[c]","[c]"
"In post","2022","Department for Education","North West (England)","Digital, Data & Technology","190","180","40920","36780"
"In post","2022","Department for Education","North West (England)","Finance","200","190","40630","37030"
"In post","2022","Department for Education","North West (England)","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North West (England)","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North West (England)","No function","610","590","39950","36500"
"In post","2022","Department for Education","North West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North West (England)","Property","110","100","47130","49860"
"In post","2022","Department for Education","North West (England)","Security","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Overseas","No function","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Scotland","No function","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Scotland","Property","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","South East (England)","No function","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","South East (England)","Property","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","South West (England)","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","South West (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","South West (England)","Finance","50","50","36540","36500"
"In post","2022","Department for Education","South West (England)","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","South West (England)","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","South West (England)","No function","200","200","42480","36960"
"In post","2022","Department for Education","South West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","South West (England)","Property","40","30","[c]","[c]"
"In post","2022","Department for Education","South West (England)","Security","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Wales","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Wales","No function","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Wales","Property","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","West Midlands (England)","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","West Midlands (England)","Commercial","30","30","[c]","[c]"
"In post","2022","Department for Education","West Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","West Midlands (England)","Digital, Data & Technology","180","170","39210","36500"
"In post","2022","Department for Education","West Midlands (England)","Finance","390","380","39420","36600"
"In post","2022","Department for Education","West Midlands (England)","Human Resources","40","40","[c]","[c]"
"In post","2022","Department for Education","West Midlands (England)","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","West Midlands (England)","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","West Midlands (England)","No function","660","650","40980","36780"
"In post","2022","Department for Education","West Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","West Midlands (England)","Property","50","50","50100","50130"
"In post","2022","Department for Education","West Midlands (England)","Security","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Yorkshire and The Humber","Analysis","60","60","45510","46170"
"In post","2022","Department for Education","Yorkshire and The Humber","Commercial","90","80","35430","36500"
"In post","2022","Department for Education","Yorkshire and The Humber","Communications","30","30","[c]","[c]"
"In post","2022","Department for Education","Yorkshire and The Humber","Digital, Data & Technology","170","170","39350","36500"
"In post","2022","Department for Education","Yorkshire and The Humber","Finance","250","240","39290","36700"
"In post","2022","Department for Education","Yorkshire and The Humber","Human Resources","40","30","[c]","[c]"
"In post","2022","Department for Education","Yorkshire and The Humber","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Yorkshire and The Humber","No function","900","850","40930","36780"
"In post","2022","Department for Education","Yorkshire and The Humber","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Yorkshire and The Humber","Property","110","110","47610","49860"
"In post","2022","Department for Education","Yorkshire and The Humber","Security","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","Grants Management","100","90","24700","21300"
"In post","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","No function","120","120","36260","35900"
"In post","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","Property","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","East of England","Analysis","320","310","34700","30220"
"In post","2022","Department for Environment, Food and Rural Affairs","East of England","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","East of England","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","East of England","Digital, Data & Technology","90","80","35000","30520"
"In post","2022","Department for Environment, Food and Rural Affairs","East of England","Finance","50","50","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","East of England","Grants Management","60","60","25030","22430"
"In post","2022","Department for Environment, Food and Rural Affairs","East of England","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","East of England","No function","220","210","33750","30120"
"In post","2022","Department for Environment, Food and Rural Affairs","East of England","Project Delivery","50","50","33370","29750"
"In post","2022","Department for Environment, Food and Rural Affairs","East of England","Property","40","40","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","London","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","London","Communications","120","120","42960","38750"
"In post","2022","Department for Environment, Food and Rural Affairs","London","Digital, Data & Technology","110","110","47450","42170"
"In post","2022","Department for Environment, Food and Rural Affairs","London","Finance","60","60","47450","41110"
"In post","2022","Department for Environment, Food and Rural Affairs","London","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","London","Human Resources","60","60","44800","41640"
"In post","2022","Department for Environment, Food and Rural Affairs","London","No function","2490","2420","44180","38750"
"In post","2022","Department for Environment, Food and Rural Affairs","London","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","London","Property","30","30","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","North East (England)","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","North East (England)","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","North East (England)","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","North East (England)","Digital, Data & Technology","60","60","39020","35900"
"In post","2022","Department for Environment, Food and Rural Affairs","North East (England)","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","North East (England)","Grants Management","400","370","24520","21300"
"In post","2022","Department for Environment, Food and Rural Affairs","North East (England)","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","North East (England)","No function","200","190","37370","35900"
"In post","2022","Department for Environment, Food and Rural Affairs","North East (England)","Project Delivery","30","30","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","North East (England)","Property","30","30","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","North West (England)","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","North West (England)","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","North West (England)","Communications","40","30","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","North West (England)","Digital, Data & Technology","130","130","43960","47550"
"In post","2022","Department for Environment, Food and Rural Affairs","North West (England)","Finance","40","40","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","North West (England)","Grants Management","890","800","24180","21300"
"In post","2022","Department for Environment, Food and Rural Affairs","North West (England)","Human Resources","30","30","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","North West (England)","No function","390","370","31770","29180"
"In post","2022","Department for Environment, Food and Rural Affairs","North West (England)","Project Delivery","100","100","29470","25910"
"In post","2022","Department for Environment, Food and Rural Affairs","North West (England)","Property","50","40","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Northern Ireland","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Northern Ireland","No function","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Scotland","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Scotland","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Scotland","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Scotland","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Scotland","No function","150","150","33150","29180"
"In post","2022","Department for Environment, Food and Rural Affairs","Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Scotland","Property","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","South East (England)","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","South East (England)","Commercial","40","40","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","South East (England)","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","South East (England)","Digital, Data & Technology","110","100","42070","39980"
"In post","2022","Department for Environment, Food and Rural Affairs","South East (England)","Finance","50","50","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","South East (England)","Grants Management","180","170","28650","25210"
"In post","2022","Department for Environment, Food and Rural Affairs","South East (England)","Human Resources","40","40","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","South East (England)","No function","800","760","33360","29510"
"In post","2022","Department for Environment, Food and Rural Affairs","South East (England)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","South East (England)","Property","100","90","46550","42680"
"In post","2022","Department for Environment, Food and Rural Affairs","South East (England)","Unknown","160","160","41200","38750"
"In post","2022","Department for Environment, Food and Rural Affairs","South West (England)","Analysis","150","140","33380","29750"
"In post","2022","Department for Environment, Food and Rural Affairs","South West (England)","Commercial","40","40","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","South West (England)","Communications","40","40","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","South West (England)","Digital, Data & Technology","230","220","44660","47550"
"In post","2022","Department for Environment, Food and Rural Affairs","South West (England)","Finance","90","90","43340","37500"
"In post","2022","Department for Environment, Food and Rural Affairs","South West (England)","Grants Management","260","240","26540","25190"
"In post","2022","Department for Environment, Food and Rural Affairs","South West (England)","Human Resources","80","80","37420","36520"
"In post","2022","Department for Environment, Food and Rural Affairs","South West (England)","No function","1090","1030","35070","33310"
"In post","2022","Department for Environment, Food and Rural Affairs","South West (England)","Project Delivery","40","40","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","South West (England)","Property","50","50","35090","30040"
"In post","2022","Department for Environment, Food and Rural Affairs","Unknown","No function","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Wales","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Wales","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Wales","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Wales","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Wales","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Wales","No function","330","310","28600","25100"
"In post","2022","Department for Environment, Food and Rural Affairs","Wales","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Wales","Property","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","West Midlands (England)","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","West Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","West Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","West Midlands (England)","Digital, Data & Technology","70","70","39880","35900"
"In post","2022","Department for Environment, Food and Rural Affairs","West Midlands (England)","Finance","50","50","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","West Midlands (England)","Grants Management","170","160","25120","24920"
"In post","2022","Department for Environment, Food and Rural Affairs","West Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","West Midlands (England)","No function","330","310","33130","29180"
"In post","2022","Department for Environment, Food and Rural Affairs","West Midlands (England)","Project Delivery","40","30","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","West Midlands (England)","Property","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Digital, Data & Technology","90","90","43690","47550"
"In post","2022","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Finance","80","70","40970","37870"
"In post","2022","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Grants Management","250","230","25930","24920"
"In post","2022","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Human Resources","40","40","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","No function","680","650","35700","32160"
"In post","2022","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Property","50","50","36810","36210"
"In post","2022","Department for International Trade","East Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","East Midlands (England)","No function","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","East Midlands (England)","Property","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","East of England","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","East of England","No function","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","London","Analysis","250","250","44110","40270"
"In post","2022","Department for International Trade","London","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","London","Communications","110","100","43970","38480"
"In post","2022","Department for International Trade","London","Digital, Data & Technology","150","150","48110","47000"
"In post","2022","Department for International Trade","London","Finance","90","90","47800","44720"
"In post","2022","Department for International Trade","London","Human Resources","110","110","44200","38540"
"In post","2022","Department for International Trade","London","No function","1680","1660","46700","40050"
"In post","2022","Department for International Trade","London","Project Delivery","60","50","50840","51710"
"In post","2022","Department for International Trade","London","Property","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","London","Security","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","North East (England)","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","North East (England)","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","North East (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","North East (England)","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","North East (England)","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","North East (England)","No function","30","30","[c]","[c]"
"In post","2022","Department for International Trade","North East (England)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","North West (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","North West (England)","No function","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Northern Ireland","No function","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Overseas","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Overseas","No function","170","170","55380","53470"
"In post","2022","Department for International Trade","Scotland","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Scotland","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Scotland","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Scotland","No function","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","South East (England)","No function","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","South West (England)","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","South West (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","South West (England)","No function","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Wales","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Wales","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Wales","No function","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","West Midlands (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","West Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","West Midlands (England)","No function","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","West Midlands (England)","Property","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Yorkshire and The Humber","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Yorkshire and The Humber","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Yorkshire and The Humber","No function","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","East Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","East Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","East Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","East Midlands (England)","No function","90","90","48380","47660"
"In post","2022","Department for Levelling Up, Housing and Communities","East Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","East of England","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","East of England","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","East of England","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","East of England","No function","100","90","43980","38160"
"In post","2022","Department for Levelling Up, Housing and Communities","East of England","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","London","Analysis","200","200","48100","53130"
"In post","2022","Department for Levelling Up, Housing and Communities","London","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","London","Communications","100","100","46370","40590"
"In post","2022","Department for Levelling Up, Housing and Communities","London","Digital, Data & Technology","90","90","49960","53130"
"In post","2022","Department for Levelling Up, Housing and Communities","London","Finance","80","80","53090","53130"
"In post","2022","Department for Levelling Up, Housing and Communities","London","Human Resources","30","30","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","London","No function","1630","1600","48730","53130"
"In post","2022","Department for Levelling Up, Housing and Communities","London","Project Delivery","100","100","44650","39600"
"In post","2022","Department for Levelling Up, Housing and Communities","London","Property","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","London","Security","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","North East (England)","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","North East (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","North East (England)","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","North East (England)","No function","120","110","44790","47660"
"In post","2022","Department for Levelling Up, Housing and Communities","North East (England)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","North West (England)","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","North West (England)","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","North West (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","North West (England)","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","North West (England)","Human Resources","30","30","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","North West (England)","No function","170","170","42720","38530"
"In post","2022","Department for Levelling Up, Housing and Communities","North West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Northern Ireland","No function","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Scotland","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Scotland","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Scotland","No function","30","30","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","South East (England)","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","South East (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","South East (England)","No function","50","40","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","South West (England)","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","South West (England)","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","South West (England)","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","South West (England)","Digital, Data & Technology","40","40","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","South West (England)","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","South West (England)","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","South West (England)","No function","520","480","35310","32780"
"In post","2022","Department for Levelling Up, Housing and Communities","South West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Unknown","No function","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Wales","No function","40","40","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Wales","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","West Midlands (England)","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","West Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","West Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","West Midlands (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","West Midlands (England)","Finance","[c]","[c]","[c]","[c]"
