"Status","Year","Age","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","20-29","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scotland","150","150","26000","24050"
"Leaver Dept.","2021","20-29","South East (England)","130","120","26980","26520"
"Leaver Dept.","2021","20-29","South West (England)","250","250","26660","26940"
"Leaver Dept.","2021","20-29","Unknown","470","470","32260","32000"
"Leaver Dept.","2021","20-29","Wales","170","170","25780","23280"
"Leaver Dept.","2021","20-29","West Midlands (England)","150","150","23140","21050"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","190","180","27390","27570"
"Leaver Dept.","2021","30-39","East Midlands (England)","90","80","27030","23020"
"Leaver Dept.","2021","30-39","East of England","60","60","[c]","[c]"
"Leaver Dept.","2021","30-39","London","1710","1580","46850","47860"
"Leaver Dept.","2021","30-39","North East (England)","200","190","26320","24960"
"Leaver Dept.","2021","30-39","North West (England)","320","300","27860","25750"
"Leaver Dept.","2021","30-39","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Overseas","40","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Scotland","190","190","30140","27570"
"Leaver Dept.","2021","30-39","South East (England)","100","100","32350","30830"
"Leaver Dept.","2021","30-39","South West (England)","240","230","34590","32710"
"Leaver Dept.","2021","30-39","Unknown","160","160","39720","32040"
"Leaver Dept.","2021","30-39","Wales","220","210","31980","29540"
"Leaver Dept.","2021","30-39","West Midlands (England)","190","180","27490","24570"
"Leaver Dept.","2021","30-39","Yorkshire and The Humber","170","160","34190","31990"
"Leaver Dept.","2021","40-49","East Midlands (England)","50","50","[c]","[c]"
"Leaver Dept.","2021","40-49","East of England","50","50","[c]","[c]"
"Leaver Dept.","2021","40-49","London","850","780","55900","55100"
"Leaver Dept.","2021","40-49","North East (England)","130","120","29220","27570"
"Leaver Dept.","2021","40-49","North West (England)","270","250","30870","27570"
"Leaver Dept.","2021","40-49","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Scotland","120","110","31880","27570"
"Leaver Dept.","2021","40-49","South East (England)","100","90","36810","31990"
"Leaver Dept.","2021","40-49","South West (England)","170","160","42480","39570"
"Leaver Dept.","2021","40-49","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","40-49","Wales","110","100","34780","28370"
"Leaver Dept.","2021","40-49","West Midlands (England)","130","120","32150","27570"
"Leaver Dept.","2021","40-49","Yorkshire and The Humber","160","150","36280","33300"
"Leaver Dept.","2021","50-59","East Midlands (England)","60","50","[c]","[c]"
"Leaver Dept.","2021","50-59","East of England","40","40","[c]","[c]"
"Leaver Dept.","2021","50-59","London","440","420","52970","46070"
"Leaver Dept.","2021","50-59","North East (England)","90","90","34030","27570"
"Leaver Dept.","2021","50-59","North West (England)","190","180","35170","29160"
"Leaver Dept.","2021","50-59","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Scotland","140","130","33150","27570"
"Leaver Dept.","2021","50-59","South East (England)","90","80","35670","29290"
"Leaver Dept.","2021","50-59","South West (England)","120","120","40210","36970"
"Leaver Dept.","2021","50-59","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Wales","80","80","38160","36030"
"Leaver Dept.","2021","50-59","West Midlands (England)","70","70","34280","27570"
"Leaver Dept.","2021","50-59","Yorkshire and The Humber","90","90","38520","32620"
"Leaver Dept.","2021","60-64","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","London","40","30","[c]","[c]"
"Leaver Dept.","2021","60-64","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","90","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","East Midlands (England)","180","170","25120","23390"
"Leaver Dept.","2022","20-29","East of England","140","130","28200","25620"
"Leaver Dept.","2022","20-29","London","3650","3250","34420","32330"
"Leaver Dept.","2022","20-29","North East (England)","250","250","25640","24950"
"Leaver Dept.","2022","20-29","North West (England)","560","550","25610","24890"
"Leaver Dept.","2022","20-29","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Scotland","300","300","26290","26670"
"Leaver Dept.","2022","20-29","South East (England)","230","220","27960","27570"
"Leaver Dept.","2022","20-29","South West (England)","550","540","26260","26050"
"Leaver Dept.","2022","20-29","Unknown","300","240","32290","32000"
"Leaver Dept.","2022","20-29","Wales","220","220","28470","27570"
"Leaver Dept.","2022","20-29","West Midlands (England)","340","330","25000","24250"
"Leaver Dept.","2022","20-29","Yorkshire and The Humber","450","360","28810","27570"
"Leaver Dept.","2022","30-39","East Midlands (England)","160","160","30120","27570"
"Leaver Dept.","2022","30-39","East of England","160","160","33340","30760"
"Leaver Dept.","2022","30-39","London","3050","2660","44650","40780"
"Leaver Dept.","2022","30-39","North East (England)","290","280","30260","27570"
"Leaver Dept.","2022","30-39","North West (England)","590","570","30400","27570"
"Leaver Dept.","2022","30-39","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Scotland","400","380","29350","27570"
"Leaver Dept.","2022","30-39","South East (England)","240","230","36760","35770"
"Leaver Dept.","2022","30-39","South West (England)","560","530","34820","33480"
"Leaver Dept.","2022","30-39","Unknown","210","170","39790","33250"
"Leaver Dept.","2022","30-39","Wales","260","250","33450","29540"
"Leaver Dept.","2022","30-39","West Midlands (England)","380","360","29490","27570"
"Leaver Dept.","2022","30-39","Yorkshire and The Humber","460","370","35500","31990"
"Leaver Dept.","2022","40-49","East Midlands (England)","160","150","36460","31990"
"Leaver Dept.","2022","40-49","East of England","160","140","38730","33370"
"Leaver Dept.","2022","40-49","London","1960","1660","51890","51550"
"Leaver Dept.","2022","40-49","North East (England)","260","240","34890","29390"
"Leaver Dept.","2022","40-49","North West (England)","500","470","35890","30820"
"Leaver Dept.","2022","40-49","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Scotland","310","290","32050","27570"
"Leaver Dept.","2022","40-49","South East (England)","280","260","42740","38580"
"Leaver Dept.","2022","40-49","South West (England)","520","490","41240","38300"
"Leaver Dept.","2022","40-49","Unknown","140","90","41860","32440"
"Leaver Dept.","2022","40-49","Wales","160","160","36830","31990"
"Leaver Dept.","2022","40-49","West Midlands (England)","330","310","36090","29730"
"Leaver Dept.","2022","40-49","Yorkshire and The Humber","400","300","41300","37300"
"Leaver Dept.","2022","50-59","East Midlands (England)","120","110","38680","31980"
"Leaver Dept.","2022","50-59","East of England","150","140","46910","37440"
"Leaver Dept.","2022","50-59","London","1290","1080","52560","47100"
"Leaver Dept.","2022","50-59","North East (England)","170","160","36220","28700"
"Leaver Dept.","2022","50-59","North West (England)","360","340","37600","31250"
"Leaver Dept.","2022","50-59","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Scotland","220","210","32610","27570"
"Leaver Dept.","2022","50-59","South East (England)","240","230","45520","40110"
"Leaver Dept.","2022","50-59","South West (England)","370","350","44850","40580"
"Leaver Dept.","2022","50-59","Unknown","80","40","[c]","[c]"
"Leaver Dept.","2022","50-59","Wales","90","90","35640","27570"
"Leaver Dept.","2022","50-59","West Midlands (England)","200","190","41110","33890"
"Leaver Dept.","2022","50-59","Yorkshire and The Humber","310","220","42520","36330"
"Leaver Dept.","2022","60-64","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","East of England","40","40","[c]","[c]"
"Leaver Dept.","2022","60-64","London","230","180","55860","45850"
"Leaver Dept.","2022","60-64","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","North West (England)","40","40","[c]","[c]"
"Leaver Dept.","2022","60-64","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","South East (England)","50","40","[c]","[c]"
"Leaver Dept.","2022","60-64","South West (England)","100","90","49070","40790"
"Leaver Dept.","2022","60-64","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","West Midlands (England)","50","40","[c]","[c]"
"Leaver Dept.","2022","60-64","Yorkshire and The Humber","40","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","London","100","70","56990","40570"
"Leaver Dept.","2022","65+","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","South East (England)","30","20","[c]","[c]"
"Leaver Dept.","2022","65+","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","East Midlands (England)","50","50","[c]","[c]"
"New entrant CS","2021","16-19","East of England","40","40","[c]","[c]"
"New entrant CS","2021","16-19","London","120","120","24800","24300"
"New entrant CS","2021","16-19","North East (England)","80","80","21150","21010"
"New entrant CS","2021","16-19","North West (England)","100","100","21090","21010"
"New entrant CS","2021","16-19","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Scotland","100","90","20130","20140"
"New entrant CS","2021","16-19","South East (England)","90","80","22580","21430"
"New entrant CS","2021","16-19","South West (England)","100","100","18590","18850"
"New entrant CS","2021","16-19","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Wales","90","80","20390","20140"
"New entrant CS","2021","16-19","West Midlands (England)","50","50","21640","21010"
"New entrant CS","2021","16-19","Yorkshire and The Humber","90","80","21100","21010"
"New entrant CS","2021","20-29","East Midlands (England)","920","900","23990","22920"
"New entrant CS","2021","20-29","East of England","1060","1040","25390","25560"
"New entrant CS","2021","20-29","London","7910","7850","31110","31060"
"New entrant CS","2021","20-29","North East (England)","1340","1330","23210","21010"
"New entrant CS","2021","20-29","North West (England)","2440","2400","24200","22570"
"New entrant CS","2021","20-29","Northern Ireland","130","120","22090","20140"
"New entrant CS","2021","20-29","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Scotland","1570","1540","24290","21010"
"New entrant CS","2021","20-29","South East (England)","1900","1880","25310","25500"
"New entrant CS","2021","20-29","South West (England)","1780","1740","24720","23140"
"New entrant CS","2021","20-29","Unknown","340","340","28020","27570"
"New entrant CS","2021","20-29","Wales","1270","1250","23510","21590"
"New entrant CS","2021","20-29","West Midlands (England)","1330","1310","24000","22850"
"New entrant CS","2021","20-29","Yorkshire and The Humber","1930","1910","24600","22920"
"New entrant CS","2021","30-39","East Midlands (England)","590","570","27010","25560"
"New entrant CS","2021","30-39","East of England","690","660","27490","27570"
"New entrant CS","2021","30-39","London","3480","3390","39040","32960"
"New entrant CS","2021","30-39","North East (England)","780","760","25530","22850"
"New entrant CS","2021","30-39","North West (England)","1450","1420","27770","26180"
"New entrant CS","2021","30-39","Northern Ireland","110","110","25680","20140"
"New entrant CS","2021","30-39","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Scotland","1170","1140","28720","26160"
"New entrant CS","2021","30-39","South East (England)","1280","1230","28940","27570"
"New entrant CS","2021","30-39","South West (England)","1200","1140","30240","27570"
"New entrant CS","2021","30-39","Unknown","190","180","33450","27570"
"New entrant CS","2021","30-39","Wales","780","750","27530","24000"
"New entrant CS","2021","30-39","West Midlands (England)","860","830","28370","27570"
"New entrant CS","2021","30-39","Yorkshire and The Humber","1020","990","28850","27570"
"New entrant CS","2021","40-49","East Midlands (England)","430","420","29230","27570"
"New entrant CS","2021","40-49","East of England","580","550","28240","27570"
"New entrant CS","2021","40-49","London","2000","1930","42730","33780"
"New entrant CS","2021","40-49","North East (England)","540","520","26600","22850"
"New entrant CS","2021","40-49","North West (England)","1030","1010","29990","27570"
"New entrant CS","2021","40-49","Northern Ireland","60","60","23960","20610"
"New entrant CS","2021","40-49","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Scotland","860","830","30500","27570"
"New entrant CS","2021","40-49","South East (England)","1010","970","30430","27570"
"New entrant CS","2021","40-49","South West (England)","930","890","33180","27570"
"New entrant CS","2021","40-49","Unknown","150","150","37330","27780"
"New entrant CS","2021","40-49","Wales","430","410","29430","26130"
"New entrant CS","2021","40-49","West Midlands (England)","640","610","31260","27570"
"New entrant CS","2021","40-49","Yorkshire and The Humber","760","730","31930","27570"
"New entrant CS","2021","50-59","East Midlands (England)","420","410","27460","27570"
"New entrant CS","2021","50-59","East of England","550","530","28210","27570"
"New entrant CS","2021","50-59","London","1350","1310","42200","32660"
"New entrant CS","2021","50-59","North East (England)","420","410","25100","21010"
"New entrant CS","2021","50-59","North West (England)","820","800","28200","24880"
"New entrant CS","2021","50-59","Northern Ireland","50","40","[c]","[c]"
"New entrant CS","2021","50-59","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Scotland","690","680","29800","26160"
"New entrant CS","2021","50-59","South East (England)","1080","1020","29490","27570"
"New entrant CS","2021","50-59","South West (England)","770","740","31810","27570"
"New entrant CS","2021","50-59","Unknown","150","150","39340","27570"
"New entrant CS","2021","50-59","Wales","310","300","28080","22920"
"New entrant CS","2021","50-59","West Midlands (England)","480","460","30740","27570"
"New entrant CS","2021","50-59","Yorkshire and The Humber","610","590","30550","27570"
"New entrant CS","2021","60-64","East Midlands (England)","60","60","26560","27570"
"New entrant CS","2021","60-64","East of England","100","90","27690","27570"
"New entrant CS","2021","60-64","London","200","180","43880","33390"
"New entrant CS","2021","60-64","North East (England)","90","90","25360","21010"
"New entrant CS","2021","60-64","North West (England)","170","160","26360","21010"
"New entrant CS","2021","60-64","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scotland","90","90","28780","23800"
"New entrant CS","2021","60-64","South East (England)","220","210","26780","27570"
"New entrant CS","2021","60-64","South West (England)","160","140","31130","27570"
"New entrant CS","2021","60-64","Unknown","50","40","[c]","[c]"
"New entrant CS","2021","60-64","Wales","60","50","26850","21590"
"New entrant CS","2021","60-64","West Midlands (England)","80","70","28280","26280"
"New entrant CS","2021","60-64","Yorkshire and The Humber","90","80","29610","27570"
"New entrant CS","2021","65+","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","London","60","50","40970","30460"
"New entrant CS","2021","65+","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","South East (England)","60","50","27350","25390"
"New entrant CS","2021","65+","South West (England)","40","30","[c]","[c]"
"New entrant CS","2021","65+","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","East Midlands (England)","50","50","21950","21250"
"New entrant CS","2022","16-19","East of England","40","40","[c]","[c]"
"New entrant CS","2022","16-19","London","120","120","25270","25110"
"New entrant CS","2022","16-19","North East (England)","50","50","21560","21260"
"New entrant CS","2022","16-19","North West (England)","120","120","22140","21260"
"New entrant CS","2022","16-19","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Scotland","110","100","21310","21050"
"New entrant CS","2022","16-19","South East (England)","100","100","23080","21790"
"New entrant CS","2022","16-19","South West (England)","130","130","19300","19460"
"New entrant CS","2022","16-19","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Wales","100","90","19870","18310"
"New entrant CS","2022","16-19","West Midlands (England)","60","60","22260","21260"
"New entrant CS","2022","16-19","Yorkshire and The Humber","90","90","21960","21250"
"New entrant CS","2022","20-29","East Midlands (England)","1370","1360","24280","23140"
"New entrant CS","2022","20-29","East of England","1120","1110","25040","24620"
"New entrant CS","2022","20-29","London","7000","6870","31690","30520"
"New entrant CS","2022","20-29","North East (England)","1580","1560","24370","22470"
"New entrant CS","2022","20-29","North West (England)","3460","3400","24750","23170"
"New entrant CS","2022","20-29","Northern Ireland","250","240","25480","24880"
"New entrant CS","2022","20-29","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Scotland","2750","2710","25590","23450"
"New entrant CS","2022","20-29","South East (England)","1970","1940","25610","24880"
"New entrant CS","2022","20-29","South West (England)","2160","2130","25040","23550"
"New entrant CS","2022","20-29","Unknown","350","320","25550","27500"
"New entrant CS","2022","20-29","Wales","1640","1610","24180","22520"
"New entrant CS","2022","20-29","West Midlands (England)","1960","1930","24910","23170"
"New entrant CS","2022","20-29","Yorkshire and The Humber","2370","2310","25460","23690"
"New entrant CS","2022","30-39","East Midlands (England)","840","800","26950","24800"
"New entrant CS","2022","30-39","East of England","740","700","27980","26140"
"New entrant CS","2022","30-39","London","3120","2990","39830","35070"
"New entrant CS","2022","30-39","North East (England)","1060","1030","27430","24960"
"New entrant CS","2022","30-39","North West (England)","2330","2250","28010","25330"
"New entrant CS","2022","30-39","Northern Ireland","190","190","29510","26590"
"New entrant CS","2022","30-39","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scotland","2160","2110","29880","27230"
"New entrant CS","2022","30-39","South East (England)","1200","1150","29330","27570"
"New entrant CS","2022","30-39","South West (England)","1350","1290","30940","28590"
"New entrant CS","2022","30-39","Unknown","190","170","30390","27570"
"New entrant CS","2022","30-39","Wales","1140","1090","28050","24800"
"New entrant CS","2022","30-39","West Midlands (England)","1300","1250","28470","26590"
"New entrant CS","2022","30-39","Yorkshire and The Humber","1440","1360","30660","27570"
"New entrant CS","2022","40-49","East Midlands (England)","660","630","29160","26590"
"New entrant CS","2022","40-49","East of England","620","580","30390","27570"
"New entrant CS","2022","40-49","London","1850","1750","43180","37750"
"New entrant CS","2022","40-49","North East (England)","730","710","28660","26130"
"New entrant CS","2022","40-49","North West (England)","1410","1350","30340","26590"
"New entrant CS","2022","40-49","Northern Ireland","110","110","30960","26590"
"New entrant CS","2022","40-49","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Scotland","1330","1290","32260","27570"
"New entrant CS","2022","40-49","South East (England)","950","900","31710","27570"
"New entrant CS","2022","40-49","South West (England)","960","910","34210","29230"
"New entrant CS","2022","40-49","Unknown","140","120","36970","29290"
"New entrant CS","2022","40-49","Wales","700","670","30810","26590"
"New entrant CS","2022","40-49","West Midlands (England)","990","940","31850","27570"
"New entrant CS","2022","40-49","Yorkshire and The Humber","980","920","33110","27570"
"New entrant CS","2022","50-59","East Midlands (England)","560","520","28150","26130"
"New entrant CS","2022","50-59","East of England","580","530","29510","27570"
"New entrant CS","2022","50-59","London","1300","1230","42440","35290"
"New entrant CS","2022","50-59","North East (England)","630","610","27860","24920"
"New entrant CS","2022","50-59","North West (England)","1150","1100","29400","26310"
"New entrant CS","2022","50-59","Northern Ireland","50","50","[c]","[c]"
"New entrant CS","2022","50-59","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Scotland","1040","1000","31370","27230"
"New entrant CS","2022","50-59","South East (England)","980","890","30200","26350"
"New entrant CS","2022","50-59","South West (England)","870","840","33540","28760"
"New entrant CS","2022","50-59","Unknown","120","100","36230","29390"
"New entrant CS","2022","50-59","Wales","520","500","30850","26310"
"New entrant CS","2022","50-59","West Midlands (England)","720","680","31010","27570"
"New entrant CS","2022","50-59","Yorkshire and The Humber","770","710","31520","27570"
"New entrant CS","2022","60-64","East Midlands (England)","110","100","28460","27570"
"New entrant CS","2022","60-64","East of England","150","130","27570","26070"
"New entrant CS","2022","60-64","London","280","260","40930","34630"
"New entrant CS","2022","60-64","North East (England)","130","120","26190","22990"
"New entrant CS","2022","60-64","North West (England)","290","260","27990","24800"
"New entrant CS","2022","60-64","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Scotland","170","160","28580","23640"
"New entrant CS","2022","60-64","South East (England)","250","200","28760","26730"
"New entrant CS","2022","60-64","South West (England)","170","150","31500","28480"
"New entrant CS","2022","60-64","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Wales","110","100","29170","27570"
"New entrant CS","2022","60-64","West Midlands (England)","160","130","30640","27570"
"New entrant CS","2022","60-64","Yorkshire and The Humber","180","160","29210","27880"
"New entrant CS","2022","65+","East Midlands (England)","40","30","[c]","[c]"
"New entrant CS","2022","65+","East of England","40","30","[c]","[c]"
"New entrant CS","2022","65+","London","80","70","40550","36930"
"New entrant CS","2022","65+","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","North West (England)","80","60","28330","27570"
"New entrant CS","2022","65+","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","South East (England)","80","60","32840","28700"
"New entrant CS","2022","65+","South West (England)","60","50","31280","27700"
"New entrant CS","2022","65+","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","West Midlands (England)","70","40","30970","27570"
"New entrant CS","2022","65+","Yorkshire and The Humber","50","40","[c]","[c]"
"New entrant CS","2022","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 30 civil servants for FTE or Headcount, and less than 50 civil servants for median and mean salary (shown as [c]). Additionally, zero responses have been suppressed for GPDR protected characteristics. Figures are rounded to the nearest 10, or £10 as appropriate.","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","",""
"Version","Generated on 2022-07-26, with GIT 03ee02c.","","","","","",""
"Data column","Description","","","","","",""
"Status","Employment status of the civil servants.","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","",""
"","Organisation specific notes on status: In late June 2021 around 7,000 employees from Community Rehabilitation Companies were transferred in from the private sector to HM Prison and Probation Service, counting as entrants. The Defence Electronics and Components Agency does not record the date in which their employees first enter the Civil Service and so entrants data is not available. HM Land Registry do not record where their departing employees transfer to and so are unable to identify those that transfer to another Civil Service department.","","","","","",""
"Year","Year of data collection (as at March 31st).","","","","","",""
"Region_ITL1","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","","",""
