"Status","Year","Sexual_orientation","Region_ITL2","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Outer London - East and North East","London","890","810","30350","31060"
"In post","2022","Unknown","Outer London - South","London","2110","2030","38050","34260"
"In post","2022","Unknown","Outer London - West and North West","London","1560","1470","34920","31060"
"In post","2022","Unknown","Overseas","Overseas","660","660","50450","51500"
"In post","2022","Unknown","Shropshire and Staffordshire","West Midlands (England)","1390","1260","30560","27130"
"In post","2022","Unknown","South Yorkshire","Yorkshire and The Humber","1590","1450","31730","27570"
"In post","2022","Unknown","Southern Scotland","Scotland","2060","1870","28600","26120"
"In post","2022","Unknown","Surrey, East and West Sussex","South East (England)","1440","1290","30680","27570"
"In post","2022","Unknown","Tees Valley and Durham","North East (England)","1780","1600","27430","26030"
"In post","2022","Unknown","Unknown","Unknown","2260","2230","36800","32700"
"In post","2022","Unknown","West Central Scotland","Scotland","5130","4760","30890","27230"
"In post","2022","Unknown","West Midlands","West Midlands (England)","4540","4160","30200","27570"
"In post","2022","Unknown","West Wales and The Valleys","Wales","2520","2260","26900","23170"
"In post","2022","Unknown","West Yorkshire","Yorkshire and The Humber","4530","4200","31060","27570"
"Leaver CS","2021","Heterosexual / straight","Bedfordshire and Hertfordshire","East of England","170","160","30090","26030"
"Leaver CS","2021","Heterosexual / straight","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","380","350","32810","29290"
"Leaver CS","2021","Heterosexual / straight","Cheshire","North West (England)","100","80","28310","26000"
"Leaver CS","2021","Heterosexual / straight","Cornwall and Isles of Scilly","South West (England)","60","50","27160","22500"
"Leaver CS","2021","Heterosexual / straight","Cumbria","North West (England)","50","40","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Derbyshire and Nottinghamshire","East Midlands (England)","310","270","27650","24500"
"Leaver CS","2021","Heterosexual / straight","Devon","South West (England)","230","200","26070","21580"
"Leaver CS","2021","Heterosexual / straight","Dorset and Somerset","South West (England)","230","210","29490","27260"
"Leaver CS","2021","Heterosexual / straight","East Anglia","East of England","470","430","30560","26670"
"Leaver CS","2021","Heterosexual / straight","East Wales","Wales","440","390","34110","27570"
"Leaver CS","2021","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","170","150","28600","26930"
"Leaver CS","2021","Heterosexual / straight","Eastern Scotland","Scotland","320","290","34790","29120"
"Leaver CS","2021","Heterosexual / straight","Essex","East of England","160","150","29820","25590"
"Leaver CS","2021","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","910","840","35070","31140"
"Leaver CS","2021","Heterosexual / straight","Greater Manchester","North West (England)","450","400","30570","25880"
"Leaver CS","2021","Heterosexual / straight","Hampshire and Isle of Wight","South East (England)","530","470","29490","26890"
"Leaver CS","2021","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","160","140","24530","21760"
"Leaver CS","2021","Heterosexual / straight","Highlands and Islands","Scotland","40","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Inner London - East","London","520","490","42090","35070"
"Leaver CS","2021","Heterosexual / straight","Inner London - West","London","1330","1250","45720","39340"
"Leaver CS","2021","Heterosexual / straight","Kent","South East (England)","280","250","27120","25210"
"Leaver CS","2021","Heterosexual / straight","Lancashire","North West (England)","330","280","27840","22350"
"Leaver CS","2021","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","260","230","27180","22370"
"Leaver CS","2021","Heterosexual / straight","Lincolnshire","East Midlands (England)","170","160","29240","27680"
"Leaver CS","2021","Heterosexual / straight","Merseyside","North West (England)","380","320","27190","24110"
"Leaver CS","2021","Heterosexual / straight","North Eastern Scotland","Scotland","50","40","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","North Yorkshire","Yorkshire and The Humber","140","120","34050","27270"
"Leaver CS","2021","Heterosexual / straight","Northern Ireland","Northern Ireland","70","60","27330","21430"
"Leaver CS","2021","Heterosexual / straight","Northumberland and Tyne and Wear","North East (England)","350","300","26340","21010"
"Leaver CS","2021","Heterosexual / straight","Outer London - East and North East","London","100","90","29250","30330"
"Leaver CS","2021","Heterosexual / straight","Outer London - South","London","230","200","34780","29080"
"Leaver CS","2021","Heterosexual / straight","Outer London - West and North West","London","290","270","33440","30380"
"Leaver CS","2021","Heterosexual / straight","Overseas","Overseas","70","70","42050","36960"
"Leaver CS","2021","Heterosexual / straight","Shropshire and Staffordshire","West Midlands (England)","260","230","28930","26670"
"Leaver CS","2021","Heterosexual / straight","South Yorkshire","Yorkshire and The Humber","300","260","28610","24700"
"Leaver CS","2021","Heterosexual / straight","Southern Scotland","Scotland","70","60","30460","27570"
"Leaver CS","2021","Heterosexual / straight","Surrey, East and West Sussex","South East (England)","260","220","27880","25090"
"Leaver CS","2021","Heterosexual / straight","Tees Valley and Durham","North East (England)","250","210","28430","22350"
"Leaver CS","2021","Heterosexual / straight","Unknown","Unknown","50","50","40990","33300"
"Leaver CS","2021","Heterosexual / straight","West Central Scotland","Scotland","330","290","31130","26890"
"Leaver CS","2021","Heterosexual / straight","West Midlands","West Midlands (England)","400","340","31640","25690"
"Leaver CS","2021","Heterosexual / straight","West Wales and The Valleys","Wales","410","350","26830","21590"
"Leaver CS","2021","Heterosexual / straight","West Yorkshire","Yorkshire and The Humber","360","320","30310","27570"
"Leaver CS","2021","LGBO","Bedfordshire and Hertfordshire","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cheshire","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cornwall and Isles of Scilly","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cumbria","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Derbyshire and Nottinghamshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Devon","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Dorset and Somerset","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Anglia","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Wales","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Essex","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","60","50","[c]","[c]"
"Leaver CS","2021","LGBO","Greater Manchester","North West (England)","30","30","[c]","[c]"
"Leaver CS","2021","LGBO","Hampshire and Isle of Wight","South East (England)","40","30","[c]","[c]"
"Leaver CS","2021","LGBO","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Highlands and Islands","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - East","London","40","40","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","London","140","130","45920","39130"
"Leaver CS","2021","LGBO","Kent","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Lancashire","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Lincolnshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Merseyside","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","North Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","North Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Northumberland and Tyne and Wear","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Shropshire and Staffordshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","South Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Southern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Surrey, East and West Sussex","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Tees Valley and Durham","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","West Central Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","West Midlands","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","West Wales and The Valleys","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","West Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bedfordshire and Hertfordshire","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","60","60","34980","32560"
"Leaver CS","2021","Undeclared","Cheshire","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cornwall and Isles of Scilly","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cumbria","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Derbyshire and Nottinghamshire","East Midlands (England)","40","40","[c]","[c]"
"Leaver CS","2021","Undeclared","Devon","South West (England)","40","30","[c]","[c]"
"Leaver CS","2021","Undeclared","Dorset and Somerset","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Anglia","East of England","80","60","32010","26900"
"Leaver CS","2021","Undeclared","East Wales","Wales","50","40","[c]","[c]"
"Leaver CS","2021","Undeclared","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Eastern Scotland","Scotland","100","90","30660","26550"
"Leaver CS","2021","Undeclared","Essex","East of England","30","30","[c]","[c]"
"Leaver CS","2021","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","140","130","34480","33250"
"Leaver CS","2021","Undeclared","Greater Manchester","North West (England)","60","60","[c]","[c]"
"Leaver CS","2021","Undeclared","Hampshire and Isle of Wight","South East (England)","90","70","32800","28410"
"Leaver CS","2021","Undeclared","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Highlands and Islands","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Inner London - East","London","70","70","45500","40230"
"Leaver CS","2021","Undeclared","Inner London - West","London","190","180","48840","41970"
"Leaver CS","2021","Undeclared","Kent","South East (England)","40","40","[c]","[c]"
"Leaver CS","2021","Undeclared","Lancashire","North West (England)","40","30","[c]","[c]"
"Leaver CS","2021","Undeclared","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","40","40","[c]","[c]"
"Leaver CS","2021","Undeclared","Lincolnshire","East Midlands (England)","30","30","[c]","[c]"
"Leaver CS","2021","Undeclared","Merseyside","North West (England)","50","40","[c]","[c]"
"Leaver CS","2021","Undeclared","North Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","North Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Northumberland and Tyne and Wear","North East (England)","50","40","[c]","[c]"
"Leaver CS","2021","Undeclared","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outer London - South","London","50","50","[c]","[c]"
"Leaver CS","2021","Undeclared","Outer London - West and North West","London","60","50","35470","31670"
"Leaver CS","2021","Undeclared","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Shropshire and Staffordshire","West Midlands (England)","40","30","[c]","[c]"
"Leaver CS","2021","Undeclared","South Yorkshire","Yorkshire and The Humber","40","40","[c]","[c]"
"Leaver CS","2021","Undeclared","Southern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Surrey, East and West Sussex","South East (England)","40","40","[c]","[c]"
"Leaver CS","2021","Undeclared","Tees Valley and Durham","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Central Scotland","Scotland","80","60","28910","26120"
"Leaver CS","2021","Undeclared","West Midlands","West Midlands (England)","70","50","33560","27570"
"Leaver CS","2021","Undeclared","West Wales and The Valleys","Wales","100","70","25860","21590"
"Leaver CS","2021","Undeclared","West Yorkshire","Yorkshire and The Humber","60","50","[c]","[c]"
"Leaver CS","2021","Unknown","Bedfordshire and Hertfordshire","East of England","270","240","30630","27570"
"Leaver CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","260","230","28810","25540"
"Leaver CS","2021","Unknown","Cheshire","North West (England)","80","80","[c]","[c]"
"Leaver CS","2021","Unknown","Cornwall and Isles of Scilly","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cumbria","North West (England)","60","50","24010","21050"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","East Midlands (England)","270","230","25990","24000"
"Leaver CS","2021","Unknown","Devon","South West (England)","310","280","27490","22790"
"Leaver CS","2021","Unknown","Dorset and Somerset","South West (England)","80","70","29010","27130"
"Leaver CS","2021","Unknown","East Anglia","East of England","420","360","30250","27570"
"Leaver CS","2021","Unknown","East Wales","Wales","670","570","29090","23320"
"Leaver CS","2021","Unknown","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","260","220","[c]","[c]"
"Leaver CS","2021","Unknown","Eastern Scotland","Scotland","680","590","35230","29190"
"Leaver CS","2021","Unknown","Essex","East of England","140","120","28370","28330"
"Leaver CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","310","280","34760","28390"
"Leaver CS","2021","Unknown","Greater Manchester","North West (England)","420","360","28210","26000"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","South East (England)","210","170","29620","24160"
"Leaver CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","80","80","24880","24920"
"Leaver CS","2021","Unknown","Highlands and Islands","Scotland","50","40","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - East","London","380","360","39630","31060"
"Leaver CS","2021","Unknown","Inner London - West","London","1420","1170","40210","32910"
"Leaver CS","2021","Unknown","Kent","South East (England)","220","190","25620","24510"
"Leaver CS","2021","Unknown","Lancashire","North West (England)","330","270","24600","21010"
"Leaver CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","320","280","23890","21010"
"Leaver CS","2021","Unknown","Lincolnshire","East Midlands (England)","120","110","[c]","[c]"
"Leaver CS","2021","Unknown","Merseyside","North West (England)","320","250","28450","26890"
"Leaver CS","2021","Unknown","North Eastern Scotland","Scotland","90","70","[c]","[c]"
"Leaver CS","2021","Unknown","North Yorkshire","Yorkshire and The Humber","90","80","34220","29180"
"Leaver CS","2021","Unknown","Northern Ireland","Northern Ireland","130","110","[c]","[c]"
"Leaver CS","2021","Unknown","Northumberland and Tyne and Wear","North East (England)","660","520","25790","21050"
"Leaver CS","2021","Unknown","Outer London - East and North East","London","110","100","29360","31060"
"Leaver CS","2021","Unknown","Outer London - South","London","150","140","31490","30830"
"Leaver CS","2021","Unknown","Outer London - West and North West","London","200","170","31710","31060"
"Leaver CS","2021","Unknown","Overseas","Overseas","60","40","[c]","[c]"
"Leaver CS","2021","Unknown","Shropshire and Staffordshire","West Midlands (England)","190","170","26100","21590"
"Leaver CS","2021","Unknown","South Yorkshire","Yorkshire and The Humber","290","240","29400","26120"
"Leaver CS","2021","Unknown","Southern Scotland","Scotland","170","140","29330","26840"
"Leaver CS","2021","Unknown","Surrey, East and West Sussex","South East (England)","230","210","32010","26350"
"Leaver CS","2021","Unknown","Tees Valley and Durham","North East (England)","330","270","24540","21010"
"Leaver CS","2021","Unknown","Unknown","Unknown","630","620","40430","32000"
"Leaver CS","2021","Unknown","West Central Scotland","Scotland","290","240","29680","26050"
"Leaver CS","2021","Unknown","West Midlands","West Midlands (England)","610","520","32990","26120"
"Leaver CS","2021","Unknown","West Wales and The Valleys","Wales","260","220","25620","21590"
"Leaver CS","2021","Unknown","West Yorkshire","Yorkshire and The Humber","530","410","29510","26220"
"Leaver CS","2022","Heterosexual / straight","Bedfordshire and Hertfordshire","East of England","420","390","31430","29290"
"Leaver CS","2022","Heterosexual / straight","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","840","800","30130","27570"
"Leaver CS","2022","Heterosexual / straight","Cheshire","North West (England)","230","200","31130","27570"
"Leaver CS","2022","Heterosexual / straight","Cornwall and Isles of Scilly","South West (England)","120","110","26920","21260"
"Leaver CS","2022","Heterosexual / straight","Cumbria","North West (England)","140","120","30730","27570"
"Leaver CS","2022","Heterosexual / straight","Derbyshire and Nottinghamshire","East Midlands (England)","590","520","29380","27570"
"Leaver CS","2022","Heterosexual / straight","Devon","South West (England)","470","420","30240","26710"
"Leaver CS","2022","Heterosexual / straight","Dorset and Somerset","South West (England)","360","320","29340","27130"
"Leaver CS","2022","Heterosexual / straight","East Anglia","East of England","970","880","31080","27570"
"Leaver CS","2022","Heterosexual / straight","East Wales","Wales","770","700","33110","27570"
"Leaver CS","2022","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","290","270","28100","26930"
"Leaver CS","2022","Heterosexual / straight","Eastern Scotland","Scotland","590","540","35000","27570"
"Leaver CS","2022","Heterosexual / straight","Essex","East of England","390","350","30420","29290"
"Leaver CS","2022","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","1670","1550","34590","30420"
"Leaver CS","2022","Heterosexual / straight","Greater Manchester","North West (England)","780","710","31480","27570"
"Leaver CS","2022","Heterosexual / straight","Hampshire and Isle of Wight","South East (England)","970","850","30390","27570"
"Leaver CS","2022","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","300","270","28210","27570"
"Leaver CS","2022","Heterosexual / straight","Highlands and Islands","Scotland","100","100","27920","27290"
"Leaver CS","2022","Heterosexual / straight","Inner London - East","London","1510","1420","43310","36330"
"Leaver CS","2022","Heterosexual / straight","Inner London - West","London","2460","2260","45270","40550"
"Leaver CS","2022","Heterosexual / straight","Kent","South East (England)","510","460","30990","29290"
"Leaver CS","2022","Heterosexual / straight","Lancashire","North West (England)","620","550","26450","21260"
"Leaver CS","2022","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","490","450","29480","26320"
"Leaver CS","2022","Heterosexual / straight","Lincolnshire","East Midlands (England)","220","200","28000","26850"
"Leaver CS","2022","Heterosexual / straight","Merseyside","North West (England)","690","580","28140","25040"
"Leaver CS","2022","Heterosexual / straight","North Eastern Scotland","Scotland","80","80","32870","27570"
"Leaver CS","2022","Heterosexual / straight","North Yorkshire","Yorkshire and The Humber","270","250","31650","27570"
"Leaver CS","2022","Heterosexual / straight","Northern Ireland","Northern Ireland","120","100","28210","23040"
"Leaver CS","2022","Heterosexual / straight","Northumberland, and Tyne and Wear","North East (England)","730","640","28260","21840"
"Leaver CS","2022","Heterosexual / straight","Outer London - East and North East","London","240","220","30170","31060"
"Leaver CS","2022","Heterosexual / straight","Outer London - South","London","440","400","35140","31060"
"Leaver CS","2022","Heterosexual / straight","Outer London - West and North West","London","550","490","31750","31060"
"Leaver CS","2022","Heterosexual / straight","Overseas","Overseas","80","70","48480","43880"
"Leaver CS","2022","Heterosexual / straight","Shropshire and Staffordshire","West Midlands (England)","460","410","29210","27570"
"Leaver CS","2022","Heterosexual / straight","South Yorkshire","Yorkshire and The Humber","500","440","30120","27000"
"Leaver CS","2022","Heterosexual / straight","Southern Scotland","Scotland","170","140","31300","27570"
"Leaver CS","2022","Heterosexual / straight","Surrey, East and West Sussex","South East (England)","570","510","30730","27570"
"Leaver CS","2022","Heterosexual / straight","Tees Valley and Durham","North East (England)","430","370","27620","22600"
"Leaver CS","2022","Heterosexual / straight","Unknown","Unknown","390","330","29260","21840"
"Leaver CS","2022","Heterosexual / straight","West Central Scotland","Scotland","570","510","31040","27570"
"Leaver CS","2022","Heterosexual / straight","West Midlands","West Midlands (England)","750","680","32830","27570"
"Leaver CS","2022","Heterosexual / straight","West Wales and The Valleys","Wales","420","360","29620","26120"
"Leaver CS","2022","Heterosexual / straight","West Yorkshire","Yorkshire and The Humber","880","750","30750","27570"
"Leaver CS","2022","LGBO","Bedfordshire and Hertfordshire","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","50","50","[c]","[c]"
"Leaver CS","2022","LGBO","Cheshire","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Cornwall and Isles of Scilly","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Cumbria","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Derbyshire and Nottinghamshire","East Midlands (England)","40","30","[c]","[c]"
"Leaver CS","2022","LGBO","Devon","South West (England)","40","30","[c]","[c]"
"Leaver CS","2022","LGBO","Dorset and Somerset","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","East Anglia","East of England","70","60","[c]","[c]"
"Leaver CS","2022","LGBO","East Wales","Wales","60","60","[c]","[c]"
"Leaver CS","2022","LGBO","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Eastern Scotland","Scotland","50","40","[c]","[c]"
"Leaver CS","2022","LGBO","Essex","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","100","100","29530","27570"
"Leaver CS","2022","LGBO","Greater Manchester","North West (England)","70","70","31180","27570"
"Leaver CS","2022","LGBO","Hampshire and Isle of Wight","South East (England)","60","60","[c]","[c]"
"Leaver CS","2022","LGBO","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Highlands and Islands","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Inner London - East","London","130","120","41130","34240"
"Leaver CS","2022","LGBO","Inner London - West","London","290","270","41310","35060"
"Leaver CS","2022","LGBO","Kent","South East (England)","50","50","[c]","[c]"
"Leaver CS","2022","LGBO","Lancashire","North West (England)","50","50","[c]","[c]"
"Leaver CS","2022","LGBO","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","30","30","[c]","[c]"
"Leaver CS","2022","LGBO","Lincolnshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Merseyside","North West (England)","40","40","[c]","[c]"
"Leaver CS","2022","LGBO","North Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","North Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Northumberland, and Tyne and Wear","North East (England)","50","50","[c]","[c]"
"Leaver CS","2022","LGBO","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Outer London - West and North West","London","40","40","[c]","[c]"
"Leaver CS","2022","LGBO","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Shropshire and Staffordshire","West Midlands (England)","50","50","[c]","[c]"
"Leaver CS","2022","LGBO","South Yorkshire","Yorkshire and The Humber","40","40","[c]","[c]"
"Leaver CS","2022","LGBO","Southern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Surrey, East and West Sussex","South East (England)","60","60","[c]","[c]"
"Leaver CS","2022","LGBO","Tees Valley and Durham","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Unknown","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","LGBO","West Central Scotland","Scotland","50","40","[c]","[c]"
"Leaver CS","2022","LGBO","West Midlands","West Midlands (England)","50","50","[c]","[c]"
"Leaver CS","2022","LGBO","West Wales and The Valleys","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","West Yorkshire","Yorkshire and The Humber","70","70","26740","26050"
"Leaver CS","2022","Undeclared","Bedfordshire and Hertfordshire","East of England","50","40","[c]","[c]"
"Leaver CS","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","100","90","31650","27570"
"Leaver CS","2022","Undeclared","Cheshire","North West (England)","30","30","[c]","[c]"
"Leaver CS","2022","Undeclared","Cornwall and Isles of Scilly","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Cumbria","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Derbyshire and Nottinghamshire","East Midlands (England)","80","70","28570","27570"
"Leaver CS","2022","Undeclared","Devon","South West (England)","100","90","30840","27570"
"Leaver CS","2022","Undeclared","Dorset and Somerset","South West (England)","40","40","[c]","[c]"
"Leaver CS","2022","Undeclared","East Anglia","East of England","110","100","32780","27640"
"Leaver CS","2022","Undeclared","East Wales","Wales","90","80","34890","27570"
"Leaver CS","2022","Undeclared","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","30","30","[c]","[c]"
"Leaver CS","2022","Undeclared","Eastern Scotland","Scotland","50","50","32600","27570"
"Leaver CS","2022","Undeclared","Essex","East of England","40","30","[c]","[c]"
"Leaver CS","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","260","230","36720","35060"
"Leaver CS","2022","Undeclared","Greater Manchester","North West (England)","90","80","32430","27570"
"Leaver CS","2022","Undeclared","Hampshire and Isle of Wight","South East (England)","110","100","31300","27570"
"Leaver CS","2022","Undeclared","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","30","30","[c]","[c]"
"Leaver CS","2022","Undeclared","Highlands and Islands","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Inner London - East","London","240","220","43520","38030"
"Leaver CS","2022","Undeclared","Inner London - West","London","610","340","44580","40990"
"Leaver CS","2022","Undeclared","Kent","South East (England)","70","60","[c]","[c]"
"Leaver CS","2022","Undeclared","Lancashire","North West (England)","70","50","28830","26780"
"Leaver CS","2022","Undeclared","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","60","50","[c]","[c]"
"Leaver CS","2022","Undeclared","Lincolnshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Merseyside","North West (England)","80","60","28070","25310"
