"Status","Year","Ethnicity","Responsibility_level","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","White","SEO/HEO","East Cumbria","150","130","34140","33300"
"In post","2021","White","SEO/HEO","East Derbyshire","30","30","[c]","[c]"
"In post","2021","White","SEO/HEO","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","270","260","40400","39500"
"In post","2021","White","SEO/HEO","East Kent","530","500","34690","33300"
"In post","2021","White","SEO/HEO","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","White","SEO/HEO","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2021","White","SEO/HEO","East Merseyside","100","90","35440","34290"
"In post","2021","White","SEO/HEO","East Riding of Yorkshire","200","190","39440","37280"
"In post","2021","White","SEO/HEO","East Surrey","120","110","42670","41500"
"In post","2021","White","SEO/HEO","East Sussex CC","180","170","35920","33650"
"In post","2021","White","SEO/HEO","Enfield","[c]","[c]","[c]","[c]"
"In post","2021","White","SEO/HEO","Essex Haven Gateway","190","180","40340","36400"
"In post","2021","White","SEO/HEO","Essex Thames Gateway","60","50","36680","36530"
"In post","2021","White","SEO/HEO","Falkirk","150","140","37230","35810"
"In post","2021","White","SEO/HEO","Flintshire and Wrexham","270","260","37840","36130"
"In post","2021","White","SEO/HEO","Glasgow City","2620","2500","36740","35000"
"In post","2021","White","SEO/HEO","Gloucestershire","230","210","35790","33840"
"In post","2021","White","SEO/HEO","Greater Manchester North East","100","90","36200","34290"
"In post","2021","White","SEO/HEO","Greater Manchester North West","130","120","36030","34290"
"In post","2021","White","SEO/HEO","Greater Manchester South East","140","130","35380","33300"
"In post","2021","White","SEO/HEO","Greater Manchester South West","1200","1150","34490","31990"
"In post","2021","White","SEO/HEO","Gwent Valleys","150","140","38450","37410"
"In post","2021","White","SEO/HEO","Gwynedd","70","60","35220","36030"
"In post","2021","White","SEO/HEO","Hackney and Newham","360","340","39690","39800"
"In post","2021","White","SEO/HEO","Haringey and Islington","80","70","43720","43240"
"In post","2021","White","SEO/HEO","Harrow and Hillingdon","340","330","37230","36650"
"In post","2021","White","SEO/HEO","Hartlepool and Stockton-on-Tees","140","130","38190","34870"
"In post","2021","White","SEO/HEO","Heart of Essex","120","120","37850","36240"
"In post","2021","White","SEO/HEO","Herefordshire, County of","50","40","[c]","[c]"
"In post","2021","White","SEO/HEO","Hertfordshire","420","410","39810","39300"
"In post","2021","White","SEO/HEO","Hounslow and Richmond upon Thames","460","440","38560","36620"
"In post","2021","White","SEO/HEO","Inverclyde, East Renfrewshire and Renfrewshire","150","140","39990","37940"
"In post","2021","White","SEO/HEO","Inverness and Nairn and Moray, Badenoch and Strathspey","200","190","38250","37340"
"In post","2021","White","SEO/HEO","Isle of Anglesey","40","40","[c]","[c]"
"In post","2021","White","SEO/HEO","Isle of Wight","70","70","38170","36710"
"In post","2021","White","SEO/HEO","Kensington & Chelsea and Hammersmith & Fulham","50","40","[c]","[c]"
"In post","2021","White","SEO/HEO","Kent Thames Gateway","170","160","39450","38160"
"In post","2021","White","SEO/HEO","Kingston upon Hull, City of","240","220","35640","33840"
"In post","2021","White","SEO/HEO","Lambeth","960","910","41820","41350"
"In post","2021","White","SEO/HEO","Lancaster and Wyre","130","120","36960","34290"
"In post","2021","White","SEO/HEO","Leeds","2440","2300","35170","34290"
"In post","2021","White","SEO/HEO","Leicester","240","220","35460","33840"
"In post","2021","White","SEO/HEO","Leicestershire CC and Rutland","330","320","38820","37890"
"In post","2021","White","SEO/HEO","Lewisham and Southwark","60","60","39390","38460"
"In post","2021","White","SEO/HEO","Lincolnshire","470","460","36350","34650"
"In post","2021","White","SEO/HEO","Lisburn and Castlereagh","80","80","37420","37210"
"In post","2021","White","SEO/HEO","Liverpool","2030","1950","34060","31990"
"In post","2021","White","SEO/HEO","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","40","40","[c]","[c]"
"In post","2021","White","SEO/HEO","Luton","[c]","[c]","[c]","[c]"
"In post","2021","White","SEO/HEO","Manchester","2120","2020","35200","34160"
"In post","2021","White","SEO/HEO","Medway","220","210","40540","38160"
"In post","2021","White","SEO/HEO","Merton, Kingston upon Thames and Sutton","50","50","41720","42360"
"In post","2021","White","SEO/HEO","Mid Kent","110","100","38700","38160"
"In post","2021","White","SEO/HEO","Mid Lancashire","750","700","35920","33840"
"In post","2021","White","SEO/HEO","Milton Keynes","420","400","39570","38160"
"In post","2021","White","SEO/HEO","Monmouthshire and Newport","1490","1420","34950","36030"
"In post","2021","White","SEO/HEO","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2021","White","SEO/HEO","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2021","White","SEO/HEO","North and North East Lincolnshire","60","60","33840","33180"
"In post","2021","White","SEO/HEO","North and West Norfolk","160","150","35530","33740"
"In post","2021","White","SEO/HEO","North Hampshire","240","230","36650","34120"
"In post","2021","White","SEO/HEO","North Lanarkshire","360","340","34870","32100"
"In post","2021","White","SEO/HEO","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","White","SEO/HEO","North Nottinghamshire","120","120","39540","37280"
"In post","2021","White","SEO/HEO","North Yorkshire CC","330","320","36530","34610"
"In post","2021","White","SEO/HEO","Northumberland","60","50","35640","34450"
"In post","2021","White","SEO/HEO","Norwich and East Norfolk","290","270","35610","34190"
"In post","2021","White","SEO/HEO","Nottingham","1750","1650","35290","33840"
"In post","2021","White","SEO/HEO","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","White","SEO/HEO","Overseas","1070","1070","39680","34770"
"In post","2021","White","SEO/HEO","Oxfordshire","530","510","37400","36730"
"In post","2021","White","SEO/HEO","Perth and Kinross and Stirling","180","170","38910","38500"
"In post","2021","White","SEO/HEO","Peterborough","290","270","35410","33840"
"In post","2021","White","SEO/HEO","Plymouth","710","670","38650","38450"
"In post","2021","White","SEO/HEO","Portsmouth","870","830","36370","33900"
"In post","2021","White","SEO/HEO","Powys","130","120","38190","37410"
"In post","2021","White","SEO/HEO","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2021","White","SEO/HEO","Sandwell","40","30","[c]","[c]"
"In post","2021","White","SEO/HEO","Scottish Borders","80","80","35810","35110"
"In post","2021","White","SEO/HEO","Sefton","1150","1090","35410","32750"
"In post","2021","White","SEO/HEO","Sheffield","1790","1680","34820","34290"
"In post","2021","White","SEO/HEO","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2021","White","SEO/HEO","Shropshire CC","160","160","37780","36300"
"In post","2021","White","SEO/HEO","Solihull","200","190","34180","32740"
"In post","2021","White","SEO/HEO","Somerset","700","670","36270","34000"
"In post","2021","White","SEO/HEO","South and West Derbyshire","230","220","38380","37240"
"In post","2021","White","SEO/HEO","South Ayrshire","40","40","[c]","[c]"
"In post","2021","White","SEO/HEO","South Hampshire","960","920","34120","33320"
"In post","2021","White","SEO/HEO","South Lanarkshire","730","690","35170","33930"
"In post","2021","White","SEO/HEO","South Nottinghamshire","150","140","37290","36010"
"In post","2021","White","SEO/HEO","South Teesside","90","80","34190","32520"
"In post","2021","White","SEO/HEO","South West Wales","360","340","38770","37410"
"In post","2021","White","SEO/HEO","Southampton","280","260","36970","35990"
"In post","2021","White","SEO/HEO","Southend-on-Sea","350","320","35850","35000"
"In post","2021","White","SEO/HEO","Staffordshire CC","670","650","38170","37280"
"In post","2021","White","SEO/HEO","Stoke-on-Trent","90","80","34470","33250"
"In post","2021","White","SEO/HEO","Suffolk","750","710","35150","33300"
"In post","2021","White","SEO/HEO","Sunderland","430","400","33820","31990"
"In post","2021","White","SEO/HEO","Swansea","1360","1290","37440","36360"
"In post","2021","White","SEO/HEO","Swindon","70","70","36100","36740"
"In post","2021","White","SEO/HEO","Telford and Wrekin","490","450","36100","35000"
"In post","2021","White","SEO/HEO","Thurrock","[c]","[c]","[c]","[c]"
"In post","2021","White","SEO/HEO","Torbay","[c]","[c]","[c]","[c]"
"In post","2021","White","SEO/HEO","Tower Hamlets","1120","1090","39000","39000"
"In post","2021","White","SEO/HEO","Tyneside","3290","3110","34430","32170"
"In post","2021","White","SEO/HEO","Unknown","270","260","37120","35310"
"In post","2021","White","SEO/HEO","Wakefield","240","230","38900","38160"
"In post","2021","White","SEO/HEO","Walsall","[c]","[c]","[c]","[c]"
"In post","2021","White","SEO/HEO","Wandsworth","50","40","[c]","[c]"
"In post","2021","White","SEO/HEO","Warrington","570","560","39820","39770"
"In post","2021","White","SEO/HEO","Warwickshire","190","180","36890","34540"
"In post","2021","White","SEO/HEO","West Cumbria","120","110","35190","34230"
"In post","2021","White","SEO/HEO","West Essex","100","90","34290","32700"
"In post","2021","White","SEO/HEO","West Kent","110","100","33820","37320"
"In post","2021","White","SEO/HEO","West Lothian","80","80","38600","38540"
"In post","2021","White","SEO/HEO","West Northamptonshire","90","90","36700","36440"
"In post","2021","White","SEO/HEO","West Surrey","370","350","38080","38160"
"In post","2021","White","SEO/HEO","West Sussex (North East)","180","160","37070","35030"
"In post","2021","White","SEO/HEO","West Sussex (South West)","240","220","35390","34860"
"In post","2021","White","SEO/HEO","Westminster","11530","11320","38510","38160"
"In post","2021","White","SEO/HEO","Wiltshire","2600","2500","35470","35610"
"In post","2021","White","SEO/HEO","Wirral","250","230","35310","33840"
"In post","2021","White","SEO/HEO","Wolverhampton","40","30","[c]","[c]"
"In post","2021","White","SEO/HEO","Worcestershire","300","280","37230","36410"
"In post","2021","White","SEO/HEO","York","800","770","35780","35900"
"In post","2021","White","Unknown","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2021","White","Unknown","Barnet","[c]","[c]","[c]","[c]"
"In post","2021","White","Unknown","Barnsley, Doncaster and Rotherham","180","160","29720","30210"
"In post","2021","White","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","1250","1210","41360","39470"
"In post","2021","White","Unknown","Bedford","50","40","[c]","[c]"
"In post","2021","White","Unknown","Berkshire","140","130","32460","32020"
"In post","2021","White","Unknown","Bexley and Greenwich","80","70","33540","33950"
"In post","2021","White","Unknown","Birmingham","200","180","32190","31420"
"In post","2021","White","Unknown","Blackburn with Darwen","50","40","[c]","[c]"
"In post","2021","White","Unknown","Blackpool","60","50","28880","30210"
"In post","2021","White","Unknown","Bournemouth and Poole","80","70","29430","28200"
"In post","2021","White","Unknown","Bradford","90","90","29770","29200"
"In post","2021","White","Unknown","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","White","Unknown","Brent","[c]","[c]","[c]","[c]"
"In post","2021","White","Unknown","Bridgend and Neath Port Talbot","60","50","33790","31420"
"In post","2021","White","Unknown","Brighton and Hove","70","60","28630","28200"
"In post","2021","White","Unknown","Bristol, City of","120","110","29620","30210"
"In post","2021","White","Unknown","Bromley","[c]","[c]","[c]","[c]"
"In post","2021","White","Unknown","Buckinghamshire CC","70","70","29950","31980"
"In post","2021","White","Unknown","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2021","White","Unknown","Calderdale and Kirklees","80","70","29110","28200"
"In post","2021","White","Unknown","Cambridgeshire CC","90","80","30760","30550"
"In post","2021","White","Unknown","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","White","Unknown","Cardiff and Vale of Glamorgan","210","200","31850","30210"
"In post","2021","White","Unknown","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2021","White","Unknown","Central Hampshire","30","30","[c]","[c]"
"In post","2021","White","Unknown","Central Valleys","70","70","29400","28750"
"In post","2021","White","Unknown","Cheshire East","50","40","[c]","[c]"
"In post","2021","White","Unknown","Cheshire West and Chester","70","70","28710","28200"
"In post","2021","White","Unknown","Chorley and West Lancashire","50","40","[c]","[c]"
"In post","2021","White","Unknown","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","White","Unknown","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","White","Unknown","Conwy and Denbighshire","60","60","29340","24800"
"In post","2021","White","Unknown","Cornwall and Isles of Scilly","40","40","[c]","[c]"
"In post","2021","White","Unknown","Coventry","40","30","[c]","[c]"
"In post","2021","White","Unknown","Croydon","40","40","[c]","[c]"
"In post","2021","White","Unknown","Darlington","50","50","[c]","[c]"
"In post","2021","White","Unknown","Derby","100","90","30240","28200"
"In post","2021","White","Unknown","Devon CC","70","70","31920","31420"
"In post","2021","White","Unknown","Dorset CC","50","50","27900","28200"
"In post","2021","White","Unknown","Dudley","30","30","[c]","[c]"
"In post","2021","White","Unknown","Durham CC","130","120","30620","30880"
"In post","2021","White","Unknown","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","White","Unknown","East Cumbria","50","40","[c]","[c]"
"In post","2021","White","Unknown","East Derbyshire","40","40","[c]","[c]"
"In post","2021","White","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","60","60","39540","42450"
"In post","2021","White","Unknown","East Kent","90","80","29340","26310"
"In post","2021","White","Unknown","East Lancashire","60","50","29970","30210"
"In post","2021","White","Unknown","East Merseyside","90","80","29710","30210"
"In post","2021","White","Unknown","East Riding of Yorkshire","40","40","[c]","[c]"
"In post","2021","White","Unknown","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","White","Unknown","East Sussex CC","50","40","[c]","[c]"
"In post","2021","White","Unknown","Enfield","[c]","[c]","[c]","[c]"
"In post","2021","White","Unknown","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","White","Unknown","Essex Thames Gateway","90","80","27530","24320"
"In post","2021","White","Unknown","Flintshire and Wrexham","90","80","28640","29110"
"In post","2021","White","Unknown","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","White","Unknown","Gloucestershire","80","70","29440","28200"
"In post","2021","White","Unknown","Greater Manchester North East","110","100","29200","30210"
"In post","2021","White","Unknown","Greater Manchester North West","100","90","29960","30210"
"In post","2021","White","Unknown","Greater Manchester South East","90","90","30590","30210"
"In post","2021","White","Unknown","Greater Manchester South West","190","180","31090","30210"
"In post","2021","White","Unknown","Gwent Valleys","70","60","29060","28250"
"In post","2021","White","Unknown","Gwynedd","60","60","27360","23840"
"In post","2021","White","Unknown","Hackney and Newham","50","40","[c]","[c]"
"In post","2021","White","Unknown","Haringey and Islington","50","50","34150","34100"
"In post","2021","White","Unknown","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","White","Unknown","Hartlepool and Stockton-on-Tees","60","50","32070","33360"
"In post","2021","White","Unknown","Heart of Essex","60","50","29030","30210"
"In post","2021","White","Unknown","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","White","Unknown","Hertfordshire","90","80","29910","28200"
"In post","2021","White","Unknown","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","White","Unknown","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","White","Unknown","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","White","Unknown","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","White","Unknown","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2021","White","Unknown","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","White","Unknown","Kingston upon Hull, City of","110","100","29760","28200"
"In post","2021","White","Unknown","Lambeth","[c]","[c]","[c]","[c]"
"In post","2021","White","Unknown","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2021","White","Unknown","Leeds","170","160","30550","30880"
"In post","2021","White","Unknown","Leicester","90","80","30250","30210"
"In post","2021","White","Unknown","Leicestershire CC and Rutland","30","30","[c]","[c]"
"In post","2021","White","Unknown","Lewisham and Southwark","140","130","38650","36580"
"In post","2021","White","Unknown","Lincolnshire","120","110","31030","30210"
"In post","2021","White","Unknown","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","White","Unknown","Liverpool","150","140","29560","28200"
"In post","2021","White","Unknown","Luton","50","40","[c]","[c]"
"In post","2021","White","Unknown","Manchester","90","80","28930","24800"
"In post","2021","White","Unknown","Medway","40","40","[c]","[c]"
"In post","2021","White","Unknown","Merton, Kingston upon Thames and Sutton","30","30","[c]","[c]"
"In post","2021","White","Unknown","Mid Kent","60","60","30000","26360"
"In post","2021","White","Unknown","Mid Lancashire","110","100","30270","30210"
"In post","2021","White","Unknown","Milton Keynes","50","40","[c]","[c]"
"In post","2021","White","Unknown","Monmouthshire and Newport","70","70","28310","28200"
"In post","2021","White","Unknown","North and North East Lincolnshire","80","70","29030","28200"
"In post","2021","White","Unknown","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","White","Unknown","North Hampshire","50","50","30020","28200"
"In post","2021","White","Unknown","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","White","Unknown","North Nottinghamshire","70","70","32240","30880"
"In post","2021","White","Unknown","North Yorkshire CC","90","80","29270","28200"
"In post","2021","White","Unknown","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","White","Unknown","Norwich and East Norfolk","110","100","29740","29300"
"In post","2021","White","Unknown","Nottingham","120","100","28130","28200"
"In post","2021","White","Unknown","Overseas","180","170","[c]","[c]"
"In post","2021","White","Unknown","Oxfordshire","110","100","30250","31980"
"In post","2021","White","Unknown","Peterborough","60","60","28660","29200"
"In post","2021","White","Unknown","Plymouth","170","160","36180","32710"
"In post","2021","White","Unknown","Portsmouth","70","60","39390","34340"
"In post","2021","White","Unknown","Powys","[c]","[c]","[c]","[c]"
"In post","2021","White","Unknown","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2021","White","Unknown","Sandwell","[c]","[c]","[c]","[c]"
"In post","2021","White","Unknown","Sefton","40","30","[c]","[c]"
"In post","2021","White","Unknown","Sheffield","100","90","29180","28200"
"In post","2021","White","Unknown","Shropshire CC","80","80","33580","34320"
"In post","2021","White","Unknown","Solihull","[c]","[c]","[c]","[c]"
"In post","2021","White","Unknown","Somerset","60","50","27500","28200"
"In post","2021","White","Unknown","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","White","Unknown","South Hampshire","70","60","31110","30210"
"In post","2021","White","Unknown","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","White","Unknown","South Teesside","100","90","28440","28200"
"In post","2021","White","Unknown","South West Wales","60","60","28610","28200"
"In post","2021","White","Unknown","Southampton","50","50","28500","28200"
"In post","2021","White","Unknown","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","White","Unknown","Staffordshire CC","140","130","30470","30210"
"In post","2021","White","Unknown","Stoke-on-Trent","80","70","28870","28200"
"In post","2021","White","Unknown","Suffolk","130","120","29640","28550"
"In post","2021","White","Unknown","Sunderland","40","40","[c]","[c]"
"In post","2021","White","Unknown","Swansea","150","140","29930","29540"
"In post","2021","White","Unknown","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","White","Unknown","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","White","Unknown","Torbay","[c]","[c]","[c]","[c]"
"In post","2021","White","Unknown","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","White","Unknown","Tyneside","240","220","28910","28200"
"In post","2021","White","Unknown","Unknown","60","60","28510","27370"
"In post","2021","White","Unknown","Wakefield","80","70","31380","31420"
"In post","2021","White","Unknown","Walsall","40","30","[c]","[c]"
"In post","2021","White","Unknown","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2021","White","Unknown","Warrington","60","50","30510","30810"
"In post","2021","White","Unknown","Warwickshire","90","80","28370","24320"
"In post","2021","White","Unknown","West Cumbria","150","150","40020","38980"
"In post","2021","White","Unknown","West Essex","[c]","[c]","[c]","[c]"
"In post","2021","White","Unknown","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","White","Unknown","West Northamptonshire","90","90","29600","28200"
"In post","2021","White","Unknown","West Surrey","90","80","29340","30210"
"In post","2021","White","Unknown","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","White","Unknown","West Sussex (South West)","40","40","[c]","[c]"
"In post","2021","White","Unknown","Westminster","60","60","43920","41060"
"In post","2021","White","Unknown","Wiltshire","80","80","35230","32690"
"In post","2021","White","Unknown","Wirral","50","50","29570","29200"
"In post","2021","White","Unknown","Wolverhampton","50","40","[c]","[c]"
"In post","2021","White","Unknown","Worcestershire","130","120","30020","29200"
"In post","2021","White","Unknown","York","80","80","30160","29200"
"In post","2022","Asian","AA/AO","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","AA/AO","Angus and Dundee City","30","30","[c]","[c]"
"In post","2022","Asian","AA/AO","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2022","Asian","AA/AO","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2022","Asian","AA/AO","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2022","Asian","AA/AO","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2022","Asian","AA/AO","Barnet","90","70","23970","23780"
"In post","2022","Asian","AA/AO","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","Asian","AA/AO","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","AA/AO","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","Asian","AA/AO","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","Asian","AA/AO","Berkshire","90","80","24050","22700"
"In post","2022","Asian","AA/AO","Bexley and Greenwich","40","40","[c]","[c]"
"In post","2022","Asian","AA/AO","Birmingham","1090","980","21260","21250"
"In post","2022","Asian","AA/AO","Blackburn with Darwen","50","30","[c]","[c]"
"In post","2022","Asian","AA/AO","Blackpool","30","30","[c]","[c]"
"In post","2022","Asian","AA/AO","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","Asian","AA/AO","Bradford","480","410","21190","21250"
"In post","2022","Asian","AA/AO","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Asian","AA/AO","Brent","40","30","[c]","[c]"
"In post","2022","Asian","AA/AO","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2022","Asian","AA/AO","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2022","Asian","AA/AO","Bristol, City of","50","50","21570","21260"
"In post","2022","Asian","AA/AO","Bromley","[c]","[c]","[c]","[c]"
"In post","2022","Asian","AA/AO","Buckinghamshire","30","30","[c]","[c]"
"In post","2022","Asian","AA/AO","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2022","Asian","AA/AO","Calderdale and Kirklees","30","30","[c]","[c]"
"In post","2022","Asian","AA/AO","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Asian","AA/AO","Camden and City of London","120","110","24000","24210"
"In post","2022","Asian","AA/AO","Cardiff and Vale of Glamorgan","100","90","21560","21250"
"In post","2022","Asian","AA/AO","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2022","Asian","AA/AO","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","AA/AO","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","AA/AO","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Asian","AA/AO","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","Asian","AA/AO","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","Asian","AA/AO","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","AA/AO","City of Edinburgh","60","50","22670","21250"
"In post","2022","Asian","AA/AO","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2022","Asian","AA/AO","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","AA/AO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Asian","AA/AO","Coventry","50","40","[c]","[c]"
"In post","2022","Asian","AA/AO","Croydon","410","360","25160","25630"
"In post","2022","Asian","AA/AO","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","Asian","AA/AO","Derby","50","50","21430","21260"
"In post","2022","Asian","AA/AO","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2022","Asian","AA/AO","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","Asian","AA/AO","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","Asian","AA/AO","Dudley","50","40","[c]","[c]"
"In post","2022","Asian","AA/AO","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2022","Asian","AA/AO","Durham","30","30","[c]","[c]"
"In post","2022","Asian","AA/AO","Ealing","[c]","[c]","[c]","[c]"
"In post","2022","Asian","AA/AO","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","AA/AO","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Asian","AA/AO","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","AA/AO","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2022","Asian","AA/AO","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","Asian","AA/AO","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","AA/AO","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2022","Asian","AA/AO","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Asian","AA/AO","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","AA/AO","East Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Asian","AA/AO","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","Asian","AA/AO","Enfield","[c]","[c]","[c]","[c]"
"In post","2022","Asian","AA/AO","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Asian","AA/AO","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Asian","AA/AO","Falkirk","[c]","[c]","[c]","[c]"
"In post","2022","Asian","AA/AO","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2022","Asian","AA/AO","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","Asian","AA/AO","Glasgow City","100","80","21550","21260"
"In post","2022","Asian","AA/AO","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Asian","AA/AO","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","Asian","AA/AO","Greater Manchester North West","60","50","21160","21260"
"In post","2022","Asian","AA/AO","Greater Manchester South East","30","30","[c]","[c]"
"In post","2022","Asian","AA/AO","Greater Manchester South West","230","210","21220","21250"
"In post","2022","Asian","AA/AO","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Asian","AA/AO","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2022","Asian","AA/AO","Hackney and Newham","260","210","24900","25110"
"In post","2022","Asian","AA/AO","Haringey and Islington","80","70","26920","25110"
"In post","2022","Asian","AA/AO","Harrow and Hillingdon","230","200","25170","25630"
"In post","2022","Asian","AA/AO","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","Asian","AA/AO","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","Asian","AA/AO","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","Asian","AA/AO","Hertfordshire CC","80","70","25250","24590"
"In post","2022","Asian","AA/AO","Hounslow and Richmond upon Thames","220","200","25510","24690"
"In post","2022","Asian","AA/AO","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
