"Status","Year","Disability","Sex","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Female","Lincolnshire","120","110","29490","26350"
"In post","2022","Unknown","Female","Merseyside","2050","1880","28110","24880"
"In post","2022","Unknown","Female","North Eastern Scotland","310","280","31940","29550"
"In post","2022","Unknown","Female","North Yorkshire","300","280","33400","28000"
"In post","2022","Unknown","Female","Northern Ireland","480","450","28800","26590"
"In post","2022","Unknown","Female","Northumberland, and Tyne and Wear","2330","2010","27290","22200"
"In post","2022","Unknown","Female","Outer London - East and North East","240","230","29550","29020"
"In post","2022","Unknown","Female","Outer London - South","1040","1000","37000","33440"
"In post","2022","Unknown","Female","Outer London - West and North West","730","690","37020","31060"
"In post","2022","Unknown","Female","Overseas","440","440","50650","46600"
"In post","2022","Unknown","Female","Shropshire and Staffordshire","580","540","30810","25610"
"In post","2022","Unknown","Female","South Yorkshire","700","660","31540","27570"
"In post","2022","Unknown","Female","Southern Scotland","1020","900","28500","25930"
"In post","2022","Unknown","Female","Surrey, East and West Sussex","510","470","31920","27570"
"In post","2022","Unknown","Female","Tees Valley and Durham","690","650","27360","23910"
"In post","2022","Unknown","Female","Unknown","430","420","34110","30780"
"In post","2022","Unknown","Female","West Central Scotland","2330","2170","32310","27570"
"In post","2022","Unknown","Female","West Midlands","1980","1860","30890","26820"
"In post","2022","Unknown","Female","West Wales and The Valleys","1010","910","26450","21840"
"In post","2022","Unknown","Female","West Yorkshire","2060","1930","32540","27570"
"In post","2022","Unknown","Male","Bedfordshire and Hertfordshire","380","370","35910","32640"
"In post","2022","Unknown","Male","Berkshire, Buckinghamshire and Oxfordshire","790","770","35550","30890"
"In post","2022","Unknown","Male","Cheshire","550","540","35470","35890"
"In post","2022","Unknown","Male","Cornwall and Isles of Scilly","90","90","28220","24500"
"In post","2022","Unknown","Male","Cumbria","80","80","33750","29900"
"In post","2022","Unknown","Male","Derbyshire and Nottinghamshire","1090","1060","31200","26820"
"In post","2022","Unknown","Male","Devon","570","560","30540","27130"
"In post","2022","Unknown","Male","Dorset and Somerset","450","440","31640","27650"
"In post","2022","Unknown","Male","East Anglia","840","820","32980","28700"
"In post","2022","Unknown","Male","East Wales","2000","1960","32700","29430"
"In post","2022","Unknown","Male","East Yorkshire and Northern Lincolnshire","280","270","27030","25210"
"In post","2022","Unknown","Male","Eastern Scotland","3670","3520","35430","33370"
"In post","2022","Unknown","Male","Essex","340","330","31040","26820"
"In post","2022","Unknown","Male","Gloucestershire, Wiltshire and Bath/Bristol area","2030","1990","38320","34140"
"In post","2022","Unknown","Male","Greater Manchester","2070","2030","32770","28200"
"In post","2022","Unknown","Male","Hampshire and Isle of Wight","1270","1170","32180","26970"
"In post","2022","Unknown","Male","Herefordshire, Worcestershire and Warwickshire","180","170","29360","24090"
"In post","2022","Unknown","Male","Highlands and Islands","190","170","31110","30040"
"In post","2022","Unknown","Male","Inner London - East","2090","2050","44330","38470"
"In post","2022","Unknown","Male","Inner London - West","6250","6210","47790","41950"
"In post","2022","Unknown","Male","Kent","640","620","29960","26840"
"In post","2022","Unknown","Male","Lancashire","680","660","29040","25700"
"In post","2022","Unknown","Male","Leicestershire, Rutland and Northamptonshire","320","320","27610","24880"
"In post","2022","Unknown","Male","Lincolnshire","120","110","28030","26100"
"In post","2022","Unknown","Male","Merseyside","1490","1450","30060","26590"
"In post","2022","Unknown","Male","North Eastern Scotland","320","300","34310","33480"
"In post","2022","Unknown","Male","North Yorkshire","340","330","32280","28700"
"In post","2022","Unknown","Male","Northern Ireland","660","640","28090","24880"
"In post","2022","Unknown","Male","Northumberland, and Tyne and Wear","1940","1870","31000","26820"
"In post","2022","Unknown","Male","Outer London - East and North East","190","180","31550","31060"
"In post","2022","Unknown","Male","Outer London - South","1010","990","40560","37560"
"In post","2022","Unknown","Male","Outer London - West and North West","660","640","36460","31060"
"In post","2022","Unknown","Male","Overseas","500","490","52450","53000"
"In post","2022","Unknown","Male","Shropshire and Staffordshire","470","450","33770","26830"
"In post","2022","Unknown","Male","South Yorkshire","640","630","34010","29360"
"In post","2022","Unknown","Male","Southern Scotland","780","750","29940","26590"
"In post","2022","Unknown","Male","Surrey, East and West Sussex","490","460","32870","28680"
"In post","2022","Unknown","Male","Tees Valley and Durham","490","480","28410","25210"
"In post","2022","Unknown","Male","Unknown","1830","1820","37900","33570"
"In post","2022","Unknown","Male","West Central Scotland","2900","2780","33440","32170"
"In post","2022","Unknown","Male","West Midlands","1650","1610","33020","28920"
"In post","2022","Unknown","Male","West Wales and The Valleys","790","770","29400","25860"
"In post","2022","Unknown","Male","West Yorkshire","2000","1960","32420","27120"
"In post","2022","Unknown","Unknown","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Female","Bedfordshire and Hertfordshire","40","30","[c]","[c]"
"Leaver CS","2021","Declared disabled","Female","Berkshire, Buckinghamshire and Oxfordshire","40","30","[c]","[c]"
"Leaver CS","2021","Declared disabled","Female","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Female","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Female","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Female","Derbyshire and Nottinghamshire","50","40","[c]","[c]"
"Leaver CS","2021","Declared disabled","Female","Devon","30","30","[c]","[c]"
"Leaver CS","2021","Declared disabled","Female","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Female","East Anglia","60","50","[c]","[c]"
"Leaver CS","2021","Declared disabled","Female","East Wales","80","60","[c]","[c]"
"Leaver CS","2021","Declared disabled","Female","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Female","Eastern Scotland","50","40","[c]","[c]"
"Leaver CS","2021","Declared disabled","Female","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Female","Gloucestershire, Wiltshire and Bath/Bristol area","90","70","26060","23690"
"Leaver CS","2021","Declared disabled","Female","Greater Manchester","60","50","[c]","[c]"
"Leaver CS","2021","Declared disabled","Female","Hampshire and Isle of Wight","50","40","[c]","[c]"
"Leaver CS","2021","Declared disabled","Female","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Female","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Female","Inner London - East","40","30","[c]","[c]"
"Leaver CS","2021","Declared disabled","Female","Inner London - West","130","110","42640","34780"
"Leaver CS","2021","Declared disabled","Female","Kent","30","20","[c]","[c]"
"Leaver CS","2021","Declared disabled","Female","Lancashire","50","40","[c]","[c]"
"Leaver CS","2021","Declared disabled","Female","Leicestershire, Rutland and Northamptonshire","50","40","[c]","[c]"
"Leaver CS","2021","Declared disabled","Female","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Female","Merseyside","60","40","[c]","[c]"
"Leaver CS","2021","Declared disabled","Female","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Female","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Female","Northumberland and Tyne and Wear","90","70","[c]","[c]"
"Leaver CS","2021","Declared disabled","Female","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Female","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Female","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Female","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Female","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Female","South Yorkshire","60","40","[c]","[c]"
"Leaver CS","2021","Declared disabled","Female","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Female","Surrey, East and West Sussex","30","30","[c]","[c]"
"Leaver CS","2021","Declared disabled","Female","Tees Valley and Durham","40","30","[c]","[c]"
"Leaver CS","2021","Declared disabled","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Female","West Central Scotland","40","30","[c]","[c]"
"Leaver CS","2021","Declared disabled","Female","West Midlands","110","80","[c]","[c]"
"Leaver CS","2021","Declared disabled","Female","West Wales and The Valleys","70","50","23360","21590"
"Leaver CS","2021","Declared disabled","Female","West Yorkshire","70","50","[c]","[c]"
"Leaver CS","2021","Declared disabled","Male","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Male","Berkshire, Buckinghamshire and Oxfordshire","40","30","[c]","[c]"
"Leaver CS","2021","Declared disabled","Male","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Male","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Male","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Male","Derbyshire and Nottinghamshire","30","30","[c]","[c]"
"Leaver CS","2021","Declared disabled","Male","Devon","30","30","[c]","[c]"
"Leaver CS","2021","Declared disabled","Male","Dorset and Somerset","30","30","[c]","[c]"
"Leaver CS","2021","Declared disabled","Male","East Anglia","60","50","[c]","[c]"
"Leaver CS","2021","Declared disabled","Male","East Wales","60","50","[c]","[c]"
"Leaver CS","2021","Declared disabled","Male","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Male","Eastern Scotland","60","50","[c]","[c]"
"Leaver CS","2021","Declared disabled","Male","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Male","Gloucestershire, Wiltshire and Bath/Bristol area","80","70","33660","31490"
"Leaver CS","2021","Declared disabled","Male","Greater Manchester","50","40","[c]","[c]"
"Leaver CS","2021","Declared disabled","Male","Hampshire and Isle of Wight","60","50","[c]","[c]"
"Leaver CS","2021","Declared disabled","Male","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Male","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Male","Inner London - East","40","40","[c]","[c]"
"Leaver CS","2021","Declared disabled","Male","Inner London - West","100","90","44900","38170"
"Leaver CS","2021","Declared disabled","Male","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Male","Lancashire","40","30","[c]","[c]"
"Leaver CS","2021","Declared disabled","Male","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Male","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Male","Merseyside","40","30","[c]","[c]"
"Leaver CS","2021","Declared disabled","Male","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Male","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Male","Northumberland and Tyne and Wear","60","50","[c]","[c]"
"Leaver CS","2021","Declared disabled","Male","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Male","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Male","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Male","Shropshire and Staffordshire","30","30","[c]","[c]"
"Leaver CS","2021","Declared disabled","Male","South Yorkshire","30","30","[c]","[c]"
"Leaver CS","2021","Declared disabled","Male","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Male","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Male","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Male","West Central Scotland","30","30","[c]","[c]"
"Leaver CS","2021","Declared disabled","Male","West Midlands","40","40","[c]","[c]"
"Leaver CS","2021","Declared disabled","Male","West Wales and The Valleys","40","30","[c]","[c]"
"Leaver CS","2021","Declared disabled","Male","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Female","Bedfordshire and Hertfordshire","130","110","27390","24820"
"Leaver CS","2021","Declared non-disabled","Female","Berkshire, Buckinghamshire and Oxfordshire","170","150","31980","26010"
"Leaver CS","2021","Declared non-disabled","Female","Cheshire","50","40","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Female","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Female","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Female","Derbyshire and Nottinghamshire","220","180","25530","21170"
"Leaver CS","2021","Declared non-disabled","Female","Devon","170","140","25380","21010"
"Leaver CS","2021","Declared non-disabled","Female","Dorset and Somerset","100","80","26180","26000"
"Leaver CS","2021","Declared non-disabled","Female","East Anglia","290","250","27940","24110"
"Leaver CS","2021","Declared non-disabled","Female","East Wales","360","290","32270","26180"
"Leaver CS","2021","Declared non-disabled","Female","East Yorkshire and Northern Lincolnshire","150","120","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Female","Eastern Scotland","270","220","33220","26890"
"Leaver CS","2021","Declared non-disabled","Female","Essex","110","100","28720","24590"
"Leaver CS","2021","Declared non-disabled","Female","Gloucestershire, Wiltshire and Bath/Bristol area","380","340","31340","27020"
"Leaver CS","2021","Declared non-disabled","Female","Greater Manchester","340","290","30660","26050"
"Leaver CS","2021","Declared non-disabled","Female","Hampshire and Isle of Wight","220","190","27670","26380"
"Leaver CS","2021","Declared non-disabled","Female","Herefordshire, Worcestershire and Warwickshire","80","70","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Female","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Female","Inner London - East","320","290","40490","34780"
"Leaver CS","2021","Declared non-disabled","Female","Inner London - West","820","730","44590","37420"
"Leaver CS","2021","Declared non-disabled","Female","Kent","180","160","26890","25110"
"Leaver CS","2021","Declared non-disabled","Female","Lancashire","250","200","25050","21010"
"Leaver CS","2021","Declared non-disabled","Female","Leicestershire, Rutland and Northamptonshire","220","180","25820","21430"
"Leaver CS","2021","Declared non-disabled","Female","Lincolnshire","90","80","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Female","Merseyside","300","230","26510","22720"
"Leaver CS","2021","Declared non-disabled","Female","North Eastern Scotland","40","40","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Female","North Yorkshire","80","70","32950","27570"
"Leaver CS","2021","Declared non-disabled","Female","Northern Ireland","70","60","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Female","Northumberland and Tyne and Wear","370","280","25420","21010"
"Leaver CS","2021","Declared non-disabled","Female","Outer London - East and North East","70","60","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Female","Outer London - South","150","120","32570","28630"
"Leaver CS","2021","Declared non-disabled","Female","Outer London - West and North West","190","160","31790","28670"
"Leaver CS","2021","Declared non-disabled","Female","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Female","Shropshire and Staffordshire","160","130","27670","26110"
"Leaver CS","2021","Declared non-disabled","Female","South Yorkshire","250","200","27710","24890"
"Leaver CS","2021","Declared non-disabled","Female","Southern Scotland","90","60","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Female","Surrey, East and West Sussex","160","140","28130","25500"
"Leaver CS","2021","Declared non-disabled","Female","Tees Valley and Durham","230","180","26360","21430"
"Leaver CS","2021","Declared non-disabled","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Female","West Central Scotland","210","170","28530","23450"
"Leaver CS","2021","Declared non-disabled","Female","West Midlands","380","300","28990","25910"
"Leaver CS","2021","Declared non-disabled","Female","West Wales and The Valleys","240","190","25400","21590"
"Leaver CS","2021","Declared non-disabled","Female","West Yorkshire","310","260","28770","26890"
"Leaver CS","2021","Declared non-disabled","Male","Bedfordshire and Hertfordshire","120","110","34920","27570"
"Leaver CS","2021","Declared non-disabled","Male","Berkshire, Buckinghamshire and Oxfordshire","210","200","34340","29930"
"Leaver CS","2021","Declared non-disabled","Male","Cheshire","50","40","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Male","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Male","Cumbria","30","30","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Male","Derbyshire and Nottinghamshire","150","130","30650","26120"
"Leaver CS","2021","Declared non-disabled","Male","Devon","200","180","27670","25720"
"Leaver CS","2021","Declared non-disabled","Male","Dorset and Somerset","120","110","32100","30830"
"Leaver CS","2021","Declared non-disabled","Male","East Anglia","270","250","33690","27570"
"Leaver CS","2021","Declared non-disabled","Male","East Wales","300","270","37690","30280"
"Leaver CS","2021","Declared non-disabled","Male","East Yorkshire and Northern Lincolnshire","130","120","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Male","Eastern Scotland","220","200","35940","29190"
"Leaver CS","2021","Declared non-disabled","Male","Essex","80","70","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Male","Gloucestershire, Wiltshire and Bath/Bristol area","480","460","37680","33300"
"Leaver CS","2021","Declared non-disabled","Male","Greater Manchester","250","230","30650","26350"
"Leaver CS","2021","Declared non-disabled","Male","Hampshire and Isle of Wight","260","240","32830","31380"
"Leaver CS","2021","Declared non-disabled","Male","Herefordshire, Worcestershire and Warwickshire","70","60","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Male","Highlands and Islands","30","30","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Male","Inner London - East","270","250","46140","35910"
"Leaver CS","2021","Declared non-disabled","Male","Inner London - West","810","740","49570","42700"
"Leaver CS","2021","Declared non-disabled","Male","Kent","150","140","27560","26430"
"Leaver CS","2021","Declared non-disabled","Male","Lancashire","200","180","28040","21970"
"Leaver CS","2021","Declared non-disabled","Male","Leicestershire, Rutland and Northamptonshire","150","140","28350","26910"
"Leaver CS","2021","Declared non-disabled","Male","Lincolnshire","120","110","29550","29930"
"Leaver CS","2021","Declared non-disabled","Male","Merseyside","200","170","28480","24890"
"Leaver CS","2021","Declared non-disabled","Male","North Eastern Scotland","50","40","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Male","North Yorkshire","60","60","38390","32430"
"Leaver CS","2021","Declared non-disabled","Male","Northern Ireland","50","40","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Male","Northumberland and Tyne and Wear","230","200","27580","21090"
"Leaver CS","2021","Declared non-disabled","Male","Outer London - East and North East","50","40","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Male","Outer London - South","130","120","39420","31060"
"Leaver CS","2021","Declared non-disabled","Male","Outer London - West and North West","160","140","34660","31060"
"Leaver CS","2021","Declared non-disabled","Male","Overseas","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Male","Shropshire and Staffordshire","150","130","31340","27570"
"Leaver CS","2021","Declared non-disabled","Male","South Yorkshire","170","150","30830","25000"
"Leaver CS","2021","Declared non-disabled","Male","Southern Scotland","60","50","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Male","Surrey, East and West Sussex","130","120","28280","27570"
"Leaver CS","2021","Declared non-disabled","Male","Tees Valley and Durham","140","120","30600","26380"
"Leaver CS","2021","Declared non-disabled","Male","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Male","West Central Scotland","180","150","32780","27570"
"Leaver CS","2021","Declared non-disabled","Male","West Midlands","250","220","34700","26120"
"Leaver CS","2021","Declared non-disabled","Male","West Wales and The Valleys","230","210","29060","25390"
"Leaver CS","2021","Declared non-disabled","Male","West Yorkshire","240","200","31470","26890"
"Leaver CS","2021","Declared non-disabled","Unknown","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","East Anglia","50","40","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","East Wales","30","30","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Gloucestershire, Wiltshire and Bath/Bristol area","50","40","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Inner London - West","80","80","41200","34710"
"Leaver CS","2021","Undeclared","Female","Kent","30","30","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Leicestershire, Rutland and Northamptonshire","30","30","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","West Midlands","40","30","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","Berkshire, Buckinghamshire and Oxfordshire","40","30","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","Devon","30","30","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","East Anglia","50","50","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","East Wales","30","30","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","Gloucestershire, Wiltshire and Bath/Bristol area","70","60","39720","37910"
"Leaver CS","2021","Undeclared","Male","Greater Manchester","30","30","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","Hampshire and Isle of Wight","30","30","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","Inner London - West","90","80","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
