"Status","Year","Age","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","50-59","Manchester","Male","1170","1140","37860","33370"
"In post","2022","50-59","Medway","Female","210","200","30120","28760"
"In post","2022","50-59","Medway","Male","190","190","37380","33520"
"In post","2022","50-59","Merton, Kingston upon Thames and Sutton","Female","150","140","31910","31060"
"In post","2022","50-59","Merton, Kingston upon Thames and Sutton","Male","100","100","36390","34280"
"In post","2022","50-59","Mid and East Antrim","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Mid and East Antrim","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Mid Kent","Female","180","160","30880","29290"
"In post","2022","50-59","Mid Kent","Male","160","160","33910","31650"
"In post","2022","50-59","Mid Lancashire","Female","1190","1050","29400","26850"
"In post","2022","50-59","Mid Lancashire","Male","800","770","31180","27570"
"In post","2022","50-59","Mid Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Mid Ulster","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Mid Ulster","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Milton Keynes","Female","290","280","32840","28990"
"In post","2022","50-59","Milton Keynes","Male","330","320","39690","35440"
"In post","2022","50-59","Monmouthshire and Newport","Female","750","690","32710","27570"
"In post","2022","50-59","Monmouthshire and Newport","Male","550","530","42270","38340"
"In post","2022","50-59","Na h-Eileanan Siar","Female","40","30","[c]","[c]"
"In post","2022","50-59","Na h-Eileanan Siar","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Newry, Mourne and Down","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Newry, Mourne and Down","Male","30","30","[c]","[c]"
"In post","2022","50-59","North and North East Lincolnshire","Female","200","180","26900","27570"
"In post","2022","50-59","North and North East Lincolnshire","Male","70","70","27770","27570"
"In post","2022","50-59","North and West Norfolk","Female","160","150","27500","27570"
"In post","2022","50-59","North and West Norfolk","Male","190","190","30580","31590"
"In post","2022","50-59","North Hampshire","Female","210","190","30920","27570"
"In post","2022","50-59","North Hampshire","Male","170","170","40110","33300"
"In post","2022","50-59","North Lanarkshire","Female","660","550","27340","22080"
"In post","2022","50-59","North Lanarkshire","Male","320","300","31490","30040"
"In post","2022","50-59","North Northamptonshire","Female","130","110","26470","26110"
"In post","2022","50-59","North Northamptonshire","Male","50","50","[c]","[c]"
"In post","2022","50-59","North Nottinghamshire","Female","180","160","30830","27570"
"In post","2022","50-59","North Nottinghamshire","Male","160","160","31990","27680"
"In post","2022","50-59","North Yorkshire CC","Female","350","330","32080","27570"
"In post","2022","50-59","North Yorkshire CC","Male","460","450","31550","28660"
"In post","2022","50-59","Northumberland","Female","100","90","28670","27570"
"In post","2022","50-59","Northumberland","Male","60","60","31180","27570"
"In post","2022","50-59","Norwich and East Norfolk","Female","310","270","29110","27570"
"In post","2022","50-59","Norwich and East Norfolk","Male","280","270","32360","27570"
"In post","2022","50-59","Nottingham","Female","1440","1320","34250","28920"
"In post","2022","50-59","Nottingham","Male","1030","1000","36200","33370"
"In post","2022","50-59","Orkney Islands","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Orkney Islands","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Overseas","Female","330","320","51960","49880"
"In post","2022","50-59","Overseas","Male","640","640","52590","52490"
"In post","2022","50-59","Oxfordshire CC","Female","450","420","32950","27570"
"In post","2022","50-59","Oxfordshire CC","Male","390","380","36670","33520"
"In post","2022","50-59","Perth and Kinross, and Stirling","Female","190","180","32260","27570"
"In post","2022","50-59","Perth and Kinross, and Stirling","Male","270","270","34640","35000"
"In post","2022","50-59","Peterborough","Female","380","340","28460","26350"
"In post","2022","50-59","Peterborough","Male","220","210","32870","30220"
"In post","2022","50-59","Plymouth","Female","530","480","30390","27570"
"In post","2022","50-59","Plymouth","Male","570","550","35630","33300"
"In post","2022","50-59","Portsmouth","Female","750","680","30690","26820"
"In post","2022","50-59","Portsmouth","Male","760","740","34060","33000"
"In post","2022","50-59","Powys","Female","110","100","32880","27570"
"In post","2022","50-59","Powys","Male","110","100","30190","26350"
"In post","2022","50-59","Redbridge and Waltham Forest","Female","250","220","30880","30330"
"In post","2022","50-59","Redbridge and Waltham Forest","Male","110","110","31160","31060"
"In post","2022","50-59","Sandwell","Female","110","100","27420","27570"
"In post","2022","50-59","Sandwell","Male","50","50","29900","27570"
"In post","2022","50-59","Scottish Borders","Female","80","70","29630","27230"
"In post","2022","50-59","Scottish Borders","Male","70","70","33370","27570"
"In post","2022","50-59","Sefton","Female","940","850","31360","27570"
"In post","2022","50-59","Sefton","Male","640","620","35810","29550"
"In post","2022","50-59","Sheffield","Female","1160","1050","34340","30420"
"In post","2022","50-59","Sheffield","Male","840","820","37640","33240"
"In post","2022","50-59","Shetland Islands","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Shetland Islands","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Shropshire","Female","210","190","29140","27570"
"In post","2022","50-59","Shropshire","Male","290","280","31920","29830"
"In post","2022","50-59","Solihull","Female","140","120","29500","27370"
"In post","2022","50-59","Solihull","Male","120","110","31670","27370"
"In post","2022","50-59","Somerset CC","Female","440","400","30620","27570"
"In post","2022","50-59","Somerset CC","Male","430","420","34640","33000"
"In post","2022","50-59","South and West Derbyshire","Female","230","210","34670","27740"
"In post","2022","50-59","South and West Derbyshire","Male","190","180","39770","33360"
"In post","2022","50-59","South Ayrshire","Female","70","60","29080","27570"
"In post","2022","50-59","South Ayrshire","Male","50","50","[c]","[c]"
"In post","2022","50-59","South Hampshire","Female","660","550","30440","26220"
"In post","2022","50-59","South Hampshire","Male","590","520","31240","27570"
"In post","2022","50-59","South Lanarkshire","Female","730","630","30750","26820"
"In post","2022","50-59","South Lanarkshire","Male","370","340","34760","28920"
"In post","2022","50-59","South Nottinghamshire","Female","140","130","33260","27380"
"In post","2022","50-59","South Nottinghamshire","Male","170","160","33290","31650"
"In post","2022","50-59","South Teesside","Female","310","270","28300","27570"
"In post","2022","50-59","South Teesside","Male","110","110","28330","27330"
"In post","2022","50-59","South West Wales","Female","270","250","31890","27570"
"In post","2022","50-59","South West Wales","Male","210","200","34230","29430"
"In post","2022","50-59","Southampton","Female","220","210","31830","27570"
"In post","2022","50-59","Southampton","Male","170","160","40000","32810"
"In post","2022","50-59","Southend-on-Sea","Female","260","230","33280","29360"
"In post","2022","50-59","Southend-on-Sea","Male","190","190","38280","35840"
"In post","2022","50-59","Staffordshire CC","Female","670","620","31460","27570"
"In post","2022","50-59","Staffordshire CC","Male","670","650","34150","31650"
"In post","2022","50-59","Stoke-on-Trent","Female","270","230","27480","22510"
"In post","2022","50-59","Stoke-on-Trent","Male","130","130","29900","26950"
"In post","2022","50-59","Suffolk CC","Female","730","670","29380","27570"
"In post","2022","50-59","Suffolk CC","Male","700","690","32610","29270"
"In post","2022","50-59","Sunderland","Female","1010","820","25760","22080"
"In post","2022","50-59","Sunderland","Male","380","360","28920","26820"
"In post","2022","50-59","Swansea","Female","1390","1220","27770","21840"
"In post","2022","50-59","Swansea","Male","870","830","33240","27370"
"In post","2022","50-59","Swindon","Female","90","80","32560","28120"
"In post","2022","50-59","Swindon","Male","60","60","36860","27570"
"In post","2022","50-59","Telford and Wrekin","Female","450","410","34940","32670"
"In post","2022","50-59","Telford and Wrekin","Male","290","280","39120","33630"
"In post","2022","50-59","Thurrock","Female","50","50","28860","27370"
"In post","2022","50-59","Thurrock","Male","70","70","28230","27370"
"In post","2022","50-59","Torbay","Female","100","80","28550","27570"
"In post","2022","50-59","Torbay","Male","40","40","[c]","[c]"
"In post","2022","50-59","Tower Hamlets","Female","620","590","49220","41750"
"In post","2022","50-59","Tower Hamlets","Male","620","610","57170","54320"
"In post","2022","50-59","Tyneside","Female","2890","2520","30450","26820"
"In post","2022","50-59","Tyneside","Male","2070","1990","34220","28920"
"In post","2022","50-59","Unknown","Female","230","210","32810","30330"
"In post","2022","50-59","Unknown","Male","640","630","41760","36970"
"In post","2022","50-59","Wakefield","Female","280","250","31590","27570"
"In post","2022","50-59","Wakefield","Male","290","270","35340","32040"
"In post","2022","50-59","Walsall","Female","160","130","26650","26120"
"In post","2022","50-59","Walsall","Male","60","50","26800","27570"
"In post","2022","50-59","Wandsworth","Female","140","120","31940","28210"
"In post","2022","50-59","Wandsworth","Male","130","130","34710","33550"
"In post","2022","50-59","Warrington","Female","390","350","31670","27570"
"In post","2022","50-59","Warrington","Male","380","370","38260","36410"
"In post","2022","50-59","Warwickshire CC","Female","270","240","27450","26240"
"In post","2022","50-59","Warwickshire CC","Male","200","190","29180","27570"
"In post","2022","50-59","West Cumbria","Female","200","180","27840","25880"
"In post","2022","50-59","West Cumbria","Male","170","160","35320","31650"
"In post","2022","50-59","West Essex","Female","140","120","35370","29620"
"In post","2022","50-59","West Essex","Male","140","120","31310","27370"
"In post","2022","50-59","West Kent","Female","40","40","[c]","[c]"
"In post","2022","50-59","West Kent","Male","80","80","40680","41570"
"In post","2022","50-59","West Lothian","Female","110","100","35430","27570"
"In post","2022","50-59","West Lothian","Male","70","70","36210","31060"
"In post","2022","50-59","West Northamptonshire","Female","220","200","28560","27570"
"In post","2022","50-59","West Northamptonshire","Male","120","120","32310","27570"
"In post","2022","50-59","West Surrey","Female","360","330","33780","31110"
"In post","2022","50-59","West Surrey","Male","300","290","37090","33880"
"In post","2022","50-59","West Sussex (North East)","Female","190","170","32520","28350"
"In post","2022","50-59","West Sussex (North East)","Male","220","200","33440","28350"
"In post","2022","50-59","West Sussex (South West)","Female","300","270","30800","27570"
"In post","2022","50-59","West Sussex (South West)","Male","250","240","34640","31650"
"In post","2022","50-59","Westminster","Female","5270","5070","50440","45200"
"In post","2022","50-59","Westminster","Male","5210","5170","55220","53600"
"In post","2022","50-59","Westminster","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Wiltshire","Female","1010","960","37390","33300"
"In post","2022","50-59","Wiltshire","Male","1190","1180","42500","40580"
"In post","2022","50-59","Wirral","Female","560","480","27030","27130"
"In post","2022","50-59","Wirral","Male","230","220","28370","27130"
"In post","2022","50-59","Wolverhampton","Female","240","210","26600","25900"
"In post","2022","50-59","Wolverhampton","Male","120","110","29190","27570"
"In post","2022","50-59","Worcestershire CC","Female","400","370","29410","27570"
"In post","2022","50-59","Worcestershire CC","Male","350","340","33660","31900"
"In post","2022","50-59","York","Female","450","410","35200","31900"
"In post","2022","50-59","York","Male","310","300","36970","33300"
"In post","2022","60-64","Aberdeen City and Aberdeenshire","Female","80","60","28590","26840"
"In post","2022","60-64","Aberdeen City and Aberdeenshire","Male","80","70","41710","36130"
"In post","2022","60-64","Angus and Dundee City","Female","100","80","25740","21730"
"In post","2022","60-64","Angus and Dundee City","Male","60","50","28320","23230"
"In post","2022","60-64","Antrim and Newtownabbey","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Antrim and Newtownabbey","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ards and North Down","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ards and North Down","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Armagh City, Banbridge and Craigavon","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Armagh City, Banbridge and Craigavon","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Barking & Dagenham and Havering","Female","40","30","[c]","[c]"
"In post","2022","60-64","Barking & Dagenham and Havering","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Barnet","Female","80","70","41270","31880"
"In post","2022","60-64","Barnet","Male","70","70","46050","32550"
"In post","2022","60-64","Barnsley, Doncaster and Rotherham","Female","180","130","24920","23960"
"In post","2022","60-64","Barnsley, Doncaster and Rotherham","Male","110","90","29270","28200"
"In post","2022","60-64","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","270","230","35070","33130"
"In post","2022","60-64","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","650","580","44550","41810"
"In post","2022","60-64","Bedford","Female","40","30","[c]","[c]"
"In post","2022","60-64","Bedford","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Belfast","Female","80","70","28380","26820"
"In post","2022","60-64","Belfast","Male","80","70","32390","28920"
"In post","2022","60-64","Berkshire","Female","120","110","32400","29290"
"In post","2022","60-64","Berkshire","Male","130","120","35280","32990"
"In post","2022","60-64","Bexley and Greenwich","Female","80","60","28330","27060"
"In post","2022","60-64","Bexley and Greenwich","Male","70","60","33690","32650"
"In post","2022","60-64","Birmingham","Female","580","460","29820","27570"
"In post","2022","60-64","Birmingham","Male","390","340","34050","27570"
"In post","2022","60-64","Blackburn with Darwen","Female","30","20","[c]","[c]"
"In post","2022","60-64","Blackburn with Darwen","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Blackpool","Female","330","250","27180","27570"
"In post","2022","60-64","Blackpool","Male","190","160","32110","27570"
"In post","2022","60-64","Bournemouth, Christchurch and Poole","Female","60","50","28520","27570"
"In post","2022","60-64","Bournemouth, Christchurch and Poole","Male","50","40","[c]","[c]"
"In post","2022","60-64","Bradford","Female","180","130","25900","22080"
"In post","2022","60-64","Bradford","Male","60","50","27470","26310"
"In post","2022","60-64","Breckland and South Norfolk","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Breckland and South Norfolk","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Brent","Female","40","40","[c]","[c]"
"In post","2022","60-64","Brent","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Bridgend and Neath Port Talbot","Female","60","50","24500","21260"
"In post","2022","60-64","Bridgend and Neath Port Talbot","Male","30","20","[c]","[c]"
"In post","2022","60-64","Brighton and Hove","Female","40","40","[c]","[c]"
"In post","2022","60-64","Brighton and Hove","Male","40","30","[c]","[c]"
"In post","2022","60-64","Bristol, City of","Female","210","170","32310","27570"
"In post","2022","60-64","Bristol, City of","Male","190","160","38010","31900"
"In post","2022","60-64","Bromley","Female","60","50","32320","31880"
"In post","2022","60-64","Bromley","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Buckinghamshire","Female","90","80","30260","27570"
"In post","2022","60-64","Buckinghamshire","Male","80","70","33460","33000"
"In post","2022","60-64","Caithness and Sutherland, and Ross and Cromarty","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Caithness and Sutherland, and Ross and Cromarty","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Calderdale and Kirklees","Female","70","50","26180","27570"
"In post","2022","60-64","Calderdale and Kirklees","Male","40","30","[c]","[c]"
"In post","2022","60-64","Cambridgeshire CC","Female","130","110","27430","24620"
"In post","2022","60-64","Cambridgeshire CC","Male","180","150","36010","33300"
"In post","2022","60-64","Camden and City of London","Female","90","80","32510","26980"
"In post","2022","60-64","Camden and City of London","Male","100","90","36470","28670"
"In post","2022","60-64","Cardiff and Vale of Glamorgan","Female","480","370","30470","26800"
"In post","2022","60-64","Cardiff and Vale of Glamorgan","Male","370","320","36790","32040"
"In post","2022","60-64","Causeway Coast and Glens","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Causeway Coast and Glens","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Central Bedfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Central Bedfordshire","Male","40","40","[c]","[c]"
"In post","2022","60-64","Central Hampshire","Female","140","120","29500","26670"
"In post","2022","60-64","Central Hampshire","Male","280","260","39980","39070"
"In post","2022","60-64","Central Valleys","Female","150","110","30030","27570"
"In post","2022","60-64","Central Valleys","Male","70","60","36030","28750"
"In post","2022","60-64","Cheshire East","Female","50","40","28320","26490"
"In post","2022","60-64","Cheshire East","Male","50","40","[c]","[c]"
"In post","2022","60-64","Cheshire West and Chester","Female","30","30","[c]","[c]"
"In post","2022","60-64","Cheshire West and Chester","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Chorley and West Lancashire","Female","50","30","[c]","[c]"
"In post","2022","60-64","Chorley and West Lancashire","Male","70","40","32090","31650"
"In post","2022","60-64","City of Edinburgh","Female","390","330","35580","30040"
"In post","2022","60-64","City of Edinburgh","Male","440","380","40890","35980"
"In post","2022","60-64","Clackmannanshire and Fife","Female","70","50","26170","27570"
"In post","2022","60-64","Clackmannanshire and Fife","Male","90","70","35820","35000"
"In post","2022","60-64","Conwy and Denbighshire","Female","40","30","[c]","[c]"
"In post","2022","60-64","Conwy and Denbighshire","Male","30","30","[c]","[c]"
"In post","2022","60-64","Cornwall and Isles of Scilly","Female","100","80","26310","27570"
"In post","2022","60-64","Cornwall and Isles of Scilly","Male","130","120","28300","26670"
"In post","2022","60-64","Coventry","Female","100","90","33280","27570"
"In post","2022","60-64","Coventry","Male","50","40","[c]","[c]"
"In post","2022","60-64","Croydon","Female","520","450","34430","30100"
"In post","2022","60-64","Croydon","Male","390","350","41030","37720"
"In post","2022","60-64","Darlington","Female","30","30","[c]","[c]"
"In post","2022","60-64","Darlington","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Derby","Female","60","50","24150","21260"
"In post","2022","60-64","Derby","Male","30","30","[c]","[c]"
"In post","2022","60-64","Devon CC","Female","260","200","26700","21840"
"In post","2022","60-64","Devon CC","Male","250","220","31990","28080"
"In post","2022","60-64","Dorset","Female","100","80","28360","26930"
"In post","2022","60-64","Dorset","Male","150","130","30570","28380"
"In post","2022","60-64","Dudley","Female","80","60","24650","21260"
"In post","2022","60-64","Dudley","Male","40","30","[c]","[c]"
"In post","2022","60-64","Dumfries and Galloway","Female","30","30","[c]","[c]"
"In post","2022","60-64","Dumfries and Galloway","Male","50","40","31320","30040"
"In post","2022","60-64","Durham","Female","310","230","25540","22080"
"In post","2022","60-64","Durham","Male","260","190","29750","31060"
"In post","2022","60-64","Ealing","Female","40","30","[c]","[c]"
"In post","2022","60-64","Ealing","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","East Ayrshire and North Ayrshire mainland","Female","60","40","26930","26120"
"In post","2022","60-64","East Ayrshire and North Ayrshire mainland","Male","60","50","28710","27230"
"In post","2022","60-64","East Cumbria","Female","50","40","27500","22510"
"In post","2022","60-64","East Cumbria","Male","50","40","[c]","[c]"
"In post","2022","60-64","East Derbyshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","East Derbyshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Female","60","40","25670","21850"
"In post","2022","60-64","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Male","140","110","32110","27570"
"In post","2022","60-64","East Kent","Female","170","140","28210","26900"
"In post","2022","60-64","East Kent","Male","200","160","31120","27370"
"In post","2022","60-64","East Lancashire","Female","30","20","[c]","[c]"
"In post","2022","60-64","East Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","East Lothian and Midlothian","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","East Lothian and Midlothian","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","East Merseyside","Female","100","70","27140","27570"
"In post","2022","60-64","East Merseyside","Male","40","40","[c]","[c]"
"In post","2022","60-64","East Riding of Yorkshire","Female","50","40","27300","26670"
"In post","2022","60-64","East Riding of Yorkshire","Male","170","140","30450","26930"
"In post","2022","60-64","East Surrey","Female","50","40","[c]","[c]"
"In post","2022","60-64","East Surrey","Male","50","40","33370","29290"
"In post","2022","60-64","East Sussex CC","Female","130","100","25750","22640"
"In post","2022","60-64","East Sussex CC","Male","80","70","27650","26800"
"In post","2022","60-64","Enfield","Female","30","20","[c]","[c]"
"In post","2022","60-64","Enfield","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Essex Haven Gateway","Female","50","40","29800","28800"
"In post","2022","60-64","Essex Haven Gateway","Male","60","50","30130","28040"
"In post","2022","60-64","Essex Thames Gateway","Female","60","50","28650","28200"
"In post","2022","60-64","Essex Thames Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Falkirk","Female","100","70","26850","25930"
"In post","2022","60-64","Falkirk","Male","70","50","30310","27570"
"In post","2022","60-64","Fermanagh and Omagh","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Fermanagh and Omagh","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Flintshire and Wrexham","Female","90","70","26450","22330"
"In post","2022","60-64","Flintshire and Wrexham","Male","110","90","30210","29200"
"In post","2022","60-64","Glasgow City","Female","560","440","29870","26360"
"In post","2022","60-64","Glasgow City","Male","470","400","33230","27570"
"In post","2022","60-64","Gloucestershire CC","Female","90","60","27780","27130"
"In post","2022","60-64","Gloucestershire CC","Male","90","70","34940","33000"
"In post","2022","60-64","Greater Manchester North East","Female","80","60","26410","27570"
"In post","2022","60-64","Greater Manchester North East","Male","50","40","26380","26780"
"In post","2022","60-64","Greater Manchester North West","Female","160","120","24210","21260"
"In post","2022","60-64","Greater Manchester North West","Male","60","50","27040","27570"
"In post","2022","60-64","Greater Manchester South East","Female","100","80","23810","21260"
"In post","2022","60-64","Greater Manchester South East","Male","40","40","[c]","[c]"
"In post","2022","60-64","Greater Manchester South West","Female","230","180","29700","26820"
"In post","2022","60-64","Greater Manchester South West","Male","190","160","31190","27570"
"In post","2022","60-64","Gwent Valleys","Female","70","60","28230","27570"
"In post","2022","60-64","Gwent Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Gwynedd","Female","50","40","[c]","[c]"
"In post","2022","60-64","Gwynedd","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Hackney and Newham","Female","320","280","36320","32880"
"In post","2022","60-64","Hackney and Newham","Male","290","250","40250","38390"
"In post","2022","60-64","Haringey and Islington","Female","70","60","31340","30810"
"In post","2022","60-64","Haringey and Islington","Male","50","50","34980","32890"
"In post","2022","60-64","Harrow and Hillingdon","Female","170","140","30470","29270"
"In post","2022","60-64","Harrow and Hillingdon","Male","190","160","31190","30410"
"In post","2022","60-64","Hartlepool and Stockton-on-Tees","Female","90","80","26700","27130"
"In post","2022","60-64","Hartlepool and Stockton-on-Tees","Male","70","50","28750","27570"
"In post","2022","60-64","Heart of Essex","Female","50","50","28750","25250"
"In post","2022","60-64","Heart of Essex","Male","40","40","[c]","[c]"
"In post","2022","60-64","Herefordshire, County of","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Herefordshire, County of","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Hertfordshire CC","Female","170","150","32560","29290"
"In post","2022","60-64","Hertfordshire CC","Male","100","90","38460","32160"
"In post","2022","60-64","Hounslow and Richmond upon Thames","Female","110","100","30110","28670"
"In post","2022","60-64","Hounslow and Richmond upon Thames","Male","110","100","32550","31180"
"In post","2022","60-64","Inverclyde, East Renfrewshire, and Renfrewshire","Female","80","60","27720","23780"
"In post","2022","60-64","Inverclyde, East Renfrewshire, and Renfrewshire","Male","50","40","32210","27630"
"In post","2022","60-64","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","70","60","27600","27570"
"In post","2022","60-64","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","90","90","29380","26800"
"In post","2022","60-64","Isle of Anglesey","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Isle of Anglesey","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Isle of Wight","Female","50","40","[c]","[c]"
"In post","2022","60-64","Isle of Wight","Male","50","40","[c]","[c]"
"In post","2022","60-64","Kensington & Chelsea and Hammersmith & Fulham","Female","30","30","[c]","[c]"
"In post","2022","60-64","Kensington & Chelsea and Hammersmith & Fulham","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Kent Thames Gateway","Female","70","60","27550","27380"
"In post","2022","60-64","Kent Thames Gateway","Male","70","60","31440","31650"
"In post","2022","60-64","Kingston upon Hull, City of","Female","90","70","26220","27570"
"In post","2022","60-64","Kingston upon Hull, City of","Male","80","60","29900","27570"
"In post","2022","60-64","Lambeth","Female","100","90","44340","34530"
"In post","2022","60-64","Lambeth","Male","110","100","48120","39840"
"In post","2022","60-64","Lancaster and Wyre","Female","60","40","29700","26670"
"In post","2022","60-64","Lancaster and Wyre","Male","50","40","[c]","[c]"
"In post","2022","60-64","Leeds","Female","430","340","31740","27570"
"In post","2022","60-64","Leeds","Male","340","270","35050","32040"
"In post","2022","60-64","Leicester","Female","120","100","25640","22890"
"In post","2022","60-64","Leicester","Male","90","80","28780","27130"
"In post","2022","60-64","Leicestershire CC and Rutland","Female","90","70","26530","23960"
"In post","2022","60-64","Leicestershire CC and Rutland","Male","80","70","29740","27470"
"In post","2022","60-64","Lewisham and Southwark","Female","70","70","34560","31060"
"In post","2022","60-64","Lewisham and Southwark","Male","60","60","36090","33390"
"In post","2022","60-64","Lincolnshire CC","Female","170","150","25680","21960"
"In post","2022","60-64","Lincolnshire CC","Male","210","190","29480","27570"
"In post","2022","60-64","Lisburn and Castlereagh","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Lisburn and Castlereagh","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Liverpool","Female","580","450","26620","22080"
"In post","2022","60-64","Liverpool","Male","350","300","28910","26160"
"In post","2022","60-64","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Luton","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Luton","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Manchester","Female","310","250","30860","27570"
"In post","2022","60-64","Manchester","Male","280","230","34770","31650"
"In post","2022","60-64","Medway","Female","70","60","26520","25110"
"In post","2022","60-64","Medway","Male","50","50","33350","28800"
"In post","2022","60-64","Merton, Kingston upon Thames and Sutton","Female","30","30","[c]","[c]"
"In post","2022","60-64","Merton, Kingston upon Thames and Sutton","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mid Kent","Female","60","50","31720","28970"
"In post","2022","60-64","Mid Kent","Male","40","40","[c]","[c]"
"In post","2022","60-64","Mid Lancashire","Female","320","240","26410","22600"
"In post","2022","60-64","Mid Lancashire","Male","210","170","31090","27570"
"In post","2022","60-64","Milton Keynes","Female","80","70","30490","27570"
"In post","2022","60-64","Milton Keynes","Male","110","100","35650","33340"
"In post","2022","60-64","Monmouthshire and Newport","Female","180","140","29630","25570"
"In post","2022","60-64","Monmouthshire and Newport","Male","150","120","35950","31650"
"In post","2022","60-64","Na h-Eileanan Siar","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Na h-Eileanan Siar","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Newry, Mourne and Down","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Newry, Mourne and Down","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","North and North East Lincolnshire","Female","50","40","26150","26370"
"In post","2022","60-64","North and North East Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","North and West Norfolk","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","North and West Norfolk","Male","90","80","29590","29950"
"In post","2022","60-64","North Hampshire","Female","70","60","27140","26670"
"In post","2022","60-64","North Hampshire","Male","60","50","37610","33300"
"In post","2022","60-64","North Lanarkshire","Female","190","140","24870","22080"
"In post","2022","60-64","North Lanarkshire","Male","110","90","29770","27570"
"In post","2022","60-64","North Northamptonshire","Female","40","30","[c]","[c]"
"In post","2022","60-64","North Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","North Nottinghamshire","Female","50","40","27660","27570"
