"Status","Year","Region_ITL2","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Essex","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Department for Environment, Food and Rural Affairs","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Department for Environment, Food and Rural Affairs","Operational Delivery","50","40","[c]","[c]"
"In post","2021","Essex","Department for Environment, Food and Rural Affairs","Other","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Department for Environment, Food and Rural Affairs","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Department for Environment, Food and Rural Affairs","Property","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Department for Environment, Food and Rural Affairs","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Department for Transport","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Department for Transport","Operational Delivery","90","80","32980","26780"
"In post","2021","Essex","Department for Work and Pensions","Operational Delivery","40","40","[c]","[c]"
"In post","2021","Essex","Department for Work and Pensions","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Department for Work and Pensions","Property","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Department for Work and Pensions","Unknown","1620","1460","29030","29290"
"In post","2021","Essex","Department of Health and Social Care","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Department of Health and Social Care","Operational Delivery","50","50","35850","32930"
"In post","2021","Essex","Department of Health and Social Care","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Food Standards Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Essex","HM Revenue and Customs","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Essex","HM Revenue and Customs","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Essex","HM Revenue and Customs","Digital, Data and Technology","260","240","37740","35000"
"In post","2021","Essex","HM Revenue and Customs","Finance","130","110","32960","31810"
"In post","2021","Essex","HM Revenue and Customs","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Essex","HM Revenue and Customs","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Essex","HM Revenue and Customs","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Essex","HM Revenue and Customs","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Essex","HM Revenue and Customs","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Essex","HM Revenue and Customs","Operational Delivery","310","280","26350","25560"
"In post","2021","Essex","HM Revenue and Customs","Policy","60","60","41040","38630"
"In post","2021","Essex","HM Revenue and Customs","Project Delivery","80","70","40900","38630"
"In post","2021","Essex","HM Revenue and Customs","Property","50","50","32620","29130"
"In post","2021","Essex","HM Revenue and Customs","Security","[c]","[c]","[c]","[c]"
"In post","2021","Essex","HM Revenue and Customs","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Essex","HM Revenue and Customs","Tax","110","100","31330","28130"
"In post","2021","Essex","HM Revenue and Customs","Unknown","30","30","[c]","[c]"
"In post","2021","Essex","HM Treasury","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Home Office","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Home Office","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Home Office","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Home Office","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Home Office","Operational Delivery","810","750","26980","25310"
"In post","2021","Essex","Home Office","Other","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Home Office","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Home Office","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Home Office","Security","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Ministry of Defence","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Ministry of Defence","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Ministry of Defence","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Ministry of Defence","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Ministry of Defence","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Ministry of Defence","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Ministry of Defence","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Ministry of Defence","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Ministry of Defence","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Ministry of Defence","Medicine","40","40","[c]","[c]"
"In post","2021","Essex","Ministry of Defence","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Ministry of Defence","Other","150","140","24360","21580"
"In post","2021","Essex","Ministry of Defence","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Ministry of Defence","Project Delivery","50","50","[c]","[c]"
"In post","2021","Essex","Ministry of Defence","Property","50","50","[c]","[c]"
"In post","2021","Essex","Ministry of Defence","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Ministry of Defence","Security","210","200","40700","41070"
"In post","2021","Essex","Ministry of Defence","Unknown","30","30","[c]","[c]"
"In post","2021","Essex","Ministry of Justice","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Ministry of Justice","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Ministry of Justice","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Ministry of Justice","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Ministry of Justice","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Ministry of Justice","Legal","30","30","[c]","[c]"
"In post","2021","Essex","Ministry of Justice","Operational Delivery","840","780","27240","25840"
"In post","2021","Essex","Ministry of Justice","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Ministry of Justice","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Ministry of Justice","Property","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Ministry of Justice","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Ministry of Justice","Security","[c]","[c]","[c]","[c]"
"In post","2021","Essex","National Crime Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Attorney General's Departments","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Attorney General's Departments","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Attorney General's Departments","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Attorney General's Departments","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Attorney General's Departments","Legal","120","110","53280","53850"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Attorney General's Departments","Operational Delivery","70","70","26660","25870"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Attorney General's Departments","Other","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Cabinet Office","Other","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Cabinet Office","Unknown","170","170","55310","52580"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Business, Energy and Industrial Strategy","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Business, Energy and Industrial Strategy","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Business, Energy and Industrial Strategy","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Business, Energy and Industrial Strategy","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Business, Energy and Industrial Strategy","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Business, Energy and Industrial Strategy","Operational Delivery","100","90","32950","30950"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Business, Energy and Industrial Strategy","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Business, Energy and Industrial Strategy","Policy","70","70","47380","49080"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Business, Energy and Industrial Strategy","Project Delivery","30","30","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Business, Energy and Industrial Strategy","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Business, Energy and Industrial Strategy","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Digital, Culture, Media and Sport","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Digital, Culture, Media and Sport","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Education","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Education","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Education","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Education","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Education","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Education","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Education","Operational Delivery","90","90","41120","36780"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Education","Policy","50","50","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Education","Property","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Environment, Food and Rural Affairs","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Environment, Food and Rural Affairs","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","150","140","45780","48370"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Environment, Food and Rural Affairs","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Environment, Food and Rural Affairs","Finance","50","50","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Environment, Food and Rural Affairs","Human Resources","40","40","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Environment, Food and Rural Affairs","Operational Delivery","100","90","27570","25150"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Environment, Food and Rural Affairs","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Environment, Food and Rural Affairs","Policy","370","350","38660","35900"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Environment, Food and Rural Affairs","Project Delivery","40","40","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Environment, Food and Rural Affairs","Property","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Environment, Food and Rural Affairs","Science and Engineering","50","40","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Environment, Food and Rural Affairs","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Environment, Food and Rural Affairs","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Environment, Food and Rural Affairs","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for International Trade","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for International Trade","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for International Trade","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for International Trade","Other","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Transport","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Transport","Communications","30","30","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Transport","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Transport","Digital, Data and Technology","30","30","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Transport","Finance","30","30","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Transport","Human Resources","40","40","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Transport","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Transport","Operational Delivery","240","220","28430","26780"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Transport","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Transport","Other","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Transport","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Transport","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Transport","Property","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Transport","Science and Engineering","40","40","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Work and Pensions","Operational Delivery","50","50","46820","46320"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Work and Pensions","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Work and Pensions","Unknown","1960","1720","26770","27570"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department of Health and Social Care","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department of Health and Social Care","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department of Health and Social Care","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department of Health and Social Care","Finance","50","50","36830","29480"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department of Health and Social Care","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department of Health and Social Care","Knowledge and Information Management","70","60","36480","36330"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department of Health and Social Care","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department of Health and Social Care","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department of Health and Social Care","Operational Delivery","430","380","36170","30020"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department of Health and Social Care","Science and Engineering","560","520","36340","35400"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department of Health and Social Care","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Food Standards Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","HM Land Registry","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","HM Land Registry","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","HM Land Registry","Legal","40","30","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","HM Land Registry","Operational Delivery","300","250","28530","27130"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","HM Land Registry","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","HM Revenue and Customs","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","HM Revenue and Customs","Digital, Data and Technology","50","50","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","HM Revenue and Customs","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","HM Revenue and Customs","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","HM Revenue and Customs","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","HM Revenue and Customs","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","HM Revenue and Customs","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","HM Revenue and Customs","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","HM Revenue and Customs","Legal","160","150","31010","28130"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","HM Revenue and Customs","Operational Delivery","310","290","27970","25560"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","HM Revenue and Customs","Other","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","HM Revenue and Customs","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","HM Revenue and Customs","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","HM Revenue and Customs","Property","90","80","35100","31100"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","HM Revenue and Customs","Security","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","HM Revenue and Customs","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","HM Revenue and Customs","Tax","570","530","39780","32020"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","HM Revenue and Customs","Unknown","150","140","32010","31810"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","HM Treasury","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","HM Treasury","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","HM Treasury","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","HM Treasury","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","HM Treasury","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Home Office","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Home Office","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Home Office","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Home Office","Operational Delivery","190","180","26390","25220"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Home Office","Other","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Home Office","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence","Commercial","1330","1270","38780","35130"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence","Communications","110","110","35090","33300"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence","Digital, Data and Technology","650","640","40290","39300"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence","Finance","930","900","39930","35600"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence","Human Resources","500","460","34400","30000"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence","Internal Audit","40","40","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence","Knowledge and Information Management","380","370","37320","35590"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence","Medicine","190","170","43980","36370"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence","Operational Delivery","440","420","36860","32900"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence","Operational Research","90","80","44900","46080"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence","Other","3210","3060","32140","28660"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence","Policy","140","140","41530","40000"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence","Project Delivery","4000","3870","40630","39880"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence","Property","370","360","36210","33300"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence","Science and Engineering","4380","4280","38900","37470"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence","Security","530","520","29910","26750"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence","Statistics","70","60","40540","37320"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence","Unknown","520","500","40600","36300"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Housing, Communities and Local Government","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Housing, Communities and Local Government","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Housing, Communities and Local Government","Digital, Data and Technology","40","40","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Housing, Communities and Local Government","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Housing, Communities and Local Government","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Housing, Communities and Local Government","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Housing, Communities and Local Government","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Housing, Communities and Local Government","Operational Delivery","330","300","30880","26050"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Housing, Communities and Local Government","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Housing, Communities and Local Government","Planning","40","40","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Housing, Communities and Local Government","Planning Inspectors","320","280","57780","58810"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Housing, Communities and Local Government","Policy","40","40","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Housing, Communities and Local Government","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Housing, Communities and Local Government","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Justice","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Justice","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Justice","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Justice","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Justice","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Justice","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Justice","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Justice","Legal","50","50","41240","43160"
