"Status","Year","Sexual_orientation","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Undeclared","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for International Trade","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Levelling Up, Housing and Communities","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Levelling Up, Housing and Communities","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Levelling Up, Housing and Communities","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Transport","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Transport","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Transport","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Transport","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Transport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Work and Pensions","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Work and Pensions","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Work and Pensions","London","30","30","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Work and Pensions","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Work and Pensions","North West (England)","40","40","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Work and Pensions","Scotland","30","30","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Work and Pensions","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Work and Pensions","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Work and Pensions","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Work and Pensions","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Work and Pensions","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department of Health and Social Care","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department of Health and Social Care","East of England","30","30","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department of Health and Social Care","London","910","310","46410","40070"
"Leaver Dept.","2022","Undeclared","Department of Health and Social Care","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department of Health and Social Care","North West (England)","40","40","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department of Health and Social Care","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department of Health and Social Care","South East (England)","50","40","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department of Health and Social Care","South West (England)","150","140","40470","36330"
"Leaver Dept.","2022","Undeclared","Department of Health and Social Care","Unknown","160","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department of Health and Social Care","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department of Health and Social Care","West Midlands (England)","30","30","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department of Health and Social Care","Yorkshire and The Humber","290","30","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Foreign, Commonwealth and Development Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","HM Revenue and Customs","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","HM Treasury","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Home Office","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Home Office","London","60","60","42980","41970"
"Leaver Dept.","2022","Undeclared","Home Office","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Home Office","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Home Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Home Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Home Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Home Office","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Home Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Home Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Ministry of Defence","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Ministry of Defence","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Ministry of Defence","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Ministry of Defence","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Ministry of Defence","South West (England)","60","60","39170","39000"
"Leaver Dept.","2022","Undeclared","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Ministry of Justice","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Ministry of Justice","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Ministry of Justice","London","50","50","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Ministry of Justice","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Ministry of Justice","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Ministry of Justice","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Ministry of Justice","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Ministry of Justice","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Ministry of Justice","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Ministry of Justice","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","National Crime Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Office of Rail and Road","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Office of the Secretary of State for Wales","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Scottish Government","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","UK Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","UK Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Welsh Government","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Attorney General's Departments","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Attorney General's Departments","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Attorney General's Departments","London","60","50","48880","51220"
"Leaver Dept.","2022","Unknown","Attorney General's Departments","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Attorney General's Departments","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Cabinet Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Cabinet Office","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Cabinet Office","London","560","560","39020","32000"
"Leaver Dept.","2022","Unknown","Cabinet Office","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Cabinet Office","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Cabinet Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Cabinet Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Cabinet Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Cabinet Office","Unknown","180","180","37420","32000"
"Leaver Dept.","2022","Unknown","Cabinet Office","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Cabinet Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Cabinet Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Charity Commission","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Business, Energy and Industrial Strategy","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Business, Energy and Industrial Strategy","London","60","60","45360","40050"
"Leaver Dept.","2022","Unknown","Department for Business, Energy and Industrial Strategy","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Business, Energy and Industrial Strategy","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Business, Energy and Industrial Strategy","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Education","London","50","50","47980","41280"
"Leaver Dept.","2022","Unknown","Department for Education","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Education","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Environment, Food and Rural Affairs","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Environment, Food and Rural Affairs","London","50","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Environment, Food and Rural Affairs","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Environment, Food and Rural Affairs","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for International Trade","London","70","70","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Levelling Up, Housing and Communities","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Levelling Up, Housing and Communities","London","40","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Levelling Up, Housing and Communities","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Levelling Up, Housing and Communities","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Levelling Up, Housing and Communities","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Levelling Up, Housing and Communities","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Transport","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Transport","London","90","90","41660","36160"
"Leaver Dept.","2022","Unknown","Department for Transport","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Transport","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Transport","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Transport","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Transport","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Transport","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Transport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions","London","90","80","41250","36650"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions","North East (England)","50","50","31670","27570"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions","North West (England)","100","100","30380","27570"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions","Scotland","70","60","26150","27570"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions","West Midlands (England)","50","50","26730","27570"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions","Yorkshire and The Humber","60","60","33510","27570"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care","East of England","50","50","52200","40560"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care","London","520","480","53570","48860"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care","North West (England)","70","60","35990","30760"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care","South East (England)","90","90","51210","51230"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care","South West (England)","150","140","48650","41490"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care","West Midlands (England)","70","60","49680","38940"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care","Yorkshire and The Humber","50","50","45820","40600"
"Leaver Dept.","2022","Unknown","Food Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Food Standards Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Foreign, Commonwealth and Development Office","London","280","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Foreign, Commonwealth and Development Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Foreign, Commonwealth and Development Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Revenue and Customs","East Midlands (England)","70","60","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Revenue and Customs","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Revenue and Customs","London","240","230","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Revenue and Customs","North East (England)","230","220","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Revenue and Customs","North West (England)","240","230","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Revenue and Customs","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Revenue and Customs","Scotland","260","250","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Revenue and Customs","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Revenue and Customs","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Revenue and Customs","Wales","70","60","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Revenue and Customs","West Midlands (England)","80","80","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Revenue and Customs","Yorkshire and The Humber","90","90","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Home Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Home Office","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Home Office","London","120","120","38290","35050"
"Leaver Dept.","2022","Unknown","Home Office","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Home Office","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Home Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Home Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Home Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Home Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Home Office","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Home Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Home Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence","London","30","30","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence","South West (England)","50","50","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Justice","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Justice","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Justice","London","130","130","34360","32000"
"Leaver Dept.","2022","Unknown","Ministry of Justice","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Justice","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Justice","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Justice","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Justice","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Justice","West Midlands (England)","50","50","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Justice","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","National Crime Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","National Crime Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","National Crime Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office for Standards in Education, Children's Services and Skills","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office of the Secretary of State for Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scottish Government","Scotland","60","50","40170","33840"
"Leaver Dept.","2022","Unknown","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","UK Statistics Authority","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","UK Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","UK Statistics Authority","Wales","50","50","[c]","[c]"
"Leaver Dept.","2022","Unknown","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
