"Status","Year","Profession_of_post","Parent_department","Age","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Operational Delivery","Department for Education","30-39","420","410","40120","36780"
"In post","2022","Operational Delivery","Department for Education","40-49","470","440","45960","46030"
"In post","2022","Operational Delivery","Department for Education","50-59","410","400","45150","40300"
"In post","2022","Operational Delivery","Department for Education","60-64","70","60","44890","40300"
"In post","2022","Operational Delivery","Department for Education","65+","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Department for Environment, Food and Rural Affairs","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Department for Environment, Food and Rural Affairs","20-29","790","780","23960","21300"
"In post","2022","Operational Delivery","Department for Environment, Food and Rural Affairs","30-39","860","810","26020","24920"
"In post","2022","Operational Delivery","Department for Environment, Food and Rural Affairs","40-49","1220","1120","27690","25100"
"In post","2022","Operational Delivery","Department for Environment, Food and Rural Affairs","50-59","1140","1070","28820","25580"
"In post","2022","Operational Delivery","Department for Environment, Food and Rural Affairs","60-64","340","290","27250","25190"
"In post","2022","Operational Delivery","Department for Environment, Food and Rural Affairs","65+","120","100","25960","24640"
"In post","2022","Operational Delivery","Department for International Trade","20-29","50","50","35450","32120"
"In post","2022","Operational Delivery","Department for International Trade","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Department for International Trade","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Department for International Trade","50-59","40","40","[c]","[c]"
"In post","2022","Operational Delivery","Department for International Trade","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Department for International Trade","65+","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Department for Levelling Up, Housing and Communities","20-29","140","140","29260","27850"
"In post","2022","Operational Delivery","Department for Levelling Up, Housing and Communities","30-39","140","130","33830","32640"
"In post","2022","Operational Delivery","Department for Levelling Up, Housing and Communities","40-49","190","180","34990","33210"
"In post","2022","Operational Delivery","Department for Levelling Up, Housing and Communities","50-59","180","180","36510","32780"
"In post","2022","Operational Delivery","Department for Levelling Up, Housing and Communities","60-64","60","50","38260","33350"
"In post","2022","Operational Delivery","Department for Levelling Up, Housing and Communities","65+","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Department for Transport","16-19","80","70","19370","18310"
"In post","2022","Operational Delivery","Department for Transport","20-29","990","950","23230","21840"
"In post","2022","Operational Delivery","Department for Transport","30-39","2000","1810","25230","21840"
"In post","2022","Operational Delivery","Department for Transport","40-49","2260","2090","26790","26130"
"In post","2022","Operational Delivery","Department for Transport","50-59","2760","2580","27490","26700"
"In post","2022","Operational Delivery","Department for Transport","60-64","1100","890","26510","26780"
"In post","2022","Operational Delivery","Department for Transport","65+","440","310","26910","26780"
"In post","2022","Operational Delivery","Department for Work and Pensions","16-19","90","90","23080","21260"
"In post","2022","Operational Delivery","Department for Work and Pensions","20-29","7870","7710","25990","27570"
"In post","2022","Operational Delivery","Department for Work and Pensions","30-39","11260","10330","26780","27570"
"In post","2022","Operational Delivery","Department for Work and Pensions","40-49","15950","14260","27080","27570"
"In post","2022","Operational Delivery","Department for Work and Pensions","50-59","23900","21480","27220","27570"
"In post","2022","Operational Delivery","Department for Work and Pensions","60-64","7830","6120","26280","27570"
"In post","2022","Operational Delivery","Department for Work and Pensions","65+","2120","1550","25970","26120"
"In post","2022","Operational Delivery","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Department of Health and Social Care","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Department of Health and Social Care","20-29","1050","990","30970","28590"
"In post","2022","Operational Delivery","Department of Health and Social Care","30-39","1030","970","40560","37490"
"In post","2022","Operational Delivery","Department of Health and Social Care","40-49","1040","970","46490","41880"
"In post","2022","Operational Delivery","Department of Health and Social Care","50-59","950","900","46840","40650"
"In post","2022","Operational Delivery","Department of Health and Social Care","60-64","250","220","45860","38280"
"In post","2022","Operational Delivery","Department of Health and Social Care","65+","90","70","39580","32310"
"In post","2022","Operational Delivery","Estyn","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Estyn","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Estyn","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Estyn","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Estyn","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Food Standards Agency","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Food Standards Agency","30-39","80","80","31860","30350"
"In post","2022","Operational Delivery","Food Standards Agency","40-49","140","140","37520","30810"
"In post","2022","Operational Delivery","Food Standards Agency","50-59","260","260","31290","27190"
"In post","2022","Operational Delivery","Food Standards Agency","60-64","80","70","28560","26750"
"In post","2022","Operational Delivery","Food Standards Agency","65+","40","30","[c]","[c]"
"In post","2022","Operational Delivery","Foreign, Commonwealth and Development Office","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Foreign, Commonwealth and Development Office","20-29","130","130","28600","25680"
"In post","2022","Operational Delivery","Foreign, Commonwealth and Development Office","30-39","130","120","35240","33930"
"In post","2022","Operational Delivery","Foreign, Commonwealth and Development Office","40-49","120","120","38380","33930"
"In post","2022","Operational Delivery","Foreign, Commonwealth and Development Office","50-59","160","150","36710","30720"
"In post","2022","Operational Delivery","Foreign, Commonwealth and Development Office","60-64","40","30","[c]","[c]"
"In post","2022","Operational Delivery","Foreign, Commonwealth and Development Office","65+","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","HM Land Registry","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","HM Land Registry","20-29","910","890","24920","22600"
"In post","2022","Operational Delivery","HM Land Registry","30-39","780","730","25710","22600"
"In post","2022","Operational Delivery","HM Land Registry","40-49","880","820","29250","27130"
"In post","2022","Operational Delivery","HM Land Registry","50-59","2040","1820","30510","27130"
"In post","2022","Operational Delivery","HM Land Registry","60-64","470","340","30420","27130"
"In post","2022","Operational Delivery","HM Land Registry","65+","100","60","30340","27130"
"In post","2022","Operational Delivery","HM Revenue and Customs","16-19","110","110","21560","21250"
"In post","2022","Operational Delivery","HM Revenue and Customs","20-29","4110","4010","25070","21250"
"In post","2022","Operational Delivery","HM Revenue and Customs","30-39","5890","5530","27770","26810"
"In post","2022","Operational Delivery","HM Revenue and Customs","40-49","6470","5880","28090","26590"
"In post","2022","Operational Delivery","HM Revenue and Customs","50-59","9300","8260","28230","25520"
"In post","2022","Operational Delivery","HM Revenue and Customs","60-64","3120","2360","25740","22080"
"In post","2022","Operational Delivery","HM Revenue and Customs","65+","870","640","25540","22080"
"In post","2022","Operational Delivery","HM Treasury","20-29","50","50","29070","26770"
"In post","2022","Operational Delivery","HM Treasury","30-39","40","40","[c]","[c]"
"In post","2022","Operational Delivery","HM Treasury","40-49","40","40","[c]","[c]"
"In post","2022","Operational Delivery","HM Treasury","50-59","50","50","39710","29550"
"In post","2022","Operational Delivery","HM Treasury","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","HM Treasury","65+","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Home Office","16-19","50","50","[c]","[c]"
"In post","2022","Operational Delivery","Home Office","20-29","3570","3490","25030","24880"
"In post","2022","Operational Delivery","Home Office","30-39","5860","5500","27340","25220"
"In post","2022","Operational Delivery","Home Office","40-49","6200","5780","29460","26480"
"In post","2022","Operational Delivery","Home Office","50-59","7060","6520","29680","27370"
"In post","2022","Operational Delivery","Home Office","60-64","1850","1460","27950","26160"
"In post","2022","Operational Delivery","Home Office","65+","670","490","27070","25630"
"In post","2022","Operational Delivery","Ministry of Defence","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Ministry of Defence","20-29","110","110","25620","23490"
"In post","2022","Operational Delivery","Ministry of Defence","30-39","190","180","33700","30590"
"In post","2022","Operational Delivery","Ministry of Defence","40-49","210","200","39970","38070"
"In post","2022","Operational Delivery","Ministry of Defence","50-59","250","250","39270","33690"
"In post","2022","Operational Delivery","Ministry of Defence","60-64","70","60","33710","29230"
"In post","2022","Operational Delivery","Ministry of Defence","65+","30","30","[c]","[c]"
"In post","2022","Operational Delivery","Ministry of Justice","16-19","200","200","22970","23140"
"In post","2022","Operational Delivery","Ministry of Justice","20-29","14040","13830","25600","24430"
"In post","2022","Operational Delivery","Ministry of Justice","30-39","17420","16460","28420","26890"
"In post","2022","Operational Delivery","Ministry of Justice","40-49","16310","15300","30780","28290"
"In post","2022","Operational Delivery","Ministry of Justice","50-59","20270","19040","30550","28200"
"In post","2022","Operational Delivery","Ministry of Justice","60-64","6370","5220","28370","25740"
"In post","2022","Operational Delivery","Ministry of Justice","65+","2100","1580","27110","24310"
"In post","2022","Operational Delivery","National Crime Agency","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","National Crime Agency","20-29","770","760","33780","32770"
"In post","2022","Operational Delivery","National Crime Agency","30-39","1160","1140","38010","36410"
"In post","2022","Operational Delivery","National Crime Agency","40-49","1130","1090","42500","40210"
"In post","2022","Operational Delivery","National Crime Agency","50-59","1390","1370","43970","40700"
"In post","2022","Operational Delivery","National Crime Agency","60-64","280","260","42040","40060"
"In post","2022","Operational Delivery","National Crime Agency","65+","50","50","[c]","[c]"
"In post","2022","Operational Delivery","Northern Ireland Office","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Northern Ireland Office","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Office for Standards in Education, Children's Services and Skills","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Office for Standards in Education, Children's Services and Skills","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Office for Standards in Education, Children's Services and Skills","30-39","60","50","29970","28790"
"In post","2022","Operational Delivery","Office for Standards in Education, Children's Services and Skills","40-49","50","50","32540","25880"
"In post","2022","Operational Delivery","Office for Standards in Education, Children's Services and Skills","50-59","40","40","[c]","[c]"
"In post","2022","Operational Delivery","Office for Standards in Education, Children's Services and Skills","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Office for Standards in Education, Children's Services and Skills","65+","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Office of Gas and Electricity Markets","20-29","70","70","26060","23980"
"In post","2022","Operational Delivery","Office of Gas and Electricity Markets","30-39","70","70","31040","29040"
"In post","2022","Operational Delivery","Office of Gas and Electricity Markets","40-49","30","30","[c]","[c]"
"In post","2022","Operational Delivery","Office of Gas and Electricity Markets","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Office of Gas and Electricity Markets","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Office of Gas and Electricity Markets","65+","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Office of Qualifications and Examinations Regulation","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Office of Qualifications and Examinations Regulation","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Office of Qualifications and Examinations Regulation","30-39","30","30","[c]","[c]"
"In post","2022","Operational Delivery","Office of Qualifications and Examinations Regulation","40-49","40","40","[c]","[c]"
"In post","2022","Operational Delivery","Office of Qualifications and Examinations Regulation","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Office of Qualifications and Examinations Regulation","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Office of Qualifications and Examinations Regulation","65+","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Office of Rail and Road","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Office of Rail and Road","30-39","30","30","[c]","[c]"
"In post","2022","Operational Delivery","Office of Rail and Road","40-49","40","40","[c]","[c]"
"In post","2022","Operational Delivery","Office of Rail and Road","50-59","50","40","[c]","[c]"
"In post","2022","Operational Delivery","Office of Rail and Road","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Office of Rail and Road","65+","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Office of the Secretary of State for Scotland","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Office of the Secretary of State for Scotland","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Office of the Secretary of State for Scotland","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Office of the Secretary of State for Scotland","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Office of the Secretary of State for Scotland","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Office of the Secretary of State for Scotland","65+","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Office of the Secretary of State for Wales","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Office of the Secretary of State for Wales","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Scottish Government","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Scottish Government","20-29","1310","1280","25400","23330"
"In post","2022","Operational Delivery","Scottish Government","30-39","1790","1730","29580","29550"
"In post","2022","Operational Delivery","Scottish Government","40-49","1360","1300","31370","30840"
"In post","2022","Operational Delivery","Scottish Government","50-59","2260","2130","32840","35000"
"In post","2022","Operational Delivery","Scottish Government","60-64","620","450","31040","30840"
"In post","2022","Operational Delivery","Scottish Government","65+","160","110","28720","26900"
"In post","2022","Operational Delivery","The National Archives","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","The National Archives","20-29","40","30","[c]","[c]"
"In post","2022","Operational Delivery","The National Archives","30-39","40","40","[c]","[c]"
"In post","2022","Operational Delivery","The National Archives","40-49","40","30","[c]","[c]"
"In post","2022","Operational Delivery","The National Archives","50-59","40","30","[c]","[c]"
"In post","2022","Operational Delivery","The National Archives","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","The National Archives","65+","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","UK Export Finance","20-29","70","70","37520","33350"
"In post","2022","Operational Delivery","UK Export Finance","30-39","50","40","[c]","[c]"
"In post","2022","Operational Delivery","UK Export Finance","40-49","70","70","55350","52110"
"In post","2022","Operational Delivery","UK Export Finance","50-59","70","70","62720","52500"
"In post","2022","Operational Delivery","UK Export Finance","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","UK Export Finance","65+","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","UK Statistics Authority","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","UK Statistics Authority","20-29","430","410","26810","23880"
"In post","2022","Operational Delivery","UK Statistics Authority","30-39","570","510","30110","30210"
"In post","2022","Operational Delivery","UK Statistics Authority","40-49","540","480","30680","27570"
"In post","2022","Operational Delivery","UK Statistics Authority","50-59","850","690","27340","22860"
"In post","2022","Operational Delivery","UK Statistics Authority","60-64","400","290","24140","20350"
"In post","2022","Operational Delivery","UK Statistics Authority","65+","230","150","22640","20350"
"In post","2022","Operational Delivery","UK Supreme Court","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","UK Supreme Court","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","UK Supreme Court","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","UK Supreme Court","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","UK Supreme Court","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","UK Supreme Court","65+","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Water Services Regulation Authority","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Water Services Regulation Authority","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Water Services Regulation Authority","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Water Services Regulation Authority","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Water Services Regulation Authority","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Welsh Government","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Welsh Government","20-29","180","170","26570","24630"
"In post","2022","Operational Delivery","Welsh Government","30-39","290","270","32930","29430"
"In post","2022","Operational Delivery","Welsh Government","40-49","440","410","40220","38160"
"In post","2022","Operational Delivery","Welsh Government","50-59","520","500","42420","38160"
"In post","2022","Operational Delivery","Welsh Government","60-64","150","130","39590","38160"
"In post","2022","Operational Delivery","Welsh Government","65+","70","50","35740","29430"
"In post","2022","Operational Research","Chancellor's other departments","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Chancellor's other departments","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Chancellor's other departments","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Department for Business, Energy and Industrial Strategy","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Department for Business, Energy and Industrial Strategy","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Department for Business, Energy and Industrial Strategy","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Department for Digital, Culture, Media and Sport","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Department for Digital, Culture, Media and Sport","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Department for Digital, Culture, Media and Sport","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Department for International Trade","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Department for International Trade","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Department for Levelling Up, Housing and Communities","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Department for Levelling Up, Housing and Communities","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Department for Transport","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Department for Transport","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Department for Transport","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Department for Transport","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Department for Transport","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Department for Transport","65+","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Department for Work and Pensions","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Department for Work and Pensions","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Department for Work and Pensions","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Department for Work and Pensions","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Department of Health and Social Care","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Department of Health and Social Care","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Department of Health and Social Care","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Food Standards Agency","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Food Standards Agency","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Food Standards Agency","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Food Standards Agency","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Foreign, Commonwealth and Development Office","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Foreign, Commonwealth and Development Office","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Foreign, Commonwealth and Development Office","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Foreign, Commonwealth and Development Office","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Foreign, Commonwealth and Development Office","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Foreign, Commonwealth and Development Office","65+","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","HM Revenue and Customs","20-29","50","50","[c]","[c]"
"In post","2022","Operational Research","HM Revenue and Customs","30-39","50","40","[c]","[c]"
"In post","2022","Operational Research","HM Revenue and Customs","40-49","30","30","[c]","[c]"
"In post","2022","Operational Research","HM Revenue and Customs","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","HM Revenue and Customs","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","HM Revenue and Customs","65+","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","HM Treasury","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","HM Treasury","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","HM Treasury","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","HM Treasury","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Home Office","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Home Office","20-29","40","40","[c]","[c]"
"In post","2022","Operational Research","Home Office","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Home Office","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Home Office","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Ministry of Defence","20-29","120","120","32210","29230"
"In post","2022","Operational Research","Ministry of Defence","30-39","140","140","43850","47010"
"In post","2022","Operational Research","Ministry of Defence","40-49","120","110","47950","47010"
"In post","2022","Operational Research","Ministry of Defence","50-59","90","90","51870","48120"
"In post","2022","Operational Research","Ministry of Defence","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Ministry of Defence","65+","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Ministry of Justice","20-29","50","50","[c]","[c]"
"In post","2022","Operational Research","Ministry of Justice","30-39","40","40","[c]","[c]"
"In post","2022","Operational Research","Ministry of Justice","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Ministry of Justice","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Office of Qualifications and Examinations Regulation","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Office of Qualifications and Examinations Regulation","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Office of Qualifications and Examinations Regulation","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Office of Qualifications and Examinations Regulation","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Office of Qualifications and Examinations Regulation","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Office of Qualifications and Examinations Regulation","65+","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Scottish Government","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Scottish Government","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Scottish Government","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","UK Statistics Authority","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","UK Statistics Authority","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","UK Statistics Authority","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","UK Statistics Authority","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","UK Statistics Authority","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","UK Statistics Authority","65+","[c]","[c]","[c]","[c]"
"In post","2022","Other","Attorney General's Departments","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Other","Attorney General's Departments","20-29","160","150","28110","26950"
"In post","2022","Other","Attorney General's Departments","30-39","110","100","31640","27580"
"In post","2022","Other","Attorney General's Departments","40-49","80","80","36300","30720"
"In post","2022","Other","Attorney General's Departments","50-59","110","110","42420","33860"
"In post","2022","Other","Attorney General's Departments","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Other","Attorney General's Departments","65+","[c]","[c]","[c]","[c]"
"In post","2022","Other","Cabinet Office","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Other","Cabinet Office","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Other","Cabinet Office","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Other","Cabinet Office","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Other","Cabinet Office","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Other","Chancellor's other departments","20-29","60","60","39450","36590"
"In post","2022","Other","Chancellor's other departments","30-39","80","70","62500","62640"
"In post","2022","Other","Chancellor's other departments","40-49","70","70","78480","81240"
"In post","2022","Other","Chancellor's other departments","50-59","40","40","[c]","[c]"
"In post","2022","Other","Chancellor's other departments","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Other","Chancellor's other departments","65+","[c]","[c]","[c]","[c]"
"In post","2022","Other","Charity Commission","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Other","Department for Business, Energy and Industrial Strategy","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Other","Department for Business, Energy and Industrial Strategy","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Other","Department for Business, Energy and Industrial Strategy","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Other","Department for Business, Energy and Industrial Strategy","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Other","Department for Business, Energy and Industrial Strategy","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Other","Department for Digital, Culture, Media and Sport","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Other","Department for Digital, Culture, Media and Sport","30-39","40","40","[c]","[c]"
"In post","2022","Other","Department for Digital, Culture, Media and Sport","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Other","Department for Digital, Culture, Media and Sport","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Other","Department for Digital, Culture, Media and Sport","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Other","Department for Environment, Food and Rural Affairs","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Other","Department for Environment, Food and Rural Affairs","30-39","30","30","[c]","[c]"
"In post","2022","Other","Department for Environment, Food and Rural Affairs","40-49","30","30","[c]","[c]"
"In post","2022","Other","Department for Environment, Food and Rural Affairs","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Other","Department for Environment, Food and Rural Affairs","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Other","Department for Environment, Food and Rural Affairs","65+","[c]","[c]","[c]","[c]"
"In post","2022","Other","Department for International Trade","20-29","40","40","[c]","[c]"
"In post","2022","Other","Department for International Trade","30-39","40","40","[c]","[c]"
"In post","2022","Other","Department for International Trade","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Other","Department for International Trade","50-59","40","40","[c]","[c]"
"In post","2022","Other","Department for International Trade","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Other","Department for International Trade","65+","[c]","[c]","[c]","[c]"
"In post","2022","Other","Department for Levelling Up, Housing and Communities","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Other","Department for Levelling Up, Housing and Communities","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Other","Department for Levelling Up, Housing and Communities","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Other","Department for Levelling Up, Housing and Communities","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Other","Department for Transport","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Other","Department for Transport","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Other","Department for Transport","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Other","Department for Transport","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Other","Department for Transport","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Other","Department for Transport","65+","[c]","[c]","[c]","[c]"
"In post","2022","Other","Department for Work and Pensions","16-19","30","30","[c]","[c]"
"In post","2022","Other","Department for Work and Pensions","20-29","1170","1150","25200","24250"
