"Status","Year","Disability","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Other","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Berkshire, Buckinghamshire and Oxfordshire","90","90","27560","23130"
"In post","2021","Declared disabled","Other","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Devon","40","40","[c]","[c]"
"In post","2021","Declared disabled","Other","Dorset and Somerset","60","60","25930","23770"
"In post","2021","Declared disabled","Other","East Anglia","80","70","22530","20920"
"In post","2021","Declared disabled","Other","East Wales","50","40","[c]","[c]"
"In post","2021","Declared disabled","Other","East Yorkshire and Northern Lincolnshire","40","40","[c]","[c]"
"In post","2021","Declared disabled","Other","Eastern Scotland","70","60","29410","25870"
"In post","2021","Declared disabled","Other","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Gloucestershire, Wiltshire and Bath/Bristol area","380","360","30570","26670"
"In post","2021","Declared disabled","Other","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Hampshire and Isle of Wight","150","140","26060","22080"
"In post","2021","Declared disabled","Other","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Inner London - West","170","160","36670","30100"
"In post","2021","Declared disabled","Other","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Lincolnshire","50","50","23560","20920"
"In post","2021","Declared disabled","Other","Merseyside","50","50","26470","22080"
"In post","2021","Declared disabled","Other","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","North Yorkshire","40","40","[c]","[c]"
"In post","2021","Declared disabled","Other","Northern Ireland","40","40","[c]","[c]"
"In post","2021","Declared disabled","Other","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Outer London - South","70","60","35570","31590"
"In post","2021","Declared disabled","Other","Outer London - West and North West","40","30","[c]","[c]"
"In post","2021","Declared disabled","Other","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Shropshire and Staffordshire","80","70","27350","26670"
"In post","2021","Declared disabled","Other","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","West Central Scotland","60","60","28700","23950"
"In post","2021","Declared disabled","Other","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","West Wales and The Valleys","40","30","[c]","[c]"
"In post","2021","Declared disabled","Other","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning Inspectors","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Policy","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Policy","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Policy","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Policy","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Policy","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Policy","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Policy","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Policy","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Policy","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Policy","East Wales","60","60","42290","37410"
"In post","2021","Declared disabled","Policy","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Policy","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Policy","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","60","60","38230","35900"
"In post","2021","Declared disabled","Policy","Greater Manchester","70","70","37800","36340"
"In post","2021","Declared disabled","Policy","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Policy","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Policy","Inner London - East","50","40","[c]","[c]"
"In post","2021","Declared disabled","Policy","Inner London - West","1570","1530","47280","41970"
"In post","2021","Declared disabled","Policy","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Policy","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Policy","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Policy","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Policy","Merseyside","30","30","[c]","[c]"
"In post","2021","Declared disabled","Policy","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Policy","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Policy","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Policy","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Policy","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Policy","Outer London - South","60","50","37740","31180"
"In post","2021","Declared disabled","Policy","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Policy","Overseas","130","130","49730","52720"
"In post","2021","Declared disabled","Policy","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Policy","South Yorkshire","70","60","40430","36870"
"In post","2021","Declared disabled","Policy","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Policy","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Policy","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Policy","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Policy","West Midlands","40","40","[c]","[c]"
"In post","2021","Declared disabled","Policy","West Wales and The Valleys","50","50","34450","34490"
"In post","2021","Declared disabled","Policy","West Yorkshire","40","40","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","40","40","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","370","360","38540","36550"
"In post","2021","Declared disabled","Project Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Hampshire and Isle of Wight","130","120","37140","33300"
"In post","2021","Declared disabled","Project Delivery","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Inner London - East","50","50","50890","44740"
"In post","2021","Declared disabled","Project Delivery","Inner London - West","210","210","46840","42200"
"In post","2021","Declared disabled","Project Delivery","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Merseyside","70","60","37880","37450"
"In post","2021","Declared disabled","Project Delivery","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Northumberland and Tyne and Wear","70","70","39080","38630"
"In post","2021","Declared disabled","Project Delivery","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Outer London - South","50","50","49030","43390"
"In post","2021","Declared disabled","Project Delivery","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Shropshire and Staffordshire","40","40","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","West Yorkshire","30","30","[c]","[c]"
"In post","2021","Declared disabled","Property","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Berkshire, Buckinghamshire and Oxfordshire","30","30","[c]","[c]"
"In post","2021","Declared disabled","Property","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Derbyshire and Nottinghamshire","30","30","[c]","[c]"
"In post","2021","Declared disabled","Property","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","East Anglia","40","40","[c]","[c]"
"In post","2021","Declared disabled","Property","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Gloucestershire, Wiltshire and Bath/Bristol area","50","50","38100","34610"
"In post","2021","Declared disabled","Property","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Hampshire and Isle of Wight","40","40","[c]","[c]"
"In post","2021","Declared disabled","Property","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Inner London - West","40","40","[c]","[c]"
"In post","2021","Declared disabled","Property","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","Devon","50","50","33930","32730"
"In post","2021","Declared disabled","Science and Engineering","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","East Anglia","40","40","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","East Wales","50","50","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","460","450","38110","37320"
"In post","2021","Declared disabled","Science and Engineering","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","Hampshire and Isle of Wight","90","80","37250","35970"
"In post","2021","Declared disabled","Science and Engineering","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","Surrey, East and West Sussex","80","70","32260","28550"
"In post","2021","Declared disabled","Science and Engineering","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Berkshire, Buckinghamshire and Oxfordshire","70","60","36170","39070"
"In post","2021","Declared disabled","Security","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Devon","40","40","[c]","[c]"
"In post","2021","Declared disabled","Security","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Gloucestershire, Wiltshire and Bath/Bristol area","60","50","30930","31180"
"In post","2021","Declared disabled","Security","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Hampshire and Isle of Wight","60","50","27280","23340"
"In post","2021","Declared disabled","Security","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Inner London - West","80","80","40120","38600"
"In post","2021","Declared disabled","Security","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","West Central Scotland","50","50","30380","27570"
"In post","2021","Declared disabled","Security","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","West Yorkshire","[c]","[c]","[c]","[c]"
