"Status","Year","Organisation","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Food Standards Agency","West Kent","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","West Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","West Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","West Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","West Surrey","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","West Surrey","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Westminster","Female","230","220","43240","40960"
"In post","2021","Food Standards Agency","Westminster","Male","240","240","41870","40350"
"In post","2021","Food Standards Agency","Wiltshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Wiltshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Wolverhampton","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Wolverhampton","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","York","Female","120","110","36400","32330"
"In post","2021","Food Standards Agency","York","Male","130","130","40080","37910"
"In post","2021","Food Standards Scotland","Aberdeen City and Aberdeenshire","Female","90","90","36140","33620"
"In post","2021","Food Standards Scotland","Aberdeen City and Aberdeenshire","Male","90","80","38760","35110"
"In post","2021","Food Standards Scotland","Angus and Dundee City","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Scotland","Angus and Dundee City","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Scotland","Dumfries and Galloway","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Scotland","Dumfries and Galloway","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Scotland","East Ayrshire and North Ayrshire mainland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Scotland","East Ayrshire and North Ayrshire mainland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Scotland","North Lanarkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Scotland","North Lanarkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Scotland","Perth and Kinross and Stirling","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Scotland","Perth and Kinross and Stirling","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Scotland","South Ayrshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Scotland","South Ayrshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Scotland","South Lanarkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Scotland","South Lanarkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Milton Keynes","Female","170","160","29130","26250"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Milton Keynes","Male","110","100","35450","27260"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Female","930","930","52510","53610"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Male","1210","1210","52970","54320"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","South Lanarkshire","Female","550","520","39850","33930"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","South Lanarkshire","Male","420","410","41510","38500"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Westminster","Female","2200","2120","47820","41810"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Westminster","Male","1890","1870","51300","48840"
"In post","2021","Forestry and Land Scotland","Aberdeen City and Aberdeenshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Forestry and Land Scotland","Aberdeen City and Aberdeenshire","Male","50","50","[c]","[c]"
"In post","2021","Forestry and Land Scotland","Caithness and Sutherland and Ross and Cromarty","Female","[c]","[c]","[c]","[c]"
"In post","2021","Forestry and Land Scotland","Caithness and Sutherland and Ross and Cromarty","Male","40","40","[c]","[c]"
"In post","2021","Forestry and Land Scotland","City of Edinburgh","Female","90","80","36580","35680"
"In post","2021","Forestry and Land Scotland","City of Edinburgh","Male","70","60","39720","37530"
"In post","2021","Forestry and Land Scotland","Dumfries and Galloway","Female","40","30","[c]","[c]"
"In post","2021","Forestry and Land Scotland","Dumfries and Galloway","Male","120","120","30650","28120"
"In post","2021","Forestry and Land Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Female","[c]","[c]","[c]","[c]"
"In post","2021","Forestry and Land Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Male","[c]","[c]","[c]","[c]"
"In post","2021","Forestry and Land Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","Female","80","70","30850","29140"
"In post","2021","Forestry and Land Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","Male","110","110","32040","30160"
"In post","2021","Forestry and Land Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Female","40","30","[c]","[c]"
"In post","2021","Forestry and Land Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Male","120","110","28900","26530"
"In post","2021","Forestry and Land Scotland","Perth and Kinross and Stirling","Female","30","30","[c]","[c]"
"In post","2021","Forestry and Land Scotland","Perth and Kinross and Stirling","Male","90","90","31240","30160"
"In post","2021","Forestry and Land Scotland","Scottish Borders","Female","[c]","[c]","[c]","[c]"
"In post","2021","Forestry and Land Scotland","Scottish Borders","Male","[c]","[c]","[c]","[c]"
"In post","2021","Forestry and Land Scotland","South Ayrshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Forestry and Land Scotland","South Ayrshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Forestry and Land Scotland","South Lanarkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Forestry and Land Scotland","South Lanarkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Forestry and Land Scotland","West Lothian","Female","[c]","[c]","[c]","[c]"
"In post","2021","Forestry and Land Scotland","West Lothian","Male","40","40","[c]","[c]"
"In post","2021","Government Actuary's Department","Camden and City of London","Female","80","70","60350","60780"
"In post","2021","Government Actuary's Department","Camden and City of London","Male","130","120","67730","57250"
"In post","2021","Government Actuary's Department","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Actuary's Department","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Barking & Dagenham and Havering","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Barking & Dagenham and Havering","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Barnsley, Doncaster and Rotherham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Barnsley, Doncaster and Rotherham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Berkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Berkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Birmingham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Birmingham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Blackpool","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Blackpool","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Bristol, City of","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Bristol, City of","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Cambridgeshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Cambridgeshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Cardiff and Vale of Glamorgan","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Cardiff and Vale of Glamorgan","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Clackmannanshire and Fife","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Clackmannanshire and Fife","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Coventry","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Coventry","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Croydon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Croydon","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Darlington","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Darlington","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","East Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","East Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","East Sussex CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","East Sussex CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Essex Haven Gateway","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Essex Haven Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Falkirk","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Falkirk","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Glasgow City","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Glasgow City","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Leeds","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Leeds","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Liverpool","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Liverpool","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Norwich and East Norfolk","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Norwich and East Norfolk","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Nottingham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Nottingham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Plymouth","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Plymouth","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Sefton","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Sefton","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Sheffield","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Sheffield","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Staffordshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Staffordshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Swansea","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Swansea","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Swindon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Swindon","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Tyneside","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Tyneside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Westminster","Female","80","70","49420","48080"
"In post","2021","Government Internal Audit Agency","Westminster","Male","90","90","55180","53920"
"In post","2021","Government Internal Audit Agency","Wirral","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Wirral","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","York","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","York","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Legal Department","Aberdeen City and Aberdeenshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Legal Department","Aberdeen City and Aberdeenshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Legal Department","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Legal Department","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Legal Department","Bristol, City of","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Legal Department","Bristol, City of","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Legal Department","Camden and City of London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Legal Department","Camden and City of London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Legal Department","Croydon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Legal Department","Croydon","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Legal Department","Leeds","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Legal Department","Leeds","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Legal Department","Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Legal Department","Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Legal Department","Westminster","Female","1550","1410","54580","52040"
"In post","2021","Government Legal Department","Westminster","Male","840","820","55350","52730"
"In post","2021","Government Property Agency","Birmingham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Birmingham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Bristol, City of","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Bristol, City of","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Greater Manchester South West","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Greater Manchester South West","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Leeds","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Leeds","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Norwich and East Norfolk","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Norwich and East Norfolk","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Nottingham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Nottingham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Sheffield","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Sheffield","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Swansea","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Swansea","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Tyneside","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Tyneside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Westminster","Female","30","30","[c]","[c]"
"In post","2021","Government Property Agency","Westminster","Male","50","50","[c]","[c]"
"In post","2021","Health and Safety Executive","Aberdeen City and Aberdeenshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Aberdeen City and Aberdeenshire","Male","80","80","85810","92150"
"In post","2021","Health and Safety Executive","Bedford","Female","30","30","[c]","[c]"
"In post","2021","Health and Safety Executive","Bedford","Male","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Birmingham","Female","40","40","[c]","[c]"
"In post","2021","Health and Safety Executive","Birmingham","Male","40","40","[c]","[c]"
"In post","2021","Health and Safety Executive","Bristol, City of","Female","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Bristol, City of","Male","30","30","[c]","[c]"
"In post","2021","Health and Safety Executive","Cardiff and Vale of Glamorgan","Female","40","30","[c]","[c]"
"In post","2021","Health and Safety Executive","Cardiff and Vale of Glamorgan","Male","40","40","[c]","[c]"
"In post","2021","Health and Safety Executive","Cheshire East","Female","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Cheshire East","Male","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","East Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","East Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","East Surrey","Female","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","East Surrey","Male","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Flintshire and Wrexham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Flintshire and Wrexham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Glasgow City","Female","30","30","[c]","[c]"
"In post","2021","Health and Safety Executive","Glasgow City","Male","30","30","[c]","[c]"
"In post","2021","Health and Safety Executive","Heart of Essex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Heart of Essex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Inverness and Nairn and Moray, Badenoch and Strathspey","Female","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Inverness and Nairn and Moray, Badenoch and Strathspey","Male","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Leeds","Female","40","40","[c]","[c]"
"In post","2021","Health and Safety Executive","Leeds","Male","50","50","49210","46320"
"In post","2021","Health and Safety Executive","Mid Kent","Female","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Mid Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","North Hampshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","North Hampshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Norwich and East Norfolk","Female","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Norwich and East Norfolk","Male","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Plymouth","Female","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Plymouth","Male","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Sefton","Female","470","430","37340","31880"
"In post","2021","Health and Safety Executive","Sefton","Male","400","390","43500","39950"
"In post","2021","Health and Safety Executive","Sheffield","Female","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Sheffield","Male","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","South and West Derbyshire","Female","160","140","38410","32990"
"In post","2021","Health and Safety Executive","South and West Derbyshire","Male","190","170","44000","43220"
"In post","2021","Health and Safety Executive","South Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","South Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","South West Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","South West Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Tower Hamlets","Female","70","70","43790","43890"
"In post","2021","Health and Safety Executive","Tower Hamlets","Male","60","60","52810","50240"
"In post","2021","Health and Safety Executive","Tyneside","Female","30","30","[c]","[c]"
"In post","2021","Health and Safety Executive","Tyneside","Male","40","40","[c]","[c]"
"In post","2021","Health and Safety Executive","Westminster","Female","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Westminster","Male","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","York","Female","110","100","33120","31710"
"In post","2021","Health and Safety Executive","York","Male","80","80","36240","32960"
"In post","2021","HM Courts and Tribunals Service","Aberdeen City and Aberdeenshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Aberdeen City and Aberdeenshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Angus and Dundee City","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Angus and Dundee City","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Barking & Dagenham and Havering","Female","60","50","24830","22450"
"In post","2021","HM Courts and Tribunals Service","Barking & Dagenham and Havering","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Barnet","Female","30","30","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Barnet","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Barnsley, Doncaster and Rotherham","Female","70","60","21750","20100"
"In post","2021","HM Courts and Tribunals Service","Barnsley, Doncaster and Rotherham","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","70","60","24630","20100"
"In post","2021","HM Courts and Tribunals Service","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Bedford","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Bedford","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Berkshire","Female","80","70","26100","22450"
"In post","2021","HM Courts and Tribunals Service","Berkshire","Male","40","40","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Bexley and Greenwich","Female","50","50","24720","23500"
"In post","2021","HM Courts and Tribunals Service","Bexley and Greenwich","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Birmingham","Female","560","500","22610","20650"
"In post","2021","HM Courts and Tribunals Service","Birmingham","Male","320","310","24370","20650"
"In post","2021","HM Courts and Tribunals Service","Blackburn with Darwen","Female","30","30","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Blackburn with Darwen","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Blackpool","Female","40","30","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Blackpool","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Bournemouth and Poole","Female","80","70","23380","20100"
"In post","2021","HM Courts and Tribunals Service","Bournemouth and Poole","Male","30","30","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Bradford","Female","160","130","21810","20100"
"In post","2021","HM Courts and Tribunals Service","Bradford","Male","50","50","20640","19570"
"In post","2021","HM Courts and Tribunals Service","Brent","Female","110","90","27250","23500"
"In post","2021","HM Courts and Tribunals Service","Brent","Male","40","40","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Bridgend and Neath Port Talbot","Female","80","70","21440","20100"
"In post","2021","HM Courts and Tribunals Service","Bridgend and Neath Port Talbot","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Brighton and Hove","Female","80","70","25180","20650"
"In post","2021","HM Courts and Tribunals Service","Brighton and Hove","Male","50","40","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Bristol, City of","Female","150","140","23060","20650"
"In post","2021","HM Courts and Tribunals Service","Bristol, City of","Male","80","80","23660","20940"
"In post","2021","HM Courts and Tribunals Service","Bromley","Female","110","90","25910","22450"
"In post","2021","HM Courts and Tribunals Service","Bromley","Male","40","30","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Buckinghamshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Buckinghamshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Calderdale and Kirklees","Female","40","30","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Calderdale and Kirklees","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Cambridgeshire CC","Female","50","50","21150","19570"
"In post","2021","HM Courts and Tribunals Service","Cambridgeshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Camden and City of London","Female","520","490","26310","23500"
"In post","2021","HM Courts and Tribunals Service","Camden and City of London","Male","350","340","26010","23500"
"In post","2021","HM Courts and Tribunals Service","Cardiff and Vale of Glamorgan","Female","210","190","22590","20100"
"In post","2021","HM Courts and Tribunals Service","Cardiff and Vale of Glamorgan","Male","110","110","24630","19830"
"In post","2021","HM Courts and Tribunals Service","Central Hampshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Central Hampshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Central Valleys","Female","50","40","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Central Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Cheshire East","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Cheshire East","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Cheshire West and Chester","Female","40","30","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Cheshire West and Chester","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Conwy and Denbighshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Conwy and Denbighshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Cornwall and Isles of Scilly","Female","50","40","21980","20100"
"In post","2021","HM Courts and Tribunals Service","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Coventry","Female","40","30","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Coventry","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Croydon","Female","130","120","26560","22450"
"In post","2021","HM Courts and Tribunals Service","Croydon","Male","60","60","23610","21300"
"In post","2021","HM Courts and Tribunals Service","Darlington","Female","40","30","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Darlington","Male","[c]","[c]","[c]","[c]"
