"Status","Year","Profession_of_post","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Finance","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Greater Manchester","Unknown","40","30","[c]","[c]"
"In post","2021","Finance","Hampshire and Isle of Wight","Heterosexual / straight","290","280","37270","33300"
"In post","2021","Finance","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Hampshire and Isle of Wight","Undeclared","50","50","40490","34250"
"In post","2021","Finance","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","Finance","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Inner London - East","Heterosexual / straight","280","280","48280","43680"
"In post","2021","Finance","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Inner London - East","Unknown","60","60","46800","41760"
"In post","2021","Finance","Inner London - West","Heterosexual / straight","1310","1280","50860","47150"
"In post","2021","Finance","Inner London - West","LGBO","70","70","53740","53760"
"In post","2021","Finance","Inner London - West","Undeclared","180","180","50620","47920"
"In post","2021","Finance","Inner London - West","Unknown","330","320","45030","40650"
"In post","2021","Finance","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Lancashire","Heterosexual / straight","60","60","39600","34600"
"In post","2021","Finance","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Merseyside","Heterosexual / straight","180","180","36240","31810"
"In post","2021","Finance","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Merseyside","Unknown","40","40","[c]","[c]"
"In post","2021","Finance","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","North Yorkshire","Heterosexual / straight","110","110","38420","36970"
"In post","2021","Finance","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northumberland and Tyne and Wear","Heterosexual / straight","180","170","39030","38630"
"In post","2021","Finance","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northumberland and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northumberland and Tyne and Wear","Unknown","50","50","40560","38630"
"In post","2021","Finance","Outer London - East and North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Outer London - South","Heterosexual / straight","170","160","46770","42320"
"In post","2021","Finance","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Outer London - West and North West","Heterosexual / straight","50","50","[c]","[c]"
"In post","2021","Finance","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Overseas","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","Finance","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Shropshire and Staffordshire","Heterosexual / straight","110","100","39430","38630"
"In post","2021","Finance","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","South Yorkshire","Heterosexual / straight","120","110","38040","36500"
"In post","2021","Finance","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Southern Scotland","Heterosexual / straight","40","40","[c]","[c]"
"In post","2021","Finance","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Southern Scotland","Unknown","40","40","[c]","[c]"
"In post","2021","Finance","Surrey, East and West Sussex","Heterosexual / straight","140","130","35220","31810"
"In post","2021","Finance","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Surrey, East and West Sussex","Undeclared","30","30","[c]","[c]"
"In post","2021","Finance","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tees Valley and Durham","Heterosexual / straight","100","100","38570","36500"
"In post","2021","Finance","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Central Scotland","Heterosexual / straight","310","240","24970","21440"
"In post","2021","Finance","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Central Scotland","Undeclared","60","40","23080","21440"
"In post","2021","Finance","West Central Scotland","Unknown","110","90","24650","20140"
"In post","2021","Finance","West Midlands","Heterosexual / straight","220","210","40960","36970"
"In post","2021","Finance","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Midlands","Unknown","90","90","42870","39000"
"In post","2021","Finance","West Wales and The Valleys","Heterosexual / straight","260","240","36610","33100"
"In post","2021","Finance","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Wales and The Valleys","Undeclared","50","50","37790","37410"
"In post","2021","Finance","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Yorkshire","Heterosexual / straight","250","230","34620","30120"
"In post","2021","Finance","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Yorkshire","Undeclared","40","40","[c]","[c]"
"In post","2021","Finance","West Yorkshire","Unknown","180","160","29500","25560"
"In post","2021","Human Resources","Bedfordshire and Hertfordshire","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","Human Resources","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","110","100","38370","33300"
"In post","2021","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cheshire","Heterosexual / straight","50","50","42290","39940"
"In post","2021","Human Resources","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Derbyshire and Nottinghamshire","Heterosexual / straight","230","210","40690","38550"
"In post","2021","Human Resources","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Derbyshire and Nottinghamshire","Unknown","50","50","35920","31810"
"In post","2021","Human Resources","Devon","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","Human Resources","Devon","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Devon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Devon","Unknown","70","70","37660","33050"
"In post","2021","Human Resources","Dorset and Somerset","Heterosexual / straight","50","40","[c]","[c]"
"In post","2021","Human Resources","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","East Anglia","Heterosexual / straight","90","90","35810","32680"
"In post","2021","Human Resources","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","East Wales","Heterosexual / straight","460","420","35750","31020"
"In post","2021","Human Resources","East Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","East Wales","Unknown","60","60","32860","29540"
"In post","2021","Human Resources","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Eastern Scotland","Heterosexual / straight","130","130","36630","33650"
"In post","2021","Human Resources","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Eastern Scotland","Unknown","30","30","[c]","[c]"
"In post","2021","Human Resources","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Essex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","590","540","36250","32890"
"In post","2021","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","60","50","33900","33300"
"In post","2021","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","60","60","31780","28260"
"In post","2021","Human Resources","Greater Manchester","Heterosexual / straight","340","330","33630","31810"
"In post","2021","Human Resources","Greater Manchester","LGBO","40","40","[c]","[c]"
"In post","2021","Human Resources","Greater Manchester","Undeclared","40","40","[c]","[c]"
"In post","2021","Human Resources","Greater Manchester","Unknown","70","60","32360","31810"
"In post","2021","Human Resources","Hampshire and Isle of Wight","Heterosexual / straight","210","200","34360","30890"
"In post","2021","Human Resources","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","90","80","37570","31180"
"In post","2021","Human Resources","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Inner London - East","Heterosexual / straight","290","280","48660","44470"
"In post","2021","Human Resources","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Inner London - East","Undeclared","30","30","[c]","[c]"
"In post","2021","Human Resources","Inner London - East","Unknown","40","40","[c]","[c]"
"In post","2021","Human Resources","Inner London - West","Heterosexual / straight","1210","1180","47830","42860"
"In post","2021","Human Resources","Inner London - West","LGBO","120","110","48790","44680"
"In post","2021","Human Resources","Inner London - West","Undeclared","110","100","44420","40000"
"In post","2021","Human Resources","Inner London - West","Unknown","190","190","41160","35110"
"In post","2021","Human Resources","Kent","Heterosexual / straight","50","50","[c]","[c]"
"In post","2021","Human Resources","Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Lancashire","Heterosexual / straight","170","160","28000","26670"
"In post","2021","Human Resources","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Merseyside","Heterosexual / straight","200","190","37900","32970"
"In post","2021","Human Resources","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","North Yorkshire","Heterosexual / straight","70","70","39240","35900"
"In post","2021","Human Resources","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Northumberland and Tyne and Wear","Heterosexual / straight","50","50","37800","33810"
"In post","2021","Human Resources","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Northumberland and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Outer London - East and North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Outer London - South","Heterosexual / straight","270","250","46850","42440"
"In post","2021","Human Resources","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Outer London - South","Undeclared","40","40","[c]","[c]"
"In post","2021","Human Resources","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Outer London - West and North West","Heterosexual / straight","60","50","39400","35050"
"In post","2021","Human Resources","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Shropshire and Staffordshire","Heterosexual / straight","50","50","39470","39870"
"In post","2021","Human Resources","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","South Yorkshire","Heterosexual / straight","70","70","39850","35350"
"In post","2021","Human Resources","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Southern Scotland","Heterosexual / straight","40","40","[c]","[c]"
"In post","2021","Human Resources","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Surrey, East and West Sussex","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","Human Resources","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Tees Valley and Durham","Heterosexual / straight","50","40","[c]","[c]"
"In post","2021","Human Resources","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Central Scotland","Heterosexual / straight","390","370","25270","21580"
"In post","2021","Human Resources","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Central Scotland","Undeclared","50","40","[c]","[c]"
"In post","2021","Human Resources","West Central Scotland","Unknown","40","40","[c]","[c]"
"In post","2021","Human Resources","West Midlands","Heterosexual / straight","110","110","40460","38980"
"In post","2021","Human Resources","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Wales and The Valleys","Heterosexual / straight","190","180","33380","31380"
"In post","2021","Human Resources","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Yorkshire","Heterosexual / straight","150","150","41010","38630"
"In post","2021","Human Resources","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Inspector of Education and Training","Derbyshire and Nottinghamshire","Heterosexual / straight","60","60","65280","64500"
"In post","2021","Inspector of Education and Training","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Inspector of Education and Training","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Inspector of Education and Training","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Inspector of Education and Training","East Anglia","Heterosexual / straight","80","80","65450","75500"
"In post","2021","Inspector of Education and Training","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Inspector of Education and Training","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Inspector of Education and Training","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Inspector of Education and Training","East Wales","Heterosexual / straight","60","50","74440","74730"
"In post","2021","Inspector of Education and Training","East Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Inspector of Education and Training","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Inspector of Education and Training","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","60","60","66930","75500"
"In post","2021","Inspector of Education and Training","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Inspector of Education and Training","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Inspector of Education and Training","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Inspector of Education and Training","Greater Manchester","Heterosexual / straight","90","90","65540","73000"
"In post","2021","Inspector of Education and Training","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Inspector of Education and Training","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Inspector of Education and Training","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Inspector of Education and Training","Inner London - West","Heterosexual / straight","180","180","65320","64500"
"In post","2021","Inspector of Education and Training","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Inspector of Education and Training","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Inspector of Education and Training","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Inspector of Education and Training","North Yorkshire","Heterosexual / straight","110","110","66330","70500"
"In post","2021","Inspector of Education and Training","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Inspector of Education and Training","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Inspector of Education and Training","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Inspector of Education and Training","West Midlands","Heterosexual / straight","90","90","65700","64500"
"In post","2021","Inspector of Education and Training","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Inspector of Education and Training","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Inspector of Education and Training","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Intelligence Analysis","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Intelligence Analysis","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Intelligence Analysis","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Intelligence Analysis","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
