"Status","Year","Profession_of_post","Region_ITL2","Disability","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Security","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Hampshire and Isle of Wight","Declared disabled","60","60","28390","26670"
"In post","2022","Security","Hampshire and Isle of Wight","Declared non-disabled","480","470","29110","26350"
"In post","2022","Security","Hampshire and Isle of Wight","Undeclared","50","50","[c]","[c]"
"In post","2022","Security","Hampshire and Isle of Wight","Unknown","120","120","31100","30210"
"In post","2022","Security","Herefordshire, Worcestershire and Warwickshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Security","Herefordshire, Worcestershire and Warwickshire","Declared non-disabled","90","90","31460","28890"
"In post","2022","Security","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Herefordshire, Worcestershire and Warwickshire","Unknown","40","30","[c]","[c]"
"In post","2022","Security","Highlands and Islands","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Security","Highlands and Islands","Declared non-disabled","30","30","[c]","[c]"
"In post","2022","Security","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Inner London - East","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Security","Inner London - East","Declared non-disabled","60","50","44780","41750"
"In post","2022","Security","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Inner London - East","Unknown","40","40","[c]","[c]"
"In post","2022","Security","Inner London - West","Declared disabled","100","100","40710","37190"
"In post","2022","Security","Inner London - West","Declared non-disabled","670","660","42750","39980"
"In post","2022","Security","Inner London - West","Undeclared","80","80","46590","44480"
"In post","2022","Security","Inner London - West","Unknown","180","180","38690","36830"
"In post","2022","Security","Kent","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Security","Kent","Declared non-disabled","60","60","30760","27380"
"In post","2022","Security","Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Lancashire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Security","Lancashire","Declared non-disabled","80","80","34650","33000"
"In post","2022","Security","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Leicestershire, Rutland and Northamptonshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Security","Leicestershire, Rutland and Northamptonshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Security","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Lincolnshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Security","Lincolnshire","Declared non-disabled","50","50","22550","20430"
"In post","2022","Security","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Merseyside","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Security","Merseyside","Declared non-disabled","40","40","[c]","[c]"
"In post","2022","Security","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","North Eastern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Security","North Eastern Scotland","Declared non-disabled","50","50","42290","44070"
"In post","2022","Security","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","North Eastern Scotland","Unknown","30","30","[c]","[c]"
"In post","2022","Security","North Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Security","North Yorkshire","Declared non-disabled","170","160","30700","28890"
"In post","2022","Security","North Yorkshire","Undeclared","30","30","[c]","[c]"
"In post","2022","Security","North Yorkshire","Unknown","70","70","29740","26750"
"In post","2022","Security","Northern Ireland","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Security","Northern Ireland","Declared non-disabled","260","250","21730","20560"
"In post","2022","Security","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Northern Ireland","Unknown","100","90","21820","20560"
"In post","2022","Security","Northumberland, and Tyne and Wear","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Security","Northumberland, and Tyne and Wear","Declared non-disabled","90","90","35930","32130"
"In post","2022","Security","Northumberland, and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Outer London - East and North East","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Security","Outer London - East and North East","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Security","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Outer London - South","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Security","Outer London - South","Declared non-disabled","150","140","32160","29080"
"In post","2022","Security","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Outer London - West and North West","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Security","Outer London - West and North West","Declared non-disabled","60","50","27710","24140"
"In post","2022","Security","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Overseas","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Security","Overseas","Declared non-disabled","60","60","36210","34150"
"In post","2022","Security","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Shropshire and Staffordshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Security","Shropshire and Staffordshire","Declared non-disabled","130","130","29210","26510"
"In post","2022","Security","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","South Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Security","South Yorkshire","Declared non-disabled","110","110","34520","34750"
"In post","2022","Security","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Southern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Security","Southern Scotland","Declared non-disabled","40","40","[c]","[c]"
"In post","2022","Security","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Surrey, East and West Sussex","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Security","Surrey, East and West Sussex","Declared non-disabled","40","40","[c]","[c]"
"In post","2022","Security","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Tees Valley and Durham","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Security","Tees Valley and Durham","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Security","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Security","Unknown","Declared non-disabled","50","50","29000","27370"
"In post","2022","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","West Central Scotland","Declared disabled","50","50","31340","30840"
"In post","2022","Security","West Central Scotland","Declared non-disabled","660","630","30030","26510"
"In post","2022","Security","West Central Scotland","Undeclared","50","50","33590","39070"
"In post","2022","Security","West Central Scotland","Unknown","350","340","30500","26750"
"In post","2022","Security","West Midlands","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Security","West Midlands","Declared non-disabled","40","40","[c]","[c]"
"In post","2022","Security","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","West Wales and The Valleys","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Security","West Wales and The Valleys","Declared non-disabled","90","80","25320","24720"
"In post","2022","Security","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","West Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Security","West Yorkshire","Declared non-disabled","90","90","40060","35680"
"In post","2022","Security","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Derbyshire and Nottinghamshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Derbyshire and Nottinghamshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Devon","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Devon","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Dorset and Somerset","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Dorset and Somerset","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","East Wales","Declared disabled","40","40","[c]","[c]"
"In post","2022","Social Research","East Wales","Declared non-disabled","250","240","41430","38340"
"In post","2022","Social Research","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","East Wales","Unknown","130","130","37390","38340"
"In post","2022","Social Research","Eastern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Eastern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Essex","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Essex","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Gloucestershire, Wiltshire and Bath/Bristol area","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Gloucestershire, Wiltshire and Bath/Bristol area","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Greater Manchester","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Greater Manchester","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Hampshire and Isle of Wight","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Hampshire and Isle of Wight","Declared non-disabled","120","120","40550","38340"
"In post","2022","Social Research","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Hampshire and Isle of Wight","Unknown","70","70","36090","36840"
"In post","2022","Social Research","Herefordshire, Worcestershire and Warwickshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Herefordshire, Worcestershire and Warwickshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Inner London - East","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Inner London - East","Declared non-disabled","80","80","51780","54270"
"In post","2022","Social Research","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Inner London - West","Declared disabled","30","30","[c]","[c]"
"In post","2022","Social Research","Inner London - West","Declared non-disabled","250","240","47660","43560"
"In post","2022","Social Research","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Inner London - West","Unknown","90","90","41720","36360"
"In post","2022","Social Research","Kent","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Kent","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Leicestershire, Rutland and Northamptonshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Leicestershire, Rutland and Northamptonshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Merseyside","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Merseyside","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","North Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","North Yorkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Northumberland, and Tyne and Wear","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Northumberland, and Tyne and Wear","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Outer London - East and North East","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Outer London - East and North East","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Outer London - South","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Outer London - South","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Outer London - West and North West","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Outer London - West and North West","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Shropshire and Staffordshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Shropshire and Staffordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","South Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","South Yorkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Surrey, East and West Sussex","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Surrey, East and West Sussex","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Tees Valley and Durham","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Tees Valley and Durham","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","West Midlands","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","West Midlands","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","West Wales and The Valleys","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","West Wales and The Valleys","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","West Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","West Yorkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Bedfordshire and Hertfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Bedfordshire and Hertfordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Berkshire, Buckinghamshire and Oxfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Berkshire, Buckinghamshire and Oxfordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Cornwall and Isles of Scilly","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Cornwall and Isles of Scilly","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Derbyshire and Nottinghamshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Derbyshire and Nottinghamshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Devon","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Devon","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","East Anglia","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","East Anglia","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","East Wales","Declared disabled","50","50","[c]","[c]"
"In post","2022","Statistics","East Wales","Declared non-disabled","270","260","42930","38760"
"In post","2022","Statistics","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","East Wales","Unknown","120","120","40750","38340"
"In post","2022","Statistics","East Yorkshire and Northern Lincolnshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","East Yorkshire and Northern Lincolnshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Eastern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Eastern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Essex","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Essex","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Essex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","Declared non-disabled","140","130","41660","39850"
"In post","2022","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Greater Manchester","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Greater Manchester","Declared non-disabled","80","80","37480","33370"
"In post","2022","Statistics","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Hampshire and Isle of Wight","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Hampshire and Isle of Wight","Declared non-disabled","110","110","41580","38340"
"In post","2022","Statistics","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Hampshire and Isle of Wight","Unknown","50","40","[c]","[c]"
"In post","2022","Statistics","Inner London - East","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Inner London - East","Declared non-disabled","140","130","51290","47240"
"In post","2022","Statistics","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Inner London - East","Unknown","40","30","[c]","[c]"
"In post","2022","Statistics","Inner London - West","Declared disabled","70","70","45800","41240"
"In post","2022","Statistics","Inner London - West","Declared non-disabled","490","470","48820","45200"
"In post","2022","Statistics","Inner London - West","Undeclared","30","30","[c]","[c]"
"In post","2022","Statistics","Inner London - West","Unknown","150","140","41390","38010"
"In post","2022","Statistics","Kent","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Kent","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Lincolnshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Lincolnshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Merseyside","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Merseyside","Declared non-disabled","50","40","[c]","[c]"
"In post","2022","Statistics","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","North Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","North Yorkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Northern Ireland","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Northern Ireland","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Northumberland, and Tyne and Wear","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Northumberland, and Tyne and Wear","Declared non-disabled","80","80","44300","40520"
"In post","2022","Statistics","Northumberland, and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Outer London - South","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Outer London - South","Declared non-disabled","40","40","[c]","[c]"
"In post","2022","Statistics","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Outer London - West and North West","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Outer London - West and North West","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Overseas","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Overseas","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Shropshire and Staffordshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Shropshire and Staffordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","South Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","South Yorkshire","Declared non-disabled","40","40","[c]","[c]"
"In post","2022","Statistics","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Southern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Southern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Surrey, East and West Sussex","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Surrey, East and West Sussex","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Tees Valley and Durham","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Tees Valley and Durham","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","West Central Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","West Central Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","West Midlands","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","West Midlands","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","West Wales and The Valleys","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","West Wales and The Valleys","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","West Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","West Yorkshire","Declared non-disabled","40","40","[c]","[c]"
"In post","2022","Statistics","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Berkshire, Buckinghamshire and Oxfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Berkshire, Buckinghamshire and Oxfordshire","Declared non-disabled","100","90","39940","35980"
"In post","2022","Tax","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Berkshire, Buckinghamshire and Oxfordshire","Unknown","30","30","[c]","[c]"
"In post","2022","Tax","Derbyshire and Nottinghamshire","Declared disabled","130","120","34740","33370"
"In post","2022","Tax","Derbyshire and Nottinghamshire","Declared non-disabled","860","830","37150","33370"
"In post","2022","Tax","Derbyshire and Nottinghamshire","Undeclared","80","80","37910","33370"
"In post","2022","Tax","Derbyshire and Nottinghamshire","Unknown","430","410","29730","26820"
"In post","2022","Tax","East Anglia","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Tax","East Anglia","Declared non-disabled","70","60","38700","33430"
"In post","2022","Tax","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Tax","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Tax","East Wales","Declared disabled","150","140","35530","33370"
"In post","2022","Tax","East Wales","Declared non-disabled","1010","970","33490","33080"
"In post","2022","Tax","East Wales","Undeclared","70","60","36670","33370"
"In post","2022","Tax","East Wales","Unknown","540","510","29470","26820"
"In post","2022","Tax","Eastern Scotland","Declared disabled","80","80","33660","33080"
"In post","2022","Tax","Eastern Scotland","Declared non-disabled","660","620","33340","33080"
"In post","2022","Tax","Eastern Scotland","Undeclared","50","50","36990","33370"
