"Status","Year","Responsibility_level","Region_ITL3","Disability","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","SEO/HEO","Unknown","Declared non-disabled","240","230","36550","34640"
"In post","2021","SEO/HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Unknown","Unknown","450","450","32670","32000"
"In post","2021","SEO/HEO","Wakefield","Declared disabled","30","30","[c]","[c]"
"In post","2021","SEO/HEO","Wakefield","Declared non-disabled","180","170","38150","36970"
"In post","2021","SEO/HEO","Wakefield","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Wakefield","Unknown","40","40","[c]","[c]"
"In post","2021","SEO/HEO","Walsall","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Walsall","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Walsall","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Walsall","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Wandsworth","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Wandsworth","Declared non-disabled","50","50","[c]","[c]"
"In post","2021","SEO/HEO","Wandsworth","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Wandsworth","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Warrington","Declared disabled","40","40","[c]","[c]"
"In post","2021","SEO/HEO","Warrington","Declared non-disabled","350","330","39470","38540"
"In post","2021","SEO/HEO","Warrington","Undeclared","40","40","[c]","[c]"
"In post","2021","SEO/HEO","Warrington","Unknown","260","260","40980","40210"
"In post","2021","SEO/HEO","Warwickshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Warwickshire","Declared non-disabled","180","170","37010","34490"
"In post","2021","SEO/HEO","Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","West Cumbria","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","West Cumbria","Declared non-disabled","110","100","35070","33300"
"In post","2021","SEO/HEO","West Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","West Essex","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","West Essex","Declared non-disabled","110","100","33800","32460"
"In post","2021","SEO/HEO","West Essex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","West Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","West Kent","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","West Kent","Declared non-disabled","80","70","33430","32320"
"In post","2021","SEO/HEO","West Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","West Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","West Lothian","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","West Lothian","Declared non-disabled","70","60","38110","37530"
"In post","2021","SEO/HEO","West Lothian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","West Northamptonshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","West Northamptonshire","Declared non-disabled","90","80","36790","35480"
"In post","2021","SEO/HEO","West Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","West Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","West Surrey","Declared disabled","50","40","[c]","[c]"
"In post","2021","SEO/HEO","West Surrey","Declared non-disabled","360","340","38050","37950"
"In post","2021","SEO/HEO","West Surrey","Undeclared","40","40","[c]","[c]"
"In post","2021","SEO/HEO","West Surrey","Unknown","30","30","[c]","[c]"
"In post","2021","SEO/HEO","West Sussex (North East)","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","West Sussex (North East)","Declared non-disabled","160","150","36350","35030"
"In post","2021","SEO/HEO","West Sussex (North East)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","West Sussex (North East)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","West Sussex (South West)","Declared disabled","40","40","[c]","[c]"
"In post","2021","SEO/HEO","West Sussex (South West)","Declared non-disabled","190","170","35230","35000"
"In post","2021","SEO/HEO","West Sussex (South West)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","West Sussex (South West)","Unknown","70","70","35080","33060"
"In post","2021","SEO/HEO","Westminster","Declared disabled","1820","1780","38240","37640"
"In post","2021","SEO/HEO","Westminster","Declared non-disabled","13270","13040","38440","37880"
"In post","2021","SEO/HEO","Westminster","Undeclared","1350","1330","38110","36980"
"In post","2021","SEO/HEO","Westminster","Unknown","5180","5120","35920","34710"
"In post","2021","SEO/HEO","Wiltshire","Declared disabled","330","320","35200","34610"
"In post","2021","SEO/HEO","Wiltshire","Declared non-disabled","2160","2070","35250","34610"
"In post","2021","SEO/HEO","Wiltshire","Undeclared","250","240","36440","37320"
"In post","2021","SEO/HEO","Wiltshire","Unknown","450","430","35450","37320"
"In post","2021","SEO/HEO","Wirral","Declared disabled","30","30","[c]","[c]"
"In post","2021","SEO/HEO","Wirral","Declared non-disabled","220","200","35350","33840"
"In post","2021","SEO/HEO","Wirral","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Wirral","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Wolverhampton","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Wolverhampton","Declared non-disabled","40","40","[c]","[c]"
"In post","2021","SEO/HEO","Wolverhampton","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Wolverhampton","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Worcestershire","Declared disabled","30","30","[c]","[c]"
"In post","2021","SEO/HEO","Worcestershire","Declared non-disabled","280","260","36360","35900"
"In post","2021","SEO/HEO","Worcestershire","Undeclared","50","50","40150","38160"
"In post","2021","SEO/HEO","Worcestershire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","York","Declared disabled","90","80","35470","34850"
"In post","2021","SEO/HEO","York","Declared non-disabled","710","680","35680","35900"
"In post","2021","SEO/HEO","York","Undeclared","100","100","35630","36960"
"In post","2021","SEO/HEO","York","Unknown","100","100","34820","33300"
"In post","2021","Unknown","Barking & Dagenham and Havering","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Barking & Dagenham and Havering","Declared non-disabled","30","30","[c]","[c]"
"In post","2021","Unknown","Barking & Dagenham and Havering","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Barking & Dagenham and Havering","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Barnet","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Barnet","Declared non-disabled","30","30","[c]","[c]"
"In post","2021","Unknown","Barnet","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Barnet","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Barnsley, Doncaster and Rotherham","Declared disabled","60","50","31160","30880"
"In post","2021","Unknown","Barnsley, Doncaster and Rotherham","Declared non-disabled","130","120","28890","30210"
"In post","2021","Unknown","Barnsley, Doncaster and Rotherham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Barnsley, Doncaster and Rotherham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Declared disabled","160","160","38990","36530"
"In post","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Declared non-disabled","1100","1060","40860","38250"
"In post","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","100","100","44740","42250"
"In post","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","170","170","44200","41860"
"In post","2021","Unknown","Bedford","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Bedford","Declared non-disabled","40","40","[c]","[c]"
"In post","2021","Unknown","Bedford","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Bedford","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Berkshire","Declared disabled","30","30","[c]","[c]"
"In post","2021","Unknown","Berkshire","Declared non-disabled","120","120","31610","31650"
"In post","2021","Unknown","Berkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Berkshire","Unknown","30","30","[c]","[c]"
"In post","2021","Unknown","Bexley and Greenwich","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Bexley and Greenwich","Declared non-disabled","80","70","34120","34100"
"In post","2021","Unknown","Bexley and Greenwich","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Bexley and Greenwich","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Birmingham","Declared disabled","80","80","30500","29200"
"In post","2021","Unknown","Birmingham","Declared non-disabled","320","290","30460","28200"
"In post","2021","Unknown","Birmingham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Birmingham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Blackburn with Darwen","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Blackburn with Darwen","Declared non-disabled","50","50","27900","26500"
"In post","2021","Unknown","Blackburn with Darwen","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Blackburn with Darwen","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Blackpool","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Blackpool","Declared non-disabled","50","50","[c]","[c]"
"In post","2021","Unknown","Blackpool","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Blackpool","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Bournemouth and Poole","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Bournemouth and Poole","Declared non-disabled","70","60","29090","28200"
"In post","2021","Unknown","Bournemouth and Poole","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Bournemouth and Poole","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Bradford","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Bradford","Declared non-disabled","90","80","29980","28200"
"In post","2021","Unknown","Bradford","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Bradford","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Breckland and South Norfolk","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Breckland and South Norfolk","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Brent","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Brent","Declared non-disabled","50","50","32720","29720"
"In post","2021","Unknown","Brent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Brent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Bridgend and Neath Port Talbot","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Bridgend and Neath Port Talbot","Declared non-disabled","40","40","[c]","[c]"
"In post","2021","Unknown","Bridgend and Neath Port Talbot","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Bridgend and Neath Port Talbot","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Brighton and Hove","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Brighton and Hove","Declared non-disabled","70","60","29820","28200"
"In post","2021","Unknown","Brighton and Hove","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Brighton and Hove","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Bristol, City of","Declared disabled","30","30","[c]","[c]"
"In post","2021","Unknown","Bristol, City of","Declared non-disabled","120","110","29410","28200"
"In post","2021","Unknown","Bristol, City of","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Bristol, City of","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Bromley","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Bromley","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Bromley","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Bromley","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Buckinghamshire CC","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Buckinghamshire CC","Declared non-disabled","60","60","30510","32160"
"In post","2021","Unknown","Buckinghamshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Buckinghamshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Caithness and Sutherland and Ross and Cromarty","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Caithness and Sutherland and Ross and Cromarty","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Calderdale and Kirklees","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Calderdale and Kirklees","Declared non-disabled","80","70","28820","28200"
"In post","2021","Unknown","Calderdale and Kirklees","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Calderdale and Kirklees","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cambridgeshire CC","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cambridgeshire CC","Declared non-disabled","80","80","30420","30210"
"In post","2021","Unknown","Cambridgeshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cambridgeshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Camden and City of London","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Camden and City of London","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Camden and City of London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cardiff and Vale of Glamorgan","Declared disabled","40","40","[c]","[c]"
"In post","2021","Unknown","Cardiff and Vale of Glamorgan","Declared non-disabled","190","180","31780","30210"
"In post","2021","Unknown","Cardiff and Vale of Glamorgan","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cardiff and Vale of Glamorgan","Unknown","30","30","[c]","[c]"
"In post","2021","Unknown","Central Bedfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Central Bedfordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Central Bedfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Central Bedfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Central Hampshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Central Hampshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Central Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Central Valleys","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Central Valleys","Declared non-disabled","60","60","29960","30210"
"In post","2021","Unknown","Central Valleys","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Central Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cheshire East","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cheshire East","Declared non-disabled","40","40","[c]","[c]"
"In post","2021","Unknown","Cheshire East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cheshire West and Chester","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cheshire West and Chester","Declared non-disabled","60","50","29090","28200"
"In post","2021","Unknown","Cheshire West and Chester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cheshire West and Chester","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chorley and West Lancashire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chorley and West Lancashire","Declared non-disabled","40","40","[c]","[c]"
"In post","2021","Unknown","Chorley and West Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chorley and West Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","City of Edinburgh","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","City of Edinburgh","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","City of Edinburgh","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","City of Edinburgh","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Clackmannanshire and Fife","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Clackmannanshire and Fife","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Clackmannanshire and Fife","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Conwy and Denbighshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Conwy and Denbighshire","Declared non-disabled","50","50","30000","26500"
"In post","2021","Unknown","Conwy and Denbighshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cornwall and Isles of Scilly","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cornwall and Isles of Scilly","Declared non-disabled","30","30","[c]","[c]"
"In post","2021","Unknown","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Coventry","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Coventry","Declared non-disabled","50","40","[c]","[c]"
"In post","2021","Unknown","Coventry","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Coventry","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Croydon","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Croydon","Declared non-disabled","70","60","36320","35050"
"In post","2021","Unknown","Croydon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Croydon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Darlington","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Darlington","Declared non-disabled","40","40","[c]","[c]"
"In post","2021","Unknown","Darlington","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Darlington","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Derby","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Derby","Declared non-disabled","100","100","30500","29930"
"In post","2021","Unknown","Derby","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Derby","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Devon CC","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Devon CC","Declared non-disabled","70","60","31730","31420"
"In post","2021","Unknown","Devon CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Dorset CC","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Dorset CC","Declared non-disabled","40","40","[c]","[c]"
"In post","2021","Unknown","Dorset CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Dorset CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Dudley","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Dudley","Declared non-disabled","40","30","[c]","[c]"
"In post","2021","Unknown","Dudley","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Dudley","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Durham CC","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Durham CC","Declared non-disabled","110","100","30350","30880"
"In post","2021","Unknown","Durham CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Durham CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ealing","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ealing","Declared non-disabled","30","30","[c]","[c]"
"In post","2021","Unknown","Ealing","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ealing","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Cumbria","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Cumbria","Declared non-disabled","50","40","[c]","[c]"
"In post","2021","Unknown","East Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Derbyshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Derbyshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Declared non-disabled","50","50","38050","42950"
"In post","2021","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Kent","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Kent","Declared non-disabled","70","60","29710","28750"
"In post","2021","Unknown","East Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Lancashire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Lancashire","Declared non-disabled","60","50","28450","28200"
"In post","2021","Unknown","East Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Merseyside","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Merseyside","Declared non-disabled","70","70","29200","28200"
"In post","2021","Unknown","East Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Riding of Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Riding of Yorkshire","Declared non-disabled","30","30","[c]","[c]"
"In post","2021","Unknown","East Riding of Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Surrey","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Surrey","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Surrey","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Surrey","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Sussex CC","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Sussex CC","Declared non-disabled","40","40","[c]","[c]"
"In post","2021","Unknown","East Sussex CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Sussex CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Enfield","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Enfield","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Enfield","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Essex Haven Gateway","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Essex Haven Gateway","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Essex Haven Gateway","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Essex Thames Gateway","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Essex Thames Gateway","Declared non-disabled","80","70","27430","23840"
"In post","2021","Unknown","Essex Thames Gateway","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Essex Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Flintshire and Wrexham","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Flintshire and Wrexham","Declared non-disabled","70","70","28250","28200"
"In post","2021","Unknown","Flintshire and Wrexham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Flintshire and Wrexham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Glasgow City","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Glasgow City","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Glasgow City","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Gloucestershire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Gloucestershire","Declared non-disabled","60","60","29990","30210"
"In post","2021","Unknown","Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Greater Manchester North East","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Greater Manchester North East","Declared non-disabled","100","100","29270","30210"
"In post","2021","Unknown","Greater Manchester North East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Greater Manchester North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Greater Manchester North West","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Greater Manchester North West","Declared non-disabled","90","80","30590","31420"
"In post","2021","Unknown","Greater Manchester North West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Greater Manchester North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Greater Manchester South East","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Greater Manchester South East","Declared non-disabled","80","70","30460","30210"
"In post","2021","Unknown","Greater Manchester South East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Greater Manchester South West","Declared disabled","40","40","[c]","[c]"
"In post","2021","Unknown","Greater Manchester South West","Declared non-disabled","190","180","31300","30210"
"In post","2021","Unknown","Greater Manchester South West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Greater Manchester South West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Gwent Valleys","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Gwent Valleys","Declared non-disabled","50","50","30050","30210"
"In post","2021","Unknown","Gwent Valleys","Undeclared","[c]","[c]","[c]","[c]"
