"Status","Year","Parent_department","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Department for Work and Pensions","Leeds","Female","1430","1270","32080","27570"
"In post","2021","Department for Work and Pensions","Leeds","Male","1100","1070","35010","27570"
"In post","2021","Department for Work and Pensions","Leicester","Female","530","450","25000","27570"
"In post","2021","Department for Work and Pensions","Leicester","Male","380","360","24910","27570"
"In post","2021","Department for Work and Pensions","Leicestershire CC and Rutland","Female","80","60","27940","27570"
"In post","2021","Department for Work and Pensions","Leicestershire CC and Rutland","Male","30","30","[c]","[c]"
"In post","2021","Department for Work and Pensions","Lewisham and Southwark","Female","290","270","30430","31060"
"In post","2021","Department for Work and Pensions","Lewisham and Southwark","Male","120","120","30940","31060"
"In post","2021","Department for Work and Pensions","Lincolnshire","Female","390","330","26110","27570"
"In post","2021","Department for Work and Pensions","Lincolnshire","Male","160","150","27210","27570"
"In post","2021","Department for Work and Pensions","Liverpool","Female","460","370","26140","27570"
"In post","2021","Department for Work and Pensions","Liverpool","Male","190","180","26940","27570"
"In post","2021","Department for Work and Pensions","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Female","40","30","[c]","[c]"
"In post","2021","Department for Work and Pensions","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Luton","Female","110","100","27020","27570"
"In post","2021","Department for Work and Pensions","Luton","Male","70","70","26350","27570"
"In post","2021","Department for Work and Pensions","Manchester","Female","800","730","30340","27570"
"In post","2021","Department for Work and Pensions","Manchester","Male","740","720","35850","27570"
"In post","2021","Department for Work and Pensions","Medway","Female","170","160","29410","29290"
"In post","2021","Department for Work and Pensions","Medway","Male","60","60","30440","29290"
"In post","2021","Department for Work and Pensions","Merton, Kingston upon Thames and Sutton","Female","210","200","30790","31060"
"In post","2021","Department for Work and Pensions","Merton, Kingston upon Thames and Sutton","Male","100","100","30960","31060"
"In post","2021","Department for Work and Pensions","Mid Kent","Female","130","120","30930","29290"
"In post","2021","Department for Work and Pensions","Mid Kent","Male","70","70","30460","29290"
"In post","2021","Department for Work and Pensions","Mid Lancashire","Female","1100","920","23960","21010"
"In post","2021","Department for Work and Pensions","Mid Lancashire","Male","650","620","23600","21010"
"In post","2021","Department for Work and Pensions","Milton Keynes","Female","170","140","27440","27570"
"In post","2021","Department for Work and Pensions","Milton Keynes","Male","60","60","26320","27570"
"In post","2021","Department for Work and Pensions","Monmouthshire and Newport","Female","290","250","26090","27570"
"In post","2021","Department for Work and Pensions","Monmouthshire and Newport","Male","130","120","26290","27570"
"In post","2021","Department for Work and Pensions","Na h-Eileanan Siar","Female","70","60","22510","21010"
"In post","2021","Department for Work and Pensions","Na h-Eileanan Siar","Male","40","40","[c]","[c]"
"In post","2021","Department for Work and Pensions","North and North East Lincolnshire","Female","380","310","25390","27570"
"In post","2021","Department for Work and Pensions","North and North East Lincolnshire","Male","130","120","25530","27570"
"In post","2021","Department for Work and Pensions","North and West Norfolk","Female","90","70","27310","27570"
"In post","2021","Department for Work and Pensions","North and West Norfolk","Male","40","30","[c]","[c]"
"In post","2021","Department for Work and Pensions","North Hampshire","Female","120","110","28300","27570"
"In post","2021","Department for Work and Pensions","North Hampshire","Male","70","70","32620","27570"
"In post","2021","Department for Work and Pensions","North Lanarkshire","Female","550","450","23780","21010"
"In post","2021","Department for Work and Pensions","North Lanarkshire","Male","180","160","24590","21010"
"In post","2021","Department for Work and Pensions","North Northamptonshire","Female","330","280","24900","27570"
"In post","2021","Department for Work and Pensions","North Northamptonshire","Male","120","110","25820","27570"
"In post","2021","Department for Work and Pensions","North Nottinghamshire","Female","190","160","27870","27570"
"In post","2021","Department for Work and Pensions","North Nottinghamshire","Male","70","70","28000","27570"
"In post","2021","Department for Work and Pensions","North Yorkshire CC","Female","170","150","28120","27570"
"In post","2021","Department for Work and Pensions","North Yorkshire CC","Male","80","70","28450","27570"
"In post","2021","Department for Work and Pensions","Northumberland","Female","150","120","27730","27570"
"In post","2021","Department for Work and Pensions","Northumberland","Male","50","50","26820","27570"
"In post","2021","Department for Work and Pensions","Norwich and East Norfolk","Female","370","290","26170","27570"
"In post","2021","Department for Work and Pensions","Norwich and East Norfolk","Male","230","220","28130","27570"
"In post","2021","Department for Work and Pensions","Nottingham","Female","460","400","25910","27570"
"In post","2021","Department for Work and Pensions","Nottingham","Male","280","270","26280","27570"
"In post","2021","Department for Work and Pensions","Orkney Islands","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Orkney Islands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Oxfordshire","Female","160","140","27570","27570"
"In post","2021","Department for Work and Pensions","Oxfordshire","Male","90","90","27890","27570"
"In post","2021","Department for Work and Pensions","Perth and Kinross and Stirling","Female","130","110","26710","27570"
"In post","2021","Department for Work and Pensions","Perth and Kinross and Stirling","Male","40","40","[c]","[c]"
"In post","2021","Department for Work and Pensions","Peterborough","Female","160","130","26080","27570"
"In post","2021","Department for Work and Pensions","Peterborough","Male","90","80","27630","27570"
"In post","2021","Department for Work and Pensions","Plymouth","Female","270","230","28230","27570"
"In post","2021","Department for Work and Pensions","Plymouth","Male","130","130","29600","27570"
"In post","2021","Department for Work and Pensions","Portsmouth","Female","240","190","25180","27570"
"In post","2021","Department for Work and Pensions","Portsmouth","Male","100","90","26090","27570"
"In post","2021","Department for Work and Pensions","Powys","Female","50","50","27000","27570"
"In post","2021","Department for Work and Pensions","Powys","Male","30","30","[c]","[c]"
"In post","2021","Department for Work and Pensions","Redbridge and Waltham Forest","Female","540","470","29000","31060"
"In post","2021","Department for Work and Pensions","Redbridge and Waltham Forest","Male","270","260","29530","31060"
"In post","2021","Department for Work and Pensions","Sandwell","Female","250","210","27140","27570"
"In post","2021","Department for Work and Pensions","Sandwell","Male","100","100","27610","27570"
"In post","2021","Department for Work and Pensions","Scottish Borders","Female","40","30","[c]","[c]"
"In post","2021","Department for Work and Pensions","Scottish Borders","Male","30","30","[c]","[c]"
"In post","2021","Department for Work and Pensions","Sefton","Female","1040","920","31630","27570"
"In post","2021","Department for Work and Pensions","Sefton","Male","740","720","35760","27570"
"In post","2021","Department for Work and Pensions","Sheffield","Female","1160","1010","32850","27570"
"In post","2021","Department for Work and Pensions","Sheffield","Male","820","790","36330","31990"
"In post","2021","Department for Work and Pensions","Shetland Islands","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Shetland Islands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Shropshire CC","Female","90","70","27530","27570"
"In post","2021","Department for Work and Pensions","Shropshire CC","Male","50","40","[c]","[c]"
"In post","2021","Department for Work and Pensions","Solihull","Female","90","80","27170","27570"
"In post","2021","Department for Work and Pensions","Solihull","Male","40","40","[c]","[c]"
"In post","2021","Department for Work and Pensions","Somerset","Female","380","320","26220","27570"
"In post","2021","Department for Work and Pensions","Somerset","Male","160","150","26260","27570"
"In post","2021","Department for Work and Pensions","South and West Derbyshire","Female","380","330","32270","27570"
"In post","2021","Department for Work and Pensions","South and West Derbyshire","Male","280","260","38740","33180"
"In post","2021","Department for Work and Pensions","South Ayrshire","Female","100","90","27270","27570"
"In post","2021","Department for Work and Pensions","South Ayrshire","Male","40","40","[c]","[c]"
"In post","2021","Department for Work and Pensions","South Hampshire","Female","170","140","27600","27570"
"In post","2021","Department for Work and Pensions","South Hampshire","Male","60","60","27600","27570"
"In post","2021","Department for Work and Pensions","South Lanarkshire","Female","120","100","27460","27570"
"In post","2021","Department for Work and Pensions","South Lanarkshire","Male","40","40","[c]","[c]"
"In post","2021","Department for Work and Pensions","South Nottinghamshire","Female","60","50","33220","27570"
"In post","2021","Department for Work and Pensions","South Nottinghamshire","Male","50","40","[c]","[c]"
"In post","2021","Department for Work and Pensions","South Teesside","Female","400","350","25320","27570"
"In post","2021","Department for Work and Pensions","South Teesside","Male","230","220","24490","21010"
"In post","2021","Department for Work and Pensions","South West Wales","Female","300","250","25370","27570"
"In post","2021","Department for Work and Pensions","South West Wales","Male","140","130","26280","27570"
"In post","2021","Department for Work and Pensions","Southampton","Female","180","150","25640","27570"
"In post","2021","Department for Work and Pensions","Southampton","Male","90","80","27250","27570"
"In post","2021","Department for Work and Pensions","Southend-on-Sea","Female","160","140","28470","29290"
"In post","2021","Department for Work and Pensions","Southend-on-Sea","Male","60","60","29730","29290"
"In post","2021","Department for Work and Pensions","Staffordshire CC","Female","330","280","27470","27570"
"In post","2021","Department for Work and Pensions","Staffordshire CC","Male","150","140","27750","27570"
"In post","2021","Department for Work and Pensions","Stoke-on-Trent","Female","320","260","25560","27570"
"In post","2021","Department for Work and Pensions","Stoke-on-Trent","Male","180","160","25820","27570"
"In post","2021","Department for Work and Pensions","Suffolk","Female","400","340","26530","27570"
"In post","2021","Department for Work and Pensions","Suffolk","Male","210","210","27810","27570"
"In post","2021","Department for Work and Pensions","Sunderland","Female","1230","1030","25550","27570"
"In post","2021","Department for Work and Pensions","Sunderland","Male","530","490","26210","27570"
"In post","2021","Department for Work and Pensions","Swansea","Female","390","330","24510","21010"
"In post","2021","Department for Work and Pensions","Swansea","Male","200","190","25180","27570"
"In post","2021","Department for Work and Pensions","Swindon","Female","110","100","27270","27570"
"In post","2021","Department for Work and Pensions","Swindon","Male","60","60","28060","27570"
"In post","2021","Department for Work and Pensions","Telford and Wrekin","Female","280","240","25920","27570"
"In post","2021","Department for Work and Pensions","Telford and Wrekin","Male","130","120","26360","27570"
"In post","2021","Department for Work and Pensions","Thurrock","Female","70","60","29490","29290"
"In post","2021","Department for Work and Pensions","Thurrock","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Torbay","Female","170","140","24690","26120"
"In post","2021","Department for Work and Pensions","Torbay","Male","100","90","24790","26120"
"In post","2021","Department for Work and Pensions","Tower Hamlets","Female","230","200","33860","31060"
"In post","2021","Department for Work and Pensions","Tower Hamlets","Male","180","170","37920","31060"
"In post","2021","Department for Work and Pensions","Tyneside","Female","3090","2630","27410","27570"
"In post","2021","Department for Work and Pensions","Tyneside","Male","2240","2150","30360","27570"
"In post","2021","Department for Work and Pensions","Unknown","Female","570","520","30000","27570"
"In post","2021","Department for Work and Pensions","Unknown","Male","320","310","31130","27570"
"In post","2021","Department for Work and Pensions","Wakefield","Female","200","170","27440","27570"
"In post","2021","Department for Work and Pensions","Wakefield","Male","70","70","27690","27570"
"In post","2021","Department for Work and Pensions","Walsall","Female","330","270","24680","26120"
"In post","2021","Department for Work and Pensions","Walsall","Male","160","150","24590","26120"
"In post","2021","Department for Work and Pensions","Wandsworth","Female","120","100","28300","31060"
"In post","2021","Department for Work and Pensions","Wandsworth","Male","40","30","[c]","[c]"
"In post","2021","Department for Work and Pensions","Warrington","Female","360","300","24870","27570"
"In post","2021","Department for Work and Pensions","Warrington","Male","140","130","25860","27570"
"In post","2021","Department for Work and Pensions","Warwickshire","Female","350","290","24610","21010"
"In post","2021","Department for Work and Pensions","Warwickshire","Male","150","140","25300","27570"
"In post","2021","Department for Work and Pensions","West Cumbria","Female","130","110","26130","27570"
"In post","2021","Department for Work and Pensions","West Cumbria","Male","40","40","[c]","[c]"
"In post","2021","Department for Work and Pensions","West Essex","Female","90","80","29960","29290"
"In post","2021","Department for Work and Pensions","West Essex","Male","40","40","[c]","[c]"
"In post","2021","Department for Work and Pensions","West Kent","Female","40","40","[c]","[c]"
"In post","2021","Department for Work and Pensions","West Kent","Male","40","40","[c]","[c]"
"In post","2021","Department for Work and Pensions","West Lothian","Female","140","120","26090","27570"
"In post","2021","Department for Work and Pensions","West Lothian","Male","70","70","25750","27570"
"In post","2021","Department for Work and Pensions","West Northamptonshire","Female","130","120","28210","27570"
"In post","2021","Department for Work and Pensions","West Northamptonshire","Male","50","50","27070","27570"
"In post","2021","Department for Work and Pensions","West Surrey","Female","170","150","30890","29290"
"In post","2021","Department for Work and Pensions","West Surrey","Male","100","100","30250","29290"
"In post","2021","Department for Work and Pensions","West Sussex (North East)","Female","140","130","26940","27570"
"In post","2021","Department for Work and Pensions","West Sussex (North East)","Male","50","50","26910","27570"
"In post","2021","Department for Work and Pensions","West Sussex (South West)","Female","220","190","25840","27570"
"In post","2021","Department for Work and Pensions","West Sussex (South West)","Male","110","110","25900","27570"
"In post","2021","Department for Work and Pensions","Westminster","Female","1220","1150","44500","39000"
"In post","2021","Department for Work and Pensions","Westminster","Male","1020","1010","46220","39960"
"In post","2021","Department for Work and Pensions","Wiltshire","Female","160","150","27930","27570"
"In post","2021","Department for Work and Pensions","Wiltshire","Male","80","70","26670","27570"
"In post","2021","Department for Work and Pensions","Wirral","Female","990","810","24310","21010"
"In post","2021","Department for Work and Pensions","Wirral","Male","430","400","24700","21010"
"In post","2021","Department for Work and Pensions","Wolverhampton","Female","430","350","24960","27570"
"In post","2021","Department for Work and Pensions","Wolverhampton","Male","200","190","25320","27570"
"In post","2021","Department for Work and Pensions","Worcestershire","Female","240","200","25690","27570"
"In post","2021","Department for Work and Pensions","Worcestershire","Male","100","100","26600","27570"
"In post","2021","Department for Work and Pensions","York","Female","210","190","30000","27570"
"In post","2021","Department for Work and Pensions","York","Male","130","130","32970","27570"
"In post","2021","Department of Health and Social Care","Barnet","Female","730","680","41440","35530"
"In post","2021","Department of Health and Social Care","Barnet","Male","370","360","46100","41950"
"In post","2021","Department of Health and Social Care","Barnsley, Doncaster and Rotherham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Barnsley, Doncaster and Rotherham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Berkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Berkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Birmingham","Female","340","300","40330","34530"
"In post","2021","Department of Health and Social Care","Birmingham","Male","110","110","46930","36330"
"In post","2021","Department of Health and Social Care","Breckland and South Norfolk","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Breckland and South Norfolk","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Bristol, City of","Female","250","220","36230","30730"
"In post","2021","Department of Health and Social Care","Bristol, City of","Male","110","100","49500","42100"
"In post","2021","Department of Health and Social Care","Cambridgeshire CC","Female","210","180","39340","31970"
"In post","2021","Department of Health and Social Care","Cambridgeshire CC","Male","110","100","48920","38200"
"In post","2021","Department of Health and Social Care","Cardiff and Vale of Glamorgan","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Cardiff and Vale of Glamorgan","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Central Hampshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Central Hampshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Darlington","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Darlington","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Devon CC","Female","30","30","[c]","[c]"
"In post","2021","Department of Health and Social Care","Devon CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","East Kent","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","East Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","East Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","East Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","East Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","East Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","East Surrey","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","East Surrey","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","East Sussex CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","East Sussex CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Glasgow City","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Glasgow City","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Gloucestershire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Gloucestershire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Harrow and Hillingdon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Harrow and Hillingdon","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Heart of Essex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Heart of Essex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Hertfordshire","Female","190","180","44940","41010"
"In post","2021","Department of Health and Social Care","Hertfordshire","Male","140","140","44390","40850"
"In post","2021","Department of Health and Social Care","Lambeth","Female","1230","1110","47590","40470"
"In post","2021","Department of Health and Social Care","Lambeth","Male","550","510","53530","50730"
"In post","2021","Department of Health and Social Care","Leeds","Female","780","730","41380","36820"
"In post","2021","Department of Health and Social Care","Leeds","Male","510","500","45370","41110"
"In post","2021","Department of Health and Social Care","Leicestershire CC and Rutland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Leicestershire CC and Rutland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Lewisham and Southwark","Female","60","50","55640","52610"
"In post","2021","Department of Health and Social Care","Lewisham and Southwark","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Liverpool","Female","80","70","44060","37860"
"In post","2021","Department of Health and Social Care","Liverpool","Male","30","30","[c]","[c]"
"In post","2021","Department of Health and Social Care","Manchester","Female","250","220","33590","28590"
"In post","2021","Department of Health and Social Care","Manchester","Male","140","140","34730","24670"
"In post","2021","Department of Health and Social Care","Mid Kent","Female","30","30","[c]","[c]"
"In post","2021","Department of Health and Social Care","Mid Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Mid Lancashire","Female","40","40","[c]","[c]"
"In post","2021","Department of Health and Social Care","Mid Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","North Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","North Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","North Yorkshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","North Yorkshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Nottingham","Female","120","110","39970","33180"
"In post","2021","Department of Health and Social Care","Nottingham","Male","40","30","[c]","[c]"
"In post","2021","Department of Health and Social Care","Oxfordshire","Female","230","200","41930","38580"
"In post","2021","Department of Health and Social Care","Oxfordshire","Male","130","130","48640","41890"
"In post","2021","Department of Health and Social Care","Sheffield","Female","40","40","[c]","[c]"
"In post","2021","Department of Health and Social Care","Sheffield","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Solihull","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Solihull","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","South Hampshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","South Hampshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Southampton","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Southampton","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Staffordshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Staffordshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Suffolk","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Suffolk","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Tower Hamlets","Female","610","580","47600","41010"
"In post","2021","Department of Health and Social Care","Tower Hamlets","Male","390","390","52220","51530"
"In post","2021","Department of Health and Social Care","Tyneside","Female","110","90","43190","38810"
"In post","2021","Department of Health and Social Care","Tyneside","Male","30","30","[c]","[c]"
"In post","2021","Department of Health and Social Care","West Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","West Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","West Essex","Female","60","50","41640","32930"
"In post","2021","Department of Health and Social Care","West Essex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","West Sussex (North East)","Female","40","40","[c]","[c]"
"In post","2021","Department of Health and Social Care","West Sussex (North East)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Westminster","Female","1460","1420","47020","40650"
"In post","2021","Department of Health and Social Care","Westminster","Male","980","970","50450","53360"
"In post","2021","Department of Health and Social Care","Wiltshire","Female","530","490","34920","30690"
"In post","2021","Department of Health and Social Care","Wiltshire","Male","260","250","42030","37480"
"In post","2021","Department of Health and Social Care","York","Female","50","50","44320","40560"
"In post","2021","Department of Health and Social Care","York","Male","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Cardiff and Vale of Glamorgan","Female","70","60","53760","63880"
"In post","2021","ESTYN","Cardiff and Vale of Glamorgan","Male","50","50","[c]","[c]"
"In post","2021","Food Standards Agency","Barking & Dagenham and Havering","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Barking & Dagenham and Havering","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Barnsley, Doncaster and Rotherham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Barnsley, Doncaster and Rotherham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Bedford","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Bedford","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Belfast","Female","60","50","38740","37910"
"In post","2021","Food Standards Agency","Belfast","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Birmingham","Female","40","30","[c]","[c]"
"In post","2021","Food Standards Agency","Birmingham","Male","40","40","[c]","[c]"
"In post","2021","Food Standards Agency","Bradford","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Bradford","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Breckland and South Norfolk","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Breckland and South Norfolk","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Calderdale and Kirklees","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Calderdale and Kirklees","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Cardiff and Vale of Glamorgan","Female","60","50","38700","37910"
"In post","2021","Food Standards Agency","Cardiff and Vale of Glamorgan","Male","50","50","41090","37910"
"In post","2021","Food Standards Agency","Central Bedfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Central Bedfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Central Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Central Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Cheshire East","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Cheshire East","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Cheshire West and Chester","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Cheshire West and Chester","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Devon CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Devon CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Dorset CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Dorset CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Dudley","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Dudley","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Durham CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Durham CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","East Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","East Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","East Derbyshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","East Derbyshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","East Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","East Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","East Riding of Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","East Riding of Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Essex Haven Gateway","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Essex Haven Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Flintshire and Wrexham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Flintshire and Wrexham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Gloucestershire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Gloucestershire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Greater Manchester North East","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Greater Manchester North East","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Greater Manchester South East","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Greater Manchester South East","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Heart of Essex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Heart of Essex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Herefordshire, County of","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Herefordshire, County of","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Leicestershire CC and Rutland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Leicestershire CC and Rutland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Lincolnshire","Male","[c]","[c]","[c]","[c]"
